事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,3月,20.5,171,161,10,14.7,95.1,93.1,2
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,4月,21,174.9,164.3,10.6,15.3,99.9,96.7,3.2
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,5月,20.4,171.7,160.4,11.3,15.5,102.8,99.2,3.6
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,6月,21.1,175.3,165,10.3,16,104.7,100.6,4.1
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,7月,21.5,180.1,169.4,10.7,15.2,97.2,94,3.2
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,8月,21.1,176.5,165.7,10.8,14.6,92.3,89.9,2.4
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,9月,20.5,168.9,159.5,9.4,14.6,92.3,90.2,2.1
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,10月,20.7,170.8,162.1,8.7,15.1,96.7,94,2.7
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,11月,21.3,175.9,166.5,9.4,15.6,102,98.2,3.8
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,12月,20.3,167,157.6,9.4,15.3,99.7,96.2,3.5
５人以上,"O 教育,学習支援業",平成18,2006,年平均,18.8,143.3,138.5,4.8,9.1,49.8,48.8,1
５人以上,"O 教育,学習支援業",平成19,2007,年平均,19.5,148.6,140.7,7.9,8.9,52.3,51.4,0.9
５人以上,"O 教育,学習支援業",平成20,2008,年平均,19.2,146.4,137.8,8.6,8.8,50.3,49.1,1.2
５人以上,"O 教育,学習支援業",平成21,2009,年平均,18.5,139.6,133.8,5.8,9.2,48.1,47.4,0.7
５人以上,"O 教育,学習支援業",平成22,2010,年平均,18.9,143.2,137.3,5.9,9.4,50.3,49.6,0.7
５人以上,"O 教育,学習支援業",平成23,2011,年平均,18.7,141.2,135.5,5.7,8.9,47,46.5,0.5
５人以上,"O 教育,学習支援業",平成24,2012,年平均,19.4,144.6,139.9,4.7,8.9,47.5,46.8,0.7
５人以上,"O 教育,学習支援業",平成24,2012,1月,17.3,131.5,127.2,4.3,8.1,43.9,43.2,0.7
５人以上,"O 教育,学習支援業",平成24,2012,2月,20.4,151.6,146.4,5.2,9.2,49.4,48.7,0.7
５人以上,"O 教育,学習支援業",平成24,2012,3月,19.7,146,141,5,8.6,48.6,47.8,0.8
５人以上,"O 教育,学習支援業",平成24,2012,4月,20.1,151.6,146.4,5.2,9.3,52,51,1
５人以上,"O 教育,学習支援業",平成24,2012,5月,20.1,149.5,144.7,4.8,9.8,52.5,51.8,0.7
５人以上,"O 教育,学習支援業",平成24,2012,6月,20.9,153.5,148.7,4.8,9.9,51.8,51.3,0.5
５人以上,"O 教育,学習支援業",平成24,2012,7月,19.9,147.7,143.4,4.3,9.1,48,47.3,0.7
５人以上,"O 教育,学習支援業",平成24,2012,8月,16.8,121.9,118.5,3.4,7.2,40.5,39.8,0.7
５人以上,"O 教育,学習支援業",平成24,2012,9月,18.6,140.6,136.9,3.7,8.5,45.3,44.7,0.6
５人以上,"O 教育,学習支援業",平成24,2012,10月,20.8,155.2,150,5.2,9.6,48.5,47.8,0.7
５人以上,"O 教育,学習支援業",平成24,2012,11月,20.3,153.6,148.1,5.5,9.3,47.6,46.9,0.7
５人以上,"O 教育,学習支援業",平成24,2012,12月,17.6,131.8,127.1,4.7,8.2,42.9,42.2,0.7
５人以上,"P 医療,福祉",平成18,2006,年平均,19.2,151.3,144.1,7.2,11.1,59.8,59.1,0.7
５人以上,"P 医療,福祉",平成19,2007,年平均,19.4,152,144.9,7.1,12.8,68.2,66.8,1.4
５人以上,"P 医療,福祉",平成20,2008,年平均,19.7,154.5,146.2,8.3,13.6,70.8,68.5,2.3
５人以上,"P 医療,福祉",平成21,2009,年平均,19.4,156.5,148.1,8.4,12.8,69.8,68.2,1.6
５人以上,"P 医療,福祉",平成22,2010,年平均,19.6,157.4,148,9.4,13.4,75.1,73.4,1.7
５人以上,"P 医療,福祉",平成23,2011,年平均,19.6,157.5,149.1,8.4,13.3,74,72.4,1.6
５人以上,"P 医療,福祉",平成24,2012,年平均,19.6,156.2,148.7,7.5,12.1,70.1,68.6,1.5
５人以上,"P 医療,福祉",平成24,2012,1月,17.9,145.9,138.4,7.5,11.4,67.5,65.9,1.6
５人以上,"P 医療,福祉",平成24,2012,2月,19.5,157.1,149.7,7.4,12.2,72.2,70.8,1.4
５人以上,"P 医療,福祉",平成24,2012,3月,19.4,156.8,148.7,8.1,12,70.7,69.2,1.5
５人以上,"P 医療,福祉",平成24,2012,4月,19.9,160.1,151.8,8.3,12,70.9,69.3,1.6
５人以上,"P 医療,福祉",平成24,2012,5月,19.4,154.4,147,7.4,11.9,69.1,67.7,1.4
５人以上,"P 医療,福祉",平成24,2012,6月,20.5,162.2,154.7,7.5,12.4,70.5,69.4,1.1
５人以上,"P 医療,福祉",平成24,2012,7月,19.9,156.9,149.8,7.1,12.6,71.3,69.8,1.5
５人以上,"P 医療,福祉",平成24,2012,8月,20,158.4,151.3,7.1,12.2,70.4,68.9,1.5
５人以上,"P 医療,福祉",平成24,2012,9月,19.3,152.5,145.6,6.9,11.9,67.9,66.5,1.4
５人以上,"P 医療,福祉",平成24,2012,10月,19.9,156.8,149.7,7.1,12.1,69.5,68,1.5
５人以上,"P 医療,福祉",平成24,2012,11月,20.3,161.5,153.6,7.9,12.6,71.7,70.2,1.5
５人以上,"P 医療,福祉",平成24,2012,12月,19.1,151.1,143.6,7.5,12,68.4,66.9,1.5
５人以上,Q 複合サービス事業,平成18,2006,年平均,19,158.7,144.8,13.9,18.8,107.7,95.5,12.2
５人以上,Q 複合サービス事業,平成19,2007,年平均,18.8,162.6,148.9,13.7,18.6,116.3,98.7,17.6
５人以上,Q 複合サービス事業,平成20,2008,年平均,18.4,159.5,148,11.5,17.5,107.1,100.1,7
５人以上,Q 複合サービス事業,平成21,2009,年平均,18.8,159.5,147.4,12.1,15.5,98.7,96.1,2.6
５人以上,Q 複合サービス事業,平成22,2010,年平均,18.9,159.8,146.8,13,16.3,109.6,107.8,1.8
５人以上,Q 複合サービス事業,平成23,2011,年平均,18.8,156.5,145.4,11.1,16,104.2,102.9,1.3
５人以上,Q 複合サービス事業,平成24,2012,年平均,19.2,158.8,147.9,10.9,16.2,90.9,89.1,1.8
５人以上,Q 複合サービス事業,平成24,2012,1月,17.6,146.6,135.9,10.7,15.4,86.5,84,2.5
５人以上,Q 複合サービス事業,平成24,2012,2月,19.2,153.7,144,9.7,16.3,91.9,90.6,1.3
５人以上,Q 複合サービス事業,平成24,2012,3月,19.4,163.1,151.3,11.8,16.7,91.7,90.4,1.3
５人以上,Q 複合サービス事業,平成24,2012,4月,20,165.9,155,10.9,16.2,87.9,86.6,1.3
５人以上,Q 複合サービス事業,平成24,2012,5月,19.5,161.5,151.7,9.8,16.7,92.8,91.4,1.4
５人以上,Q 複合サービス事業,平成24,2012,6月,19.4,161.2,151.2,10,16.3,91.4,89.9,1.5
５人以上,Q 複合サービス事業,平成24,2012,7月,19.4,160.1,149.2,10.9,16.6,92.9,91.1,1.8
５人以上,Q 複合サービス事業,平成24,2012,8月,19.6,160.2,152.2,8,16.9,94.3,92.9,1.4
５人以上,Q 複合サービス事業,平成24,2012,9月,17.8,145,135.5,9.5,14.7,84,82.8,1.2
５人以上,Q 複合サービス事業,平成24,2012,10月,19.7,164.6,153.1,11.5,16.9,94.6,93.1,1.5
５人以上,Q 複合サービス事業,平成24,2012,11月,20,166.7,153.3,13.4,16.1,91.8,89.4,2.4
５人以上,Q 複合サービス事業,平成24,2012,12月,18.6,157.1,142,15.1,15.9,90.8,86.7,4.1
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,19.4,159.5,146.2,13.3,14.9,89.5,85.9,3.6
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,19.5,159.3,146.3,13,15.1,95.6,91.4,4.2
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,19.8,166.6,149.8,16.8,15.8,93.3,89.7,3.6
５人以上,R サービス業（他に分類されないもの）,平成24,2012,1月,18.3,154.1,138.2,15.9,15.1,88.8,85,3.8
５人以上,R サービス業（他に分類されないもの）,平成24,2012,2月,19.8,167.7,150.3,17.4,15.4,92,88.6,3.4
５人以上,R サービス業（他に分類されないもの）,平成24,2012,3月,20,169.7,151.5,18.2,16.3,97.2,93.7,3.5
５人以上,R サービス業（他に分類されないもの）,平成24,2012,4月,20.2,170.3,152.1,18.2,15.8,94.4,90.6,3.8
５人以上,R サービス業（他に分類されないもの）,平成24,2012,5月,19.4,161.7,145.2,16.5,15.4,90.4,86.9,3.5
５人以上,R サービス業（他に分類されないもの）,平成24,2012,6月,20.5,172.7,155.6,17.1,16.1,95.5,92,3.5
５人以上,R サービス業（他に分類されないもの）,平成24,2012,7月,20.3,170.6,154.2,16.4,16,94.6,91.4,3.2
５人以上,R サービス業（他に分類されないもの）,平成24,2012,8月,19.7,163.5,148.1,15.4,16,93,89.9,3.1
５人以上,R サービス業（他に分類されないもの）,平成24,2012,9月,19.5,163.8,148.4,15.4,15.5,90.1,87,3.1
５人以上,R サービス業（他に分類されないもの）,平成24,2012,10月,20,166.8,150.7,16.1,16.1,93,89.4,3.6
５人以上,R サービス業（他に分類されないもの）,平成24,2012,11月,20.4,173.4,156.2,17.2,16.2,97.1,93,4.1
５人以上,R サービス業（他に分類されないもの）,平成24,2012,12月,19.5,165.2,147.8,17.4,15.5,92.9,88.7,4.2
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成24年年報,,,,,,,,,,,,
第７－１表　産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,
