事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,"P 医療,福祉",平成23,2011,年平均,270519,4507,4048,270966,89407,2941,2718,89642
30人以上,"P 医療,福祉",平成24,2012,年平均,280256,4117,3950,280468,91482,3022,2698,91760
30人以上,"P 医療,福祉",平成24,2012,1月,277483,1465,2632,276240,91523,1877,1090,92386
30人以上,"P 医療,福祉",平成24,2012,2月,277159,1708,2804,276535,91468,2091,2446,90641
30人以上,"P 医療,福祉",平成24,2012,3月,279440,3700,7213,276221,87736,3235,3305,87372
30人以上,"P 医療,福祉",平成24,2012,4月,272596,20449,12043,280955,90997,6501,6804,90741
30人以上,"P 医療,福祉",平成24,2012,5月,281239,4834,2608,283485,90457,3663,2821,91279
30人以上,"P 医療,福祉",平成24,2012,6月,283790,3137,3806,283100,90974,2516,2698,90813
30人以上,"P 医療,福祉",平成24,2012,7月,282902,2887,2284,283222,91011,2450,1789,91955
30人以上,"P 医療,福祉",平成24,2012,8月,282711,2456,3084,282310,92466,2400,2213,92426
30人以上,"P 医療,福祉",平成24,2012,9月,282330,1708,3186,280862,92406,2834,2815,92415
30人以上,"P 医療,福祉",平成24,2012,10月,280853,3245,3157,280941,92424,3150,2142,93432
30人以上,"P 医療,福祉",平成24,2012,11月,280880,2038,2068,280812,93493,2696,2528,93699
30人以上,"P 医療,福祉",平成24,2012,12月,281686,1776,2517,280945,92825,2848,1719,93954
30人以上,Q 複合サービス事業,平成18,2006,年平均,24762,533,429,24866,16231,597,576,16253
30人以上,Q 複合サービス事業,平成19,2007,年平均,29433,353,579,29206,13072,393,433,13032
30人以上,Q 複合サービス事業,平成20,2008,年平均,32168,251,268,32152,7034,122,196,6959
30人以上,Q 複合サービス事業,平成21,2009,年平均,34913,418,376,34954,8778,168,308,8638
30人以上,Q 複合サービス事業,平成22,2010,年平均,33654,766,653,33767,7227,139,222,7143
30人以上,Q 複合サービス事業,平成23,2011,年平均,34895,502,611,34787,6602,44,73,6572
30人以上,Q 複合サービス事業,平成24,2012,年平均,5341,117,135,5324,2259,86,81,2264
30人以上,Q 複合サービス事業,平成24,2012,1月,5348,4,57,5294,2160,0,26,2135
30人以上,Q 複合サービス事業,平成24,2012,2月,5294,283,92,5487,2135,131,52,2212
30人以上,Q 複合サービス事業,平成24,2012,3月,5485,12,83,5419,2214,182,85,2306
30人以上,Q 複合サービス事業,平成24,2012,4月,5419,829,631,5617,2306,212,170,2348
30人以上,Q 複合サービス事業,平成24,2012,5月,5614,33,314,5333,2351,79,85,2345
30人以上,Q 複合サービス事業,平成24,2012,6月,5333,30,30,5336,2345,33,52,2323
30人以上,Q 複合サービス事業,平成24,2012,7月,5334,21,49,5308,2325,112,156,2279
30人以上,Q 複合サービス事業,平成24,2012,8月,5306,5,30,5283,2281,53,26,2306
30人以上,Q 複合サービス事業,平成24,2012,9月,5281,72,35,5320,2308,26,138,2194
30人以上,Q 複合サービス事業,平成24,2012,10月,5347,60,212,5196,2168,156,67,2256
30人以上,Q 複合サービス事業,平成24,2012,11月,5164,56,56,5164,2288,26,85,2229
30人以上,Q 複合サービス事業,平成24,2012,12月,5164,4,31,5137,2229,26,27,2228
30人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,387849,10396,10274,387977,135558,4279,5496,134333
30人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,373028,11141,11221,372959,150827,6726,6978,150565
30人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,432391,9338,9632,432104,168199,6133,6457,167869
30人以上,R サービス業（他に分類されないもの）,平成24,2012,1月,435515,6040,7230,434211,170288,2373,5428,167347
30人以上,R サービス業（他に分類されないもの）,平成24,2012,2月,431947,8491,6429,433994,169611,5903,6483,169046
30人以上,R サービス業（他に分類されないもの）,平成24,2012,3月,431582,7783,11687,427685,171458,5853,5983,171321
30人以上,R サービス業（他に分類されないもの）,平成24,2012,4月,435183,32257,23226,443278,163823,10956,9842,165873
30人以上,R サービス業（他に分類されないもの）,平成24,2012,5月,442140,7238,14342,435071,167011,4545,9338,162183
30人以上,R サービス業（他に分類されないもの）,平成24,2012,6月,425517,7504,7557,425583,171737,5077,5916,170779
30人以上,R サービス業（他に分類されないもの）,平成24,2012,7月,427517,8486,7395,428909,168845,4551,5812,167283
30人以上,R サービス業（他に分類されないもの）,平成24,2012,8月,433726,5627,6098,433955,162466,4584,4607,161743
30人以上,R サービス業（他に分類されないもの）,平成24,2012,9月,435454,6106,6143,435270,160244,4969,5307,160053
30人以上,R サービス業（他に分類されないもの）,平成24,2012,10月,434413,10046,7759,436785,160910,11113,4312,167626
30人以上,R サービス業（他に分類されないもの）,平成24,2012,11月,429819,6274,9935,426158,174592,8692,6154,177130
30人以上,R サービス業（他に分類されないもの）,平成24,2012,12月,425880,6199,7783,424344,177408,4983,8296,174047
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成24年年報,,,,,,,,,,,,
第１１－２表　産業、就業形態別労働者数　（事業所規模３０人以上）,,,,,,,,,,,,
