年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2019,0,現年度,202006,110213,教育部・指導室・第三小学校,1,一般会計,10,2,3,3,0,0,14,0,0,使用料及び賃借料,0,99983,99983,93981,6002,94
2019,0,現年度,202006,110213,教育部・指導室・第三小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,81919,81919,81055,864,98.9
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,130000,-26540,103460,96000,7460,92.8
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,396000,26540,422540,422420,120,100
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,10000,0,10000,10000,0,100
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,74000,0,74000,73771,229,99.7
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,50000,0,50000,44738,5262,89.5
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,778100,778100,774345,3755,99.5
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12301,699,94.6
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,60000,0,60000,40000,20000,66.7
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,39000,0,39000,36061,2939,92.5
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,1000,0,1000,0,1000,0
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,2,2,7,0,0,18,0,0,備品購入費,372000,691000,1063000,1062923,77,100
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,2,3,3,0,0,11,0,0,需用費,0,160000,160000,159744,256,99.8
2019,0,現年度,202006,110215,教育部・指導室・第五小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,35920,35920,35910,10,100
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,50000,0,50000,40000,10000,80
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,85000,0,85000,84479,521,99.4
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,20000,0,20000,16900,3100,84.5
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,64000,0,64000,62979,1021,98.4
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,50000,0,50000,45782,4218,91.6
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,778100,778100,708635,69465,91.1
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,11232,1768,86.4
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,20000,0,20000,20000,0,100
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,70000,0,70000,68756,1244,98.2
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,10000,0,10000,0,10000,0
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,2,2,7,0,0,18,0,0,備品購入費,352000,595000,947000,946842,158,100
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,2,3,3,0,0,11,0,0,需用費,0,120000,120000,108762,11238,90.6
2019,0,現年度,202006,110216,教育部・指導室・第六小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,60480,60480,51710,8770,85.5
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,30000,5000,35000,35000,0,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,105000,5572,110572,110572,0,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,80000,2812,82812,82812,0,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,13,0,0,12,0,0,役務費,4000,0,4000,3969,31,99.2
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,50000,5537,55537,55537,0,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,755662,755662,710358,45304,94
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,4651,4651,0,4651,0
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,40000,60,40060,40060,0,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,55000,11806,66806,66806,0,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,5000,0,5000,5000,0,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,2,7,0,0,18,0,0,備品購入費,372000,598000,970000,969896,104,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,8,0,0,報償費,0,120701,120701,119000,1701,98.6
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,11,0,0,需用費,0,142299,142299,142299,0,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,12,0,0,役務費,0,2000,2000,2000,0,100
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,14,0,0,使用料及び賃借料,0,107910,107910,98842,9068,91.6
2019,0,現年度,202006,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,44928,44928,44928,0,100
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,485000,0,485000,299408,185592,61.7
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,34000,0,34000,30492,3508,89.7
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,12,0,0,18,0,0,備品購入費,216000,0,216000,181500,34500,84
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,29000,0,29000,29000,0,100
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,80000,0,80000,77660,2340,97.1
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,778100,778100,708883,69217,91.1
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,0,13000,0
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,74000,0,74000,56900,17100,76.9
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,20000,0,20000,19250,750,96.3
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,6000,0,6000,2000,4000,33.3
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,25,0,0,11,0,0,需用費,81000,0,81000,78267,2733,96.6
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,25,0,0,12,0,0,役務費,60000,0,60000,49900,10100,83.2
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,3,2,5,0,0,18,0,0,備品購入費,573000,846000,1419000,1418856,144,100
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,2,0,0,8,0,0,報償費,0,30000,30000,0,30000,0
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,2,0,0,11,0,0,需用費,0,298103,298103,298008,95,100
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,2,0,0,12,0,0,役務費,0,55000,55000,55000,0,100
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,2,0,0,14,0,0,使用料及び賃借料,0,209165,209165,74156,135009,35.5
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,2,0,0,18,0,0,備品購入費,0,70200,70200,70200,0,100
2019,0,現年度,202006,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,3,0,0,11,0,0,需用費,0,24000,24000,23824,176,99.3
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,114000,0,114000,90000,24000,78.9
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,21000,0,21000,20910,90,99.6
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,20000,0,20000,0,20000,0
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,9000,0,9000,3844,5156,42.7
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,80000,0,80000,70284,9716,87.9
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,778100,778100,572064,206036,73.5
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,11232,1768,86.4
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,45000,0,45000,45000,0,100
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,35000,0,35000,25465,9535,72.8
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,20000,0,20000,0,20000,0
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,25,0,0,11,0,0,需用費,65000,0,65000,57110,7890,87.9
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,25,0,0,12,0,0,役務費,68000,0,68000,58910,9090,86.6
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,3,2,5,0,0,18,0,0,備品購入費,459000,613000,1072000,1071120,880,99.9
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,3,3,3,0,0,8,0,0,報償費,0,151300,151300,62300,89000,41.2
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,3,3,3,0,0,11,0,0,需用費,0,24000,24000,23064,936,96.1
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,3,3,3,0,0,12,0,0,役務費,0,5000,5000,4720,280,94.4
2019,0,現年度,202006,110222,教育部・指導室・第二中学校,1,一般会計,10,3,3,3,0,0,14,0,0,使用料及び賃借料,0,107910,107910,101434,6476,94
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,100000,0,100000,100000,0,100
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,30000,0,30000,29993,7,100
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,12,0,0,12,0,0,役務費,5000,0,5000,5000,0,100
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,29000,0,29000,28977,23,99.9
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,16,0,0,8,0,0,報償費,15000,0,15000,0,15000,0
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,65000,0,65000,64945,55,99.9
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,778100,778100,764400,13700,98.2
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,11232,1768,86.4
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,65000,0,65000,65000,0,100
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,34000,0,34000,33989,11,100
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,1000,0,1000,0,1000,0
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,25,0,0,8,0,0,報償費,20000,0,20000,6000,14000,30
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,25,0,0,11,0,0,需用費,56000,0,56000,55985,15,100
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,25,0,0,12,0,0,役務費,26000,0,26000,25412,588,97.7
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,3,2,5,0,0,18,0,0,備品購入費,306000,472000,778000,777853,147,100
2019,0,現年度,202006,110223,教育部・指導室・第三中学校,1,一般会計,10,3,3,3,0,0,11,0,0,需用費,0,24000,24000,23777,223,99.1
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,70000,0,70000,23000,47000,32.9
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,65000,0,65000,64539,461,99.3
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,10000,0,10000,0,10000,0
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,19000,0,19000,18691,309,98.4
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,16,0,0,8,0,0,報償費,20000,0,20000,10000,10000,50
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,60000,0,60000,59609,391,99.3
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,778100,778100,708976,69124,91.1
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,11232,1768,86.4
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,60000,0,60000,50000,10000,83.3
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,30000,0,30000,29178,822,97.3
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,10000,0,10000,0,10000,0
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,25,0,0,11,0,0,需用費,6000,0,6000,5503,497,91.7
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,25,0,0,12,0,0,役務費,84000,0,84000,63624,20376,75.7
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,3,2,5,0,0,18,0,0,備品購入費,306000,425000,731000,729110,1890,99.7
2019,0,現年度,202006,110224,教育部・指導室・第四中学校,1,一般会計,10,3,3,3,0,0,11,0,0,需用費,0,24000,24000,22403,1597,93.3
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,10000,0,10000,6000,4000,60
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,125000,0,125000,122566,2434,98.1
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,15000,0,15000,5000,10000,33.3
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,69000,0,69000,68651,349,99.5
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,50000,0,50000,37724,12276,75.4
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,778100,778100,777531,569,99.9
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12312,688,94.7
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,60000,8900,68900,68900,0,100
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,20000,-8900,11100,10287,813,92.7
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,20000,0,20000,17940,2060,89.7
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,2,7,0,0,18,0,0,備品購入費,372000,606000,978000,969777,8223,99.2
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,2,0,0,8,0,0,報償費,0,119000,119000,101200,17800,85
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,2,0,0,11,0,0,需用費,0,230000,230000,224220,5780,97.5
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,2,0,0,12,0,0,役務費,0,25000,25000,24520,480,98.1
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,2,0,0,14,0,0,使用料及び賃借料,0,185082,185082,67615,117467,36.5
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,2,0,0,18,0,0,備品購入費,0,63504,63504,61884,1620,97.4
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,3,0,0,8,0,0,報償費,0,244600,244600,226800,17800,92.7
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,3,0,0,11,0,0,需用費,0,160000,160000,159901,99,99.9
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,3,0,0,14,0,0,使用料及び賃借料,0,219770,219770,113593,106177,51.7
2019,0,現年度,202006,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,76464,76464,73764,2700,96.5
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,9,0,0,旅費,30000,0,30000,25912,4088,86.4
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,11,0,0,需用費,349000,-11970,337030,309364,27666,91.8
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,12,0,0,役務費,51000,11970,62970,62970,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,13,0,0,委託料,258000,0,258000,210600,47400,81.6
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,14,0,0,使用料及び賃借料,1382000,0,1382000,998622,383378,72.3
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,18,0,0,備品購入費,1887000,0,1887000,1792445,94555,95
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,6,0,0,1,0,0,報酬,249000,0,249000,202100,46900,81.2
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,6,0,0,9,0,0,旅費,79000,0,79000,10419,68581,13.2
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,6,0,0,11,0,0,需用費,8000,0,8000,7920,80,99
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,6,0,0,19,0,0,負担金，補助及び交付金,60000,0,60000,32000,28000,53.3
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,7,0,0,11,0,0,需用費,400000,0,400000,69100,330900,17.3
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,7,0,0,13,0,0,委託料,5316000,0,5316000,5151000,165000,96.9
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,7,0,0,14,0,0,使用料及び賃借料,296000,0,296000,290520,5480,98.1
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,8,0,0,12,0,0,役務費,96000,0,96000,80000,16000,83.3
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,8,0,0,19,0,0,負担金，補助及び交付金,235000,0,235000,234120,880,99.6
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,1,0,0,報酬,185000,0,185000,89000,96000,48.1
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,8,0,0,報償費,35000,0,35000,14900,20100,42.6
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,11,0,0,需用費,984000,0,984000,702282,281718,71.4
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,12,0,0,役務費,294000,0,294000,212500,81500,72.3
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,13,0,0,委託料,4139000,115400,4254400,4254400,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,19,0,0,負担金，補助及び交付金,15000,0,15000,15000,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,1,0,0,報酬,3077000,-272,3076728,3071982,4746,99.8
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,8,0,0,報償費,111000,0,111000,73800,37200,66.5
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,9,0,0,旅費,0,272,272,272,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,11,0,0,需用費,40000,0,40000,39752,248,99.4
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,13,0,0,委託料,43635000,-115400,43519600,30315440,13204160,69.7
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,15,0,0,工事請負費,29011000,0,29011000,29010716,284,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,1,0,0,報酬,7940000,0,7940000,7858430,81570,99
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,8,0,0,報償費,1125000,0,1125000,1120700,4300,99.6
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,11,0,0,需用費,1153000,-51732,1101268,999886,101382,90.8
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,12,0,0,役務費,137000,64919,201919,201919,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,13,0,0,委託料,2403000,0,2403000,2381000,22000,99.1
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,14,0,0,使用料及び賃借料,139000,-61600,77400,18704,58696,24.2
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,18,0,0,備品購入費,14000,48413,62413,62413,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,19,0,0,負担金，補助及び交付金,5000,0,5000,5000,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,22,0,0,補償，補填及び賠償金,1000,0,1000,0,1000,0
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,13,0,0,19,0,0,負担金，補助及び交付金,300000,0,300000,300000,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,14,0,0,8,0,0,報償費,238000,0,238000,49000,189000,20.6
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,14,0,0,9,0,0,旅費,5000,0,5000,1614,3386,32.3
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,14,0,0,11,0,0,需用費,10000,0,10000,0,10000,0
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,5,1,14,0,0,12,0,0,役務費,40000,0,40000,40000,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,1,0,0,9,0,0,旅費,15000,1435,16435,16435,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,1,0,0,11,0,0,需用費,10000,2549,12549,12549,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,1,0,0,19,0,0,負担金，補助及び交付金,450000,10000,460000,460000,0,100
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,1,0,0,報酬,2146000,0,2146000,2026400,119600,94.4
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,8,0,0,報償費,417000,-10000,407000,336969,70031,82.8
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,9,0,0,旅費,26000,-1435,24565,13778,10787,56.1
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,11,0,0,需用費,267000,-2549,264451,164790,99661,62.3
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,12,0,0,役務費,23000,0,23000,19600,3400,85.2
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,14,0,0,使用料及び賃借料,1000,0,1000,0,1000,0
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,19,0,0,負担金，補助及び交付金,82000,0,82000,50000,32000,61
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,3,0,0,8,0,0,報償費,1414000,0,1414000,599625,814375,42.4
2019,0,現年度,202006,110300,教育部・社会教育課,1,一般会計,10,6,1,3,0,0,11,0,0,需用費,312000,0,312000,273938,38062,87.8
