都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,イベント名,イベント名_カナ,イベント名_英語,開始日,終了日,開始時間,終了時間,開始日時特記事項,説明,料金(基本),料金(詳細),連絡先名称,連絡先電話番号,連絡先内線番号,主催者,場所名称,住所,方書,緯度,経度,アクセス方法,駐車場情報,定員,参加申込終了日,参加申込終了時間,参加申込方法,URL,備考,郵便番号,共催・協力,料金_要否,定員_有無,乳児（0～2歳）,幼児（3～6歳）,小学生（低学年）,小学生（中学年）,小学生（高学年）,中学生,高校生,その他住民等,予約申込_要否,参加条件_有無,参加条件_詳細,駐車場_有無,託児所_有無,託児所_詳細,画像,画像_ライセンス,画像_詳細,最終確認日
132195,110,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/4/24,2019/4/24,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/3/14
132195,111,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/4/11,2019/4/11,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/3/14
132195,112,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/4/25,2019/4/25,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/3/14
132195,113,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/4/11,2019/4/11,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/3/14
132195,114,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/4/25,2019/4/25,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/3/14
132195,115,東京都,狛江市,土曜日おはなし会,ドヨウビオハナシカイ,,2019/4/20,2019/4/20,11:00,11:30,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/3/14
132195,116,東京都,狛江市,絵手紙教室,エテガミキョウシツ,,2019/5/29,2019/5/29,13:30,15:30,,絵手紙をかいたりアドバイスが受けられます。,"2,500",全5回分,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,初級25人、中級25人,2019/4/26,19:00,「絵手紙発祥の地－狛江」実行委員会事務局へ,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.98421.html,応募多数の場合、初めて受講する方および狛江市内在住の方優先,201-0013,,1,1,0,0,1,1,1,1,1,1,1,1,原則、全5回参加できる方,1,0,,,,,2019/3/20
132195,117,東京都,狛江市,絵手紙教室,エテガミキョウシツ,,2019/6/26,2019/6/26,13:30,15:30,,絵手紙をかいたりアドバイスが受けられます。,"2,500",全5回分,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,初級25人、中級25人,2019/4/26,19:00,「絵手紙発祥の地－狛江」実行委員会事務局へ,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.98421.html,応募多数の場合、初めて受講する方および狛江市内在住の方優先,201-0013,,1,1,0,0,1,1,1,1,1,1,1,1,原則、全5回参加できる方,1,0,,,,,2019/3/20
132195,118,東京都,狛江市,絵手紙教室,エテガミキョウシツ,,2019/7/24,2019/7/24,13:30,15:30,,絵手紙をかいたりアドバイスが受けられます。,"2,500",全5回分,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,初級25人、中級25人,2019/4/26,19:00,「絵手紙発祥の地－狛江」実行委員会事務局へ,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.98421.html,応募多数の場合、初めて受講する方および狛江市内在住の方優先,201-0013,,1,1,0,0,1,1,1,1,1,1,1,1,原則、全5回参加できる方,1,0,,,,,2019/3/20
132195,119,東京都,狛江市,絵手紙教室,エテガミキョウシツ,,2019/8/28,2019/8/28,13:30,15:30,,絵手紙をかいたりアドバイスが受けられます。,"2,500",全5回分,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,初級25人、中級25人,2019/4/26,19:00,「絵手紙発祥の地－狛江」実行委員会事務局へ,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.98421.html,応募多数の場合、初めて受講する方および狛江市内在住の方優先,201-0013,,1,1,0,0,1,1,1,1,1,1,1,1,原則、全5回参加できる方,1,0,,,,,2019/3/20
132195,120,東京都,狛江市,絵手紙教室,エテガミキョウシツ,,2019/9/25,2019/9/25,13:30,15:30,,絵手紙をかいたりアドバイスが受けられます。,"2,500",全5回分,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,初級25人、中級25人,2019/4/26,19:00,「絵手紙発祥の地－狛江」実行委員会事務局へ,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.98421.html,応募多数の場合、初めて受講する方および狛江市内在住の方優先,201-0013,,1,1,0,0,1,1,1,1,1,1,1,1,原則、全5回参加できる方,1,0,,,,,2019/3/20
132195,121,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/5/1,2019/5/1,11:00,11:30,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/4/9
132195,122,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/5/8,2019/5/8,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/4/9
132195,123,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/5/22,2019/5/22,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/4/9
132195,124,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/5/29,2019/5/29,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/4/9
132195,125,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/5/9,2019/5/9,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/4/9
132195,126,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/5/23,2019/5/23,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/4/9
132195,127,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/5/9,2019/5/9,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/4/9
132195,128,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/5/23,2019/5/23,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/4/9
132195,129,東京都,狛江市,土曜日おはなし会,ドヨウビオハナシカイ,,2019/5/18,2019/5/18,11:00,11:40,,食育おはなし会として、食べ物に関する絵本・手遊び、栄養士によるおはなしを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/4/9
132195,130,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/5/10,2019/5/10,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/4/17
132195,131,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/5/17,2019/5/17,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/4/17
132195,132,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/5/24,2019/5/24,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/4/17
132195,133,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/5/31,2019/5/31,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/4/17
132195,134,東京都,狛江市,第224回かわせみコンサート「かわせみ祭り」,ダイ224カイカワセミコンサート「カワセミマツリ」,,2019/5/18,2019/5/18,13:30,16:00,,畠山美津子（フルート）、加々美皓太（ギター）、ブルームーン（カントリー＆ウェスタン）、ラニー・ラッカー（ゴスペル）によるコンサート,,,谷戸橋地区センター運営協議会（神原）,080-1282-8166,,谷戸橋地区センター運営協議会,谷戸橋地区センター,東京都狛江市東野川4-30-1,,35.646082,139.586617,小田急バス【喜０１】「狛江ハイタウン折り返所」下車すぐ,あり,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.99199.html ,,201-0002,かわせみコンサート実行委員会,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/4/18
132195,135,東京都,狛江市,駅前ライブ,エキマエライブ,,2019/5/12,2019/5/12,13:00,13:45,,出演：ふれあいバンド（ポップス）,,,一般財団法人狛江市文化振興事業団,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江駅北口交通広場,東京都狛江市東和泉1-17,,35.632542,139.57727,小田急線狛江駅より徒歩0分,なし,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.99156.html ,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2019/4/18
132195,136,東京都,狛江市,駅前ライブ,エキマエライブ,,2019/6/2,2019/6/2,15:00,15:45,,出演：SETAKOMA BAND（英国式金管バンド）,,,一般財団法人狛江市文化振興事業団,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江駅北口交通広場,東京都狛江市東和泉1-17,,35.632542,139.57727,小田急線狛江駅より徒歩0分,なし,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.99157.html ,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,0,0,,,,,2019/4/18
132195,137,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2019/5/9,2019/5/9,10:00,12:00,,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.99154.html ,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/4/18
132195,138,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2019/5/23,2019/5/23,10:00,12:00,,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,市役所２階ロビー,東京都狛江市和泉本町1-1-5,,35.635185,139.578757,小田急線狛江駅より徒歩３分,市役所有料駐車場有,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.96642.html,,201-8585,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/4/18
132195,139,東京都,狛江市,エコルマ主催公演「ミッフィーこどもミュージカル」,エコルマシュサイコウエン「ミッフィーコドモミュージカル」,,2019/6/16,2019/6/16,14:00,16:00,,＜第一部＞ミュージカル「ミッフィーのおたんじょうび」＜第二部＞コンサート「ミッフィーとうたおう」,"一般2,000　小学生以下1,000",,エコルマホール,03-3430-4106,,一般財団法人狛江市文化振興事業団,狛江エコルマホール,東京都狛江市元和泉1-2-1,,35.633418,139578010,小田急線狛江駅より徒歩0分,地下に有料駐車場有,728,,,,http://www.ecorma-hall.jp/,,201-0013,企画協力:?Mercis bv/ディック・ブルーナ・ジャパン、企画制作：MOON WALK Co.,1,0,1,1,1,1,1,1,1,1,1,1,３歳以上～大人,1,1,２歳以上、申込み制,,,,2019/4/18
132195,140,東京都,狛江市,狛江市フェスタinジャイアンツ球場,コマエシフェスタインジャイアンツキュウジョウ,,2019/6/29,2019/6/29,10:00,17:00,試合開始は10時、終了時間は予定,狛江市民を無料でジャイアンツ球場にご招待。,0,0,狛江市秘書広報室広報広聴担当,03-3430-1149,,読売新聞社・日本テレビ,ジャイアンツ球場,神奈川県川崎市多摩区菅仙谷4-1-1,,35.37475,139.31097,小田急線読売ランド前駅から小田急バス【読01】バス12分「よみうりランド」下車徒歩14分・京王線京王よみうりランド駅から徒歩14分,有料駐車場あり,,,,,,,214-0006,狛江市,0,1,1,1,1,1,1,1,1,1,0,1,市内在住、在勤、在学,1,0,,,,,2019/5/21
132195,141,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/6/5,2019/6/5,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/5/17
132195,142,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/6/12,2019/6/12,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/5/17
132195,143,東京都,狛江市,子どもおはなし会,コドモオハナシカイ,,2019/6/26,2019/6/26,15:30,16:00,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,0,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/5/17
132195,144,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/6/13,2019/6/13,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/5/17
132195,145,東京都,狛江市,親子で楽しむおはなし会（0・1歳）,オヤコデタノシムオハナシカイ（0・1サイ）,,2019/6/27,2019/6/27,10:30,10:45,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,,,,,2019/5/17
132195,146,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/6/13,2019/6/13,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/5/17
132195,147,東京都,狛江市,親子で楽しむおはなし会（2・3歳）,オヤコデタノシムオハナシカイ（2・3サイ）,,2019/6/27,2019/6/27,11:00,11:20,,絵本の読み聞かせやわらべうたを行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,,,,,2019/5/17
132195,148,東京都,狛江市,土曜日おはなし会,ドヨウビオハナシカイ,,2019/6/8,2019/6/8,11:00,11:30,,絵本の読み聞かせ・折り紙を行います。,,,狛江市立図書館,03-3488-4414,,狛江市立図書館,狛江市立中央図書館,東京都狛江市和泉本町1-1-5,市民センター１階,35.635125,139.578176,小田急線狛江駅より徒歩３分,あり,,,,,,,201-0003,,0,0,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,2019/5/17
132195,149,東京都,狛江市,第225回かわせみコンサート「かわせみ祭り」,ダイ225カイカワセミコンサート「カワセミマツリ」,,2019/6/1,2019/6/1,14:00,16:00,,茂とラテンな仲間たち,,,谷戸橋地区センター運営協議会（神原）,080-1282-8166,,谷戸橋地区センター運営協議会,谷戸橋地区センター,東京都狛江市東野川4-30-1,,35.646082,139.586617,小田急バス【喜０１】「狛江ハイタウン折り返所」下車すぐ,あり,,,,, https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.99723.html,,201-0002,かわせみコンサート実行委員会,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/5/20
132195,150,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2019/6/8,2019/6/8,10:00,12:00,,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,,,,,https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.99724.html ,,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/5/20
132195,151,東京都,狛江市,絵手紙ひろば,エテガミヒロバ,,2019/6/20,2019/6/20,10:00,12:00,,絵手紙をかいたりアドバイスが受けられます。,,,「絵手紙発祥の地－狛江」実行委員会事務局（一般財団法人狛江市文化振興事業団）,03-3430-4106,,一般財団法人狛江市文化振興事業団,エコルマホール６階展示・多目的室,東京都狛江市元和泉1-2-1,,35.633418,139.57801,小田急線狛江駅より徒歩0分,地下に有料駐車場有,,,,,"https://www.city.komae.tokyo.jp/events/index.cfm/detail.4.99725.html 
",,201-0013,,0,0,1,1,1,1,1,1,1,1,0,0,,1,0,,,,,2019/5/20
132195,152,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/6/7,2019/6/7,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/5/20
132195,153,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/6/14,2019/6/14,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/5/20
132195,154,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/6/21,2019/6/21,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/5/20
132195,155,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/6/28,2019/6/28,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/5/20
132195,156,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/7/5,2019/7/5,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車分,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/6/10
132195,157,東京都,狛江市,いきいき子育てルーム,イキイキコソダテルーム,,2019/7/12,2019/7/12,10:00,12:00,,乳幼児とその保護者の交流の場を提供,,,狛江市立西河原公民館,03-3480-3201,,狛江市公民館,狛江市立西河原公民館,東京都狛江市元和泉2-35-1,西河原公民館２階幼児室,35.633466,139.56704,小田急線「狛江駅」から徒歩15分　「狛江駅」から「多摩川住宅」行きバス「福祉会館前」下車分,Ｂ１Ｆに無料駐車場有り,,,,,,,201-0013,,0,0,1,1,0,0,0,0,0,1,0,0,,1,0,,,,,2019/6/10
