年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2018,0,現年度,201906,110213,教育部・指導室・第三小学校,1,一般会計,10,2,3,3,0,0,12,0,0,役務費,0,500,500,500,0,100
2018,0,現年度,201906,110213,教育部・指導室・第三小学校,1,一般会計,10,2,3,3,0,0,14,0,0,使用料及び賃借料,0,102448,102448,88880,13568,86.8
2018,0,現年度,201906,110213,教育部・指導室・第三小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,84024,84024,81648,2376,97.2
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,10000,0,10000,9000,1000,90
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,125000,0,125000,120634,4366,96.5
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,10000,0,10000,10000,0,100
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,74000,0,74000,68023,5977,91.9
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,50000,0,50000,47954,2046,95.9
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,132200,132200,131966,234,99.8
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12420,580,95.5
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,40000,0,40000,40000,0,100
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,59000,0,59000,56418,2582,95.6
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,1000,0,1000,0,1000,0
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,2,2,6,0,0,18,0,0,備品購入費,375000,599000,974000,973899,101,100
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,2,3,3,0,0,11,0,0,需用費,0,199000,199000,196894,2106,98.9
2018,0,現年度,201906,110215,教育部・指導室・第五小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,19224,19224,15984,3240,83.1
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,50000,0,50000,21900,28100,43.8
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,85000,0,85000,84697,303,99.6
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,20000,0,20000,14320,5680,71.6
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,64000,0,64000,63466,534,99.2
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,50000,0,50000,49982,18,100
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,132200,132200,130745,1455,98.9
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12420,580,95.5
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,20000,0,20000,0,20000,0
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,70000,0,70000,68160,1840,97.4
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,10000,0,10000,0,10000,0
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,2,2,6,0,0,18,0,0,備品購入費,335000,592000,927000,926979,21,100
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,2,3,3,0,0,11,0,0,需用費,0,80000,80000,78623,1377,98.3
2018,0,現年度,201906,110216,教育部・指導室・第六小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,32832,32832,29700,3132,90.5
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,30000,0,30000,28700,1300,95.7
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,105000,0,105000,104701,299,99.7
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,80000,0,80000,79056,944,98.8
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,13,0,0,12,0,0,役務費,4000,0,4000,3968,32,99.2
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,50000,0,50000,49486,514,99
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,132200,132200,125472,6728,94.9
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12420,580,95.5
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,40000,-9073,30927,29480,1447,95.3
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,55000,4073,59073,59073,0,100
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,5000,5000,10000,10000,0,100
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,2,6,0,0,18,0,0,備品購入費,355000,655000,1010000,1009948,52,100
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,8,0,0,報償費,0,149000,149000,149000,0,100
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,11,0,0,需用費,0,134428,134428,134428,0,100
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,12,0,0,役務費,0,2000,2000,2000,0,100
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,14,0,0,使用料及び賃借料,0,86492,86492,85709,783,99.1
2018,0,現年度,201906,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,44928,44928,44103,825,98.2
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,135000,0,135000,102020,32980,75.6
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,29000,0,29000,26540,2460,91.5
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,80000,0,80000,79945,55,99.9
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,132200,132200,131756,444,99.7
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12096,904,93
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,74000,0,74000,71354,2646,96.4
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,20000,0,20000,0,20000,0
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,6000,0,6000,0,6000,0
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,25,0,0,11,0,0,需用費,72000,0,72000,71323,677,99.1
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,25,0,0,12,0,0,役務費,60000,0,60000,56848,3152,94.7
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,3,2,3,0,0,18,0,0,備品購入費,513000,732000,1245000,1244995,5,100
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,1,0,0,11,0,0,需用費,0,274000,274000,230646,43354,84.2
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,1,0,0,12,0,0,役務費,0,50000,50000,47520,2480,95
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,1,0,0,14,0,0,使用料及び賃借料,0,107308,107308,79682,27626,74.3
2018,0,現年度,201906,110221,教育部・指導室・第一中学校,1,一般会計,10,3,3,3,0,0,11,0,0,需用費,0,14000,14000,13790,210,98.5
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,114000,85000,199000,199000,0,100
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,21000,0,21000,18546,2454,88.3
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,20000,0,20000,20000,0,100
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,9000,0,9000,5454,3546,60.6
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,80000,-61000,19000,18661,339,98.2
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,132200,132200,131941,259,99.8
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12420,580,95.5
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,45000,-14100,30900,30900,0,100
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,35000,0,35000,33784,1216,96.5
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,20000,-9900,10100,5000,5100,49.5
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,25,0,0,11,0,0,需用費,69000,0,69000,68785,215,99.7
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,25,0,0,12,0,0,役務費,78000,0,78000,73284,4716,94
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,3,2,3,0,0,18,0,0,備品購入費,445000,610000,1055000,1054942,58,100
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,3,3,3,0,0,8,0,0,報償費,0,164000,164000,115700,48300,70.5
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,3,3,3,0,0,11,0,0,需用費,0,24000,24000,23354,646,97.3
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,3,3,3,0,0,12,0,0,役務費,0,5000,5000,4100,900,82
2018,0,現年度,201906,110222,教育部・指導室・第二中学校,1,一般会計,10,3,3,3,0,0,14,0,0,使用料及び賃借料,0,103000,103000,98913,4087,96
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,100000,0,100000,100000,0,100
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,30000,0,30000,29951,49,99.8
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,12,0,0,12,0,0,役務費,5000,0,5000,5000,0,100
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,29000,0,29000,28937,63,99.8
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,16,0,0,8,0,0,報償費,15000,0,15000,15000,0,100
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,65000,0,65000,64974,26,100
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,132200,132200,132143,57,100
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12420,580,95.5
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,68000,14000,82000,82000,0,100
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,31000,0,31000,30988,12,100
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,1000,0,1000,0,1000,0
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,25,0,0,8,0,0,報償費,20000,-14000,6000,6000,0,100
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,25,0,0,11,0,0,需用費,27000,0,27000,26927,73,99.7
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,25,0,0,12,0,0,役務費,38000,0,38000,37076,924,97.6
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,3,2,3,0,0,18,0,0,備品購入費,343000,384000,727000,726904,96,100
2018,0,現年度,201906,110223,教育部・指導室・第三中学校,1,一般会計,10,3,3,3,0,0,11,0,0,需用費,0,14000,14000,13875,125,99.1
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,140000,16900,156900,156900,0,100
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,432000,-16900,415100,414876,224,99.9
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,10000,0,10000,0,10000,0
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,15000,0,15000,14867,133,99.1
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,16,0,0,8,0,0,報償費,20000,0,20000,10000,10000,50
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,30000,0,30000,29937,63,99.8
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,132200,132200,130546,1654,98.7
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12420,580,95.5
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,20000,0,20000,0,20000,0
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,20000,0,20000,19947,53,99.7
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,10000,0,10000,0,10000,0
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,25,0,0,11,0,0,需用費,45000,0,45000,43846,1154,97.4
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,25,0,0,12,0,0,役務費,95000,0,95000,92540,2460,97.4
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,3,2,3,0,0,18,0,0,備品購入費,343000,630000,973000,972874,126,100
2018,0,現年度,201906,110224,教育部・指導室・第四中学校,1,一般会計,10,3,3,3,0,0,11,0,0,需用費,0,14000,14000,13464,536,96.2
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,12,0,0,8,0,0,報償費,148000,0,148000,122200,25800,82.6
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,12,0,0,11,0,0,需用費,378000,0,378000,356103,21897,94.2
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,13,0,0,8,0,0,報償費,25000,0,25000,19000,6000,76
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,13,0,0,11,0,0,需用費,59000,0,59000,58787,213,99.6
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,16,0,0,11,0,0,需用費,50000,0,50000,49889,111,99.8
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,18,0,0,11,0,0,需用費,0,132200,132200,131946,254,99.8
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,20,0,0,11,0,0,需用費,0,13000,13000,12420,580,95.5
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,24,0,0,8,0,0,報償費,50000,0,50000,15000,35000,30
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,24,0,0,11,0,0,需用費,25000,0,25000,24980,20,99.9
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,24,0,0,19,0,0,負担金，補助及び交付金,25000,0,25000,7500,17500,30
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,2,6,0,0,18,0,0,備品購入費,395000,674000,1069000,1068703,297,100
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,1,0,0,8,0,0,報償費,0,166800,166800,166800,0,100
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,1,0,0,11,0,0,需用費,0,230000,230000,228541,1459,99.4
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,1,0,0,14,0,0,使用料及び賃借料,0,80481,80481,38939,41542,48.4
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,1,0,0,18,0,0,備品購入費,0,13608,13608,13608,0,100
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,3,0,0,8,0,0,報償費,0,244600,244600,235700,8900,96.4
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,3,0,0,11,0,0,需用費,0,160000,160000,156464,3536,97.8
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,3,0,0,12,0,0,役務費,0,28000,28000,27663,337,98.8
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,3,0,0,14,0,0,使用料及び賃借料,0,147370,147370,82185,65185,55.8
2018,0,現年度,201906,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,3,3,0,0,18,0,0,備品購入費,0,10692,10692,10044,648,93.9
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,9,0,0,旅費,30000,0,30000,12685,17315,42.3
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,11,0,0,需用費,356000,-37762,318238,291331,26907,91.5
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,12,0,0,役務費,13000,0,13000,12402,598,95.4
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,14,0,0,使用料及び賃借料,1356000,0,1356000,1077028,278972,79.4
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,3,0,0,1,0,0,報酬,258000,-36173,221827,156300,65527,70.5
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,3,0,0,9,0,0,旅費,24000,0,24000,4962,19038,20.7
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,3,0,0,11,0,0,需用費,7000,0,7000,5760,1240,82.3
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,3,0,0,19,0,0,負担金，補助及び交付金,25000,0,25000,25000,0,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,5,0,0,11,0,0,需用費,392000,73935,465935,215935,250000,46.3
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,5,0,0,13,0,0,委託料,5240000,0,5240000,4802220,437780,91.6
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,5,0,0,14,0,0,使用料及び賃借料,283000,0,283000,273240,9760,96.6
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,7,0,0,12,0,0,役務費,96000,0,96000,79520,16480,82.8
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,7,0,0,19,0,0,負担金，補助及び交付金,30000,0,30000,30000,0,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,8,0,0,1,0,0,報酬,185000,0,185000,89000,96000,48.1
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,8,0,0,報償費,105000,0,105000,49600,55400,47.2
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,11,0,0,需用費,472000,0,472000,470524,1476,99.7
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,12,0,0,役務費,1000,0,1000,1000,0,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,13,0,0,委託料,3952000,0,3952000,3929040,22960,99.4
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,19,0,0,負担金，補助及び交付金,15000,0,15000,15000,0,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,8,0,0,報償費,111000,0,111000,73800,37200,66.5
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,11,0,0,需用費,40000,0,40000,39816,184,99.5
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,13,0,0,委託料,3086000,2235680,5321680,5321680,0,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,15,0,0,工事請負費,34147000,-2613680,31533320,23153284,8380036,73.4
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,1,0,0,報酬,7760000,0,7760000,7755446,4554,99.9
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,8,0,0,報償費,1199000,-166872,1032128,838000,194128,81.2
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,11,0,0,需用費,956000,532236,1488236,1450522,37714,97.5
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,12,0,0,役務費,142000,0,142000,71622,70378,50.4
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,13,0,0,委託料,2150000,0,2150000,2127600,22400,99
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,14,0,0,使用料及び賃借料,30000,0,30000,14087,15913,47
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,18,0,0,備品購入費,0,12636,12636,11599,1037,91.8
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,19,0,0,負担金，補助及び交付金,5000,0,5000,5000,0,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,22,0,0,補償，補填及び賠償金,1000,0,1000,0,1000,0
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,13,0,0,19,0,0,負担金，補助及び交付金,300000,0,300000,300000,0,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,14,0,0,8,0,0,報償費,220000,0,220000,41440,178560,18.8
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,14,0,0,9,0,0,旅費,5000,0,5000,0,5000,0
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,14,0,0,11,0,0,需用費,10000,0,10000,9720,280,97.2
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,5,1,14,0,0,12,0,0,役務費,40000,0,40000,40000,0,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,1,0,0,9,0,0,旅費,15000,0,15000,2512,12488,16.7
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,1,0,0,11,0,0,需用費,10000,0,10000,9396,604,94
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,1,0,0,19,0,0,負担金，補助及び交付金,450000,0,450000,410000,40000,91.1
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,1,0,0,22,0,0,補償，補填及び賠償金,1000,0,1000,0,1000,0
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,1,0,0,報酬,2146000,0,2146000,2145600,400,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,8,0,0,報償費,444000,0,444000,415920,28080,93.7
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,9,0,0,旅費,26000,0,26000,22733,3267,87.4
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,11,0,0,需用費,49000,0,49000,41225,7775,84.1
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,12,0,0,役務費,23000,0,23000,19600,3400,85.2
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,14,0,0,使用料及び賃借料,1000,0,1000,320,680,32
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,2,0,0,19,0,0,負担金，補助及び交付金,94000,0,94000,71500,22500,76.1
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,3,0,0,8,0,0,報償費,1229000,0,1229000,758336,470664,61.7
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,3,0,0,11,0,0,需用費,328000,0,328000,295692,32308,90.2
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,3,0,0,13,0,0,委託料,2238000,0,2238000,2127736,110264,95.1
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,4,0,0,13,0,0,委託料,2716000,151242,2867242,2867242,0,100
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,5,0,0,1,0,0,報酬,111000,0,111000,0,111000,0
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,6,0,0,11,0,0,需用費,60000,140184,200184,183367,16817,91.6
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,1,6,0,0,13,0,0,委託料,2012000,0,2012000,1509760,502240,75
2018,0,現年度,201906,110300,教育部・社会教育課,1,一般会計,10,6,2,1,0,0,11,0,0,需用費,545000,0,545000,361690,183310,66.4
