年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2020,0,現年度,202106,110300,教育部・社会教育課,1,一般会計,10,6,2,1,0,0,11,0,0,役務費,13000,0,13000,3092,9908,23.8
2020,0,現年度,202106,110300,教育部・社会教育課,1,一般会計,10,6,2,1,0,0,12,0,0,委託料,42757000,0,42757000,20984700,21772300,49.1
2020,0,現年度,202106,110300,教育部・社会教育課,1,一般会計,10,6,2,1,0,0,13,0,0,使用料及び賃借料,476000,0,476000,224400,251600,47.1
2020,0,現年度,202106,110300,教育部・社会教育課,1,一般会計,10,6,2,1,0,0,17,0,0,備品購入費,1377000,0,1377000,600853,776147,43.6
2020,0,現年度,202106,110300,教育部・社会教育課,1,一般会計,10,6,2,2,0,0,12,0,0,委託料,99488000,0,99488000,99487855,145,100
2020,0,現年度,202106,110300,教育部・社会教育課,1,一般会計,10,6,2,3,0,0,18,0,0,負担金，補助及び交付金,1000000,0,1000000,1000000,0,100
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,1,0,0,1,0,0,報酬,25447000,0,25447000,24232915,1214085,95.2
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,1,0,0,3,0,0,職員手当等,2678000,0,2678000,2521626,156374,94.2
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,1,0,0,8,0,0,旅費,59000,0,59000,7943,51057,13.5
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,1,0,0,10,0,0,需用費,4392000,0,4392000,4136916,255084,94.2
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,1,0,0,11,0,0,役務費,659000,0,659000,562832,96168,85.4
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,1,0,0,12,0,0,委託料,16483000,-4290000,12193000,8345450,3847550,68.4
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,1,0,0,13,0,0,使用料及び賃借料,7389000,4290000,11679000,11271284,407716,96.5
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,1,0,0,17,0,0,備品購入費,19584000,0,19584000,19556641,27359,99.9
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,1,0,0,18,0,0,負担金，補助及び交付金,35000,0,35000,34500,500,98.6
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,2,0,0,1,0,0,報酬,258000,0,258000,220400,37600,85.4
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,3,0,0,7,0,0,報償費,99000,0,99000,35600,63400,36
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,3,0,0,10,0,0,需用費,231000,0,231000,188655,42345,81.7
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,3,0,0,11,0,0,役務費,13000,0,13000,10483,2517,80.6
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,3,0,0,17,0,0,備品購入費,24000,0,24000,20350,3650,84.8
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,4,0,0,7,0,0,報償費,2539000,-221623,2317377,1833037,484340,79.1
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,4,0,0,10,0,0,需用費,141000,0,141000,104766,36234,74.3
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,4,0,0,11,0,0,役務費,126000,221623,347623,347623,0,100
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,5,0,0,7,0,0,報償費,282000,0,282000,38340,243660,13.6
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,5,0,0,10,0,0,需用費,67000,0,67000,63050,3950,94.1
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,5,0,0,12,0,0,委託料,200000,0,200000,178720,21280,89.4
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,6,0,0,7,0,0,報償費,205000,0,205000,52600,152400,25.7
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,6,0,0,10,0,0,需用費,38000,0,38000,23719,14281,62.4
2020,0,現年度,202106,110500,教育部・図書館,1,一般会計,10,5,4,6,0,0,11,0,0,役務費,39000,0,39000,25800,13200,66.2
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,2,1,11,1,0,0,22,0,0,償還金，利子及び割引料,0,331000,331000,331000,0,100
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,2,1,0,0,10,0,0,需用費,11368000,167880,11535880,9818778,1717102,85.1
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,2,1,0,0,11,0,0,役務費,247000,0,247000,206296,40704,83.5
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,2,1,0,0,12,0,0,委託料,19080000,3817000,22897000,20625988,2271012,90.1
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,2,1,0,0,13,0,0,使用料及び賃借料,778000,0,778000,745745,32255,95.9
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,2,1,0,0,15,0,0,原材料費,30000,0,30000,0,30000,0
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,2,1,0,0,17,0,0,備品購入費,1207000,-167880,1039120,733260,305860,70.6
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,1,0,0,10,0,0,需用費,12153000,0,12153000,8704529,3448471,71.6
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,1,0,0,11,0,0,役務費,500000,0,500000,480402,19598,96.1
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,1,0,0,12,0,0,委託料,21514000,0,21514000,19957842,1556158,92.8
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,1,0,0,13,0,0,使用料及び賃借料,505000,0,505000,474950,30050,94
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,1,0,0,15,0,0,原材料費,1000,0,1000,0,1000,0
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,1,0,0,17,0,0,備品購入費,3170000,0,3170000,2400376,769624,75.7
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,2,0,0,1,0,0,報酬,9146000,-21602,9124398,8809855,314543,96.6
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,2,0,0,3,0,0,職員手当等,1216000,21602,1237602,1237602,0,100
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,2,0,0,8,0,0,旅費,243000,0,243000,10464,232536,4.3
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,2,0,0,10,0,0,需用費,1032000,0,1032000,459081,572919,44.5
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,2,0,0,11,0,0,役務費,557000,0,557000,491935,65065,88.3
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,2,0,0,12,0,0,委託料,8566000,0,8566000,8554920,11080,99.9
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,2,0,0,13,0,0,使用料及び賃借料,7945000,0,7945000,7309980,635020,92
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,2,0,0,18,0,0,負担金，補助及び交付金,66000,0,66000,30000,36000,45.5
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,3,0,0,7,0,0,報償費,183000,0,183000,156000,27000,85.2
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,3,0,0,10,0,0,需用費,70000,0,70000,39794,30206,56.8
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,3,0,0,12,0,0,委託料,1190000,0,1190000,1085087,104913,91.2
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,3,0,0,13,0,0,使用料及び賃借料,0,0,0,0,0,****
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,4,0,0,7,0,0,報償費,296000,0,296000,49800,246200,16.8
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,4,0,0,10,0,0,需用費,120000,0,120000,83497,36503,69.6
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,5,0,0,7,0,0,報償費,467000,0,467000,66200,400800,14.2
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,5,0,0,10,0,0,需用費,33000,0,33000,32597,403,98.8
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,5,0,0,12,0,0,委託料,0,0,0,0,0,****
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,5,0,0,13,0,0,使用料及び賃借料,0,0,0,0,0,****
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,6,0,0,7,0,0,報償費,257000,0,257000,159300,97700,62
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,6,0,0,10,0,0,需用費,40000,0,40000,39077,923,97.7
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,6,0,0,12,0,0,委託料,0,0,0,0,0,****
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,6,0,0,13,0,0,使用料及び賃借料,0,0,0,0,0,****
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,7,0,0,1,0,0,報酬,345000,0,345000,0,345000,0
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,7,0,0,7,0,0,報償費,556000,0,556000,233100,322900,41.9
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,7,0,0,10,0,0,需用費,10000,0,10000,9892,108,98.9
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,8,0,0,1,0,0,報酬,864000,0,864000,852656,11344,98.7
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,8,0,0,10,0,0,需用費,20000,0,20000,19954,46,99.8
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,8,0,0,11,0,0,役務費,14000,0,14000,11550,2450,82.5
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,9,0,0,12,0,0,委託料,386000,0,386000,386000,0,100
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,9,0,0,13,0,0,使用料及び賃借料,0,0,0,0,0,****
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,10,0,0,7,0,0,報償費,20000,0,20000,0,20000,0
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,10,0,0,10,0,0,需用費,17000,0,17000,0,17000,0
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,10,0,0,13,0,0,使用料及び賃借料,689000,0,689000,413498,275502,60
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,11,0,0,12,0,0,委託料,394000,0,394000,0,394000,0
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,12,0,0,1,0,0,報酬,6418000,0,6418000,5968745,449255,93
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,12,0,0,7,0,0,報償費,20000,0,20000,0,20000,0
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,12,0,0,8,0,0,旅費,7000,0,7000,1848,5152,26.4
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,12,0,0,10,0,0,需用費,735000,0,735000,729033,5967,99.2
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,12,0,0,12,0,0,委託料,161000,0,161000,66504,94496,41.3
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,12,0,0,17,0,0,備品購入費,3608000,0,3608000,3607118,882,100
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,13,0,0,7,0,0,報償費,1227000,0,1227000,655000,572000,53.4
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,13,0,0,10,0,0,需用費,63000,0,63000,34198,28802,54.3
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,13,0,0,12,0,0,委託料,0,0,0,0,0,****
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,13,0,0,13,0,0,使用料及び賃借料,0,0,0,0,0,****
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,14,0,0,7,0,0,報償費,202000,0,202000,160872,41128,79.6
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,14,0,0,10,0,0,需用費,80000,0,80000,72546,7454,90.7
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,14,0,0,11,0,0,役務費,133000,0,133000,131747,1253,99.1
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,14,0,0,13,0,0,使用料及び賃借料,655000,0,655000,650592,4408,99.3
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,15,0,0,7,0,0,報償費,238000,0,238000,107700,130300,45.3
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,15,0,0,10,0,0,需用費,48000,0,48000,30814,17186,64.2
2020,0,現年度,202106,110600,教育部・公民館,1,一般会計,10,5,3,15,0,0,12,0,0,委託料,0,0,0,0,0,****
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,2,2,0,0,8,0,0,旅費,0,12147,12147,12147,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,1,0,0,18,0,0,負担金，補助及び交付金,425000,0,425000,244700,180300,57.6
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,2,0,0,1,0,0,報酬,5137000,0,5137000,4711532,425468,91.7
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,2,0,0,3,0,0,職員手当等,1040000,0,1040000,900000,140000,86.5
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,2,0,0,7,0,0,報償費,300000,0,300000,12600,287400,4.2
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,2,0,0,8,0,0,旅費,10000,0,10000,4321,5679,43.2
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,2,0,0,10,0,0,需用費,215000,0,215000,214500,500,99.8
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,2,0,0,11,0,0,役務費,0,10930,10930,10930,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,2,0,0,12,0,0,委託料,1200000,-70420,1129580,800000,329580,70.8
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,3,0,0,1,0,0,報酬,8604000,0,8604000,4789147,3814853,55.7
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,3,0,0,7,0,0,報償費,75000,0,75000,0,75000,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,3,0,0,8,0,0,旅費,95000,0,95000,0,95000,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,3,0,0,11,0,0,役務費,12000,0,12000,0,12000,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,3,0,0,13,0,0,使用料及び賃借料,18000,0,18000,0,18000,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,4,0,0,18,0,0,負担金，補助及び交付金,0,135000,135000,0,135000,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,6,0,0,1,0,0,報酬,2654000,0,2654000,2653020,980,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,6,0,0,3,0,0,職員手当等,550000,0,550000,528500,21500,96.1
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,6,0,0,10,0,0,需用費,512000,0,512000,484928,27072,94.7
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,6,0,0,11,0,0,役務費,535000,1800,536800,535408,1392,99.7
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,6,0,0,12,0,0,委託料,350000,-276804,73196,72600,596,99.2
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,6,0,0,13,0,0,使用料及び賃借料,1528000,-1342108,185892,185892,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,7,0,0,1,0,0,報酬,17423000,0,17423000,15661881,1761119,89.9
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,7,0,0,3,0,0,職員手当等,3484000,0,3484000,2592660,891340,74.4
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,7,0,0,7,0,0,報償費,54000,0,54000,26700,27300,49.4
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,7,0,0,8,0,0,旅費,10000,0,10000,545,9455,5.5
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,7,0,0,10,0,0,需用費,229000,0,229000,228888,112,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,7,0,0,11,0,0,役務費,10000,5000,15000,15000,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,7,0,0,17,0,0,備品購入費,174000,0,174000,170984,3016,98.3
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,7,0,0,18,0,0,負担金，補助及び交付金,6000,0,6000,5400,600,90
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,8,0,0,1,0,0,報酬,13778000,35670,13813670,13813670,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,8,0,0,3,0,0,職員手当等,2771000,0,2771000,2019150,751850,72.9
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,8,0,0,7,0,0,報償費,1835000,-26830,1808170,1521900,286270,84.2
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,8,0,0,8,0,0,旅費,20000,-8840,11160,5647,5513,50.6
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,253000,0,253000,252069,931,99.6
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,8,0,0,11,0,0,役務費,103000,-5000,98000,29805,68195,30.4
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,8,0,0,12,0,0,委託料,1470000,0,1470000,1469600,400,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,8,0,0,13,0,0,使用料及び賃借料,607000,0,607000,546134,60866,90
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,11,0,0,7,0,0,報償費,738000,0,738000,615600,122400,83.4
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,11,0,0,11,0,0,役務費,0,8000,8000,8000,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,11,0,0,13,0,0,使用料及び賃借料,0,125767,125767,0,125767,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,11,0,0,21,0,0,補償，補填及び賠償金,0,40233,40233,40233,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,20,0,0,7,0,0,報償費,0,0,0,0,0,****
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,20,0,0,11,0,0,役務費,0,0,0,0,0,****
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,0,3413000,3413000,2379410,1033590,69.7
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,2,0,0,1,0,0,報酬,18869000,0,18869000,15146342,3722658,80.3
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,2,0,0,3,0,0,職員手当等,3839000,0,3839000,2232035,1606965,58.1
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,2,0,0,7,0,0,報償費,461000,-460100,900,0,900,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,2,0,0,8,0,0,旅費,30000,0,30000,13944,16056,46.5
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,2,0,0,10,0,0,需用費,790000,-790000,0,0,0,****
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,2,0,0,11,0,0,役務費,4000,-3200,800,0,800,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,2,0,0,12,0,0,委託料,361000,0,361000,77768,283232,21.5
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,2,0,0,13,0,0,使用料及び賃借料,394000,-371749,22251,2010,20241,9
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,2,0,0,17,0,0,備品購入費,368000,-368000,0,0,0,****
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,3,0,0,7,0,0,報償費,591000,-590400,600,0,600,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,3,0,0,10,0,0,需用費,780000,-780000,0,0,0,****
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,3,0,0,11,0,0,役務費,320000,-19807,300193,300193,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,3,0,0,13,0,0,使用料及び賃借料,303000,-302444,556,0,556,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,2,3,3,0,0,17,0,0,備品購入費,471000,-470503,497,0,497,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,2,0,0,1,0,0,報酬,3694000,-141213,3552787,3013949,538838,84.8
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,2,0,0,3,0,0,職員手当等,698000,0,698000,608517,89483,87.2
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,2,0,0,7,0,0,報償費,30000,-30000,0,0,0,****
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,2,0,0,8,0,0,旅費,68000,0,68000,0,68000,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,2,0,0,10,0,0,需用費,293000,-247900,45100,45100,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,2,0,0,11,0,0,役務費,51000,439600,490600,490600,0,100
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,2,0,0,12,0,0,委託料,1378000,1980000,3358000,1685274,1672726,50.2
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,2,0,0,13,0,0,使用料及び賃借料,120000,-62040,57960,1932,56028,3.3
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,2,0,0,17,0,0,備品購入費,79000,2471122,2550122,1939795,610327,76.1
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,3,0,0,7,0,0,報償費,125000,-124600,400,0,400,0
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,3,0,0,10,0,0,需用費,120000,-120000,0,0,0,****
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,3,0,0,11,0,0,役務費,5000,-5000,0,0,0,****
2020,0,現年度,202106,110700,教育部・教育支援課,1,一般会計,10,3,3,3,0,0,13,0,0,使用料及び賃借料,109000,-108900,100,0,100,0
2020,0,現年度,202106,110711,教育部・教育支援課・第一小学校,1,一般会計,10,2,3,2,0,0,7,0,0,報償費,0,51708,51708,0,51708,0
2020,0,現年度,202106,110711,教育部・教育支援課・第一小学校,1,一般会計,10,2,3,2,0,0,10,0,0,需用費,0,280000,280000,273664,6336,97.7
2020,0,現年度,202106,110711,教育部・教育支援課・第一小学校,1,一般会計,10,2,3,2,0,0,11,0,0,役務費,0,2000,2000,2000,0,100
2020,0,現年度,202106,110711,教育部・教育支援課・第一小学校,1,一般会計,10,2,3,2,0,0,13,0,0,使用料及び賃借料,0,133592,133592,133592,0,100
2020,0,現年度,202106,110711,教育部・教育支援課・第一小学校,1,一般会計,10,2,3,2,0,0,17,0,0,備品購入費,0,366300,366300,349668,16632,95.5
2020,0,現年度,202106,110711,教育部・教育支援課・第一小学校,1,一般会計,10,2,3,3,0,0,10,0,0,需用費,0,106000,106000,105673,327,99.7
2020,0,現年度,202106,110711,教育部・教育支援課・第一小学校,1,一般会計,10,2,3,3,0,0,17,0,0,備品購入費,0,70730,70730,70730,0,100
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,2,0,0,7,0,0,報償費,0,226800,226800,179000,47800,78.9
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,2,0,0,10,0,0,需用費,0,280000,280000,279844,156,99.9
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,2,0,0,11,0,0,役務費,0,1200,1200,0,1200,0
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,2,0,0,13,0,0,使用料及び賃借料,0,172656,172656,73551,99105,42.6
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,2,0,0,17,0,0,備品購入費,0,103455,103455,103400,55,99.9
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,3,0,0,7,0,0,報償費,0,196800,196800,113400,83400,57.6
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,3,0,0,10,0,0,需用費,0,120000,120000,117112,2888,97.6
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,3,0,0,11,0,0,役務費,0,820,820,0,820,0
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,3,0,0,13,0,0,使用料及び賃借料,0,105712,105712,87069,18643,82.4
2020,0,現年度,202106,110713,教育部・教育支援課・第三小学校,1,一般会計,10,2,3,3,0,0,17,0,0,備品購入費,0,134838,134838,117920,16918,87.5
2020,0,現年度,202106,110715,教育部・教育支援課・第五小学校,1,一般会計,10,2,3,3,0,0,10,0,0,需用費,0,160000,160000,136485,23515,85.3
2020,0,現年度,202106,110715,教育部・教育支援課・第五小学校,1,一般会計,10,2,3,3,0,0,17,0,0,備品購入費,0,76835,76835,76835,0,100
2020,0,現年度,202106,110716,教育部・教育支援課・第六小学校,1,一般会計,10,2,3,3,0,0,10,0,0,需用費,0,120000,120000,118147,1853,98.5
2020,0,現年度,202106,110716,教育部・教育支援課・第六小学校,1,一般会計,10,2,3,3,0,0,17,0,0,備品購入費,0,63910,63910,62920,990,98.5
2020,0,現年度,202106,110719,教育部・教育支援課・和泉小学校,1,一般会計,10,2,3,3,0,0,7,0,0,報償費,0,124909,124909,119000,5909,95.3
2020,0,現年度,202106,110719,教育部・教育支援課・和泉小学校,1,一般会計,10,2,3,3,0,0,10,0,0,需用費,0,138091,138091,138091,0,100
2020,0,現年度,202106,110719,教育部・教育支援課・和泉小学校,1,一般会計,10,2,3,3,0,0,11,0,0,役務費,0,2000,2000,2000,0,100
2020,0,現年度,202106,110719,教育部・教育支援課・和泉小学校,1,一般会計,10,2,3,3,0,0,13,0,0,使用料及び賃借料,0,99792,99792,91583,8209,91.8
2020,0,現年度,202106,110719,教育部・教育支援課・和泉小学校,1,一般会計,10,2,3,3,0,0,17,0,0,備品購入費,0,20790,20790,19580,1210,94.2
