年度,予算区分,予算区分名称,対象年月,所属,所属名称,会計,会計名称,款,項,目,大事業,中事業,小事業,節,細節,細々節,科目名称,予算額(円),充流用等増減額(円),予算計(円),執行累計(円),予算残額(円),執行率(％)
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,2,2,5,0,0,17,0,0,備品購入費,3771000,-3771000,0,0,0,****
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,2,2,5,0,0,18,0,0,負担金，補助及び交付金,60000,0,60000,0,60000,0
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,2,2,6,0,0,10,0,0,需用費,25000,0,25000,18842,6158,75.4
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,2,2,6,0,0,12,0,0,委託料,3124000,0,3124000,71010,3052990,2.3
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,2,2,6,0,0,18,0,0,負担金，補助及び交付金,1689000,0,1689000,1622420,66580,96.1
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,2,2,7,0,0,10,0,0,需用費,25000,0,25000,19515,5485,78.1
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,2,2,7,0,0,12,0,0,委託料,2160000,0,2160000,0,2160000,0
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,2,2,7,0,0,18,0,0,負担金，補助及び交付金,1459000,0,1459000,1396400,62600,95.7
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,5,0,0,1,0,0,報酬,6144000,0,6144000,5859230,284770,95.4
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,5,0,0,3,0,0,職員手当等,1145000,0,1145000,1095572,49428,95.7
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,5,0,0,8,0,0,旅費,18000,0,18000,0,18000,0
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,5,0,0,10,0,0,需用費,67000,0,67000,51920,15080,77.5
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,5,0,0,12,0,0,委託料,349000,0,349000,348480,520,99.9
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,5,0,0,13,0,0,使用料及び賃借料,1467000,0,1467000,1466040,960,99.9
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,5,0,0,17,0,0,備品購入費,2356000,-2356000,0,0,0,****
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,5,0,0,18,0,0,負担金，補助及び交付金,40000,0,40000,3000,37000,7.5
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,6,0,0,10,0,0,需用費,6000,0,6000,0,6000,0
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,6,0,0,12,0,0,委託料,1875000,0,1875000,1219723,655277,65.1
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,6,0,0,18,0,0,負担金，補助及び交付金,5193000,0,5193000,4184000,1009000,80.6
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,7,0,0,12,0,0,委託料,691000,0,691000,343321,347679,49.7
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,7,0,0,18,0,0,負担金，補助及び交付金,4017000,0,4017000,3866002,150998,96.2
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,8,0,0,1,0,0,報酬,10838000,0,10838000,6798605,4039395,62.7
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,8,0,0,7,0,0,報償費,4608000,0,4608000,2658000,1950000,57.7
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,8,0,0,8,0,0,旅費,52000,0,52000,0,52000,0
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,8,0,0,11,0,0,役務費,87000,0,87000,32450,54550,37.3
2021,0,現年度,202206,110200,教育部・指導室,1,一般会計,10,3,2,8,0,0,18,0,0,負担金，補助及び交付金,1425000,0,1425000,586283,838717,41.1
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,16848,16848,16848,0,100
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,30000,0,30000,24000,6000,80
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,105000,-5000,100000,99984,16,100
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,15,0,0,7,0,0,報償費,10000,0,10000,0,10000,0
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,74000,0,74000,73801,199,99.7
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,50000,0,50000,49936,64,99.9
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,768350,768350,768208,142,100
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,20000,0,20000,20000,0,100
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,75000,0,75000,74951,49,99.9
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,5000,5000,10000,10000,0,100
2021,0,現年度,202206,110211,教育部・指導室・第一小学校,1,一般会計,10,2,2,5,0,0,17,0,0,備品購入費,499000,780207,1279207,1278897,310,100
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,16848,16848,14040,2808,83.3
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,84000,26700,110700,110700,0,100
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,442000,-26700,415300,412042,3258,99.2
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,15,0,0,7,0,0,報償費,34000,0,34000,5000,29000,14.7
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,50000,0,50000,49872,128,99.7
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,18,0,0,7,0,0,報償費,20000,0,20000,0,20000,0
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,30000,0,30000,29370,630,97.9
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,768350,768350,767114,1236,99.8
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,65000,0,65000,36900,28100,56.8
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,30000,0,30000,26815,3185,89.4
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,5000,0,5000,0,5000,0
2021,0,現年度,202206,110213,教育部・指導室・第三小学校,1,一般会計,10,2,2,5,0,0,17,0,0,備品購入費,321000,552647,873647,873461,186,100
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,16848,16848,16848,0,100
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,50000,0,50000,0,50000,0
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,85000,0,85000,83052,1948,97.7
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,15,0,0,7,0,0,報償費,10000,0,10000,0,10000,0
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,74000,0,74000,54041,19959,73
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,50000,0,50000,41481,8519,83
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,768350,768350,676858,91492,88.1
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,50000,0,50000,0,50000,0
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,49000,0,49000,42037,6963,85.8
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,1000,0,1000,0,1000,0
2021,0,現年度,202206,110215,教育部・指導室・第五小学校,1,一般会計,10,2,2,5,0,0,17,0,0,備品購入費,357000,650172,1007172,1001834,5338,99.5
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,16848,16848,16616,232,98.6
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,50000,0,50000,49000,1000,98
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,85000,0,85000,84912,88,99.9
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,15,0,0,7,0,0,報償費,20000,0,20000,20000,0,100
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,64000,0,64000,63583,417,99.3
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,50000,0,50000,49987,13,100
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,768350,768350,767740,610,99.9
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,20000,0,20000,0,20000,0
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,70000,0,70000,69955,45,99.9
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,10000,0,10000,9000,1000,90
2021,0,現年度,202206,110216,教育部・指導室・第六小学校,1,一般会計,10,2,2,5,0,0,17,0,0,備品購入費,321000,585155,906155,905697,458,99.9
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,16848,16848,15130,1718,89.8
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,50000,0,50000,0,50000,0
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,85000,0,85000,84658,342,99.6
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,80000,0,80000,79810,190,99.8
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,15,0,0,11,0,0,役務費,4000,0,4000,0,4000,0
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,50000,0,50000,49346,654,98.7
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,768350,768350,759999,8351,98.9
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,60000,0,60000,59200,800,98.7
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,30000,0,30000,29678,322,98.9
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,10000,0,10000,0,10000,0
2021,0,現年度,202206,110219,教育部・指導室・和泉小学校,1,一般会計,10,2,2,5,0,0,17,0,0,備品購入費,321000,585155,906155,906007,148,100
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,11232,11232,10246,986,91.2
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,485000,0,485000,458000,27000,94.4
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,140000,0,140000,134091,5909,95.8
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,14,0,0,17,0,0,備品購入費,110000,0,110000,101750,8250,92.5
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,29000,0,29000,28896,104,99.6
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,80000,0,80000,79195,805,99
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,768350,768350,768218,132,100
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,80000,0,80000,70000,10000,87.5
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,14000,0,14000,12490,1510,89.2
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,6000,0,6000,0,6000,0
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,24,0,0,10,0,0,需用費,82000,0,82000,79588,2412,97.1
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,1,3,24,0,0,11,0,0,役務費,65000,0,65000,45000,20000,69.2
2021,0,現年度,202206,110221,教育部・指導室・第一中学校,1,一般会計,10,3,2,5,0,0,17,0,0,備品購入費,548000,673143,1221143,1221042,101,100
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,11232,11232,11232,0,100
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,296000,-91904,204096,180000,24096,88.2
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,230000,91904,321904,276904,45000,86
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,15,0,0,7,0,0,報償費,20000,0,20000,0,20000,0
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,9000,0,9000,7073,1927,78.6
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,80000,0,80000,79328,672,99.2
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,768350,768350,761078,7272,99.1
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,75000,0,75000,44000,31000,58.7
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,15000,0,15000,8632,6368,57.5
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,10000,0,10000,7000,3000,70
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,24,0,0,10,0,0,需用費,60000,0,60000,59170,830,98.6
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,1,3,24,0,0,11,0,0,役務費,70000,0,70000,50000,20000,71.4
2021,0,現年度,202206,110222,教育部・指導室・第二中学校,1,一般会計,10,3,2,5,0,0,17,0,0,備品購入費,438000,673143,1111143,1111065,78,100
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,11232,11232,11232,0,100
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,100000,0,100000,100000,0,100
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,30000,0,30000,24450,5550,81.5
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,14,0,0,11,0,0,役務費,5000,0,5000,5000,0,100
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,29000,0,29000,28908,92,99.7
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,18,0,0,7,0,0,報償費,15000,0,15000,0,15000,0
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,65000,0,65000,64711,289,99.6
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,768350,768350,766126,2224,99.7
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,65000,0,65000,16000,49000,24.6
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,34000,0,34000,31995,2005,94.1
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,1000,0,1000,0,1000,0
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,24,0,0,7,0,0,報償費,20000,0,20000,15000,5000,75
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,24,0,0,10,0,0,需用費,47000,0,47000,9680,37320,20.6
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,1,3,24,0,0,11,0,0,役務費,34000,0,34000,5000,29000,14.7
2021,0,現年度,202206,110223,教育部・指導室・第三中学校,1,一般会計,10,3,2,5,0,0,17,0,0,備品購入費,329000,504857,833857,833681,176,100
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,11232,11232,11232,0,100
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,85000,15000,100000,100000,0,100
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,50000,-658,49342,48938,404,99.2
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,15,0,0,7,0,0,報償費,10000,0,10000,0,10000,0
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,19000,0,19000,18930,70,99.6
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,18,0,0,7,0,0,報償費,20000,0,20000,10000,10000,50
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,60000,0,60000,57455,2545,95.8
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,769008,769008,769008,0,100
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,60000,0,60000,50000,10000,83.3
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,30000,-15000,15000,14311,689,95.4
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,10000,0,10000,0,10000,0
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,24,0,0,7,0,0,報償費,0,30000,30000,30000,0,100
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,24,0,0,10,0,0,需用費,11000,0,11000,10614,386,96.5
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,1,3,24,0,0,11,0,0,役務費,77000,-30000,47000,45000,2000,95.7
2021,0,現年度,202206,110224,教育部・指導室・第四中学校,1,一般会計,10,3,2,5,0,0,17,0,0,備品購入費,329000,504857,833857,831313,2544,99.7
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,8,0,0,10,0,0,需用費,0,16848,16848,16848,0,100
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,14,0,0,7,0,0,報償費,52000,0,52000,34600,17400,66.5
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,14,0,0,10,0,0,需用費,83000,0,83000,82951,49,99.9
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,15,0,0,7,0,0,報償費,19000,0,19000,5000,14000,26.3
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,15,0,0,10,0,0,需用費,65000,0,65000,64928,72,99.9
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,18,0,0,10,0,0,需用費,50000,0,50000,49884,116,99.8
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,20,0,0,10,0,0,需用費,0,768350,768350,768140,210,100
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,23,0,0,7,0,0,報償費,60000,0,60000,60000,0,100
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,23,0,0,10,0,0,需用費,20000,0,20000,19415,585,97.1
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,1,3,23,0,0,18,0,0,負担金，補助及び交付金,20000,0,20000,1000,19000,5
2021,0,現年度,202206,110225,教育部・指導室・緑野小学校,1,一般会計,10,2,2,5,0,0,17,0,0,備品購入費,410000,617664,1027664,1027460,204,100
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,8,0,0,旅費,30000,0,30000,13600,16400,45.3
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,10,0,0,需用費,360000,0,360000,353627,6373,98.2
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,11,0,0,役務費,41000,0,41000,38045,2955,92.8
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,2,0,0,13,0,0,使用料及び賃借料,1210000,0,1210000,669556,540444,55.3
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,5,0,0,1,0,0,報酬,579000,0,579000,346100,232900,59.8
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,5,0,0,8,0,0,旅費,39000,0,39000,4250,34750,10.9
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,5,0,0,10,0,0,需用費,10000,0,10000,8640,1360,86.4
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,5,0,0,18,0,0,負担金，補助及び交付金,95000,0,95000,55000,40000,57.9
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,6,0,0,10,0,0,需用費,401000,-20146,380854,217575,163279,57.1
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,6,0,0,11,0,0,役務費,0,20146,20146,20146,0,100
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,6,0,0,12,0,0,委託料,3154000,0,3154000,3153977,23,100
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,7,0,0,11,0,0,役務費,120000,0,120000,120000,0,100
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,7,0,0,18,0,0,負担金，補助及び交付金,294000,0,294000,126000,168000,42.9
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,8,0,0,1,0,0,報酬,249000,0,249000,61400,187600,24.7
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,7,0,0,報償費,597000,0,597000,36900,560100,6.2
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,10,0,0,需用費,300000,46860,346860,341301,5559,98.4
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,11,0,0,役務費,1000,0,1000,0,1000,0
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,12,0,0,委託料,1564000,0,1564000,1524600,39400,97.5
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,9,0,0,18,0,0,負担金，補助及び交付金,15000,0,15000,0,15000,0
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,1,0,0,報酬,2667000,-777118,1889882,0,1889882,0
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,3,0,0,職員手当等,524000,0,524000,0,524000,0
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,8,0,0,旅費,3000,0,3000,0,3000,0
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,10,0,0,需用費,20000,0,20000,19851,149,99.3
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,10,0,0,12,0,0,委託料,2070000,304900,2374900,2374900,0,100
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,1,0,0,報酬,7363000,0,7363000,7252824,110176,98.5
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,3,0,0,職員手当等,893000,0,893000,855744,37256,95.8
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,7,0,0,報償費,1131000,0,1131000,492000,639000,43.5
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,10,0,0,需用費,876000,0,876000,822071,53929,93.8
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,11,0,0,役務費,237000,0,237000,233929,3071,98.7
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,12,0,0,委託料,2766000,0,2766000,2718100,47900,98.3
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,13,0,0,使用料及び賃借料,20000,0,20000,5422,14578,27.1
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,18,0,0,負担金，補助及び交付金,5000,0,5000,5000,0,100
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,11,0,0,21,0,0,補償，補填及び賠償金,1000,0,1000,0,1000,0
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,12,0,0,18,0,0,負担金，補助及び交付金,300000,0,300000,290000,10000,96.7
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,13,0,0,7,0,0,報償費,1262000,0,1262000,732160,529840,58
2021,0,現年度,202206,110300,教育部・社会教育課,1,一般会計,10,5,1,13,0,0,8,0,0,旅費,5000,0,5000,0,5000,0
