"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2024-07-11 14:31:55","麻布十番駅自転車等駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/15.html","麻布地区","","港区麻布十番一丁目4番14号","電話番号：4213-8016
ECOPOOLサポートセンター","","","【利用時間】
・午前4時30分から午前1時30分（年中無休）

【利用料金】
■定期利用
・自転車
一般　1か月　1,800円
学生　1か月　1,300円
・バイク（50cc以下）
一般　1か月　2,700円
学生　1か月　2,200円
■一時利用
・自転車
1日（1回）150円
※「最初の2時間」は無料。最初の2時間を含む以後「24時間まで」の単位が1回の利用料金となります。
※1回の入出庫が1回の利用となります。1度出庫された場合は改めて一時利用料金をお支払いください。

【定期利用申込】
■申込方法（一般）
関連リンク「ECOPOOL」をご参照ください。
（申し込みサイトにリンクします。駅名から探すをクリックして「麻布十番」と入力してください。）
■申込方法（学生）
関連リンク「学生料金での利用や免除申請を希望の方へ」をご覧の上、NCDサポートセンター（電話0120-3566-21）
までご連絡ください。
■申込受付時間
・24時間（年中無休）

【施設の概要】
■収容可能台数
・自転車　84台
・バイク（50cc以下）30台","","","","","","","","","","","","","","","","35.657149","139.734004",""
"2024-03-29 10:14:59","六本木駅自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/16.html","麻布地区","","港区六本木六丁目5番19号","電話番号：03-3470-4186","","","【利用時間】
・午前4時30分から午前1時30分（年中無休）

【利用料金】
■定期利用
・自転車
一般　1か月　1,800円
学生　1か月　1,300円
■一時利用（機械式駐車場利用の場合のみ）
・自転車
1日（1回）150円
※「最初の2時間」は無料。最初の2時間を含む以後「24時間まで」の単位が1回の利用料金となります。　
※1回の入出庫が1回の利用となります。1度出庫された場合は改めて一時利用料金をお支払いください。

【定期利用申込】
■申込方法
・2月11日から2月21日まで翌年度定期利用の一斉募集を行います。
・一斉募集期間を過ぎても空きがあれば随時、翌月からの定期利用の申込ができます。
■申込受付時間
・午前7時から午後6時（毎日）
※機械式駐車場のため、あらかじめ自転車運搬装置に適合するかチェックする「車検」を受けてください。

【施設の概要】
■収容可能台数
・自転車　428台
■適合する自転車の規格
・下図または関連リンクをご参照ください。
■適合しない自転車の例
・下図または関連リンクの規格から外れる自転車
・３輪自転車、リカベント車、センタースタンド
・整備不良の自転車　など","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/roppongi01_1.jpg","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/kounan-kikaku.jpg","適合する自転車の例　※一部電動アシスト付自転車等、全長が1ｍ90ｃｍ以下であっても。条件により適合しない自転車があります。詳しくは現地管理室（上記連絡先）までお問い合わせください。","","","","","","","35.661772","139.730681",""
"2021-12-13 15:59:28","お台場海浜公園駅自転車等一時保管所","009013002000","駐車場・駐輪場・撤去自転車等一時保管所","撤去自転車等一時保管所","https://www.city.minato.tokyo.jp/shisetsu/chushajo/tekkyo/06.html","芝浦港南地区","","港区台場二丁目３先（テレポートブリッジの下にあります。）","電話番号：03-3529-5150","火・水・木・金・土曜日（年末年始を除く）午後1時～7時","","自転車等の引取りに必要なもの
１．自転車等保管通知書
２．自転車等の鍵
３．引取る方の本人確認書類
４．撤去費用　自転車：2,000円/原付バイク：3,000円","","ゆりかもめ　お台場海浜公園駅　下車徒歩１分","都バス海01系統、お台場レインボーバス　お台場海浜公園駅前　下車徒歩1分","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/tekkyo/images/odaiba-01.jpg","","","","","","","","","","35.628088","139.778594",""
"2024-01-04 16:27:24","新橋駅第1暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/19.html","芝地区","","新橋二丁目７番先","電話番号：0120-3566-21
NCDサポートセンター","","","■利用時間
・24時間（年中無休）
■利用料金
・1回100円
※「最初の2時間」は無料。以後「6時間ごと」の単位になります。
■収容可能台数
・自転車　39台","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/210302-01.png","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/210302-02.png","","","","","","","","35.667614","139.757770",""
"2024-01-04 16:27:50","新橋駅第2暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/20.html","芝地区","","新橋三丁目25先","電話番号：0120-3566-21
NCDサポートセンター","","","【利用料金】
■定期利用
・自転車
一般　1か月　1,800円
学生　1か月　1,300円
■一時利用
・自転車
1回　100円
※「最初の2時間」は無料。以後「6時間ごと」の単位になります。　
※1回の入出庫が1回の利用となります。1度出庫された場合は改めて一時利用料金をお支払いください。

【定期利用申込】
■申込方法
・桜田公園自転車駐車場の管理室で随時申込みを受け付けています。
・空きがあれば随時、翌月からの定期利用の申込ができます。
■申込受付時間
・午前7時から午後6時（毎日）

【施設の概要】
■収容可能台数
・定期利用　自転車　67台
・一時利用　自転車　42台","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/210302-03.png","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/210302-04.png","","","","","","","","35.665425","139.758626",""
"2024-05-14 11:56:30","高輪ゲートウェイ駅第1暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/21.html","高輪地区","","港区高輪二丁目21番地内","ビシクレット・NCD共同企業体
電話番号：0120-3566-21","","","■利用時間
・24時間(年中無休)　

■利用料金【一時利用のみ】
・自転車
　最初の2時間は無料
その後6時間ごとに100円

■収容可能台数
・自転車　38台

■利用終了日
・令和7年1月31日（金曜日）","","","","","","","","","","","","","","","","35.63419337266489","139.7384410476636",""
"2024-05-14 14:13:41","高輪ゲートウェイ駅第2暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/22.html","高輪地区","","港区高輪二丁目21番地内","ビシクレット・NCD共同企業体
電話番号：0120-3566-21","","","■利用時間
・24時間(年中無休)　

■利用料金【定期利用のみ】
・自転車
一般　1か月　1,800円
学生　1か月　1,300円

■収容可能台数
・自転車　33台

■利用終了日
・令和7年1月31日（金曜日）","","","","","","","","","","","","","","","","35.63419337266489","139.7384410476636",""
"2024-01-04 16:28:30","芝公園駅第1暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/shibakoen-1.html","芝地区","","港区芝二丁目7番先","電話番号：0120-3566-21
NCDサポートセンター","","","■利用時間
24時間（年中無休）入出庫可能

■利用料金
自転車　一時利用のみ
最初の2時間無料　以後24時間ごと150円

■利用方法
入庫時は、自転車の前輪を自転車ラックに押し込んでください。
出庫時は、精算機にて自転車ラックの番号を入力し、利用時間に応じた料金をお支払いください。

■収容台数
自転車32台","","","","","","","","","","","","","","","","35.652713037474044","139.74997240102044",""
"2024-01-04 16:29:51","芝公園駅第2暫定自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/shibakoen-2.html","芝地区","","芝公園四丁目8番先","電話番号：0120-3566-21
NCDサポートセンター","","","■利用時間
24時間（年中無休）入出庫可能

■利用料金
自転車　一時利用のみ
最初の2時間無料　以後24時間ごと150円

■利用方法
入庫時は、自転車の前輪を自転車ラックに押し込んでください。
出庫時は、精算機にて自転車ラックの番号を入力し、利用時間に応じた料金をお支払いください。

■収容台数
自転車35台","","","","","","","","","","","","","","","","35.654361788576615","139.74970954454838",""
"2023-08-18 13:09:05","日比谷フォートタワー駐輪場（民設民営自転車駐車場）","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/23.html","芝地区","","港区西新橋一丁目1番1号　日比谷FORT TOWER（日比谷フォートタワー）内","","","","■利用時間
24時間
※初回利用時は平日午前8時～午後5時に登録受付等が必要

■利用料金
自転車　一時利用
最初の2時間無料　以後6時間ごと100円

■収容台数
自転車105台
※地下機械式駐車場のため、予め自転車運搬装置に適合するかチェックする「車検」が必要です。","","","","","","","","","","","","","","","","35.67016813440484","139.75269463556927",""
"2023-09-01 16:13:06","T-LITE地下2階公共的駐輪場（民設民営自転車駐車場）","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/24.html","芝地区","","港区虎ノ門二丁目４番７号　T-LITE（トライト）地下2階","","","","■利用時間
午前7時から午後11時まで

■利用料金
自転車　一時利用
最初の3時間100円　以後1時間ごと100円（24時間最大500円）

■収容台数
自転車50台","","","","","","","","","","","","","","","","35.668265811774404","139.7473119398898",""
"2023-10-03 14:58:23","一の橋公園自転車駐車場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/25.html","麻布地区","","港区東麻布三丁目9番1号　港区立一の橋公園内","電話番号：03-3587-6653","","","【利用時間】
・午前4時30分から午前1時30分（年中無休）
【利用料金】
■定期利用
・自転車
一般　1か月　1,800円
学生　1か月　1,300円
■一時利用
・自転車
1日（1回）150円
※「最初の2時間」は無料。最初の2時間を含む以後「24時間まで」の単位が1回の利用料金となります。　
※1回の入出庫が1回の利用となります。1度出庫された場合は改めて一時利用料金をお支払いください。

【定期利用申込】
■申込方法
・2月11日から2月21日まで翌年度定期利用の一斉募集を行います。
・一斉募集期間を過ぎても空きがあれば随時、翌月からの定期利用の申込ができます。
■申込受付時間
・午前8時から午後7時30分（毎日）
※地下機械式駐車場のため、あらかじめ自転車運搬装置に適合するかチェックする「車検」を受けてください。

【施設の概要】
■収容可能台数
・自転車　400台
■適合する自転車の規格
・下図をご参照ください。
■適合しない自転車の例
・下図の規格から外れる自転車
・３輪自転車、リカベント車、センタースタンド
・整備不良の自転車　など","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/231003-01.jpg","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/231003-04.jpg","自転車規格","","","","","","","35.656015616917244","139.7378509732211",""
"2024-01-29 15:23:56","田町タワー駐輪場（民設民営自転車駐車場）","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/26.html","芝地区","","港区芝五丁目33番11号　田町タワー内","","","","■利用時間
24時間

■利用料金
自転車　一時利用
6時間ごと100円

■収容台数
自転車51台","","","","","","","","","","","","","","","","35.647138123840165","139.7485596597526",""
"2024-07-16 16:54:05","北青山三丁目自転車暫定置場","009013001000","駐車場・駐輪場・撤去自転車等一時保管所","駐輪場","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/27.html","赤坂地区","","港区北青山三丁目4番","電話番号：050-3539-5063（みんちゅう窓口）
アイキューソフィア（株）","","","■利用時間
・２４時間
■利用料金
・１日２２０円
■収容可能台数
・自転車　３０台

●利用方法
スマホアプリ「みんちゅうSHARE-LIN」を使用することで利用することが出来ます。（要利用者登録）
スマホアプリダウンロード（関連リンク参照）

●その他
・この自転車暫定置場は令和６年１２月下旬までの期間限定で開設しています。","","","","","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/240716-01.png","","https://www.city.minato.tokyo.jp/shisetsu/chushajo/chushajo/images/240716-02.png","","","","","","","","35.66837105911279","139.71306658964102",""

"港区施設情報 駐車場・駐輪場・撤去自転車等一時保管所","Ver20240806"
