全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
131181,131181GMLT000112,荒川区,全域,テレビ（ブラウン管・液晶・プラズマ）,テレビ,"Televisions (CRT, LCD, plasma)",収集できないもの,,販売店等にお問合せください。,
131181,131181GMLT000111,荒川区,全域,テーブル,テーブル,Table,粗大ごみ,,清掃リサイクル推進課作業係（3892-4671）にお問合せください。,
131181,131181GMLT000197,荒川区,全域,電子レンジ,デンシレンジ,Microwave oven,粗大ごみ,,,400
131181,131181GMLT000113,荒川区,全域,電池／乾電池（水銀ゼロ）,デンチ／カンデンチ,Battery / Dry cell (zero mercury),燃やさないごみ,,アルカリ電池、マンガン電池、リチウム一次電池（コイン型リチウム電池）等。両極にテープ等を貼り、絶縁して出して下さい。,
131181,131181GMLT000114,荒川区,全域,電池／乾電池（水銀含有）充電式電池、ボタン電池,デンチ／カンデンチジュウデンシキデンチ、ボタンデンチ,"Batteries / Dry cell (mercury-containing) rechargeable batteries, button batteries",収集できないもの,,水銀を含む電池、ボタン電池、充電式の電池（リチウムイオン電池、ニカド電池、ニッケル水素電池等）は、回収協力店（家電量販店等）の回収ボックスへ入れてください。両極にテープ等を貼り、絶縁して出して下さい。,
131181,131181GMLT000115,荒川区,全域,電話機・FAX（家庭用）,デンワキ・FAX,Telephones and fax machines (for home use),粗大ごみ,,,300
131181,131181GMLT000118,荒川区,全域,陶磁器類,トウジキルイ,Ceramics,燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000116,荒川区,全域,灯油,トウユ,Kerosene,収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000117,荒川区,全域,塗料（ペンキ等）,トリョウ,"Paint (paint, etc.)",収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000041,荒川区,全域,トースター,トースター,Toaster,燃やさないごみ,,最大辺が30㎝未満のものは燃やさないごみです。,300
131181,131181GMLT000119,荒川区,全域,トースター,トースター,Toaster,粗大ごみ,,最大辺が30㎝未満のものは燃やさないごみです。,300
131181,131181GMLT000120,荒川区,全域,ドライヤー,ドライヤー,Dryer,燃やさないごみ,,,
131181,131181GMLT000121,荒川区,全域,ナイフ類,ナイフルイ,Knives,燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000122,荒川区,全域,鍋類／柄を除いた部分が30cm以下,ナベルイ／エヲノゾイタブブンガ30cmイカ,Pots and pans: 30 cm or less excluding the handle,燃やさないごみ,,圧力鍋、中華鍋、寸胴鍋、フライパン、天火等。,
131181,131181GMLT000123,荒川区,全域,鍋類／柄を除いた部分が30cmを超える,ナベルイ／エヲノゾイタブブンガ30cmヲコエル,Pots/pans/pans exceeding 30 cm in length excluding the handle,粗大ごみ,,,300
131181,131181GMLT000124,荒川区,全域,生ごみ,ナマゴミ,Raw garbage,燃やすごみ,,できるだけ水気を切ってから出してください。,
131181,131181GMLT000125,荒川区,全域,ぬいぐるみ／身丈30cm以下,ヌイグルミ／ミタケ30cmイカ,Stuffed animals/under 30 cm in height,燃やすごみ,,,
131181,131181GMLT000126,荒川区,全域,ぬいぐるみ／身丈30cmを超える,ヌイグルミ／ミタケ30cmヲコエル,Stuffed animals/over 30 cm in height,粗大ごみ,,,300
131181,131181GMLT000127,荒川区,全域,ねこ砂,ネコスナ,Cat litter,燃やすごみ,,汚物を取り除いて出してください。,
131181,131181GMLT000128,荒川区,全域,箱物家具,ハコブツカグ,Box furniture,粗大ごみ,,たんす、下駄箱、カラーボックス、キャビネット、食器棚、本棚、ガス台、流し台、サイドボード、レンジ台、仏壇、物置、ペット小屋、ワゴン等（高さと幅の合計 135cm以下400円、180cm以下800円、270cm以下1、200円、360cm以下2、000円、360cm超2、800円）,
131181,131181GMLT000129,荒川区,全域,はさみ,ハサミ,Scissors,燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000135,荒川区,全域,鉢／30cmを超える,ハチ／30cmヲコエル,Pots / over 30 cm,粗大ごみ,,,400
131181,131181GMLT000134,荒川区,全域,鉢／ガラス製、金属製、陶器製,ハチ／ガラスセイ、キンゾクセイ、トウキセイ,"Bowls/glass, metal, ceramic",燃やさないごみ,,,
131181,131181GMLT000133,荒川区,全域,鉢／木製、プラスチック製,ハチ／モクセイ、プラスチックセイ,"Pots / Wooden, plastic",燃やすごみ,,,
131181,131181GMLT000137,荒川区,全域,発泡スチロール（緩衝材）,ハッポウスチロール,Styrofoam (cushioning material),燃やすごみ,,,
131181,131181GMLT000138,荒川区,全域,花火（使用済みに限る）,ハナビ,Fireworks (must be used),燃やすごみ,,必ず水に浸してから出してください。処分方法については清掃リサイクル推進課作業係（3892-4671）にお問合せください。,
131181,131181GMLT000139,荒川区,全域,刃物,ハモノ,Cutlery,燃やさないごみ,,ケース・新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000140,荒川区,全域,針・針金,ハリ・ハリガネ,Needle and wire,燃やさないごみ,,新聞紙等に包み束ね、先端が袋から突き出さないようにして「危険」と表示してください。,
131181,131181GMLT000142,荒川区,全域,ハンガー／金属製,ハンガー／キンゾクセイ,Hanger / Metal,燃やさないごみ,,,
131181,131181GMLT000141,荒川区,全域,ハンガー／木製・プラスチック製,ハンガー／モクセイ・プラスチックセイ,Hanger / Wooden and plastic,燃やすごみ,,,
131181,131181GMLT000132,荒川区,全域,バッテリー（車）,バッテリー,Battery (car),収集できないもの,,販売店に引取りを依頼してください。,
131181,131181GMLT000130,荒川区,全域,パソコン,パソコン,Personal computer,パソコン,,各メーカー等にお問合せください。,
131181,131181GMLT000131,荒川区,全域,パソコン用ディスプレイ,パソコンヨウディスプレイ,PC Displays,パソコン,,各メーカー等にお問合せください。,
131181,131181GMLT000136,荒川区,全域,パッドシーツ（敷きパッド）,パッドシーツ,Pad sheets (mattress pads),粗大ごみ,,敷物を参照してください。,
131181,131181GMLT000002,荒川区,全域,ビデオカメラ,ビデオカメラ,Video camera,拠点回収,,資源としても回収しています。,
131181,131181GMLT000144,荒川区,全域,ビデオカメラ,ビデオカメラ,Video camera,燃やさないごみ,,資源としても回収しています。,
131181,131181GMLT000145,荒川区,全域,ビデオテープ,ビデオテープ,Video tape,燃やすごみ,,カセットテープ等も含みます。,
131181,131181GMLT000146,荒川区,全域,ビデオデッキ（DVDプレーヤー）,ビデオデッキ,VCR (DVD player),粗大ごみ,,,300
131181,131181GMLT000147,荒川区,全域,びん／飲食びん,ビン／インショクビン,Bottles / Food and Beverage Bottles,資源,,軽くすすいで回収コンテナへ入れてください。,
131181,131181GMLT000150,荒川区,全域,びん／花瓶等,ビン／カビントウ,"Bottles/Vases, etc.",燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000149,荒川区,全域,びん／化粧品びん,ビン／ケショウヒンビン,Bottles / Cosmetic Bottles,燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000148,荒川区,全域,びん／食用油のびん,ビン／ショクヨウユノビン,Bottle / Edible oil bottle,燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000151,荒川区,全域,びん／割れたびん,ビン／ワレタビン,Bottles / Broken Bottles,燃やさないごみ,,新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000143,荒川区,全域,ピアノ,ピアノ,Piano,収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000003,荒川区,全域,服（衣類）,フク,Clothing,資源,,資源としても回収しています。,
131181,131181GMLT000152,荒川区,全域,服（衣類）,フク,Clothing,燃やすごみ,,資源としても回収しています。,
131181,131181GMLT000153,荒川区,全域,布団,フトン,Futon,粗大ごみ,,羽毛布団・かいまき・夏掛け・毛布・電気毛布等も含みます。,300
131181,131181GMLT000004,荒川区,全域,布団カバー,フトンカバー,Bedspread,資源,,汚れているものは燃やすごみで出してください。資源としても回収しています。,
131181,131181GMLT000154,荒川区,全域,布団カバー,フトンカバー,Bedspread,燃やすごみ,,汚れているものは燃やすごみで出してください。資源としても回収しています。,
131181,131181GMLT000005,荒川区,全域,フライパン,フライパン,Frying pan,粗大ごみ,,柄を除いた部分が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000155,荒川区,全域,フライパン,フライパン,Frying pan,燃やさないごみ,,柄を除いた部分が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000156,荒川区,全域,プリンター,プリンター,Printer,粗大ごみ,,（高さ30cm以下以下400円、30cm超800円）,
131181,131181GMLT000157,荒川区,全域,プロパンガスボンベ,プロパンガスボンベ,Propane gas cylinder,収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000163,荒川区,全域,ヘルメット,ヘルメット,Helmet,粗大ごみ,,,
131181,131181GMLT000160,荒川区,全域,ベットマット（スプリングマット等）,ベットマット,"Bed mats (spring mats, etc.)",粗大ごみ,,,1200
131181,131181GMLT000159,荒川区,全域,ベッド,ベッド,Bed,粗大ごみ,,（シングルベッド・セミダブルベッド・介護用ベッド1、200円、ダブルベッド2、000円、二段ベッド2、800円、パイプベッド1、200円）,
131181,131181GMLT000161,荒川区,全域,ベビーカー,ベビーカー,Stroller,粗大ごみ,,,400
131181,131181GMLT000162,荒川区,全域,ベルト（ズボン用）,ベルト,Belt (for pants),燃やすごみ,,金属部分はできるだけ取り外してください。取り外した金属部分は燃やさないごみに出してください。,
131181,131181GMLT000166,荒川区,全域,弁当の容器／金属製,ベントウノヨウキ／キンゾクセイ,Bento containers/metal,燃やさないごみ,,,
131181,131181GMLT000165,荒川区,全域,弁当の容器／プラスチック製,ベントウノヨウキ／プラスチックセイ,Bento containers/plastic,燃やすごみ,,,
131181,131181GMLT000158,荒川区,全域,ペットボトル,ペットボトル,Plastic bottle,資源,,中をすすいで回収ネットへ入れてください。キャップ・外装ラベルは燃やすごみです。,
131181,131181GMLT000164,荒川区,全域,ペンキ,ペンキ,Paint,収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000167,荒川区,全域,包丁,ホウチョウ,Kitchen knife,燃やさないごみ,,ケース・新聞紙等に包んで「危険」の表示をしてください。,
131181,131181GMLT000168,荒川区,全域,ホットプレート,ホットプレート,Electric griddle,粗大ごみ,,,400
131181,131181GMLT000171,荒川区,全域,哺乳びん／金属製,ホニュウビン／キンゾクセイ,Feeding bottle/metal,燃やさないごみ,,,
131181,131181GMLT000170,荒川区,全域,哺乳びん／プラスチック製,ホニュウビン／プラスチックセイ,Feeding bottle / plastic,燃やすごみ,,,
131181,131181GMLT000172,荒川区,全域,保冷剤,ホレイザイ,Ice pack,燃やすごみ,,,
131181,131181GMLT000173,荒川区,全域,本棚,ホンダナ,Bookshelf,粗大ごみ,,箱物家具を参考にサイズを測って粗大ごみに申込んでください。,
131181,131181GMLT000006,荒川区,全域,ポット（魔法瓶）,ポット,Pot (thermos),燃やさないごみ,,最大辺が30㎝以下のものは燃やさないごみです。,300
131181,131181GMLT000169,荒川区,全域,ポット（魔法瓶）,ポット,Pot (thermos),粗大ごみ,,最大辺が30㎝以下のものは燃やさないごみです。,300
131181,131181GMLT000174,荒川区,全域,マウス,マウス,Mouse,燃やさないごみ,,,
131181,131181GMLT000175,荒川区,全域,まくら／30cm以下,マクラ／30cmイカ,Pillow/30cm or less,燃やすごみ,,,
131181,131181GMLT000176,荒川区,全域,まくら／30cmを超える,マクラ／30cmヲコエル,Pillow/Exceeds 30 cm,粗大ごみ,,,300
131181,131181GMLT000177,荒川区,全域,マットレス,マットレス,Mattress,粗大ごみ,,磁気入りマットレスを含む。,300
131181,131181GMLT000178,荒川区,全域,まな板,マナイタ,Cutting board,燃やすごみ,,,
131181,131181GMLT000179,荒川区,全域,マニキュアびん,マニキュアビン,Bottle of nail polish,燃やさないごみ,,中身を空にしてください。,
131181,131181GMLT000007,荒川区,全域,ミシン,ミシン,Sewing machine,燃やさないごみ,,（卓上型400円、卓上型を除く1、800円）最大辺が30㎝以下のものは燃やさないごみです。,
131181,131181GMLT000180,荒川区,全域,ミシン,ミシン,Sewing machine,粗大ごみ,,（卓上型400円、卓上型を除く1、800円）最大辺が30㎝以下のものは燃やさないごみです。,
131181,131181GMLT000182,荒川区,全域,めがね／金属・ガラス製,メガネ／キンゾク・ガラスセイ,Glasses/metal and glass,燃やさないごみ,,,
131181,131181GMLT000181,荒川区,全域,めがね／プラスチック製,メガネ／プラスチックセイ,Glasses / Plastic,燃やすごみ,,,
131181,131181GMLT000008,荒川区,全域,毛布,モウフ,Blanket,資源,,資源としても回収しています。,
131181,131181GMLT000183,荒川区,全域,毛布,モウフ,Blanket,粗大ごみ,,資源としても回収しています。,
131181,131181GMLT000184,荒川区,全域,物干し竿,モノホシサオ,Pole on which to hang laundry for drying,粗大ごみ,,180cm以下のものしか回収できません。180cmを超える場合は清掃リサイクル推進課・作業係（3892-4671）にお問合わせください。,300
131181,131181GMLT000185,荒川区,全域,薬品,ヤクヒン,Chemicals,収集できないもの,,専門業者へ依頼してください。,
131181,131181GMLT000234,荒川区,全域,温風機（電気温風ヒーター）,ユタカフウキ,Hot air heater (electric hot-air heater),粗大ごみ,,,400
131181,131181GMLT000186,荒川区,全域,ライター,ライター,Lighter,燃やさないごみ,,必ず最後まで使い切ってから、中の見える袋に入れ「危険」の表示をして出してください。中身が大量にある場合は清掃リサイクル推進課・作業係3892-4671）にお問合わせください。,
131181,131181GMLT000009,荒川区,全域,ラジオ,ラジオ,Radio,粗大ごみ,,最大辺が30㎝を超えるものは粗大ごみ（300円）です。,
131181,131181GMLT000187,荒川区,全域,ラジオ,ラジオ,Radio,燃やさないごみ,,最大辺が30㎝を超えるものは粗大ごみ（300円）です。,
131181,131181GMLT000188,荒川区,全域,ラック（オーディオ用を除く）,ラック,Racks (except for audio),粗大ごみ,,シューズラック・ベビーラック・マガジンラック等。,300
131181,131181GMLT000010,荒川区,全域,ランドセル,ランドセル,"Firm-sided backpack made of leather, etc. (used by Japanese elementary schools)",粗大ごみ,,最大辺が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000189,荒川区,全域,ランドセル,ランドセル,"Firm-sided backpack made of leather, etc. (used by Japanese elementary schools)",燃やすごみ,,最大辺が30㎝を超える物は粗大ごみです。,
131181,131181GMLT000190,荒川区,全域,リュック,リュック,Backpack,燃やすごみ,,,
131181,131181GMLT000191,荒川区,全域,冷蔵庫・冷凍庫,レイゾウコ・レイトウコ,Refrigerators and freezers,収集できないもの,,販売店等にお問合せください。,
131181,131181GMLT000192,荒川区,全域,レコーダー,レコーダー,"Recorder (e.g. tape recorder, time recorder)",粗大ごみ,,,
131181,131181GMLT000193,荒川区,全域,レコード盤,レコードバン,Phonograph record,燃やすごみ,,,
131181,131181GMLT000011,荒川区,全域,レトルト食品の容器,レトルトショクヒンノヨウキ,Containers for retort pouch foods,燃やさないごみ,,アルミ使用のものはよく洗って、燃やさないごみで出してください。,
131181,131181GMLT000194,荒川区,全域,レトルト食品の容器,レトルトショクヒンノヨウキ,Containers for retort pouch foods,燃やすごみ,,アルミ使用のものはよく洗って、燃やさないごみで出してください。,
131181,131181GMLT000195,荒川区,全域,ロープ,ロープ,Rope,燃やすごみ,,50㎝以下に切って出してください。,
131181,131181GMLT000012,荒川区,全域,ワープロ,ワープロ,Word processor,燃やさないごみ,,最大辺が30㎝以下のものは燃やさないごみです。,300
131181,131181GMLT000196,荒川区,全域,ワープロ,ワープロ,Word processor,粗大ごみ,,最大辺が30㎝以下のものは燃やさないごみです。,300
