"市区町村コード","番号","都道府県名","市区町村名","名称","名称_カナ","種別_大","種別_中","種別_小","住所","方書","アクセス方法","駐車場情報","電話番号","内線番号","FAX番号","法人番号","団体名","認可等年月日","収容定員","受入年齢","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","一時預かりの有無","URL","入所最低指数0歳","入所最低指数1歳","入所最低指数2歳","入所最低指数3歳","入所最低指数4歳","入所最低指数5歳","備考","経度","緯度","分類"
"131148","50","東京都","中野区","キッズガーデン中野南台","キッズガーデンナカノミナミダイ","私立認可保育所","","","中野区南台4-19-11","","東京メトロ丸ノ内線「方南町」下車徒歩１５分","無","(03)6382-5280","","03-6382-5281","","株式会社KidsSmileProject","","70","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.kidsgarden.co.jp/nursery/guide/nakanominamidai/","-","-","-","-","申込なし","申込なし","","139.665979300064","35.6812349018292","子育て施設及び入所最低指数一覧"
"131148","51","東京都","中野区","南台保育園","ミナミダイホイクエン","私立認可保育所","","","中野区南台3-35-3","","東京メトロ丸ノ内線「中野富士見町」下車徒歩１１分","無","(03)3384-0906","","03-3384-0662","","社会福祉法人ユーカリ福祉会","","97","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://minamidai-hoikuen.jimdosite.com/","-","43","空きなし","-","空きなし","空きなし","","139.665308269348","35.6843539203253","子育て施設及び入所最低指数一覧"
"131148","52","東京都","中野区","田中ナースリー大和保育園","タナカナースリーヤマトホイクエン","私立認可保育所","","","中野区大和町4-42-4","","西武新宿線「都立家政」下車徒歩１４分","無","(03)3337-7180","","03-3337-7252","","株式会社田中ナースリー","","93","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","有","https://tanaka-nursery.com/yamato/index.html","-","42","空きなし","-","空きなし","申込なし","","139.642122582268","35.7145398592005","子育て施設及び入所最低指数一覧"
"131148","53","東京都","中野区","宮園保育園","ミヤゾノホイクエン","私立認可保育所","","","中野区中野1-21-6","","ＪＲ中央線又は東京メトロ地下鉄東西線「中野」下車徒歩９分","無","(03)3368-0015","","03-3368-4152","","社会福祉法人高峰福祉会","","112","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","http://www.coho.jp/nursery-miyazono/","-","42","42","-","-","申込なし","","139.676598136371","35.7028961810102","子育て施設及び入所最低指数一覧"
"131148","54","東京都","中野区","にじいろ保育園鷺ノ宮","ニジイロホイクエンサギノミヤ","私立認可保育所","","","中野区鷺宮3-44-7","","西武新宿線「鷺ノ宮」下車徒歩６分","無","(03)5327-8202","","03-5327-8203","","ライクキッズ株式会社","","67","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","like-kn.co.jp/academy/establishment/nijiiro/saginomiya/index.html","-","42","若干名","若干名","申込なし","申込なし","","139.641321795277","35.7256319750354","子育て施設及び入所最低指数一覧"
"131148","55","東京都","中野区","ソラストなかのさかうえ保育園","ソラストナカノサカウエホイクエン","私立認可保育所","","","中野区中央2-43-12","","東京メトロ丸ノ内線「中野坂上」下車徒歩９分","無","(03)5937-1830","","03-5937-1831","","株式会社ソラスト","","80","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://kodomo.solasto-hoiku.com/nursery/pcj3e0rbg/","-","若干名","空きなし","-","-","申込なし","","139.677146130222","35.7003972355341","子育て施設及び入所最低指数一覧"
"131148","56","東京都","中野区","ちゃいれっく上高田保育園","チャイレックカミタカダホイクエン","私立認可保育所","","","中野区上高田2-9-2","","西武新宿線「新井薬師前」下車徒歩９分","無","(03)5942-5091","","03-5942-5092","","株式会社プロケア","","60","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://chilec.procare.co.jp/kamitakada/","-","42","若干名","-","-","申込なし","","139.673214430032","35.7109322636183","子育て施設及び入所最低指数一覧"
"131148","57","東京都","中野区","キッズガーデン新中野駅前","キッズガーデンシンナカノエキマエ","私立認可保育所","","","中野区本町4-30-12","4階","東京メトロ丸ノ内線「新中野」下車徒歩３分","無","(03)6382-5717","","03-6382-5717","","株式会社KidsSmileProject","","62","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.kidsgarden.co.jp/nursery/guide/shinnakanoekimae/","-","42","若干名","-","-","申込なし","","139.670068751399","35.696134562993","子育て施設及び入所最低指数一覧"
"131148","58","東京都","中野区","仲町保育園","ナカチョウホイクエン","私立認可保育所","","","中野区中央3-41-12","","東京メトロ丸ノ内線「新中野」下車徒歩5分","無","(03)5340-7921","","-","","社会福祉法人尚徳福祉会","","109","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","","https://sfg21.com/nakacho/%E4%BF%9D%E8%82%B2%E5%9C%92%E6%A6%82%E8%A6%81/","34","44","若干名","-","-","申込なし","","139.671623634179","35.6998895497777","子育て施設及び入所最低指数一覧"
"131148","59","東京都","中野区","わらべ西鷺宮保育園","ワラベニシサギノミヤホイクエン","私立認可保育所","","","中野区鷺宮5-22-14","","西武新宿線「鷺ノ宮駅」下車徒歩１１分","無","(03)3990-7440","","03-3990-7596","","社会福祉法人清心福祉会","","108","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","有","https://www.seishinfukushikai.jp/nishisaginomiya.html","-","42","空きなし","若干名","申込なし","申込なし","","139.632578063706","35.726557910413","子育て施設及び入所最低指数一覧"
"131148","60","東京都","中野区","AIAI　NURSERY　中野坂上","アイアイナーサリーナカノサカウエ","私立認可保育所","","","中野区中央2-2-3","","東京メトロ丸ノ内線「中野坂上駅」下車徒歩３分","無","(03)6908-7190","","03-6908-7191","","AIAI　Child　Care　株式会社","","60","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","無","https://nursery.aiai-cc.co.jp/facility/nakanosakaue/","","42","若干名","-","申込なし","-","","139.681696193486","35.6977157822244","子育て施設及び入所最低指数一覧"
"131148","61","東京都","中野区","モニカ新中野園","モニカシンナカノエン","私立認可保育所","","","中野区中央4-7-14","","東京メトロ丸ノ内線「新中野」下車徒歩2分","無","(03)6382-8871","","03-6382-8876","","株式会社モニカ","","60","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.monica.co.jp/facility/shinnakano/","-","42","若干名","-","申込なし","申込なし","","139.668649648012","35.6984449607157","子育て施設及び入所最低指数一覧"
"131148","62","東京都","中野区","にじいろ保育園中野","ニジイロホイクエンナカノ","私立認可保育所","","","中野区中央5-48-2","","ＪＲ中央線又は東京メトロ地下鉄東西線「中野」下車徒歩6分","無","(03)6382-8492","","03-6382-8493","","ライクキッズ株式会社","","35","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","無","https://www.like-kn.co.jp/academy/establishment/nijiiro/nakano/index.html","","-","-","-","申込なし","-","","139.665212740976","35.7015079422267","子育て施設及び入所最低指数一覧"
"131148","63","東京都","中野区","シエル保育園・東中野","シエルホイクエン・ヒガシナカノ","私立認可保育所","","","中野区東中野4-11-12","","ＪＲ総武線「東中野駅」下車徒歩6分","無","(03)5937-1257","","03-5937-1258","","株式会社みんなの保育園","","60","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://minna-no-hoikuen.jp/nursery/higashi-nakano/","42","42","-","-","-","-","","139.685650002309","35.7084851457409","子育て施設及び入所最低指数一覧"
"131148","64","東京都","中野区","太陽の子中野桜花保育園","タイヨウノコナカノオウカホイクエン","私立認可保育所","","","中野区中野2-14-11","","ＪＲ中央線又は東京メトロ地下鉄東西線「中野」下車徒歩5分","無","(03)5340-7086","","03-5340-7302","","ＨＩＴＯＷＡキッズライフ株式会社","","67","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.kidslife-nursery.com/facility/tokyo/nakano/nakanoouka/","42","42","若干名","-","-","申込なし","","139.66922661531","35.7045936984137","子育て施設及び入所最低指数一覧"
"131148","65","東京都","中野区","にじいろ保育園中野駅南口","ニジイロホイクエンナカノエキミナミグチ","私立認可保育所","","","中野区中野2-26-1","","ＪＲ中央線又は東京メトロ地下鉄東西線「中野」下車徒歩3分","無","(03)6382-6831","","03-6382-6832","","ライクキッズ株式会社","","50","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","無","https://www.like-kn.co.jp/academy/establishment/nijiiro/nakanoekiminamiguchi/index.html","","42","若干名","-","申込なし","-","","139.666673663006","35.7041504547099","子育て施設及び入所最低指数一覧"
"131148","66","東京都","中野区","キッズフォレ平和の森","キッズフォレヘイワノモリ","私立認可保育所","","","中野区新井3-35-20","","西武新宿線「沼袋」下車徒歩7分","無","(03)6454-0771","","03-6454-0772","","株式会社キッズフォレ","","50","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.kidsfore.co.jp/facilities/heiwanomori/","-","若干名","空きなし","41","空きなし","申込なし","","139.660515468559","35.7157479663507","子育て施設及び入所最低指数一覧"
"131148","67","東京都","中野区","テンダーラビング保育園江古田","テンダーラビングホイクエンエゴタ","私立認可保育所","","","中野区江古田1-43-5","","都営大江戸線「新江古田」下車徒歩10分","無","(03)5942-5321","","03-5942-5323","","株式会社テンダーラビングケアサービス","","60","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.tenderlove.co.jp/service/facilities/lodmn/introduction/ekoda/","-","42","-","-","-","-","","139.670369126708","35.7264638900991","子育て施設及び入所最低指数一覧"
"131148","68","東京都","中野区","こどもヶ丘保育園上鷺宮園","コドモガオカホイクエンカミサギノミヤエン","私立認可保育所","","","中野区上鷺宮5-5-6","","西武新宿線「下井草」下車徒歩12分","無","(03)5848-7341","","03-5848-7342","","株式会社チャイルドビジョン","","63","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://childvision.jp/kodomogaokahoikuen/school/","42","41","若干名","空きなし","申込なし","申込なし","","139.628649388827","35.7289654986473","子育て施設及び入所最低指数一覧"
"131148","69","東京都","中野区","ぽけっとランドさぎのみや保育園","ポケットランドサギノミヤホイクエン","私立認可保育所","","","中野区鷺宮4-33-1","","西武新宿線「鷺ノ宮駅」下車徒歩3分","無","(03)5284-9637","","03-5284-9638","","学校法人三幸学園","","68","57日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 18:30:00","延長保育時間は20:30まで（延長受入年齢：57日以上）。","無","https://www.pocket-land.jp/index.php","-","42","若干名","42","-","申込なし","","139.637625635109","35.7241680768677","子育て施設及び入所最低指数一覧"
"131148","70","東京都","中野区","アルテ子どもと木幼保園","アルテコドモトキヨウホエン","認定こども園","幼保連携型","","中野区中野1-59-5","","ＪＲ中央線又は東京メトロ地下鉄東西線「中野」下車徒歩9分","無","(03)3365-0602","","","","社会福祉法人種の会","","110","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://tanenokai.ed.jp/momijiyama/","42","43","42","-","若干名","-","","139.673161738022","35.7043745584036","子育て施設及び入所最低指数一覧"
"131148","71","東京都","中野区","にじいろ保育園上高田","ニジイロホイクエンカミタカダ","私立認可保育所","","","中野区上高田1-17-5","","ＪＲ総武線・地下鉄大江戸線「東中野」下車徒歩11分","無","(03)5942-9972","","","","ライクキッズ株式会社","","102","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.combiwith.co.jp/support/plaza/yayoichou/","-","42","空きなし","-","-","申込なし","","139.677590106504","35.7105112050025","子育て施設及び入所最低指数一覧"
"131148","72","東京都","中野区","コンビプラザ弥生町保育園","コンビプラザヤヨイチョウホイクエン","私立認可保育所","","","中野区弥生町2-41-2","","東京メトロ丸ノ内線「中野新橋」下車徒歩2分","無","(03)6382-5508","","","","コンビウィズ株式会社","","89","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.like-kn.co.jp/academy/establishment/nijiiro/kamitakada/index.html","42","42","42","42","-","-","","139.672815432644","35.6915737544514","子育て施設及び入所最低指数一覧"
"131148","73","東京都","中野区","おはよう保育園東中野","オハヨウホイクエンヒガシナカノ","私立認可保育所","","","中野区東中野5-27-10","","東京メトロ東西線「落合」下車徒歩5分","無","(03)6304-0611","","(03)6304-0622","","東京建物キッズ株式会社","","60","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","無","https://www.ttkids.co.jp/shisetsu_higashi-nakano.html","","42","若干名","申込なし","申込なし","申込なし","","139.690849900261","35.7099440787164","子育て施設及び入所最低指数一覧"
"131148","74","東京都","中野区","さくらさくみらい弥生町","サクラサクミライヤヨイチョウ","私立認可保育所","","","中野区弥生町1-43-12","","東京メトロ丸ノ内線「中野新橋」下車徒歩8分","無","(03)5309-2239","","-","","株式会社さくらさくみらい","","73","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.sakura-39.jp/introduction.php","42","42","若干名","-","申込なし","申込なし","","139.676906114349","35.6885801285262","子育て施設及び入所最低指数一覧"
"131148","75","東京都","中野区","キッズハーモニー・ひがしなかの","キッズハーモニー・ヒガシナカノ","私立認可保育所","","","中野区東中野4-4-26","アトレヴィ東中野4・5階","ＪＲ総武線・地下鉄大江戸線「東中野」下車徒歩1分","無","(03)5330-5117","","(03)5330-5117","","株式会社パソナフォスター","","75","57日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 18:30:00","延長保育時間は20:30まで（延長受入年齢：57日以上）。","無","https://www.pasonafoster.co.jp/service/facility/hgsnkn.html","42","42","空きなし","若干名","-","申込なし","","139.683510116435","35.7062831986014","子育て施設及び入所最低指数一覧"
"131148","76","東京都","中野区","めばえの森保育園","メバエノモリホイクエン","私立認可保育所","","","中野区東中野2-6-14","","東京メトロ丸ノ内線「中野坂上」下車徒歩7分","無","(03)3227-5008","","(03)3227-5005","","学校法人愛和学園","","66","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","無","http://aiwa-ef.ac.jp/mebae.html","","34","空きなし","-","-","-","","139.681823604481","35.7016447005822","子育て施設及び入所最低指数一覧"
"131148","77","東京都","中野区","幼保園シャローム東中野","ヨウホエンシャロームヒガシナカノ","私立認可保育所","","","中野区東中野2-22-26","","JR総武線「東中野」下車徒歩5分","無","(03)3371-7893","","(03)5389-7893","","一般社団法人幼保園シャローム","","50","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：1歳以上）。","無","https://www.baby-salon.jp/h-nakano.html","","-","若干名","-","申込なし","申込なし","","139.682195560872","35.7042352609575","子育て施設及び入所最低指数一覧"
"131148","78","東京都","中野区","クオリスキッズ東中野保育園","クオリスキッズヒガシナカノホイクエン","私立認可保育所","","","中野区東中野3-19-17","","JR総武線「東中野」下車徒歩4分","無","(03)6908-6421","","(03)6908-6422","","株式会社クオリス","","54","1歳以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 18:30:00","延長保育時間は20:30まで（延長受入年齢：1歳以上）。","無","https://quolis-kids.com/118_higashinakano/","","-","若干名","-","-","申込なし","","139.680494360597","35.7085528578002","子育て施設及び入所最低指数一覧"
"131148","79","東京都","中野区","ピノキオ幼児舎中野保育園","ピノキオヨウジシャナカノホイクエン","私立認可保育所","","","中野区中野5-24-21","2階","JR中央線「中野」下車徒歩9分","無","(03)5345-7735","","(03)5345-7736","","株式会社ピノーコーポレーション","","39","57日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 18:30:00","延長保育時間は20:30まで（延長受入年齢：1歳以上）。","無","https://pinoh.co.jp/rooms/nakano/","-","空きなし","空きなし","-","申込なし","申込なし","","139.669738840498","35.709472828673","子育て施設及び入所最低指数一覧"
"131148","80","東京都","中野区","コンビプラザ宮の台保育園","コンビプラザミヤノダイホイクエン","私立認可保育所","","","中野区本町4-14-12","","東京メトロ丸ノ内線「中野新橋」下車徒歩5分","無","(03)6382-8087","","(03)3384-1776","","コンビウィズ株式会社","","108","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.combiwith.co.jp/support/plaza/miyanodai/","42","42","38","41","-","-","","139.672855298385","35.6945755580716","子育て施設及び入所最低指数一覧"
"131148","81","東京都","中野区","大和東もみじの森保育園","ヤマトヒガシモミジノモリホイクエン","私立認可保育所","","","中野区大和町1-37-4","","JR中央線「高円寺」下車徒歩１１分","無","(03)3330-9893","","03-5356-6068","","社会福祉法人信正会","","113","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育は20:15まで（延長受入年齢:57日以上）","無","https://group.momiji.ed.jp/facility/tokyo04/","40","42","空きなし","-","空きなし","申込なし","","139.651065315789","35.7119762688029","子育て施設及び入所最低指数一覧"
"131148","82","東京都","中野区","ナーサリー中野の森","ナーサリーナカノノモリ","私立認可保育所","","","中野区中央2-52-15","","東京メトロ丸ノ内線「中野坂上」下車徒歩9分","無","(03)5937-4220","","(03)5937-4220","","社会福祉法人翼友会","","90","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","無","https://www.yokuyuukai-nurserynakanonomori.com/","-","42","若干名","-","-","申込なし","","139.676143902256","35.6995294218023","子育て施設及び入所最低指数一覧"
"131148","83","東京都","中野区","中野保育園","ナカノホイクエン","公立認可保育所","","","中野区弥生町2-6-3","","東京メトロ丸ノ内線「中野新橋」下車徒歩5分","無","(03)3373-4894","","03-3373-4894","","中野区","","102","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","42","43","若干名","42","-","空きなし","","139.676546666892","35.6921690354023","子育て施設及び入所最低指数一覧"
"131148","84","東京都","中野区","弥生保育園","ヤヨイホイクエン","公立認可保育所","","","中野区弥生町5-4-8","","東京メトロ丸ノ内線「中野富士見町」下車徒歩10分","無","(03)3381-0213","","03-3381-0213","","中野区","","106","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","-","42","空きなし","47","空きなし","空きなし","","139.666973462957","35.686643096446","子育て施設及び入所最低指数一覧"
"131148","85","東京都","中野区","本町保育園","ホンチョウホイクエン","公立認可保育所","","","中野区本町3-29-17","","東京メトロ丸ノ内線「中野坂上」下車徒歩7分","無","(03)3373-8700","","03-3373-8700","","中野区","","107","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","41","42","空きなし","-","-","申込なし","","139.677572423867","35.6971032644932","子育て施設及び入所最低指数一覧"
"131148","86","東京都","中野区","鍋横保育園","ナベヨコホイクエン","公立認可保育所","","","中野区本町5-47-13","","東京メトロ丸ノ内線「新中野」下車徒歩7分","無","(03)3384-4565","","03-3384-4565","","中野区","","71","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","","42","空きなし","-","-","申込なし","","139.668036299239","35.6936428672459","子育て施設及び入所最低指数一覧"
"131148","87","東京都","中野区","昭和保育園","ショウワホイクエン","公立認可保育所","","","中野区中野6-2-11","","地下鉄東西線「落合駅」下車徒歩8分","無","(03)3362-1506","","03-3362-1506","","中野区","","59","1歳以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","","42","空きなし","-","-","申込なし","","139.678304374678","35.7077628215796","子育て施設及び入所最低指数一覧"
"131148","88","東京都","中野区","沼袋保育園","ヌマブクロホイクエン","公立認可保育所","","","中野区沼袋1-34-14","","西武新宿線「沼袋」下車徒歩3分","無","(03)3386-7082","","03-3386-7082","","中野区","","118","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","30","42","空きなし","-","申込なし","申込なし","","139.665185670066","35.7197200650732","子育て施設及び入所最低指数一覧"
"131148","89","東京都","中野区","江原保育園","エハラホイクエン","公立認可保育所","","","中野区江原町1-10-16","","都営大江戸線「新江古田」下車徒歩7分","無","(03)3953-5528","","03-3953-5528","","中野区","","118","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","-","42","空きなし","-","-","若干名","","139.675341457205","35.7291466705694","子育て施設及び入所最低指数一覧"
"131148","90","東京都","中野区","丸山保育園","マルヤマホイクエン","公立認可保育所","","","中野区丸山2-27-16","","西武新宿線「野方」下車徒歩10分","無","(03)3337-7106","","03-3337-7106","","中野区","","94","6か月以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","-","42","空きなし","-","-","申込なし","","139.649857767315","35.7257999426986","子育て施設及び入所最低指数一覧"
"131148","91","東京都","中野区","野方保育園","ノガタホイクエン","公立認可保育所","","","中野区野方1-35-8","","ＪＲ中央線又は東京メトロ地下鉄東西線「中野」下車徒歩15分","無","(03)3387-6379","","03-3387-6379","","中野区","","90","8か月以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","-","42","若干名","-","-","申込なし","","139.656685765297","35.7094779658568","子育て施設及び入所最低指数一覧"
"131148","92","東京都","中野区","白鷺保育園","シラサギホイクエン","公立認可保育所","","","中野区白鷺3-3-24","","西武新宿線「鷺ノ宮」下車徒歩7分","無","(03)3330-2437","","03-3330-2437","","中野区","","107","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","有","","-","42","空きなし","空きなし","空きなし","申込なし","","139.63315498867","35.7212884378273","子育て施設及び入所最低指数一覧"
"131148","93","東京都","中野区","やよいこども園","ヤヨイコドモエン","認定こども園","幼保連携型","","中野区弥生町1-58-14","","東京メトロ丸ノ内線「中野新橋」下車徒歩5分","無","(03)5358-0901","","03-5358-0902","","学校法人常盤学園","","100","57日以上","月火水木金土","2024/07/05 7:00:00","2024/07/05 18:00:00","延長保育時間は20:00まで（延長受入年齢：1歳3か月以上）。","有","http://www.yayoikodomo.com/","-","42","若干名","若干名","空きなし","空きなし","各情報は保育利用時のもの","139.678453378405","35.6923674003137","子育て施設及び入所最低指数一覧"
"131148","94","東京都","中野区","認定こども園みずのとう","ニンテイコドモエンミズノトウ","認定こども園","幼稚園型","","中野区江古田1-1-1","","都営大江戸線「落合南長崎」下車徒歩12分","無","(03)3953-4417","","03-3953-2013","","学校法人八幡学園","","66","57日以上","月火水木金土","2024/07/05 7:30:00","2024/07/05 18:30:00","延長保育の実施なし。","有","https://y-mizunotou.com/","","42","-","28","申込なし","空きなし","各情報は保育利用時のもの","139.675177293867","35.7246586403998","子育て施設及び入所最低指数一覧"
"131148","95","東京都","中野区","なかのこども園","ナカノコドモエン","認定こども園","幼保連携型","","中野区野方1-10-2","","西武新宿線「沼袋」下車徒歩12分","無","(03)5942-6031","","03-5942-6032","","学校法人常盤学園","","85","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は20:15まで（延長受入年齢：57日以上）。","有","https://nakanokodomo.net/","42","若干名","42","-","-","申込なし","各情報は保育利用時のもの","139.659819791072","35.712133619581","子育て施設及び入所最低指数一覧"
"131148","97","東京都","中野区","保育室こどものせかい","ホイクシツコドモノセカイ","地域型保育事業","家庭的保育事業","","中野区南台4-51-2","","京王線「幡ヶ谷」下車徒歩12分","無","(03)3382-3938","","","","小坂明子","","3","57日以上","月火水木金土","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育時間は19:15まで（延長受入年齢：1歳以上）。","無","","申込なし","申込なし","申込なし","","","","","139.664105370059","35.6789855557879","子育て施設及び入所最低指数一覧"
"131148","98","東京都","中野区","昼間のおうち","ヒルマノオウチ","地域型保育事業","家庭的保育事業","","中野区弥生町2-3-1","","京王線「笹塚」下車徒歩8分","無","090-6954-9831","","","","西嶋ひろみ","","5","57日以上","月火水木金","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育の実施なし。","無","","-","申込なし","空きなし","","","","","139.676505805526","35.6907414532654","子育て施設及び入所最低指数一覧"
"131148","99","東京都","中野区","比留間恵美","ヒルマエミ","地域型保育事業","家庭的保育事業","","中野区中央1-31-6","102号","東京メトロ丸ノ内線「中野新橋」下車徒歩5分","無","(03)6908-6775","","","","比留間恵美","","3","57日以上","月火水木金","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育の実施なし。","無","","-","空きなし","申込なし","","","","","139.684513314174","35.6983517841782","子育て施設及び入所最低指数一覧"
"131148","100","東京都","中野区","じゅんちゃんの保育室","ジュンチャンノホイクシツ","地域型保育事業","家庭的保育事業","","中野区中央3-36-6","","東京メトロ丸ノ内線「中野坂上」下車徒歩3分","無","(03)3229-2157","","","","高橋潤","","3","57日以上","月火水木金","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育の実施なし。","無","","申込なし","申込なし","申込なし","","","","","139.671481653238","35.6985099191274","子育て施設及び入所最低指数一覧"
"131148","101","東京都","中野区","キッズルームカジワラ","キッズルームカジワラ","地域型保育事業","家庭的保育事業","","中野区野方4-41-9","","東京メトロ丸ノ内線「新中野」下車徒歩５分","無","(03)3387-5715","","","","梶原憲子","","3","57日以上","月火水木金","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育の実施なし。","無","","申込なし","申込なし","申込なし","","","","","139.656197493593","35.7216509950514","子育て施設及び入所最低指数一覧"
"131148","102","東京都","中野区","ひまわり保育ルーム","ヒマワリホイクルーム","地域型保育事業","家庭的保育事業","","中野区大和町4-50-23","","西武新宿線「野方」下車徒歩6分","無","090-6560-8108","","","","市瀬豊子","","4","57日以上","月火水木金","2024/07/05 7:15:00","2024/07/05 18:15:00","延長保育の実施なし。","無","","申込なし","申込なし","申込なし","","","","","139.64400411099","35.7145952693801","子育て施設及び入所最低指数一覧"
