事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,21.3,183.8,168.3,15.5,14,83.1,80.4,2.7
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,21.3,187.7,171.2,16.5,13.5,79.3,76.7,2.6
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,21.2,183.4,166.1,17.3,13.2,77.8,75.1,2.7
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,1月,21,183.4,166.1,17.3,12.9,76.9,74.2,2.7
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,2月,20.2,177.3,160.6,16.7,12.5,73.1,70.6,2.5
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,3月,20.7,183.8,166.2,17.6,13,77.3,74.8,2.5
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,4月,21.8,192.2,173.5,18.7,13.4,78.8,76.2,2.6
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,5月,21.4,187.1,170.5,16.6,13.7,79,76.4,2.6
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,6月,21.7,189.8,172.6,17.2,13.4,77.9,75.5,2.4
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,7月,21.8,178.3,162,16.3,13.5,78.7,75.9,2.8
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,8月,21,186.3,169.8,16.5,13.1,78.9,75.9,3
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,9月,20.9,182.6,165.7,16.9,12.9,76.9,73.8,3.1
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,10月,21.5,176.6,159.5,17.1,13.3,76.9,74.5,2.4
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,11月,21.5,184.5,166.9,17.6,12.8,75.7,73.1,2.6
５人以上,"M 宿泊業,飲食サービス業",平成26,2014,12月,21.5,178.6,160.1,18.5,13.3,83.1,80.5,2.6
５人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,20.8,172.1,160.6,11.5,14,91.2,89.5,1.7
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,20.6,171.4,160.6,10.8,14.9,95.2,93.5,1.7
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,20.7,172.2,162,10.2,15.1,98.7,94.9,3.8
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,20.5,169.3,160,9.3,14.8,95.4,92.1,3.3
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,20,168.4,157.1,11.3,14.6,95,90.4,4.6
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,1月,18.6,156,145,11,13.6,89,85.6,3.4
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,2月,19.2,161.6,150.8,10.8,14.2,89.2,86.5,2.7
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,3月,19.6,166,154.1,11.9,14.4,93.7,90.7,3
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,4月,20.8,177.3,164,13.3,14.9,96.3,91.4,4.9
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,5月,20,169.6,157.6,12,15.1,98.9,92.9,6
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,6月,20.4,173.3,161.1,12.2,14.7,95.6,90.9,4.7
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,7月,20.6,174.4,162.1,12.3,15,97.2,91.7,5.5
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,8月,20.4,169.9,159.9,10,14.4,94.8,90.2,4.6
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,9月,20,165.8,156.1,9.7,14.5,95.4,90.6,4.8
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,10月,20.5,171.1,160.8,10.3,14.8,96.5,92,4.5
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,11月,20.2,169.1,157.8,11.3,14.5,92.5,87.8,4.7
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,12月,19.9,166.4,156.1,10.3,15,98.4,93,5.4
５人以上,"O 教育,学習支援業",平成18,2006,年平均,18.8,143.3,138.5,4.8,9.1,49.8,48.8,1
５人以上,"O 教育,学習支援業",平成19,2007,年平均,19.5,148.6,140.7,7.9,8.9,52.3,51.4,0.9
５人以上,"O 教育,学習支援業",平成20,2008,年平均,19.2,146.4,137.8,8.6,8.8,50.3,49.1,1.2
５人以上,"O 教育,学習支援業",平成21,2009,年平均,18.5,139.6,133.8,5.8,9.2,48.1,47.4,0.7
５人以上,"O 教育,学習支援業",平成22,2010,年平均,18.9,143.2,137.3,5.9,9.4,50.3,49.6,0.7
５人以上,"O 教育,学習支援業",平成23,2011,年平均,18.7,141.2,135.5,5.7,8.9,47,46.5,0.5
５人以上,"O 教育,学習支援業",平成24,2012,年平均,19.4,144.6,139.9,4.7,8.9,47.5,46.8,0.7
５人以上,"O 教育,学習支援業",平成25,2013,年平均,18.8,140.5,135.8,4.7,8.5,44.2,43.4,0.8
５人以上,"O 教育,学習支援業",平成26,2014,年平均,18.9,140.9,136.2,4.7,8.3,43.5,42.8,0.7
５人以上,"O 教育,学習支援業",平成26,2014,1月,17.8,133.4,129.3,4.1,8,40.9,40.3,0.6
５人以上,"O 教育,学習支援業",平成26,2014,2月,18.2,135.9,131.3,4.6,7.7,39.9,39.4,0.5
５人以上,"O 教育,学習支援業",平成26,2014,3月,18.3,136.9,132.1,4.8,7.7,41.9,41,0.9
５人以上,"O 教育,学習支援業",平成26,2014,4月,20.2,151.9,145.9,6,8.6,46.6,45.5,1.1
５人以上,"O 教育,学習支援業",平成26,2014,5月,19.3,145.3,140,5.3,8.9,45.5,44.7,0.8
５人以上,"O 教育,学習支援業",平成26,2014,6月,20.2,150.9,146.2,4.7,9.3,47,46.4,0.6
５人以上,"O 教育,学習支援業",平成26,2014,7月,20.3,150.6,145.9,4.7,8.7,45.7,44.9,0.8
５人以上,"O 教育,学習支援業",平成26,2014,8月,15.7,114.6,111,3.6,6.7,39.2,38.4,0.8
５人以上,"O 教育,学習支援業",平成26,2014,9月,19.2,142.4,138.2,4.2,8.8,47.2,46.5,0.7
５人以上,"O 教育,学習支援業",平成26,2014,10月,20.9,155,150.4,4.6,8.9,45.2,44.5,0.7
５人以上,"O 教育,学習支援業",平成26,2014,11月,18.7,139,134.3,4.7,8.3,43.2,42.5,0.7
５人以上,"O 教育,学習支援業",平成26,2014,12月,17.9,134.5,130,4.5,7.9,40.7,40.1,0.6
５人以上,"P 医療,福祉",平成18,2006,年平均,19.2,151.3,144.1,7.2,11.1,59.8,59.1,0.7
５人以上,"P 医療,福祉",平成19,2007,年平均,19.4,152,144.9,7.1,12.8,68.2,66.8,1.4
５人以上,"P 医療,福祉",平成20,2008,年平均,19.7,154.5,146.2,8.3,13.6,70.8,68.5,2.3
５人以上,"P 医療,福祉",平成21,2009,年平均,19.4,156.5,148.1,8.4,12.8,69.8,68.2,1.6
５人以上,"P 医療,福祉",平成22,2010,年平均,19.6,157.4,148,9.4,13.4,75.1,73.4,1.7
５人以上,"P 医療,福祉",平成23,2011,年平均,19.6,157.5,149.1,8.4,13.3,74,72.4,1.6
５人以上,"P 医療,福祉",平成24,2012,年平均,19.6,156.2,148.7,7.5,12.1,70.1,68.6,1.5
５人以上,"P 医療,福祉",平成25,2013,年平均,19.3,154.6,147,7.6,12.1,70.3,68.2,2.1
５人以上,"P 医療,福祉",平成26,2014,年平均,19.6,155.3,147.4,7.9,11.4,66.4,65.1,1.3
５人以上,"P 医療,福祉",平成26,2014,1月,18,143.9,136.3,7.6,10.8,64.9,62.6,2.3
５人以上,"P 医療,福祉",平成26,2014,2月,18.5,148.1,140.7,7.4,11.1,65.2,63.6,1.6
５人以上,"P 医療,福祉",平成26,2014,3月,19.3,152.9,144.9,8,11,65.1,63.8,1.3
５人以上,"P 医療,福祉",平成26,2014,4月,20.4,161.1,152.9,8.2,11.5,67.2,65.8,1.4
５人以上,"P 医療,福祉",平成26,2014,5月,19.7,156.8,149,7.8,11.3,67.3,65.6,1.7
５人以上,"P 医療,福祉",平成26,2014,6月,20.4,161.4,153.6,7.8,11.9,70.3,68.5,1.8
５人以上,"P 医療,福祉",平成26,2014,7月,20.6,162.1,154,8.1,12.2,68.9,67.8,1.1
５人以上,"P 医療,福祉",平成26,2014,8月,19.8,156.4,148.9,7.5,11.5,66,65.1,0.9
５人以上,"P 医療,福祉",平成26,2014,9月,19.5,154,146.4,7.6,11.3,65,64.2,0.8
５人以上,"P 医療,福祉",平成26,2014,10月,20.1,159.3,151.2,8.1,11.7,67.1,66,1.1
５人以上,"P 医療,福祉",平成26,2014,11月,19.4,154.5,146.3,8.2,11.8,66.5,65.5,1
５人以上,"P 医療,福祉",平成26,2014,12月,19.1,152,143.9,8.1,11.2,63.8,62.8,1
５人以上,Q 複合サービス事業,平成18,2006,年平均,19,158.7,144.8,13.9,18.8,107.7,95.5,12.2
５人以上,Q 複合サービス事業,平成19,2007,年平均,18.8,162.6,148.9,13.7,18.6,116.3,98.7,17.6
５人以上,Q 複合サービス事業,平成20,2008,年平均,18.4,159.5,148,11.5,17.5,107.1,100.1,7
５人以上,Q 複合サービス事業,平成21,2009,年平均,18.8,159.5,147.4,12.1,15.5,98.7,96.1,2.6
５人以上,Q 複合サービス事業,平成22,2010,年平均,18.9,159.8,146.8,13,16.3,109.6,107.8,1.8
５人以上,Q 複合サービス事業,平成23,2011,年平均,18.8,156.5,145.4,11.1,16,104.2,102.9,1.3
５人以上,Q 複合サービス事業,平成24,2012,年平均,19.2,158.8,147.9,10.9,16.2,90.9,89.1,1.8
５人以上,Q 複合サービス事業,平成25,2013,年平均,19,157.2,145.1,12.1,15.7,92.4,90.7,1.7
５人以上,Q 複合サービス事業,平成26,2014,年平均,18.7,153.5,143.5,10,17.2,103.3,101.5,1.8
５人以上,Q 複合サービス事業,平成26,2014,1月,17.4,143,134,9,16.2,98.6,96.9,1.7
５人以上,Q 複合サービス事業,平成26,2014,2月,17.8,147,137.4,9.6,16.3,98.1,97.1,1
５人以上,Q 複合サービス事業,平成26,2014,3月,18.8,155.4,143.7,11.7,16.7,102.3,100.2,2.1
５人以上,Q 複合サービス事業,平成26,2014,4月,20.1,164.3,152.8,11.5,18.3,110.9,109,1.9
５人以上,Q 複合サービス事業,平成26,2014,5月,18.6,151.4,142.3,9.1,17.3,100.7,98.9,1.8
５人以上,Q 複合サービス事業,平成26,2014,6月,19.5,158.6,149.7,8.9,17.5,104,101.9,2.1
５人以上,Q 複合サービス事業,平成26,2014,7月,20.1,163.8,154.2,9.6,18.3,107,105.8,1.2
５人以上,Q 複合サービス事業,平成26,2014,8月,17.9,144.6,137.8,6.8,17,101.7,100.7,1
５人以上,Q 複合サービス事業,平成26,2014,9月,18.3,148.1,139.5,8.6,17.2,100.2,99.1,1.1
５人以上,Q 複合サービス事業,平成26,2014,10月,19.9,163.4,152.2,11.2,18.1,108.4,106.5,1.9
５人以上,Q 複合サービス事業,平成26,2014,11月,17.4,144.2,132.9,11.3,15.7,96.6,94.7,1.9
５人以上,Q 複合サービス事業,平成26,2014,12月,19.1,159.2,146,13.2,18.2,110.7,106.8,3.9
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,19.4,159.5,146.2,13.3,14.9,89.5,85.9,3.6
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,19.5,159.3,146.3,13,15.1,95.6,91.4,4.2
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,19.8,166.6,149.8,16.8,15.8,93.3,89.7,3.6
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,19.5,164.3,147.9,16.4,15.2,88.8,85.1,3.7
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,19.3,162.4,145.6,16.8,15.2,87.9,84.4,3.5
５人以上,R サービス業（他に分類されないもの）,平成26,2014,1月,17.9,149.7,133.9,15.8,14.5,83.4,80,3.4
５人以上,R サービス業（他に分類されないもの）,平成26,2014,2月,18.8,158.6,141.8,16.8,14.5,83.9,80.5,3.4
５人以上,R サービス業（他に分類されないもの）,平成26,2014,3月,19.2,163,144.6,18.4,14.9,85.7,82.2,3.5
５人以上,R サービス業（他に分類されないもの）,平成26,2014,4月,19.9,166.6,149.2,17.4,15.2,88.6,84.9,3.7
５人以上,R サービス業（他に分類されないもの）,平成26,2014,5月,19.2,160,143.6,16.4,15.2,88.3,84.5,3.8
５人以上,R サービス業（他に分類されないもの）,平成26,2014,6月,20,167.3,151.3,16,15.4,89.4,86.3,3.1
５人以上,R サービス業（他に分類されないもの）,平成26,2014,7月,20.4,171.8,154.6,17.2,16.1,91.9,88.7,3.2
５人以上,R サービス業（他に分類されないもの）,平成26,2014,8月,19.3,162.4,146.4,16,15,88.5,84.7,3.8
５人以上,R サービス業（他に分類されないもの）,平成26,2014,9月,19.2,161.9,145.1,16.8,14.9,86.1,83.2,2.9
５人以上,R サービス業（他に分類されないもの）,平成26,2014,10月,20,166.3,149.7,16.6,15.5,90.3,87,3.3
５人以上,R サービス業（他に分類されないもの）,平成26,2014,11月,18.9,162,144.8,17.2,15.1,88.3,84.8,3.5
５人以上,R サービス業（他に分類されないもの）,平成26,2014,12月,18.8,159.5,142,17.5,15.5,90.4,86.7,3.7
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成26年年報,,,,,,,,,,,,
第７－１表　産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,
