事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,21.1,177.9,163.1,14.8,15.5,89.3,86.4,2.9
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,20.7,180.3,163,17.3,14.8,84.2,81.5,2.7
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,20.7,176.8,158.8,18,14.6,85.4,82.9,2.5
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,1月,20.6,181.3,162.2,19.1,14.8,84.9,82.2,2.7
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,2月,19.4,168.4,150.8,17.6,14,79.2,76.9,2.3
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,3月,20.3,181.6,162.2,19.4,14.5,83.8,81.4,2.4
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,4月,21.3,188.4,168.6,19.8,14.7,84.3,81.8,2.5
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,5月,20.8,180.7,164.6,16.1,15,85.2,82.8,2.4
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,6月,21.3,184.6,167.5,17.1,14.6,85.7,83.2,2.5
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,7月,20.8,166.8,150.3,16.5,15,84.6,82.2,2.4
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,8月,20.5,182.3,164.9,17.4,14.4,85.3,82.5,2.8
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,9月,20.3,178.2,160.9,17.3,14.6,84.8,82.4,2.4
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,10月,21,164.5,146.5,18,14.9,84.4,82.1,2.3
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,11月,20.9,178.9,160.7,18.2,13.8,80.6,78.1,2.5
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,12月,20.8,165.9,146.1,19.8,14.9,101.9,99.2,2.7
30人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,20.2,169.6,153.9,15.7,14,91.1,88.6,2.5
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,20.1,169,154.1,14.9,14.6,93.2,91.2,2
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,19.8,163.6,151.1,12.5,14.7,99.9,94.5,5.4
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,19.4,158.5,148.2,10.3,14.8,99.4,95.3,4.1
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,19.2,160.3,149.2,11.1,14.9,99.5,94.9,4.6
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,1月,17.7,148,138.4,9.6,14,94.3,91.2,3.1
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,2月,18.2,150.4,140.7,9.7,14.1,91.6,89.4,2.2
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,3月,18.5,155.1,145,10.1,14.5,98.6,95.7,2.9
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,4月,19.9,168.2,155.5,12.7,15.4,104,97.5,6.5
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,5月,19.1,161.2,149,12.2,15.4,105.8,97.5,8.3
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,6月,20,168.5,156,12.5,15.5,103.6,97.5,6.1
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,7月,20.1,168.9,155.7,13.2,15.7,106,100.3,5.7
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,8月,20,162,151.8,10.2,14.8,99.6,95.5,4.1
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,9月,19,157.1,147,10.1,14.5,96.5,92.7,3.8
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,10月,19.9,165.4,153.9,11.5,15.2,101.9,98.1,3.8
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,11月,19.4,160.3,149.3,11,14.1,88.9,85.4,3.5
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,12月,19,157.5,147,10.5,15.2,100.9,96.3,4.6
30人以上,"O 教育,学習支援業",平成18,2006,年平均,18.5,139.6,133.8,5.8,8.4,45.9,44.7,1.2
30人以上,"O 教育,学習支援業",平成19,2007,年平均,19.6,148.4,139,9.4,7.6,45.6,44.4,1.2
30人以上,"O 教育,学習支援業",平成20,2008,年平均,19.4,146.7,137.1,9.6,7.8,46.7,45.5,1.2
30人以上,"O 教育,学習支援業",平成21,2009,年平均,18.4,137.3,132,5.3,8.1,43.5,42.7,0.8
30人以上,"O 教育,学習支援業",平成22,2010,年平均,18.8,141.1,135.4,5.7,8.3,42.4,41.9,0.5
30人以上,"O 教育,学習支援業",平成23,2011,年平均,18.6,138.3,133.2,5.1,8,40.4,40,0.4
30人以上,"O 教育,学習支援業",平成24,2012,年平均,19.4,143.4,138.7,4.7,8,42.6,41.8,0.8
30人以上,"O 教育,学習支援業",平成25,2013,年平均,18.7,138.4,134.1,4.3,7.9,42.7,41.9,0.8
30人以上,"O 教育,学習支援業",平成26,2014,年平均,18.8,138.8,134.6,4.2,7.8,41.9,41,0.9
30人以上,"O 教育,学習支援業",平成26,2014,1月,17.8,132.2,128.3,3.9,7.4,38.9,38.2,0.7
30人以上,"O 教育,学習支援業",平成26,2014,2月,18,133.8,129.3,4.5,6.9,36.5,35.9,0.6
30人以上,"O 教育,学習支援業",平成26,2014,3月,18.1,134.3,130,4.3,6.6,38.9,37.7,1.2
30人以上,"O 教育,学習支援業",平成26,2014,4月,20.1,150.1,144.8,5.3,8.3,46.3,44.9,1.4
30人以上,"O 教育,学習支援業",平成26,2014,5月,19.3,144,139.2,4.8,8.6,45.3,44.3,1
30人以上,"O 教育,学習支援業",平成26,2014,6月,20.1,148.9,144.8,4.1,8.9,46.7,45.9,0.8
30人以上,"O 教育,学習支援業",平成26,2014,7月,20.3,149,144.7,4.3,8.2,43.6,42.7,0.9
30人以上,"O 教育,学習支援業",平成26,2014,8月,15.4,110.7,107.4,3.3,5.3,32.1,31.3,0.8
30人以上,"O 教育,学習支援業",平成26,2014,9月,19.3,140.6,137,3.6,8.4,46,45.3,0.7
30人以上,"O 教育,学習支援業",平成26,2014,10月,21,153.6,149.5,4.1,9.1,47.7,46.8,0.9
30人以上,"O 教育,学習支援業",平成26,2014,11月,18.7,137.3,133.1,4.2,8.2,42.8,42,0.8
30人以上,"O 教育,学習支援業",平成26,2014,12月,17.8,132.2,128.1,4.1,7.2,38.3,37.6,0.7
30人以上,"P 医療,福祉",平成18,2006,年平均,18.8,150.9,142.8,8.1,10.4,58.6,57.9,0.7
30人以上,"P 医療,福祉",平成19,2007,年平均,19.4,152.3,144.3,8,13.7,72.2,70.4,1.8
30人以上,"P 医療,福祉",平成20,2008,年平均,19.6,154.3,145.5,8.8,13.2,69.3,67.4,1.9
30人以上,"P 医療,福祉",平成21,2009,年平均,19.2,156,146.9,9.1,12.8,71,69.5,1.5
30人以上,"P 医療,福祉",平成22,2010,年平均,19.7,159.5,148.6,10.9,13.9,79.2,76.8,2.4
30人以上,"P 医療,福祉",平成23,2011,年平均,19.6,158.4,149.3,9.1,13.7,79.7,77.4,2.3
30人以上,"P 医療,福祉",平成24,2012,年平均,19.5,155.8,148.1,7.7,11.9,73,71,2
30人以上,"P 医療,福祉",平成25,2013,年平均,19.1,153.9,146,7.9,11.7,72.9,70.7,2.2
30人以上,"P 医療,福祉",平成26,2014,年平均,19.6,156.5,148.6,7.9,11.4,70,68.8,1.2
30人以上,"P 医療,福祉",平成26,2014,1月,18.2,146.1,138,8.1,11,69.9,67.5,2.4
30人以上,"P 医療,福祉",平成26,2014,2月,18.3,147.7,140.1,7.6,10.9,66.5,65.1,1.4
30人以上,"P 医療,福祉",平成26,2014,3月,19.3,154.5,146,8.5,10.8,66.8,66,0.8
30人以上,"P 医療,福祉",平成26,2014,4月,20.5,163.3,154.7,8.6,11.4,69.5,68.6,0.9
30人以上,"P 医療,福祉",平成26,2014,5月,20,159.8,151.6,8.2,11.6,72.2,70.8,1.4
30人以上,"P 医療,福祉",平成26,2014,6月,20.3,162.3,154.2,8.1,11.8,72.7,71.2,1.5
30人以上,"P 医療,福祉",平成26,2014,7月,20.6,163.6,155.7,7.9,12,73.4,72,1.4
30人以上,"P 医療,福祉",平成26,2014,8月,20,158.1,150.7,7.4,11.7,71.4,70.5,0.9
30人以上,"P 医療,福祉",平成26,2014,9月,19.6,154.9,147.6,7.3,11.2,68.5,67.7,0.8
30人以上,"P 医療,福祉",平成26,2014,10月,20.1,160.6,152.7,7.9,11.7,72.2,70.9,1.3
30人以上,"P 医療,福祉",平成26,2014,11月,19.4,154.4,146.7,7.7,11.6,70.4,69.4,1
30人以上,"P 医療,福祉",平成26,2014,12月,19.2,152.1,144.3,7.8,11,67.1,66.1,1
30人以上,Q 複合サービス事業,平成18,2006,年平均,18.8,160,143.1,16.9,19.4,110.5,97,13.5
30人以上,Q 複合サービス事業,平成19,2007,年平均,18.5,164.9,149.2,15.7,19,119.7,100,19.7
30人以上,Q 複合サービス事業,平成20,2008,年平均,18.1,158.8,146.6,12.2,18.4,111.8,103.1,8.7
30人以上,Q 複合サービス事業,平成21,2009,年平均,18.8,160.7,147.8,12.9,15.8,101.3,98.6,2.7
30人以上,Q 複合サービス事業,平成22,2010,年平均,18.9,160.9,146.7,14.2,16.6,113.2,111.8,1.4
30人以上,Q 複合サービス事業,平成23,2011,年平均,18.8,157.8,145.4,12.4,16.2,102.5,101.5,1
30人以上,Q 複合サービス事業,平成24,2012,年平均,19.4,161.4,146.2,15.2,16.5,76.7,75.6,1.1
30人以上,Q 複合サービス事業,平成25,2013,年平均,19.2,162.8,145.1,17.7,17,79.8,78.4,1.4
30人以上,Q 複合サービス事業,平成26,2014,年平均,19.2,160.3,144.1,16.2,17.1,80.6,79.3,1.3
30人以上,Q 複合サービス事業,平成26,2014,1月,17.9,150.9,135.3,15.6,16.2,75.3,74.1,1.2
30人以上,Q 複合サービス事業,平成26,2014,2月,17.5,148.1,133,15.1,16,74,73.2,0.8
30人以上,Q 複合サービス事業,平成26,2014,3月,19.2,163.9,144.6,19.3,16.6,80.3,78.8,1.5
30人以上,Q 複合サービス事業,平成26,2014,4月,21.1,175.5,157.5,18,18,84.2,83,1.2
30人以上,Q 複合サービス事業,平成26,2014,5月,19,158.8,143.9,14.9,17.7,78.4,77.4,1
30人以上,Q 複合サービス事業,平成26,2014,6月,19.7,163.6,149.6,14,17.1,81.4,80.8,0.6
30人以上,Q 複合サービス事業,平成26,2014,7月,20.8,171.3,157.6,13.7,18.3,84.8,83.8,1
30人以上,Q 複合サービス事業,平成26,2014,8月,17.8,145.6,135.9,9.7,16.2,75.5,74.9,0.6
30人以上,Q 複合サービス事業,平成26,2014,9月,18.5,154.3,138.9,15.4,17.5,80.5,79.7,0.8
30人以上,Q 複合サービス事業,平成26,2014,10月,20.7,173.1,155.8,17.3,18,85.9,84.4,1.5
30人以上,Q 複合サービス事業,平成26,2014,11月,17.7,150.4,129.4,21,15.2,76.9,75.2,1.7
30人以上,Q 複合サービス事業,平成26,2014,12月,19.9,167.1,146.8,20.3,18.3,89.2,85.6,3.6
30人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,19.1,157.9,143.8,14.1,14.8,88.4,84.6,3.8
30人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,19.2,157.7,144.2,13.5,15,94.7,90.3,4.4
30人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,19.6,165.2,147.8,17.4,16,93.2,89.5,3.7
30人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,19.3,163.2,145.8,17.4,15.2,89.3,85.3,4
30人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,19,160.7,143.7,17,15.1,88.9,85.1,3.8
30人以上,R サービス業（他に分類されないもの）,平成26,2014,1月,17.6,148.7,132.3,16.4,14.7,85.4,81.6,3.8
30人以上,R サービス業（他に分類されないもの）,平成26,2014,2月,18.5,157.4,139.8,17.6,14.3,83,79.5,3.5
30人以上,R サービス業（他に分類されないもの）,平成26,2014,3月,19,162.7,143.1,19.6,14.8,86.3,82.7,3.6
30人以上,R サービス業（他に分類されないもの）,平成26,2014,4月,19.7,166,147.8,18.2,15,89.4,85.4,4
30人以上,R サービス業（他に分類されないもの）,平成26,2014,5月,18.9,159,141.9,17.1,15.2,89.1,85,4.1
30人以上,R サービス業（他に分類されないもの）,平成26,2014,6月,19.7,165,148.6,16.4,15.4,89.7,86.3,3.4
30人以上,R サービス業（他に分類されないもの）,平成26,2014,7月,20.1,168.9,152.3,16.6,16,93.2,89.6,3.6
30人以上,R サービス業（他に分類されないもの）,平成26,2014,8月,18.9,159.9,144.1,15.8,15.3,90.8,86.6,4.2
30人以上,R サービス業（他に分類されないもの）,平成26,2014,9月,19,160.3,143.9,16.4,14.7,86.3,83.1,3.2
30人以上,R サービス業（他に分類されないもの）,平成26,2014,10月,19.8,164.4,148.2,16.2,15.5,91.7,88,3.7
30人以上,R サービス業（他に分類されないもの）,平成26,2014,11月,18.6,158.5,141.7,16.8,15.2,90.1,86.3,3.8
30人以上,R サービス業（他に分類されないもの）,平成26,2014,12月,18.5,157.1,139.8,17.3,15.5,91.8,87.7,4.1
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成26年年報,,,,,,,,,,,,
第７－２表　産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,
