罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,現金以外の主な被害品
窃盗,部品ねらい,牛込,神楽坂上交番,131041,東京都,新宿区,払方町,2017-12-11,不明,駐車（輪）場,その他
窃盗,部品ねらい,牛込,八幡前交番,131041,東京都,新宿区,市谷仲之町,2018-07-09,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿４丁目,2018-05-05,13,一戸建住宅,ナンバープレート
窃盗,部品ねらい,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿４丁目,2018-05-30,10,道路上,ナンバープレート
窃盗,部品ねらい,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿４丁目,2018-10-06,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,新宿,成子坂交番,131041,東京都,新宿区,西新宿７丁目,2018-09-20,15,その他,ナンバープレート
窃盗,部品ねらい,新宿,成子坂交番,131041,東京都,新宿区,西新宿８丁目,2018-09-17,09,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,新宿,北新宿一丁目交番,131041,東京都,新宿区,北新宿１丁目,2018-08-17,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,新宿,北新宿一丁目交番,131041,東京都,新宿区,北新宿２丁目,2018-02-26,09,道路上,ナンバープレート
窃盗,部品ねらい,新宿,淀橋市場前交番,131041,東京都,新宿区,北新宿３丁目,2018-11-13,04,道路上,ナンバープレート
窃盗,部品ねらい,新宿,淀橋市場前交番,131041,東京都,新宿区,百人町３丁目,2018-12-13,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町２丁目,2018-06-30,14,駐車（輪）場,その他
窃盗,部品ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町２丁目,2018-07-23,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,新宿,百人町交番,131041,東京都,新宿区,百人町２丁目,2018-10-14,18,道路上,その他
窃盗,部品ねらい,新宿,大久保交番,131041,東京都,新宿区,大久保１丁目,2018-05-29,11,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,新宿,大久保交番,131041,東京都,新宿区,大久保２丁目,2018-10-06,23,道路上,ナンバープレート
窃盗,部品ねらい,新宿,新宿六丁目交番,131041,東京都,新宿区,新宿６丁目,2018-06-04,19,道路上,その他
窃盗,部品ねらい,新宿,新宿六丁目交番,131041,東京都,新宿区,新宿６丁目,2018-07-20,20,道路上,ナンバープレート
窃盗,部品ねらい,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町１丁目,2018-07-30,19,道路上,その他
窃盗,部品ねらい,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町２丁目,2018-01-17,19,道路上,ナンバープレート
窃盗,部品ねらい,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町２丁目,2018-01-27,23,道路上,その他
窃盗,部品ねらい,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町２丁目,2018-10-12,07,その他,その他
窃盗,部品ねらい,新宿,新宿駅東口交番,131041,東京都,新宿区,新宿３丁目,2018-05-16,06,その他,その他
窃盗,部品ねらい,戸塚,戸塚一丁目交番,131041,東京都,新宿区,西早稲田２丁目,2018-05-31,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場３丁目,2018-08-04,22,道路上,ナンバープレート
窃盗,部品ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場３丁目,2018-12-27,18,道路上,タイヤ・ホイール
窃盗,部品ねらい,戸塚,高田馬場駅前交番,131041,東京都,新宿区,高田馬場４丁目,2018-04-30,17,駐車（輪）場,その他
窃盗,部品ねらい,戸塚,下落合駅前交番,131041,東京都,新宿区,中落合２丁目,2018-08-23,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,戸塚,上落合交番,131041,東京都,新宿区,上落合２丁目,2018-06-10,12,駐車（輪）場,その他
窃盗,部品ねらい,四谷,四谷見附交番,131041,東京都,新宿区,四谷１丁目,2018-08-15,18,駐車（輪）場,その他
窃盗,部品ねらい,四谷,四谷三丁目交番,131041,東京都,新宿区,大京町,2018-12-07,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,四谷,四谷三丁目交番,131041,東京都,新宿区,四谷４丁目,2018-06-22,10,道路上,その他
窃盗,部品ねらい,四谷,信濃町交番,131041,東京都,新宿区,須賀町,2017-08-20,00,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,四谷,信濃町交番,131041,東京都,新宿区,須賀町,2018-09-18,08,４階建て以上共同住宅,その他
窃盗,部品ねらい,中野,,131075,東京都,墨田区,亀沢４丁目,2018-08-04,17,その他,ナンバープレート
窃盗,部品ねらい,中野,東中野駅前交番,131148,東京都,中野区,東中野１丁目,2018-10-16,04,駐車（輪）場,その他
窃盗,部品ねらい,中野,中野駅前交番,131148,東京都,中野区,中野４丁目,2018-11-01,07,駐車（輪）場,その他
窃盗,部品ねらい,中野,中野駅前交番,131148,東京都,中野区,中野５丁目,2018-06-05,12,駐車（輪）場,その他
窃盗,部品ねらい,中野,中野駅前交番,131148,東京都,中野区,中野５丁目,2018-08-01,20,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,中野,中野駅前交番,131148,東京都,中野区,中野５丁目,2018-12-20,20,道路上,その他
窃盗,部品ねらい,中野,鍋屋横丁交番,131148,東京都,中野区,中央３丁目,2018-03-18,14,その他,その他
窃盗,部品ねらい,中野,南台交番,131148,東京都,中野区,南台３丁目,2018-11-08,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,中野,南台交番,131148,東京都,中野区,南台５丁目,2018-07-04,18,一戸建住宅,その他
窃盗,部品ねらい,野方,薬師駅前交番,131148,東京都,中野区,新井５丁目,2018-03-20,20,駐車（輪）場,その他
窃盗,部品ねらい,野方,薬師駅前交番,131148,東京都,中野区,松が丘１丁目,2018-02-20,00,道路上,その他
窃盗,部品ねらい,野方,上高田交番,131148,東京都,中野区,上高田１丁目,2017-11-01,不明,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,野方,沼袋交番,131148,東京都,中野区,沼袋３丁目,2018-06-09,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,野方,沼袋交番,131148,東京都,中野区,沼袋３丁目,2018-06-09,19,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,野方,沼袋交番,131148,東京都,中野区,沼袋３丁目,2018-12-04,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,野方,野方駅前交番,131148,東京都,中野区,野方４丁目,2018-06-20,12,その他,ナンバープレート
窃盗,部品ねらい,野方,野方駅前交番,131148,東京都,中野区,野方６丁目,2018-06-22,05,その他,その他
窃盗,部品ねらい,野方,家政通交番,131148,東京都,中野区,鷺宮３丁目,2018-12-05,10,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,野方,鷺宮駅前交番,131148,東京都,中野区,白鷺２丁目,2018-04-22,22,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,野方,若宮交番,131148,東京都,中野区,大和町１丁目,2018-06-16,10,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,杉並,,,,,,2018-07-09,06,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,杉並,新高円寺駅前交番,131156,東京都,杉並区,高円寺南３丁目,2018-01-02,10,一戸建住宅,ナンバープレート
窃盗,部品ねらい,杉並,新高円寺駅前交番,131156,東京都,杉並区,松ノ木３丁目,2018-09-02,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,杉並,堀ノ内交番,131156,東京都,杉並区,堀ノ内２丁目,2017-12-07,13,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,杉並,堀ノ内交番,131156,東京都,杉並区,堀ノ内２丁目,2018-06-19,15,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,杉並,高円寺交番,131156,東京都,杉並区,高円寺南１丁目,2018-07-11,09,駐車（輪）場,その他
窃盗,部品ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北２丁目,2018-07-22,07,駐車（輪）場,その他
窃盗,部品ねらい,杉並,高円寺駅前交番,131156,東京都,杉並区,高円寺北３丁目,2018-09-07,00,４階建て以上共同住宅,その他
窃盗,部品ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷北２丁目,2018-04-28,16,駐車（輪）場,その他
窃盗,部品ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,阿佐谷南２丁目,2018-08-02,07,駐車（輪）場,その他
窃盗,部品ねらい,杉並,阿佐谷駅前交番,131156,東京都,杉並区,成田東５丁目,2018-05-17,00,４階建て以上共同住宅,その他
窃盗,部品ねらい,杉並,成田交番,131156,東京都,杉並区,成田東１丁目,2016-02-01,00,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,杉並,成田交番,131156,東京都,杉並区,成田東１丁目,2018-04-22,13,道路上,ナンバープレート
窃盗,部品ねらい,杉並,成田西駐在所,131156,東京都,杉並区,成田西１丁目,2018-06-09,12,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,高井戸,泉南交番,131156,東京都,杉並区,方南１丁目,2018-03-11,22,駐車（輪）場,その他
窃盗,部品ねらい,高井戸,泉南交番,131156,東京都,杉並区,方南１丁目,2018-04-01,02,駐車（輪）場,その他
窃盗,部品ねらい,高井戸,宗源寺前交番,131156,東京都,杉並区,下高井戸３丁目,2018-02-15,05,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高井戸,方南交番,131156,東京都,杉並区,堀ノ内１丁目,2018-10-06,12,４階建て以上共同住宅,その他
窃盗,部品ねらい,高井戸,西荻南交番,131156,東京都,杉並区,西荻南２丁目,2018-06-10,09,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,高井戸,西荻南交番,131156,東京都,杉並区,宮前２丁目,2018-03-10,00,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,高井戸,下高井戸交番,131156,東京都,杉並区,下高井戸２丁目,2018-03-01,18,道路上,その他
窃盗,部品ねらい,高井戸,上高井戸交番,131156,東京都,杉並区,上高井戸１丁目,2018-03-11,16,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,高井戸,上高井戸交番,131156,東京都,杉並区,上高井戸１丁目,2018-07-26,13,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,高井戸,高井戸西交番,131156,東京都,杉並区,高井戸西２丁目,2018-03-18,23,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,荻窪,桃井四丁目交番,131156,東京都,杉並区,上荻３丁目,2018-03-13,17,駐車（輪）場,その他
窃盗,部品ねらい,荻窪,荻窪駅北口交番,131156,東京都,杉並区,天沼２丁目,2018-03-17,08,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,荻窪,下井草駅前交番,131156,東京都,杉並区,下井草３丁目,2018-12-01,09,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,荻窪,井荻駅前交番,131156,東京都,杉並区,井草４丁目,2018-09-07,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,富坂,竹早交番,131059,東京都,文京区,大塚３丁目,2018-11-26,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,富坂,後楽交番,131059,東京都,文京区,春日２丁目,2018-08-12,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,大塚,江戸川橋交番,131059,東京都,文京区,水道２丁目,2018-03-24,15,駐車（輪）場,その他
窃盗,部品ねらい,本富士,根津交番,131059,東京都,文京区,根津２丁目,2018-12-08,19,一戸建住宅,その他
窃盗,部品ねらい,駒込,上富士前交番,131059,東京都,文京区,本駒込５丁目,2018-12-15,23,駐車（輪）場,その他
窃盗,部品ねらい,巣鴨,巣鴨駅前交番,131164,東京都,豊島区,駒込４丁目,2018-02-12,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,巣鴨,巣鴨駅前交番,131164,東京都,豊島区,駒込５丁目,2018-06-08,16,駐車（輪）場,その他
窃盗,部品ねらい,巣鴨,駒込駅前交番,131164,東京都,豊島区,駒込１丁目,2018-08-12,20,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,巣鴨,駒込駅前交番,131164,東京都,豊島区,駒込１丁目,2018-08-22,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,巣鴨,大塚駅前交番,131164,東京都,豊島区,南大塚１丁目,2018-03-11,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,巣鴨,サンシャイン前交番,131164,東京都,豊島区,東池袋３丁目,2018-09-13,09,駐車（輪）場,その他
窃盗,部品ねらい,池袋,池袋本町交番,131164,東京都,豊島区,池袋本町２丁目,2018-10-27,02,道路上,その他
窃盗,部品ねらい,池袋,池袋駅東口交番,131164,東京都,豊島区,東池袋１丁目,2018-03-30,23,駐車（輪）場,その他
窃盗,部品ねらい,池袋,池袋駅西口交番,131164,東京都,豊島区,西池袋１丁目,2018-06-29,18,駐車（輪）場,その他
窃盗,部品ねらい,池袋,池袋駅西口交番,131164,東京都,豊島区,西池袋１丁目,2018-09-02,16,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,池袋,池袋駅西口交番,131164,東京都,豊島区,西池袋１丁目,2018-11-21,13,駐車（輪）場,その他
窃盗,部品ねらい,池袋,池袋駅西口交番,131164,東京都,豊島区,西池袋３丁目,2018-06-26,15,駐車（輪）場,その他
窃盗,部品ねらい,池袋,上池袋交番,131164,東京都,豊島区,上池袋４丁目,2018-09-16,22,駐車（輪）場,その他
窃盗,部品ねらい,池袋,川越通交番,131164,東京都,豊島区,池袋本町２丁目,2017-07-21,不明,その他,ナンバープレート
窃盗,部品ねらい,池袋,平和通交番,131164,東京都,豊島区,池袋２丁目,2018-09-12,04,４階建て以上共同住宅,その他
窃盗,部品ねらい,目白,南池袋交番,131164,東京都,豊島区,雑司が谷３丁目,2018-06-03,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,目白,南池袋交番,131164,東京都,豊島区,南池袋３丁目,2018-06-14,19,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,目白,椎名町駅前交番,131164,東京都,豊島区,長崎２丁目,2018-11-17,08,一戸建住宅,その他
窃盗,部品ねらい,目白,椎名町駅前交番,131164,東京都,豊島区,南長崎１丁目,2018-04-22,20,駐車（輪）場,その他
窃盗,部品ねらい,目白,東長崎駅前交番,131164,東京都,豊島区,長崎４丁目,2018-12-07,19,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,目白,千川交番,131164,東京都,豊島区,長崎３丁目,2018-08-21,09,その他,その他
窃盗,部品ねらい,目白,千登世橋交番,131164,東京都,豊島区,高田１丁目,2018-08-26,16,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,滝野川,飛鳥山交番,131172,東京都,北区,滝野川１丁目,2018-01-16,20,駐車（輪）場,その他
窃盗,部品ねらい,滝野川,中里交番,131172,東京都,北区,田端４丁目,2018-06-13,08,４階建て以上共同住宅,その他
窃盗,部品ねらい,滝野川,東田端交番,131172,東京都,北区,滝野川５丁目,2018-12-20,18,道路上,ナンバープレート
窃盗,部品ねらい,滝野川,東田端交番,131172,東京都,北区,西ケ原３丁目,2018-08-19,21,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,王子,豊島五丁目駐在所,131172,東京都,北区,豊島５丁目,2018-01-30,11,４階建て以上共同住宅,その他
窃盗,部品ねらい,王子,豊島五丁目駐在所,131172,東京都,北区,豊島５丁目,2018-04-27,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,王子,豊島五丁目駐在所,131172,東京都,北区,豊島５丁目,2018-06-15,17,道路上,その他
窃盗,部品ねらい,王子,豊島五丁目駐在所,131172,東京都,北区,豊島５丁目,2018-11-29,19,駐車（輪）場,その他
窃盗,部品ねらい,王子,豊島五丁目駐在所,131172,東京都,北区,豊島６丁目,2018-02-22,19,一戸建住宅,その他
窃盗,部品ねらい,王子,王子五丁目交番,131172,東京都,北区,王子５丁目,2018-04-07,09,４階建て以上共同住宅,その他
窃盗,部品ねらい,王子,王子五丁目交番,131172,東京都,北区,王子５丁目,2018-07-22,11,４階建て以上共同住宅,その他
窃盗,部品ねらい,王子,王子五丁目交番,131172,東京都,北区,豊島５丁目,2018-05-02,18,駐車（輪）場,その他
窃盗,部品ねらい,王子,王子五丁目交番,131172,東京都,北区,豊島５丁目,2018-06-28,19,駐車（輪）場,その他
窃盗,部品ねらい,王子,王子五丁目交番,131172,東京都,北区,豊島５丁目,2018-09-12,01,４階建て以上共同住宅,その他
窃盗,部品ねらい,王子,王子五丁目交番,131172,東京都,北区,豊島５丁目,2018-09-14,06,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,王子,王子五丁目交番,131172,東京都,北区,豊島８丁目,2018-07-14,05,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,王子,東十条交番,131172,東京都,北区,東十条４丁目,2018-01-15,不明,道路上,ナンバープレート
窃盗,部品ねらい,王子,十条駅前交番,131172,東京都,北区,十条仲原１丁目,2018-07-27,01,道路上,タイヤ・ホイール
窃盗,部品ねらい,王子,王子本町交番,131172,東京都,北区,王子本町１丁目,2018-11-30,07,駐車（輪）場,その他
窃盗,部品ねらい,王子,王子本町交番,131172,東京都,北区,岸町１丁目,2018-09-12,06,その他,その他
窃盗,部品ねらい,王子,王子本町交番,131172,東京都,北区,中十条１丁目,2018-07-09,11,道路上,その他
窃盗,部品ねらい,赤羽,志茂四丁目交番,131172,東京都,北区,志茂３丁目,2018-02-22,13,駐車（輪）場,その他
窃盗,部品ねらい,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽１丁目,2018-01-15,21,駐車（輪）場,その他
窃盗,部品ねらい,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽１丁目,2018-07-08,09,駐車（輪）場,その他
窃盗,部品ねらい,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽１丁目,2018-11-14,10,駐車（輪）場,その他
窃盗,部品ねらい,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽２丁目,2018-03-13,18,駐車（輪）場,その他
窃盗,部品ねらい,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽南１丁目,2018-09-07,12,駐車（輪）場,その他
窃盗,部品ねらい,赤羽,赤羽駅前交番,131172,東京都,北区,赤羽南１丁目,2018-09-23,13,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,赤羽,岩淵交番,131172,東京都,北区,赤羽１丁目,2018-02-27,18,４階建て以上共同住宅,その他
窃盗,部品ねらい,赤羽,宮堀交番,131172,東京都,北区,神谷３丁目,2018-03-05,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,赤羽,西が丘交番,131172,東京都,北区,西が丘３丁目,2018-06-19,23,４階建て以上共同住宅,その他
窃盗,部品ねらい,赤羽,法善寺交番,131172,東京都,北区,赤羽西５丁目,2018-03-26,19,４階建て以上共同住宅,タイヤ・ホイール
窃盗,部品ねらい,赤羽,赤羽北交番,131172,東京都,北区,赤羽３丁目,2018-07-14,13,４階建て以上共同住宅,その他
窃盗,部品ねらい,赤羽,赤羽北交番,131172,東京都,北区,赤羽北２丁目,2018-04-01,不明,４階建て以上共同住宅,その他
窃盗,部品ねらい,赤羽,赤羽北交番,131172,東京都,北区,赤羽北２丁目,2018-08-21,21,駐車（輪）場,その他
窃盗,部品ねらい,赤羽,浮間交番,131172,東京都,北区,浮間３丁目,2018-01-15,23,４階建て以上共同住宅,その他
窃盗,部品ねらい,赤羽,浮間交番,131172,東京都,北区,浮間５丁目,2018-06-14,20,道路上,ナンバープレート
窃盗,部品ねらい,板橋,平尾交番,131199,東京都,板橋区,板橋１丁目,2018-01-09,21,駐車（輪）場,その他
窃盗,部品ねらい,板橋,平尾交番,131199,東京都,板橋区,板橋１丁目,2018-10-24,23,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,板橋,平尾交番,131199,東京都,板橋区,板橋３丁目,2018-05-23,15,その他,ナンバープレート
窃盗,部品ねらい,板橋,平尾交番,131199,東京都,板橋区,板橋３丁目,2018-06-01,18,その他,ナンバープレート
窃盗,部品ねらい,板橋,平尾交番,131199,東京都,板橋区,板橋４丁目,2017-12-21,不明,４階建て以上共同住宅,その他
窃盗,部品ねらい,板橋,平尾交番,131199,東京都,板橋区,板橋４丁目,2018-07-31,23,道路上,その他
窃盗,部品ねらい,板橋,加賀交番,131199,東京都,板橋区,加賀２丁目,2018-02-20,08,その他,その他
窃盗,部品ねらい,板橋,加賀交番,131199,東京都,板橋区,加賀２丁目,2018-10-27,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,板橋,板橋本町交番,131199,東京都,板橋区,稲荷台,2018-11-30,12,駐車（輪）場,その他
窃盗,部品ねらい,板橋,板橋本町交番,131199,東京都,板橋区,本町,2018-02-27,08,４階建て以上共同住宅,その他
窃盗,部品ねらい,板橋,板橋本町交番,131199,東京都,板橋区,大和町,2018-10-30,07,駐車（輪）場,その他
窃盗,部品ねらい,板橋,熊野町交番,131199,東京都,板橋区,中丸町,2018-08-17,15,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,板橋,養育院前交番,131199,東京都,板橋区,大山東町,2018-01-04,12,駐車（輪）場,その他
窃盗,部品ねらい,板橋,大山町交番,131199,東京都,板橋区,大山町,2017-12-31,不明,道路上,ナンバープレート
窃盗,部品ねらい,板橋,大山町交番,131199,東京都,板橋区,大山町,2018-08-28,09,道路上,その他
窃盗,部品ねらい,板橋,大谷口交番,131199,東京都,板橋区,大谷口１丁目,2018-07-14,06,一戸建住宅,ナンバープレート
窃盗,部品ねらい,板橋,大谷口交番,131199,東京都,板橋区,大谷口２丁目,2018-11-05,14,その他,その他
窃盗,部品ねらい,板橋,大谷口交番,131199,東京都,板橋区,向原３丁目,2018-10-16,05,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,板橋,茂呂交番,131199,東京都,板橋区,小茂根２丁目,2018-11-29,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,板橋,東山町交番,131199,東京都,板橋区,東新町２丁目,2018-02-26,22,４階建て以上共同住宅,その他
窃盗,部品ねらい,板橋,東山町交番,131199,東京都,板橋区,東新町２丁目,2018-06-15,18,道路上,ナンバープレート
窃盗,部品ねらい,板橋,中板橋交番,131199,東京都,板橋区,中板橋,2018-05-16,18,駐車（輪）場,その他
窃盗,部品ねらい,板橋,中板橋交番,131199,東京都,板橋区,双葉町,2018-01-09,21,４階建て以上共同住宅,その他
窃盗,部品ねらい,板橋,常盤台交番,131199,東京都,板橋区,常盤台１丁目,2018-05-20,17,その他,ナンバープレート
窃盗,部品ねらい,板橋,常盤台交番,131199,東京都,板橋区,常盤台１丁目,2018-10-19,11,駐車（輪）場,その他
窃盗,部品ねらい,板橋,常盤台交番,131199,東京都,板橋区,常盤台３丁目,2018-01-25,18,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,板橋,常盤台交番,131199,東京都,板橋区,南常盤台２丁目,2018-10-20,不明,道路上,ナンバープレート
窃盗,部品ねらい,板橋,上板橋駅前交番,131199,東京都,板橋区,上板橋２丁目,2018-08-07,09,駐車（輪）場,その他
窃盗,部品ねらい,板橋,上板橋駅前交番,131199,東京都,板橋区,常盤台４丁目,2018-03-21,不明,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,板橋,桜川三丁目駐在所,131199,東京都,板橋区,桜川３丁目,2018-12-26,19,４階建て以上共同住宅,その他
窃盗,部品ねらい,志村,,131199,東京都,板橋区,中台３丁目,2018-04-30,20,その他,ナンバープレート
窃盗,部品ねらい,志村,清水町交番,131199,東京都,板橋区,泉町,2018-05-10,21,その他,ナンバープレート
窃盗,部品ねらい,志村,清水町交番,131199,東京都,板橋区,泉町,2018-09-16,12,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,志村,清水町交番,131199,東京都,板橋区,清水町,2018-03-08,06,その他の住宅（３階建て以下共同住宅等）,タイヤ・ホイール
窃盗,部品ねらい,志村,小豆沢交番,131199,東京都,板橋区,小豆沢３丁目,2018-01-14,17,４階建て以上共同住宅,その他
窃盗,部品ねらい,志村,小豆沢交番,131199,東京都,板橋区,小豆沢３丁目,2018-05-17,19,駐車（輪）場,その他
窃盗,部品ねらい,志村,坂上交番,131199,東京都,板橋区,志村１丁目,2018-11-25,16,４階建て以上共同住宅,その他
窃盗,部品ねらい,志村,坂上交番,131199,東京都,板橋区,志村３丁目,2018-02-21,18,駐車（輪）場,ナンバープレート
窃盗,部品ねらい,志村,坂上交番,131199,東京都,板橋区,志村３丁目,2018-08-15,09,駐車（輪）場,その他
窃盗,部品ねらい,志村,坂下交番,131199,東京都,板橋区,舟渡３丁目,2018-12-07,18,駐車（輪）場,その他
窃盗,部品ねらい,志村,坂下交番,131199,東京都,板橋区,舟渡４丁目,2018-01-27,10,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,志村,前野町交番,131199,東京都,板橋区,前野町２丁目,2016-05-15,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,志村,西台交番,131199,東京都,板橋区,西台２丁目,2018-07-21,18,道路上,ナンバープレート
窃盗,部品ねらい,志村,西台交番,131199,東京都,板橋区,西台３丁目,2018-12-16,22,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,練馬,貫井交番,131202,東京都,練馬区,向山１丁目,2018-05-03,23,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,練馬,貫井交番,131202,東京都,練馬区,向山１丁目,2018-07-06,23,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,練馬,貫井交番,131202,東京都,練馬区,向山１丁目,2018-07-20,21,その他の住宅（３階建て以下共同住宅等）,ナンバープレート
窃盗,部品ねらい,練馬,中村橋交番,131202,東京都,練馬区,中村３丁目,2018-06-23,18,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,練馬,中村橋交番,131202,東京都,練馬区,中村３丁目,2018-06-25,02,駐車（輪）場,タイヤ・ホイール
窃盗,部品ねらい,練馬,中村橋交番,131202,東京都,練馬区,中村北３丁目,2018-04-01,01,駐車（輪）場,その他
窃盗,部品ねらい,練馬,豊島園前交番,131202,東京都,練馬区,練馬４丁目,2018-04-02,21,駐車（輪）場,その他
窃盗,部品ねらい,練馬,練馬駅前交番,131202,東京都,練馬区,豊玉北５丁目,2018-07-06,20,４階建て以上共同住宅,その他
窃盗,部品ねらい,練馬,練馬駅前交番,131202,東京都,練馬区,練馬１丁目,2018-08-24,08,駐車（輪）場,その他
窃盗,部品ねらい,練馬,豊玉交番,131202,東京都,練馬区,豊玉北２丁目,2018-11-26,22,４階建て以上共同住宅,ナンバープレート
窃盗,部品ねらい,練馬,桜台交番,131202,東京都,練馬区,桜台１丁目,2018-09-11,20,その他の住宅（３階建て以下共同住宅等）,その他
窃盗,部品ねらい,練馬,桜台交番,131202,東京都,練馬区,桜台５丁目,2017-08-01,不明,一戸建住宅,ナンバープレート
窃盗,部品ねらい,練馬,江古田駅前交番,131202,東京都,練馬区,栄町,2018-10-22,18,道路上,その他
窃盗,部品ねらい,練馬,氷川台駐在所,131202,東京都,練馬区,氷川台３丁目,2018-03-17,16,駐車（輪）場,その他
窃盗,部品ねらい,練馬,春日町交番,131202,東京都,練馬区,春日町１丁目,2018-10-29,20,駐車（輪）場,タイヤ・ホイール
