年月,製造工業,鉄鋼業,非鉄金属工業,金属製品工業,汎用・生産用・業務用機械工業,汎用機械工業,生産用機械工業,業務用機械工業,電子部品・デバイス工業,電気機械工業,情報通信機械工業,輸送機械工業,窯業・土石製品工業,化学工業,プラスチック製品工業,紙・紙加工品工業,繊維工業,食料品工業,印刷業,その他工業,ゴム製品工業,皮革製品工業,家具工業,木材・木製品工業,その他製品工業
2011-08,90,97.4,138.2,135.6,123.2,97.4,125.3,139.6,70.7,75.2,57.4,69.5,95,70.5,109.3,74.7,119.7,103.1,111.9,118.6,143.5,172.9,64.8,122.9,121.5
2011-09,104.6,116.1,123,141.4,121.3,113.7,107.3,149.5,83.4,119.7,85,85.2,104.7,83.4,116.1,103.4,121.6,100.3,115,133,183,172.9,77.3,105.4,129.6
2011-10,98.6,114.6,120.9,134.7,113,105.3,97.3,144.4,83,68,69.3,86.9,106,102.4,128.5,123,123.1,100,124.3,127,163.5,177.8,73.1,99.4,128.5
2011-11,96.6,114.3,113.6,145.1,112.8,111.4,106.1,121.6,75.2,93.8,60.6,79,105.7,86.9,101,120.8,136.5,104.1,114.6,120.6,146.5,163.4,72.1,101.2,125.7
2011-12,98.1,105.5,106.8,130.8,125.7,110.7,127.6,131.7,76.1,91.6,71.1,85.1,108.6,74.9,119.3,97.1,98.1,104.2,118.1,116.8,105.6,154.7,103.2,110.6,121.2
2012-01,91.2,98.7,94.2,134.9,91.2,104.8,67,117.9,57.4,82.2,78.3,90.1,86.5,79.6,115.8,86.8,114.3,86,115.3,107.3,131.4,141.8,61.2,105.3,111.7
2012-02,101.3,107.6,107.3,136.8,105.5,114.2,83.3,132.7,67.8,97.8,103.1,96.7,97.7,84.9,141.3,92.6,118,93.6,113.6,121.3,150.7,156.9,93,103.7,112.5
2012-03,118.5,111.8,113.2,140.1,121.5,101.9,104.1,167.7,90.6,140.2,148.1,107.8,103.5,82.9,155.4,97.6,111.3,105.9,119.7,138.9,156.5,159.3,147.3,97.6,120.4
2012-04,90.8,109.1,104.9,117.8,87.4,86.2,78.5,100.8,60.4,62.5,63.5,90.1,97.5,93.9,126.3,104.3,95.3,108,118.6,112,144.1,158.9,79.3,76.9,105.5
2012-05,89.6,103.8,99.6,138.5,103.4,82.8,111,105.8,59.1,65.4,60.2,84.8,103.5,78.3,114.6,106.1,129.7,101.9,116.1,101.5,109.9,145.9,64.1,83.4,110.5
2012-06,99.6,111.4,102.8,142,113.6,94.9,119.2,116.8,65.5,76.1,80,93.6,106.1,91.1,119,104.7,145.9,116.1,121,109.9,130.3,142.1,67.8,110.9,113.7
2012-07,96.3,104.9,105,132.3,103,86.1,97.3,125.7,74.1,71.2,69.2,92.6,101.7,92.9,121.6,102.3,105.6,112.1,122.2,106.3,128.2,144.3,66.8,130.5,102.8
2012-08,89.5,88.5,103.1,130.8,100.9,88.9,95.4,118.5,62.6,71.5,72.1,80.3,91.4,68.3,108.3,64.7,121.9,108.4,120.8,104.5,94.8,148.4,80.1,114.9,111.1
2012-09,103.8,107.4,109.2,127.6,114.1,97.3,102.3,147.5,81.9,110.5,99.6,85.4,97.1,83.1,112.4,106.1,117.7,106.9,121.8,127.3,125.8,148.1,135.3,118.1,115.7
2012-10,99.5,103.9,108.3,148.1,105.7,93.7,88.3,144.8,82.3,64.9,81.1,89.1,109.5,112,129.3,116.4,136.4,109.7,123.3,107,112,157.5,75.1,101.2,110.8
2012-11,99.3,92.3,105.3,136.8,97.3,104.5,74.9,127,77.3,90.7,69.5,92.1,105.8,102,118.6,108.9,128.9,117.2,116.6,107.7,113.3,143.3,75.8,97.9,114.9
2012-12,97.2,89.5,102.6,122.5,98.9,98.8,79,131.4,88,84.4,96.9,81.3,95.9,95.9,110.4,92.3,91.8,114.9,114.6,108.2,79.9,129.9,111.7,120.7,112.8
,,,,,,,,,,,,,,,,,,,,,,,,,
東京都工業指数 ＜参考＞接続指数　平成12年1月～平成24年12月（平成27年基準）,,,,,,,,,,,,,,,,,,,,,,,,,
生産指数（業種分類別、原指数）,,,,,,,,,,,,,,,,,,,,,,,,,
