事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,2月,17.4,17.7,16.9,147.3,152.5,139.6,130.6,133.8,125.8,16.7,18.7,13.8
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,3月,19.4,19.5,19.3,165.2,169.1,159.3,145.6,147.2,143.2,19.6,21.9,16.1
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,4月,20.1,20.6,19.3,172.4,177.5,163,152,155.9,144.7,20.4,21.6,18.3
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,5月,17.7,18.1,17.2,151.3,156.5,143.5,133.8,137.1,128.8,17.5,19.4,14.7
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,6月,19.5,19.9,18.8,167.8,172.5,158.6,148.8,152.6,141.4,19,19.9,17.2
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,7月,19,19.3,18.4,159.8,165.2,151.8,143,146.6,137.6,16.8,18.6,14.2
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,8月,17.6,17.9,17.3,148.2,152.5,141.9,133.6,136.4,129.6,14.6,16.1,12.3
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,9月,18.1,18.4,17.7,152.8,157.6,145.8,137.6,140.6,133.2,15.2,17,12.6
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,10月,18.9,19.2,18.4,159.4,164.6,152.2,142.6,146,137.9,16.8,18.6,14.3
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,11月,18.9,19.3,18.2,159.3,165.3,150.5,142.4,146.5,136.3,16.9,18.8,14.2
30人以上,"L 学術研究,専門・技術サービス業",令和３,2021,12月,18.5,18.9,17.9,156.4,162.6,147.7,139.7,143.8,133.9,16.7,18.8,13.8
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,15.6,16.7,14.7,109,127.5,93.8,102.3,117.3,90.1,6.7,10.2,3.7
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,15.6,16.6,14.8,108.1,125.6,94.8,100.4,113.2,90.7,7.7,12.4,4.1
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,15.5,16.2,15,110.9,125.6,99.5,102.9,113.9,94.4,8,11.7,5.1
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,14.4,15,13.8,102.4,117.2,90.1,94.8,106.1,85.4,7.6,11.1,4.7
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,11.7,12.4,11.1,77.8,90.3,67.4,74.1,84.8,65.2,3.7,5.5,2.2
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,年平均,12.6,13.6,11.7,86.3,100,74.1,82.1,93.8,71.7,4.2,6.2,2.4
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,1月,11.4,12.6,10.3,77.4,91.3,64.5,74.7,87.3,63,2.7,4,1.5
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,2月,10.8,11.7,9.9,73,85.9,61.2,70.3,81.8,59.8,2.7,4.1,1.4
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,3月,12.4,13.3,11.5,83.8,97.5,71.4,80.1,91.9,69.5,3.7,5.6,1.9
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,4月,13,13.7,12.3,88.2,101.9,75.9,84.2,95.8,73.8,4,6.1,2.1
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,5月,12,13.1,11,81,94.6,69,78.4,90.8,67.4,2.6,3.8,1.6
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,6月,12.8,13.8,11.8,86.9,100.6,74.2,83.9,96.5,72.3,3,4.1,1.9
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,7月,13.2,14.3,12.2,90.9,105.4,77.7,86.8,99.2,75.4,4.1,6.2,2.3
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,8月,13.1,14.1,12.2,88.6,101.8,76.8,84.7,96.2,74.5,3.9,5.6,2.3
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,9月,12.7,13.4,12,85.4,96.3,75.9,82.2,91.8,73.7,3.2,4.5,2.2
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,10月,13.2,14,12.6,91.8,104.7,80.6,86.4,96.8,77.3,5.4,7.9,3.3
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,11月,13.3,14.4,12.4,94.1,110,80.6,86.9,99,76.7,7.2,11,3.9
30人以上,"M 宿泊業,飲食サービス業",令和３,2021,12月,13.6,14.8,12.5,96.7,113.4,82.7,88.3,100.8,77.9,8.4,12.6,4.8
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,17.4,18.4,16.7,131.5,142.9,123.3,125.5,135.9,118.1,6,7,5.2
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,16.9,17.9,16.2,128.6,141.1,120.2,121.2,132.1,113.9,7.4,9,6.3
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,16.5,17.4,15.8,126.2,137.4,117.2,116,125.4,108.4,10.2,12,8.8
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,15.9,16.6,15.4,115.3,131,104.2,107,119.2,98.4,8.3,11.8,5.8
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,14.8,15.8,14,106.9,124.2,93.6,100.6,114.6,89.9,6.3,9.6,3.7
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,年平均,15.6,16.6,14.8,118.6,134.7,104.9,110.4,123.3,99.4,8.2,11.4,5.5
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,1月,14.7,15.7,13.9,110.9,127.9,96.1,103.1,116.9,91.1,7.8,11,5
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,2月,13.9,14.9,13.2,106.6,123.1,92.6,98.3,110.9,87.6,8.3,12.2,5
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,3月,15.1,16.1,14.2,116.4,133.8,101.6,107.5,121,96,8.9,12.8,5.6
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,4月,16.6,17.6,15.7,127.4,144.9,112.6,119.4,133.6,107.4,8,11.3,5.2
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,5月,14.4,15.6,13.3,110.6,126.5,97.1,103.4,116.5,92.3,7.2,10,4.8
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,6月,15.7,16.7,14.7,119.8,136.3,105.2,111.5,124.6,99.9,8.3,11.7,5.3
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,7月,16.7,17.5,16,124.5,139.4,111.3,116.1,127.9,105.6,8.4,11.5,5.7
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,8月,15.6,16.8,14.5,118.5,135.9,103.5,111,125.5,98.6,7.5,10.4,4.9
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,9月,15.6,16.7,14.7,119.7,135.1,105.7,111.3,123.4,100.3,8.4,11.7,5.4
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,10月,16.3,17.2,15.5,122.4,138.2,108.4,114.3,126.9,103.1,8.1,11.3,5.3
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,11月,16.2,17,15.6,119.9,135.2,107.8,111.2,124.4,100.7,8.7,10.8,7.1
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,12月,16.7,17.2,16.3,127.3,141.4,116.5,118.1,128.8,109.9,9.2,12.6,6.6
30人以上,"O 教育,学習支援業",平成28,2016,年平均,15.2,15.1,15.3,109.8,108.4,111.1,105.7,104.2,107.1,4.1,4.2,4
30人以上,"O 教育,学習支援業",平成29,2017,年平均,15.3,15.4,15.3,110.6,110.3,110.8,106,105.5,106.5,4.6,4.8,4.3
30人以上,"O 教育,学習支援業",平成30,2018,年平均,15.9,16.6,15.2,117.3,124,111.6,110.6,115.9,106,6.7,8.1,5.6
30人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,14.9,15.5,14.2,112.6,118.7,106.3,105.8,110.8,100.7,6.8,7.9,5.6
30人以上,"O 教育,学習支援業",令和２,2020,年平均,13.8,14.1,13.4,102.1,104.7,99,97.2,99.3,94.7,4.9,5.4,4.3
30人以上,"O 教育,学習支援業",令和３,2021,年平均,14.4,14.3,14.4,105.3,105,105.7,99.2,99,99.5,6.1,6,6.2
30人以上,"O 教育,学習支援業",令和３,2021,1月,13.2,13,13.6,95.4,94.1,97.1,90.3,88.9,92,5.1,5.2,5.1
30人以上,"O 教育,学習支援業",令和３,2021,2月,13.5,13.3,13.7,98.6,97.8,99.8,92.8,92.2,93.7,5.8,5.6,6.1
30人以上,"O 教育,学習支援業",令和３,2021,3月,15.8,15.7,15.9,117.6,116.7,118.9,110.5,109.5,111.9,7.1,7.2,7
30人以上,"O 教育,学習支援業",令和３,2021,4月,15.4,15,15.8,112.2,109.8,115.2,105.9,103.5,108.8,6.3,6.3,6.4
30人以上,"O 教育,学習支援業",令和３,2021,5月,14.3,14.2,14.4,104.3,102.7,106.1,97.3,95.7,99.1,7,7,7
30人以上,"O 教育,学習支援業",令和３,2021,6月,16,16.2,15.9,118.3,119.1,117.3,112.1,113,111,6.2,6.1,6.3
30人以上,"O 教育,学習支援業",令和３,2021,7月,14.8,14.7,14.8,108.8,107.7,110.1,102.2,101,103.6,6.6,6.7,6.5
30人以上,"O 教育,学習支援業",令和３,2021,8月,11.9,12.2,11.4,86.5,90.4,81.5,82.8,86.5,78.1,3.7,3.9,3.4
30人以上,"O 教育,学習支援業",令和３,2021,9月,14.4,14.5,14.4,107,107.2,106.7,101.4,101.9,100.7,5.6,5.3,6
30人以上,"O 教育,学習支援業",令和３,2021,10月,14.9,15,14.9,109.4,109.8,109.1,102.5,103.1,101.8,6.9,6.7,7.3
30人以上,"O 教育,学習支援業",令和３,2021,11月,14.7,14.7,14.8,106.9,106.7,107.1,99.8,99.8,99.7,7.1,6.9,7.4
30人以上,"O 教育,学習支援業",令和３,2021,12月,13.7,13.7,13.6,99.2,99.4,99.1,93.3,93.7,92.9,5.9,5.7,6.2
30人以上,"P 医療,福祉",平成28,2016,年平均,18.1,18.2,18.1,130.6,139.8,127.3,124.7,132.7,121.9,5.9,7.1,5.4
30人以上,"P 医療,福祉",平成29,2017,年平均,18,18.4,17.9,128.9,141.9,124.2,123.4,135.1,119.2,5.5,6.8,5
30人以上,"P 医療,福祉",平成30,2018,年平均,17.8,18.4,17.5,135.6,146.6,130.5,129.3,138.3,125.1,6.3,8.3,5.4
30人以上,"P 医療,福祉",平成31・令和元,2019,年平均,16.9,16.9,17,128.2,132.6,126.3,122.2,126,120.6,6,6.6,5.7
30人以上,"P 医療,福祉",令和２,2020,年平均,17.1,17.1,17.2,129.9,134.2,127.8,124,126.7,122.7,5.9,7.5,5.1
30人以上,"P 医療,福祉",令和３,2021,年平均,17.2,17.1,17.3,132.6,136.7,130.6,126,128.7,124.6,6.6,8,6
30人以上,"P 医療,福祉",令和３,2021,1月,16.6,16.7,16.6,129.2,133.5,127,122.2,125.5,120.6,7,8,6.4
30人以上,"P 医療,福祉",令和３,2021,2月,16,15.9,16,121.2,125.2,119.2,114.7,117.6,113.3,6.5,7.6,5.9
30人以上,"P 医療,福祉",令和３,2021,3月,17.7,18.2,17.5,134.6,144.5,129.7,127.6,135.9,123.5,7,8.6,6.2
30人以上,"P 医療,福祉",令和３,2021,4月,17.9,17.8,18,140.9,142.4,140.2,133.8,134.3,133.6,7.1,8.1,6.6
30人以上,"P 医療,福祉",令和３,2021,5月,16.6,16.3,16.8,129,130.9,128.1,122.2,123.1,121.8,6.8,7.8,6.3
30人以上,"P 医療,福祉",令和３,2021,6月,17.8,17.8,17.7,136.1,142,133.4,129.9,134.3,127.8,6.2,7.7,5.6
30人以上,"P 医療,福祉",令和３,2021,7月,17.7,17.4,17.8,136.8,141.4,134.7,129.8,132.4,128.6,7,9,6.1
30人以上,"P 医療,福祉",令和３,2021,8月,17.1,17,17.2,132.5,136.2,130.8,126.3,128.8,125.1,6.2,7.4,5.7
30人以上,"P 医療,福祉",令和３,2021,9月,17.2,16.8,17.3,131.9,134.6,130.7,125.3,126.5,124.7,6.6,8.1,6
30人以上,"P 医療,福祉",令和３,2021,10月,17.8,17.5,18,137.8,140.6,136.3,130.7,132,130,7.1,8.6,6.3
30人以上,"P 医療,福祉",令和３,2021,11月,17.3,17.2,17.4,133.2,136.2,131.8,126.9,128.8,126,6.3,7.4,5.8
30人以上,"P 医療,福祉",令和３,2021,12月,16.8,16.6,16.8,127.8,133.3,125.2,122,126.2,120,5.8,7.1,5.2
30人以上,Q 複合サービス事業,平成28,2016,年平均,18.7,19,18.1,148.3,152.4,140.8,140,142.4,135.7,8.3,10,5.1
30人以上,Q 複合サービス事業,平成29,2017,年平均,19.3,19.1,19.6,147,149.4,143,138.2,138.1,138.3,8.8,11.3,4.7
30人以上,Q 複合サービス事業,平成30,2018,年平均,19.2,19.4,18.8,157.7,165.9,134.6,141.3,147.4,124.3,16.4,18.5,10.3
30人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,18.6,18.8,18.2,150.1,158.7,127.4,135,141.7,117.4,15.1,17,10
30人以上,Q 複合サービス事業,令和２,2020,年平均,18.7,18.9,18.3,148,157.7,123.8,135.4,143.3,115.7,12.6,14.4,8.1
30人以上,Q 複合サービス事業,令和３,2021,年平均,18.7,18.8,18.5,148.1,156.7,125,135.3,142.1,117,12.8,14.6,8
30人以上,Q 複合サービス事業,令和３,2021,1月,18,18.4,16.9,143.4,153.8,115.3,128.3,135.9,107.6,15.1,17.9,7.7
30人以上,Q 複合サービス事業,令和３,2021,2月,16.2,16.3,15.9,126.8,133.4,107.9,116.3,121.5,101.5,10.5,11.9,6.4
30人以上,Q 複合サービス事業,令和３,2021,3月,19.3,18.9,20.4,158.8,165.6,139.4,145.5,150.8,130.5,13.3,14.8,8.9
30人以上,Q 複合サービス事業,令和３,2021,4月,19.7,19.8,19.4,155.2,163.5,132.6,143.1,149.8,124.8,12.1,13.7,7.8
30人以上,Q 複合サービス事業,令和３,2021,5月,17.6,17.7,17.4,137.5,145,116.4,126.4,132.4,109.8,11.1,12.6,6.6
30人以上,Q 複合サービス事業,令和３,2021,6月,19.7,19.8,19.6,157.2,165.1,135.9,144.7,151,127.7,12.5,14.1,8.2
30人以上,Q 複合サービス事業,令和３,2021,7月,19,19.1,18.7,147.9,155.9,125.7,136.4,142.8,118.6,11.5,13.1,7.1
30人以上,Q 複合サービス事業,令和３,2021,8月,18.3,18.3,18.4,141.6,148.5,122.7,132.6,138.2,117.3,9,10.3,5.4
30人以上,Q 複合サービス事業,令和３,2021,9月,18.5,18.5,18.3,145.9,155.2,121.1,132.3,139.5,113.3,13.6,15.7,7.8
30人以上,Q 複合サービス事業,令和３,2021,10月,19.2,19.5,18.8,152.1,163.5,126.1,139.8,149.8,117,12.3,13.7,9.1
30人以上,Q 複合サービス事業,令和３,2021,11月,18.7,18.8,18.4,146.7,154.9,123.6,134.8,141.4,116.2,11.9,13.5,7.4
30人以上,Q 複合サービス事業,令和３,2021,12月,20.1,20.5,19.3,164.6,177.1,133.2,144.1,153.7,120,20.5,23.4,13.2
30人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,18.4,19.1,17.6,143,154.6,128.7,131.7,140.6,120.7,11.3,14,8
30人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,18.2,18.8,17.6,140.6,150.9,128.4,130.4,138.1,121.2,10.2,12.8,7.2
30人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,18.2,18.7,17.6,141.1,151,129.5,131,138.3,122.4,10.1,12.7,7.1
30人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,17.7,18.3,16.9,138.9,149.4,126.8,127.8,135.5,118.8,11.1,13.9,8
30人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,17.4,18.1,16.6,132.5,141.6,121.1,122.9,129.6,114.5,9.6,12,6.6
30人以上,R サービス業（他に分類されないもの）,令和３,2021,年平均,17.7,18.5,16.8,138.6,151.7,124.1,127.6,136.9,117.3,11,14.8,6.8
30人以上,R サービス業（他に分類されないもの）,令和３,2021,1月,17,17.7,16,132.8,145.6,116.9,122,131.3,110.4,10.8,14.3,6.5
30人以上,R サービス業（他に分類されないもの）,令和３,2021,2月,16.6,17.4,15.8,129.3,141.7,116.3,119.1,127.8,110,10.2,13.9,6.3
30人以上,R サービス業（他に分類されないもの）,令和３,2021,3月,18.1,18.9,17.2,140.5,153.4,126.9,129.4,138.6,119.7,11.1,14.8,7.2
30人以上,R サービス業（他に分類されないもの）,令和３,2021,4月,18.5,19.3,17.5,144.2,158,128.8,133.1,143.5,121.5,11.1,14.5,7.3
30人以上,R サービス業（他に分類されないもの）,令和３,2021,5月,17.2,17.8,16.5,133.6,145,121.1,122.9,131,114.1,10.7,14,7
30人以上,R サービス業（他に分類されないもの）,令和３,2021,6月,18.3,19.1,17.3,142.9,156.4,127.8,132.1,142.1,120.9,10.8,14.3,6.9
30人以上,R サービス業（他に分類されないもの）,令和３,2021,7月,18.4,19.2,17.4,144.6,157.8,128.8,133,142.5,121.6,11.6,15.3,7.2
30人以上,R サービス業（他に分類されないもの）,令和３,2021,8月,17.3,18,16.5,136.1,148.7,122.2,125.1,133.6,115.6,11,15.1,6.6
30人以上,R サービス業（他に分類されないもの）,令和３,2021,9月,17.5,18.3,16.7,138.1,151.5,123.5,126.9,136.4,116.6,11.2,15.1,6.9
30人以上,R サービス業（他に分類されないもの）,令和３,2021,10月,18,18.7,17.3,141.1,154.1,127.3,130.2,139.3,120.6,10.9,14.8,6.7
30人以上,R サービス業（他に分類されないもの）,令和３,2021,11月,17.8,18.9,16.7,139.5,154.1,123.7,128.1,138.4,117,11.4,15.7,6.7
30人以上,R サービス業（他に分類されないもの）,令和３,2021,12月,17.9,18.6,17.1,140.8,154.7,126.3,129.1,138.3,119.5,11.7,16.4,6.8
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年年報,,,,,,,,,,,,,,,,
第６－２表　産業、性別常用労働者の１人平均月間出勤日数及び実労働時間　（事業所規模30人以上）,,,,,,,,,,,,,,,,
