事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,10月,19,157.1,145.1,12,11.2,58.1,57.2,0.9
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,11月,19.1,156.3,143.5,12.8,11.9,64.3,61.9,2.4
30人以上,"N 生活関連サービス業,娯楽業",令和３,2021,12月,18.7,155.4,142.6,12.8,12.3,64.8,63.6,1.2
30人以上,"O 教育,学習支援業",平成28,2016,年平均,18.8,142.3,136.5,5.8,7.5,40.4,39.9,0.5
30人以上,"O 教育,学習支援業",平成29,2017,年平均,18.9,144,137.4,6.6,8,42.3,41.9,0.4
30人以上,"O 教育,学習支援業",平成30,2018,年平均,19.5,151.4,141.6,9.8,8.5,47.9,47.3,0.6
30人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,19.2,152.1,141.9,10.2,7.5,45.4,44.5,0.9
30人以上,"O 教育,学習支援業",令和２,2020,年平均,17.6,139,131.4,7.6,7.5,41.3,40.8,0.5
30人以上,"O 教育,学習支援業",令和３,2021,年平均,17.8,140.6,131.2,9.4,8.5,45.1,44.6,0.5
30人以上,"O 教育,学習支援業",令和３,2021,1月,16.5,126.8,119.1,7.7,7.3,39.1,38.7,0.4
30人以上,"O 教育,学習支援業",令和３,2021,2月,16.6,130.1,121.3,8.8,7.9,42.8,42.2,0.6
30人以上,"O 教育,学習支援業",令和３,2021,3月,19.4,154.5,144.1,10.4,8.6,45.8,45,0.8
30人以上,"O 教育,学習支援業",令和３,2021,4月,18.8,148.4,138.8,9.6,9.2,46.9,46.4,0.5
30人以上,"O 教育,学習支援業",令和３,2021,5月,17.6,140,128.9,11.1,9,46.8,46.4,0.4
30人以上,"O 教育,学習支援業",令和３,2021,6月,19.8,158.6,148.9,9.7,9.8,52.7,52.3,0.4
30人以上,"O 教育,学習支援業",令和３,2021,7月,18.4,146.7,136.3,10.4,8.8,46.6,46.3,0.3
30人以上,"O 教育,学習支援業",令和３,2021,8月,15,115.6,110.2,5.4,6.2,33.9,33.4,0.5
30人以上,"O 教育,学習支援業",令和３,2021,9月,17.5,139.1,130.7,8.4,8.8,47.7,47.3,0.4
30人以上,"O 教育,学習支援業",令和３,2021,10月,18.8,150.4,139.2,11.2,9.2,48,47.5,0.5
30人以上,"O 教育,学習支援業",令和３,2021,11月,18.3,145.3,134.1,11.2,8.9,44.3,43.8,0.5
30人以上,"O 教育,学習支援業",令和３,2021,12月,16.9,132.4,123.1,9.3,8.4,45.4,44.9,0.5
30人以上,"P 医療,福祉",平成28,2016,年平均,19.9,155,147.3,7.7,13.7,69.2,67.9,1.3
30人以上,"P 医療,福祉",平成29,2017,年平均,19.9,154.9,147.5,7.4,13.6,68.1,67,1.1
30人以上,"P 医療,福祉",平成30,2018,年平均,19.5,158.3,149.9,8.4,13.6,80.5,79.1,1.4
30人以上,"P 医療,福祉",平成31・令和元,2019,年平均,19.3,155.7,147.6,8.1,11.8,68.8,67.4,1.4
30人以上,"P 医療,福祉",令和２,2020,年平均,19.4,154.1,146.4,7.7,11.5,68.9,67.6,1.3
30人以上,"P 医療,福祉",令和３,2021,年平均,19.2,154.6,146.1,8.5,11.6,71.8,70.3,1.5
30人以上,"P 医療,福祉",令和３,2021,1月,18.7,150.3,141.4,8.9,10.8,69.1,67.7,1.4
30人以上,"P 医療,福祉",令和３,2021,2月,18.1,145.4,136.7,8.7,10.9,63,61.8,1.2
30人以上,"P 医療,福祉",令和３,2021,3月,19.9,158.4,149.5,8.9,11.2,64.6,63.1,1.5
30人以上,"P 医療,福祉",令和３,2021,4月,20,161.9,153,8.9,12.2,84.5,82.2,2.3
30人以上,"P 医療,福祉",令和３,2021,5月,18.6,149.6,140.9,8.7,10.7,69.2,67.9,1.3
30人以上,"P 医療,福祉",令和３,2021,6月,19.8,157.9,150,7.9,12.1,74,72.6,1.4
30人以上,"P 医療,福祉",令和３,2021,7月,19.6,158.7,149.8,8.9,12.2,74.3,72.6,1.7
30人以上,"P 医療,福祉",令和３,2021,8月,19.1,154.3,146.3,8,11.7,73.6,72.2,1.4
30人以上,"P 医療,福祉",令和３,2021,9月,19,153.7,145.2,8.5,12,71.6,70.1,1.5
30人以上,"P 医療,福祉",令和３,2021,10月,19.6,157.8,148.9,8.9,12.4,75.7,74.2,1.5
30人以上,"P 医療,福祉",令和３,2021,11月,19.4,155,146.8,8.2,11.7,73.3,72.1,1.2
30人以上,"P 医療,福祉",令和３,2021,12月,18.9,151.5,143.8,7.7,11.5,69,67.8,1.2
30人以上,Q 複合サービス事業,平成28,2016,年平均,18.9,151.6,142.8,8.8,16.7,109.8,107.1,2.7
30人以上,Q 複合サービス事業,平成29,2017,年平均,19.3,151.9,141.1,10.8,19.5,126.3,126,0.3
30人以上,Q 複合サービス事業,平成30,2018,年平均,19.3,166.3,149,17.3,18.3,100.4,90,10.4
30人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,18.8,162.4,145.5,16.9,17.9,99.6,91.7,7.9
30人以上,Q 複合サービス事業,令和２,2020,年平均,18.8,160.6,146.6,14,18.5,101.4,93.9,7.5
30人以上,Q 複合サービス事業,令和３,2021,年平均,18.6,155.6,141.7,13.9,18.9,104.9,98.7,6.2
30人以上,Q 複合サービス事業,令和３,2021,1月,17.9,150.2,133.7,16.5,18.2,99.6,93.3,6.3
30人以上,Q 複合サービス事業,令和３,2021,2月,16.1,132.9,121.4,11.5,16.7,92.3,87.2,5.1
30人以上,Q 複合サービス事業,令和３,2021,3月,19.1,166.6,152.1,14.5,20.5,113.8,107.3,6.5
30人以上,Q 複合サービス事業,令和３,2021,4月,19.6,166.5,152.7,13.8,20.2,109.7,104.2,5.5
30人以上,Q 複合サービス事業,令和３,2021,5月,17.4,143.7,131.5,12.2,18.6,101.1,96.5,4.6
30人以上,Q 複合サービス事業,令和３,2021,6月,19.7,164.1,150.7,13.4,19.6,111.1,104.4,6.7
30人以上,Q 複合サービス事業,令和３,2021,7月,18.9,154.9,142.3,12.6,19.5,106.8,101.6,5.2
30人以上,Q 複合サービス事業,令和３,2021,8月,18.2,148.2,138.3,9.9,18.9,102.9,99.3,3.6
30人以上,Q 複合サービス事業,令和３,2021,9月,18.5,152.4,137.8,14.6,18.5,96.2,90.3,5.9
30人以上,Q 複合サービス事業,令和３,2021,10月,19.6,162.6,149.3,13.3,17.9,110,101.6,8.4
30人以上,Q 複合サービス事業,令和３,2021,11月,18.7,155,141.8,13.2,18.5,102.2,97.2,5
30人以上,Q 複合サービス事業,令和３,2021,12月,20.1,172.2,150.6,21.6,20.1,110.2,97.5,12.7
30人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,19.4,162,147.3,14.7,16.2,98.3,95,3.3
30人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,19.1,159.5,146.1,13.4,16.1,95.6,92.9,2.7
30人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,19.2,158.5,146,12.5,16,102.1,97.3,4.8
30人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,18.7,155.4,141.5,13.9,15.1,98.5,94.2,4.3
30人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,18.5,147.9,136,11.9,14.7,90.5,87.3,3.2
30人以上,R サービス業（他に分類されないもの）,令和３,2021,年平均,18.6,156,141.7,14.3,15.4,96.4,93.2,3.2
30人以上,R サービス業（他に分類されないもの）,令和３,2021,1月,17.8,148.9,135.3,13.6,14.3,85.4,82.8,2.6
30人以上,R サービス業（他に分類されないもの）,令和３,2021,2月,17.4,143.9,130.7,13.2,14.9,95.2,92,3.2
30人以上,R サービス業（他に分類されないもの）,令和３,2021,3月,19.3,160,145.4,14.6,15.3,97.2,93.8,3.4
30人以上,R サービス業（他に分類されないもの）,令和３,2021,4月,19.7,163.6,149.3,14.3,15.5,97.8,94.5,3.3
30人以上,R サービス業（他に分類されないもの）,令和３,2021,5月,17.8,146.9,133.3,13.6,15.7,100.5,97.1,3.4
30人以上,R サービス業（他に分類されないもの）,令和３,2021,6月,19.4,161.4,147.4,14,15.6,98.7,95.5,3.2
30人以上,R サービス業（他に分類されないもの）,令和３,2021,7月,19.3,161.8,147.2,14.6,15.6,93.3,90.5,2.8
30人以上,R サービス業（他に分類されないもの）,令和３,2021,8月,18,151.5,137.2,14.3,15.5,98.6,95.4,3.2
30人以上,R サービス業（他に分類されないもの）,令和３,2021,9月,18.4,155.4,140.9,14.5,15.5,97.1,93.9,3.2
30人以上,R サービス業（他に分類されないもの）,令和３,2021,10月,19.1,163.2,148.8,14.4,15.6,91.8,88.8,3
30人以上,R サービス業（他に分類されないもの）,令和３,2021,11月,18.8,157.2,142.4,14.8,15.5,98,94.6,3.4
30人以上,R サービス業（他に分類されないもの）,令和３,2021,12月,18.8,158.1,142.8,15.3,15.9,101.4,97.8,3.6
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和３年年報,,,,,,,,,,,,
第７－２表　産業、就業形態別常用労働者の１人平均月間出勤日数及び実労働時間　（事業所規模30人以上）,,,,,,,,,,,,
