"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_通称","名称_英語","文化財分類","種類","場所名称","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","員数（数）","員数（単位）","法人番号","所有者等","文化財指定日","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","画像","画像_ライセンス","概要","概要_英語","説明","説明_英語","URL","備考"
"131032","BB0000000187","東京都港区","勝海舟邸跡",,,,"旧跡",,,"131032",,"東京都港区赤坂六丁目10番39号","東京都","港区","赤坂六丁目","10番39号",,"35.6691456","139.7341583",,,,,,,,,,,,"ソフトタウン赤坂管理自治組合","1996/3/27",,,,,,,,,,,,"登録 1996/03/27"
"131032","BB0000000027","東京都港区","釈迦八相祇園精舎曼荼羅付『萬松山曼陀羅之記』 『文化五辰年於阿弥陀寺泉岳寺開帳全』",,,,"有形文化財","絵画",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1幅1巻1冊",,,"宗教法人泉岳寺","1996/10/22",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/60.html","指定 1996/10/22"
"131032","BB0000000076","東京都港区","『天文・永禄年間 古券巻』",,,,"有形文化財","古文書",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","巻",,"宗教法人泉岳寺","1996/10/22",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/63.html","指定 1996/10/22"
"131032","BB0000000113","東京都港区","明治学院インブリー館建設関係資料",,,,"有形文化財","歴史資料",,"131032",,"東京都港区白金台一丁目2番37号","東京都","港区","白金台一丁目","2番37号",,"35.6376977","139.7310961",,,,,,,,,"26","点",,"学校法人明治学院","1996/10/22",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/72.html","指定 1996/10/22"
"131032","BB0000000173","東京都港区","日本経緯度原点",,,,"史跡",,,"131032",,"東京都港区麻布台二丁目2番1号","東京都","港区","麻布台二丁目","2番1号",,"35.6581733","139.7421556",,,,,,,,,,,,"国","1996/10/22",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/88.html","指定 1996/10/22"
"131032","BB0000000012","東京都港区","鋳抜門",,,,"有形文化財","建造物",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"1","棟",,"宗教法人増上寺","1997/3/11",,,,,,,,,,,,"登録 1997/03/11"
"131032","BB0000000043","東京都港区","紙本金地着色獅子図(襖貼付)",,,,"有形文化財","絵画",,"131032",,"東京都港区三田四丁目4番14号","東京都","港区","三田四丁目","4番14号",,"35.644705","139.739717",,,,,,,,,"4","面",,"宗教法人明福寺","1997/3/11",,,,,,,,,,,,"登録 1997/03/11"
"131032","BB0000000098","東京都港区","伝亀塚出土 須恵器壺型土器",,,,"有形文化財","考古資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"1","点",,"個人","1997/3/11",,,,,,,,,,,,"登録 1997/03/11"
"131032","BB0000000133","東京都港区","銅燈籠",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"2","基",,"宗教法人芝大神宮","1997/3/11",,,,,,,,,,,,"登録 1997/03/11"
"131032","BB0000000167","東京都港区","百度石",,,,"有形民俗文化財",,,"131032",,"東京都港区虎ノ門一丁目2番7号","東京都","港区","虎ノ門一丁目","2番7号",,"35.6696277","139.7480158",,,,,,,,,"1","基",,"宗教法人金刀比羅宮","1997/3/11",,,,,,,,,,,,"登録 1997/03/11"
"131032","BB0000000168","東京都港区","力石",,,,"有形民俗文化財",,,"131032",,"東京都港区高輪二丁目14番18号","東京都","港区","高輪二丁目","14番18号",,"35.635386","139.73786",,,,,,,,,"2","点",,"宗教法人高輪神社","1997/3/11",,,,,,,,,,,,"登録 1997/03/11"
"131032","BB0000000064","東京都港区","大田蜀山人筆狂歌屏風・漢詩屏風",,,,"有形文化財","書跡",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"六曲一双",,,"宗教法人泉岳寺","1997/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/64.html","指定 1997/10/14"
"131032","BB0000000088","東京都港区","『芝新銭座町御高札物揚場諸事記録』",,,,"有形文化財","古記録",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"1","冊",,"港区教育委員会","1997/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/33.html","指定 1997/10/14"
"131032","BB0000000118","東京都港区","伝真柄直基所用 野郎頭兜",,,,"有形文化財","歴史資料",,"131032",,"東京都港区白金台三丁目2番19号","東京都","港区","白金台三丁目","2番19号",,"35.6371338","139.7271132",,,,,,,,,"1","点",,"宗教法人瑞聖寺","1997/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/141.html","指定 1997/10/14"
"131032","BB0000000157","東京都港区","日限地蔵尊略縁起等版木",,,,"有形民俗文化財",,,"131032",,"東京都港区白金二丁目3番5号","東京都","港区","白金二丁目","3番5号",,"35.642736","139.7333541",,,,,,,,,"32","点",,"宗教法人松秀寺","1997/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/160.html","指定 1997/10/14"
"131032","BB0000000134","東京都港区","旧紀州家 櫓太鼓",,,,"有形文化財","歴史資料",,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.6682469","139.7354865",,,,,,,,,"1","点",,"宗教法人氷川神社","1998/4/9",,,,,,,,,,,,"登録 1998/04/09"
"131032","BB0000000169","東京都港区","西向観音像",,,,"有形民俗文化財",,,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"1","躯",,"宗教法人増上寺","1998/4/9",,,,,,,,,,,,"登録 1998/04/09"
"131032","BB0000000170","東京都港区","四菩薩像",,,,"有形民俗文化財",,,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"4","躯",,"宗教法人増上寺","1998/4/9",,,,,,,,,,,,"登録 1998/04/09"
"131032","BB0000000013","東京都港区","築地塀(練塀)",,,,"有形文化財","建造物",,"131032",,"東京都港区赤坂七丁目6番20号","東京都","港区","赤坂七丁目","6番20号",,"35.671088","139.732767",,,,,,,,,"1","連",,"宗教法人報土寺","1998/9/1",,,,,,,,,,,,"登録 1998/09/01"
"131032","BB0000000028","東京都港区","絹本着色普照国師(隠元隆き)像土佐光起筆 高泉性とん賛",,,,"有形文化財","絵画",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","幅",,"宗教法人泉岳寺","1998/10/8",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/61.html","指定 1998/10/08"
"131032","BB0000000089","東京都港区","弘化年間『屋鋪五方相対替一件』記録",,,,"有形文化財","古記録",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"2","冊",,"港区教育委員会","1998/10/8",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/34.html","指定 1998/10/08"
"131032","BB0000000096","東京都港区","雁木坂上遺跡N地点出土遺物",,,,"有形文化財","考古資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"一括",,,"港区教育委員会","1998/10/8",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/43.html","指定 1998/10/08"
"131032","BB0000000142","東京都港区","仙台藩伊達家胞衣桶付青銅製外容器及び内容物一括",,,,"歴史資料及び有形民俗文化財",,,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"1","件",,"港区教育委員会","1998/10/8",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/40.html","指定種別及び名称変更 1998/10/08"
"131032","BB0000000084","東京都港区","乃木家葬儀関係文書",,,,"有形文化財","古文書",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"532","点",,"港区教育委員会","1998/12/2",,,,,,,,,,,,"登録 1998/12/02"
"131032","BB0000000014","東京都港区","泉岳寺中門",,,,"有形文化財","建造物",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","棟",,"宗教法人泉岳寺","1999/2/1",,,,,,,,,,,,"登録 1999/02/01"
"131032","BB0000000015","東京都港区","泉岳寺山門",,,,"有形文化財","建造物",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","棟",,"宗教法人泉岳寺","1999/2/1",,,,,,,,,,,,"登録 1999/02/01"
"131032","BB0000000016","東京都港区","浅野長矩及び赤穂義士墓所門",,,,"有形文化財","建造物",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","棟",,"宗教法人泉岳寺","1999/2/1",,,,,,,,,,,,"登録 1999/02/01"
"131032","BB0000000085","東京都港区","横山家文書",,,,"有形文化財","古文書",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"50","点",,"港区教育委員会","1999/2/1",,,,,,,,,,,,"登録 1999/02/01"
"131032","BB0000000050","東京都港区","閻魔大王坐像および司録・司命半跏像",,,,"有形文化財","彫刻",,"131032",,"東京都港区芝公園四丁目8番55号","東京都","港区","芝公園四丁目","8番55号",,"35.6565848","139.7465469",,,,,,,,,"3","躯",,"宗教法人宝珠院","1999/10/12",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/23.html","指定 1999/10/12"
"131032","BB0000000069","東京都港区","増上寺十三世正誉廓山自筆涅槃図置文",,,,"有形文化財","古文書",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"1","通",,"宗教法人増上寺","1999/10/12",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/12.html","指定 1999/10/12"
"131032","BB0000000154","東京都港区","祭礼山車行列額絵",,,,"有形民俗文化財",,,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.6682469","139.7354865",,,,,,,,,"1","点",,"宗教法人氷川神社","1999/10/12",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/82.html","指定 1999/10/12"
"131032","BB0000000171","東京都港区","看護婦教育所発祥の地",,,,"史跡",,,"131032",,"東京都港区西新橋三丁目25番8号","東京都","港区","西新橋三丁目","25番8号",,"35.662487","139.7507797",,,,,,,,,,,,"学校法人慈恵大学","1999/10/12",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/3.html","指定 1999/10/12"
"131032","BB0000000035","東京都港区","広尾稲荷拝殿天井墨龍図高橋由一筆",,,,"有形文化財","絵画",,"131032",,"東京都港区南麻布四丁目5番61号","東京都","港区","南麻布四丁目","5番61号",,"35.6504293","139.7236242",,,,,,,,,"1","面",,"宗教法人広尾稲荷神社","2000/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/91.html","指定 2000/10/24"
"131032","BB0000000097","東京都港区","西久保八幡貝塚出土遺物",,,,"有形文化財","考古資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"一括",,,"港区教育委員会","2000/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/44.html","指定 2000/10/24"
"131032","BB0000000101","東京都港区","元禄七年銘納経石塔",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝公園二丁目12番19号","東京都","港区","芝公園二丁目","12番19号",,"35.6536936","139.7521354",,,,,,,,,"1","基",,"宗教法人通元院","2000/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/5.html","指定 2000/10/24"
"131032","BB0000000109","東京都港区","弥陀三尊種子板碑",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"1","基",,"個人","2000/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/47.html","指定 2000/10/24"
"131032","BB0000000099","東京都港区","旧芝離宮庭園遺跡出土遺物",,,,"有形文化財","考古資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"一括",,,"港区教育委員会","2001/2/14",,,,,,,,,,,,"登録 2001/02/14"
"131032","BB0000000135","東京都港区","鉄牛禅師関係遺品",,,,"有形文化財","歴史資料",,"131032",,"東京都港区白金台三丁目2番19号","東京都","港区","白金台三丁目","2番19号",,"35.6371338","139.7271132",,,,,,,,,"3","点",,"宗教法人瑞聖寺","2001/2/14",,,,,,,,,,,,"登録 2001/02/14"
"131032","BB0000000017","東京都港区","水盤舎(元甲府宰相綱重御霊屋水屋)",,,,"有形文化財","建造物",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"1","棟",,"宗教法人増上寺","2001/2/27",,,,,,,,,,,,"登録 2001/02/27"
"131032","BB0000000044","東京都港区","雲龍図 雲谷等爾筆",,,,"有形文化財","絵画",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","幅",,"宗教法人泉岳寺","2001/3/10",,,,,,,,,,,,"登録 2001/03/10"
"131032","BB0000000045","東京都港区","弁財天図 狩野梅春筆",,,,"有形文化財","絵画",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","幅",,"宗教法人泉岳寺","2001/3/10",,,,,,,,,,,,"登録 2001/03/10"
"131032","BB0000000001","東京都港区","銅鳥居",,,,"有形文化財","建造物",,"131032",,"東京都港区虎ノ門一丁目2番7号","東京都","港区","虎ノ門一丁目","2番7号",,"35.6696277","139.7480158",,,,,,,,,"1","基",,"宗教法人金刀比羅宮","2001/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/2.html","指定 2001/10/23"
"131032","BB0000000033","東京都港区","涅槃図",,,,"有形文化財","絵画",,"131032",,"東京都港区白金台三丁目2番19号","東京都","港区","白金台三丁目","2番19号",,"35.6371338","139.7271132",,,,,,,,,"1","幅",,"宗教法人瑞聖寺","2001/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/75.html","指定 2001/10/23"
"131032","BB0000000104","東京都港区","古写真〈井関盛艮旧蔵コレクション〉",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"230","点",,"港区教育委員会","2001/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/37.html","指定 2001/10/23"
"131032","BB0000000067","東京都港区","勝海舟書「氷川小学校」",,,,"有形文化財","書跡",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"1","点",,"港区教育委員会","2002/1/31",,,,,,,,,,,,"登録 2002/01/31"
"131032","BB0000000100","東京都港区","増上寺子院群光学院・貞松院跡源興院跡出土遺物",,,,"有形文化財","考古資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"一括",,,"港区教育委員会","2002/1/31",,,,,,,,,,,,"登録 2002/01/31"
"131032","BB0000000086","東京都港区","御定書",,,,"有形文化財","古文書",,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"1","通",,"宗教法人芝大神宮","2002/3/15",,,,,,,,,,,,"登録 2002/03/15"
"131032","BB0000000087","東京都港区","別当・神主等申状 案",,,,"有形文化財","古文書",,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"1","通",,"宗教法人芝大神宮","2002/3/15",,,,,,,,,,,,"登録 2002/03/15"
"131032","BB0000000137","東京都港区","大巓宗碩関係資料",,,,"有形文化財","歴史資料",,"131032",,"東京都港区南麻布三丁目1番15号","東京都","港区","南麻布三丁目","1番15号",,"35.6517071","139.729132",,,,,,,,,"3","点",,"宗教法人天真寺","2002/3/15",,,,,,,,,,,,"登録 2002/03/15"
"131032","BB0000000046","東京都港区","赤穂事件絵巻",,,,"有形文化財","絵画",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"3","巻",,"宗教法人泉岳寺","2002/3/25",,,,,,,,,,,,"登録 2002/03/25"
"131032","BB0000000029","東京都港区","紙本着色蓮舟観音図加藤信清筆",,,,"有形文化財","絵画",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","幅",,"宗教法人泉岳寺","2002/10/18",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/62.html","指定 2002/10/18"
"131032","BB0000000053","東京都港区","木造阿弥陀如来坐像",,,,"有形文化財","彫刻",,"131032",,"東京都港区三田四丁目16番23号","東京都","港区","三田四丁目","16番23号",,"35.6436501","139.7414283",,,,,,,,,"1","躯",,"宗教法人済海寺","2002/10/18",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/55.html","指定 2002/10/18"
"131032","BB0000000092","東京都港区","門前水帳",,,,"有形文化財","古記録",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","冊",,"宗教法人泉岳寺","2002/10/18",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/65.html","指定 2002/10/18"
"131032","BB0000000151","東京都港区","浄瑠璃人形かしら及び衣装",,,,"有形民俗文化財",,,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"かしら71点衣装40点他一括",,,"個人","2002/10/18",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/48.html","指定 2002/10/18"
"131032","BB0000000024","東京都港区","紙本着色箱根詣図建部巣兆筆",,,,"有形文化財","絵画",,"131032",,"東京都港区芝大門一丁目12番7号","東京都","港区","芝大門一丁目","12番7号",,"35.6575987","139.7529963",,,,,,,,,"3","巻",,"宗教法人芝大神宮","2003/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/26.html","指定 2003/10/14"
"131032","BB0000000105","東京都港区","官軍兵士軍服 付 外套・シャツ",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"3","点",,"港区教育委員会","2003/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/38.html","指定 2003/10/14"
"131032","BB0000000119","東京都港区","大巓宗碩関係資料",,,,"有形文化財","歴史資料",,"131032",,"東京都港区南麻布三丁目1番15号","東京都","港区","南麻布三丁目","1番15号",,"35.6517071","139.729132",,,,,,,,,"3","点",,"宗教法人天真寺","2003/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/142.html","指定 2003/10/14"
"131032","BB0000000141","東京都港区","松平不昧関係遺品",,,,"歴史資料及び絵画",,,"131032",,"東京都港区南麻布三丁目1番15号","東京都","港区","南麻布三丁目","1番15号",,"35.6517071","139.729132",,,,,,,,,"10","点",,"宗教法人天真寺","2003/10/14",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/158.html","指定 1983/10/18 追加 2003/10/14"
"131032","BB0000000025","東京都港区","紙本墨画五百羅漢図下図狩野一信筆",,,,"有形文化財","絵画",,"131032",,"東京都港区三田四丁目1番38号","東京都","港区","三田四丁目","1番38号",,"35.6475135","139.7410949",,,,,,,,,"12","点",,"宗教法人大松寺","2004/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/51.html","指定 2004/10/26"
"131032","BB0000000038","東京都港区","紙本墨画五百羅漢図下図狩野一信筆",,,,"有形文化財","絵画",,"131032",,"東京都港区三田四丁目7番20号","東京都","港区","三田四丁目","7番20号",,"35.6435722","139.7369315",,,,,,,,,"5","点",,"宗教法人大信寺","2004/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/124.html","指定 2004/10/26"
"131032","BB0000000054","東京都港区","漆喰造彩色天野屋利兵衛像入江長八作",,,,"有形文化財","彫刻",,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","躯",,"宗教法人泉岳寺","2004/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/59.html","指定 2004/10/26"
"131032","BB0000000106","東京都港区","桜田学校設立奉賀帳",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"1","巻",,"港区教育委員会","2004/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/39.html","指定 2004/10/26"
"131032","BB0000000155","東京都港区","奉納絵馬",,,,"有形民俗文化財",,,"131032",,"東京都港区赤坂六丁目10番12号","東京都","港区","赤坂六丁目","10番12号",,"35.6682469","139.7354865",,,,,,,,,"7","点",,"宗教法人氷川神社","2004/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/83.html","指定 2004/10/26"
"131032","BB0000000179","東京都港区","永井荷風旧居「偏奇館」跡",,,,"旧跡",,,"131032",,"東京都港区六本木一丁目6番","東京都","港区","六本木一丁目","6番",,"35.6647919","139.7394168",,,,,,,,,,,,"港区","2004/10/26",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/86.html","指定 2004/10/26"
"131032","BB0000000003","東京都港区","増上寺景光殿(旧広書院)表門",,,,"有形文化財","建造物",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"1","棟",,"宗教法人増上寺","2005/10/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/7.html","指定 2005/10/25"
"131032","BB0000000039","東京都港区","紙本着色出山釈迦図加藤信清筆",,,,"有形文化財","絵画",,"131032",,"東京都港区南麻布三丁目1番15号","東京都","港区","南麻布三丁目","1番15号",,"35.6517071","139.729132",,,,,,,,,"1","幅",,"宗教法人天真寺","2005/10/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/125.html","指定 2005/10/25"
"131032","BB0000000090","東京都港区","善福寺出張中日記",,,,"有形文化財","古記録",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"2","冊",,"港区教育委員会","2005/10/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/35.html","指定 2005/10/25"
"131032","BB0000000102","東京都港区","徳川家霊廟天井板",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"2","点",,"宗教法人増上寺","2005/10/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/16.html","指定 2005/10/25"
"131032","BB0000000188","東京都港区","旧岩崎邸庭園",,,,"名勝",,,"131032",,"東京都港区六本木五丁目11番16号","東京都","港区","六本木五丁目","11番16号",,"35.6585175","139.7334453",,,,,,,,,,,,"公益財団法人国際文化会館","2005/10/25",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/87.html","指定 2005/10/25"
"131032","BB0000000048","東京都港区","木造仁王像",,,,"有形文化財","彫刻",,"131032",,"東京都港区芝公園四丁目8番","東京都","港区","芝公園四丁目","8番",,"35.6551656","139.7484912",,,,,,,,,"2","躯",,"個人","2006/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/18.html","指定 2006/10/24"
"131032","BB0000000107","東京都港区","石製胞衣容器蓋丹波篠山藩青山家中屋敷跡出土",,,,"有形文化財","歴史資料",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"3","点",,"港区教育委員会","2006/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/41.html","指定 2006/10/24"
"131032","BB0000000153","東京都港区","絵馬 市川莚升大星由良之助図",,,,"有形民俗文化財",,,"131032",,"東京都港区高輪二丁目11番1号","東京都","港区","高輪二丁目","11番1号",,"35.637484","139.7366262",,,,,,,,,"1","面",,"宗教法人泉岳寺","2006/10/24",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/66.html","指定 2006/10/24"
"131032","BB0000000006","東京都港区","清正公堂及び山門  ",,,,"有形文化財","建造物",,"131032",,"東京都港区白金台一丁目1番47号","東京都","港区","白金台一丁目","1番47号",,"35.6397002","139.7316321",,,,,,,,,"2","棟",,"宗教法人覚林寺","2007/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/77.html","指定 2007/10/23"
"131032","BB0000000062","東京都港区","勝海舟書画巻",,,,"有形文化財","書跡",,"131032",,"東京都港区芝五丁目28番4号","東京都","港区","芝五丁目","28番4号",,"35.6470442","139.7452084",,,,,,,,,"1","巻",,"港区教育委員会","2007/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/32.html","指定 2007/10/23"
"131032","BB0000000071","東京都港区","源誉存応関係文書",,,,"有形文化財","古文書",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"23","点",,"宗教法人増上寺","2007/10/23",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/14.html","指定 2007/10/23"
"131032","BB0000000047","東京都港区","木造僧形坐像",,,,"有形文化財","彫刻",,"131032",,"東京都港区芝公園四丁目7番35号","東京都","港区","芝公園四丁目","7番35号",,"35.6574569","139.748219",,,,,,,,,"1","躯",,"宗教法人増上寺","2008/9/9",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/8.html","指定 2008/09/09"
"131032","BB0000000075","東京都港区","反町文書",,,,"有形文化財","古文書",,"131032",,"東京都港区三田二丁目15番45号","東京都","港区","三田二丁目","15番45号",,"35.649255","139.7428225",,,,,,,,,"144","点",,"学校法人慶應義塾","2008/9/9",,,,,,,,,,,"https://www.minato-rekishi.com/museum/2009/10/49.html","指定 2008/09/09"
