一連番号,測定地点の住所,緯度,経度,座標系,道路名,環境基準類型等,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離(m),地上からの高さ(m),昼間等価騒音レベル(Leq)(dB),夜間等価騒音レベル(Leq)(dB)
351,葛飾区東金町8-10,35.779598,139.885056,JGD2011,国道２９８号,c,2009-09-25,2009-10-02,3,6,4.7 ,1.2 ,63,59
352,葛飾区東金町8-16,35.779942,139.886841,JGD2011,国道２９８号,a,2009-09-25,2009-10-02,3,6,5.3 ,1.2 ,56,54
353,葛飾区東金町8-33,35.782219,139.884689,JGD2011,国道２９８号,a,2009-09-25,2009-10-02,3,6,5.8 ,1.2 ,63,59
354,葛飾区金町3-19,35.767693,139.872955,JGD2011,国道６号(水戸街道・金町陸橋),c,2009-08-18,2009-08-25,3,8,4.6 ,1.8 ,71,68
355,葛飾区金町3-19,35.767693,139.872955,JGD2011,国道６号(水戸街道・金町陸橋),c,2009-08-18,2009-08-25,3,8,4.6 ,11.8 ,71,68
356,葛飾区金町3-19,35.767693,139.872955,JGD2011,国道６号(水戸街道・金町陸橋),c,2009-08-18,2009-08-25,3,8,4.6 ,17.3 ,73,71
357,葛飾区金町5-24,35.765957,139.868622,JGD2011,一般国道6号,C,2009-11-09,2009-11-10,3,4,5.4 ,1.2 ,67,64
358,葛飾区奥戸2-23,35.735279,139.858261,JGD2011,市川四つ木線,C,2009-11-09,2009-11-10,4,2,2.3 ,1.2 ,64,62
359,葛飾区水元2-1,35.783989,139.854935,JGD2011,王子金町江戸川線,A,2009-11-09,2009-11-10,4,2,0.5 ,1.2 ,69,65
360,葛飾区鎌倉3-28,35.749470,139.878708,JGD2011,王子金町江戸川線,C,2009-11-09,2009-11-10,4,2,0.5 ,1.2 ,68,66
361,葛飾区亀有2-74,35.761944,139.852997,JGD2011,環状7号線,C,2009-11-09,2009-11-10,4,4,4.2 ,1.2 ,71,69
362,葛飾区亀有2-59,35.762558,139.848419,JGD2011,千住新宿町線,C,2009-11-09,2009-11-10,4,2,1.5 ,1.2 ,67,63
363,江戸川区西小岩3-5,35.735138,139.874329,JGD2011,都道市川四つ木線（奥戸街道）,b,2009-12-02,2009-12-03,4,2,3.0 ,1.2 ,69,67
364,江戸川区北小岩3-6,35.737469,139.890579,JGD2011,都道市川四つ木線（蔵前橋通り）,c,2009-12-02,2009-12-03,4,4,4.0 ,1.2 ,71,68
365,江戸川区東小岩3-20,35.732632,139.892456,JGD2011,国道14号線（千葉街道）,c,2009-12-14,2009-12-15,3,2,2.0 ,1.2 ,65,61
366,江戸川区南小岩8-20,35.732651,139.885925,JGD2011,都道王子金町江戸川線（柴又街道）,c,2009-12-02,2009-12-03,4,2,2.0 ,1.2 ,69,66
367,江戸川区南小岩3-28,35.727451,139.887772,JGD2011,都道王子金町江戸川線（柴又街道）,c,2009-12-02,2009-12-03,4,2,1.0 ,1.2 ,68,66
368,江戸川区北小岩5-34,35.739582,139.891663,JGD2011,都道江戸川堤防線（岩槻通り）,a,2009-12-14,2009-12-15,4,2,1.0 ,1.2 ,69,64
369,江戸川区上篠崎2-25,35.711166,139.906723,JGD2011,都道江戸川堤防線（篠崎街道）,a,2009-12-14,2009-12-15,4,2,4.0 ,1.2 ,63,57
370,江戸川区西小岩3-5,35.735138,139.874329,JGD2011,市川四つ木線（奥戸街道）,B,2009-12-02,2009-12-03,4,2,3.3 ,1.2 ,69,67
371,江戸川区北小岩3-6,35.737469,139.890579,JGD2011,市川四つ木線（蔵前橋通り）,C,2009-12-02,2009-12-03,4,4,5.7 ,1.2 ,71,68
372,江戸川区東小岩3-20,35.732632,139.892456,JGD2011,一般国道14号（千葉街道）,C,2009-12-14,2009-12-15,3,2,2.8 ,1.2 ,65,61
373,江戸川区南小岩8-20,35.732651,139.885925,JGD2011,王子金町江戸川線（柴又街道）,C,2009-12-02,2009-12-03,4,2,2.4 ,1.2 ,69,66
374,江戸川区南小岩3-28,35.727451,139.887772,JGD2011,王子金町江戸川線（柴又街道）,C,2009-12-02,2009-12-03,4,2,1.3 ,1.2 ,68,66
375,江戸川区北小岩5-34,35.739582,139.891663,JGD2011,江戸川堤防線（岩槻通り）,A,2009-12-14,2009-12-15,4,2,1.2 ,1.2 ,69,64
376,江戸川区上篠崎2-25,35.711166,139.906723,JGD2011,江戸川堤防線（篠崎街道）,A,2009-12-14,2009-12-15,4,2,5.6 ,1.2 ,63,57
377,八王子市片倉町2416,35.640305,139.338898,JGD2011,国道16号(東京環状),b,2009-11-26,2009-11-27,3,2,1.8 ,1.2 ,72,73
378,八王子市中野山王1-8,35.671257,139.330734,JGD2011,国道16号(東京環状),c,2009-11-26,2009-11-27,3,2,1.0 ,1.2 ,70,68
379,八王子市北野町549-5,35.646137,139.353210,JGD2011,国道16号(八王子バイパス）,c,2009-11-26,2009-11-27,3,6,8.3 ,1.2 ,68,68
380,八王子市大谷町355-1,35.677241,139.354245,JGD2011,国道16号(八王子バイパス）,b,2009-11-26,2009-11-27,3,6,0.0 ,1.2 ,72,71
381,八王子市明神町4-21,35.660000,139.345459,JGD2011,国道20号（甲州街道）,c,2009-11-26,2009-11-27,3,4,3.6 ,1.2 ,68,64
382,八王子市八日町6-2,35.660316,139.329941,JGD2011,国道20号（甲州街道）,c,2009-11-26,2009-11-27,3,4,5.0 ,1.2 ,70,68
383,八王子市並木町15-15,35.651310,139.300201,JGD2011,国道20号（甲州街道）,b,2009-11-18,2009-11-19,3,4,4.5 ,1.2 ,70,67
384,八王子市加住町1-170,35.700542,139.316833,JGD2011,国道411号（滝山街道）,a,2009-11-26,2009-11-27,3,2,1.5 ,1.2 ,71,68
385,八王子市下柚木2-10,35.626877,139.382278,JGD2011,主要地方道20号線（府中相模原線）,b,2009-11-26,2009-11-27,4,4,2.7 ,1.2 ,65,59
386,八王子市中野上町1-32,35.668297,139.322601,JGD2011,主要地方道32号線（秋川街道）,c,2009-11-26,2009-11-27,4,2,1.2 ,1.2 ,68,65
387,八王子市川口町908-1,35.693042,139.279282,JGD2011,主要地方道32号線（秋川街道）,a,2009-11-26,2009-11-27,4,2,1.4 ,1.2 ,70,65
388,八王子市犬目町863,35.693054,139.303253,JGD2011,主要地方道46号線（高尾街道）,a,2009-11-26,2009-11-27,4,2,2.1 ,1.2 ,71,67
389,八王子市四谷町741-6,35.675873,139.297012,JGD2011,主要地方道46号線（高尾街道）,b,2009-11-26,2009-11-27,4,2,1.2 ,1.2 ,70,70
390,八王子市狭間町1737,35.637131,139.287140,JGD2011,主要地方道47号線（町田街道）,a,2009-11-26,2009-11-27,4,2,2.5 ,1.2 ,71,68
391,八王子市石川町2065,35.671555,139.360764,JGD2011,主要地方道59号線（八王子武蔵村山線）,b,2009-11-26,2009-11-27,4,2,2.5 ,1.2 ,67,64
392,八王子市片倉町245-1,35.643249,139.333370,JGD2011,一般都道173号線（北野街道）,a,2009-11-26,2009-11-27,4,2,2.0 ,1.2 ,69,66
393,八王子市大楽寺町539,35.670731,139.298981,JGD2011,一般都道521号線（陣馬街道）,b,2009-11-26,2009-11-27,4,2,2.1 ,1.2 ,71,67
394,八王子市西寺方町732,35.681908,139.273453,JGD2011,一般都道521号線（陣馬街道）,a,2009-11-26,2009-11-27,4,2,2.1 ,1.2 ,71,66
395,八王子市元本郷町1-3,35.662270,139.321426,JGD2011,八王子幹線一級17号線（国道20号バイパス）,c,2009-11-26,2009-11-27,5,4,3.0 ,1.2 ,72,69
396,八王子市下恩方町1849-1,35.671486,139.260799,JGD2011,主要地方道61号線（山田宮の前線）,a,2009-11-26,2009-11-27,4,2,4.4 ,1.2 ,68,62
397,八王子市松木30-1,35.621272,139.389995,JGD2011,一般都道158号線（多摩ニュータウン通り）,b,2009-11-26,2009-11-27,4,4,4.9 ,1.2 ,65,62
398,八王子市下柚木341,35.628994,139.380585,JGD2011,一般都道160号線（野猿街道）,c,2009-11-26,2009-11-27,4,4,4.8 ,1.2 ,68,62
399,八王子市美山町1782,35.688110,139.250381,JGD2011,主要地方道61号線（山田宮の前線）,a,2009-11-26,2009-11-27,4,2,4.5 ,1.2 ,68,62
400,八王子市下恩方町1185-1,35.677281,139.256892,JGD2011,主要地方道61号線（山田宮の前線）,a,2009-11-26,2009-11-27,4,2,4.5 ,1.2 ,65,60
401,八王子市北野町538,35.646671,139.352158,JGD2011,一般国道16号,C,2009-11-24,2009-11-25,3,4,6.0 ,1.2 ,70,70
402,八王子市大谷町285-1,35.676202,139.354381,JGD2011,一般国道16号,B,2009-11-19,2009-11-20,3,4,3.0 ,1.2 ,74,73
403,八王子市滝山町1-267,35.691525,139.344910,JGD2011,一般国道16号,B,2009-11-19,2009-11-20,3,4,0.0 ,1.2 ,72,71
404,八王子市大和田町1-1-1,35.665321,139.362747,JGD2011,一般国道20号,C,2009-11-19,2009-11-20,3,4,4.5 ,1.2 ,74,71
405,八王子市戸吹町1490,35.705227,139.290726,JGD2011,八王子あきる野線,A,2009-11-16,2009-11-17,4,4,11.0 ,1.2 ,52,48
406,八王子市高月町1161,35.714114,139.320218,JGD2011,瑞穂あきる野八王子線,B,2009-11-16,2009-11-17,4,2,2.5 ,1.2 ,75,70
407,八王子市小比企町1625,35.641800,139.322433,JGD2011,上館日野線,A,2009-11-19,2009-11-20,4,2,1.7 ,1.2 ,72,67
408,八王子市緑町292,35.646572,139.321854,JGD2011,八王子城山線,B,2009-11-19,2009-11-20,4,2,2.5 ,1.2 ,73,68
409,八王子市西寺方町647,35.679104,139.272369,JGD2011,上野原八王子線,A,2009-11-16,2009-11-17,4,2,1.5 ,1.2 ,71,66
410,八王子市片倉町2209,35.636078,139.338928,JGD2011,一般国道16号,A,2009-11-19,2009-11-20,3,2,4.0 ,1.2 ,75,76
411,八王子市左入町549,35.678673,139.330017,JGD2011,一般国道16号,C,2009-11-19,2009-11-20,3,2,7.5 ,1.2 ,73,72
412,八王子市左入町150,35.682304,139.345642,JGD2011,一般国道16号,C,2009-11-19,2009-11-20,3,4,5.5 ,1.2 ,75,73
413,立川市泉町786-11,35.719000,139.418720,JGD2011,都道43号線立川東大和線（芋窪街道）,a,2009-11-09,2009-11-10,4,4,6.0 ,1.5 ,66,61
414,立川市西砂町6-12,35.729572,139.372147,JGD2011,都道7号線杉並あきる野線（五日市街道）,a,2009-11-04,2009-11-05,4,2,2.0 ,1.5 ,71,68
415,立川市柴崎町1-17,35.692822,139.405746,JGD2011,都道29号線立川青梅線（旧奥多摩街道）,a,2009-11-05,2009-11-06,4,2,1.0 ,1.2 ,68,60
416,立川市幸町3-3,35.718521,139.430435,JGD2011,都道16号線立川所沢線（立川通り）,b,2009-10-15,2009-10-16,4,2,2.0 ,1.2 ,69,67
417,立川市幸町4-3,35.723442,139.426300,JGD2011,都道7号線杉並あきる野線（五日市街道）,b,2009-10-28,2009-10-29,4,2,2.0 ,1.2 ,69,66
418,立川市高松町2-26,35.704899,139.418930,JGD2011,都道16号線立川所沢線（高松大通り）,c,2009-10-13,2009-10-14,4,2,3.0 ,1.2 ,71,69
419,立川市幸町5-83,35.725845,139.418884,JGD2011,都道43号線立川東大和線（芋窪街道）,c,2009-10-20,2009-10-21,4,4,3.0 ,1.2 ,70,65
420,立川市錦町3-2,35.693886,139.419327,JGD2011,都道16号線立川所沢線（立川通り）,c,2009-10-05,2009-10-06,4,4,2.0 ,1.2 ,71,70
421,立川市富士見町7-39,35.691193,139.397751,JGD2011,都道29号線立川青梅線（新奥多摩街道）,c,2009-10-19,2009-10-20,4,4,3.0 ,1.5 ,69,65
422,立川市一番町1-40,35.725170,139.382370,JGD2011,都道59号線八王子武蔵村山線（東文化通り）,c,2009-10-22,2009-10-23,4,2,2.0 ,1.2 ,67,66
423,立川市幸町1-41,35.722336,139.420364,JGD2011,杉並あきる野線,B,2009-11-30,2009-12-01,4,2,2.6 ,1.2 ,70,68
424,武蔵野市中町2-10,35.706509,139.563416,JGD2011,主地道7号杉並あきる野線（井ノ頭通り）,c,2009-11-20,2009-11-21,4,2,0.0 ,1.5 ,69,68
425,武蔵野市中町3-9,35.710838,139.565765,JGD2011,主地道7号杉並あきる野線 (五日市街道）,c,2009-11-09,2009-11-10,4,2,1.0 ,1.5 ,67,65
426,武蔵野市中町3-4,35.711681,139.564117,JGD2011,都道121号線武蔵野調布線(三鷹通り),c,2009-11-18,2009-11-19,4,2,0.0 ,1.5 ,70,65
427,武蔵野市関前1-9,35.710793,139.544022,JGD2011,主地道12号調布田無線（武蔵境通り),c,2009-11-25,2009-11-26,4,2,0.0 ,1.5 ,69,66
428,武蔵野市八幡町4-28,35.719620,139.554062,JGD2011,主地道7号杉並あきる野線,b,2009-11-26,2009-11-27,4,3,0.0 ,1.5 ,69,66
429,武蔵野市吉祥寺東町1-23,35.708572,139.588120,JGD2011,都道113号線杉並武蔵野線（女子大通り),a,2009-11-04,2009-11-05,4,2,1.0 ,1.5 ,67,63
430,武蔵野市御殿山1-19,35.699440,139.572311,JGD2011,都道114号線武蔵野狛江線(吉祥寺通り),a,2009-10-27,2009-10-28,4,3,0.0 ,1.5 ,70,68
431,武蔵野市境南町5-10,35.695648,139.537155,JGD2011,都道123号線境調布線（天文台通り),a,2009-10-29,2009-10-30,4,2,0.0 ,1.5 ,66,62
432,武蔵野市境2-4,35.706421,139.543091,JGD2011,調布田無線,C,2009-11-30,2009-12-01,4,2,2.3 ,1.2 ,69,64
433,三鷹市上連雀9-42,35.685104,139.550110,JGD2011,都道調布田無線（武蔵境通り）,a,2009-06-01,2009-06-06,4,2,2.0 ,1.0 ,68,65
434,三鷹市上連雀9-18,35.684200,139.553696,JGD2011,都道府中三鷹線（人見街道）,b,2009-06-08,2009-06-13,4,2,2.0 ,1.0 ,69,66
435,三鷹市新川6-30,35.681431,139.566788,JGD2011,都道新宿国立線（東八道路）,b,2009-06-15,2009-06-20,4,4,3.0 ,1.0 ,-,-
436,三鷹市下連雀1-13,35.695774,139.569687,JGD2011,都道武蔵野狛江線（吉祥寺通り）,b,2009-06-22,2009-06-27,4,2,2.0 ,1.0 ,-,-
437,三鷹市下連雀2-26,35.697388,139.566025,JGD2011,市道市道６号線（むらさき橋通り）,b,2009-06-29,2009-07-03,6,2,2.0 ,1.0 ,67,64
438,青梅市新町1-21,35.787998,139.298141,JGD2011,都道新宿青梅線（青梅街道）,b,2009-09-15,2009-09-18,4,4,4.5 ,1.2 ,71,66
439,青梅市畑中3-953,35.778954,139.235001,JGD2011,都道奥多摩青梅線（吉野街道）,a,2009-11-30,2009-12-03,4,2,1.5 ,1.2 ,72,67
440,青梅市新町8-20,35.784454,139.309372,JGD2011,市道幹12号線,b,2009-11-24,2009-11-27,5,4,4.5 ,1.2 ,66,63
441,青梅市根ヶ布2-276,35.806583,139.265411,JGD2011,都道青梅飯能線（成木街道）,a,2009-09-28,2009-10-01,4,2,1.5 ,1.2 ,70,63
442,青梅市長淵8-233,35.779587,139.264313,JGD2011,都道青梅あきる野線（秋川街道）,c,2009-11-02,2009-11-06,4,2,2.0 ,1.4 ,70,65
443,青梅市日向和田3-706,35.786888,139.230652,JGD2011,国道八王子甲府線（青梅街道）,a,2009-10-19,2009-10-22,3,2,2.0 ,1.6 ,67,63
444,青梅市柚木町2-405,35.800948,139.210521,JGD2011,都道奥多摩青梅線（吉野街道）,a,2009-10-27,2009-10-31,4,2,3.0 ,1.2 ,67,62
445,青梅市二俣尾4-965,35.803959,139.216095,JGD2011,一般国道411号,C,2009-11-16,2009-11-17,3,2,1.5 ,1.2 ,67,61
446,青梅市御岳1-109,35.797489,139.180573,JGD2011,奥多摩青梅線,A,2009-11-16,2009-11-17,4,2,2.0 ,1.2 ,71,66
447,青梅市成木8-40,35.819542,139.247574,JGD2011,青梅秩父線,B,2009-11-16,2009-11-17,4,2,2.8 ,1.2 ,67,57
448,青梅市新町4-1,35.784550,139.303452,JGD2011,藤橋小作線,C,2009-11-19,2009-11-20,4,2,3.5 ,1.2 ,67,62
449,府中市美好町2-4,35.672638,139.466782,JGD2011,国道２０号(甲州街道),c,2009-12-15,2009-12-18,3,4,3.0 ,2.0 ,74.9,73.7
450,府中市矢崎町1-5,35.663582,139.479401,JGD2011,神奈川県道・東京都道9号川崎府中線(府中街道),b,2010-02-16,2010-02-19,4,2,4.0 ,1.5 ,69.1,67.8
451,府中市分梅町3-50,35.665642,139.459076,JGD2011,東京都道18号府中町田線バイパス(鎌倉街道),b,2010-03-08,2010-03-09,4,4,3.0 ,2.2 ,69.6,68.6
452,府中市若松町3-39,35.675034,139.506744,JGD2011,東京都道110号府中三鷹線(人見街道),a,2010-02-22,2010-02-25,4,2,1.0 ,1.5 ,62.2,58.7
453,府中市浅間町4-5,35.683331,139.499557,JGD2011,東京都道248号府中小平線(新小金井街道),b,2010-02-09,2010-02-12,4,2,4.0 ,1.5 ,66.1,65.6
454,府中市緑町1-29,35.674267,139.486389,JGD2011,東京都道15号府中清瀬線(小金井街道）,b,2010-01-18,2010-01-21,4,2,1.8 ,1.5 ,64.4,62.3
455,府中市北山町4-5,35.690422,139.458466,JGD2011,埼玉県道・東京都道17号所沢府中線バイパス(東八道路・府中街道),a,2009-11-24,2009-11-27,4,4,7.0 ,1.5 ,62.9,59.5
456,府中市四谷5-44,35.663307,139.440155,JGD2011,市道多摩川通り,c,2010-03-04,2010-03-05,6,2,5.0 ,1.5 ,71.0,70.1
457,府中市西府町2-16,35.674229,139.455673,JGD2011,国道２０号(甲州街道),c,2010-03-16,2010-03-19,3,4,2.0 ,2.0 ,74.8,74.2
458,府中市押立町1-38,35.659218,139.512726,JGD2011,市道白糸台通り,a,2010-01-05,2010-01-07,6,2,3.0 ,1.5 ,66.9,65.6
459,府中市白糸台3-14,35.666061,139.516342,JGD2011,一般国道20号,A,2009-11-30,2009-12-01,3,2,5.0 ,1.5 ,71,70.1
460,府中市美好町1-31,35.673370,139.468872,JGD2011,一般国道20号,C,2009-11-24,2009-11-25,3,4,2.0 ,2.0 ,74.8,74.2
461,府中市分梅町3-51,35.666077,139.459030,JGD2011,府中町田線,C,2009-11-24,2009-11-25,4,2,3.0 ,1.5 ,66.9,65.6
462,府中市紅葉丘1-10,35.675602,139.508942,JGD2011,府中三鷹線,A,2009-11-30,2009-12-01,4,4,3.0 ,1.2 ,71,69
463,府中市西原町2-25,35.684776,139.458954,JGD2011,所沢府中線,C,2009-11-24,2009-11-25,4,4,3.0 ,1.2 ,73,71
464,府中市分梅町5-10,35.662735,139.463196,JGD2011,府中町田線,A,2009-11-24,2009-11-25,4,2,1.8 ,1.2 ,68,64
465,昭島市緑町5-19,35.714848,139.338181,JGD2011,国道16号,b,2009-10-27,2009-10-29,3,3,10.7 ,1.2 ,67,68
466,昭島市緑町4-25,35.710514,139.341751,JGD2011,国道16号,b,2009-10-27,2009-10-29,3,5,5.2 ,1.2 ,74,73
467,昭島市田中町2-28,35.705250,139.350647,JGD2011,国道16号,b,2009-12-08,2009-12-10,3,5,8.5 ,1.2 ,70,70
468,昭島市田中町2-16,35.702557,139.352737,JGD2011,都道主要地方道29号立川青梅線（奥多摩街道）,a,2009-12-14,2009-12-16,4,2,1.9 ,1.2 ,66,64
469,昭島市昭和町3-6,35.708076,139.368256,JGD2011,都道162号三ツ木八王子線（諏訪松中通り）,a,2010-01-26,2010-01-28,4,2,3.5 ,1.2 ,70,67
470,昭島市朝日町4-23,35.708611,139.369812,JGD2011,市道昭島17号（江戸街道）,c,2010-01-19,2010-01-21,6,2,4.5 ,1.2 ,66,62
471,昭島市福島町3-23,35.696148,139.375916,JGD2011,都道主要地方道59号八王子武蔵村山線,a,2010-02-23,2010-02-25,4,4,2.0 ,1.2 ,69,67
472,昭島市福島町3-22,35.696331,139.377045,JGD2011,都道主要地方道29号立川青梅線（新奥多摩街道）,b,2010-02-23,2010-02-25,4,4,3.8 ,1.2 ,68,62
473,昭島市田中町1-29,35.704548,139.353165,JGD2011,都道主要地方道29号立川青梅線（新奥多摩街道）,b,2010-03-16,2010-03-18,4,4,3.5 ,1.2 ,69,49
474,昭島市中神町1237,35.711037,139.379517,JGD2011,都道主要地方道59号八王子武蔵村山線,c,2009-07-22,2009-07-24,4,2,4.3 ,1.2 ,67,65
475,昭島市拝島町1-18-16,35.708668,139.343735,JGD2011,一般国道16号,B,2009-11-19,2009-11-20,3,5,4.3 ,1.2 ,76,76
476,昭島市松原町5-19,35.719372,139.339523,JGD2011,一般国道16号,C,2009-11-19,2009-11-20,3,2,3.0 ,1.2 ,77,77
477,昭島市玉川町3-5,35.701614,139.381683,JGD2011,立川青梅線,A,2009-11-19,2009-11-20,4,2,3.0 ,1.2 ,66,62
478,調布市仙川2-6,35.662476,139.579681,JGD2011,国道20号（甲州街道）,c,2010-01-08,2010-01-15,3,4,6.0 ,2.5 ,73,72
479,調布市富士見町2-16,35.659603,139.540939,JGD2011,都道調布田無線（武蔵境通り）,a,2010-01-21,2010-01-22,4,2,15.0 ,1.2 ,65,62
480,調布市西つつじヶ丘3-19,35.657852,139.571289,JGD2011,国道20号（甲州街道）,b,2010-01-19,2010-01-20,3,4,9.0 ,3.5 ,66,66
481,調布市深大寺北町7-16,35.673820,139.544846,JGD2011,都道調布田無線（武蔵境通り）,a,2010-01-20,2010-01-21,4,2,2.0 ,1.2 ,60,57
482,調布市多摩川1-51,35.648731,139.532318,JGD2011,都道町田調布線（鶴川街道）,c,2010-01-26,2010-02-02,4,2,14.0 ,1.2 ,67,64
483,調布市仙川町3-17-4,35.664704,139.587682,JGD2011,一般国道20号,B,2009-11-30,2009-12-01,3,4,3.0 ,1.2 ,73,71
484,町田市木曽東2-1,35.554775,139.426926,JGD2011,市道町田437号線（町田駅前通り）,c,2010-02-03,2010-02-04,6,2,2.4 ,1.2 ,71,66
485,町田市小山町2507,35.597279,139.368607,JGD2011,都道八王子町田線（町田街道）,b,2010-02-23,2010-02-24,4,2,2.1 ,1.2 ,70,68
486,町田市中町1-20,35.548164,139.446594,JGD2011,都道八王子町田線（町田街道）,c,2010-02-25,2010-02-26,4,2,2.1 ,1.2 ,75,64
487,町田市鶴間1-21,35.513294,139.466385,JGD2011,一般国道16号,B,2009-11-24,2009-11-25,3,4,5.3 ,1.2 ,76,75
488,町田市小野路町2748,35.602838,139.445072,JGD2011,町田調布線,A,2009-11-24,2009-11-25,4,2,1.8 ,1.2 ,66,61
489,町田市中町2-20,35.552059,139.445084,JGD2011,八王子町田線,C,2009-11-24,2009-11-25,4,2,3.5 ,1.2 ,68,67
490,町田市中町4-8,35.554970,139.445297,JGD2011,相模原町田線,B,2009-11-24,2009-11-25,4,2,2.5 ,1.2 ,68,67
491,町田市図師町615,35.582260,139.419434,JGD2011,相模原大蔵町線,B,2009-11-24,2009-11-25,4,2,2.6 ,1.2 ,70,69
492,町田市相原町343,35.609680,139.343918,JGD2011,一般国道16号,B,2009-11-19,2009-11-20,3,2,2.5 ,1.2 ,75,73
493,小金井市桜町3-1,35.713051,139.512100,JGD2011,主地道7号　杉並あきる野線（五日市街道）,a,2009-10-29,2009-10-30,4,2,1.9 ,1.2 ,69,67
494,小金井市本町4-1,35.705910,139.506760,JGD2011,主地道15号　府中清瀬線（小金井街道）,c,2009-10-29,2009-10-30,4,2,3.5 ,1.2 ,65,63
495,小金井市貫井北町5-16,35.702469,139.488541,JGD2011,一般都道134号　恋ヶ窪新田三鷹線（連雀通り）,a,2009-10-29,2009-10-30,4,2,3.0 ,1.2 ,65,63
496,小金井市貫井南町1-25,35.691528,139.498215,JGD2011,一般都道248号　府中小平線（新小金井街道）,b,2009-10-29,2009-10-30,4,2,4.5 ,1.2 ,66,63
497,小金井市前原町4-16,35.689743,139.505493,JGD2011,主地道14号　新宿国立線（東八道路）,b,2009-10-29,2009-10-30,4,4,4.5 ,1.2 ,64,59
498,小平市中島町26-9,35.729717,139.434265,JGD2011,都道中島十番線（村山街道）,a,2009-11-26,2009-11-27,4,2,2.0 ,1.2 ,67,64
499,小平市上水本町1-25,35.719688,139.464127,JGD2011,都道所沢府中線（府中街道）,a,2009-11-26,2009-11-27,4,2,2.0 ,1.2 ,68,67
500,小平市上水本町3-11,35.717052,139.470261,JGD2011,都道杉並あきるの線（五日市街道）,a,2009-11-26,2009-11-27,4,2,2.0 ,1.2 ,66,62
501,小平市鈴木町1-487,35.718842,139.496735,JGD2011,都道府中清瀬線（新小金井街道）,a,2009-11-26,2009-11-27,4,2,5.0 ,1.2 ,70,68
502,小平市花小金井5-463,35.733681,139.512436,JGD2011,都道新宿青梅線（青梅街道）,a,2009-11-26,2009-11-27,4,2,3.0 ,1.2 ,68,66
503,小平市津田町3-34,35.725952,139.470139,JGD2011,市道第B-20号（たかの街道）,a,2009-11-26,2009-11-27,6,2,2.0 ,1.2 ,68,63
504,小平市花小金井2-1,35.731236,139.513138,JGD2011,府中清瀬線,A,2009-11-30,2009-12-01,4,2,3.5 ,1.2 ,70,67
505,日野市多摩平4-3,35.666470,139.378754,JGD2011,国道20号（日野バイパス）,a,2010-01-07,2010-01-14,3,4,3.0 ,1.3 ,70,66
506,日野市多摩平7-23,35.669273,139.389725,JGD2011,国道20号（日野バイパス）,a,2010-01-15,2010-01-21,3,4,2.0 ,1.3 ,70,67
507,日野市万願寺6-35,35.669601,139.410080,JGD2011,国道20号（日野バイパス）,b,2010-01-22,2010-01-28,3,4,3.0 ,1.3 ,66,62
508,日野市石田1-11,35.667290,139.421722,JGD2011,都道503号線（相模原立川線）,a,2010-01-29,2010-02-04,4,3,4.0 ,1.3 ,71,61
509,日野市三沢1-19,35.659542,139.421097,JGD2011,都道稲城日野線（川崎街道）,a,2010-02-05,2010-02-12,4,2,5.0 ,1.3 ,62,58
510,日野市旭が丘1-8,35.657703,139.375183,JGD2011,都道155号線（町田平山八王子線）,a,2010-02-13,2010-02-19,4,3,3.0 ,1.3 ,71,65
511,日野市平山5-12,35.647003,139.383423,JGD2011,都道173号線（北野街道）,c,2010-02-20,2010-02-26,4,2,2.0 ,1.3 ,64,61
512,日野市平山3-8,35.646755,139.384918,JGD2011,都道155号線（町田平山八王子線）,a,2010-02-27,2010-03-06,4,2,2.0 ,1.3 ,69,65
513,日野市日野551,35.675261,139.403270,JGD2011,中央自動車道,C,2009-11-24,2009-11-25,1,4,6.0 ,1.2 ,61,56
514,日野市日野本町7-5,35.679592,139.399765,JGD2011,一般国道20号,C,2009-11-24,2009-11-25,3,2,4.5 ,1.2 ,67,64
515,日野市旭が丘2-5,35.659229,139.370697,JGD2011,町田平山八王子線,A,2009-11-19,2009-11-20,4,2,3.0 ,1.2 ,70,65
516,東村山市本町2-6,35.761913,139.466995,JGD2011,主要地方道第１６号線（府中街道）,c,2009-12-17,2009-12-18,4,2,3.1 ,1.2 ,67,67
517,東村山市久米川町3-30,35.761127,139.479584,JGD2011,市道第３７３号線１（鷹の道）,a,2009-10-15,2009-10-16,6,2,4.0 ,1.2 ,64,59
518,東村山市富士見町1-2,35.744614,139.456924,JGD2011,補助道第１号線（江戸街道）,c,2009-11-19,2009-11-20,6,2,2.1 ,1.2 ,66,61
519,東村山市栄町1-22,35.750263,139.475403,JGD2011,新宿青梅線,B,2009-11-30,2009-12-01,4,4,3.5 ,1.2 ,76,73
520,東村山市青葉町1-7,35.760593,139.491348,JGD2011,東村山清瀬線,A,2009-11-30,2009-12-01,4,2,2.0 ,1.2 ,67,63
521,国分寺市並木町2-33,35.716381,139.450119,JGD2011,主要地方道７号杉並あきる野線（五日市街道）,a,2009-12-15,2009-12-16,4,2,2.9 ,1.2 ,70,68
522,国分寺市東恋ヶ窪5-16,35.711868,139.467545,JGD2011,主要地方道17号所沢府中線（府中街道）,c,2009-12-15,2009-12-16,4,2,1.5 ,1.2 ,70,68
