"全国地方公共団体コード","ID","地方公共団体名","地区名","ゴミの品目","ゴミの品目_カナ","ゴミの品目_英字","分別区分","注意点","備考","粗大ごみ回収料金"
"131199","131199GMLT000910","板橋区","全域","木くず・木の枝(太さ10cmを超える 長さ50cmを超える)","","","粗大","","太さ10㎝、長さ50㎝を超えるもの等については管轄の清掃事務所にお問合せください 粗大ゴミの回収料金 400円～",""
"131199","131199GMLT000916","板橋区","全域","キックボード","","","粗大","","","400"
"131199","131199GMLT000918","板橋区","全域","キッチンペーパー","","","可燃","","",""
"131199","131199GMLT000917","板橋区","全域","木づち","","","可燃","","",""
"131199","131199GMLT000919","板橋区","全域","脚立","","","粗大","","最大辺が１８０㎝を超えるものについては、管轄の清掃事務所へお問合わせください","400"
"131199","131199GMLT000922","板橋区","全域","キャップ(プラスチック製)","","","可燃","","",""
"131199","131199GMLT000923","板橋区","全域","キャップ(金属製)","","","資源","","飲料用は資源（缶）の回収容器へ 又は不燃ごみへ",""
"131199","131199GMLT000201","板橋区","全域","キャップ(金属製)","","","不燃","","飲料用は資源（缶）の回収容器へ 又は不燃ごみへ",""
"131199","131199GMLT000924","板橋区","全域","キャリア（ルーフキャリアを除く）","","","粗大","","ルーフキャリア等は、「箱物家具」でお申し込みください","400"
"131199","131199GMLT000925","板橋区","全域","キャリーカート","","","粗大","","","400"
"131199","131199GMLT000926","板橋区","全域","キャンプ用品 (いす)","","","粗大","","","400"
"131199","131199GMLT000927","板橋区","全域","キャンプ用品 (いす付テーブル)","","","粗大","","","800"
"131199","131199GMLT000928","板橋区","全域","キャンプ用品 (シュラフ)","","","粗大","","","400"
"131199","131199GMLT000929","板橋区","全域","キャンプ用品 (テーブル)","","","粗大","","","400"
"131199","131199GMLT000930","板橋区","全域","キャンプ用品 (テント・タープ)","","","粗大","","5人以上用のものは、管轄の清掃事務所へお問合せください","400"
"131199","131199GMLT000931","板橋区","全域","キャンプ用品 (野外調理器)","","","粗大","","バーベキュー鉄板・コンロ等","400"
"131199","131199GMLT000202","板橋区","全域","救急箱(プラスチック製)","","","粗大","","最大辺がおおむね３０㎝以上のものは粗大ごみへ","400"
"131199","131199GMLT000203","板橋区","全域","救急箱(金属製)","","","粗大","","","400"
"131199","131199GMLT000932","板橋区","全域","救急箱(プラスチック製)","","","可燃","","最大辺がおおむね３０㎝以上のものは粗大ごみへ","400"
"131199","131199GMLT000933","板橋区","全域","救急箱(金属製)","","","不燃","","","400"
"131199","131199GMLT000934","板橋区","全域","給油ポンプ","","","可燃","","電池、モータ等は極力はずしてください",""
"131199","131199GMLT000935","板橋区","全域","教科書","","","資源","","ひもでしばってお出しください",""
"131199","131199GMLT000938","板橋区","全域","鏡台 ドレッサー(７０cm以上)","","","粗大","","","1200"
"131199","131199GMLT000937","板橋区","全域","鏡台 ドレッサー(７０cm未満)","","","粗大","","","800"
"131199","131199GMLT000936","板橋区","全域","鏡台 ドレッサー(姫鏡台/４０cm未満)","","","粗大","","高さを測ってお申し込みください いすは別途お申し込みが必要です","400"
"131199","131199GMLT001007","板橋区","全域","琴(楽器)","","","粗大","","","400"
"131199","131199GMLT000940","板橋区","全域","金色・銀色の紙","","","可燃","","資源になりません 可燃ごみへお出しください",""
"131199","131199GMLT000941","板橋区","全域","金庫(手さげ)","","","不燃","","最大辺がおおむね３０㎝以上のものは粗大ごみへ","400"
"131199","131199GMLT000204","板橋区","全域","金庫(手さげ)","","","粗大","","最大辺がおおむね３０㎝以上のものは粗大ごみへ","400"
"131199","131199GMLT000942","板橋区","全域","金庫(大型)","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT000199","板橋区","全域","キーホルダー","","","不燃","","金属部分は不燃ごみへ",""
"131199","131199GMLT000913","板橋区","全域","キーホルダー","","","資源","","金属部分は不燃ごみへ",""
"131199","131199GMLT000198","板橋区","全域","キーボード(パソコン用)","","","粗大","","「パソコンキーボード」を参考にしてください","400"
"131199","131199GMLT000305","板橋区","全域","キーボード(パソコン用)","","","拠点","","「パソコンキーボード」を参考にしてください","400"
"131199","131199GMLT000911","板橋区","全域","キーボード(パソコン用)","","","不燃","","「パソコンキーボード」を参考にしてください","400"
"131199","131199GMLT000912","板橋区","全域","キーボード(楽器)","","","粗大","","「楽器類」としてお申込みください","400"
"131199","131199GMLT000914","板橋区","全域","ギター","","","粗大","","","400"
"131199","131199GMLT000915","板橋区","全域","ギターケース","","","粗大","","ギター入りを含む","400"
"131199","131199GMLT000200","板橋区","全域","牛乳パック","","","拠点","","洗って切り開きしばって資源へお出しください 又は拠点回収ボックスにお持ちください ＊汚れたものは可燃ごみへ",""
"131199","131199GMLT000920","板橋区","全域","牛乳パック","","","資源","","洗って切り開きしばって資源へお出しください 又は拠点回収ボックスにお持ちください ＊汚れたものは可燃ごみへ",""
"131199","131199GMLT000921","板橋区","全域","牛乳びん","","","資源","","軽くすすいで回収容器へ",""
"131199","131199GMLT000939","板橋区","全域","業務用ゲーム機（家庭使用）","","","粗大","","スロットマシン・電動麻雀台等","2800"
"131199","131199GMLT000943","板橋区","全域","空気入れ","","","粗大","","","400"
"131199","131199GMLT000944","板橋区","全域","空気清浄機","","","粗大","","","400"
"131199","131199GMLT000948","板橋区","全域","草刈り機","","","粗大","","「工具類」としてお申込みください ＊ｴﾝｼﾞﾝ式は管轄の清掃事務所にお問合せください","400"
"131199","131199GMLT000947","板橋区","全域","草花","","","可燃","","",""
"131199","131199GMLT000950","板橋区","全域","鎖(くさり)(金属製)","","","不燃","","",""
"131199","131199GMLT000949","板橋区","全域","鎖(くさり)(プラスチック製)","","","可燃","","長いものはしばってお出しください ",""
"131199","131199GMLT000952","板橋区","全域","串(くし)(金属製)","","","不燃","","",""
"131199","131199GMLT000953","板橋区","全域","櫛（くし）","","","可燃","","金属製は不燃ごみへお出しください",""
"131199","131199GMLT000951","板橋区","全域","串(くし)(木・プラスチック製)","","","可燃","","新聞紙等に包んで「キケン」の表示を！",""
"131199","131199GMLT000205","板橋区","全域","櫛（くし）","","","不燃","","金属製は不燃ごみへお出しください",""
"131199","131199GMLT000954","板橋区","全域","薬（家庭用）","","","可燃","","業務用の薬品は専門業者に依頼して下さい",""
"131199","131199GMLT000955","板橋区","全域","薬のシート","","","可燃","","アルミ箔つきも含む",""
"131199","131199GMLT000206","板橋区","全域","薬のチューブ","","","不燃","","チューブが金属製の場合は不燃ごみへ",""
"131199","131199GMLT000956","板橋区","全域","薬のチューブ","","","可燃","","チューブが金属製の場合は不燃ごみへ",""
"131199","131199GMLT000957","板橋区","全域","薬びん(栄養ドリンク)","","","資源","","軽くすすいで回収容器へ",""
"131199","131199GMLT000958","板橋区","全域","薬びん(飲料用以外)","","","不燃","","薬や消毒薬、殺虫剤等のびんは資源にはなりません",""
"131199","131199GMLT000959","板橋区","全域","果物の皮","","","可燃","","",""
"131199","131199GMLT000960","板橋区","全域","果物の保護材","","","可燃","","",""
"131199","131199GMLT000963","板橋区","全域","クッション(３０cm未満)","","","可燃","","",""
"131199","131199GMLT000964","板橋区","全域","クッション(３０cm以上)","","","粗大","","","400"
"131199","131199GMLT000961","板橋区","全域","靴","","","可燃","","",""
"131199","131199GMLT000962","板橋区","全域","靴下","","","可燃","","",""
"131199","131199GMLT000966","板橋区","全域","クリスマスツリー","","","粗大","","最大辺が１８０㎝を超えるものについては、管轄の清掃事務所へお問合わせください","400"
"131199","131199GMLT000967","板橋区","全域","車いす","","","粗大","","","800"
"131199","131199GMLT000969","板橋区","全域","クレジットカード","","","可燃","","裁断してお出しください",""
"131199","131199GMLT000968","板橋区","全域","クレヨン","","","可燃","","",""
"131199","131199GMLT000945","板橋区","全域","クーラーBOX(３０cm未満)","","","可燃","","",""
"131199","131199GMLT000946","板橋区","全域","クーラーBOX(３０cm以上)","","","粗大","","","400"
"131199","131199GMLT000965","板橋区","全域","グラス","","","不燃","","割れたものは新聞紙等に包んで「キケン」の表示を！",""
"131199","131199GMLT000970","板橋区","全域","グローブ(スポーツ用)","","","可燃","","",""
"131199","131199GMLT000971","板橋区","全域","軍手","","","可燃","","",""
"131199","131199GMLT000972","板橋区","全域","蛍光管","","","不燃","","購入時のケースに入れてお出しください",""
"131199","131199GMLT000207","板橋区","全域","珪藻土マット・コースター","","","粗大","","最大辺がおおむね３０㎝以上のものは粗大ごみ、敷物・ホットカーペットを参考にしてください",""
"131199","131199GMLT000973","板橋区","全域","珪藻土マット・コースター","","","不燃","","最大辺がおおむね３０㎝以上のものは粗大ごみ、敷物・ホットカーペットを参考にしてください",""
"131199","131199GMLT000974","板橋区","全域","携帯電話","","","不燃","","使用済小型家電は拠点回収ボックスにお持ちください 又は携帯電話会社へ 又は不燃ごみへ",""
"131199","131199GMLT000208","板橋区","全域","携帯電話","","","拠点","","使用済小型家電は拠点回収ボックスにお持ちください 又は携帯電話会社へ 又は不燃ごみへ",""
"131199","131199GMLT000977","板橋区","全域","毛糸","","","可燃","","",""
"131199","131199GMLT000978","板橋区","全域","消しゴム","","","可燃","","",""
"131199","131199GMLT000980","板橋区","全域","化粧箱(３０cm以上)","","","粗大","","","400"
"131199","131199GMLT000979","板橋区","全域","化粧箱(３０cm未満)","","","可燃","","",""
"131199","131199GMLT000981","板橋区","全域","化粧品のびん","","","不燃","","資源にはなりません",""
"131199","131199GMLT000986","板橋区","全域","建築廃材","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT000987","板橋区","全域","剣道用具一式","","","粗大","","","400"
"131199","131199GMLT000982","板橋区","全域","下駄","","","可燃","","",""
"131199","131199GMLT000983","板橋区","全域","下駄箱","","","粗大","","「箱物家具」を参考にサイズを測ってお申し込みください 粗大ゴミの回収料金 400円～",""
"131199","131199GMLT000210","板橋区","全域","玄関マット(３０cm未満)","","","不燃","","金属製の場合は不燃ごみへ",""
"131199","131199GMLT000984","板橋区","全域","玄関マット(３０cm未満)","","","可燃","","金属製の場合は不燃ごみへ",""
"131199","131199GMLT000985","板橋区","全域","玄関マット(３０cm以上)","","","粗大","","「敷物・ホットカーペット」を参考にお申し込みください","400"
"131199","131199GMLT000209","板橋区","全域","ゲーム機(３０cm未満)","","","拠点","","30㎝ｘ15㎝未満の使用済小型家電は拠点回収ボックスにお持ちください 又は不燃ごみへ",""
"131199","131199GMLT000975","板橋区","全域","ゲーム機(３０cm未満)","","","不燃","","30㎝ｘ15㎝未満の使用済小型家電は拠点回収ボックスにお持ちください 又は不燃ごみへ",""
"131199","131199GMLT000976","板橋区","全域","ゲーム機(３０cm以上)","","","粗大","","テレビ接続用など","400"
"131199","131199GMLT000989","板橋区","全域","コイン型リチウム電池","","","不燃","","不燃ごみへ （型式記号CR、BRのコイン電池）",""
"131199","131199GMLT000988","板橋区","全域","高圧洗浄機（家庭用）","","","粗大","","","400"
"131199","131199GMLT000990","板橋区","全域","工具箱 （大工道具箱等・家庭使用）","","","粗大","","","400"
"131199","131199GMLT000991","板橋区","全域","工具類（大工道具等・家庭使用）","","","粗大","","電気ドリル・チェーンソー（エンジン式は除く）・ジャッキなど","400"
"131199","131199GMLT000992","板橋区","全域","広告紙（チラシ）","","","資源","","新聞と一緒にしばってお出しください",""
"131199","131199GMLT000993","板橋区","全域","行李・柳行李","","","粗大","","","400"
"131199","131199GMLT000212","板橋区","全域","小型調理器 (ﾐｷｻｰﾌｰﾄﾞﾌﾟﾛｾｯｻｰ)(３０cm未満)","","","拠点","","30㎝ｘ15㎝未満の使用済小型家電は拠点回収ボックスにお持ちください 又は不燃ごみへ",""
"131199","131199GMLT000996","板橋区","全域","小型調理器 (ﾐｷｻｰﾌｰﾄﾞﾌﾟﾛｾｯｻｰ)(３０cm未満)","","","不燃","","30㎝ｘ15㎝未満の使用済小型家電は拠点回収ボックスにお持ちください 又は不燃ごみへ",""
"131199","131199GMLT000997","板橋区","全域","小型調理器 (ﾐｷｻｰﾌｰﾄﾞﾌﾟﾛｾｯｻｰ)(３０cm以上)","","","粗大","","最大辺がおおむね３０㎝以上のものは粗大ごみへ","400"
"131199","131199GMLT000998","板橋区","全域","黒板・白板","","","粗大","","最大辺が１８０㎝を超えるものについては、管轄の清掃事務所へお問合わせください","400"
"131199","131199GMLT001003","板橋区","全域","こたつ板","","","粗大","","","400"
"131199","131199GMLT001004","板橋区","全域","こたつ布団(掛・敷)","","","粗大","","","400"
"131199","131199GMLT001005","板橋区","全域","コップ(紙・プラスチック製)","","","可燃","","",""
"131199","131199GMLT001006","板橋区","全域","コップ(ガラス・陶器・金属製)","","","不燃","","割れたものは新聞紙等に包んで「キケン」の表示を！",""
"131199","131199GMLT001008","板橋区","全域","子供用遊具（ブランコ・滑り台を除く）","","","粗大","","竹馬・トランポリン・ホッピングなど","400"
"131199","131199GMLT001010","板橋区","全域","コピー機（家庭用）","","","粗大","","","1200"
"131199","131199GMLT001015","板橋区","全域","米びつ","","","粗大","","","400"
"131199","131199GMLT001016","板橋区","全域","コルク栓","","","可燃","","",""
"131199","131199GMLT001019","板橋区","全域","コンクリート片","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT001020","板橋区","全域","コンタクトレンズ","","","可燃","","",""
"131199","131199GMLT001021","板橋区","全域","梱包ひも（ビニール）","","","可燃","","解けないよう束ねるか、短く裁断してください",""
"131199","131199GMLT001022","板橋区","全域","コンポスト容器","","","粗大","","","400"
"131199","131199GMLT000995","板橋区","全域","コーヒーメーカー","","","不燃","","最大辺がおおむね３０㎝以上のものは粗大ごみへ","400"
"131199","131199GMLT000211","板橋区","全域","コーヒーメーカー","","","粗大","","最大辺がおおむね３０㎝以上のものは粗大ごみへ","400"
"131199","131199GMLT000999","板橋区","全域","ござ","","","粗大","","「むしろ」を含む","400"
"131199","131199GMLT001009","板橋区","全域","碁盤・将棋盤","","","粗大","","","400"
"131199","131199GMLT001012","板橋区","全域","ごみ箱(金属製)","","","不燃","","","400"
"131199","131199GMLT000213","板橋区","全域","ごみ箱(木・プラスチック製)","","","粗大","","最大辺がおおむね３０㎝以上のものは粗大ごみへ","400"
"131199","131199GMLT000214","板橋区","全域","ごみ箱(金属製)","","","粗大","","","400"
"131199","131199GMLT001011","板橋区","全域","ごみ箱(木・プラスチック製)","","","可燃","","最大辺がおおむね３０㎝以上のものは粗大ごみへ","400"
"131199","131199GMLT001013","板橋区","全域","ゴム","","","可燃","","",""
"131199","131199GMLT001014","板橋区","全域","ゴムボート・ゴム製遊具","","","粗大","","空気は抜いてください","400"
"131199","131199GMLT001018","板橋区","全域","ゴルフボール","","","可燃","","多量の場合は分けてお出しください",""
"131199","131199GMLT001017","板橋区","全域","ゴルフ用具","","","粗大","","ゴルフバック1つとクラブ1セット（14本まで）","400"
"131199","131199GMLT000994","板橋区","全域","ゴーグル","","","可燃","","",""
"131199","131199GMLT001024","板橋区","全域","サイクリングマシーン","","","粗大","","エアロバイクなど","1200"
"131199","131199GMLT001025","板橋区","全域","サイドボード","","","粗大","","「箱物家具」を参考にサイズを測ってお申し込みください 粗大ゴミの回収料金 400円～",""
"131199","131199GMLT001028","板橋区","全域","財布","","","可燃","","",""
"131199","131199GMLT001029","板橋区","全域","サインペン","","","可燃","","金属製のものは不燃ごみへ",""
"131199","131199GMLT001032","板橋区","全域","酒びん","","","資源","","軽くすすいで回収容器へ",""
"131199","131199GMLT001030","板橋区","全域","作業服","","","可燃","","",""
"131199","131199GMLT001031","板橋区","全域","酒パック","","","可燃","","内側が白色のものは資源へお出しください ＊「紙パック」を参考にしてください",""
"131199","131199GMLT001034","板橋区","全域","殺菌剤 （ﾖｰﾄﾞﾁﾝｷ・ｸﾚｿﾞｰﾙ・ｱﾙｺｰﾙなど）","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT001037","板橋区","全域","殺虫剤(農業用)","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT001038","板橋区","全域","殺虫剤(紙・プラスチック容器)","","","可燃","","ハエ・蚊・ゴキブリ用など",""
"131199","131199GMLT001039","板橋区","全域","殺虫剤(エアゾール缶・金属容器)","","","不燃","","エアゾール缶は「スプレー缶」を参考にしてください",""
"131199","131199GMLT001040","板橋区","全域","錆びた缶","","","不燃","","資源になりません 不燃ごみへお出しください",""
"131199","131199GMLT001043","板橋区","全域","サマーチェアー","","","粗大","","","400"
"131199","131199GMLT001042","板橋区","全域","サマーベッド","","","粗大","","「サマーチェア」でお申し込みください","400"
"131199","131199GMLT001044","板橋区","全域","皿(紙・プラスチック製)","","","可燃","","",""
"131199","131199GMLT001045","板橋区","全域","皿(ガラス・陶器製)","","","不燃","","割れたものは新聞紙等に包んで「キケン」の表示を！",""
"131199","131199GMLT001048","板橋区","全域","三脚","","","粗大","","最大辺が１８０㎝を超えるものについては、管轄の清掃事務所へお問合わせください","400"
"131199","131199GMLT001049","板橋区","全域","サンダル","","","可燃","","",""
"131199","131199GMLT001050","板橋区","全域","三輪車（子供用）","","","粗大","","","400"
"131199","131199GMLT001023","板橋区","全域","サーフボード","","","粗大","","最大辺が１８０㎝を超えるものについては、管轄の清掃事務所へお問合わせください","400"
"131199","131199GMLT001027","板橋区","全域","座椅子(二人以上用)","","","粗大","","","800"
"131199","131199GMLT001026","板橋区","全域","座椅子(一人用)","","","粗大","","","400"
"131199","131199GMLT001033","板橋区","全域","座卓","","","粗大","","サイズによって料金が異なります 「テーブル」を参考にしてください 粗大ゴミの回収料金 400円～",""
"131199","131199GMLT001035","板橋区","全域","雑誌","","","資源","","ひもでしばってお出しください",""
"131199","131199GMLT001036","板橋区","全域","雑がみ（紙箱・紙袋・OA用紙など）","","","資源","","ひもでしばるか紙袋に入れてお出しください ＊紙以外のもの、汚れたものは可燃ごみへ",""
"131199","131199GMLT001041","板橋区","全域","座布団","","","粗大","","1束5枚まで１セット","400"
"131199","131199GMLT001046","板橋区","全域","ざる(木・プラスチック製)","","","可燃","","",""
"131199","131199GMLT001047","板橋区","全域","ざる(金属製)","","","不燃","","",""
"131199","131199GMLT001051","板橋区","全域","残飯","","","可燃","","よく水気を切り新聞紙等で包んでお出しください",""
"131199","131199GMLT001057","板橋区","全域","敷物・ ホットカーペット(１畳以下)","","","粗大","","玄関・バス・キッチンマット等の足元マット、足元の保温マット、センターラグ、ホットカーペット電源部のみ （複数枚つなぎ合わせておおむね1畳まで）","400"
"131199","131199GMLT001058","板橋区","全域","敷物・ ホットカーペット(１畳を超えるもの)","","","粗大","","裁断しても料金は変わりません","800"
"131199","131199GMLT000218","板橋区","全域","下着類","","","拠点","","集団回収又は拠点回収ボックスにお出しください ＊汚れたものは可燃ごみへ",""
"131199","131199GMLT001062","板橋区","全域","下着類","","","可燃","","集団回収又は拠点回収ボックスにお出しください ＊汚れたものは可燃ごみへ",""
"131199","131199GMLT001063","板橋区","全域","シップ薬","","","可燃","","",""
"131199","131199GMLT001071","板橋区","全域","竹刀","","","粗大","","「剣道用具（一式）」でお申し込みください","400"
"131199","131199GMLT001072","板橋区","全域","芝刈り機（エンジン式は除く）","","","粗大","","エンジン式は管轄の清掃事務所にお問合せください","400"
"131199","131199GMLT001073","板橋区","全域","写真","","","可燃","","資源になりません 可燃ごみへお出しください",""
"131199","131199GMLT001074","板橋区","全域","写真フィルム(ネガ)","","","可燃","","",""
"131199","131199GMLT001076","板橋区","全域","しゃもじ（木・プラスチック製）","","","可燃","","",""
"131199","131199GMLT000222","板橋区","全域","シャンプー容器","","","拠点","","キャップやふたを取りよく洗い拠点回収ボックスにお持ちください ＊ﾌﾟﾗｽﾁｯｸ製以外、又汚れたものは可燃ごみへ",""
"131199","131199GMLT001078","板橋区","全域","シャンプー容器","","","可燃","","キャップやふたを取りよく洗い拠点回収ボックスにお持ちください ＊ﾌﾟﾗｽﾁｯｸ製以外、又汚れたものは可燃ごみへ",""
"131199","131199GMLT000221","板橋区","全域","シャープペンシル","","","不燃","","金属製のものは不燃ごみへ",""
"131199","131199GMLT001077","板橋区","全域","シャープペンシル","","","可燃","","金属製のものは不燃ごみへ",""
"131199","131199GMLT001079","板橋区","全域","週刊誌","","","資源","","ひもでしばってお出しください",""
"131199","131199GMLT001085","板橋区","全域","シュレッダー 家庭使用(最大辺30cm未満)","","","不燃","","",""
"131199","131199GMLT001086","板橋区","全域","シュレッダー 家庭使用(高さ６０cm未満)","","","粗大","","高さを測ってお申し込みください ","400"
"131199","131199GMLT001087","板橋区","全域","シュレッダー 家庭使用(高さ６０cm以上)","","","粗大","","","1200"
"131199","131199GMLT001088","板橋区","全域","シュレッダー屑","","","可燃","","袋に「家庭用」と表示してください",""
"131199","131199GMLT001091","板橋区","全域","消火器","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT001093","板橋区","全域","障子戸","","","粗大","","「建具」としてお申込みください","400"
"131199","131199GMLT001094","板橋区","全域","消毒剤（過酢酸・クレゾール等）","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT001097","板橋区","全域","照明器具 ","","","粗大","","シャンデリア・電気スタンド・フロアーライトなど","400"
"131199","131199GMLT001098","板橋区","全域","醤油のペットボトル","","","資源","","軽くすすぎつぶして回収ネット又は回収容器へ ＊キャップ・外装ラベルは可燃ごみへ",""
"131199","131199GMLT000226","板橋区","全域","食品トレイ","","","拠点","","水で洗い拠点回収ボックスにお持ちください ＊汚れが落ちないものは可燃ごみへ",""
"131199","131199GMLT001100","板橋区","全域","食品トレイ","","","可燃","","水で洗い拠点回収ボックスにお持ちください ＊汚れが落ちないものは可燃ごみへ",""
"131199","131199GMLT001092","板橋区","全域","書籍","","","資源","","雑誌と一緒にしばってお出しください",""
"131199","131199GMLT001105","板橋区","全域","食器洗い乾燥機","","","粗大","","","1200"
"131199","131199GMLT001106","板橋区","全域","食器乾燥機","","","粗大","","","400"
"131199","131199GMLT001107","板橋区","全域","食器棚","","","粗大","","「箱物家具」を参考にサイズを測ってお申し込みください 粗大ゴミの回収料金 400円～",""
"131199","131199GMLT001104","板橋区","全域","食器類(ガラス・陶器・金属製)","","","不燃","","割れたものは新聞紙等に包んで「キケン」の表示を！",""
"131199","131199GMLT001103","板橋区","全域","食器類(紙・木・プラスチック製)","","","可燃","","",""
"131199","131199GMLT001108","板橋区","全域","ショッピングカート","","","粗大","","","400"
"131199","131199GMLT001110","板橋区","全域","シルバーカー","","","粗大","","","400"
"131199","131199GMLT001113","板橋区","全域","シングルベッド","","","粗大","","「ベット家庭用」を参考にしてください","1200"
"131199","131199GMLT001114","板橋区","全域","シンセサイザー","","","粗大","","","800"
"131199","131199GMLT001115","板橋区","全域","シンナー","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT001116","板橋区","全域","新聞紙","","","資源","","ひもでしばってお出しください ＊防犯上収集日の朝お出しください",""
"131199","131199GMLT000215","板橋区","全域","シーツ(敷布)","","","拠点","","拠点回収ボックスにお持ちください ＊汚れたものは畳んでしばって可燃ごみにへ",""
"131199","131199GMLT001052","板橋区","全域","シーツ(敷布)","","","可燃","","拠点回収ボックスにお持ちください ＊汚れたものは畳んでしばって可燃ごみにへ",""
"131199","131199GMLT001053","板橋区","全域","ＣＤ(ＬＤ・ＤＶＤ)（ケース含む）","","","可燃","","カセットテープ等も同様です",""
"131199","131199GMLT000216","板橋区","全域","ＣＤ プレーヤー (３０cm未満)","","","拠点","","30㎝ｘ15㎝未満の使用済小型家電は拠点回収ボックスにお持ちください 又は不燃ごみへ",""
"131199","131199GMLT001054","板橋区","全域","ＣＤ プレーヤー (３０cm未満)","","","不燃","","30㎝ｘ15㎝未満の使用済小型家電は拠点回収ボックスにお持ちください 又は不燃ごみへ",""
"131199","131199GMLT001055","板橋区","全域","ＣＤラジカセ(３０cm以上)","","","粗大","","","400"
"131199","131199GMLT001059","板橋区","全域","磁気マットレス","","","粗大","","「マットレス」としてお申込みください","400"
"131199","131199GMLT001060","板橋区","全域","磁石","","","不燃","","",""
"131199","131199GMLT001061","板橋区","全域","辞書・辞典","","","資源","","雑誌と一緒にしばってお出しください",""
"131199","131199GMLT001064","板橋区","全域","自転車(１６インチ未満)","","","粗大","","","400"
"131199","131199GMLT001065","板橋区","全域","自転車(１６インチ以上)","","","粗大","","","800"
"131199","131199GMLT001066","板橋区","全域","自転車(電動アシスト自転車・大人用三輪車)","","","粗大","","バッテリーは取り外して前かごに入れてください カギは付けたままお出しください ＊バッテリーが外せない自転車は回収できません","1200"
"131199","131199GMLT000219","板橋区","全域","自転車(電動アシスト自転車・大人用三輪車)","","","不可","","バッテリーは取り外して前かごに入れてください カギは付けたままお出しください ＊バッテリーが外せない自転車は回収できません","1200"
"131199","131199GMLT000220","板橋区","全域","自転車空気入れ(ポンプ)","","","粗大","","最大辺がおおむね３０㎝以上のものは粗大ごみへ",""
"131199","131199GMLT001067","板橋区","全域","自転車空気入れ(ポンプ)","","","不燃","","最大辺がおおむね３０㎝以上のものは粗大ごみへ",""
"131199","131199GMLT001068","板橋区","全域","自転車タイヤ(チューブ)","","","可燃","","50㎝以下に裁断してください",""
"131199","131199GMLT001069","板橋区","全域","自転車の車輪","","","粗大","","","400"
"131199","131199GMLT001070","板橋区","全域","自動車","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT001075","板橋区","全域","ジャッキ（業務用ジャッキを除く）","","","粗大","","「工具類」としてお申込みください","400"
"131199","131199GMLT001089","板橋区","全域","じゅうたん","","","粗大","","「敷物・ホットカーペット」を参考にしてください 粗大ゴミの回収料金 400円～",""
"131199","131199GMLT000224","板橋区","全域","充電器(コード)","","","不燃","","使用済小型家電は拠点回収ボックスにお持ちください 又は不燃ごみへ",""
"131199","131199GMLT000306","板橋区","全域","充電器(コード)","","","拠点","","使用済小型家電は拠点回収ボックスにお持ちください 又は不燃ごみへ",""
"131199","131199GMLT001090","板橋区","全域","充電器(卓上ホルダ)","","","可燃","","プラスチック部分が主のもの",""
"131199","131199GMLT001080","板橋区","全域","ジューサーミキサー(３０cm未満)","","","不燃","","",""
"131199","131199GMLT001081","板橋区","全域","ジューサーミキサー(３０cm以上)","","","粗大","","","400"
"131199","131199GMLT001082","板橋区","全域","ジュースのびん","","","資源","","軽くすすいで回収容器へ 又は汚れたものは不燃ごみへ",""
"131199","131199GMLT000223","板橋区","全域","ジュースのびん","","","不燃","","軽くすすいで回収容器へ 又は汚れたものは不燃ごみへ",""
"131199","131199GMLT001083","板橋区","全域","ジュースのふた(プラスチック製)","","","可燃","","",""
"131199","131199GMLT001084","板橋区","全域","ジュースのふた(金属製)","","","不燃","","飲料用は資源（缶）の回収容器へ 又は不燃ごみへ",""
"131199","131199GMLT001095","板橋区","全域","浄水器(３０cm未満)","","","不燃","","",""
"131199","131199GMLT001096","板橋区","全域","浄水器(３０cm以上)","","","粗大","","","400"
"131199","131199GMLT001109","板橋区","全域","乗馬型フィットネス機具","","","粗大","","インターネットではお申し込みできません 粗大ごみ受付センターに直接申し込みください ＊ロデオボーイ・ジョーバなど","1200"
"131199","131199GMLT001099","板橋区","全域","じょうろ","","","可燃","","金属製は不燃ごみへ",""
"131199","131199GMLT000225","板橋区","全域","じょうろ","","","不燃","","金属製は不燃ごみへ",""
"131199","131199GMLT001101","板橋区","全域","除湿機","","","粗大","","","400"
"131199","131199GMLT001102","板橋区","全域","除草剤","","","不可","","専門業者へ依頼してください",""
"131199","131199GMLT001111","板橋区","全域","人工芝(１畳以下)","","","粗大","","「敷物・ホットカーペット」を参考にしてください ＊小さく切断しても粗大ごみです","400"
"131199","131199GMLT001112","板橋区","全域","人工芝(1畳を超えるもの)","","","粗大","","","800"
"131199","131199GMLT000217","板橋区","全域","ジーンズ","","","拠点","","集団回収又は拠点回収ボックスにお出しください ＊汚れたものは可燃ごみへ",""
"131199","131199GMLT001056","板橋区","全域","ジーンズ","","","可燃","","集団回収又は拠点回収ボックスにお出しください ＊汚れたものは可燃ごみへ",""
"131199","131199GMLT001117","板橋区","全域","吸殻(たばこ)","","","可燃","","",""
