支援情報ID,タグ（対象者）,事業（制度）名,概要,支援内容,問合せ先,詳細リンク先（URL）,対象者,利用・申請方法,受付開始日,受付終了日,タグ（個人向けカテゴリー）,タグ（ライフシーン）,タグ（個人向け行政サービス分類）,タグ（事業者向けカテゴリー）,タグ（事業者向け行政サービス分類）,タグ（事業ステージ）,掲載URL（個人向け）,掲載URL（事業者向け）,全国地方公共団体コード,制度所管組織,更新日,通称,対象年齢（未満）,対象年齢（以下）,対象年齢（以上）,対象年齢（超過）,支給内容（本文）,支給内容（金銭的支援）,支給内容（物的支援）,利用費用,実施期間（開始日時）,実施期間（終了日時）,実施場所（名称）,実施場所（住所）,定員,利用時間（開始時間）,利用時間（終了時間）,休日,手続きできる人,手続き方法,持ち物,手続き書類（様式）,手続き書類（記入例）,手続き窓口,タイトル,UMID,種別,根拠法令等（名称）,根拠法令等（条項）,タグ（コンテンツ）,タグ,市町村
1000000512,事業者向け,多言語メニュー作成支援,英語を含む11言語から、メニューに表示したい言語を選択し、食材や調理方法なども含めた外国語のメニューを簡単に作成できます。,【利用料】 無料（HP「多言語メニュー作成支援ウェブサイト」で公表）,ヘルプデスク 050-5865-1313 平日 11：00 ～ 18：00,https://www.menu-tokyo.jp/menu/,【対象】 都内に店舗を持つ飲食店 ※ご利用には事前登録が必要になりますので、HPをご確認ください。,,,,,,,サービス,サービスその他,,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/NfLdeVzxHFnlxXtjs,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000511,事業者向け,乗降用リフト装置付バス利用支援補助金,補助金の目的：アクセシブル・ツーリズムの充実に向けて、乗降用リフト装置付バスを貸切で手配し旅行を催行する旅行業者に対して、その経費の一部を補助します。  ,補助対象経費：車いすを利用している高齢者や障害者を受け入れるため、リフト装置付バスを借り募集型旅行または受注型旅行を行った場合に、通常のバスとの差額バスレンタル代を補助 負担割合　　：都10/10（補助限度額５万円）,産業労働局観光部受入環境課 03-5320-4802,https://www.sangyo-rodo.metro.tokyo.lg.jp/tourism/kakusyu/lift/,都内の旅行業者,,,,,,,助成・補助金;成長・成熟期の支援,補助金,設備投資,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/xYw358oeX1zKpCFqh,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000510,事業者向け,観光資源の保全等のための支援事業補助金,補助金の目的：観光資源の保全・維持を図り、東京の魅力発信につなげる。  ,補助対象経費：クラウドファンディング手数料 負担割合　　：都２/３　事業者１/３,産業労働局観光部受入環境課 03-5320-4802,https://www.sangyo-rodo.metro.tokyo.lg.jp/tourism/kakusyu/hozen/hozen2/index.html,観光関連事業者,電子申請（Jグランツ）又は郵送で都へ書類提出 ,2023/4/5 0:00,2024/1/31 0:00,,,,助成・補助金;成長・成熟期の支援,補助金,事業計画・経営企画;設備投資,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/fA6v319i3qm7eWkbw,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000509,事業者向け,宿泊施設を活用した文化体験等観光支援事業補助金,補助金の目的：東京における長期滞在を促し、インバウンド需要を確実に取り込むため、宿泊施設が体験型観光提供事業者と連携して企画する日本文化等の体験型観光を推進していきます。  ,"補助対象経費：外国人向け体験プログラムを作成する費用及び体験プログラムを実施するための施設整備費用 ※都内体験型観光提供事業者１者以上と連携し、定期的なプログラム提供を条件とする。 負担割合　　：（１）都２/３(限度額1,500万円） 　　　　　　　（２）都３/４(限度額500万円）",産業労働局観光部受入環境課 03-5320-4802,https://www.sangyo-rodo.metro.tokyo.lg.jp/tourism/kakusyu/culture/,都内宿泊施設,,,,,,,助成・補助金;成長・成熟期の支援,補助金,事業計画・経営企画;設備投資,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/iBFTs6DjHX3u5fVSB,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000508,事業者向け,水素ステーション開設推進サポート「すいすいサポート」の運営,既存のガソリンスタンド等への併設整備を進めるため、新たに水素ステーションの整備・運営を検討する中小事業者の皆様を対象として情報発信を行っています。,①水素ステーション運営に必要な資格の試験勉強会（無料） ②水素ステーションに関する講習会（無料） ③水素ステーションの解説に関する質問受付,公益財団法人東京都環境公社 総務部　経営企画課 電話　03-3644-2166,https://www.tokyo-suisomiru.jp/for-business/helpdesk/,,,,,,,,規制・許認可;サービス;成長・成熟期の支援,許認可・免許;セミナー・研修・イベント;情報提供・相談,人材育成・教育・研修;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/bdtFlNZYLxI8UnCER,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000507,事業者向け,燃料電池フォークリフト実装支援事業,燃料電池フォークリフト（FCFL）を導入する事業者等に対して、必要な経費の一部を助成します。,助成限度額　700万円　（助成対象経費から国補助額と基準額（300万円又は350万円）を差し引いた額を助成） 要件等の詳細はホームページでご確認ください。,クール・ネット東京　モビリティチーム 電話　050-3155-5646 ,https://www.tokyo-co2down.jp/subsidy/fc-forklift,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/3tIkzYWTSxJWtpUcJ,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000506,事業者向け,燃料電池バス導入促進事業,燃料電池バスを導入する事業者等に対して、必要な経費の一部を助成します。,"助成限度額　5,000万円（国補助等を併用する場合）　 ※助成対象経費の２/３の額から2,000万円を差し引いた額を助成 ※上乗せ助成あり 要件等の詳細はホームページでご確認ください。",クール・ネット東京　モビリティチーム 電話　050-3155-5646,https://www.tokyo-co2down.jp/subsidy/fc-bus-2,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/GRVoT4UU9rfAkcTex,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000505,事業者向け,燃料電池自動車等の普及促進事業,燃料電池自動車用の外部給電器の導入に必要な費用の一部を助成します。,助成率　1/2以内（上限額　40万円） 　　　　※　国補助併給時には、国補助額を控除 要件等の詳細はホームページでご確認ください。,クール・ネット東京　モビリティチーム 電話　050-3155-5646,https://www.tokyo-co2down.jp/subsidy/ev-feed,,,,,,,,助成・補助金;成長・成熟期の支援;商業・地域・団体支援,給付・助成,設備投資;環境・省エネ;商業・地域・団体支援,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/oEfWQRldh1oP9rmYJ,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000504,事業者向け,燃料電池自動車等の普及促進事業,燃料電池自動車（FCV）を導入する事業者等に対して、必要な経費の一部を助成します。,基本助成額　通常給電機能　有　110万円 　　　　　　通常給電機能　無　100万円 基本助成額に加え「再エネ電力導入による上乗せ」や「ZEV化の条件を満たすメーカーへの上乗せ」があります。 要件等の詳細はホームページでご確認ください。,クール・ネット東京　モビリティチーム 電話　050-3155-5646,https://www.tokyo-co2down.jp/subsidy/ev,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/SzEZL5IOqKTcgstL2,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000503,事業者向け,グリーン水素製造・利用の実機実装等支援事業,都内でのグリーン水素の製造・利用を促進するため、水素製造設備を取り扱うメーカー等から機器構成等のモデルプランの提案を受け、これを都内の事業所等に設置する事業者を募集し、設置経費の一部を助成します。,"助成率　10/10 助成限度額　ワンパッケージモデル：２億5,300万円　　　　　ワンパッケージ以外：１億7,700万円 再エネ電力設備：5,400万円　　　　　 詳細はホームページでご確認ください。",クール・ネット東京　モビリティチーム （お問い合わせは、ホームページの問合せフォームから）,https://www.tokyo-co2down.jp/subsidy/3_7hydrogen_smart_biz,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/iBFTs6DjHX3uNfVSB,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000502,事業者向け,水素を活用したスマートエネルギーエリア形成推進事業（業務・産業部門）,省エネ、低炭素化、レジリエンスの向上に資する業務・産業用燃料電池の導入に必要な経費の一部を助成します。,"助成率　2/3以内 助成限度額　定格発電出力5kW超：3億3,300万円/台 　　　　　定格発電出力1.5～5kW以下：1,300万円/台 　　　　　※　国補助併給時には、国補助額を控除 要件等の詳細はホームページを御確認ください。 ",クール・ネット東京　事業支援チーム 電話　03-5990-5085,https://www.tokyo-co2down.jp/subsidy/3_7hydrogen_smart_biz,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/4mDRB9O6sVfZwlLDe,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000501,事業者向け,再エネ由来水素の本格活用を見据えた設備等導入促進事業,「再生可能エネルギー由来水素（グリーン水素）活用設備」・「純水素型燃料電池」「水素燃料ボイラー」の設置に必要な経費の一部を助成します。,助成率　再生可能エネルギー由来水素活用設備：1/2以内 純水素型燃料電池・水素燃料ボイラー：2/3以内 助成限度額等、詳細はホームページでご確認ください。,クール・ネット東京　事業支援チーム 電話　03-5990-5089,https://www.tokyo-co2down.jp/subsidy/3_7hydrogen_recycle,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/g04jvlHmDu3BkJlK3,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000500,両方,ホームページ「Tokyo水素ナビ」の運営,東京の水素の今がわかる！水素関連情報を随時更新中です。,東京スイソ推進チームの加盟団体の情報や東京都の実施する水素エネルギー実装化に向けた支援策、各イベント情報などを掲載しています。,産業労働局産業・エネルギー政策部新エネルギー推進課 電話　03-5388-3421（直通）,https://www.tokyo-h2-navi.metro.tokyo.lg.jp/,,,2023/4/1 0:00,,環境・自然;産業・仕事;デジタル・最新技術;インフラ・まちづくり,,情報提供,サービス;成長・成熟期の支援,セミナー・研修・イベント;情報提供・相談,環境・省エネ,https://www.support-navi.metro.tokyo.lg.jp/detail/1/WyvKcE0jeVx0Xr4DG,https://www.support-navi.metro.tokyo.lg.jp/detail/2/WyvKcE0jeVx0Xr4DG,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000499,事業者向け,ビル等への充放電設備(V2B)導入促進事業,ビル等への充放電設備(V2B)等を導入する事業者に対し補助する。,・設備購入費：最大10/10（充放電設備の設置数に応じて助成率及び上限額が変動） ・設備工事費：助成対象経費の最大10/10（充放電設備の設置数に応じて助成率及び上限額が変動）,クールネット東京　 電話：03-5990-5159,https://www.tokyo-co2down.jp/subsidy/all-evcharge,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/m2jqKsxOj856d3R1c,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000498,事業者向け,充電設備普及促進事業,EV用充電設備等を導入する事業者に対し補助する。,・設備購入費：10/10（普通充電器は1/2）（機種に応じた上限額あり） ・設置工事費：助成対象経費の10/10（充電器出力に応じた上限額あり） ・維持管理費：助成対象経費の10/10（助成項目毎の上限額あり）,クールネット東京　 電話：03-5990-5159,https://www.tokyo-co2down.jp/subsidy/biz-evcharge,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/cFkOgbuQAm3CzaMk2,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000497,両方,ZEV活用による島しょ地域防災力向上事業,都内の島しょ地域（都と協定を締結した町村に限る。）において、災害時の給電等に可能な限り協力する事業者・個人・町村に対して、ZEV中古車の購入補助を行う。,ZEV中古車の購入に要する費用を助成（上限額：30万円）,クールネット東京　 電話：03-5990-5068,https://www.tokyo-co2down.jp/subsidy/zev-islands,,,,,防災;インフラ・まちづくり,,手当・助成金等,助成・補助金;成長・成熟期の支援,給付・助成;補助金,設備投資;環境・省エネ,https://www.support-navi.metro.tokyo.lg.jp/detail/1/IchMpQvctfNTLB29K,https://www.support-navi.metro.tokyo.lg.jp/detail/2/IchMpQvctfNTLB29K,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000496,事業者向け,ZEV外部給電器普及促進事業,外部給電機器を導入する事業者に対し補助する。,助成対象経費の1/2（上限額：40万円）を助成,クールネット東京　 電話：050-3155-5646,https://www.tokyo-co2down.jp/subsidy/ev-feed,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/NfLdeVzxHFnu9Xtjs,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000495,事業者向け,電動バイクの普及促進事業,電動バイクを導入する事業者に対し補助する。,同種同格のガソリン車価格との差額から国の補助金を除いた額を助成 ※車種により、補助上限額18万円または48万円,クールネット東京　 電話：050-3155-5646,https://www.tokyo-co2down.jp/subsidy/re_evbike,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/uGKJHZ21iVz0kYTy7,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000494,事業者向け,EVバス・EVトラック導入促進事業,ＥＶバス、ＰＨEＶバス、ＥＶトラック、ＰＨEＶトラックを導入する事業者に対し補助する。,同等燃費水準車の車両価格との差額から国の補助額を差し引いた額を助成（上限額：2300万円）,クールネット東京　 電話：050-3155-5646,https://www.tokyo-co2down.jp/subsidy/ev_bus-2,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/EpAybqhZUPz8nxlYn,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000493,事業者向け,カーシェア・レンタカー等ZEV化促進事業,レンタカー・カーシェア事業で使用するＺＥＶ新車やシェアリング利用する社有車・公用車のＺＥＶ新車を導入する事業者等に対し補助する。,ＥＶ・ＰEＨＶ：75万円/台、ＦＣＶ：200万円/台を助成 ※自動車メーカー別の上乗せ補助あり（最大10万円）,クールネット東京　 電話：050-3155-5646,https://www.tokyo-co2down.jp/subsidy/zev-share,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/dvi8hf4QJGyhcw94C,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000492,事業者向け,電気自動車等の普及促進事業、燃料電池自動車等の普及促進事業,電気自動車・プラグインハイブリッド自動車、燃料電池自動車を導入する事業者に対し補助する。,・EV：37.5万円(給電機能なし：27.5万円）、再エネ100%電力契約：＋12.5万円、太陽光発電設備設置：＋25万円 ・PHEV:30万円(給電機能なし：20万円）、再エネ100％電力契約または太陽光発電設備設置：+10万円 ・FCV：110万円(給電機能なし：100万円）、再エネ100%電力契約または太陽光発電設備設置：+25万円 ※自動車メーカー別の上乗せ補助あり（最大10万円）,クールネット東京　 電話：050-3155-5646,https://www.tokyo-co2down.jp/subsidy/ev,,,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/X7a9oPbHuN2aobvCS,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000491,事業者向け,中小規模事業所対策推進研修会等講師派遣,行政機関・業界団体または事業者等が開催する事業所向け研修会等に講師を派遣、またはエネルギー・環境関連イベント等へ相談員を派遣します。,無料で講師・相談員を派遣します。,クール・ネット東京 省エネ推進チーム 電話：03-5990-5087,https://www.tokyo-co2down.jp/seminar/small,事業所向け,詳細はリンク先からご確認ください。,2023/4/1 9:00,2024/3/31 17:00,,,,サービス;成長・成熟期の支援,専門家派遣,人材育成・教育・研修;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/Z4yGizMdImsj9Ufu4,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000490,事業者向け,省エネコンサルティング事業,省エネ対策サポート事業者が事業所にお伺いして、設備や電気・ガスなどのエネルギー使用状況を調査・分析し、事業所の特性にあった最適な省エネ対策を提案します。,無料で省エネコンサルティングを実施します。,クール・ネット東京 省エネ推進チーム 電話：03-5990-5087,https://www.tokyo-co2down.jp/learn/registration/consulting,事業所向け,詳細はリンク先からご確認ください。,2023/4/1 9:00,2024/3/31 17:00,,,,サービス;成長・成熟期の支援,専門家派遣,事業計画・経営企画;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/CNYbUKSgewM4MrHvs,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000489,事業者向け,中小規模事業所の省エネルギー診断,技術専門員が直接事業所にお伺いして、電気やガス等の使用状況を診断し、省エネに関する提案や技術的な助言を行います。,無料で省エネ診断を実施します。,クール・ネット東京 省エネ推進チーム 電話：03-5990-5087,https://www.tokyo-co2down.jp/learn/diagnosis-office,事業所向け,詳細はリンク先からご確認ください。,2023/4/1 9:00,2024/3/31 17:00,,,,サービス;成長・成熟期の支援,専門家派遣,環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/9sgmW7FRlSBhHqdYf,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000488,事業者向け,省エネ・再エネ等に係るワンストップ相談窓口,都内事業所におけるエネルギー対策の支援強化を図るため、節電・省エネ、再エネ等に関する中小企業者等からのお問い合わせに対応する相談窓口です。,無料で省エネ・再エネ等に関する相談に対応します。,クール・ネット東京 省エネ推進チーム 電話：03-5990-5239,https://www.tokyo-co2down.jp/learn/one-stop,事業所向け,詳細はリンク先からご確認ください。,2023/4/1 9:00,2024/3/31 17:00,,,,サービス;成長・成熟期の支援,情報提供・相談,環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/xYw358oeX1zulCFqh,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000487,事業者向け,ゼロエミッション化に向けた省エネ設備導入・運用改善支援事業,省エネルギー化が見込まれる都内中小企業等に対し、省エネ設備の導入と運用改善の実践に係る経費の一部を補助します。,以下について補助。 ①省エネ設備の導入 　高効率空調設備、LED照明設備、全熱交換器、高効率ボイラー、高効率変圧器、断熱窓など ②運用改善の実践 　BEMS、人感センサー等の導入、照明スイッチの細分化工事など,クール・ネット東京 事業支援チーム 電話：03-5990-5089,https://www.tokyo-co2down.jp/subsidy/zeroemi-shoene,事業所向け,詳細はリンク先からご確認ください。,,,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/PwU7RHNnfvmwuMqQs,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000486,事業者向け,地産地消型再エネ増強プロジェクト,都内に地産地消型再生可能エネルギー発電等設備・熱利用設備の設置、または都外（東京電力管内）に地産地消型再生可能エネルギー発電等設備を設置する事業者に対して、経費の一部を助成します。 また、都内での蓄電池の単独導入も助成の対象としています。,①再生可能エネルギー発電設備（太陽光発電、風力発電、バイオマス発電、小水力発電等）及び併設する蓄電池の設置に対して補助 ②再生可能エネルギー熱利用設備（太陽熱利用、地中熱利用、バイオマス熱利用等）の設置に対して補助 ③単独で設置する蓄電池の設置に対して補助,クール・ネット東京 創エネ支援チーム 電話：03-5990-5067,https://www.tokyo-co2down.jp/subsidy/chisan-zokyo,事業者、区市町村向け,詳細はリンク先からご確認ください。,2023/4/3 9:00,2024/3/29 17:00,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/AZWutSsgXv26H1bfu,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000485,事業者向け,島しょ地域における太陽光発電設備等助成事業,都有施設の再エネ電力100%化に向け、島しょ地域の町村公共施設、事業所、住宅等への太陽光発電設備と蓄電池の導入に必要な経費の一部を助成します。,太陽光発電設備、蓄電池の設置に対して補助,クール・ネット東京 創エネ支援チーム 電話：03-5990-5067,https://www.tokyo-co2down.jp/subsidy/island-pv,島しょ地域の事業者,詳細はリンク先からご確認ください。,2023/4/3 9:00,2024/3/29 17:00,,,,助成・補助金;成長・成熟期の支援,給付・助成;補助金,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/7IlsEwdGgw8ysDoaf,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000484,事業者向け,再エネ設備の新規導入につながる電力調達構築事業,都外から再エネ電力を新たに調達する手法に取り組む都内需要家に対し、再生可能エネルギー発電設備（太陽光発電等）の導入に必要な経費の一部を助成します。,再生可能エネルギー発電設備（太陽光発電、風力発電、バイオマス発電、小水力発電等）及び併設する蓄電池の設置に対して補助,クール・ネット東京 創エネ支援チーム 電話：03-5990-5067,https://www.tokyo-co2down.jp/subsidy/saiene-offsite,事業者向け,詳細はリンク先からご確認ください。,2023/4/3 9:00,2024/3/29 17:00,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/hksrZ3B8eMc9PvZfg,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000483,事業者向け,企業の節電マネジメント（デマンドレスポンス）事業,高圧・特別高圧向けの節電マネジメント実施に係る経費を補助します。,①助成１ 節電キャンペーンの実施 　電気事業者が電力の需給状況に応じて節電要請を行い、節電に応じた企業等の需要家にインセンティブを付与等する取組及びそのシステム構築等に対して補助 ②助成２ エネルギーマネジメントの実施 　助成１の節電をより効果的に取り組むために実施する、エネルギーマネジメントシステムの導入に対して補助,クール・ネット東京 都市エネ促進チーム 電話：03-5990-5242 メール:cnt-demand_response_company（at）tokyokankyo.jp,https://www.tokyo-co2down.jp/subsidy/demand_response_company,事業者向け,詳細はリンク先からご確認ください。,2023/2/1 9:00,2023/11/30 17:00,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/OxPejFJNimRfkLtaV,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000482,事業者向け,スマートエネルギーネットワーク構築事業,コージェネレーションシステムを活用したエネルギーの面的利用に係る経費を補助します。,コージェネレーションシステム及び熱電融通インフラ（送電線、熱導管等）の導入に対して補助,クール・ネット東京 スマートエネルギー助成金担当ヘルプデスク 電話：03-5990-5085,https://www.tokyo-co2down.jp/subsidy/network,事業者向け,詳細はリンク先からご確認ください。,2023/4/3 9:00,2024/3/29 17:00,,,,助成・補助金;成長・成熟期の支援,給付・助成,設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/YLQtXnEC7EB0tTrib,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000481,事業者向け,都内事業者向けＨＴＴ実践推進ナビゲーター事業,脱炭素化・省エネルギー等の取組に興味のある潜在的関心層を掘り起こし、個々の事業者に適したＨＴＴ（電力を?へらす・?つくる・?ためる）の取組を促すため、「ＨＴＴ実践推進ナビゲーター」による都の支援策の周知やセミナーを実施します。,①ＨＴＴ実践推進ナビゲーター 　都内事業者への架電やダイレクトメールによる周知を行うことで、脱炭素化・省エネルギー等の取組に興味のある潜在的関心層に対して、アウトリーチ型の掘り起こしを行います。あわせて、当該事業者への訪問を実施し、個々の状況に適した都の支援策の活用につなげていきます。 ②ＨＴＴ実践推進セミナー 　ＨＴＴ実践推進ナビゲーターによる事業者へのアウトリーチ型の掘り起こしと組み合わせ、より効果的にＨＴＴの取組を周知するため、脱炭素化やＧＸ等をテーマとした事業者向けセミナーを実施します。,HTT実践推進ナビゲーター事業事務局（受託事業者：株式会社パソナ） 電話：03-6633-3615,https://www.httnavi.metro.tokyo.lg.jp/,事業者向け,詳細はリンク先からご確認ください。,,,,,,サービス;成長・成熟期の支援,専門家派遣;セミナー・研修・イベント,事業計画・経営企画;雇用・人材採用;人材育成・教育・研修;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/vuBnkAmoPZ7HxzlyS,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000480,両方,GX普及啓発シンポジウムの開催,東京都では、カーボンニュートラルを効果的に進めるため、都内の中小企業等の脱炭素化に向けた様々な取組を進めています。 　このたび、都内の中小企業や都民の皆様などを対象として、国内外におけるＧＸ（グリーントランスフォーメーション）の状況や、中小企業における脱炭素化に向けた実際の取組事例をご紹介する「第１回ＧＸ普及啓発シンポジウム2023」を以下のとおり開催します。,国内外におけるGXへの取組状況の普及啓発を図ることで中小企業等に脱炭素化の取組への機運を醸成していくため、シンポジウムを開催します（2023年度は２回開催）。,GX普及啓発シンポジウム運営事務局 電話：050-4560-3829 メール：ADE.JP.gx-symposium@jp.adecco.com,https://gx-symposium.metro.tokyo.lg.jp/,都内事業者、都民、都内自治体関係者、各種メディアなど,詳細リンク先からご確認ください。,,,デジタル・最新技術,,イベント;お知らせ,サービス;成長・成熟期の支援,セミナー・研修・イベント;情報提供・相談,環境・省エネ,https://www.support-navi.metro.tokyo.lg.jp/detail/1/j5RSn0wu8Ww3ypHlO,https://www.support-navi.metro.tokyo.lg.jp/detail/2/j5RSn0wu8Ww3ypHlO,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000479,事業者向け,中小企業等における排出量取引創出のためのモデル事業,CO2排出を削減し、カーボンクレジット取引に取り組む事業者を支援します。,①専門家派遣（無料） 　専門家が訪問し、CO2排出削減計画策定や排出削減のアドバイス等の伴走型支援を実施 ②助成金支援 　CO2排出削減計画の目標を達成し、対象事業が完了した場合、事業実施に要した設備投資及び Ｊ―クレジットの創出又は購入に要する経費の一部を助成 ,クール・ネット東京 事業支援チーム 電話：03-5990-5085,https://www.tokyo-co2down.jp/subsidy/reduction-credit,都内中小企業等,詳細リンク先からご確認ください。,,,,,,助成・補助金;サービス;成長・成熟期の支援,給付・助成;専門家派遣,事業計画・経営企画;設備投資;環境・省エネ,,https://www.support-navi.metro.tokyo.lg.jp/detail/2/vuBnkAmoPZ7HczlyS,13,東京都,2024/3/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
