産業分類階層,産業コード,産業中分類,従業者規模階層,従業者規模コード,従業者規模,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／製造品出荷額(万円),製造品出荷額等／加工賃収入額(万円),製造品出荷額等／修理料収入額(万円),製造品出荷額等／くず・廃物出荷額(万円),製造品出荷額等／その他の収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円),有形固定資産額（30人以上）／年初現在高(万円),有形固定資産額（30人以上）／取得額(万円),有形固定資産額（30人以上）／除却額(万円),有形固定資産額（30人以上）／減価償却額(万円)
1,24,金属製品製造業,1,05,50～99人,30,1855,1431,3,-,-,1483,1231,338,171,37,31,15,14,883133,1696836,3982109,2345963,1494073,-,-,142073,2031921,2131630,1603336,330846,52629,123570
1,24,金属製品製造業,1,06,100～199人,7,898,625,20,-,-,760,591,140,47,18,7,-,-,x,x,x,x,x,-,x,x,x,x,x,x,x,x
1,24,金属製品製造業,1,08,300～499人,1,302,224,14,-,-,250,197,28,17,38,23,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,25,はん用機械器具製造業,0,00,総数,323,7440,5934,12,9,8,6160,5205,1019,538,264,194,18,14,3753408,9373825,18033931,15624231,928221,x,x,693526,8031886,8092062,3653023,454913,54888,293169
1,25,はん用機械器具製造業,1,01,4～9人,157,971,716,-,9,8,810,625,148,79,4,4,16,12,387892,587421,1361036,990766,245417,50479,82,74292,716459,716459,…,…,…,…
1,25,はん用機械器具製造業,1,02,10～19人,86,1152,894,-,-,-,967,788,176,98,9,8,2,2,505240,994181,2076227,1528425,303529,121907,23,122343,1003251,1003251,…,…,…,…
1,25,はん用機械器具製造業,1,03,20～29人,30,737,555,-,-,-,601,499,132,54,4,2,-,-,342951,540645,1285684,1078922,75988,x,x,98398,691860,691860,…,…,…,…
1,25,はん用機械器具製造業,1,04,30～49人,24,947,752,5,-,-,794,668,135,68,23,20,-,-,469810,1268296,2318328,1715995,269344,30354,-,302635,919760,985366,784033,161015,42282,60358
1,25,はん用機械器具製造業,1,05,50～99人,15,1017,844,-,-,-,889,773,110,57,18,14,-,-,494487,1038623,2148302,1957960,33943,101847,576,53976,1030575,1039420,430543,100568,9491,31320
1,25,はん用機械器具製造業,1,06,100～199人,8,1127,914,7,-,-,945,828,151,59,38,34,-,-,673747,1858076,3072925,2580734,-,450309,-,41882,1263701,1137443,363994,50484,1705,32416
1,25,はん用機械器具製造業,1,08,300～499人,1,371,325,-,-,-,334,301,37,24,-,-,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,25,はん用機械器具製造業,1,09,500～999人,2,1118,934,-,-,-,820,723,130,99,168,112,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,26,生産用機械器具製造業,0,00,総数,949,17071,13566,166,19,14,14262,12001,2308,1156,648,529,50,28,8286237,22366906,42463036,36593620,2414120,821952,883,2632461,19178787,19330380,9485402,1199587,103722,697881
1,26,生産用機械器具製造業,1,01,4～9人,477,2838,2073,5,19,14,2366,1829,451,229,7,4,23,18,1124157,1735026,4072386,3184517,748149,32025,111,107584,2166971,2166971,…,…,…,…
1,26,生産用機械器具製造業,1,02,10～19人,244,3267,2558,2,-,-,2710,2264,521,262,38,34,21,6,1434892,2448053,5485608,4567631,745026,71870,575,100506,2819783,2819783,…,…,…,…
1,26,生産用機械器具製造業,1,03,20～29人,124,3033,2422,10,-,-,2628,2241,392,176,23,14,5,4,1534794,3654787,6932497,6032673,450229,228982,170,220443,3073527,3073527,…,…,…,…
1,26,生産用機械器具製造業,1,04,30～49人,56,2180,1749,5,-,-,1853,1589,295,138,37,27,-,-,1098075,2437295,5247108,4699227,264624,16387,27,266843,2602630,2665319,1562950,318122,11775,90551
1,26,生産用機械器具製造業,1,05,50～99人,33,2153,1777,5,-,-,1874,1607,181,88,103,87,1,-,1159733,3901295,6360470,5701775,70569,104977,-,483149,2291625,2364080,2757725,212930,38786,122733
1,26,生産用機械器具製造業,1,06,100～199人,10,1340,1050,78,-,-,1177,963,189,93,52,45,-,-,718555,2709486,5212471,3688388,66506,295875,-,1161702,2213313,2389188,1641713,107260,24771,124307
1,26,生産用機械器具製造業,1,07,200～299人,2,512,450,13,-,-,468,432,21,4,36,26,-,-,x,x,x,x,x,x,-,x,x,x,x,x,x,x
1,26,生産用機械器具製造業,1,08,300～499人,2,625,553,31,-,-,535,480,31,25,90,78,-,-,x,x,x,x,x,x,-,-,x,x,x,x,x,x
1,26,生産用機械器具製造業,1,10,1000人以上,1,1123,934,17,-,-,651,596,227,141,262,214,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,27,業務用機械器具製造業,0,00,総数,495,12885,9501,183,19,14,10439,8446,2207,905,403,295,41,29,6802765,16095318,30475027,27220135,590940,516336,19,2147597,13556591,13710133,5794538,445087,107260,371603
1,27,業務用機械器具製造業,1,01,4～9人,215,1293,852,34,19,14,1034,769,264,89,10,6,14,8,472685,761423,1666030,1375760,198877,16543,-,74850,844624,844624,…,…,…,…
1,27,業務用機械器具製造業,1,02,10～19人,122,1623,1127,-,-,-,1294,1009,324,114,5,4,8,4,691809,1290840,2814018,2453088,197628,36351,19,126932,1417412,1417412,…,…,…,…
1,27,業務用機械器具製造業,1,03,20～29人,69,1670,1217,-,-,-,1304,1066,337,127,29,24,1,-,758314,1166965,2768164,2371879,106655,67725,-,221905,1495191,1495191,…,…,…,…
1,27,業務用機械器具製造業,1,04,30～49人,43,1656,1206,20,-,-,1361,1105,290,98,25,19,4,3,826468,1515853,3549685,2992843,85598,194406,-,276838,1825203,1912325,965423,114127,19430,63428
1,27,業務用機械器具製造業,1,05,50～99人,30,1934,1403,2,-,-,1503,1227,356,124,77,54,-,-,974233,2864065,4931765,3929588,2182,113355,-,886640,1988286,1940744,2081068,126293,46124,71369
1,27,業務用機械器具製造業,1,06,100～199人,6,819,676,1,-,-,671,583,133,83,16,11,14,14,476259,1108236,2169640,1846520,-,69460,-,253660,1080289,1022824,730345,46402,381,38679
1,27,業務用機械器具製造業,1,07,200～299人,5,1224,887,18,-,-,964,766,184,72,94,65,-,-,756979,1734225,2862173,2624788,-,-,-,237385,969518,1053931,301948,11304,9472,23348
1,27,業務用機械器具製造業,1,08,300～499人,2,775,611,2,-,-,605,518,121,47,51,48,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,27,業務用機械器具製造業,1,09,500～999人,3,1891,1522,106,-,-,1703,1403,198,151,96,64,-,-,x,x,x,x,-,x,-,x,x,x,x,x,x,x
1,28,電子部品・デバイス・電子回路製造業,0,00,総数,256,9743,6750,465,10,9,7345,6034,2043,613,810,509,52,17,5287171,22587687,37106269,35387303,1027302,4570,736,686358,12331618,14651287,9398756,2395635,127599,2430939
1,28,電子部品・デバイス・電子回路製造業,1,01,4～9人,91,556,309,1,9,8,356,256,192,46,-,-,9,5,189030,285447,643475,480677,146476,2010,736,13576,332106,332106,…,…,…,…
1,28,電子部品・デバイス・電子回路製造業,1,02,10～19人,73,975,582,25,1,1,654,490,315,98,30,14,6,3,331072,547939,1225788,853453,357480,2500,-,12355,627642,627642,…,…,…,…
1,28,電子部品・デバイス・電子回路製造業,1,03,20～29人,39,964,592,2,-,-,631,492,327,95,8,6,24,1,384182,872268,1776264,1484235,170845,60,-,121124,844634,844634,…,…,…,…
1,28,電子部品・デバイス・電子回路製造業,1,04,30～49人,30,1221,754,14,-,-,864,696,349,62,22,10,4,2,560725,1427663,2697577,2179242,118536,-,-,399799,1192077,1192515,742368,104926,5059,40314
1,28,電子部品・デバイス・電子回路製造業,1,05,50～99人,7,451,302,9,-,-,332,251,121,53,7,6,9,6,212271,627733,1055851,1016658,39193,-,-,-,387872,402384,550476,69205,2719,36970
1,28,電子部品・デバイス・電子回路製造業,1,06,100～199人,11,1339,710,29,-,-,731,576,594,135,43,21,-,-,551359,1391935,2616603,2390737,194772,-,-,31094,1042002,1189125,1256356,176300,16132,198366
1,28,電子部品・デバイス・電子回路製造業,1,07,200～299人,1,278,247,6,-,-,257,233,-,-,27,20,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,28,電子部品・デバイス・電子回路製造業,1,08,300～499人,1,356,289,-,-,-,318,258,29,23,9,8,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,28,電子部品・デバイス・電子回路製造業,1,09,500～999人,1,665,563,13,-,-,668,566,-,-,10,9,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,28,電子部品・デバイス・電子回路製造業,1,10,1000人以上,2,2938,2402,366,-,-,2534,2216,116,101,654,415,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,29,電気機械器具製造業,0,00,総数,571,23863,18673,499,5,4,18873,15947,3333,1485,2151,1702,110,57,13835330,45854126,78407509,65630275,1744534,519926,1500,10511274,31910542,31368711,12086856,1208912,466508,1129024
1,29,電気機械器具製造業,1,01,4～9人,226,1402,958,7,4,3,1112,852,293,108,-,-,34,16,518691,902865,1923422,1513570,326455,9482,1208,72707,946196,946196,…,…,…,…
1,29,電気機械器具製造業,1,02,10～19人,153,2110,1427,53,1,1,1624,1314,512,139,26,20,21,15,915038,1662183,3554284,2970936,200759,33037,198,349354,1770371,1770371,…,…,…,…
1,29,電気機械器具製造業,1,03,20～29人,72,1780,1241,2,-,-,1372,1095,393,137,17,11,7,5,823324,1833575,3347679,2845313,319593,85564,-,97209,1414198,1414198,…,…,…,…
1,29,電気機械器具製造業,1,04,30～49人,54,2035,1494,87,-,-,1697,1402,381,152,44,24,-,-,981739,2520828,4716915,4332865,126762,22461,-,234827,2018222,2073087,1220941,68623,25056,67876
1,29,電気機械器具製造業,1,05,50～99人,38,2706,2041,26,-,-,2093,1809,493,166,146,89,40,20,1279738,4199055,6813899,6370548,265814,52061,94,125382,2538348,2471919,1532829,114130,43475,94972
1,29,電気機械器具製造業,1,06,100～199人,12,1563,1257,46,-,-,1371,1196,172,69,66,37,-,-,940798,2542716,4263537,4018524,168023,73999,-,2991,1820154,1700145,961481,96887,9515,65478
1,29,電気機械器具製造業,1,07,200～299人,7,1721,1431,54,-,-,1430,1310,198,92,147,82,8,1,1135452,2718757,4728405,4610766,-,39280,-,78359,1817032,1881072,985785,85695,8818,55517
1,29,電気機械器具製造業,1,08,300～499人,1,364,286,17,-,-,330,274,49,24,2,1,-,-,x,x,x,x,-,x,-,-,x,x,x,x,x,x
1,29,電気機械器具製造業,1,09,500～999人,4,2309,1898,45,-,-,1658,1414,524,382,172,135,-,-,x,x,x,x,x,x,-,x,x,x,x,x,x,x
1,29,電気機械器具製造業,1,10,1000人以上,4,7873,6640,162,-,-,6186,5281,318,216,1531,1303,-,-,5547722,22224736,38647470,29157942,-,-,-,9489528,16645720,15968721,5222547,659443,352622,577998
1,30,情報通信機械器具製造業,0,00,総数,105,7649,6173,290,2,1,6438,5450,695,269,804,717,49,24,5174809,30596464,55048649,44780631,317450,27395,-,9923173,25002035,22892949,5032164,880040,12588,799461
1,30,情報通信機械器具製造業,1,01,4～9人,30,191,124,-,2,1,135,107,54,16,-,-,3,3,63452,89170,206577,173315,30110,580,-,2572,108715,108715,…,…,…,…
1,30,情報通信機械器具製造業,1,02,10～19人,28,394,261,45,-,-,327,267,103,32,9,4,-,-,151668,264527,681082,568242,78889,3034,-,30917,386778,386778,…,…,…,…
1,30,情報通信機械器具製造業,1,03,20～29人,16,412,265,4,-,-,316,251,96,15,4,3,-,-,178965,329133,658765,587438,54930,2748,-,13649,308860,308860,…,…,…,…
1,30,情報通信機械器具製造業,1,04,30～49人,10,382,307,3,-,-,331,280,45,24,9,6,-,-,198228,293126,650685,618457,13251,4600,-,14377,309243,334830,256808,4625,62,10198
1,30,情報通信機械器具製造業,1,05,50～99人,9,614,427,2,-,-,496,382,106,38,14,8,-,-,244050,520204,1042067,908761,98071,16433,-,18802,482912,487428,519459,29791,277,16428
1,30,情報通信機械器具製造業,1,06,100～199人,9,1246,878,21,-,-,980,773,206,67,81,54,46,21,678846,2048871,3079779,3028897,42199,-,-,8683,918141,995490,518196,57307,1123,63959
1,30,情報通信機械器具製造業,1,09,500～999人,1,862,782,163,-,-,746,688,40,39,239,204,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,30,情報通信機械器具製造業,1,10,1000人以上,2,3548,3129,52,-,-,3107,2702,45,38,448,438,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,31,輸送用機械器具製造業,0,00,総数,265,21340,18358,617,3,3,16631,14863,2763,1966,2560,2117,33,26,12820588,82160855,148195267,144770499,1914911,56370,3813,1449674,58210615,61349240,14442510,3309430,131916,2062595
1,31,輸送用機械器具製造業,1,01,4～9人,99,613,422,-,3,3,492,367,109,44,9,8,10,9,223048,302840,715018,507602,168427,10547,28,28414,381954,381954,…,…,…,…
1,31,輸送用機械器具製造業,1,02,10～19人,67,905,681,-,-,-,714,582,171,81,20,18,1,1,373239,610803,1357338,1035764,285599,8147,235,27593,691233,691233,…,…,…,…
1,31,輸送用機械器具製造業,1,03,20～29人,36,878,641,5,-,-,619,508,213,92,51,46,1,1,382824,881359,1778263,1371875,386684,1538,83,18083,830466,830466,…,…,…,…
1,31,輸送用機械器具製造業,1,04,30～49人,19,751,613,-,-,-,606,524,106,53,39,36,6,2,371347,664054,1317489,983553,320546,10482,1871,1037,550421,617366,836590,96444,1038,72210
1,31,輸送用機械器具製造業,1,05,50～99人,23,1494,1202,1,-,-,1110,971,266,156,119,76,13,11,710915,2358109,3867682,2921928,746019,25656,1596,172483,1220203,1409616,1408873,150328,14533,183076
1,31,輸送用機械器具製造業,1,06,100～199人,14,1869,1576,15,-,-,1548,1381,169,80,167,130,2,2,960219,3243084,5613118,5555513,7636,-,-,49969,2064107,2213800,1187137,169688,9271,184476
1,31,輸送用機械器具製造業,1,07,200～299人,2,487,440,3,-,-,283,255,82,76,125,112,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,31,輸送用機械器具製造業,1,08,300～499人,2,795,673,56,-,-,664,593,82,49,105,87,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,31,輸送用機械器具製造業,1,10,1000人以上,3,13548,12110,537,-,-,10595,9682,1565,1335,1925,1604,-,-,9141553,71179976,128406921,128406921,-,-,-,-,50617411,53125602,7152856,2237016,65332,1368664
1,32,その他の製造業,0,00,総数,536,9386,6125,74,20,16,7214,5446,2107,634,119,97,47,28,4258871,11912096,21469018,17485714,943827,69008,702,2969767,8709161,8980504,3322461,407334,25670,258294
1,32,その他の製造業,1,01,4～9人,292,1742,1099,5,20,16,1357,957,368,128,2,2,25,19,601849,1060240,2221270,1761140,298273,10404,428,151025,1076617,1076617,…,…,…,…
1,32,その他の製造業,1,02,10～19人,136,1817,1112,3,-,-,1404,999,412,112,4,2,10,7,712816,1720476,3263998,2660367,346811,17041,68,239711,1435652,1435652,…,…,…,…
1,32,その他の製造業,1,03,20～29人,54,1301,822,1,-,-,959,734,330,79,13,10,3,1,544622,1318981,2477557,2219207,188024,4320,-,66006,1075942,1075942,…,…,…,…
1,32,その他の製造業,1,04,30～49人,25,942,627,1,-,-,740,552,183,56,20,20,9,1,423926,1058938,2103009,1942309,61563,5,-,99132,957150,972535,453230,90192,2792,24520
1,32,その他の製造業,1,05,50～99人,17,1083,681,12,-,-,873,651,220,39,2,-,-,-,566762,1301856,2551769,2038529,29164,1631,-,482445,1147746,1169450,914869,93835,6534,35129
1,32,その他の製造業,1,06,100～199人,9,1078,788,2,-,-,842,675,226,107,12,8,-,-,566863,1252130,2332735,2094097,19992,35607,206,182833,934980,1015483,1285813,78060,5707,95768
1,32,その他の製造業,1,07,200～299人,2,437,274,-,-,-,323,243,109,30,5,1,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,32,その他の製造業,1,09,500～999人,1,986,722,50,-,-,716,635,259,83,61,54,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019東京の工業　2019年工業統計調査報告（平成30年実績）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第3-1表　産業中分類，従業者規模別統計表（従業者４人以上の事業所）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
産業分類階層（0：総数　1：産業中分類）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
従業者規模階層（0：総数　1：従業者規模）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
