地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等／総額(万円),原材料使用額等／うち原材料使用額(万円),原材料使用額等／うち燃料使用額(万円),原材料使用額等／うち電力使用額(万円),原材料使用額等／うち委託生産費(万円),製造品出荷額等／総額(万円),製造品出荷額等／製造品出荷額(万円),製造品出荷額等／加工賃収入額(万円),製造品出荷額等／修理料収入額(万円),製造品出荷額等／くず・廃物出荷額(万円),製造品出荷額等／その他の収入額(万円),付加価値額(万円),粗付加価値額(万円)
2,13111,大田区,1,15,印刷・同関連業,14,845,686,1,-,-,783,656,46,18,17,12,16,-,429353,573572,219389,3026,28667,289583,1277929,942679,312226,-,2781,20243,598209,668965
2,13111,大田区,1,16,化学工業,6,705,316,95,-,-,585,348,117,12,98,46,10,-,333899,1674389,761087,2037,9730,114680,2785626,1639107,89299,-,-,1057220,997683,1063571
2,13111,大田区,1,17,石油製品・石炭製品製造業,1,48,41,-,-,-,43,39,5,2,-,-,-,-,x,x,x,x,x,-,x,x,x,-,-,x,x,x
2,13111,大田区,1,18,プラスチック製品製造業（別掲を除く）,5,222,159,-,-,-,188,132,11,4,23,23,-,-,112461,332645,200551,861,11172,58492,588730,557286,-,-,-,31444,232187,239400
2,13111,大田区,1,19,ゴム製品製造業,2,143,109,-,-,-,120,105,23,4,-,-,2,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13111,大田区,1,21,窯業・土石製品製造業,2,105,87,-,-,-,92,76,13,11,-,-,-,-,x,x,x,x,x,x,x,x,x,-,x,-,x,x
2,13111,大田区,1,22,鉄鋼業,3,116,102,-,-,-,98,86,18,16,-,-,-,-,57123,198286,106727,10242,6179,54651,360926,321393,25807,-,-,13726,146396,150818
2,13111,大田区,1,23,非鉄金属製造業,2,89,81,-,-,-,87,79,-,-,2,2,-,-,x,x,x,x,x,x,x,x,x,-,x,-,x,x
2,13111,大田区,1,24,金属製品製造業,23,1403,1085,11,-,-,1233,1004,169,82,12,10,16,15,697211,1177130,664567,22952,41568,422059,2802269,1869539,906219,-,-,26511,1454365,1522650
2,13111,大田区,1,25,はん用機械器具製造業,9,495,421,1,-,-,435,381,59,41,2,-,-,-,246855,1136660,390373,1175,7406,523358,1524595,787070,43718,450645,576,242586,494598,365607
2,13111,大田区,1,26,生産用機械器具製造業,21,1278,1071,4,-,-,1102,966,145,76,35,33,-,-,740099,1336399,668628,3541,22920,563402,3150994,2739453,140087,72134,-,199320,1636665,1717892
2,13111,大田区,1,27,業務用機械器具製造業,6,327,257,-,-,-,274,238,52,19,1,-,-,-,167063,461912,410985,278,2998,40647,840589,811892,-,17200,-,11497,333221,352941
2,13111,大田区,1,28,電子部品・デバイス・電子回路製造業,2,72,31,-,-,-,36,28,36,3,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13111,大田区,1,29,電気機械器具製造業,17,928,768,28,-,-,866,748,71,33,19,13,-,-,566805,960964,623124,6858,7050,276286,1798394,1718287,16867,-,-,63240,784914,777076
2,13111,大田区,1,30,情報通信機械器具製造業,1,133,116,-,-,-,90,78,36,33,7,5,-,-,x,x,x,-,x,-,x,x,-,-,-,-,x,x
2,13111,大田区,1,31,輸送用機械器具製造業,2,93,74,-,-,-,57,54,32,16,4,4,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13111,大田区,1,32,その他の製造業,2,79,62,-,-,-,75,60,4,2,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,-,x,x
2,13112,世田谷区,0,00,総数,11,529,297,-,-,-,379,269,148,27,2,1,-,-,230734,432835,289157,937,4568,93834,963920,863451,56799,-,-,43670,486829,496039
2,13112,世田谷区,1,09,食料品製造業,2,74,46,-,-,-,49,38,25,8,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13112,世田谷区,1,15,印刷・同関連業,3,145,56,-,-,-,124,55,21,1,-,-,-,-,55610,64560,19653,343,541,17701,160325,119124,-,-,-,41201,87919,88842
2,13112,世田谷区,1,27,業務用機械器具製造業,2,98,82,-,-,-,85,74,13,8,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13112,世田谷区,1,28,電子部品・デバイス・電子回路製造業,1,58,46,-,-,-,48,44,9,2,1,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13112,世田谷区,1,29,電気機械器具製造業,1,31,26,-,-,-,25,22,5,3,1,1,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13112,世田谷区,1,32,その他の製造業,2,123,41,-,-,-,48,36,75,5,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13113,渋谷区,0,00,総数,6,506,384,2,-,-,492,377,9,5,7,3,-,-,241784,481233,161190,1488,7010,177427,1018476,644036,175013,5356,-,194071,474832,500589
2,13113,渋谷区,1,15,印刷・同関連業,5,420,319,2,-,-,407,313,9,5,6,2,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13113,渋谷区,1,27,業務用機械器具製造業,1,86,65,-,-,-,85,64,-,-,1,1,-,-,x,x,x,-,x,x,x,x,-,x,-,x,x,x
2,13114,中野区,0,00,総数,5,261,171,-,-,-,235,158,22,10,4,3,-,-,139990,286791,187298,576,3623,85212,515096,447375,22100,-,-,45621,219293,215728
2,13114,中野区,1,09,食料品製造業,1,54,39,-,-,-,36,28,17,10,1,1,-,-,x,x,x,x,x,-,x,x,x,-,-,x,x,x
2,13114,中野区,1,11,繊維工業,1,48,5,-,-,-,45,5,3,-,-,-,-,-,x,x,x,x,x,x,x,-,x,-,-,x,x,x
2,13114,中野区,1,15,印刷・同関連業,1,49,40,-,-,-,47,40,2,-,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13114,中野区,1,26,生産用機械器具製造業,1,41,33,-,-,-,41,33,-,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13114,中野区,1,27,業務用機械器具製造業,1,69,54,-,-,-,66,52,-,-,3,2,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13115,杉並区,0,00,総数,4,389,279,-,-,-,350,261,32,12,7,6,-,-,218115,497403,460084,1807,160,464,799592,747542,12417,-,-,39633,278048,280394
2,13115,杉並区,1,09,食料品製造業,1,96,80,-,-,-,78,70,11,4,7,6,-,-,x,x,x,x,-,x,x,x,x,-,-,x,x,x
2,13115,杉並区,1,11,繊維工業,1,30,5,-,-,-,22,3,8,2,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13115,杉並区,1,27,業務用機械器具製造業,1,232,170,-,-,-,226,168,6,2,-,-,-,-,x,x,x,-,x,-,x,x,x,-,-,-,x,x
2,13115,杉並区,1,29,電気機械器具製造業,1,31,24,-,-,-,24,20,7,4,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13116,豊島区,0,00,総数,13,989,652,7,-,-,803,581,172,72,21,3,-,-,487865,1133520,745715,984,11985,304210,2350929,2232921,23594,-,105,94309,1109222,1133364
2,13116,豊島区,1,13,家具・装備品製造業,1,71,48,-,-,-,65,48,6,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13116,豊島区,1,15,印刷・同関連業,6,643,417,7,-,-,503,358,126,60,21,3,-,-,324694,868709,562139,71,5011,256892,1561760,1462647,22025,-,105,76983,626549,642322
2,13116,豊島区,1,25,はん用機械器具製造業,1,42,35,-,-,-,42,35,-,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13116,豊島区,1,27,業務用機械器具製造業,1,34,22,-,-,-,24,19,10,3,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13116,豊島区,1,28,電子部品・デバイス・電子回路製造業,1,59,30,-,-,-,52,30,7,-,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13116,豊島区,1,30,情報通信機械器具製造業,1,56,52,-,-,-,47,45,9,7,-,-,-,-,x,x,x,-,x,x,x,x,x,-,-,x,x,x
2,13116,豊島区,1,32,その他の製造業,2,84,48,-,-,-,70,46,14,2,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13117,北区,0,00,総数,41,6581,4455,10,-,-,4566,3662,827,298,1198,505,1,-,3519136,6803538,3315242,49442,147482,2581814,14377109,11252093,2577437,47207,1596,498776,6267083,7155819
2,13117,北区,1,09,食料品製造業,1,61,21,-,-,-,2,2,59,19,-,-,-,-,x,x,x,x,x,-,x,x,x,-,x,-,x,x
2,13117,北区,1,11,繊維工業,1,30,17,-,-,-,26,16,4,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13117,北区,1,14,パルプ・紙・紙加工品製造業,1,49,43,3,-,-,39,35,12,10,1,1,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13117,北区,1,15,印刷・同関連業,15,3814,2507,-,-,-,2697,2151,369,163,748,193,-,-,2112201,2428165,870896,16643,81354,1181168,7437809,4918976,2483379,-,-,35454,4236231,4659971
2,13117,北区,1,16,化学工業,4,864,567,-,-,-,474,317,32,11,358,239,1,-,562771,673198,574064,28253,40526,10213,1142832,1122976,-,-,-,19856,197942,541823
2,13117,北区,1,24,金属製品製造業,1,64,56,-,-,-,49,42,14,14,1,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13117,北区,1,25,はん用機械器具製造業,2,79,74,-,-,-,68,65,10,9,1,-,-,-,x,x,x,x,x,x,x,x,x,x,-,-,x,x
2,13117,北区,1,26,生産用機械器具製造業,2,136,102,-,-,-,105,92,29,9,2,1,-,-,x,x,x,-,x,x,x,x,-,-,x,x,x,x
2,13117,北区,1,27,業務用機械器具製造業,4,683,517,2,-,-,484,431,150,40,51,48,-,-,291486,1566634,1037328,19,4956,193694,2278939,1879865,-,31655,-,367419,637038,658955
2,13117,北区,1,29,電気機械器具製造業,3,163,123,-,-,-,147,115,15,8,1,-,-,-,81468,232164,96757,-,830,116013,407701,315492,72732,-,-,19477,158472,163908
2,13117,北区,1,30,情報通信機械器具製造業,1,75,54,-,-,-,67,54,8,-,-,-,-,-,x,x,x,-,-,x,x,x,-,x,-,x,x,x
2,13117,北区,1,31,輸送用機械器具製造業,2,154,118,-,-,-,106,90,15,5,33,23,-,-,x,x,x,x,x,x,x,x,-,-,x,-,x,x
2,13117,北区,1,32,その他の製造業,4,409,256,5,-,-,302,252,110,9,2,-,-,-,199121,1043138,284499,139,5862,743109,1491405,1479814,3283,-,-,8308,395964,417063
2,13118,荒川区,0,00,総数,28,1733,1144,15,-,-,1149,944,562,198,37,15,2,-,740744,2408730,1045484,11535,38637,665898,3707529,2937571,85091,36299,-,648568,1142609,1223251
2,13118,荒川区,1,09,食料品製造業,2,404,180,4,-,-,87,73,301,100,20,11,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13118,荒川区,1,14,パルプ・紙・紙加工品製造業,1,38,31,-,-,-,32,29,6,2,-,-,2,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13118,荒川区,1,15,印刷・同関連業,10,553,427,3,-,-,480,395,70,32,6,3,-,-,254961,749278,186918,2281,17204,521294,1246155,1166836,72594,-,-,6725,418022,463000
2,13118,荒川区,1,16,化学工業,1,61,15,6,-,-,27,20,40,-,-,-,-,-,x,x,x,-,x,-,x,x,x,-,-,x,x,x
2,13118,荒川区,1,18,プラスチック製品製造業（別掲を除く）,1,35,5,-,-,-,11,5,18,-,6,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13118,荒川区,1,20,なめし革・同製品・毛皮製造業,2,84,60,-,-,-,49,40,35,20,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,x,x,x
2,13118,荒川区,1,24,金属製品製造業,2,79,63,-,-,-,54,46,25,17,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13118,荒川区,1,25,はん用機械器具製造業,2,102,94,-,-,-,98,93,4,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13118,荒川区,1,27,業務用機械器具製造業,2,87,48,-,-,-,61,48,26,-,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13118,荒川区,1,28,電子部品・デバイス・電子回路製造業,2,72,55,-,-,-,61,47,11,8,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13118,荒川区,1,29,電気機械器具製造業,1,130,107,2,-,-,104,92,23,15,5,1,-,-,x,x,x,x,x,x,x,x,-,x,-,-,x,x
2,13118,荒川区,1,32,その他の製造業,2,88,59,-,-,-,85,56,3,3,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13119,板橋区,0,00,総数,103,9231,7139,165,-,-,7501,6272,1423,659,472,343,4,1,5018815,16056720,11928917,279628,338753,2085080,26910724,23595909,2684273,108218,20126,502198,9928873,10481227
2,13119,板橋区,1,09,食料品製造業,12,834,412,-,-,-,295,232,504,159,35,21,3,-,245517,1290930,1065225,18247,39076,11786,1911984,1857341,-,-,-,54643,550560,602952
2,13119,板橋区,1,11,繊維工業,1,102,51,-,-,-,78,45,24,6,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13119,板橋区,1,14,パルプ・紙・紙加工品製造業,4,197,141,-,-,-,172,131,25,10,-,-,-,-,92832,200607,125044,149,4316,50904,414637,386510,-,-,-,28127,186446,202058
2,13119,板橋区,1,15,印刷・同関連業,43,4027,3235,45,-,-,3444,2879,455,274,173,112,-,-,2155707,3181273,1256976,36062,118349,1154137,6723607,4693780,1907848,-,20126,101853,3172133,3289536
2,13119,板橋区,1,16,化学工業,4,512,404,23,-,-,277,232,69,46,189,146,-,-,235447,1381067,1284578,4425,13962,52071,1902916,1883798,-,-,-,19118,468048,502396
2,13119,板橋区,1,17,石油製品・石炭製品製造業,1,56,51,-,-,-,56,51,-,-,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13119,板橋区,1,18,プラスチック製品製造業（別掲を除く）,2,114,82,-,-,-,106,80,7,1,1,1,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13119,板橋区,1,21,窯業・土石製品製造業,2,306,250,-,-,-,273,225,30,22,3,3,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13119,板橋区,1,22,鉄鋼業,5,821,761,-,-,-,717,669,66,59,38,33,1,1,x,x,3347448,125531,x,280778,x,x,x,-,-,x,x,x
2,13119,板橋区,1,23,非鉄金属製造業,1,36,32,-,-,-,33,30,-,-,3,2,-,-,x,x,x,x,x,-,x,x,-,-,-,x,x,x
2,13119,板橋区,1,24,金属製品製造業,3,155,106,-,-,-,129,98,26,8,-,-,-,-,66926,135692,102933,1837,5115,25807,284478,207510,76968,-,-,-,131695,138144
2,13119,板橋区,1,25,はん用機械器具製造業,2,109,83,-,-,-,74,64,31,17,4,2,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13119,板橋区,1,26,生産用機械器具製造業,3,175,151,4,-,-,168,146,6,5,5,4,-,-,99019,284543,203259,69,3335,33649,706553,646182,-,-,-,60371,398348,391794
2,13119,板橋区,1,27,業務用機械器具製造業,8,1062,829,87,-,-,1028,861,111,37,10,8,-,-,857834,3349835,3195099,714,4008,48705,5370963,5334627,-,32469,-,3867,2091565,2111607
2,13119,板橋区,1,29,電気機械器具製造業,2,144,107,-,-,-,122,104,22,3,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13119,板橋区,1,31,輸送用機械器具製造業,4,231,198,-,-,-,203,182,17,5,11,11,-,-,134732,326561,121006,2939,7927,193187,714980,296700,418280,-,-,-,320948,361891
2,13119,板橋区,1,32,その他の製造業,6,350,246,6,-,-,326,243,30,7,-,-,-,-,189547,543952,340503,1083,3181,94597,871000,806365,5270,1631,-,57734,304537,311323
2,13120,練馬区,0,00,総数,21,1280,851,22,-,-,906,728,362,120,34,20,3,2,644404,2040855,1705568,11414,32592,77568,3547051,3283497,-,10313,-,253241,1383482,1446134
2,13120,練馬区,1,09,食料品製造業,8,474,220,-,-,-,190,131,278,86,6,3,-,-,148955,375420,332936,3963,13413,6634,801491,783471,-,-,-,18020,388026,397024
2,13120,練馬区,1,11,繊維工業,1,42,25,-,-,-,34,23,8,2,-,-,-,-,x,x,x,-,x,-,x,x,-,-,-,x,x,x
2,13120,練馬区,1,13,家具・装備品製造業,1,30,25,-,-,-,17,17,13,8,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13120,練馬区,1,14,パルプ・紙・紙加工品製造業,1,69,55,-,-,-,69,55,-,-,-,-,-,-,x,x,x,x,x,-,x,x,-,-,-,-,x,x
2,13120,練馬区,1,15,印刷・同関連業,3,161,124,-,-,-,137,112,16,5,8,7,-,-,95662,142420,44550,66,2653,44735,219980,182800,-,-,-,37180,66136,71923
2,13120,練馬区,1,16,化学工業,1,69,51,1,-,-,57,47,7,3,6,2,-,-,x,x,x,-,x,-,x,x,-,-,-,-,x,x
2,13120,練馬区,1,23,非鉄金属製造業,1,98,86,-,-,-,87,79,11,7,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13120,練馬区,1,25,はん用機械器具製造業,1,32,21,-,-,-,21,19,11,2,-,-,-,-,x,x,x,-,x,-,x,x,-,-,-,-,x,x
2,13120,練馬区,1,27,業務用機械器具製造業,2,85,73,-,-,-,80,70,5,3,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,x,x,x
2,13120,練馬区,1,29,電気機械器具製造業,1,37,24,-,-,-,29,20,8,4,-,-,-,-,x,x,x,-,x,x,x,x,-,x,-,-,x,x
2,13120,練馬区,1,30,情報通信機械器具製造業,1,183,147,21,-,-,185,155,5,-,14,8,3,2,x,x,x,-,-,x,x,x,-,-,-,-,x,x
2,13121,足立区,0,00,総数,72,6015,3355,13,-,-,3523,2702,2291,584,214,79,-,-,2311283,9371686,6550778,74530,272615,859943,14590598,11967711,468144,26236,-,2128507,4513165,4911945
2,13121,足立区,1,09,食料品製造業,10,1759,708,1,-,-,507,370,1236,334,17,5,-,-,453742,1922116,893619,7708,15894,15823,3141497,1695049,-,-,-,1446448,1103418,1137569
2,13121,足立区,1,11,繊維工業,1,66,12,-,-,-,66,12,-,-,-,-,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13121,足立区,1,13,家具・装備品製造業,2,90,69,-,-,-,76,58,14,11,-,-,-,-,x,x,x,x,x,x,x,x,x,x,-,x,x,x
2,13121,足立区,1,14,パルプ・紙・紙加工品製造業,5,379,287,-,-,-,305,254,65,24,9,9,-,-,146202,587684,551960,14315,16119,4442,1080421,1078322,1330,-,-,769,423628,458718
2,13121,足立区,1,15,印刷・同関連業,4,164,114,1,-,-,128,105,35,8,2,2,-,-,72858,215958,73220,-,4720,137903,511283,472017,39266,-,-,-,256671,274344
2,13121,足立区,1,16,化学工業,7,958,624,-,-,-,672,550,178,63,108,11,-,-,507797,2492089,2312923,4196,23522,150388,3314299,3122234,81191,21636,-,89238,659707,808855
2,13121,足立区,1,18,プラスチック製品製造業（別掲を除く）,4,203,92,-,-,-,101,77,102,15,-,-,-,-,63492,125571,86017,210,4830,8885,308044,256342,25920,-,-,25782,149951,169075
2,13121,足立区,1,19,ゴム製品製造業,2,69,41,-,-,-,47,35,22,6,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13121,足立区,1,20,なめし革・同製品・毛皮製造業,5,687,247,9,-,-,393,219,303,35,-,-,-,-,195938,658427,353089,4520,1414,105263,654157,587323,15933,-,-,50901,11040,-1738
2,13121,足立区,1,21,窯業・土石製品製造業,3,200,159,-,-,-,182,152,18,7,-,-,-,-,118444,248987,142715,2145,5228,11561,419764,332426,-,-,-,87338,136871,159538
2,13121,足立区,1,22,鉄鋼業,1,140,124,-,-,-,128,115,12,9,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13121,足立区,1,23,非鉄金属製造業,2,72,49,-,-,-,37,26,2,-,33,23,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13121,足立区,1,24,金属製品製造業,6,267,204,-,-,-,244,204,23,-,-,-,-,-,134396,219107,113042,7302,7965,90186,516243,300005,209034,-,-,7204,268091,276884
2,13121,足立区,1,25,はん用機械器具製造業,1,55,44,-,-,-,44,34,-,-,11,10,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13121,足立区,1,26,生産用機械器具製造業,4,195,168,-,-,-,161,143,27,24,7,1,-,-,91906,232104,129669,710,3913,89652,382447,375035,-,-,-,7412,136597,140219
2,13121,足立区,1,27,業務用機械器具製造業,4,163,79,2,-,-,95,74,66,4,4,2,-,-,61691,96956,18039,53,1644,33449,297845,297845,-,-,-,-,182474,186845
2,13121,足立区,1,28,電子部品・デバイス・電子回路製造業,1,145,46,-,-,-,45,39,94,6,6,1,-,-,x,x,x,-,x,x,x,x,-,-,-,-,x,x
2,13121,足立区,1,29,電気機械器具製造業,2,80,55,-,-,-,65,47,15,8,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13121,足立区,1,30,情報通信機械器具製造業,1,32,23,-,-,-,25,21,7,2,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,-,x,x
2,13121,足立区,1,31,輸送用機械器具製造業,2,77,68,-,-,-,51,47,9,6,17,15,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13121,足立区,1,32,その他の製造業,5,214,142,-,-,-,151,120,63,22,-,-,-,-,118438,263869,47627,397,1896,15271,591264,176399,19401,-,-,395464,294441,303589
2,13122,葛飾区,0,00,総数,45,2618,1711,10,-,-,1878,1473,617,175,133,73,17,2,1166409,6041144,3227980,57579,85320,888065,9023659,6497833,437098,-,2180,2086548,2637142,2797968
2,13122,葛飾区,1,09,食料品製造業,2,203,176,-,-,-,177,159,26,17,-,-,-,-,x,x,x,x,x,-,x,x,-,-,x,x,x,x
2,13122,葛飾区,1,11,繊維工業,1,44,16,-,-,-,42,16,2,-,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13122,葛飾区,1,14,パルプ・紙・紙加工品製造業,4,323,232,1,-,-,256,204,51,22,17,7,-,-,189776,2090856,839911,3900,12410,122653,2830210,1418573,13500,-,-,1398137,653105,700684
2,13122,葛飾区,1,15,印刷・同関連業,3,110,81,-,-,-,99,78,11,3,-,-,-,-,44914,255152,201006,11,2616,51519,449123,409311,30000,-,-,9812,185124,180084
2,13122,葛飾区,1,16,化学工業,2,102,39,-,-,-,55,39,46,-,1,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13122,葛飾区,1,18,プラスチック製品製造業（別掲を除く）,4,173,109,-,-,-,113,89,59,19,1,1,-,-,62494,243667,200353,636,3800,8541,461774,409822,19500,-,-,32452,191203,202220
2,13122,葛飾区,1,19,ゴム製品製造業,2,109,73,-,-,-,94,70,14,3,1,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13122,葛飾区,1,20,なめし革・同製品・毛皮製造業,3,129,68,-,-,-,74,58,55,10,-,-,-,-,46477,119157,77996,1557,780,12461,170185,169142,-,-,-,1043,48956,48073
2,13122,葛飾区,1,24,金属製品製造業,10,603,385,9,-,-,433,328,157,58,22,8,-,-,220293,539015,132639,5199,10748,385412,1038247,672659,363735,-,1612,241,433307,463383
2,13122,葛飾区,1,25,はん用機械器具製造業,2,121,93,-,-,-,115,93,5,-,1,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13122,葛飾区,1,26,生産用機械器具製造業,1,31,24,-,-,-,29,24,2,-,-,-,-,-,x,x,x,-,x,-,x,x,-,-,x,-,x,x
2,13122,葛飾区,1,27,業務用機械器具製造業,2,85,73,-,-,-,80,72,5,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13122,葛飾区,1,29,電気機械器具製造業,5,370,217,-,-,-,201,158,99,22,70,37,8,1,155559,369254,252125,3313,10496,102233,695193,660025,-,-,-,35168,299299,302089
2,13122,葛飾区,1,30,情報通信機械器具製造業,1,101,45,-,-,-,48,42,53,3,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13122,葛飾区,1,32,その他の製造業,3,114,80,-,-,-,62,43,32,17,20,20,9,1,45880,106018,60934,403,2859,41096,206913,205904,-,-,-,1009,92158,95269
2,13123,江戸川区,0,00,総数,50,3529,2455,57,-,-,2729,2211,765,239,92,58,1,-,1796736,6816943,4191726,197648,192395,632093,11006953,8680603,488827,27772,1738,1808013,3569735,3924198
2,13123,江戸川区,1,09,食料品製造業,6,920,478,23,-,-,521,378,422,123,-,-,1,-,410099,2430909,1879048,61650,22014,10197,3507274,2999458,45509,-,-,462307,897955,1005431
2,13123,江戸川区,1,11,繊維工業,2,64,22,-,-,-,33,22,31,-,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,-,x,x
2,13123,江戸川区,1,14,パルプ・紙・紙加工品製造業,4,356,264,17,-,-,295,251,72,23,6,5,-,-,180404,1324320,742272,111398,115501,79403,2089715,1775177,-,-,-,314538,635174,711404
2,13123,江戸川区,1,15,印刷・同関連業,5,331,210,-,-,-,213,169,97,33,21,8,-,-,111193,96302,56073,191,12984,21198,225357,126988,96631,-,1738,-,102589,119771
2,13123,江戸川区,1,16,化学工業,1,71,45,-,-,-,62,39,6,3,3,3,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13123,江戸川区,1,19,ゴム製品製造業,1,48,42,-,-,-,47,41,1,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13123,江戸川区,1,20,なめし革・同製品・毛皮製造業,2,73,54,-,-,-,56,48,16,5,1,1,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13123,江戸川区,1,21,窯業・土石製品製造業,1,48,42,-,-,-,44,40,4,2,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,-,x,x
2,13123,江戸川区,1,22,鉄鋼業,1,38,33,-,-,-,34,32,4,1,-,-,-,-,x,x,x,x,x,x,x,x,-,-,-,x,x,x
2,13123,江戸川区,1,23,非鉄金属製造業,2,93,73,-,-,-,92,73,1,-,-,-,-,-,x,x,x,x,x,x,x,x,x,-,-,x,x,x
2,13123,江戸川区,1,24,金属製品製造業,9,412,346,3,-,-,359,309,39,27,17,12,-,-,212694,577830,140880,6033,8686,112312,1206854,631047,222017,-,-,353790,568556,583043
2,13123,江戸川区,1,25,はん用機械器具製造業,2,80,69,-,-,-,75,66,5,3,-,-,-,-,x,x,x,x,x,x,x,x,x,x,-,-,x,x
2,13123,江戸川区,1,26,生産用機械器具製造業,7,630,499,14,-,-,565,480,35,3,44,29,-,-,414372,888384,310529,3579,9334,176808,1525747,977138,69017,26476,-,453116,512777,605821
2,13123,江戸川区,1,27,業務用機械器具製造業,1,32,25,-,-,-,27,24,5,1,-,-,-,-,x,x,x,x,x,x,x,x,-,x,-,-,x,x
