地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
2,13108,江東区,2,262,建設機械・鉱山機械製造業,2,145,129,-,-,-,125,110,3,2,17,17,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,264,生活関連産業用機械製造業,4,29,20,-,1,1,25,19,3,-,-,-,-,-,12978,21874,38708,20939,13271,15588,15588
2,13108,江東区,2,265,基礎素材産業用機械製造業,4,88,77,-,-,-,38,30,3,2,47,45,-,-,30590,123307,197266,188055,8029,52321,72410
2,13108,江東区,2,266,金属加工機械製造業,2,11,6,-,-,-,9,6,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,269,その他の生産用機械・同部分品製造業,8,99,70,-,-,-,88,66,11,4,-,-,-,-,44799,111157,210882,210882,-,92337,92337
2,13108,江東区,1,270,業務用機械器具製造業,4,123,97,-,-,-,100,86,23,11,-,-,-,-,44501,194748,310815,280357,24527,106241,108416
2,13108,江東区,2,271,事務用機械器具製造業,1,7,5,-,-,-,6,4,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13108,江東区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,37,29,-,-,-,36,29,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,274,医療用機械器具・医療用品製造業,1,68,54,-,-,-,49,44,19,10,-,-,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,275,光学機械器具・レンズ製造業,1,11,9,-,-,-,9,9,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13108,江東区,1,280,電子部品・デバイス・電子回路製造業,1,42,20,-,-,-,24,17,15,2,3,1,-,-,x,x,x,x,-,x,x
2,13108,江東区,2,282,電子部品製造業,1,42,20,-,-,-,24,17,15,2,3,1,-,-,x,x,x,x,-,x,x
2,13108,江東区,1,290,電気機械器具製造業,11,145,115,-,-,-,137,110,8,5,-,-,-,-,67823,157571,310656,244541,35297,139912,141960
2,13108,江東区,2,291,発電用・送電用・配電用電気機械器具製造業,6,93,76,-,-,-,90,75,3,1,-,-,-,-,42116,82283,162243,146231,7547,72203,74251
2,13108,江東区,2,292,産業用電気機械器具製造業,1,8,6,-,-,-,7,5,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,293,民生用電気機械器具製造業,2,31,24,-,-,-,27,21,4,3,-,-,-,-,x,x,x,x,-,x,x
2,13108,江東区,2,294,電球・電気照明器具製造業,1,4,2,-,-,-,4,2,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13108,江東区,2,297,電気計測器製造業,1,9,7,-,-,-,9,7,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13108,江東区,1,310,輸送用機械器具製造業,7,144,117,-,-,-,113,98,23,11,8,8,-,-,74157,356233,531779,499711,32068,104250,162211
2,13108,江東区,2,311,自動車・同附属品製造業,1,21,11,-,-,-,12,9,9,2,-,-,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,312,鉄道車両・同部分品製造業,2,42,41,-,-,-,34,33,-,-,8,8,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,313,船舶製造・修理業、舶用機関製造業,2,63,52,-,-,-,52,44,11,8,-,-,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,315,産業用運搬車両・同部分品・附属品製造業,1,6,5,-,-,-,6,5,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13108,江東区,2,319,その他の輸送用機械器具製造業,1,12,8,-,-,-,9,7,3,1,-,-,-,-,x,x,x,x,-,x,x
2,13108,江東区,1,320,その他の製造業,12,108,60,1,1,1,89,54,19,5,-,-,1,1,44547,78054,204380,166371,126,116965,116965
2,13108,江東区,2,321,貴金属・宝石製品製造業,2,27,13,1,-,-,21,11,7,2,-,-,-,-,x,x,x,x,-,x,x
2,13108,江東区,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,1,4,3,-,1,1,3,2,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,325,がん具・運動用具製造業,1,8,3,-,-,-,7,3,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13108,江東区,2,326,ペン・鉛筆・絵画用品・その他の事務用品製造業,1,7,3,-,-,-,4,3,3,-,-,-,-,-,x,x,x,x,-,x,x
2,13108,江東区,2,328,畳等生活雑貨製品製造業,2,19,8,-,-,-,18,8,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13108,江東区,2,329,他に分類されない製造業,5,43,30,-,-,-,36,27,7,3,-,-,1,1,20776,49466,78352,56760,-,26744,26744
2,13109,品川区,0,000,総数,308,5178,3738,81,6,5,4374,3365,759,327,120,95,29,25,2430616,4684512,9903392,8254808,1099245,4847214,4866414
2,13109,品川区,1,090,食料品製造業,14,227,119,-,-,-,126,86,97,30,4,3,-,-,73104,154728,273124,207558,1022,99708,109813
2,13109,品川区,2,091,畜産食料品製造業,2,60,37,-,-,-,29,23,28,12,3,2,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,092,水産食料品製造業,3,34,24,-,-,-,26,19,8,5,-,-,-,-,13990,52540,89863,36838,-,34558,34558
2,13109,品川区,2,097,パン・菓子製造業,3,60,15,-,-,-,29,14,31,1,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,099,その他の食料品製造業,6,73,43,-,-,-,42,30,30,12,1,1,-,-,20715,31878,61066,48645,1022,18872,27038
2,13109,品川区,1,100,飲料・たばこ・飼料製造業,1,6,2,-,-,-,3,1,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,101,清涼飲料製造業,1,6,2,-,-,-,3,1,3,1,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,1,110,繊維工業,3,34,8,-,1,-,11,7,22,1,-,-,-,-,7003,2701,13166,10366,2800,9690,9690
2,13109,品川区,2,112,織物業,1,15,-,-,1,-,2,-,12,-,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,116,外衣・シャツ製造業（和式を除く）,2,19,8,-,-,-,9,7,10,1,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,1,130,家具・装備品製造業,1,19,13,-,-,-,17,13,-,-,2,-,1,-,x,x,x,-,x,x,x
2,13109,品川区,2,131,家具製造業,1,19,13,-,-,-,17,13,-,-,2,-,1,-,x,x,x,-,x,x,x
2,13109,品川区,1,140,パルプ・紙・紙加工品製造業,6,62,47,-,-,-,38,32,24,15,-,-,-,-,20328,42403,91244,80887,8942,45229,45229
2,13109,品川区,2,145,紙製容器製造業,5,58,44,-,-,-,34,29,24,15,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,149,その他のパルプ・紙・紙加工品製造業,1,4,3,-,-,-,4,3,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,1,150,印刷・同関連業,52,671,500,1,1,1,594,464,69,29,8,7,-,-,296538,355624,924263,715173,206108,517416,527262
2,13109,品川区,2,151,印刷業,40,512,369,1,-,-,445,341,62,24,6,5,-,-,227746,331980,789849,673963,114352,415277,424574
2,13109,品川区,2,152,製版業,3,45,37,-,-,-,42,34,1,1,2,2,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,153,製本業、印刷物加工業,8,94,76,-,1,1,87,71,6,4,-,-,-,-,37765,14835,78229,11477,65304,58272,58821
2,13109,品川区,2,159,印刷関連サービス業,1,20,18,-,-,-,20,18,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13109,品川区,1,160,化学工業,6,425,208,-,-,-,348,200,67,6,10,2,5,5,164466,668314,1124571,1012630,100694,473419,431401
2,13109,品川区,2,164,油脂加工製品・石けん・合成洗剤・界面活性剤・塗料製造業,1,27,16,-,-,-,23,15,4,1,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,165,医薬品製造業,2,196,114,-,-,-,174,108,17,4,5,2,5,5,x,x,x,x,x,x,x
2,13109,品川区,2,166,化粧品・歯磨・その他の化粧用調整品製造業,3,202,78,-,-,-,151,77,46,1,5,-,-,-,83030,268935,601151,591906,-,314655,315632
2,13109,品川区,1,180,プラスチック製品製造業（別掲を除く）,31,408,280,4,-,-,337,248,73,35,2,1,2,2,171704,296274,681451,480948,172866,354673,359171
2,13109,品川区,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,5,64,46,-,-,-,51,37,13,9,-,-,-,-,26180,61689,103205,102910,230,38441,38441
2,13109,品川区,2,183,工業用プラスチック製品製造業,23,303,204,4,-,-,248,182,57,25,2,1,2,2,124564,227152,489084,294946,166566,240874,245055
2,13109,品川区,2,185,プラスチック成形材料製造業（廃プラスチックを含む）,1,5,3,-,-,-,3,2,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,189,その他のプラスチック製品製造業,2,36,27,-,-,-,35,27,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,1,190,ゴム製品製造業,2,18,12,-,-,-,16,11,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,2,18,12,-,-,-,16,11,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,1,200,なめし革・同製品・毛皮製造業,1,7,3,-,-,-,7,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,209,その他のなめし革製品製造業,1,7,3,-,-,-,7,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,1,210,窯業・土石製品製造業,5,78,65,-,1,1,51,40,13,12,13,12,-,-,36206,192866,327263,244460,12910,126443,126443
2,13109,品川区,2,211,ガラス・同製品製造業,2,15,9,-,1,1,13,8,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,212,セメント・同製品製造業,1,19,18,-,-,-,6,6,-,-,13,12,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,217,研磨材・同製品製造業,2,44,38,-,-,-,32,26,12,12,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,1,220,鉄鋼業,1,10,7,-,-,-,7,4,3,3,-,-,-,-,x,x,x,-,x,x,x
2,13109,品川区,2,229,その他の鉄鋼業,1,10,7,-,-,-,7,4,3,3,-,-,-,-,x,x,x,-,x,x,x
2,13109,品川区,1,230,非鉄金属製造業,4,44,31,-,-,-,35,29,9,2,-,-,-,-,21764,34662,69177,58527,10650,31958,31958
2,13109,品川区,2,233,非鉄金属・同合金圧延業（抽伸、押出しを含む）,2,11,6,-,-,-,7,6,4,-,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,235,非鉄金属素形材製造業,1,23,18,-,-,-,22,18,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,239,その他の非鉄金属製造業,1,10,7,-,-,-,6,5,4,2,-,-,-,-,x,x,x,-,x,x,x
2,13109,品川区,1,240,金属製品製造業,40,458,325,-,2,2,371,286,84,37,1,-,1,1,189177,221952,600623,294891,301116,346333,351151
2,13109,品川区,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),4,31,29,-,-,-,30,28,1,1,-,-,-,-,10194,29802,60081,43366,16715,28036,28036
2,13109,品川区,2,245,金属素形材製品製造業,14,132,97,-,2,2,115,92,15,3,-,-,-,-,62425,97305,202324,197176,532,97497,97497
2,13109,品川区,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,12,231,160,-,-,-,175,135,56,25,-,-,1,1,95115,76435,276308,162,276146,180523,185341
2,13109,品川区,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,4,29,17,-,-,-,22,13,6,4,1,-,-,-,9287,14258,35115,35115,-,19312,19312
2,13109,品川区,2,249,その他の金属製品製造業,6,35,22,-,-,-,29,18,6,4,-,-,-,-,12156,4152,26795,19072,7723,20965,20965
2,13109,品川区,1,250,はん用機械器具製造業,16,335,269,-,-,-,312,255,21,13,2,1,-,-,214939,413946,873362,783072,31976,427793,430772
2,13109,品川区,2,252,ポンプ・圧縮機器製造業,5,57,44,-,-,-,54,41,3,3,-,-,-,-,25468,33795,87989,86059,-,51595,51595
2,13109,品川区,2,253,一般産業用機械・装置製造業,5,50,29,-,-,-,38,23,12,6,-,-,-,-,25454,55693,112148,84087,14627,52273,52273
2,13109,品川区,2,259,その他のはん用機械・同部分品製造業,6,228,196,-,-,-,220,191,6,4,2,1,-,-,164017,324458,673225,612926,17349,323925,326904
2,13109,品川区,1,260,生産用機械器具製造業,54,918,714,75,-,-,905,710,77,42,11,10,1,1,494958,985033,1996726,1793161,103951,930577,942403
2,13109,品川区,2,262,建設機械・鉱山機械製造業,1,50,44,-,-,-,48,42,2,2,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,264,生活関連産業用機械製造業,9,175,135,-,-,-,169,133,6,2,-,-,-,-,97853,254888,454328,387886,3772,181163,185342
2,13109,品川区,2,265,基礎素材産業用機械製造業,5,150,112,75,-,-,213,151,6,4,6,5,-,-,100057,71933,126509,108975,-,54715,50547
2,13109,品川区,2,266,金属加工機械製造業,18,168,123,-,-,-,133,102,35,21,-,-,1,1,65400,94420,235076,151666,66952,130550,130550
2,13109,品川区,2,267,半導体・フラットパネルディスプレイ製造装置製造業,3,114,84,-,-,-,108,82,6,2,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,269,その他の生産用機械・同部分品製造業,18,261,216,-,-,-,234,200,22,11,5,5,-,-,138033,355859,685340,650221,33227,300566,309017
2,13109,品川区,1,270,業務用機械器具製造業,15,304,236,-,1,1,268,213,35,22,-,-,14,14,153652,186787,570349,489111,11955,354713,356582
2,13109,品川区,2,272,サービス用・娯楽用機械器具製造業,2,146,110,-,-,-,139,108,7,2,-,-,14,14,x,x,x,x,-,x,x
2,13109,品川区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,9,112,93,-,-,-,92,78,20,15,-,-,-,-,50047,49904,141339,124901,5940,84662,84662
2,13109,品川区,2,274,医療用機械器具・医療用品製造業,3,34,24,-,1,1,27,19,6,4,-,-,-,-,14210,8604,32025,21139,6015,22048,22048
2,13109,品川区,2,275,光学機械器具・レンズ製造業,1,12,9,-,-,-,10,8,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,1,280,電子部品・デバイス・電子回路製造業,10,142,99,-,-,-,123,91,15,4,4,4,-,-,64248,133652,267753,220396,8447,128924,126320
2,13109,品川区,2,282,電子部品製造業,3,15,6,-,-,-,13,6,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,284,電子回路製造業,1,48,38,-,-,-,45,35,-,-,3,3,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,285,ユニット部品製造業,1,25,18,-,-,-,18,16,6,1,1,1,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,289,その他の電子部品・デバイス・電子回路製造業,5,54,37,-,-,-,47,34,7,3,-,-,-,-,33607,24448,93474,70117,x,64588,64588
2,13109,品川区,1,290,電気機械器具製造業,26,500,382,-,-,-,420,351,70,29,10,2,4,1,246217,482254,908164,849090,34653,386758,398303
2,13109,品川区,2,291,発電用・送電用・配電用電気機械器具製造業,17,306,251,-,-,-,280,238,26,13,-,-,1,1,149242,341998,606070,579909,15782,241476,245882
2,13109,品川区,2,292,産業用電気機械器具製造業,1,11,9,-,-,-,5,4,6,5,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,293,民生用電気機械器具製造業,1,8,5,-,-,-,8,5,-,-,-,-,3,-,x,x,x,x,x,x,x
2,13109,品川区,2,294,電球・電気照明器具製造業,5,132,83,-,-,-,88,73,34,8,10,2,-,-,61512,69082,195921,182716,3452,118038,118306
2,13109,品川区,2,296,電子応用装置製造業,1,12,10,-,-,-,11,9,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,2,297,電気計測器製造業,1,31,24,-,-,-,28,22,3,2,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,1,300,情報通信機械器具製造業,1,7,4,-,-,-,7,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,303,電子計算機・同附属装置製造業,1,7,4,-,-,-,7,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,1,310,輸送用機械器具製造業,9,412,365,1,-,-,309,277,51,36,53,53,1,1,209149,372042,894372,786089,49323,477872,484208
2,13109,品川区,2,311,自動車・同附属品製造業,4,115,91,1,-,-,98,82,17,9,1,1,-,-,57214,101724,179633,157466,22167,70126,72713
2,13109,品川区,2,312,鉄道車両・同部分品製造業,3,274,258,-,-,-,192,179,30,27,52,52,1,1,x,x,x,x,x,x,x
2,13109,品川区,2,313,船舶製造・修理業、舶用機関製造業,1,13,12,-,-,-,13,12,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,315,産業用運搬車両・同部分品・附属品製造業,1,10,4,-,-,-,6,4,4,-,-,-,-,-,x,x,x,x,x,x,x
2,13109,品川区,1,320,その他の製造業,10,93,49,-,-,-,69,40,24,9,-,-,-,-,41654,107952,205986,184430,4075,90773,90773
2,13109,品川区,2,321,貴金属・宝石製品製造業,1,19,9,-,-,-,12,6,7,3,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,328,畳等生活雑貨製品製造業,3,25,13,-,-,-,21,12,4,1,-,-,-,-,x,x,x,x,-,x,x
2,13109,品川区,2,329,他に分類されない製造業,6,49,27,-,-,-,36,22,13,5,-,-,-,-,21403,62156,103596,97161,4075,38370,38370
2,13110,目黒区,0,000,総数,117,2533,1719,20,4,3,1942,1489,532,193,75,54,22,3,1161813,2683643,4842348,4009572,226444,1979946,2015510
2,13110,目黒区,1,090,食料品製造業,19,613,313,-,1,1,328,230,239,48,45,34,18,-,220971,366353,849039,725171,10706,430326,447752
2,13110,目黒区,2,091,畜産食料品製造業,1,5,2,-,-,-,4,1,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,092,水産食料品製造業,1,12,4,-,-,-,5,3,7,1,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,094,調味料製造業,1,26,17,-,-,-,10,9,16,8,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,097,パン・菓子製造業,12,528,274,-,-,-,292,206,191,34,45,34,18,-,194711,252247,670797,565229,x,370814,388240
2,13110,目黒区,2,099,その他の食料品製造業,4,42,16,-,1,1,17,11,24,4,-,-,-,-,8550,28861,45946,37883,-,15819,15819
2,13110,目黒区,1,110,繊維工業,2,9,2,-,-,-,8,2,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,116,外衣・シャツ製造業（和式を除く）,1,5,1,-,-,-,5,1,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,119,その他の繊維製品製造業,1,4,1,-,-,-,3,1,1,-,-,-,-,-,x,x,x,-,x,x,x
2,13110,目黒区,1,130,家具・装備品製造業,2,34,19,-,-,-,33,18,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,131,家具製造業,1,4,3,-,-,-,3,2,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,139,その他の家具・装備品製造業,1,30,16,-,-,-,30,16,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,1,140,パルプ・紙・紙加工品製造業,2,9,8,-,-,-,9,8,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,145,紙製容器製造業,2,9,8,-,-,-,9,8,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,1,150,印刷・同関連業,6,54,40,-,-,-,49,37,5,3,-,-,-,-,20567,48837,78562,70324,8238,27524,27524
2,13110,目黒区,2,151,印刷業,5,50,39,-,-,-,46,36,4,3,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,152,製版業,1,4,1,-,-,-,3,1,1,-,-,-,-,-,x,x,x,-,x,x,x
2,13110,目黒区,1,160,化学工業,4,65,38,1,-,-,43,30,16,3,7,6,-,-,32782,63876,158724,135556,22030,87822,87822
2,13110,目黒区,2,165,医薬品製造業,3,36,18,-,-,-,13,9,16,3,7,6,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,169,その他の化学工業,1,29,20,1,-,-,30,21,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,1,180,プラスチック製品製造業（別掲を除く）,7,53,32,-,-,-,37,29,16,3,-,-,-,-,17035,15911,45431,40059,5372,27333,27333
2,13110,目黒区,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,2,12,10,-,-,-,9,8,3,2,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,183,工業用プラスチック製品製造業,4,25,18,-,-,-,22,17,3,1,-,-,-,-,10225,10860,27890,23268,4622,15768,15768
2,13110,目黒区,2,184,発泡・強化プラスチック製品製造業,1,16,4,-,-,-,6,4,10,-,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,1,210,窯業・土石製品製造業,1,24,18,-,-,-,20,15,4,3,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,212,セメント・同製品製造業,1,24,18,-,-,-,20,15,4,3,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,1,230,非鉄金属製造業,2,25,18,-,-,-,21,14,4,4,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,234,電線・ケーブル製造業,1,7,2,-,-,-,7,2,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,235,非鉄金属素形材製造業,1,18,16,-,-,-,14,12,4,4,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,1,240,金属製品製造業,15,207,156,1,2,1,170,135,36,21,-,-,1,-,102888,323395,467600,249572,133911,124894,137655
2,13110,目黒区,2,242,洋食器・刃物・手道具・金物類製造業,2,8,6,-,-,-,8,6,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),1,15,12,-,-,-,15,12,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,245,金属素形材製品製造業,2,13,8,-,-,-,11,8,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,7,124,90,-,-,-,92,70,32,20,-,-,1,-,50960,44346,131214,-,131214,74940,80422
2,13110,目黒区,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,2,43,38,1,2,1,40,37,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,249,その他の金属製品製造業,1,4,2,-,-,-,4,2,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,1,250,はん用機械器具製造業,11,179,142,-,-,-,165,137,14,5,-,-,-,-,81344,134662,309329,224033,1650,161195,161723
2,13110,目黒区,2,252,ポンプ・圧縮機器製造業,1,12,8,-,-,-,12,8,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,253,一般産業用機械・装置製造業,6,102,79,-,-,-,93,76,9,3,-,-,-,-,56066,103561,218933,168956,1650,106825,106825
2,13110,目黒区,2,259,その他のはん用機械・同部分品製造業,4,65,55,-,-,-,60,53,5,2,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,1,260,生産用機械器具製造業,12,263,217,-,-,-,226,195,29,16,8,6,3,3,142679,291086,575864,560030,14511,272007,264071
2,13110,目黒区,2,264,生活関連産業用機械製造業,2,35,32,-,-,-,35,32,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,265,基礎素材産業用機械製造業,1,111,95,-,-,-,98,88,5,1,8,6,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,266,金属加工機械製造業,5,91,66,-,-,-,71,54,20,12,-,-,-,-,49040,19628,57469,49137,7009,33872,35330
2,13110,目黒区,2,267,半導体・フラットパネルディスプレイ製造装置製造業,1,5,4,-,-,-,4,4,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,269,その他の生産用機械・同部分品製造業,3,21,20,-,-,-,18,17,3,3,-,-,3,3,12011,26117,48862,41960,6902,21060,21060
2,13110,目黒区,1,270,業務用機械器具製造業,6,177,135,-,-,-,145,112,32,23,-,-,-,-,84251,103307,227496,190329,72,111349,115600
2,13110,目黒区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,5,173,132,-,-,-,141,109,32,23,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,275,光学機械器具・レンズ製造業,1,4,3,-,-,-,4,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,1,280,電子部品・デバイス・電子回路製造業,4,61,48,14,-,-,73,61,1,-,1,1,-,-,43860,76768,178694,173273,5229,95046,94883
2,13110,目黒区,2,284,電子回路製造業,1,39,34,14,-,-,52,47,-,-,1,1,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,289,その他の電子部品・デバイス・電子回路製造業,3,22,14,-,-,-,21,14,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,1,290,電気機械器具製造業,10,341,279,4,-,-,292,255,50,27,3,1,-,-,159066,340847,561864,399364,13370,202416,205389
2,13110,目黒区,2,291,発電用・送電用・配電用電気機械器具製造業,9,330,269,4,-,-,281,245,50,27,3,1,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,299,その他の電気機械器具製造業,1,11,10,-,-,-,11,10,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,1,300,情報通信機械器具製造業,3,63,49,-,-,-,51,43,6,1,6,5,-,-,27390,35932,93456,93456,-,56218,53426
2,13110,目黒区,2,301,通信機械器具・同関連機械器具製造業,2,56,44,-,-,-,45,38,5,1,6,5,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,303,電子計算機・同附属装置製造業,1,7,5,-,-,-,6,5,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,1,310,輸送用機械器具製造業,3,34,29,-,-,-,29,26,5,3,-,-,-,-,12749,21489,44410,34286,x,21223,21223
2,13110,目黒区,2,311,自動車・同附属品製造業,2,16,13,-,-,-,14,11,2,2,-,-,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,312,鉄道車両・同部分品製造業,1,18,16,-,-,-,15,15,3,1,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,1,320,その他の製造業,8,322,176,-,1,1,243,142,73,32,5,1,-,-,165849,652979,932268,801432,1832,259499,267953
2,13110,目黒区,2,321,貴金属・宝石製品製造業,3,235,125,-,1,1,181,99,48,24,5,1,-,-,x,x,x,x,x,x,x
2,13110,目黒区,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,1,34,15,-,-,-,21,14,13,1,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,325,がん具・運動用具製造業,1,25,19,-,-,-,18,14,7,5,-,-,-,-,x,x,x,x,-,x,x
2,13110,目黒区,2,329,他に分類されない製造業,3,28,17,-,-,-,23,15,5,2,-,-,-,-,11314,13775,49481,40316,332,33061,33061
