地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,生産額(万円),在庫額／製造品／年初(万円),在庫額／製造品／年末(万円),在庫額／半製品及び仕掛品／年初(万円),在庫額／半製品及び仕掛品／年末(万円),在庫額／原材料及び燃料／年初(万円),在庫額／原材料及び燃料／年末(万円),有形固定資産額／年初現在高／土地(万円),有形固定資産額／年初現在高／土地以外(万円),有形固定資産額／取得額／土地(万円),有形固定資産額／取得額／土地以外／計(万円),有形固定資産額／取得額／土地以外／建物等(万円),有形固定資産額／取得額／土地以外／機械等(万円),有形固定資産額／取得額／土地以外／備品等(万円),有形固定資産額／除却額／土地(万円),有形固定資産額／除却額／土地以外(万円),有形固定資産額／減価償却額(万円),有形固定資産額／建設仮勘定／増(万円),有形固定資産額／建設仮勘定／減(万円),有形固定資産額／建設仮勘定／差引増減(万円),有形固定資産額／投資総額(万円)
2,13113,渋谷区,0,00,総数,6,820332,2235,5093,16029,14454,9447,10551,208371,198347,-,7864,777,5656,1431,-,343,27040,x,224,x,x
2,13113,渋谷区,1,15,印刷・同関連業,5,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13113,渋谷区,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,-,-,-,x,x,-,x,x
2,13114,中野区,0,00,総数,5,482874,991,821,17935,31504,36043,30529,60456,56796,-,7312,905,4309,2098,-,103,9834,-,-,-,7312
2,13114,中野区,1,09,食料品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13114,中野区,1,11,繊維工業,1,x,-,x,x,x,x,x,x,x,-,x,-,x,-,-,x,x,-,-,-,x
2,13114,中野区,1,15,印刷・同関連業,1,x,-,-,-,-,-,-,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13114,中野区,1,26,生産用機械器具製造業,1,x,x,-,x,x,x,x,-,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13114,中野区,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,x,x,-,-,-,x
2,13115,杉並区,0,00,総数,4,760806,1449,2296,-,-,110,110,84979,55380,-,2835,-,2835,-,-,133,3193,-,-,-,2835
2,13115,杉並区,1,09,食料品製造業,1,x,-,x,-,-,-,-,x,x,-,x,-,x,-,-,-,x,-,-,-,x
2,13115,杉並区,1,11,繊維工業,1,x,x,x,-,-,x,x,x,x,-,x,-,x,-,-,x,x,-,-,-,x
2,13115,杉並区,1,27,業務用機械器具製造業,1,x,x,-,-,-,x,x,-,-,-,-,-,-,-,-,x,-,-,-,-,-
2,13115,杉並区,1,29,電気機械器具製造業,1,x,x,x,-,-,x,x,x,x,-,x,-,x,-,-,x,x,-,-,-,x
2,13116,豊島区,0,00,総数,13,2259998,16614,19360,57952,58689,15045,15491,462414,553990,916,53838,11192,28376,14270,-,915,27625,x,721,x,x
2,13116,豊島区,1,13,家具・装備品製造業,1,x,-,-,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13116,豊島区,1,15,印刷・同関連業,6,1482798,4549,1980,45245,45940,7472,7299,280358,449380,x,7988,564,2442,4982,-,516,13899,721,721,-,x
2,13116,豊島区,1,25,はん用機械器具製造業,1,x,-,-,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13116,豊島区,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,-,-,x,x,x,-,x,x
2,13116,豊島区,1,28,電子部品・デバイス・電子回路製造業,1,x,x,x,-,-,-,-,x,x,x,x,x,x,x,-,-,x,-,-,-,x
2,13116,豊島区,1,30,情報通信機械器具製造業,1,x,x,x,-,-,x,x,-,x,x,x,x,x,-,-,-,x,-,-,-,x
2,13116,豊島区,1,32,その他の製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13117,北区,0,00,総数,41,13928959,688185,699505,1095722,1183831,814212,784220,7529741,4871341,632,4277699,1651201,2371296,255202,x,30578,988165,1578414,4044537,-2466123,1812208
2,13117,北区,1,09,食料品製造業,1,x,x,x,-,-,x,x,-,x,-,x,-,x,x,-,x,x,-,x,x,x
2,13117,北区,1,11,繊維工業,1,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,x,-,-,-,-
2,13117,北区,1,14,パルプ・紙・紙加工品製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,x,-,-,-,x
2,13117,北区,1,15,印刷・同関連業,15,7404529,176593,189142,463152,452777,77472,61715,7069742,3468041,-,201747,72805,109617,19325,-,5010,425914,147135,69012,78123,279870
2,13117,北区,1,16,化学工業,4,1218717,72008,81821,521411,607339,190472,233378,111801,497498,632,3970155,1574614,2204015,191526,-,14050,439622,1364162,3951230,-2587068,1383719
2,13117,北区,1,24,金属製品製造業,1,x,-,-,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13117,北区,1,25,はん用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,-,-,-,x
2,13117,北区,1,26,生産用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,x,-,-,-,x
2,13117,北区,1,27,業務用機械器具製造業,4,1872276,275136,256520,22997,34024,394040,333345,102844,51425,-,14559,-,-,14559,-,1871,14328,-,-,-,14559
2,13117,北区,1,29,電気機械器具製造業,3,385847,3213,7759,21927,15004,10191,13504,35101,19353,-,1751,-,-,1751,-,21,3059,-,-,-,1751
2,13117,北区,1,30,情報通信機械器具製造業,1,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13117,北区,1,31,輸送用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,x,x,x,x
2,13117,北区,1,32,その他の製造業,4,1475329,20351,3211,21808,31180,4176,5619,102826,169109,-,10272,1259,7326,1687,-,2966,13331,-,-,-,10272
2,13118,荒川区,0,00,総数,28,3013610,73898,72232,121125,113739,94189,103059,694840,639915,43758,78323,29726,31174,17423,21105,19690,71590,14353,19096,-4743,117338
2,13118,荒川区,1,09,食料品製造業,2,x,x,x,-,-,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13118,荒川区,1,14,パルプ・紙・紙加工品製造業,1,x,x,x,-,-,-,-,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13118,荒川区,1,15,印刷・同関連業,10,1235739,2058,1019,49559,46907,4960,5521,381313,346964,43398,43464,20123,20184,3157,21105,11698,41287,12951,17407,-4456,82406
2,13118,荒川区,1,16,化学工業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13118,荒川区,1,18,プラスチック製品製造業（別掲を除く）,1,x,x,x,x,x,x,x,-,x,-,x,x,-,-,-,x,x,-,-,-,x
2,13118,荒川区,1,20,なめし革・同製品・毛皮製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,-,-,x,x,-,-,-,x
2,13118,荒川区,1,24,金属製品製造業,2,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,x,x,x,x,x
2,13118,荒川区,1,25,はん用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13118,荒川区,1,27,業務用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13118,荒川区,1,28,電子部品・デバイス・電子回路製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,-,x,x
2,13118,荒川区,1,29,電気機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13118,荒川区,1,32,その他の製造業,2,x,x,x,x,x,x,x,x,x,x,x,-,-,x,-,x,x,-,-,-,x
2,13119,板橋区,0,00,総数,103,26461266,1150522,1207401,1010422,1134627,754887,677072,4231409,4956760,30229,743191,160889,512646,69656,156993,72698,733438,636380,356123,280257,1053677
2,13119,板橋区,1,09,食料品製造業,12,1888053,61202,91352,17711,18273,57749,54437,220582,604619,-,61765,13224,42486,6055,6321,6246,83104,339084,42803,296281,358046
2,13119,板橋区,1,11,繊維工業,1,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,-,-,-,-,-
2,13119,板橋区,1,14,パルプ・紙・紙加工品製造業,4,387956,772,956,2360,3622,2114,2224,51430,73325,-,50767,26623,22833,1311,-,6154,17058,-,-,-,50767
2,13119,板橋区,1,15,印刷・同関連業,43,6671016,10906,9993,71399,141700,49038,46155,1677372,1367131,-,129438,24116,87335,17987,141767,40145,186791,2977,2788,189,129627
2,13119,板橋区,1,16,化学工業,4,1896715,43864,66798,65649,55632,143657,142097,68419,176266,-,41223,1539,36222,3462,8467,476,47265,34947,36225,-1278,39945
2,13119,板橋区,1,17,石油製品・石炭製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,x,x,-,x,x
2,13119,板橋区,1,18,プラスチック製品製造業（別掲を除く）,2,x,x,x,x,x,x,x,x,x,-,x,x,-,x,-,x,x,x,x,x,x
2,13119,板橋区,1,21,窯業・土石製品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13119,板橋区,1,22,鉄鋼業,5,5430906,232740,238528,510258,473125,121892,90474,1167690,1198687,-,256396,11439,226069,18888,438,4323,162790,213330,247441,-34111,222285
2,13119,板橋区,1,23,非鉄金属製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,-,-,-,-,x
2,13119,板橋区,1,24,金属製品製造業,3,286509,9353,11955,3399,2828,4902,3065,67250,35068,27023,6951,3075,2250,1626,-,85,8480,-,-,-,33974
2,13119,板橋区,1,25,はん用機械器具製造業,2,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13119,板橋区,1,26,生産用機械器具製造業,3,657537,84712,81276,18889,33680,52545,47518,78131,63870,-,1109,-,966,143,-,68,4801,-,-,-,1109
2,13119,板橋区,1,27,業務用機械器具製造業,8,5408110,463869,478524,155382,214210,237582,205211,94765,534479,-,76910,18091,49678,9141,-,10407,93525,-,-,-,76910
2,13119,板橋区,1,29,電気機械器具製造業,2,x,-,-,x,x,x,x,x,x,-,x,x,x,x,-,-,x,x,x,x,x
2,13119,板橋区,1,31,輸送用機械器具製造業,4,714240,-,-,32159,31419,23234,23298,164112,119571,-,30230,2891,24925,2414,-,269,40203,-,-,-,30230
2,13119,板橋区,1,32,その他の製造業,6,814717,44868,41218,30336,37068,21099,20514,134653,133438,3206,7233,752,3294,3187,-,729,9868,-,-,-,10439
2,13120,練馬区,0,00,総数,21,3292878,78871,87460,57772,58564,96004,108851,596129,566766,24290,115139,14580,74380,26179,1489,10734,72033,16588,19838,-3250,136179
2,13120,練馬区,1,09,食料品製造業,8,784347,7601,8426,1735,1786,33272,39607,212077,90258,-,27602,7598,15913,4091,x,2739,9874,-,-,-,27602
2,13120,練馬区,1,11,繊維工業,1,x,x,x,-,-,x,x,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13120,練馬区,1,13,家具・装備品製造業,1,x,-,-,x,x,x,x,x,x,-,x,-,x,-,x,-,x,-,-,-,x
2,13120,練馬区,1,14,パルプ・紙・紙加工品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13120,練馬区,1,15,印刷・同関連業,3,183839,2947,3075,4239,5150,1326,1473,102506,77777,-,1312,578,567,167,-,53,6826,-,-,-,1312
2,13120,練馬区,1,16,化学工業,1,x,x,x,-,x,x,x,-,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13120,練馬区,1,23,非鉄金属製造業,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
2,13120,練馬区,1,25,はん用機械器具製造業,1,x,x,x,-,-,x,x,x,x,-,x,-,x,x,-,-,x,-,x,x,x
2,13120,練馬区,1,27,業務用機械器具製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x
2,13120,練馬区,1,29,電気機械器具製造業,1,x,-,-,x,x,x,x,-,x,-,x,-,-,x,-,-,x,-,-,-,x
2,13120,練馬区,1,30,情報通信機械器具製造業,1,x,x,x,x,x,-,x,x,x,-,x,x,-,x,-,x,x,-,-,-,x
2,13121,足立区,0,00,総数,72,12542644,708611,824486,327096,318010,495962,500586,4577867,3682409,101014,430348,105427,222677,102244,3905,15962,505569,426686,90969,335717,867079
2,13121,足立区,1,09,食料品製造業,10,1697687,27273,29296,9202,9817,22036,21629,375738,604616,11653,48435,20003,23367,5065,-,734,36789,68958,2063,66895,126983
2,13121,足立区,1,11,繊維工業,1,x,x,-,x,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13121,足立区,1,13,家具・装備品製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,-,-,-,x
2,13121,足立区,1,14,パルプ・紙・紙加工品製造業,5,1064900,103558,90363,16890,15333,23323,26783,-,112359,-,30669,7633,22884,152,-,4,20338,12513,13162,-649,30020
2,13121,足立区,1,15,印刷・同関連業,4,510900,395,565,9193,8640,4439,3910,67053,172659,-,12613,1730,8848,2035,-,739,17290,-,-,-,12613
2,13121,足立区,1,16,化学工業,7,3270051,284850,367290,110361,94547,199302,207873,2852435,1426323,11219,114157,25077,53980,35100,-,1180,215774,317722,41270,276452,401828
2,13121,足立区,1,18,プラスチック製品製造業（別掲を除く）,4,282603,6112,6784,1114,783,3324,3855,61083,135042,-,1075,73,1002,-,-,650,19465,-,-,-,1075
2,13121,足立区,1,19,ゴム製品製造業,2,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13121,足立区,1,20,なめし革・同製品・毛皮製造業,5,628201,125486,146748,77251,80934,116122,99332,31321,96697,2092,60049,35394,19541,5114,1618,-,12167,15605,30607,-15002,47139
2,13121,足立区,1,21,窯業・土石製品製造業,3,330252,28197,25967,114,170,4089,6489,282452,188157,23121,17315,4773,7095,5447,-,1261,20493,3098,3764,-666,39770
2,13121,足立区,1,22,鉄鋼業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,x,-,x,x
2,13121,足立区,1,23,非鉄金属製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13121,足立区,1,24,金属製品製造業,6,506537,11567,7686,12484,13863,13867,18963,103593,66274,1165,3341,1191,935,1215,-,3,6291,907,103,804,5310
2,13121,足立区,1,25,はん用機械器具製造業,1,x,x,x,x,x,x,x,-,x,-,x,-,x,x,-,x,x,x,-,x,x
2,13121,足立区,1,26,生産用機械器具製造業,4,378894,938,1844,19817,22770,12570,14451,67257,74322,-,9376,119,7024,2233,-,194,7481,-,-,-,9376
2,13121,足立区,1,27,業務用機械器具製造業,4,296496,25926,24633,11027,10971,4486,4506,52884,24766,-,11282,7581,3230,471,2287,1960,3022,-,-,-,11282
2,13121,足立区,1,28,電子部品・デバイス・電子回路製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,-,-,-,x,-,-,-,x
2,13121,足立区,1,29,電気機械器具製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,-,x,-,-,-,x
2,13121,足立区,1,30,情報通信機械器具製造業,1,x,-,-,x,-,x,-,x,x,x,x,-,x,-,-,-,x,-,-,-,x
2,13121,足立区,1,31,輸送用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,-,x,x,-,x,x
2,13121,足立区,1,32,その他の製造業,5,195889,16101,14627,10000,11563,11625,11329,102425,70362,23612,6320,-,5886,434,-,3810,9237,-,-,-,29932
2,13122,葛飾区,0,00,総数,45,6965160,400806,423744,135238,142529,206080,221528,1098748,1609017,18019,161439,54747,71113,35579,9082,4803,191055,61264,69076,-7812,171646
2,13122,葛飾区,1,09,食料品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13122,葛飾区,1,11,繊維工業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,-,-,-,x,-,x,x,x
2,13122,葛飾区,1,14,パルプ・紙・紙加工品製造業,4,1437385,46968,53530,9235,7985,43987,49013,189509,506201,-,22666,6259,13203,3204,-,1711,52891,20578,16685,3893,26559
2,13122,葛飾区,1,15,印刷・同関連業,3,452717,58045,68916,8872,11407,2371,3501,121747,85067,-,4695,642,3850,203,-,-,8366,669,-,669,5364
2,13122,葛飾区,1,16,化学工業,2,x,x,x,x,-,x,x,x,x,x,x,-,x,x,-,-,x,-,-,-,x
2,13122,葛飾区,1,18,プラスチック製品製造業（別掲を除く）,4,427486,9346,7351,4451,4610,12203,11448,99130,46391,-,4248,916,1102,2230,-,378,9181,-,-,-,4248
2,13122,葛飾区,1,19,ゴム製品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13122,葛飾区,1,20,なめし革・同製品・毛皮製造業,3,172060,22837,19116,7041,13680,12482,12943,38522,13246,2000,10684,7381,1620,1683,-,80,2035,-,-,-,12684
2,13122,葛飾区,1,24,金属製品製造業,10,1021447,65384,51962,38034,36509,12823,14326,150064,111479,-,12430,1080,7678,3672,-,172,15129,1119,-,1119,13549
2,13122,葛飾区,1,25,はん用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13122,葛飾区,1,26,生産用機械器具製造業,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,-,x,x,x,x,x
2,13122,葛飾区,1,27,業務用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,-,x,-,-,x,-,-,-,x
2,13122,葛飾区,1,29,電気機械器具製造業,5,666220,45000,49244,14022,15973,14236,13291,103911,82410,9950,4918,1264,3277,377,9082,-,8985,-,-,-,14868
2,13122,葛飾区,1,30,情報通信機械器具製造業,1,x,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,x,-,-,-,x
2,13122,葛飾区,1,32,その他の製造業,3,207757,14121,15932,4213,4255,6614,9749,64242,26444,-,20449,11419,3379,5651,-,109,4964,-,-,-,20449
2,13123,江戸川区,0,00,総数,50,9107121,393404,367412,216903,180586,454491,398611,2607260,2411070,312822,445786,210622,200085,35079,2914,32526,292154,325720,161449,164271,922879
2,13123,江戸川区,1,09,食料品製造業,6,3028616,130829,116473,28880,26885,190791,166531,698725,690575,-,134880,18695,98278,17907,-,10919,91125,117718,111033,6685,141565
2,13123,江戸川区,1,11,繊維工業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,-,-,-,x,-,x,x,x
2,13123,江戸川区,1,14,パルプ・紙・紙加工品製造業,4,1777800,94437,106505,30658,21213,67735,68449,230800,593589,9840,39473,9447,28376,1650,-,2474,78853,30439,39340,-8901,40412
2,13123,江戸川区,1,15,印刷・同関連業,5,221197,2726,-,3004,3308,2784,1639,161697,190777,-,4861,4023,747,91,-,-,14760,-,-,-,4861
2,13123,江戸川区,1,16,化学工業,1,x,x,x,x,x,x,x,-,x,-,x,x,x,x,-,-,x,x,-,x,x
2,13123,江戸川区,1,19,ゴム製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,-,-,x,x,-,-,-,x
2,13123,江戸川区,1,20,なめし革・同製品・毛皮製造業,2,x,x,x,x,x,x,x,x,x,-,-,-,-,-,-,x,x,-,-,-,-
2,13123,江戸川区,1,21,窯業・土石製品製造業,1,x,x,x,-,-,-,-,x,x,-,-,-,-,-,-,-,x,-,-,-,-
2,13123,江戸川区,1,22,鉄鋼業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,-,-,-,x
2,13123,江戸川区,1,23,非鉄金属製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,-,-,-,-,x,x,-,x,x
2,13123,江戸川区,1,24,金属製品製造業,9,855173,42393,43193,11416,12725,24345,18767,189464,196832,30487,12814,3952,8357,505,-,739,16596,-,-,-,43301
2,13123,江戸川区,1,25,はん用機械器具製造業,2,x,-,x,x,x,x,x,x,x,-,x,x,x,x,x,x,x,-,-,-,x
2,13123,江戸川区,1,26,生産用機械器具製造業,7,1008651,20169,5243,102369,79791,49886,51177,647677,432625,160073,190571,135827,43746,10998,x,15923,55540,10724,9996,728,351372
2,13123,江戸川区,1,27,業務用機械器具製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,-,-,-,-,x,-,x,x,x
2,13123,江戸川区,1,29,電気機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13123,江戸川区,1,31,輸送用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,x,x,-,-,-,x
2,13123,江戸川区,1,32,その他の製造業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,-,-,-,x
1,13200,市部,0,00,総数,512,342429591,6917897,7604045,24452599,29580137,11064336,12030778,18714206,52359674,920327,9303011,1939012,4397039,2966960,78591,1207894,9067806,6805301,6417070,388231,10611569
1,13200,市部,1,09,食料品製造業,86,39122691,327550,316574,116424,113308,647971,648762,3559971,7149477,17126,1166747,394550,718662,53535,-,222968,939539,614282,609222,5060,1188933
1,13200,市部,1,10,飲料・たばこ・飼料製造業,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
1,13200,市部,1,11,繊維工業,5,483253,36523,33722,26234,27079,12374,13684,130224,94058,3440,9461,3719,5122,620,-,24,12355,8498,7492,1006,13907
1,13200,市部,1,13,家具・装備品製造業,5,7326374,126433,303646,2451920,2774776,1105873,1279969,347931,513681,-,101862,13662,19902,68298,-,28571,66567,1994,2617,-623,101239
1,13200,市部,1,14,パルプ・紙・紙加工品製造業,6,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
1,13200,市部,1,15,印刷・同関連業,39,7835171,71274,86508,103320,101472,107774,112802,911776,972074,-,68322,10460,47569,10293,-,38000,196340,3874,2365,1509,69831
1,13200,市部,1,16,化学工業,21,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1,13200,市部,1,18,プラスチック製品製造業（別掲を除く）,15,1319406,36100,37957,57110,66821,35644,38832,139343,226708,13587,41924,12873,16143,12908,-,10803,52293,14102,10404,3698,59209
1,13200,市部,1,19,ゴム製品製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
1,13200,市部,1,21,窯業・土石製品製造業,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
1,13200,市部,1,22,鉄鋼業,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x
1,13200,市部,1,23,非鉄金属製造業,7,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,-,-,-,x
1,13200,市部,1,24,金属製品製造業,28,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1,13200,市部,1,25,はん用機械器具製造業,22,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
1,13200,市部,1,26,生産用機械器具製造業,47,15500974,443718,353331,2110199,2776084,850163,1172708,1748674,3446883,4471,462387,60164,179206,223017,2313,41308,435132,155084,144501,10583,477441
1,13200,市部,1,27,業務用機械器具製造業,36,8225285,410030,426501,1192640,1314740,660860,771910,1300150,1080910,x,163941,28482,53133,82326,1224,78170,167682,36828,31017,5811,x
1,13200,市部,1,28,電子部品・デバイス・電子回路製造業,39,31901239,725171,918656,1171009,1072282,842917,814878,1398418,7736729,22092,2265468,233778,1419031,612659,x,125311,2396220,2162937,2116010,46927,2334487
1,13200,市部,1,29,電気機械器具製造業,66,53789050,2813577,2874398,9975812,11332922,3172343,3428250,1958634,7972576,35847,1047797,252614,195039,600144,8380,438356,1028358,671410,659464,11946,1095590
1,13200,市部,1,30,情報通信機械器具製造業,22,44837356,488557,652448,3644279,6398593,797014,852712,364217,3958552,7711,832166,78628,383215,370323,2151,9394,759638,743121,765087,-21966,817911
1,13200,市部,1,31,輸送用機械器具製造業,37,89876139,77650,87556,1204295,1279674,685439,674288,1902964,8952945,375760,1909936,522610,717966,669360,25220,101490,1696909,1569429,1583612,-14183,2271513
1,13200,市部,1,32,その他の製造業,16,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
2,13201,八王子市,0,00,総数,115,30672589,670076,657322,1856059,2395023,1626654,1843139,2611129,5904515,182117,780464,228514,377796,174154,-,65096,947100,218800,211858,6942,969523
2,13201,八王子市,1,09,食料品製造業,13,6512182,45886,38488,11197,9985,252703,255026,169551,1065698,-,165668,86446,71567,7655,-,3556,151936,1400,776,624,166292
2,13201,八王子市,1,10,飲料・たばこ・飼料製造業,1,x,x,x,-,-,x,x,x,x,-,x,x,x,x,-,x,x,x,x,x,x
2,13201,八王子市,1,11,繊維工業,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,-,x,x,x,x,x,x
2,13201,八王子市,1,13,家具・装備品製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,-,x,-,x,x,-,-,-,x
2,13201,八王子市,1,15,印刷・同関連業,10,3376853,18952,27983,37788,35068,25565,25542,248254,450591,-,13739,1907,7213,4619,-,12010,113362,2501,1191,1310,15049
2,13201,八王子市,1,16,化学工業,10,3037573,89014,111518,157436,151397,243688,261650,105310,948377,89920,170365,81237,64145,24983,-,4823,129426,4863,4199,664,260949
2,13201,八王子市,1,18,プラスチック製品製造業（別掲を除く）,4,349127,7908,11510,7145,5993,11451,11650,58931,47177,13587,6252,2100,3866,286,-,-,5878,1799,-,1799,21638
2,13201,八王子市,1,19,ゴム製品製造業,1,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,x,x,-,-,-,x
2,13201,八王子市,1,23,非鉄金属製造業,1,x,x,x,x,x,x,x,x,x,-,x,-,x,x,-,-,x,-,-,-,x
2,13201,八王子市,1,24,金属製品製造業,7,429092,1366,942,1125,1738,10273,8375,95091,101285,-,27979,8376,12266,7337,-,214,16956,-,-,-,27979
2,13201,八王子市,1,25,はん用機械器具製造業,2,x,x,x,x,x,x,x,x,x,-,x,x,x,x,-,-,x,x,-,x,x
2,13201,八王子市,1,26,生産用機械器具製造業,12,7786100,184291,119210,1052859,1514632,442377,611264,482631,1568515,4468,123908,15465,34586,73857,-,14243,169733,128617,119844,8773,137149
2,13201,八王子市,1,27,業務用機械器具製造業,12,1654131,93637,91938,86704,74147,177721,182513,104527,179248,62252,32075,8594,13573,9908,-,3497,29471,5259,-,5259,99586
2,13201,八王子市,1,28,電子部品・デバイス・電子回路製造業,9,1661604,95728,111288,79890,119447,180777,175744,543666,628829,8450,112317,8625,87231,16461,-,13785,164642,50296,59994,-9698,111069
2,13201,八王子市,1,29,電気機械器具製造業,14,2952015,78950,90284,265642,307626,127543,150950,370399,285165,-,23601,4376,12858,6367,-,2627,42819,3733,2484,1249,24850
2,13201,八王子市,1,30,情報通信機械器具製造業,5,652360,13555,14839,35331,26800,80007,73608,40567,62229,-,11270,2677,3202,5391,-,4,11164,-,-,-,11270
2,13201,八王子市,1,31,輸送用機械器具製造業,9,1016763,5407,4200,69812,98345,37200,44534,182274,379427,-,67354,5398,50058,11898,-,671,84510,10147,14191,-4044,63310
2,13201,八王子市,1,32,その他の製造業,1,x,-,-,x,x,x,x,-,x,-,x,-,x,x,-,x,x,-,-,-,x
2,13202,立川市,0,00,総数,28,8844756,100183,265858,2635554,2910815,1082157,1263337,291492,546220,4122,133566,17837,32368,83361,-,10290,89500,1185,1638,-453,137235
