地域階層,地域コード,地域,産業分類階層,産業コード,産業小分類,事業所数,従業者数（送出者を除く）／総数(人),従業者数（送出者を除く）／うち男(人),送出者（人）,個人業主及び無給家族従業者／総数(人),個人業主及び無給家族従業者／うち男(人),常用労働者／常用雇用者／正社員･正職員等／総数(人),常用労働者／常用雇用者／正社員･正職員等／うち男(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／総数(人),常用労働者／常用雇用者／ﾊﾟｰﾄ･ｱﾙﾊﾞｲﾄ等／うち男(人),常用労働者／出向･派遣受入者／総数(人),常用労働者／出向･派遣受入者／うち男(人),臨時雇用者／総数(人),臨時雇用者／うち男(人),現金給与総額(万円),原材料使用額等(万円),製造品出荷額等／総額(万円),製造品出荷額等／うち製造品出荷額(万円),製造品出荷額等／うち加工賃収入額(万円),付加価値額(29人以下は粗付加価値額)(万円),粗付加価値額(万円)
2,13104,新宿区,2,159,印刷関連サービス業,10,95,72,-,-,-,95,72,-,-,-,-,-,-,40529,43562,104015,-,91644,55715,55715
2,13104,新宿区,1,160,化学工業,2,19,3,-,-,-,17,3,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,2,166,化粧品・歯磨・その他の化粧用調整品製造業,2,19,3,-,-,-,17,3,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,1,180,プラスチック製品製造業（別掲を除く）,3,42,35,-,-,-,40,35,2,-,-,-,-,-,16375,11658,73763,63064,-,57240,57240
2,13104,新宿区,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,1,6,4,-,-,-,6,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,2,183,工業用プラスチック製品製造業,2,36,31,-,-,-,34,31,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,1,240,金属製品製造業,7,69,48,-,-,-,48,38,19,8,2,2,-,-,23692,22072,61559,45612,15943,36395,36395
2,13104,新宿区,2,242,洋食器・刃物・手道具・金物類製造業,1,8,7,-,-,-,8,7,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13104,新宿区,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),1,8,5,-,-,-,4,2,4,3,-,-,-,-,x,x,x,x,x,x,x
2,13104,新宿区,2,245,金属素形材製品製造業,2,20,16,-,-,-,18,16,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,2,21,12,-,-,-,8,7,11,3,2,2,-,-,x,x,x,-,x,x,x
2,13104,新宿区,2,249,その他の金属製品製造業,1,12,8,-,-,-,10,6,2,2,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,1,260,生産用機械器具製造業,1,4,2,-,-,-,3,2,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,2,269,その他の生産用機械・同部分品製造業,1,4,2,-,-,-,3,2,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,1,270,業務用機械器具製造業,4,112,81,-,-,-,97,78,15,3,-,-,-,-,55513,112836,276108,276108,-,156637,150604
2,13104,新宿区,2,272,サービス用・娯楽用機械器具製造業,1,8,7,-,-,-,8,7,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,1,60,43,-,-,-,46,41,14,2,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,2,274,医療用機械器具・医療用品製造業,2,44,31,-,-,-,43,30,1,1,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,1,280,電子部品・デバイス・電子回路製造業,2,15,10,-,-,-,15,10,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13104,新宿区,2,285,ユニット部品製造業,1,9,7,-,-,-,9,7,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13104,新宿区,2,289,その他の電子部品・デバイス・電子回路製造業,1,6,3,-,-,-,6,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,1,290,電気機械器具製造業,3,32,25,1,-,-,31,24,2,2,-,-,1,1,18927,32772,70968,55371,731,35654,35654
2,13104,新宿区,2,293,民生用電気機械器具製造業,1,4,4,-,-,-,4,4,-,-,-,-,1,1,x,x,x,x,x,x,x
2,13104,新宿区,2,296,電子応用装置製造業,1,23,17,1,-,-,23,17,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13104,新宿区,2,297,電気計測器製造業,1,5,4,-,-,-,4,3,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13104,新宿区,1,300,情報通信機械器具製造業,3,111,85,-,-,-,107,84,4,1,-,-,-,-,45471,98699,218588,194280,-,102077,111615
2,13104,新宿区,2,302,映像・音響機械器具製造業,3,111,85,-,-,-,107,84,4,1,-,-,-,-,45471,98699,218588,194280,-,102077,111615
2,13104,新宿区,1,320,その他の製造業,8,66,45,-,2,1,43,33,21,11,-,-,2,2,28138,56764,111674,49128,62003,50609,50609
2,13104,新宿区,2,321,貴金属・宝石製品製造業,1,9,5,-,-,-,7,5,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,2,325,がん具・運動用具製造業,1,5,1,-,1,-,-,-,4,1,-,-,-,-,x,x,x,x,-,x,x
2,13104,新宿区,2,328,畳等生活雑貨製品製造業,1,6,3,-,-,-,3,1,3,2,-,-,-,-,x,x,x,x,x,x,x
2,13104,新宿区,2,329,他に分類されない製造業,5,46,36,-,1,1,33,27,12,8,-,-,2,2,23607,52959,97289,36914,x,40858,40858
2,13105,文京区,0,000,総数,209,4747,3315,439,4,4,4503,3288,431,188,248,167,10,7,2372859,4830339,9268679,7933149,676470,4009288,4103943
2,13105,文京区,1,090,食料品製造業,6,108,43,-,-,-,35,24,69,17,4,2,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,093,野菜缶詰・果実缶詰・農産保存食料品製造業,1,4,2,-,-,-,2,2,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,097,パン・菓子製造業,1,67,19,-,-,-,9,4,56,13,2,2,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,099,その他の食料品製造業,4,37,22,-,-,-,24,18,11,4,2,-,-,-,16761,27666,68754,68754,-,38049,38049
2,13105,文京区,1,110,繊維工業,6,74,27,-,1,1,51,25,22,1,-,-,-,-,24531,47465,90994,49287,40365,40119,40119
2,13105,文京区,2,114,染色整理業,1,28,16,-,-,-,26,16,2,-,-,-,-,-,x,x,x,-,x,x,x
2,13105,文京区,2,116,外衣・シャツ製造業（和式を除く）,1,16,3,-,-,-,9,2,7,1,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,2,12,3,-,1,1,5,2,6,-,-,-,-,-,x,x,x,-,x,x,x
2,13105,文京区,2,119,その他の繊維製品製造業,2,18,5,-,-,-,11,5,7,-,-,-,-,-,x,x,x,x,x,x,x
2,13105,文京区,1,120,木材・木製品製造業（家具を除く）,3,26,15,-,-,-,21,14,5,1,-,-,-,-,9781,14327,32928,32928,-,17144,17144
2,13105,文京区,2,123,木製容器製造業（竹、とうを含む）,1,10,4,-,-,-,5,3,5,1,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,129,その他の木製品製造業(竹、とうを含む),2,16,11,-,-,-,16,11,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,1,130,家具・装備品製造業,1,7,4,-,-,-,5,4,2,-,-,-,-,-,x,x,x,-,x,x,x
2,13105,文京区,2,139,その他の家具・装備品製造業,1,7,4,-,-,-,5,4,2,-,-,-,-,-,x,x,x,-,x,x,x
2,13105,文京区,1,140,パルプ・紙・紙加工品製造業,3,12,7,-,-,-,9,7,3,-,-,-,-,-,2229,4470,9229,5216,4013,4386,4386
2,13105,文京区,2,144,紙製品製造業,3,12,7,-,-,-,9,7,3,-,-,-,-,-,2229,4470,9229,5216,4013,4386,4386
2,13105,文京区,1,150,印刷・同関連業,137,3672,2641,438,1,1,3612,2674,257,136,240,161,8,5,1896442,3648302,6836297,6181241,587521,2863772,2945211
2,13105,文京区,2,151,印刷業,75,2262,1643,406,-,-,2529,1888,94,51,45,26,-,-,1304595,3049772,5155720,4867467,226632,1895092,1946253
2,13105,文京区,2,152,製版業,20,1036,694,32,-,-,769,519,106,50,193,134,-,-,452828,513539,1352025,1309122,39342,748337,773942
2,13105,文京区,2,153,製本業、印刷物加工業,38,273,220,-,1,1,216,185,54,33,2,1,7,4,91766,59060,220302,2628,215602,148741,148741
2,13105,文京区,2,159,印刷関連サービス業,4,101,84,-,-,-,98,82,3,2,-,-,1,1,47253,25931,108250,2024,105945,71602,76275
2,13105,文京区,1,160,化学工業,3,32,22,-,-,-,22,16,10,6,-,-,-,-,12879,64561,91832,91832,-,25134,25134
2,13105,文京区,2,165,医薬品製造業,1,9,5,-,-,-,8,5,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,166,化粧品・歯磨・その他の化粧用調整品製造業,2,23,17,-,-,-,14,11,9,6,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,1,180,プラスチック製品製造業（別掲を除く）,4,43,29,-,-,-,33,24,10,5,-,-,-,-,22818,28708,75363,65878,1725,43000,43000
2,13105,文京区,2,181,プラスチック板・棒・管・継手・異形押出製品製造業,1,4,4,-,-,-,1,1,3,3,-,-,-,-,x,x,x,x,x,x,x
2,13105,文京区,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,1,6,2,-,-,-,4,2,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13105,文京区,2,189,その他のプラスチック製品製造業,2,33,23,-,-,-,28,21,5,2,-,-,-,-,x,x,x,x,x,x,x
2,13105,文京区,1,190,ゴム製品製造業,1,4,4,-,-,-,4,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,199,その他のゴム製品製造業,1,4,4,-,-,-,4,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,1,200,なめし革・同製品・毛皮製造業,1,61,30,-,-,-,56,30,5,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,206,かばん製造業,1,61,30,-,-,-,56,30,5,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,1,210,窯業・土石製品製造業,2,14,7,-,1,1,11,6,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13105,文京区,2,211,ガラス・同製品製造業,1,10,5,-,-,-,8,5,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13105,文京区,2,219,その他の窯業・土石製品製造業,1,4,2,-,1,1,3,1,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,1,240,金属製品製造業,3,19,15,-,1,1,17,14,1,-,-,-,-,-,5932,4795,13354,5709,7645,7888,7888
2,13105,文京区,2,242,洋食器・刃物・手道具・金物類製造業,1,5,5,-,-,-,5,5,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13105,文京区,2,245,金属素形材製品製造業,1,5,4,-,1,1,4,3,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13105,文京区,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,1,9,6,-,-,-,8,6,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13105,文京区,1,260,生産用機械器具製造業,2,8,5,-,-,-,4,2,4,3,-,-,1,1,x,x,x,x,-,x,x
2,13105,文京区,2,265,基礎素材産業用機械製造業,1,4,3,-,-,-,1,-,3,3,-,-,1,1,x,x,x,x,-,x,x
2,13105,文京区,2,266,金属加工機械製造業,1,4,2,-,-,-,3,2,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,1,270,業務用機械器具製造業,18,479,342,1,-,-,448,327,28,12,4,4,1,1,239965,709915,1256273,706208,21873,496126,505095
2,13105,文京区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,2,15,13,-,-,-,14,13,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,274,医療用機械器具・医療用品製造業,16,464,329,1,-,-,434,314,27,12,4,4,1,1,x,x,x,x,21873,x,x
2,13105,文京区,1,290,電気機械器具製造業,3,45,34,-,-,-,39,29,6,5,-,-,-,-,15885,41799,69783,68528,-,28833,28833
2,13105,文京区,2,291,発電用・送電用・配電用電気機械器具製造業,1,10,5,-,-,-,10,5,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,294,電球・電気照明器具製造業,1,8,6,-,-,-,6,5,2,1,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,296,電子応用装置製造業,1,27,23,-,-,-,23,19,4,4,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,1,320,その他の製造業,16,143,90,-,-,-,136,88,7,2,-,-,-,-,67309,93755,211489,153146,5829,108567,108834
2,13105,文京区,2,321,貴金属・宝石製品製造業,4,36,19,-,-,-,36,19,-,-,-,-,-,-,18859,38487,74689,70689,4000,33366,33366
2,13105,文京区,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,2,12,6,-,-,-,12,6,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,326,ペン・鉛筆・絵画用品・その他の事務用品製造業,1,4,3,-,-,-,4,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,328,畳等生活雑貨製品製造業,1,7,6,-,-,-,7,6,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13105,文京区,2,329,他に分類されない製造業,8,84,56,-,-,-,77,54,7,2,-,-,-,-,36102,28170,92419,61256,1829,58983,59250
2,13106,台東区,0,000,総数,337,3547,2213,4,17,11,2823,1997,695,205,16,2,8,3,1349319,3278061,6007949,4991227,610244,2506109,2523312
2,13106,台東区,1,090,食料品製造業,26,423,233,-,6,2,250,183,167,48,-,-,-,-,145935,229365,522650,478488,36461,264513,271458
2,13106,台東区,2,091,畜産食料品製造業,3,25,22,-,-,-,23,21,2,1,-,-,-,-,x,x,x,x,2553,x,x
2,13106,台東区,2,092,水産食料品製造業,1,6,5,-,-,-,3,3,3,2,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,094,調味料製造業,1,6,3,-,-,-,6,3,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,097,パン・菓子製造業,11,176,75,-,6,2,87,56,83,17,-,-,-,-,67555,39030,151639,121748,28834,104100,104158
2,13106,台東区,2,099,その他の食料品製造業,10,210,128,-,-,-,131,100,79,28,-,-,-,-,65085,137080,284802,277784,5074,129907,136794
2,13106,台東区,1,110,繊維工業,30,264,115,-,-,-,180,108,84,7,-,-,-,-,87738,267192,446991,381153,32837,165742,165742
2,13106,台東区,2,115,綱・網・レース・繊維粗製品製造業,1,4,2,-,-,-,4,2,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,116,外衣・シャツ製造業（和式を除く）,3,25,16,-,-,-,23,16,2,-,-,-,-,-,x,x,x,x,10000,x,x
2,13106,台東区,2,118,和装製品・その他の衣服・繊維製身の回り品製造業,18,174,62,-,-,-,105,56,69,6,-,-,-,-,51280,130111,233234,203450,16156,95071,95071
2,13106,台東区,2,119,その他の繊維製品製造業,8,61,35,-,-,-,48,34,13,1,-,-,-,-,20836,33532,80531,69628,6681,43319,43319
2,13106,台東区,1,120,木材・木製品製造業（家具を除く）,4,30,13,-,-,-,21,9,9,4,-,-,-,-,5638,5462,17392,15492,1900,10996,10996
2,13106,台東区,2,121,製材業、木製品製造業,1,8,5,-,-,-,8,5,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13106,台東区,2,123,木製容器製造業（竹、とうを含む）,3,22,8,-,-,-,13,4,9,4,-,-,-,-,x,x,x,15492,x,x,x
2,13106,台東区,1,130,家具・装備品製造業,8,108,80,-,-,-,98,78,10,2,-,-,2,2,52073,79125,184576,127492,147,99839,98977
2,13106,台東区,2,131,家具製造業,2,18,13,-,-,-,16,13,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,132,宗教用具製造業,1,52,39,-,-,-,45,37,7,2,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,139,その他の家具・装備品製造業,5,38,28,-,-,-,37,28,1,-,-,-,2,2,18500,44835,80145,79651,147,32544,32544
2,13106,台東区,1,140,パルプ・紙・紙加工品製造業,29,266,166,-,2,2,217,151,47,13,-,-,-,-,90320,153922,345037,230942,74383,176142,176142
2,13106,台東区,2,144,紙製品製造業,15,154,100,-,-,-,128,91,26,9,-,-,-,-,56310,61453,190329,130906,54946,118779,118779
2,13106,台東区,2,145,紙製容器製造業,8,58,35,-,2,2,44,30,12,3,-,-,-,-,18918,39156,70028,59576,10452,28453,28453
2,13106,台東区,2,149,その他のパルプ・紙・紙加工品製造業,6,54,31,-,-,-,45,30,9,1,-,-,-,-,15092,53313,84680,40460,8985,28910,28910
2,13106,台東区,1,150,印刷・同関連業,68,737,498,1,3,2,671,478,55,19,9,-,4,1,310658,632841,1210710,921936,165976,527617,533351
2,13106,台東区,2,151,印刷業,53,566,380,-,3,2,515,365,47,13,1,-,4,1,231419,578700,1022697,818969,81978,404228,409912
2,13106,台東区,2,152,製版業,6,107,70,1,-,-,95,67,5,4,8,-,-,-,53137,25304,112808,101882,9979,80645,80695
2,13106,台東区,2,153,製本業、印刷物加工業,9,64,48,-,-,-,61,46,3,2,-,-,-,-,26102,28837,75205,1085,74019,42744,42744
2,13106,台東区,1,160,化学工業,3,24,14,-,-,-,21,11,3,3,-,-,-,-,11798,29856,51593,35949,6111,20040,20040
2,13106,台東区,2,162,無機化学工業製品製造業,2,9,6,-,-,-,8,5,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,169,その他の化学工業,1,15,8,-,-,-,13,6,2,2,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,1,180,プラスチック製品製造業（別掲を除く）,8,70,45,1,-,-,54,38,17,7,-,-,-,-,22738,24144,56921,29981,26940,30230,30230
2,13106,台東区,2,182,プラスチックフィルム・シート・床材・合成皮革製造業,2,13,8,1,-,-,13,8,1,-,-,-,-,-,x,x,x,-,x,x,x
2,13106,台東区,2,183,工業用プラスチック製品製造業,1,13,10,-,-,-,13,10,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,184,発泡・強化プラスチック製品製造業,2,12,7,-,-,-,10,7,2,-,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,189,その他のプラスチック製品製造業,3,32,20,-,-,-,18,13,14,7,-,-,-,-,6274,13417,26561,24061,2500,12114,12114
2,13106,台東区,1,190,ゴム製品製造業,5,32,24,-,-,-,27,21,5,3,-,-,-,-,13077,25189,54188,49443,200,26963,26963
2,13106,台東区,2,192,ゴム製・プラスチック製履物・同附属品製造業,2,9,7,-,-,-,7,5,2,2,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,193,ゴムベルト・ゴムホース・工業用ゴム製品製造業,1,13,11,-,-,-,11,10,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,199,その他のゴム製品製造業,2,10,6,-,-,-,9,6,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,1,200,なめし革・同製品・毛皮製造業,54,599,398,-,1,1,461,346,136,51,1,-,-,-,212439,892507,1386808,1334534,34609,453680,455894
2,13106,台東区,2,201,なめし革製造業,2,10,7,-,-,-,9,7,1,-,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,203,革製履物用材料・同附属品製造業,14,122,75,-,1,1,88,62,33,12,-,-,-,-,38770,147719,210910,207599,3311,58241,58241
2,13106,台東区,2,204,革製履物製造業,22,316,239,-,-,-,264,208,51,31,1,-,-,-,116191,513467,826528,793598,17982,286637,288851
2,13106,台東区,2,206,かばん製造業,5,36,18,-,-,-,24,16,12,2,-,-,-,-,14377,26640,50182,42686,7496,21698,21698
2,13106,台東区,2,207,袋物製造業,9,104,52,-,-,-,70,47,34,5,-,-,-,-,37762,191329,276301,270329,3255,78315,78315
2,13106,台東区,2,209,その他のなめし革製品製造業,2,11,7,-,-,-,6,6,5,1,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,1,210,窯業・土石製品製造業,3,16,13,-,1,1,13,10,2,2,-,-,-,-,4812,4634,10364,5614,x,5282,5282
2,13106,台東区,2,211,ガラス・同製品製造業,2,12,10,-,1,1,9,7,2,2,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,218,骨材・石工品等製造業,1,4,3,-,-,-,4,3,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,1,230,非鉄金属製造業,2,11,7,-,-,-,8,5,3,2,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,233,非鉄金属・同合金圧延業（抽伸、押出しを含む）,1,6,4,-,-,-,6,4,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,239,その他の非鉄金属製造業,1,5,3,-,-,-,2,1,3,2,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,1,240,金属製品製造業,27,191,138,-,2,2,164,123,25,13,-,-,-,-,68598,59563,166207,98766,63080,98286,98286
2,13106,台東区,2,241,ブリキ缶・その他のめっき板等製品製造業,2,11,8,-,-,-,11,8,-,-,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,242,洋食器・刃物・手道具・金物類製造業,9,61,42,-,1,1,50,35,10,6,-,-,-,-,21975,14079,58496,57228,1185,40936,40936
2,13106,台東区,2,244,建設用・建築用金属製品製造業（製缶板金業を含む),2,13,10,-,-,-,11,9,2,1,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,245,金属素形材製品製造業,1,7,5,-,-,-,7,5,-,-,-,-,-,-,x,x,x,-,x,x,x
2,13106,台東区,2,246,金属被覆・彫刻業、熱処理業（ほうろう鉄器を除く）,12,79,59,-,1,1,69,52,9,6,-,-,-,-,27542,17422,60383,4358,51747,39594,39594
2,13106,台東区,2,248,ボルト・ナット・リベット・小ねじ・木ねじ等製造業,1,20,14,-,-,-,16,14,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,1,260,生産用機械器具製造業,2,27,23,-,-,-,26,23,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,269,その他の生産用機械・同部分品製造業,2,27,23,-,-,-,26,23,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,1,270,業務用機械器具製造業,5,70,50,-,-,-,61,47,9,3,-,-,-,-,35825,21971,104136,102460,-,76619,76619
2,13106,台東区,2,273,計量器・測定器・分析機器・試験機・測量機械器具・理化学機械器具製造業,3,21,14,-,-,-,16,13,5,1,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,274,医療用機械器具・医療用品製造業,2,49,36,-,-,-,45,34,4,2,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,1,290,電気機械器具製造業,5,46,33,-,-,-,38,32,8,1,-,-,-,-,19914,33672,70565,56610,13086,34104,34104
2,13106,台東区,2,294,電球・電気照明器具製造業,2,15,9,-,-,-,11,9,4,-,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,295,電池製造業,1,9,6,-,-,-,8,6,1,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,296,電子応用装置製造業,1,6,5,-,-,-,5,4,1,1,-,-,-,-,x,x,x,x,x,x,x
2,13106,台東区,2,297,電気計測器製造業,1,16,13,-,-,-,14,13,2,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,1,300,情報通信機械器具製造業,1,11,8,-,-,-,7,5,4,3,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,303,電子計算機・同附属装置製造業,1,11,8,-,-,-,7,5,4,3,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,1,310,輸送用機械器具製造業,4,24,18,-,-,-,24,18,-,-,-,-,-,-,9504,15416,30966,29030,1872,14336,14336
2,13106,台東区,2,311,自動車・同附属品製造業,4,24,18,-,-,-,24,18,-,-,-,-,-,-,9504,15416,30966,29030,1872,14336,14336
2,13106,台東区,1,320,その他の製造業,53,598,337,2,2,1,482,311,110,24,6,2,2,-,242568,756615,1268955,1014534,151236,471026,474198
2,13106,台東区,2,321,貴金属・宝石製品製造業,23,230,137,1,-,-,194,123,31,13,6,2,1,-,92694,274320,440825,322917,109486,151648,153677
2,13106,台東区,2,322,装身具・装飾品・ボタン・同関連品製造業（貴金属・宝石製を除く）,12,179,95,1,-,-,159,91,21,4,-,-,-,-,79045,270376,499763,418479,3542,212588,212933
2,13106,台東区,2,323,時計・同部分品製造業,1,4,4,-,-,-,4,4,-,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,325,がん具・運動用具製造業,3,17,10,-,-,-,13,10,4,-,-,-,-,-,x,x,x,x,-,x,x
2,13106,台東区,2,326,ペン・鉛筆・絵画用品・その他の事務用品製造業,5,86,49,-,-,-,60,44,26,5,-,-,1,-,31906,70383,123256,78645,34245,47947,48685
2,13106,台東区,2,328,畳等生活雑貨製品製造業,4,48,17,-,2,1,23,16,23,-,-,-,-,-,14377,4985,20933,16163,3750,14947,15007
2,13106,台東区,2,329,他に分類されない製造業,5,34,25,-,-,-,29,23,5,2,-,-,-,-,14891,39708,65111,59263,213,23414,23414
2,13107,墨田区,0,000,総数,645,12109,7850,42,28,18,10082,7216,1729,556,312,93,44,14,5908718,13484160,29516246,26060838,1782529,14632220,14888083
2,13107,墨田区,1,090,食料品製造業,31,440,266,-,1,1,249,190,190,75,-,-,2,-,150859,548312,844892,790230,-,270762,274862
2,13107,墨田区,2,091,畜産食料品製造業,1,10,8,-,-,-,6,5,4,3,-,-,-,-,x,x,x,x,-,x,x
2,13107,墨田区,2,092,水産食料品製造業,1,13,10,-,-,-,8,7,5,3,-,-,-,-,x,x,x,x,-,x,x
2,13107,墨田区,2,093,野菜缶詰・果実缶詰・農産保存食料品製造業,2,10,5,-,-,-,7,5,3,-,-,-,-,-,x,x,x,x,-,x,x
2,13107,墨田区,2,095,糖類製造業,1,5,4,-,-,-,5,4,-,-,-,-,1,-,x,x,x,x,-,x,x
2,13107,墨田区,2,096,精穀・製粉業,1,12,10,-,-,-,12,10,-,-,-,-,1,-,x,x,x,x,-,x,x
2,13107,墨田区,2,097,パン・菓子製造業,11,202,92,-,1,1,104,73,97,18,-,-,-,-,56307,184287,287915,273826,-,92622,96295
2,13107,墨田区,2,098,動植物油脂製造業,6,83,73,-,-,-,46,42,37,31,-,-,-,-,45581,246021,333420,293741,-,80778,80778
2,13107,墨田区,2,099,その他の食料品製造業,8,105,64,-,-,-,61,44,44,20,-,-,-,-,30211,43531,108769,108769,-,60014,60441
2,13107,墨田区,1,100,飲料・たばこ・飼料製造業,4,78,69,-,-,-,63,56,12,10,3,3,-,-,33642,47252,107564,105431,-,53499,53499
2,13107,墨田区,2,102,酒類製造業,1,14,10,-,-,-,10,7,4,3,-,-,-,-,x,x,x,x,-,x,x
2,13107,墨田区,2,104,製氷業,1,25,25,-,-,-,19,19,3,3,3,3,-,-,x,x,x,x,-,x,x
2,13107,墨田区,2,106,飼料・有機質肥料製造業,2,39,34,-,-,-,34,30,5,4,-,-,-,-,x,x,x,x,-,x,x
2,13107,墨田区,1,110,繊維工業,52,510,252,2,2,2,399,222,111,29,-,-,2,1,171478,886358,1268296,869148,247948,352813,352813
2,13107,墨田区,2,113,ニット生地製造業,2,17,9,-,-,-,12,6,5,3,-,-,-,-,x,x,x,x,x,x,x
2,13107,墨田区,2,114,染色整理業,7,91,64,-,1,1,62,48,28,15,-,-,1,-,28011,18026,69209,13413,55657,47174,47174
2,13107,墨田区,2,115,綱・網・レース・繊維粗製品製造業,1,29,12,-,-,-,27,11,2,1,-,-,-,-,x,x,x,x,x,x,x
