01会計,02款,03項,04目,05節,06細節,07細々節,08予算額
"01一般会計","15国庫支出金","02国庫補助金","03衛生費国庫補助金","03多胎妊婦健康診査支援事業補助金","01多胎妊婦健康診査支援事業補助金","00",450
"01一般会計","15国庫支出金","02国庫補助金","03衛生費国庫補助金","04地域自殺対策強化交付金","01地域自殺対策強化交付金","00",214
"01一般会計","15国庫支出金","02国庫補助金","03衛生費国庫補助金","05特定感染症検査等事業補助金","01特定感染症検査等事業補助金","00",6757
"01一般会計","15国庫支出金","02国庫補助金","03衛生費国庫補助金","06新型コロナウイルスワクチン接種体制確保事業費補助金","01新型コロナウイルスワクチン接種体制確保事業費補助金","00",232369
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","01社会資本整備総合交付金","01狭あい道路拡幅整備費交付金","00",25000
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","01社会資本整備総合交付金","02ブロック塀等安全対策促進事業交付金","00",750
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","01社会資本整備総合交付金","03新川天神山公園用地取得事業費交付金","00",30000
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","01社会資本整備総合交付金","04木造住宅耐震診断助成事業費交付金","00",500
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","01社会資本整備総合交付金","05木造住宅耐震改修助成事業費交付金","00",1000
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","02道路メンテナンス事業補助金","01橋梁改修事業費補助金","00",2750
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","02道路メンテナンス事業補助金","02橋梁現況調査事業費補助金","00",715
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","03コンパクトシティ形成支援事業補助金","01コンパクトシティ形成支援事業補助金","00",2200
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","04無電柱化推進計画事業補助金","01都市計画道路３・４・１３号（牟礼）整備事業費補助金","00",57500
"01一般会計","15国庫支出金","02国庫補助金","04土木費国庫補助金","05地域防災拠点建築物整備緊急促進事業補助金","01特定緊急輸送道路沿道建築物耐震化促進事業費補助金","00",10641
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","01学校保健特別対策事業費補助金","01学校保健特別対策事業費補助金","00",10537
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","02教育支援体制整備事業費補助金","01教育支援体制整備事業費補助金","00",5065
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","03公立学校情報機器整備費補助金","01公立学校情報機器整備費補助金","00",1453
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","04授業環境高度化推進事業費補助金","01授業環境高度化推進事業費補助金","00",4185
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","05子ども・子育て支援交付金","01実費徴収に係る補足給付事業費交付金","00",1390
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","05子ども・子育て支援交付金","02多様な事業者の参入促進・能力活用事業交付金","00",6400
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","05子ども・子育て支援交付金","03一時預かり事業交付金","00",16164
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","06学校教育設備整備費等補助金","01理科教育等設備整備費補助金","01小学校",250
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","06学校教育設備整備費等補助金","01理科教育等設備整備費補助金","02中学校",250
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","07特別支援教育就学奨励費補助金","01特別支援教育就学奨励費補助金","01小学校",268
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","07特別支援教育就学奨励費補助金","01特別支援教育就学奨励費補助金","02中学校",522
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","07特別支援教育就学奨励費補助金","02特別支援教育就学奨励費給食費補助金","01小学校",191
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","07特別支援教育就学奨励費補助金","02特別支援教育就学奨励費給食費補助金","02中学校",137
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","08就学援助費補助金","01要保護生徒修学旅行費補助金","01中学校",490
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","09学校施設環境改善交付金","01大規模改造事業費交付金","01老朽改修工事",46315
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","09学校施設環境改善交付金","01大規模改造事業費交付金","02空調設備整備工事",19633
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","09学校施設環境改善交付金","01大規模改造事業費交付金","03トイレ改修工事",15984
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","09学校施設環境改善交付金","02長寿命化改良事業費交付金","01長寿命化工事",29214
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","10国宝重要文化財等保存整備費補助金","01遺跡発掘調査事業費補助金","00",5000
"01一般会計","15国庫支出金","02国庫補助金","05教育費国庫補助金","10国宝重要文化財等保存整備費補助金","02地域の特色ある埋蔵文化財活用事業費補助金","00",2500
"01一般会計","15国庫支出金","03委託金","01総務費委託金","01自衛官募集事務費委託金","01自衛官募集事務費委託金","00",25
"01一般会計","15国庫支出金","03委託金","01総務費委託金","02中長期在留者住居地届出等事務費委託金","01中長期在留者住居地届出等事務費委託金","00",1543
"01一般会計","15国庫支出金","03委託金","02民生費委託金","01遺族及び留守家族等援護事務費委託金","01遺族及び留守家族等援護事務費委託金","00",1984
"01一般会計","15国庫支出金","03委託金","02民生費委託金","02国民年金事務費委託金","01国民年金事務費委託金","00",42408
"01一般会計","15国庫支出金","03委託金","02民生費委託金","03特別児童扶養手当事務費委託金","01特別児童扶養手当事務費委託金","00",172
"01一般会計","16都支出金","01都負担金","01民生費都負担金","01民生委員推薦会負担金","01民生委員推薦会負担金","00",493
"01一般会計","16都支出金","01都負担金","01民生費都負担金","02社会福祉費負担金","01民生委員費負担金","00",14001
"01一般会計","16都支出金","01都負担金","01民生費都負担金","03行旅死亡人等取扱費負担金","01行旅死亡人等取扱費負担金","00",1426
"01一般会計","16都支出金","01都負担金","01民生費都負担金","04障害者自立支援介護給付費負担金","01居宅介護給付費負担金","00",169012
"01一般会計","16都支出金","01都負担金","01民生費都負担金","04障害者自立支援介護給付費負担金","02療養介護給付費負担金","00",18557
"01一般会計","16都支出金","01都負担金","01民生費都負担金","04障害者自立支援介護給付費負担金","03生活介護給付費負担金","00",247804
"01一般会計","16都支出金","01都負担金","01民生費都負担金","04障害者自立支援介護給付費負担金","04短期入所給付費負担金","00",21689
"01一般会計","16都支出金","01都負担金","01民生費都負担金","04障害者自立支援介護給付費負担金","05施設支援給付費負担金","00",70551
"01一般会計","16都支出金","01都負担金","01民生費都負担金","04障害者自立支援介護給付費負担金","06サービス利用計画作成費負担金","00",20640
"01一般会計","16都支出金","01都負担金","01民生費都負担金","04障害者自立支援介護給付費負担金","07自立生活援助給付費負担金","00",563
"01一般会計","16都支出金","01都負担金","01民生費都負担金","05障害者自立支援訓練等給付費負担金","01就労移行支援給付費負担金","00",35306
"01一般会計","16都支出金","01都負担金","01民生費都負担金","05障害者自立支援訓練等給付費負担金","02就労継続支援給付費負担金","00",135669
"01一般会計","16都支出金","01都負担金","01民生費都負担金","05障害者自立支援訓練等給付費負担金","03就労定着支援給付費負担金","00",4506
"01一般会計","16都支出金","01都負担金","01民生費都負担金","05障害者自立支援訓練等給付費負担金","04共同生活援助給付費負担金","00",127894
"01一般会計","16都支出金","01都負担金","01民生費都負担金","05障害者自立支援訓練等給付費負担金","05自立訓練給付費負担金","00",7442
"01一般会計","16都支出金","01都負担金","01民生費都負担金","06障害者自立支援医療給付費負担金","01更生医療給付費負担金","00",67500
"01一般会計","16都支出金","01都負担金","01民生費都負担金","06障害者自立支援医療給付費負担金","02育成医療給付費負担金","00",171
"01一般会計","16都支出金","01都負担金","01民生費都負担金","07障害者自立支援補装具費支給事業負担金","01障害者自立支援補装具費支給事業負担金","00",9187
"01一般会計","16都支出金","01都負担金","01民生費都負担金","08障害児通所支援給付費負担金","01児童発達支援給付費負担金","00",42839
"01一般会計","16都支出金","01都負担金","01民生費都負担金","08障害児通所支援給付費負担金","02医療型児童発達支援給付費負担金","00",598
"01一般会計","16都支出金","01都負担金","01民生費都負担金","08障害児通所支援給付費負担金","03放課後等デイサービス給付費負担金","00",95762
"01一般会計","16都支出金","01都負担金","01民生費都負担金","08障害児通所支援給付費負担金","04障がい児相談支援給付費負担金","00",5853
"01一般会計","16都支出金","01都負担金","01民生費都負担金","08障害児通所支援給付費負担金","05保育所等訪問支援給付費負担金","00",398
"01一般会計","16都支出金","01都負担金","01民生費都負担金","09心身障害者福祉手当負担金","01心身障害者福祉手当負担金","00",251100
"01一般会計","16都支出金","01都負担金","01民生費都負担金","10国民健康保険保険基盤安定負担金","01保険基盤安定負担金","00",323860
"01一般会計","16都支出金","01都負担金","01民生費都負担金","11介護保険低所得者保険料軽減負担金","01介護保険低所得者保険料軽減負担金","00",41575
"01一般会計","16都支出金","01都負担金","01民生費都負担金","12後期高齢者医療保険基盤安定負担金","01保険基盤安定負担金","00",230970
"01一般会計","16都支出金","01都負担金","01民生費都負担金","13児童福祉費負担金","01児童育成手当負担金","00",252042
"01一般会計","16都支出金","01都負担金","01民生費都負担金","13児童福祉費負担金","02母子生活支援施設入所措置費負担金","00",7282
"01一般会計","16都支出金","01都負担金","01民生費都負担金","13児童福祉費負担金","03入院助産措置費負担金","00",361
"01一般会計","16都支出金","01都負担金","01民生費都負担金","14児童手当等負担金","01３歳未満被用者児童手当負担金","00",47968
"01一般会計","16都支出金","01都負担金","01民生費都負担金","14児童手当等負担金","02３歳から中学校修了前被用者児童手当負担金","00",224790
"01一般会計","16都支出金","01都負担金","01民生費都負担金","14児童手当等負担金","03非被用者児童手当負担金","00",62937
"01一般会計","16都支出金","01都負担金","01民生費都負担金","14児童手当等負担金","04特例給付負担金","00",44867
"01一般会計","16都支出金","01都負担金","01民生費都負担金","15施設型給付費負担金","01私立保育園給付費負担金","00",629718
"01一般会計","16都支出金","01都負担金","01民生費都負担金","15施設型給付費負担金","02公私連携型保育園給付費負担金","00",82320
"01一般会計","16都支出金","01都負担金","01民生費都負担金","15施設型給付費負担金","03認定こども園施設給付費負担金","00",31080
"01一般会計","16都支出金","01都負担金","01民生費都負担金","16地域型保育給付費負担金","01小規模保育施設給付費負担金","00",12878
"01一般会計","16都支出金","01都負担金","01民生費都負担金","16地域型保育給付費負担金","02家庭的保育施設給付費負担金","00",16787
"01一般会計","16都支出金","01都負担金","01民生費都負担金","16地域型保育給付費負担金","03事業所内保育施設給付費負担金","00",8315
"01一般会計","16都支出金","01都負担金","01民生費都負担金","17子育てのための施設等利用費負担金","01子育てのための施設等利用費負担金","00",30300
"01一般会計","16都支出金","01都負担金","01民生費都負担金","18生活保護費負担金","01生活保護費負担金","00",197871
"01一般会計","16都支出金","01都負担金","02衛生費都負担金","01母子保健衛生費負担金","01未熟児養育医療給付費負担金","00",2147
"01一般会計","16都支出金","01都負担金","02衛生費都負担金","02感染症予防費負担金","01感染症予防費負担金","00",121
"01一般会計","16都支出金","01都負担金","03教育費都負担金","01施設型給付費負担金","01幼稚園施設給付費負担金","00",148436
"01一般会計","16都支出金","01都負担金","03教育費都負担金","01施設型給付費負担金","02認定こども園施設給付費負担金","00",33294
"01一般会計","16都支出金","01都負担金","03教育費都負担金","02子育てのための施設等利用費負担金","01子育てのための施設等利用費負担金","00",106659
"01一般会計","16都支出金","02都補助金","01総務費都補助金","01市町村総合交付金","01市町村総合交付金","00",1221067
"01一般会計","16都支出金","02都補助金","01総務費都補助金","02国土利用計画法事務費交付金","01国土利用計画法事務費交付金","00",52
"01一般会計","16都支出金","02都補助金","01総務費都補助金","03人権啓発活動区市町村補助金","01人権啓発活動区市町村補助金","00",56
"01一般会計","16都支出金","02都補助金","01総務費都補助金","04子供・長寿・居場所区市町村包括補助金","01子供・長寿・居場所区市町村包括補助金","00",50000
"01一般会計","16都支出金","02都補助金","01総務費都補助金","05防犯設備整備費補助金","01防犯設備整備補助事業費補助金","00",1386
"01一般会計","16都支出金","02都補助金","01総務費都補助金","05防犯設備整備費補助金","02防犯装備品補助金","00",148
"01一般会計","16都支出金","02都補助金","01総務費都補助金","06防犯設備維持管理費補助金","01防犯設備維持管理費補助金","00",125
"01一般会計","16都支出金","02都補助金","01総務費都補助金","06防犯設備維持管理費補助金","02防犯設備運用経費補助金","00",19
"01一般会計","16都支出金","02都補助金","02民生費都補助金","01地域福祉推進区市町村包括補助金","01地域福祉推進区市町村包括補助金","00",49872
"01一般会計","16都支出金","02都補助金","02民生費都補助金","02地域福祉推進事業補助金","01ハンディキャブ助成事業補助金","00",2500
"01一般会計","16都支出金","02都補助金","02民生費都補助金","03地域生活支援事業費等補助金","01地域生活支援事業費等補助金","00",26337
"01一般会計","16都支出金","02都補助金","02民生費都補助金","04感染拡大防止対策推進事業補助金","01感染拡大防止対策推進事業補助金","00",1202
"01一般会計","16都支出金","02都補助金","02民生費都補助金","05重度訪問介護等の利用促進に係る市町村支援事業費補助金","01重度訪問介護等の利用促進に係る市町村支援事業費補助金","00",14125
"01一般会計","16都支出金","02都補助金","02民生費都補助金","06重度障害者に係る区市町村特別支援事業補助金","01重度障害者に係る区市町村特別支援事業補助金","00",2913
"01一般会計","16都支出金","02都補助金","02民生費都補助金","07重度脳性マヒ者等介護人派遣事業費補助金","01重度脳性マヒ者等介護人派遣事業費補助金","00",945
"01一般会計","16都支出金","02都補助金","02民生費都補助金","08障害者施策推進区市町村包括補助金","01障害者施策推進区市町村包括補助金","00",394302
"01一般会計","16都支出金","02都補助金","02民生費都補助金","09区市町村特別支援事業補助金","01区市町村特別支援事業補助金","00",32958
"01一般会計","16都支出金","02都補助金","02民生費都補助金","10区市町村高次脳機能障害者支援促進事業補助金","01区市町村高次脳機能障害者支援促進事業補助金","00",379
"01一般会計","16都支出金","02都補助金","02民生費都補助金","11医療保健政策区市町村包括補助金","01医療保健政策区市町村包括補助金","00",4041
"01一般会計","16都支出金","02都補助金","02民生費都補助金","12区市町村在宅療養推進事業補助金","01区市町村在宅療養推進事業補助金","00",910
"01一般会計","16都支出金","02都補助金","02民生費都補助金","13人生１００年時代セカンドライフ応援事業補助金","01人生１００年時代セカンドライフ応援事業補助金","00",3935
"01一般会計","16都支出金","02都補助金","02民生費都補助金","14老人クラブ等助成費補助金","01老人クラブ等助成費補助金","00",1107
"01一般会計","16都支出金","02都補助金","02民生費都補助金","15シルバー人材センター運営費補助金","01シルバー人材センター運営費補助金","00",12495
"01一般会計","16都支出金","02都補助金","02民生費都補助金","16高齢社会対策区市町村包括補助金","01高齢社会対策区市町村包括補助金","00",36955
"01一般会計","16都支出金","02都補助金","02民生費都補助金","17社会福祉法人等による介護保険サービス利用者負担軽減費補助金","01社会福祉法人等による介護保険サービス利用者負担軽減費補助金","00",2286
"01一般会計","16都支出金","02都補助金","02民生費都補助金","18介護保険サービス提供事業者による利用者負担軽減費補助金","01介護保険サービス提供事業者による利用者負担軽減費補助金","00",27
"01一般会計","16都支出金","02都補助金","02民生費都補助金","19介護予防・フレイル予防推進員配置事業補助金","01介護予防・フレイル予防推進員配置事業補助金","00",11000
"01一般会計","16都支出金","02都補助金","02民生費都補助金","20区市町村介護人材対策事業費補助金","01区市町村介護人材対策事業費補助金","00",4629
"01一般会計","16都支出金","02都補助金","02民生費都補助金","21介護事業者の地域連携推進事業補助金","01介護事業者の地域連携推進事業補助金","00",10000
"01一般会計","16都支出金","02都補助金","02民生費都補助金","22認知症高齢者グループホーム緊急整備支援事業補助金","01認知症高齢者グループホーム緊急整備支援事業補助金","00",21720
"01一般会計","16都支出金","02都補助金","02民生費都補助金","23子育て推進交付金","01子育て推進交付金","00",1035594
"01一般会計","16都支出金","02都補助金","02民生費都補助金","24乳幼児医療費助成事業費補助金","01乳幼児医療費助成事業費補助金","00",160953
"01一般会計","16都支出金","02都補助金","02民生費都補助金","25義務教育就学児医療費助成事業費補助金","01義務教育就学児医療費助成事業費補助金","00",141627
"01一般会計","16都支出金","02都補助金","02民生費都補助金","26小児慢性特定疾病児童等日常生活用具給付事業費補助金","01小児慢性特定疾病児童等日常生活用具給付事業費補助金","00",100
"01一般会計","16都支出金","02都補助金","02民生費都補助金","27子ども家庭支援区市町村包括補助金","01子ども家庭支援区市町村包括補助金","00",45995
"01一般会計","16都支出金","02都補助金","02民生費都補助金","28私立幼稚園新型コロナウイルス感染症対策事業費補助金","01私立幼稚園新型コロナウイルス感染症対策事業費補助金","00",3200
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","01利用者支援事業交付金","00",6627
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","02子どもを守る地域ネットワーク機能強化事業交付金","00",780
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","03子育て援助活動支援事業交付金","00",3964
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","04養育支援訪問事業交付金","00",90
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","05地域子育て支援拠点事業交付金","00",40726
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","06一時預かり事業交付金","00",23202
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","07子育て短期支援事業交付金","00",483
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","08病児保育事業交付金","00",7542
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","09乳児家庭全戸訪問事業交付金","00",1454
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","10延長保育事業交付金","00",12936
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","11放課後児童健全育成事業交付金","00",82381
"01一般会計","16都支出金","02都補助金","02民生費都補助金","29子ども・子育て支援交付金","12新型コロナウイルス感染症対策事業交付金","00",6433
"01一般会計","16都支出金","02都補助金","02民生費都補助金","30保育所等の質の確保・向上のための巡回支援指導事業費補助金","01保育所等の質の確保・向上のための巡回支援指導事業費補助金","00",15232
"01一般会計","16都支出金","02都補助金","02民生費都補助金","31とうきょうママパパ応援事業補助金","01多胎児家庭支援事業補助金","00",762
"01一般会計","16都支出金","02都補助金","02民生費都補助金","32保育人材確保支援事業補助金","01保育人材確保支援事業補助金","00",907
"01一般会計","16都支出金","02都補助金","02民生費都補助金","33一時預かり事業・定期利用保育事業費補助金","01一時預かり事業・定期利用保育事業費補助金","00",13635
"01一般会計","16都支出金","02都補助金","02民生費都補助金","34保育所等利用多子世帯負担軽減事業補助金","01保育所等利用多子世帯負担軽減事業補助金","00",113456
"01一般会計","16都支出金","02都補助金","02民生費都補助金","35認証保育所運営費補助金","01認証保育所運営費補助金","00",335520
"01一般会計","16都支出金","02都補助金","02民生費都補助金","36認証保育所１歳児受入促進事業補助金","01認証保育所１歳児受入促進事業補助金","00",1394
"01一般会計","16都支出金","02都補助金","02民生費都補助金","37認証保育所臨時休園等に対する支援事業補助金","01認証保育所臨時休園等に対する支援事業補助金","00",1450
"01一般会計","16都支出金","02都補助金","02民生費都補助金","38認可外保育施設利用支援事業補助金","01認可外保育施設利用支援事業補助金","00",128874
"01一般会計","16都支出金","02都補助金","02民生費都補助金","39保育士等キャリアアップ補助金","01保育士等キャリアアップ補助金","00",272435
"01一般会計","16都支出金","02都補助金","02民生費都補助金","40保育サービス推進事業補助金","01保育サービス推進事業補助金","00",68345
"01一般会計","16都支出金","02都補助金","02民生費都補助金","41保育力強化事業補助金","01認証保育所保育力強化事業補助金","00",9830
"01一般会計","16都支出金","02都補助金","02民生費都補助金","42保育従事職員宿舎借り上げ支援事業費補助金","01保育従事職員宿舎借り上げ支援事業費補助金","00",122441
"01一般会計","16都支出金","02都補助金","02民生費都補助金","43保育体制強化事業費補助金","01保育体制強化事業費補助金","00",23247
"01一般会計","16都支出金","02都補助金","02民生費都補助金","44医療的ケア児保育支援事業費補助金","01医療的ケア児保育支援事業費補助金","00",19345
"01一般会計","16都支出金","02都補助金","02民生費都補助金","45幼児教育・保育無償化実施事業費補助金","01幼児教育・保育無償化実施事業費補助金","00",8718
"01一般会計","16都支出金","02都補助金","02民生費都補助金","46保育補助者雇上強化事業費補助金","01保育補助者雇上強化事業費補助金","00",499
"01一般会計","16都支出金","02都補助金","02民生費都補助金","47児童発達支援センター地域支援体制確保事業補助金","01児童発達支援センター地域支援体制確保事業補助金","00",8059
"01一般会計","16都支出金","02都補助金","02民生費都補助金","48ひとり親家庭等医療費助成事業費補助金","01ひとり親家庭等医療費助成事業費補助金","00",34150
"01一般会計","16都支出金","02都補助金","02民生費都補助金","49ひとり親家庭ホームヘルプサービス事業補助金","01ひとり親家庭ホームヘルプサービス事業補助金","00",2666
"01一般会計","16都支出金","02都補助金","02民生費都補助金","50養育費確保支援事業補助金","01養育費確保支援事業補助金","00",187
"01一般会計","16都支出金","02都補助金","02民生費都補助金","51都型学童クラブ事業補助金","01都型学童クラブ事業補助金","00",41895
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","01医療保健政策区市町村包括補助金","01医療保健政策区市町村包括補助金","00",35295
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","02小児初期救急平日夜間診療事業補助金","01小児初期救急平日夜間診療事業補助金","00",3675
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","03感染拡大防止対策推進事業補助金","01感染拡大防止対策推進事業補助金","00",5877
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","04子ども家庭支援区市町村包括補助金","01子ども家庭支援区市町村包括補助金","00",2556
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","05区市町村食育推進活動支援事業費補助金","01区市町村食育推進活動支援事業費補助金","00",704
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","06子ども・子育て支援交付金","01利用者支援事業交付金","00",1844
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","07とうきょうママパパ応援事業補助金","01出産・子育て応援事業補助金","00",26742
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","07とうきょうママパパ応援事業補助金","02産後ケア事業補助金","00",12139
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","07とうきょうママパパ応援事業補助金","03産前・産後サポート事業補助金","00",2945
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","07とうきょうママパパ応援事業補助金","04多胎児家庭支援事業補助金","00",2212
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","07とうきょうママパパ応援事業補助金","05ファーストバースデイサポート事業補助金","00",26870
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","08健康増進事業費補助金","01健康増進事業費補助金","00",19264
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","09高齢者肺炎球菌ワクチン定期接種補助金","01高齢者肺炎球菌ワクチン定期接種補助金","00",4810
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","10予防接種事故処理費補助金","01予防接種事故処理費補助金","00",11193
"01一般会計","16都支出金","02都補助金","03衛生費都補助金","11高齢社会対策区市町村包括補助金","01高齢社会対策区市町村包括補助金","00",3690
"01一般会計","16都支出金","02都補助金","04労働費都補助金","01はつらつ高齢者就業機会創出支援事業補助金","01はつらつ高齢者就業機会創出支援事業補助金","00",8204
"01一般会計","16都支出金","02都補助金","04労働費都補助金","02地域人材確保総合支援事業補助金","01地域人材確保総合支援事業補助金","00",5026
"01一般会計","16都支出金","02都補助金","05農林費都補助金","01農業委員会交付金","01農業委員会交付金","00",1128
"01一般会計","16都支出金","02都補助金","05農林費都補助金","02農業経営基盤強化措置特別会計事務費交付金","01国有農地管理事務費交付金","00",37
"01一般会計","16都支出金","02都補助金","05農林費都補助金","03地場産農産物消費拡大支援事業費補助金","01地場産農産物消費拡大支援事業費補助金","00",1318
"01一般会計","16都支出金","02都補助金","05農林費都補助金","04高齢社会対策区市町村包括補助金","01高齢社会対策区市町村包括補助金","00",2914
"01一般会計","16都支出金","02都補助金","05農林費都補助金","05都市農地保全支援プロジェクト事業費補助金","01都市農地保全支援プロジェクト事業費補助金","00",1000
"01一般会計","16都支出金","02都補助金","05農林費都補助金","06都市農業振興施設整備事業費補助金","01都市農業振興施設整備事業費補助金","00",6292
"01一般会計","16都支出金","02都補助金","06商工費都補助金","01商店街チャレンジ戦略支援事業補助金","01商店街チャレンジ戦略支援事業補助金","00",13969
"01一般会計","16都支出金","02都補助金","06商工費都補助金","02産業集積活性化支援事業費補助金","01産業集積活性化支援事業費補助金","00",7540
"01一般会計","16都支出金","02都補助金","06商工費都補助金","03地域産業デジタル化推進事業費補助金","01地域産業デジタル化推進事業費補助金","00",11840
"01一般会計","16都支出金","02都補助金","06商工費都補助金","04都内ものづくり企業地域共生推進事業補助金","01都内ものづくり企業地域共生推進事業補助金","00",10000
"01一般会計","16都支出金","02都補助金","06商工費都補助金","05消費者行政強化交付金","01消費者行政強化交付金","00",423
"01一般会計","16都支出金","02都補助金","07土木費都補助金","01地籍整備推進調査費補助金","01地籍整備推進調査費補助金","00",24368
"01一般会計","16都支出金","02都補助金","07土木費都補助金","02地域福祉推進区市町村包括補助金","01バリアフリーのまちづくり推進事業費補助金","00",904
"01一般会計","16都支出金","02都補助金","07土木費都補助金","03道路橋梁費補助金","01市道第３１８号線整備事業費補助金","00",1500
"01一般会計","16都支出金","02都補助金","07土木費都補助金","03道路橋梁費補助金","02三鷹台駅前広場整備事業費補助金","00",10000
"01一般会計","16都支出金","02都補助金","07土木費都補助金","03道路橋梁費補助金","03市道第１４０号線整備事業費補助金","00",44000
"01一般会計","16都支出金","02都補助金","07土木費都補助金","03道路橋梁費補助金","04橋梁長寿命化事業補助金","00",1125
"01一般会計","16都支出金","02都補助金","07土木費都補助金","03道路橋梁費補助金","05橋梁現況調査事業費補助金","00",292
"01一般会計","16都支出金","02都補助金","07土木費都補助金","03道路橋梁費補助金","06宮下橋架替事業費補助金","00",32000
"01一般会計","16都支出金","02都補助金","07土木費都補助金","04自転車安全利用促進事業補助金","01自転車安全利用促進事業補助金","00",223
"01一般会計","16都支出金","02都補助金","07土木費都補助金","05デマンド交通の導入支援事業補助金","01デマンド交通の導入支援事業補助金","00",7644
"01一般会計","16都支出金","02都補助金","07土木費都補助金","06集約型の地域構造への再編に向けた計画策定支援事業補助金","01集約型の地域構造への再編に向けた計画策定支援事業補助金","00",1100
"01一般会計","16都支出金","02都補助金","07土木費都補助金","07街路事業費補助金","01都市計画道路３・４・１３号（牟礼）整備事業費補助金","00",29250
"01一般会計","16都支出金","02都補助金","07土木費都補助金","08雨水流出抑制助成事業補助金","01雨水浸透ます設置費補助金","00",286
"01一般会計","16都支出金","02都補助金","07土木費都補助金","09ブロック塀等安全対策促進事業補助金","01ブロック塀等安全対策促進事業補助金","00",375
"01一般会計","16都支出金","02都補助金","07土木費都補助金","10都市計画公園事業費補助金","01新川天神山公園用地取得事業費補助金","00",30000
"01一般会計","16都支出金","02都補助金","07土木費都補助金","11特定緊急輸送道路沿道建築物耐震化促進事業補助金","01特定緊急輸送道路沿道建築物耐震化促進事業補助金","00",17733
"01一般会計","16都支出金","02都補助金","07土木費都補助金","12空き家利活用等区市町村支援事業補助金","01空き家利活用等区市町村支援事業補助金","00",5174
"01一般会計","16都支出金","02都補助金","08消防費都補助金","01高齢社会対策区市町村包括補助金","01高齢社会対策区市町村包括補助金","00",127
"01一般会計","16都支出金","02都補助金","09教育費都補助金","01部活動指導員配置経費補助事業補助金","01部活動指導員配置経費補助事業補助金","00",12812
"01一般会計","16都支出金","02都補助金","09教育費都補助金","02地域学校協働活動推進事業費補助金","01地域学校協働活動推進事業費補助金","00",8368
