三鷹市 固定資産台帳（平成29年度末）,,,,,,,,,,（単位：円）
会計区分,資産区分,資産名称,取得年月日,取得価額等,減価償却累計額,現在価額,"耐用
年数",用途,数量,"単位
呼称"
一般会計,インフラ資産/土地,市道第554号線(下連雀八丁目489-12),不明,75,0,75,,道路,75,㎡
一般会計,インフラ資産/土地,市道第554号線(下連雀八丁目491-2),不明,63,0,63,,道路,63,㎡
一般会計,インフラ資産/土地,市道第554号線(下連雀八丁目492-3),不明,81,0,81,,道路,81,㎡
一般会計,インフラ資産/土地,市道第554号線(下連雀八丁目492-4),不明,20,0,20,,道路,20,㎡
一般会計,インフラ資産/土地,市道第554号線(下連雀八丁目493-28),不明,60,0,60,,道路,60,㎡
一般会計,インフラ資産/土地,市道第554号線(下連雀八丁目493-29),不明,6,0,6,,道路,6.43,㎡
一般会計,インフラ資産/土地,市道第554号線(下連雀八丁目493-9),不明,76,0,76,,道路,76,㎡
一般会計,インフラ資産/土地,市道第554号線(下連雀八丁目494-7),不明,143,0,143,,道路,143,㎡
一般会計,インフラ資産/土地,市道第554号線(新川六丁目747-3),36710,1,0,1,,道路,1.75,㎡
一般会計,インフラ資産/土地,市道第554号線(新川六丁目747-4),不明,55,0,55,,道路,55,㎡
一般会計,インフラ資産/土地,市道第554号線(新川六丁目747-5),36966,783900,0,783900,,道路,1.02,㎡
一般会計,インフラ資産/土地,市道第554号線(新川六丁目748-5),不明,57,0,57,,道路,57,㎡
一般会計,インフラ資産/土地,市道第554号線(新川六丁目748-6),不明,1,0,1,,道路,0.99,㎡
一般会計,インフラ資産/工作物,市道第554号線(道路工作物(市道554号線 舗装道5.5m未満)),28887,43156636,33662148,9494488,50,道路,291.8,ｍ
一般会計,インフラ資産/土地,市道第555号線(牟礼五丁目1792-5),不明,101,0,101,,道路,101,㎡
一般会計,インフラ資産/土地,市道第555号線(牟礼五丁目1794-5),不明,89,0,89,,道路,89,㎡
一般会計,インフラ資産/土地,市道第555号線(牟礼五丁目1794-6),不明,64,0,64,,道路,64,㎡
一般会計,インフラ資産/土地,市道第555号線(牟礼五丁目1795-2),不明,12,0,12,,道路,12,㎡
一般会計,インフラ資産/土地,市道第555号線(牟礼五丁目1801-4),不明,486,0,486,,道路,486,㎡
一般会計,インフラ資産/土地,市道第555号線(牟礼五丁目1802-6),不明,22,0,22,,道路,22,㎡
一般会計,インフラ資産/土地,市道第555号線(牟礼五丁目1803-7),不明,112,0,112,,道路,112,㎡
一般会計,インフラ資産/土地,市道第555号線(牟礼五丁目1804-3),不明,1,0,1,,道路,1.99,㎡
一般会計,インフラ資産/工作物,市道第555号線(道路工作物(市道555号線 舗装道5.5m以上)),1979/2/1,"24,694,008",19261320,"5,432,688",50,道路,116.07,ｍ
一般会計,インフラ資産/工作物,市道第555号線(道路工作物(市道555号線 舗装道5.5m未満)),28887,6769291,5280015,1489276,50,道路,45.77,ｍ
一般会計,インフラ資産/土地,市道第556号線(新川三丁目926-4),不明,323,0,323,,道路,323,㎡
一般会計,インフラ資産/土地,市道第556号線(新川三丁目926-6),不明,241,0,241,,道路,241,㎡
一般会計,インフラ資産/土地,市道第556号線(新川三丁目928-3),不明,140,0,140,,道路,140,㎡
一般会計,インフラ資産/土地,市道第556号線(新川三丁目928-5),不明,117,0,117,,道路,117,㎡
一般会計,インフラ資産/土地,市道第556号線(新川三丁目929-12),不明,162,0,162,,道路,162,㎡
一般会計,インフラ資産/土地,市道第556号線(新川三丁目929-9),不明,199,0,199,,道路,199,㎡
一般会計,インフラ資産/工作物,市道第556号線(道路工作物(市道556号線 舗装道5.5m以上)),28887,21687836,16916484,4771352,50,道路,101.94,ｍ
一般会計,インフラ資産/工作物,市道第556号線(道路工作物(市道556号線 舗装道5.5m未満)),28887,16481753,12855765,3625988,50,道路,111.44,ｍ
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目66-12),不明,4,0,4,,道路,4.82,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目66-13),不明,23,0,23,,道路,23,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目66-14),不明,26,0,26,,道路,26,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目66-16),不明,52,0,52,,道路,52,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目66-17),不明,3,0,3,,道路,3.37,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目66-28),不明,26,0,26,,道路,26,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目66-29),不明,2,0,2,,道路,2.47,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目66-4),不明,36,0,36,,道路,36,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目66-5),不明,24,0,24,,道路,24,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目85-35),不明,20,0,20,,道路,20,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目85-36),不明,26,0,26,,道路,26,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目85-37),不明,17,0,17,,道路,17,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目85-38),不明,14,0,14,,道路,14,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目85-39),不明,21,0,21,,道路,21,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目85-40),不明,43,0,43,,道路,43,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目85-41),不明,28,0,28,,道路,28,㎡
一般会計,インフラ資産/土地,市道第557号線(上連雀八丁目85-42),不明,22,0,22,,道路,22,㎡
一般会計,インフラ資産/工作物,市道第557号線(道路工作物(市道557号線 舗装道5.5m未満)),28887,2027681,1581567,446114,50,道路,13.71,ｍ
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目65-16),不明,7,0,7,,道路,7.17,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目67-2),不明,2,0,2,,道路,2.32,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-21),不明,9,0,9,,道路,9.85,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-22),不明,8,0,8,,道路,8.32,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-24),不明,10,0,10,,道路,10,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-25),不明,10,0,10,,道路,10,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-26),不明,10,0,10,,道路,10,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-28),不明,5,0,5,,道路,5.19,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-33),不明,8,0,8,,道路,8.76,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-34),不明,11,0,11,,道路,11,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-35),不明,11,0,11,,道路,11,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-36),不明,11,0,11,,道路,11,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-37),不明,11,0,11,,道路,11,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-4),不明,452,0,452,,道路,452,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-45),不明,12,0,12,,道路,12,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-46),不明,10,0,10,,道路,10,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-49),不明,10,0,10,,道路,10,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-5),不明,1,0,1,,道路,1.88,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-50),不明,9,0,9,,道路,9.96,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-51),不明,6,0,6,,道路,6.48,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-52),不明,11,0,11,,道路,11,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-77),不明,1,0,1,,道路,0.99,㎡
一般会計,インフラ資産/土地,市道第558号線(上連雀八丁目68-93),不明,10,0,10,,道路,10,㎡
一般会計,インフラ資産/工作物,市道第558号線(道路工作物(市道558号線 舗装道5.5m未満)),28887,26436767,20620665,5816102,50,道路,178.75,ｍ
一般会計,インフラ資産/土地,市道第559号線(上連雀九丁目151-6),不明,192,0,192,,道路,192,㎡
一般会計,インフラ資産/工作物,市道第559号線(道路工作物(市道559号線 舗装道5.5m以上)),28887,9682298,7552155,2130143,50,道路,45.51,ｍ
一般会計,インフラ資産/土地,市道第560号線(井口二丁目59-5),不明,142,0,142,,道路,142,㎡
一般会計,インフラ資産/土地,市道第560号線(井口二丁目59-9),不明,1,0,1,,道路,1.01,㎡
一般会計,インフラ資産/土地,市道第560号線(井口二丁目61-1),不明,357,0,357,,道路,357,㎡
一般会計,インフラ資産/土地,市道第560号線(井口二丁目61-12),不明,135,0,135,,道路,135,㎡
一般会計,インフラ資産/土地,市道第560号線(井口二丁目61-9),不明,56,0,56,,道路,56,㎡
一般会計,インフラ資産/工作物,市道第560号線(道路工作物(市道560号線 舗装道5.5m未満)),1979/2/1,"21,121,313",16474614,"4,646,699",50,道路,142.81,ｍ
一般会計,インフラ資産/土地,市道第561号線(井口二丁目384-1),不明,387,0,387,,道路,387,㎡
一般会計,インフラ資産/土地,市道第561号線(井口二丁目384-19),不明,5,0,5,,道路,5.05,㎡
一般会計,インフラ資産/土地,市道第561号線(井口二丁目384-2),不明,308,0,308,,道路,308,㎡
一般会計,インフラ資産/工作物,市道第561号線(道路工作物(市道561号線 舗装道5.5m未満)),28887,18562677,14478867,4083810,50,道路,125.51,ｍ
一般会計,インフラ資産/土地,市道第562号線(深大寺三丁目3846-1),不明,67,0,67,,道路,67,㎡
一般会計,インフラ資産/土地,市道第562号線(深大寺三丁目3846-10),不明,71,0,71,,道路,71,㎡
一般会計,インフラ資産/土地,市道第562号線(深大寺三丁目3846-2),不明,92,0,92,,道路,92,㎡
一般会計,インフラ資産/土地,市道第562号線(深大寺三丁目3846-5),不明,216,0,216,,道路,216,㎡
一般会計,インフラ資産/土地,市道第562号線(深大寺三丁目3846-7),不明,22,0,22,,道路,22,㎡
一般会計,インフラ資産/土地,市道第562号線(深大寺三丁目3846-8),不明,17,0,17,,道路,17,㎡
一般会計,インフラ資産/土地,市道第562号線(深大寺三丁目3846-9),不明,48,0,48,,道路,48,㎡
一般会計,インフラ資産/工作物,市道第562号線(道路工作物(市道562号線 舗装道5.5m以上)),28887,15820164,12339717,3480447,50,道路,74.36,ｍ
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3846-11),不明,119,0,119,,道路,119,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3846-28),不明,19,0,19,,道路,19,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3846-30),不明,33,0,33,,道路,33,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3846-32),不明,2,0,2,,道路,2.24,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3846-6),不明,116,0,116,,道路,116,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-12),不明,287,0,287,,道路,287,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-34),不明,2,0,2,,道路,2.98,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-35),不明,1,0,1,,道路,1.75,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-36),不明,2,0,2,,道路,2.29,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-37),不明,1,0,1,,道路,1.12,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-38),不明,1,0,1,,道路,0.52,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-39),不明,1,0,1,,道路,1.57,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-40),不明,2,0,2,,道路,2.02,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-47),不明,1,0,1,,道路,1.83,㎡
一般会計,インフラ資産/土地,市道第563号線(深大寺三丁目3865-48),不明,1,0,1,,道路,0.33,㎡
一般会計,インフラ資産/工作物,市道第563号線(道路工作物(市道563号線 舗装道5.5m以上)),28887,6022980,4697901,1325079,50,道路,28.31,ｍ
一般会計,インフラ資産/工作物,市道第563号線(道路工作物(市道563号線 舗装道5.5m未満)),28887,17111798,13347165,3764633,50,道路,115.7,ｍ
一般会計,インフラ資産/土地,市道第564号線(深大寺三丁目3870-25),不明,8,0,8,,道路,8.56,㎡
一般会計,インフラ資産/土地,市道第564号線(深大寺三丁目3870-26),不明,1,0,1,,道路,1.06,㎡
一般会計,インフラ資産/土地,市道第564号線(深大寺三丁目3870-45),不明,73,0,73,,道路,73,㎡
一般会計,インフラ資産/土地,市道第564号線(深大寺三丁目3873-10),不明,2,0,2,,道路,2.44,㎡
一般会計,インフラ資産/土地,市道第564号線(深大寺三丁目3884-2),不明,8,0,8,,道路,8.09,㎡
一般会計,インフラ資産/土地,市道第564号線(深大寺三丁目3886-4),不明,7,0,7,,道路,7.04,㎡
一般会計,インフラ資産/土地,市道第564号線(深大寺三丁目3886-6),不明,1,0,1,,道路,0.41,㎡
一般会計,インフラ資産/工作物,市道第564号線(道路工作物(市道564号線 舗装道5.5m未満)),28887,1365098,1064739,300359,50,道路,9.23,ｍ
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1313-37),不明,108,0,108,,道路,108,㎡
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1313-39),不明,13,0,13,,道路,13,㎡
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1313-40),不明,27,0,27,,道路,27,㎡
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1313-41),不明,6,0,6,,道路,6.34,㎡
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1313-43),不明,1,0,1,,道路,1.57,㎡
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1313-44),不明,6,0,6,,道路,6.47,㎡
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1313-45),不明,1,0,1,,道路,0.89,㎡
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1319-4),不明,100,0,100,,道路,100,㎡
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1319-5),不明,6,0,6,,道路,6.09,㎡
一般会計,インフラ資産/土地,市道第565号線(大沢二丁目1324-4),不明,7,0,7,,道路,7.88,㎡
一般会計,インフラ資産/工作物,市道第565号線(道路工作物(市道565号線 舗装道5.5m未満)),28887,956900,746382,210518,50,道路,6.47,ｍ
一般会計,インフラ資産/土地,市道第566号線(大沢二丁目1541-4),不明,67,0,67,,道路,67,㎡
一般会計,インフラ資産/土地,市道第566号線(大沢二丁目1542-3),不明,19,0,19,,道路,19,㎡
一般会計,インフラ資産/土地,市道第566号線(大沢二丁目471-11),不明,4,0,4,,道路,4.92,㎡
一般会計,インフラ資産/土地,市道第566号線(大沢二丁目471-12),不明,329,0,329,,道路,329,㎡
一般会計,インフラ資産/工作物,市道第566号線(道路工作物(市道566号線 舗装道5.5m以上)),28887,11565144,9020778,2544366,50,道路,54.36,ｍ
一般会計,インフラ資産/工作物,市道第566号線(道路工作物(市道566号線 舗装道5.5m未満)),28887,4284605,3341988,942617,50,道路,28.97,ｍ
一般会計,インフラ資産/工作物,市道第567号線(道路工作物(市道567号線 舗装道5.5m未満)),1979/2/1,"5,368,697",4187547,"1,181,150",50,道路,36.3,ｍ
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目21-13),不明,66,0,66,,道路,66,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目21-14),不明,19,0,19,,道路,19,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目21-15),不明,2,0,2,,道路,2.26,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-10),不明,1,0,1,,道路,0.09,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-11),不明,88,0,88,,道路,88,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-12),不明,42,0,42,,道路,42,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-24),不明,72,0,72,,道路,72,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-27),不明,22,0,22,,道路,22,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-28),不明,39,0,39,,道路,39,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-29),不明,16,0,16,,道路,16,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-30),不明,23,0,23,,道路,23,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-31),不明,38,0,38,,道路,38,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-32),不明,36,0,36,,道路,36,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-33),不明,34,0,34,,道路,34,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-34),不明,22,0,22,,道路,22,㎡
一般会計,インフラ資産/土地,市道第568号線(上連雀八丁目29-36),不明,6,0,6,,道路,6.65,㎡
一般会計,インフラ資産/工作物,市道第568号線(道路工作物(市道568号線 舗装道5.5m未満)),28887,1938942,1512342,426600,50,道路,13.11,ｍ
一般会計,インフラ資産/土地,市道第569号線(上連雀一丁目895-14),不明,25,0,25,,道路,25,㎡
一般会計,インフラ資産/工作物,市道第569号線(道路工作物(市道569号線 舗装道13.0m以上)),29070,217623250,165393670,52229580,50,道路,556.52,ｍ
一般会計,インフラ資産/土地,市道第570号線(上連雀四丁目591-10),不明,36,0,36,,道路,36,㎡
一般会計,インフラ資産/土地,市道第570号線(上連雀四丁目591-11),不明,62,0,62,,道路,62,㎡
一般会計,インフラ資産/土地,市道第570号線(上連雀四丁目593-4),不明,35,0,35,,道路,35,㎡
一般会計,インフラ資産/土地,市道第570号線(上連雀四丁目593-5),不明,59,0,59,,道路,59,㎡
一般会計,インフラ資産/工作物,市道第570号線(道路工作物(市道570号線 舗装道5.5m未満)),29070,7013323,5330108,1683215,50,道路,47.42,ｍ
一般会計,インフラ資産/土地,市道第571号線(新川二丁目983-22),不明,10,0,10,,道路,10.48,㎡
一般会計,インフラ資産/土地,市道第571号線(新川二丁目983-3),不明,75,0,75,,道路,75,㎡
一般会計,インフラ資産/土地,市道第571号線(新川二丁目986-3),不明,76,0,76,,道路,76,㎡
一般会計,インフラ資産/土地,市道第571号線(新川二丁目988-14),不明,52,0,52,,道路,52,㎡
一般会計,インフラ資産/土地,市道第571号線(新川二丁目988-15),不明,55,0,55,,道路,55,㎡
一般会計,インフラ資産/土地,市道第571号線(新川二丁目988-19),不明,12,0,12,,道路,12,㎡
一般会計,インフラ資産/土地,市道第571号線(新川二丁目988-38),不明,10,0,10,,道路,10,㎡
一般会計,インフラ資産/土地,市道第571号線(新川二丁目988-39),不明,6,0,6,,道路,6.59,㎡
一般会計,インフラ資産/工作物,市道第571号線(道路工作物(市道571号線 舗装道5.5m以上)),29070,3848665,2924974,923691,50,道路,18.09,ｍ
一般会計,インフラ資産/工作物,市道第571号線(道路工作物(市道571号線 舗装道5.5m未満)),29070,6597729,5014252,1583477,50,道路,44.61,ｍ
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1017-11),不明,321,0,321,,道路,321,㎡
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1017-12),不明,55,0,55,,道路,55,㎡
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1017-22),不明,1,0,1,,道路,0.74,㎡
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1017-27),不明,10,0,10,,道路,10.2,㎡
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1019-33),不明,1,0,1,,道路,1.87,㎡
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1019-41),不明,1,0,1,,道路,0.07,㎡
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1039-10),不明,5,0,5,,道路,5.43,㎡
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1039-6),不明,95,0,95,,道路,95,㎡
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1040-5),不明,52,0,52,,道路,52,㎡
一般会計,インフラ資産/土地,市道第572号線(新川二丁目1040-6),不明,9,0,9,,道路,9.31,㎡
一般会計,インフラ資産/工作物,市道第572号線(道路工作物(市道572号線 舗装道5.5m未満)),29070,20531200,15603712,4927488,50,道路,138.82,ｍ
一般会計,インフラ資産/土地,市道第573号線(北野三丁目515-3),不明,114,0,114,,道路,114,㎡
一般会計,インフラ資産/土地,市道第573号線(北野三丁目516-10),不明,477,0,477,,道路,477,㎡
一般会計,インフラ資産/土地,市道第573号線(北野三丁目516-11),不明,337,0,337,,道路,337,㎡
一般会計,インフラ資産/工作物,市道第573号線(道路工作物(市道573号線 舗装道5.5m以上)),29070,16890301,12836628,4053673,50,道路,79.39,ｍ
一般会計,インフラ資産/工作物,市道第573号線(道路工作物(市道573号線 舗装道5.5m未満)),29070,13137779,9984690,3153089,50,道路,88.83,ｍ
一般会計,インフラ資産/土地,市道第574号線(中原一丁目685-36),不明,224,0,224,,道路,224,㎡
一般会計,インフラ資産/土地,市道第574号線(中原一丁目685-37),不明,168,0,168,,道路,168,㎡
一般会計,インフラ資産/工作物,市道第574号線(道路工作物(市道574号線 舗装道5.5m未満)),29070,14176023,10773760,3402263,50,道路,95.85,ｍ
一般会計,インフラ資産/土地,市道第575号線(中原一丁目746-1),不明,53,0,53,,道路,53,㎡
一般会計,インフラ資産/工作物,市道第575号線(道路工作物(市道575号線 舗装道5.5m未満)),29070,20387739,15494652,4893087,50,道路,137.85,ｍ
一般会計,インフラ資産/土地,市道第576号線(中原一丁目917-51),不明,127,0,127,,道路,127,㎡
一般会計,インフラ資産/土地,市道第576号線(中原一丁目917-52),不明,46,0,46,,道路,46,㎡
一般会計,インフラ資産/土地,市道第576号線(中原一丁目917-7),不明,1,0,1,,道路,1.09,㎡
一般会計,インフラ資産/土地,市道第576号線(中原一丁目917-83),不明,1,0,1,,道路,0.22,㎡
一般会計,インフラ資産/土地,市道第576号線(中原一丁目917-84),不明,16,0,16,,道路,16,㎡
一般会計,インフラ資産/土地,市道第576号線(中原一丁目917-85),不明,3,0,3,,道路,3.32,㎡
一般会計,インフラ資産/土地,市道第576号線(中原一丁目917-87),不明,25,0,25,,道路,25,㎡
一般会計,インフラ資産/土地,市道第576号線(中原一丁目917-88),不明,221,0,221,,道路,221,㎡
一般会計,インフラ資産/工作物,市道第576号線(道路工作物(市道576号線 舗装道5.5m未満)),29070,14150880,10754646,3396234,50,道路,95.68,ｍ
一般会計,インフラ資産/土地,市道第577号線(上連雀九丁目131-2),不明,92,0,92,,道路,92,㎡
一般会計,インフラ資産/土地,市道第577号線(上連雀九丁目132-2),不明,84,0,84,,道路,84,㎡
一般会計,インフラ資産/土地,市道第577号線(上連雀九丁目133-5),不明,329,0,329,,道路,329,㎡
一般会計,インフラ資産/工作物,市道第577号線(道路工作物(市道577号線 舗装道5.5m以上)),29070,19390126,14736476,4653650,50,道路,91.14,ｍ
一般会計,インフラ資産/土地,市道第578号線(大沢三丁目3850-13),不明,47,0,47,,道路,47,㎡
一般会計,インフラ資産/土地,市道第578号線(大沢三丁目3850-14),不明,92,0,92,,道路,92,㎡
一般会計,インフラ資産/土地,市道第578号線(大沢三丁目3860-70),不明,103,0,103,,道路,103,㎡
一般会計,インフラ資産/土地,市道第578号線(大沢三丁目3860-77),不明,91,0,91,,道路,91,㎡
一般会計,インフラ資産/土地,市道第578号線(大沢三丁目3860-78),不明,9,0,9,,道路,9.93,㎡
一般会計,インフラ資産/土地,市道第578号線(深大寺三丁目3865-3),不明,35,0,35,,道路,35,㎡
一般会計,インフラ資産/工作物,市道第578号線(道路工作物(市道578号線 舗装道5.5m以上)),1979/8/3,"62,999,826",47879848,"15,119,978",50,道路,296.12,ｍ
一般会計,インフラ資産/土地,市道第579号線(大沢五丁目208-15),不明,1,0,1,,道路,0.18,㎡
一般会計,インフラ資産/土地,市道第579号線(大沢五丁目210-1),不明,9,0,9,,道路,9.95,㎡
一般会計,インフラ資産/土地,市道第579号線(大沢五丁目214-1),不明,38,0,38,,道路,38,㎡
一般会計,インフラ資産/土地,市道第579号線(大沢五丁目251-10),不明,269,0,269,,道路,269,㎡
一般会計,インフラ資産/土地,市道第579号線(大沢五丁目253-12),不明,8,0,8,,道路,8.47,㎡
一般会計,インフラ資産/土地,市道第579号線(大沢五丁目253-4),不明,214,0,214,,道路,214,㎡
一般会計,インフラ資産/土地,市道第579号線(大沢五丁目256-2),不明,14,0,14,,道路,14,㎡
一般会計,インフラ資産/土地,市道第579号線(大沢五丁目260-3),不明,126,0,126,,道路,126,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-108),不明,1,0,1,,道路,0.16,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-122),不明,1,0,1,,道路,0.21,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-131),不明,3,0,3,,道路,3.3,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-132),不明,9,0,9,,道路,9.11,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-133),不明,1,0,1,,道路,0.22,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-134),不明,1,0,1,,道路,0.16,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-135),不明,2,0,2,,道路,2.71,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-136),不明,2,0,2,,道路,2.3,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-137),不明,3,0,3,,道路,3.36,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-138),不明,2,0,2,,道路,2.59,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-139),不明,2,0,2,,道路,2.72,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-140),不明,3,0,3,,道路,3.09,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-141),不明,1,0,1,,道路,0.32,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-142),不明,2,0,2,,道路,2.33,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-143),不明,2,0,2,,道路,2.62,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-144),不明,2,0,2,,道路,2.56,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-145),不明,2,0,2,,道路,2.18,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-147),不明,2,0,2,,道路,2.25,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-148),不明,2,0,2,,道路,2.91,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-149),不明,3,0,3,,道路,3.08,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-152),不明,2,0,2,,道路,2.85,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-153),不明,8,0,8,,道路,8.29,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-154),不明,2,0,2,,道路,2.74,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-155),不明,1,0,1,,道路,1.5,㎡
一般会計,インフラ資産/土地,市道第579号線(深大寺二丁目3821-157),不明,3,0,3,,道路,3.27,㎡
