01会計,02款,03項,04目,05節,06細節,07細々節,08予算額
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,01子ども・子育て支援交付金,02新型コロナウイルス感染症対策事業交付金,0,40
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,01産後ケア事業補助金,0,22186
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,02産前・産後サポート事業補助金,0,6107
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,03感染拡大防止対策事業補助金,0,500
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,04初回産科受診料支援事業補助金,0,390
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,03多胎妊婦健康診査支援事業補助金,01多胎妊婦健康診査支援事業補助金,0,25
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,04地域自殺対策強化交付金,01地域自殺対策強化交付金,0,267
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,05感染症予防等事業補助金,01特定感染症検査等事業補助金,0,4895
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,06新型コロナウイルスワクチン接種体制確保事業費補助金,01新型コロナウイルスワクチン接種体制確保事業費補助金,0,52984
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,01狭あい道路拡幅整備費交付金,0,25000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,02ブロック塀等安全対策促進事業交付金,0,750
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,03新川天神山公園用地取得事業費交付金,0,30000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,04市営大沢住宅緑化整備事業費交付金,0,1050
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,05木造住宅耐震診断助成事業費交付金,0,675
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,06木造住宅耐震改修助成事業費交付金,0,500
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,02道路メンテナンス事業補助金,01橋梁改修事業費補助金,0,11000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,02道路メンテナンス事業補助金,02橋梁現況調査事業費補助金,0,1540
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,03コンパクトシティ形成支援事業補助金,01コンパクトシティ形成支援事業補助金,0,3900
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,04無電柱化推進計画事業補助金,01都市計画道路３・４・１３号（牟礼）整備事業費補助金,0,14600
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,05地域防災拠点建築物整備緊急促進事業補助金,01特定緊急輸送道路沿道建築物耐震化促進事業費補助金,0,11365
01一般会計,15国庫支出金,02国庫補助金,05消防費国庫補助金,01消防団設備整備費補助金,01消防団救助能力向上資機材緊急整備事業補助金,0,2568
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,01教育支援体制整備事業費補助金,01教育支援体制整備事業費補助金,0,6396
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,02公立学校情報機器活用支援体制整備費補助金,01公立学校情報機器活用支援体制整備費補助金,0,770
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,03子ども・子育て支援交付金,01実費徴収に係る補足給付事業費交付金,0,1309
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,03子ども・子育て支援交付金,02一時預かり事業交付金,0,21186
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,04学校教育設備整備費等補助金,01理科教育等設備整備費補助金,01小学校,250
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,04学校教育設備整備費等補助金,01理科教育等設備整備費補助金,02中学校,250
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,05特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,01小学校,214
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,05特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,02中学校,724
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,05特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,01小学校,159
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,05特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,02中学校,188
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,06就学援助費補助金,01要保護生徒修学旅行費補助金,01中学校,455
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,07学校施設環境改善交付金,01大規模改造事業費交付金,01空調設備整備工事,13076
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,07学校施設環境改善交付金,01大規模改造事業費交付金,02トイレ改修工事,40688
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,08国宝重要文化財等保存整備費補助金,01遺跡発掘調査事業費補助金,0,5000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,08国宝重要文化財等保存整備費補助金,02地域の特色ある埋蔵文化財活用事業費補助金,0,2500
01一般会計,15国庫支出金,03委託金,01総務費委託金,01自衛官募集事務費委託金,01自衛官募集事務費委託金,0,25
01一般会計,15国庫支出金,03委託金,01総務費委託金,02中長期在留者住居地届出等事務費委託金,01中長期在留者住居地届出等事務費委託金,0,1406
01一般会計,15国庫支出金,03委託金,02民生費委託金,01遺族及び留守家族等援護事務費委託金,01遺族及び留守家族等援護事務費委託金,0,1981
01一般会計,15国庫支出金,03委託金,02民生費委託金,02国民年金事務費委託金,01国民年金事務費委託金,0,43155
01一般会計,15国庫支出金,03委託金,02民生費委託金,03特別児童扶養手当事務費委託金,01特別児童扶養手当事務費委託金,0,178
01一般会計,16都支出金,01都負担金,01民生費都負担金,01民生委員推薦会負担金,01民生委員推薦会負担金,0,328
01一般会計,16都支出金,01都負担金,01民生費都負担金,02社会福祉費負担金,01民生委員費負担金,0,14001
01一般会計,16都支出金,01都負担金,01民生費都負担金,03行旅死亡人等取扱費負担金,01行旅死亡人等取扱費負担金,0,1426
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,170643
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,19907
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,267880
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,11063
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,69069
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,21567
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,07自立生活援助給付費負担金,0,486
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,33840
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,146838
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,03就労定着支援給付費負担金,0,1900
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,04共同生活援助給付費負担金,0,137113
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,05自立訓練給付費負担金,0,14805
01一般会計,16都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,68750
01一般会計,16都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,96
01一般会計,16都支出金,01都負担金,01民生費都負担金,07障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,9187
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,62162
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,371
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,109075
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,5970
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,05保育所等訪問支援給付費負担金,0,186
01一般会計,16都支出金,01都負担金,01民生費都負担金,09心身障害者福祉手当負担金,01心身障害者福祉手当負担金,0,249240
01一般会計,16都支出金,01都負担金,01民生費都負担金,10国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,343960
01一般会計,16都支出金,01都負担金,01民生費都負担金,11介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,42366
01一般会計,16都支出金,01都負担金,01民生費都負担金,12後期高齢者医療保険基盤安定負担金,01保険基盤安定負担金,0,252114
01一般会計,16都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,01児童育成手当負担金,0,247626
01一般会計,16都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,02母子生活支援施設入所措置費負担金,0,8497
01一般会計,16都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,03入院助産措置費負担金,0,361
01一般会計,16都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,01３歳未満被用者児童手当負担金,0,43188
01一般会計,16都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,214505
01一般会計,16都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,03非被用者児童手当負担金,0,59962
01一般会計,16都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,04特例給付負担金,0,37140
01一般会計,16都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,01私立保育園給付費負担金,0,640923
01一般会計,16都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,02公私連携型保育園給付費負担金,0,82312
01一般会計,16都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,03認定こども園施設給付費負担金,0,33772
01一般会計,16都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,01小規模保育施設給付費負担金,0,11341
01一般会計,16都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,14764
01一般会計,16都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,8062
01一般会計,16都支出金,01都負担金,01民生費都負担金,17子育てのための施設等利用費負担金,01子育てのための施設等利用費負担金,0,30300
01一般会計,16都支出金,01都負担金,01民生費都負担金,18生活保護費負担金,01生活保護費負担金,0,201556
01一般会計,16都支出金,01都負担金,02衛生費都負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,2551
01一般会計,16都支出金,01都負担金,02衛生費都負担金,02感染症予防費負担金,01感染症予防費負担金,0,121
01一般会計,16都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,143426
01一般会計,16都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,30110
01一般会計,16都支出金,01都負担金,03教育費都負担金,02子育てのための施設等利用費負担金,01子育てのための施設等利用費負担金,0,97323
01一般会計,16都支出金,02都補助金,01総務費都補助金,01市町村総合交付金,01市町村総合交付金,0,1315719
01一般会計,16都支出金,02都補助金,01総務費都補助金,02国土利用計画法事務費交付金,01国土利用計画法事務費交付金,0,65
01一般会計,16都支出金,02都補助金,01総務費都補助金,03人権啓発活動区市町村補助金,01人権啓発活動区市町村補助金,0,2424
01一般会計,16都支出金,02都補助金,01総務費都補助金,04子供・長寿・居場所区市町村包括補助金,01子供・長寿・居場所区市町村包括補助金,0,150000
01一般会計,16都支出金,02都補助金,01総務費都補助金,05公共施設への多摩産材利用促進プロジェクト事業費補助金,01公共施設への多摩産材利用促進プロジェクト事業費補助金,0,1500
01一般会計,16都支出金,02都補助金,01総務費都補助金,06消費者行政強化交付金,01消費者行政強化交付金,0,297
01一般会計,16都支出金,02都補助金,01総務費都補助金,07防犯設備整備費補助金,01防犯装備品補助金,0,190
01一般会計,16都支出金,02都補助金,01総務費都補助金,08防犯設備維持管理費補助金,01防犯設備維持管理費補助金,0,300
01一般会計,16都支出金,02都補助金,01総務費都補助金,08防犯設備維持管理費補助金,02防犯設備運用経費補助金,0,22
01一般会計,16都支出金,02都補助金,02民生費都補助金,01地域福祉推進区市町村包括補助金,01地域福祉推進区市町村包括補助金,0,43351
01一般会計,16都支出金,02都補助金,02民生費都補助金,02地域福祉推進事業補助金,01ハンディキャブ助成事業補助金,0,2500
01一般会計,16都支出金,02都補助金,02民生費都補助金,03地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,25707
01一般会計,16都支出金,02都補助金,02民生費都補助金,04受験生チャレンジ支援貸付窓口の運営事業補助金,01受験生チャレンジ支援貸付窓口の運営事業補助金,0,5540
01一般会計,16都支出金,02都補助金,02民生費都補助金,05重度訪問介護等の利用促進に係る市町村支援事業費補助金,01重度訪問介護等の利用促進に係る市町村支援事業費補助金,0,13586
01一般会計,16都支出金,02都補助金,02民生費都補助金,06重度障害者に係る区市町村特別支援事業補助金,01重度障害者に係る区市町村特別支援事業補助金,0,2913
01一般会計,16都支出金,02都補助金,02民生費都補助金,07重度脳性マヒ者等介護人派遣事業費補助金,01重度脳性マヒ者等介護人派遣事業費補助金,0,945
01一般会計,16都支出金,02都補助金,02民生費都補助金,08障害者施策推進区市町村包括補助金,01障害者施策推進区市町村包括補助金,0,379907
01一般会計,16都支出金,02都補助金,02民生費都補助金,09在宅レスパイト・就労等支援事業補助金,01在宅レスパイト・就労等支援事業補助金,0,750
01一般会計,16都支出金,02都補助金,02民生費都補助金,10区市町村特別支援事業補助金,01区市町村特別支援事業補助金,0,32958
01一般会計,16都支出金,02都補助金,02民生費都補助金,11区市町村高次脳機能障害者支援促進事業補助金,01区市町村高次脳機能障害者支援促進事業補助金,0,379
01一般会計,16都支出金,02都補助金,02民生費都補助金,12医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,4327
01一般会計,16都支出金,02都補助金,02民生費都補助金,13区市町村在宅療養推進事業補助金,01区市町村在宅療養推進事業補助金,0,814
01一般会計,16都支出金,02都補助金,02民生費都補助金,14人生１００年時代社会参加マッチング事業補助金,01人生１００年時代社会参加マッチング事業補助金,0,7075
01一般会計,16都支出金,02都補助金,02民生費都補助金,15老人クラブ等助成費補助金,01老人クラブ等助成費補助金,0,1067
01一般会計,16都支出金,02都補助金,02民生費都補助金,16シルバー人材センター運営費補助金,01シルバー人材センター運営費補助金,0,12495
01一般会計,16都支出金,02都補助金,02民生費都補助金,17高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,46490
01一般会計,16都支出金,02都補助金,02民生費都補助金,18社会福祉法人等による介護保険サービス利用者負担軽減費補助金,01社会福祉法人等による介護保険サービス利用者負担軽減費補助金,0,2003
01一般会計,16都支出金,02都補助金,02民生費都補助金,19介護保険サービス提供事業者による利用者負担軽減費補助金,01介護保険サービス提供事業者による利用者負担軽減費補助金,0,36
01一般会計,16都支出金,02都補助金,02民生費都補助金,20介護予防・フレイル予防推進員配置事業補助金,01介護予防・フレイル予防推進員配置事業補助金,0,11000
01一般会計,16都支出金,02都補助金,02民生費都補助金,21区市町村介護人材対策事業費補助金,01区市町村介護人材対策事業費補助金,0,4911
01一般会計,16都支出金,02都補助金,02民生費都補助金,22介護事業者の地域連携推進事業補助金,01介護事業者の地域連携推進事業補助金,0,10000
01一般会計,16都支出金,02都補助金,02民生費都補助金,23認知症高齢者グループホーム整備促進事業補助金,01認知症高齢者グループホーム整備促進事業補助金,0,108600
01一般会計,16都支出金,02都補助金,02民生費都補助金,24介護施設等の施設開設準備経費等支援事業補助金,01介護施設等の施設開設準備経費等支援事業補助金,0,15102
01一般会計,16都支出金,02都補助金,02民生費都補助金,25子育て推進交付金,01子育て推進交付金,0,1119409
01一般会計,16都支出金,02都補助金,02民生費都補助金,26乳幼児医療費助成事業費補助金,01乳幼児医療費助成事業費補助金,0,148844
01一般会計,16都支出金,02都補助金,02民生費都補助金,27義務教育就学児医療費助成事業費補助金,01義務教育就学児医療費助成事業費補助金,0,137569
01一般会計,16都支出金,02都補助金,02民生費都補助金,28高校生等医療費助成事業費補助金,01高校生等医療費助成事業費補助金,0,64093
01一般会計,16都支出金,02都補助金,02民生費都補助金,29小児慢性特定疾病児童等日常生活用具給付事業費補助金,01小児慢性特定疾病児童等日常生活用具給付事業費補助金,0,250
01一般会計,16都支出金,02都補助金,02民生費都補助金,30子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,64972
01一般会計,16都支出金,02都補助金,02民生費都補助金,31私立幼稚園新型コロナウイルス感染症対策事業費補助金,01私立幼稚園新型コロナウイルス感染症対策事業費補助金,0,3200
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,01利用者支援事業交付金,0,5370
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,1427
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,03子育て援助活動支援事業交付金,0,4196
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,04養育支援訪問事業交付金,0,190
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,37075
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,06一時預かり事業交付金,0,21134
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,07子育て短期支援事業交付金,0,751
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,08病児保育事業交付金,0,7535
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,1662
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,10延長保育事業交付金,0,6622
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,11多様な事業者の参入促進・能力活用事業交付金,0,2400
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,12放課後児童健全育成事業交付金,0,90874
01一般会計,16都支出金,02都補助金,02民生費都補助金,32子ども・子育て支援交付金,13新型コロナウイルス感染症対策事業交付金,0,6540
01一般会計,16都支出金,02都補助金,02民生費都補助金,33保育所等の質の確保・向上のための巡回支援指導事業費補助金,01保育所等の質の確保・向上のための巡回支援指導事業費補助金,0,15232
01一般会計,16都支出金,02都補助金,02民生費都補助金,34とうきょうママパパ応援事業補助金,01多胎児家庭支援事業補助金,0,1082
01一般会計,16都支出金,02都補助金,02民生費都補助金,35保育人材確保支援事業補助金,01保育人材確保支援事業補助金,0,907
01一般会計,16都支出金,02都補助金,02民生費都補助金,36一時預かり事業・定期利用保育事業費補助金,01一時預かり事業・定期利用保育事業費補助金,0,6895
01一般会計,16都支出金,02都補助金,02民生費都補助金,37保育所等利用多子世帯負担軽減事業補助金,01保育所等利用多子世帯負担軽減事業補助金,0,110760
01一般会計,16都支出金,02都補助金,02民生費都補助金,38認証保育所運営費補助金,01認証保育所運営費補助金,0,252231
01一般会計,16都支出金,02都補助金,02民生費都補助金,39認証保育所１歳児受入促進事業補助金,01認証保育所１歳児受入促進事業補助金,0,837
01一般会計,16都支出金,02都補助金,02民生費都補助金,40認証保育所臨時休園等に対する支援事業補助金,01認証保育所臨時休園等に対する支援事業補助金,0,1450
01一般会計,16都支出金,02都補助金,02民生費都補助金,41認可外保育施設利用支援事業補助金,01認可外保育施設利用支援事業補助金,0,100080
01一般会計,16都支出金,02都補助金,02民生費都補助金,42保育士等キャリアアップ補助金,01保育士等キャリアアップ補助金,0,255603
01一般会計,16都支出金,02都補助金,02民生費都補助金,43保育サービス推進事業補助金,01保育サービス推進事業補助金,0,66711
01一般会計,16都支出金,02都補助金,02民生費都補助金,44保育力強化事業補助金,01認証保育所保育力強化事業補助金,0,7076
01一般会計,16都支出金,02都補助金,02民生費都補助金,45保育従事職員宿舎借り上げ支援事業費補助金,01保育従事職員宿舎借り上げ支援事業費補助金,0,120094
01一般会計,16都支出金,02都補助金,02民生費都補助金,46保育体制強化事業費補助金,01保育体制強化事業費補助金,0,19584
01一般会計,16都支出金,02都補助金,02民生費都補助金,47医療的ケア児保育支援事業費補助金,01医療的ケア児保育支援事業費補助金,0,23526
01一般会計,16都支出金,02都補助金,02民生費都補助金,48幼児教育・保育無償化実施事業費補助金,01幼児教育・保育無償化実施事業費補助金,0,8900
01一般会計,16都支出金,02都補助金,02民生費都補助金,49児童発達支援センター地域支援体制確保事業補助金,01児童発達支援センター地域支援体制確保事業補助金,0,7867
01一般会計,16都支出金,02都補助金,02民生費都補助金,50ひとり親家庭等医療費助成事業費補助金,01ひとり親家庭等医療費助成事業費補助金,0,32310
01一般会計,16都支出金,02都補助金,02民生費都補助金,51ひとり親家庭ホームヘルプサービス事業補助金,01ひとり親家庭ホームヘルプサービス事業補助金,0,3308
01一般会計,16都支出金,02都補助金,02民生費都補助金,52養育費確保支援事業補助金,01養育費確保支援事業補助金,0,162
01一般会計,16都支出金,02都補助金,02民生費都補助金,53都型学童クラブ事業補助金,01都型学童クラブ事業補助金,0,38062
01一般会計,16都支出金,02都補助金,03衛生費都補助金,01医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,36579
01一般会計,16都支出金,02都補助金,03衛生費都補助金,02小児初期救急平日夜間診療事業補助金,01小児初期救急平日夜間診療事業補助金,0,3675
01一般会計,16都支出金,02都補助金,03衛生費都補助金,03子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,7934
01一般会計,16都支出金,02都補助金,03衛生費都補助金,04区市町村食育推進活動支援事業費補助金,01区市町村食育推進活動支援事業費補助金,0,936
01一般会計,16都支出金,02都補助金,03衛生費都補助金,05子ども・子育て支援交付金,01利用者支援事業交付金,0,1805
01一般会計,16都支出金,02都補助金,03衛生費都補助金,05子ども・子育て支援交付金,02新型コロナウイルス感染症対策事業交付金,0,40
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,01利用者支援事業補助金,0,27505
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,02産後ケア事業補助金,0,22186
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,03産前・産後サポート事業補助金,0,2929
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,04多胎児家庭支援事業補助金,0,2061
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,05バースデイサポート事業補助金,0,26259
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,06伴走型・経済的支援事業補助金,0,189533
01一般会計,16都支出金,02都補助金,03衛生費都補助金,07健康増進事業費補助金,01健康増進事業費補助金,0,18578
01一般会計,16都支出金,02都補助金,03衛生費都補助金,08東京ユースヘルスケア推進事業補助金,01東京ユースヘルスケア推進事業補助金,0,1272
01一般会計,16都支出金,02都補助金,03衛生費都補助金,09高齢者肺炎球菌ワクチン定期接種補助金,01高齢者肺炎球菌ワクチン定期接種補助金,0,4287
01一般会計,16都支出金,02都補助金,03衛生費都補助金,10予防接種事故処理費補助金,01予防接種事故処理費補助金,0,11179
01一般会計,16都支出金,02都補助金,03衛生費都補助金,11高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,3750
01一般会計,16都支出金,02都補助金,04労働費都補助金,01はつらつ高齢者就業機会創出支援事業補助金,01はつらつ高齢者就業機会創出支援事業補助金,0,8491
01一般会計,16都支出金,02都補助金,04労働費都補助金,02地域人材確保総合支援事業補助金,01地域人材確保総合支援事業補助金,0,4952
01一般会計,16都支出金,02都補助金,05農林費都補助金,01農業委員会交付金,01農業委員会交付金,0,1193
01一般会計,16都支出金,02都補助金,05農林費都補助金,02農業経営基盤強化措置特別会計事務費交付金,01国有農地管理事務費交付金,0,37
01一般会計,16都支出金,02都補助金,05農林費都補助金,03高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,2900
01一般会計,16都支出金,02都補助金,05農林費都補助金,04都市農地保全支援プロジェクト事業費補助金,01都市農地保全支援プロジェクト事業費補助金,0,22500
01一般会計,16都支出金,02都補助金,05農林費都補助金,05新規就農者定着支援事業費補助金,01新規就農者定着支援事業費補助金,0,37206
01一般会計,16都支出金,02都補助金,06商工費都補助金,01地域産業活力創出支援事業費補助金,01地域産業活力創出支援事業費補助金,0,100000
01一般会計,16都支出金,02都補助金,06商工費都補助金,02商店街チャレンジ戦略支援事業補助金,01商店街チャレンジ戦略支援事業補助金,0,11039
01一般会計,16都支出金,02都補助金,06商工費都補助金,03都内ものづくり企業地域共生推進事業補助金,01都内ものづくり企業地域共生推進事業補助金,0,10000
01一般会計,16都支出金,02都補助金,06商工費都補助金,04消費者行政強化交付金,01消費者行政強化交付金,0,423
01一般会計,16都支出金,02都補助金,07土木費都補助金,01地籍整備推進調査費補助金,01地籍整備推進調査費補助金,0,6513
01一般会計,16都支出金,02都補助金,07土木費都補助金,02地域福祉推進区市町村包括補助金,01バリアフリーのまちづくり推進事業費補助金,0,993
01一般会計,16都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,01市道第１４１号線整備事業費補助金,0,4680
01一般会計,16都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,02三鷹台駅前広場整備事業費補助金,0,5000
01一般会計,16都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,03橋梁長寿命化事業補助金,0,4500
01一般会計,16都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,04橋梁現況調査事業費補助金,0,630
01一般会計,16都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,05宮下橋架替事業費補助金,0,22500
01一般会計,16都支出金,02都補助金,07土木費都補助金,04自転車安全利用促進事業補助金,01自転車安全利用促進事業補助金,0,208
01一般会計,16都支出金,02都補助金,07土木費都補助金,05公共交通事業費補助金,01公共交通事業費補助金,0,13134
01一般会計,16都支出金,02都補助金,07土木費都補助金,06集約型の地域構造への再編に向けた計画策定支援事業補助金,01集約型の地域構造への再編に向けた計画策定支援事業補助金,0,1950
01一般会計,16都支出金,02都補助金,07土木費都補助金,07街路事業費補助金,01都市計画道路３・４・１３号（牟礼）整備事業費補助金,0,7300
01一般会計,16都支出金,02都補助金,07土木費都補助金,08雨水流出抑制助成事業補助金,01雨水浸透ます設置費補助金,0,307
01一般会計,16都支出金,02都補助金,07土木費都補助金,09ブロック塀等安全対策促進事業補助金,01ブロック塀等安全対策促進事業補助金,0,375
01一般会計,16都支出金,02都補助金,07土木費都補助金,10都市計画公園事業費補助金,01新川天神山公園用地取得事業費補助金,0,30000
01一般会計,16都支出金,02都補助金,07土木費都補助金,11特定緊急輸送道路沿道建築物耐震化促進事業補助金,01特定緊急輸送道路沿道建築物耐震化促進事業補助金,0,19887
01一般会計,16都支出金,02都補助金,07土木費都補助金,12空き家利活用等区市町村支援事業補助金,01空き家利活用等区市町村支援事業補助金,0,2150
