01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,02総務費,01総務管理費,10コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,05新川中原住民協議会活動事業費助成金,4671
01一般会計,02総務費,01総務管理費,10コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,06連雀地区住民協議会活動事業費助成金,5025
01一般会計,02総務費,01総務管理費,10コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,07三鷹駅周辺住民協議会活動事業費助成金,4926
01一般会計,02総務費,01総務管理費,10コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,08住民協議会活性化事業支援助成金,300
01一般会計,02総務費,01総務管理費,10コミュニティ育成費,09コミュニティ・センター改修等事業費,12委託料,01調査委託料,853
01一般会計,02総務費,01総務管理費,10コミュニティ育成費,09コミュニティ・センター改修等事業費,12委託料,02設計委託料,396
01一般会計,02総務費,01総務管理費,10コミュニティ育成費,09コミュニティ・センター改修等事業費,13使用料及び賃借料,01空調機器使用料,23156
01一般会計,02総務費,01総務管理費,10コミュニティ育成費,09コミュニティ・センター改修等事業費,14工事請負費,01施設改修工事費,317847
01一般会計,02総務費,01総務管理費,11市民協働センター費,01市民協働センター管理関係費,12委託料,01指定管理料,27699
01一般会計,02総務費,01総務管理費,11市民協働センター費,01市民協働センター管理関係費,12委託料,02調査委託料,960
01一般会計,02総務費,01総務管理費,11市民協働センター費,01市民協働センター管理関係費,13使用料及び賃借料,01ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,11市民協働センター費,01市民協働センター管理関係費,13使用料及び賃借料,02情報機器等使用料,22
01一般会計,02総務費,01総務管理費,11市民協働センター費,01市民協働センター管理関係費,14工事請負費,01施設改修工事費,4650
01一般会計,02総務費,01総務管理費,11市民協働センター費,01市民協働センター管理関係費,17備品購入費,01諸備品購入費,107
01一般会計,02総務費,01総務管理費,11市民協働センター費,02市民協働推進事業費,07報償費,01委員謝礼,28
01一般会計,02総務費,01総務管理費,11市民協働センター費,02市民協働推進事業費,18負担金補助及び交付金,01みたか市民協働ネットワーク負担金,5
01一般会計,02総務費,01総務管理費,11市民協働センター費,02市民協働推進事業費,18負担金補助及び交付金,01事業運営費補助金,10541
01一般会計,02総務費,01総務管理費,11市民協働センター費,02市民協働推進事業費,22償還金利子及び割引料,01過誤納使用料還付金,23
01一般会計,02総務費,01総務管理費,12文化費,01芸術文化施設管理関係費,11役務費,01回線使用料,67
01一般会計,02総務費,01総務管理費,12文化費,01芸術文化施設管理関係費,11役務費,01電柱広告料,124
01一般会計,02総務費,01総務管理費,12文化費,01芸術文化施設管理関係費,11役務費,01保険料,10
01一般会計,02総務費,01総務管理費,12文化費,01芸術文化施設管理関係費,12委託料,01芸術文化センター等指定管理料,342661
01一般会計,02総務費,01総務管理費,12文化費,01芸術文化施設管理関係費,13使用料及び賃借料,01ＡＥＤ機器使用料,311
01一般会計,02総務費,01総務管理費,12文化費,01芸術文化施設管理関係費,13使用料及び賃借料,02映像機器使用料,230
01一般会計,02総務費,01総務管理費,12文化費,01芸術文化施設管理関係費,13使用料及び賃借料,01借地料,72
01一般会計,02総務費,01総務管理費,12文化費,01芸術文化施設管理関係費,13使用料及び賃借料,02賃借料,1224
01一般会計,02総務費,01総務管理費,12文化費,02芸術文化施設運営費,18負担金補助及び交付金,01芸術文化センター事業運営費補助金,222496
01一般会計,02総務費,01総務管理費,12文化費,02芸術文化施設運営費,18負担金補助及び交付金,02美術ギャラリー事業運営費補助金,54540
01一般会計,02総務費,01総務管理費,12文化費,02芸術文化施設運営費,18負担金補助及び交付金,03公会堂等事業運営費補助金,73994
01一般会計,02総務費,01総務管理費,12文化費,03芸術文化施設改修等事業費,10需用費,01施設修繕料,4793
01一般会計,02総務費,01総務管理費,12文化費,03芸術文化施設改修等事業費,13使用料及び賃借料,01空調機器使用料,6509
01一般会計,02総務費,01総務管理費,12文化費,03芸術文化施設改修等事業費,13使用料及び賃借料,02音響卓等使用料,828
01一般会計,02総務費,01総務管理費,12文化費,03芸術文化施設改修等事業費,13使用料及び賃借料,03機器使用料,1478
01一般会計,02総務費,01総務管理費,12文化費,03芸術文化施設改修等事業費,14工事請負費,01施設改修工事費,26336
01一般会計,02総務費,01総務管理費,12文化費,04アニメーション美術館管理等関係費,01報酬,01時間額職員報酬,60
01一般会計,02総務費,01総務管理費,12文化費,04アニメーション美術館管理等関係費,10需用費,01諸消耗品費,5
01一般会計,02総務費,01総務管理費,12文化費,04アニメーション美術館管理等関係費,10需用費,01諸印刷費,160
01一般会計,02総務費,01総務管理費,12文化費,04アニメーション美術館管理等関係費,11役務費,01郵便料,95
01一般会計,02総務費,01総務管理費,12文化費,04アニメーション美術館管理等関係費,12委託料,01指定管理料,50000
01一般会計,02総務費,01総務管理費,12文化費,04アニメーション美術館管理等関係費,12委託料,02事業委託料,1425
01一般会計,02総務費,01総務管理費,12文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,01施設使用料,700
01一般会計,02総務費,01総務管理費,12文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,02ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,12文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,01借地料,3
01一般会計,02総務費,01総務管理費,12文化費,05中近東文化センター関係費,18負担金補助及び交付金,01事業費負担金,1000
01一般会計,02総務費,01総務管理費,12文化費,06太宰治賞関係費,07報償費,01手話通訳者謝礼,14
01一般会計,02総務費,01総務管理費,12文化費,06太宰治賞関係費,07報償費,01賞金及び記念品購入費,620
01一般会計,02総務費,01総務管理費,12文化費,06太宰治賞関係費,10需用費,01図書購入費,44
01一般会計,02総務費,01総務管理費,12文化費,06太宰治賞関係費,10需用費,01諸賄費,83
01一般会計,02総務費,01総務管理費,12文化費,06太宰治賞関係費,12委託料,01事業委託料,8695
01一般会計,02総務費,01総務管理費,12文化費,06太宰治賞関係費,13使用料及び賃借料,01会場使用料,95
01一般会計,02総務費,01総務管理費,12文化費,07太宰治文学サロン管理運営関係費,12委託料,01管理運営委託料,11688
01一般会計,02総務費,01総務管理費,12文化費,07太宰治文学サロン管理運営関係費,12委託料,02機械警備業務委託料,168
01一般会計,02総務費,01総務管理費,12文化費,07太宰治文学サロン管理運営関係費,13使用料及び賃借料,01賃借料,2700
01一般会計,02総務費,01総務管理費,12文化費,08美術資料等収集関係費,10需用費,01諸消耗品費,271
01一般会計,02総務費,01総務管理費,12文化費,08美術資料等収集関係費,11役務費,01郵便料,45
01一般会計,02総務費,01総務管理費,12文化費,08美術資料等収集関係費,11役務費,02運搬料,280
01一般会計,02総務費,01総務管理費,12文化費,08美術資料等収集関係費,11役務費,01鑑定料,60
01一般会計,02総務費,01総務管理費,12文化費,08美術資料等収集関係費,11役務費,01保管料,4314
01一般会計,02総務費,01総務管理費,12文化費,08美術資料等収集関係費,11役務費,01動産保険料,1517
01一般会計,02総務費,01総務管理費,12文化費,08美術資料等収集関係費,12委託料,01美術資料表装等整備委託料,542
01一般会計,02総務費,01総務管理費,12文化費,09みたか・子どもと絵本プロジェクト関係費,07報償費,01講師等謝礼,260
01一般会計,02総務費,01総務管理費,12文化費,09みたか・子どもと絵本プロジェクト関係費,07報償費,01保育者謝礼,108
01一般会計,02総務費,01総務管理費,12文化費,09みたか・子どもと絵本プロジェクト関係費,07報償費,02助言者謝礼,120
01一般会計,02総務費,01総務管理費,12文化費,09みたか・子どもと絵本プロジェクト関係費,07報償費,03手話通訳者謝礼,35
01一般会計,02総務費,01総務管理費,12文化費,09みたか・子どもと絵本プロジェクト関係費,10需用費,01諸消耗品費,94
01一般会計,02総務費,01総務管理費,12文化費,09みたか・子どもと絵本プロジェクト関係費,11役務費,01市民活動災害補償保険適用外災害補償保険料,3
01一般会計,02総務費,01総務管理費,12文化費,09みたか・子どもと絵本プロジェクト関係費,18負担金補助及び交付金,01みたか・子どもと絵本プロジェクト連絡会事業補助金,50
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,01報酬,01月額職員報酬　２人,4913
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,01報酬,01時間額職員報酬,3979
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,03職員手当等,01月額職員期末手当,887
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,04共済費,01月額職員共済費,981
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,04共済費,01時間額職員共済費,16
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,07報償費,01講師謝礼,125
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,07報償費,01助言者謝礼,190
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,07報償費,02手話通訳者謝礼,18
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,10需用費,01諸消耗品費,1323
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,10需用費,01自動車修繕料,75
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,10需用費,02諸修繕料,1521
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,10需用費,01自動車用燃料費,22
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,10需用費,02行事用燃料費,17
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,10需用費,01電気料,1632
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,10需用費,02水道料,523
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,10需用費,01諸賄費,10
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,11役務費,01郵便料,87
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,11役務費,02電話料,86
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,11役務費,03ＣＡＴＶ利用料,37
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,11役務費,01ごみ収集処理手数料,35
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,12委託料,01設備保守委託料,197
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,12委託料,02樹木剪定委託料,343
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,12委託料,03清掃委託料,3386
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,12委託料,04警備委託料,2926
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,12委託料,05企画展示業務委託料,800
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,12委託料,06体験活動事業委託料,489
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,12委託料,07パンフレット等作成委託料,812
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,12委託料,08蔵書管理システム保守委託料,181
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,12委託料,09ホームページ保守管理委託料,132
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,01テレビ受信料,23
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,02玄関マット使用料,221
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,03ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,04著作物使用料,20
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,05情報機器等使用料,72
01一般会計,02総務費,01総務管理費,12文化費,10星と森と絵本の家管理運営関係費,17備品購入費,01諸備品購入費,121
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,01報酬,01月額職員報酬　１人,2375
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,03職員手当等,01月額職員期末手当,427
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,04共済費,01月額職員共済費,458
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,07報償費,01助言者謝礼,210
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,10需用費,01諸消耗品費,30
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,10需用費,01諸賄費,40
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,11役務費,01郵便料,3
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,12委託料,01事業委託料,12032
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,12委託料,02会場警備委託料,6087
01一般会計,02総務費,01総務管理費,12文化費,11文学者顕彰事業費,13使用料及び賃借料,01著作物使用料,6
01一般会計,02総務費,01総務管理費,12文化費,12吉村昭書斎（仮称）整備事業費,12委託料,01工事監理委託料,2275
01一般会計,02総務費,01総務管理費,12文化費,12吉村昭書斎（仮称）整備事業費,12委託料,02展示制作等作成委託料,25661
01一般会計,02総務費,01総務管理費,12文化費,12吉村昭書斎（仮称）整備事業費,14工事請負費,01整備工事費,80190
01一般会計,02総務費,01総務管理費,12文化費,12吉村昭書斎（仮称）整備事業費,14工事請負費,02案内板設置等工事費,14695
01一般会計,02総務費,01総務管理費,12文化費,12吉村昭書斎（仮称）整備事業費,17備品購入費,01初度備品購入費,6000
01一般会計,02総務費,01総務管理費,12文化費,12吉村昭書斎（仮称）整備事業費,17備品購入費,02木製備品購入費,3000
01一般会計,02総務費,01総務管理費,13安全安心推進費,01生活安全推進協議会関係費,07報償費,01委員謝礼,149
01一般会計,02総務費,01総務管理費,13安全安心推進費,01生活安全推進協議会関係費,07報償費,01記念品購入費,82
01一般会計,02総務費,01総務管理費,13安全安心推進費,01生活安全推進協議会関係費,10需用費,01諸消耗品費,137
01一般会計,02総務費,01総務管理費,13安全安心推進費,01生活安全推進協議会関係費,11役務費,01郵便料,5
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,07報償費,01手話通訳者謝礼,14
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,10需用費,01自動通話録音機購入費,594
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,10需用費,02啓発用消耗品費,97
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,10需用費,03防犯環境整備活動等消耗品費,48
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,11役務費,01郵便料,6
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,11役務費,02電話料,222
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,12委託料,01地域安全マップ作成業務委託料,1628
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,12委託料,02地域安全マップ講習会等運営委託料,388
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,13使用料及び賃借料,01情報機器等使用料,50
01一般会計,02総務費,01総務管理費,13安全安心推進費,02安全安心推進費,18負担金補助及び交付金,01三鷹防犯協会補助金,1500
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,01報酬,01月額職員報酬　４人,11664
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,03職員手当等,01月額職員期末手当,2141
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,04共済費,01月額職員共済費,2206
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,10需用費,01パトロール用消耗品費,1039
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,10需用費,02貸与被服購入費,129
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,10需用費,01自動車修繕料,200
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,10需用費,01自動車用燃料費,428
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,10需用費,01諸賄費,5
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,11役務費,01郵便料,5
01一般会計,02総務費,01総務管理費,13安全安心推進費,03安全安心パトロール関係費,11役務費,01自動車損害賠償責任保険料,109
01一般会計,02総務費,01総務管理費,13安全安心推進費,04防犯設備整備事業費,10需用費,01電気料,119
01一般会計,02総務費,01総務管理費,13安全安心推進費,04防犯設備整備事業費,12委託料,01周知用シール等作成委託料,81
01一般会計,02総務費,01総務管理費,13安全安心推進費,04防犯設備整備事業費,12委託料,02防犯カメラ設置委託料,770
01一般会計,02総務費,01総務管理費,13安全安心推進費,04防犯設備整備事業費,12委託料,03防犯カメラ保守点検委託料,307
01一般会計,02総務費,01総務管理費,13安全安心推進費,04防犯設備整備事業費,13使用料及び賃借料,01電柱共架料,37
01一般会計,02総務費,01総務管理費,13安全安心推進費,04防犯設備整備事業費,13使用料及び賃借料,01借地料,4
01一般会計,02総務費,01総務管理費,13安全安心推進費,04防犯設備整備事業費,18負担金補助及び交付金,01防犯設備整備等補助金,316
01一般会計,02総務費,01総務管理費,13安全安心推進費,04防犯設備整備事業費,18負担金補助及び交付金,02防犯設備維持管理費補助金,536
01一般会計,02総務費,01総務管理費,14財政調整基金費,01財政調整基金積立金,24積立金,01利子相当額積立金,2307
01一般会計,02総務費,01総務管理費,15まちづくり施設整備基金費,01まちづくり施設整備基金積立金,24積立金,01元金積立金,201037
01一般会計,02総務費,01総務管理費,15まちづくり施設整備基金費,01まちづくり施設整備基金積立金,24積立金,01利子相当額積立金,1861
01一般会計,02総務費,01総務管理費,16平和基金費,01平和基金積立金,24積立金,01利子相当額積立金,273
01一般会計,02総務費,01総務管理費,17庁舎等建設基金費,01庁舎等建設基金積立金,24積立金,01利子相当額積立金,246
01一般会計,02総務費,01総務管理費,18諸費,01税収払戻金及び還付加算金,22償還金利子及び割引料,01税収払戻金及び還付加算金,154815
01一般会計,02総務費,01総務管理費,18諸費,02国庫支出金等超過収入額返還金,22償還金利子及び割引料,01国庫支出金等超過収入額返還金,395050
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,02給料,01一般職給料　６５人,220552
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,03職員手当等,01一般職手当,175249
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,03職員手当等,01児童手当,1800
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,04共済費,01共済組合市負担金,81621
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,418
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,08旅費,01職員普通旅費,657
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,01報酬,01委員報酬　６人,318
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,08旅費,01委員旅費,34
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,10需用費,01諸消耗品費,33
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,11役務費,01郵便料,7
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,12委託料,01速記反訳委託料,107
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,18負担金補助及び交付金,01審査事務協議会等負担金,28
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,10需用費,01新聞雑誌購読料,384
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,10需用費,02諸消耗品費,212
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,10需用費,03法規追録代,2639
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,10需用費,01諸印刷費,22
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,10需用費,01器具修繕料,88
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,11役務費,01郵便料,6
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,13使用料及び賃借料,01情報機器等使用料,287
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,18負担金補助及び交付金,01東京税務協会負担金,88
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,01報酬,01月額職員報酬　１人,2375
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,01報酬,01時間額職員報酬,10452
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,03職員手当等,01月額職員期末手当,427
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,04共済費,01月額職員共済費,458
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,04共済費,01時間額職員共済費,358
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,10需用費,01諸消耗品費,1105
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,10需用費,02資料等購入費,234
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,10需用費,01諸印刷費,192
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,10需用費,01諸修繕料,29
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,11役務費,01郵便料,14712
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,11役務費,02システムサービス利用料,530
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,11役務費,01キャッシュレス決済手数料,3
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,12委託料,01通知書封入等委託料,319
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,13使用料及び賃借料,01電子複写機使用料,105
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,13使用料及び賃借料,02受付用機器等使用料,158
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,13使用料及び賃借料,03会場使用料,46
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,18負担金補助及び交付金,01確定申告事務費負担金,326
01一般会計,02総務費,02徴税費,02賦課徴収費,02市民税賦課関係費（法人分）,10需用費,01諸消耗品費,33
01一般会計,02総務費,02徴税費,02賦課徴収費,02市民税賦課関係費（法人分）,10需用費,01諸印刷費,6
01一般会計,02総務費,02徴税費,02賦課徴収費,02市民税賦課関係費（法人分）,11役務費,01郵便料,625
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,01報酬,01時間額職員報酬,4324
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,10需用費,01諸消耗品費,976
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,10需用費,01諸印刷費,1430
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,10需用費,01諸修繕料,187
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,10需用費,02自転車修繕料,38
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,11役務費,01郵便料,8300
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,11役務費,02電話料,106
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,11役務費,01システムサービス利用料,3141
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,11役務費,02キャッシュレス決済手数料,9
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,12委託料,01鑑定等委託料,726
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,12委託料,02航空写真作成委託料,2113
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,12委託料,03土地評価資料作成業務委託料,12386
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,12委託料,04家屋現況図修正業務委託料,4070
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,12委託料,05公図修正委託料,1650
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,12委託料,06定期整備委託料,8
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,13使用料及び賃借料,01情報機器等使用料,383
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,13使用料及び賃借料,02会場使用料,56
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,17備品購入費,01諸備品購入費,37
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,18負担金補助及び交付金,01諸負担金,90
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,01報酬,01時間額職員報酬,239
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,10需用費,01諸消耗品費,608
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,10需用費,01諸印刷費,210
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,11役務費,01郵便料,1064
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,11役務費,01軽自動車等情報提供手数料,111
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,18負担金補助及び交付金,01環境性能割徴収取扱費負担金,334
01一般会計,02総務費,02徴税費,02賦課徴収費,05市たばこ税関係費,10需用費,01諸消耗品費,9
01一般会計,02総務費,02徴税費,02賦課徴収費,05市たばこ税関係費,11役務費,01郵便料,2
01一般会計,02総務費,02徴税費,02賦課徴収費,06事業所税等賦課関係費,10需用費,01諸消耗品費,22
01一般会計,02総務費,02徴税費,02賦課徴収費,06事業所税等賦課関係費,11役務費,01郵便料,21
01一般会計,02総務費,02徴税費,02賦課徴収費,06事業所税等賦課関係費,18負担金補助及び交付金,01事業所税都市連絡協議会負担金,1
01一般会計,02総務費,02徴税費,02賦課徴収費,07地方税電子申告・納税関係費,11役務費,01システムサービス利用料,10675
01一般会計,02総務費,02徴税費,02賦課徴収費,07地方税電子申告・納税関係費,18負担金補助及び交付金,01地方税共同機構負担金,9593
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,01報酬,01月額職員報酬　２人,4750
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,01報酬,01時間額職員報酬,329
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,03職員手当等,01月額職員期末手当,854
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,04共済費,01月額職員共済費,915
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,04共済費,01時間額職員共済費,5
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,10需用費,01諸消耗品費,400
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,10需用費,01諸印刷費,1418
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,10需用費,01諸修繕料,29
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,11役務費,01郵便料,4868
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,11役務費,01郵便振替等手数料,13804
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,11役務費,02収納データ連携業務手数料,1056
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,11役務費,03システムサービス利用料,1
