01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,01報酬,01支援相談員報酬　１人,1419
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,03職員手当等,01支援相談員期末手当,236
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,07報償費,01自立指導員謝礼,987
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,08旅費,01支援相談員旅費,144
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,10需用費,01諸消耗品費,185
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,11役務費,01郵便料,91
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,11役務費,01口座振替手数料,8
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,12委託料,01生活支援業務委託料,220
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,12委託料,02介護扶助費審査支払事務委託料,12
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,12委託料,03医療費審査支払事務等委託料,52
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,13使用料及び賃借料,01ソフトウェア使用料,11
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,28中国残留邦人等生活支援事業費,19扶助費,01生活支援等給付金（扶）,43450
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,29補聴器購入費助成事業費,01報酬,01時間額職員報酬,291
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,29補聴器購入費助成事業費,10需用費,01諸消耗品費,4
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,29補聴器購入費助成事業費,11役務費,01郵便料,51
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,29補聴器購入費助成事業費,18負担金補助及び交付金,01購入費補助金,9800
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,30生活保護世帯等下水道使用料減免措置費,18負担金補助及び交付金,01下水道使用料減免分,19589
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,31生活困窮者自立相談支援事業費,10需用費,01諸消耗品費,608
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,31生活困窮者自立相談支援事業費,11役務費,01郵便料,81
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,31生活困窮者自立相談支援事業費,12委託料,01事業委託料,36388
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,31生活困窮者自立相談支援事業費,13使用料及び賃借料,01ソフトウェア使用料,11
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,32生活困窮者就労準備支援事業費,10需用費,01諸消耗品費,87
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,32生活困窮者就労準備支援事業費,12委託料,01事業委託料,7524
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,33生活困窮者住居確保給付金支給事業費,10需用費,01諸消耗品費,427
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,33生活困窮者住居確保給付金支給事業費,11役務費,01郵便料,134
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,33生活困窮者住居確保給付金支給事業費,11役務費,01口座振替手数料,79
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,33生活困窮者住居確保給付金支給事業費,17備品購入費,01諸備品購入費,42
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,33生活困窮者住居確保給付金支給事業費,19扶助費,01住居確保給付金（扶）,74272
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,34生活困窮者子どもの学習等支援事業費,07報償費,01助言者謝礼,200
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,34生活困窮者子どもの学習等支援事業費,10需用費,01諸消耗品費,42
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,34生活困窮者子どもの学習等支援事業費,11役務費,01郵便料,6
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,34生活困窮者子どもの学習等支援事業費,12委託料,01事業委託料,15299
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,35生活困窮者家計改善支援事業費,10需用費,01諸消耗品費,90
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,35生活困窮者家計改善支援事業費,11役務費,01郵便料,21
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,35生活困窮者家計改善支援事業費,12委託料,01事業委託料,6965
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,36地域福祉コーディネーターによる共助支援事業費,12委託料,01事業委託料,13902
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,37アルコール問題対策事業費,18負担金補助及び交付金,01アルコール問題対策事業補助金,80
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,38行旅病人及び行旅死亡人等取扱関係費,11役務費,01行旅死亡人等官報公告料,26
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,38行旅病人及び行旅死亡人等取扱関係費,19扶助費,01医療扶助費,500
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,38行旅病人及び行旅死亡人等取扱関係費,19扶助費,02葬祭扶助費,900
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,39低所得者・離職者対策事業費,12委託料,01事業委託料,5540
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,40社会福祉法人認可等関係費,10需用費,01諸消耗品費,17
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,40社会福祉法人認可等関係費,10需用費,02図書購入費,17
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,40社会福祉法人認可等関係費,11役務費,01郵便料,6
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,40社会福祉法人認可等関係費,12委託料,01相談支援業務委託料,792
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,41女性福祉資金貸付事務費,10需用費,01諸消耗品費,5
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,41女性福祉資金貸付事務費,11役務費,01郵便料,43
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,41女性福祉資金貸付事務費,11役務費,01償還金収納代行業務手数料,76
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,42諸負担金等,18負担金補助及び交付金,01北多摩地区保護観察協会負担金,1311
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,42諸負担金等,18負担金補助及び交付金,01北多摩東地区保護司会三鷹分区補助金,221
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,42諸負担金等,18負担金補助及び交付金,02府中刑務所篤志面接委員協議会助成金,10
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,43新型コロナウイルス感染症生活困窮者自立支援金給付事業費,10需用費,01諸消耗品費,115
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,43新型コロナウイルス感染症生活困窮者自立支援金給付事業費,11役務費,01郵便料,162
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,43新型コロナウイルス感染症生活困窮者自立支援金給付事業費,11役務費,01口座振替手数料,46
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,43新型コロナウイルス感染症生活困窮者自立支援金給付事業費,12委託料,01受付業務等委託料,578
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,43新型コロナウイルス感染症生活困窮者自立支援金給付事業費,18負担金補助及び交付金,01生活困窮者自立支援金給付費,32285
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,44介護・障がい福祉サービス継続支援事業費,11役務費,01郵便料,2
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,44介護・障がい福祉サービス継続支援事業費,18負担金補助及び交付金,01感染症対応手当補助金,700
01一般会計,03民生費,01社会福祉費,01社会福祉総務費,44介護・障がい福祉サービス継続支援事業費,18負担金補助及び交付金,02感染症予防研修費補助金,500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,01地域自立支援協議会関係費,07報償費,01委員等謝礼,360
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,01地域自立支援協議会関係費,10需用費,01諸消耗品費,14
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,01地域自立支援協議会関係費,11役務費,01郵便料,41
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,02障がい支援区分判定等審査会関係費,01報酬,01委員報酬　１２人,3072
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,02障がい支援区分判定等審査会関係費,11役務費,01主治医意見書作成料,2333
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,01報酬,01月額職員報酬　３人,7053
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,03職員手当等,01月額職員期末手当,1268
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,04共済費,01月額職員共済費,1355
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,08旅費,01職員調査等旅費,1281
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,10需用費,01相談事務消耗品費,545
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,10需用費,02福祉事務消耗品費,177
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,10需用費,03医療・給付事務消耗品費,197
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,10需用費,01相談事務印刷費,84
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,10需用費,02医療・給付事務印刷費,94
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,11役務費,01相談事務郵便料,1012
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,11役務費,02福祉事務郵便料,9
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,11役務費,03医療・給付事務郵便料,625
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,13使用料及び賃借料,01情報機器等使用料,247
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,03障がい者福祉事務関係費,13使用料及び賃借料,02電子複写機使用料,297
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障害福祉サービス事業者等指導関係費,10需用費,01諸消耗品費,3
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障害福祉サービス事業者等指導関係費,10需用費,02図書購入費,9
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障害福祉サービス事業者等指導関係費,11役務費,01郵便料,5
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,04障害福祉サービス事業者等指導関係費,12委託料,01実地検査事務委託料,462
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援介護給付事業費,01報酬,01月額職員報酬　１人,2351
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援介護給付事業費,03職員手当等,01月額職員期末手当,423
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援介護給付事業費,04共済費,01月額職員共済費,452
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援介護給付事業費,08旅費,01月額職員旅費,6
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援介護給付事業費,12委託料,01介護給付費等審査支払事務委託料,2208
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援介護給付事業費,12委託料,02医療費審査支払事務委託料,10
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援介護給付事業費,13使用料及び賃借料,01ソフトウェア使用料,1136
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援介護給付事業費,19扶助費,01介護給付費（扶）,2311105
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,05障がい者自立支援介護給付事業費,19扶助費,02高額障がい福祉サービス等給付費（扶）,4935
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,06障がい者自立支援訓練等給付事業費,12委託料,01訓練等給付費審査支払事務委託料,1136
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,06障がい者自立支援訓練等給付事業費,19扶助費,01訓練等給付費（扶）,1362241
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,07障がい者自立支援医療給付事業費,10需用費,01諸消耗品費,1
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,07障がい者自立支援医療給付事業費,10需用費,01諸印刷費,2
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,07障がい者自立支援医療給付事業費,11役務費,01郵便料,46
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,07障がい者自立支援医療給付事業費,12委託料,01医療費審査支払事務委託料,79
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,07障がい者自立支援医療給付事業費,19扶助費,01更生医療給付費（扶）,270000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,08障がい者自立支援補装具支給事業費,19扶助費,01補装具費（扶）,36749
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,09障がい児通所支援給付事業費,12委託料,01障がい児通所支援給付費審査支払事務委託料,950
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,09障がい児通所支援給付事業費,12委託料,02医療費審査支払事務委託料,3
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,09障がい児通所支援給付事業費,19扶助費,01通所支援給付費（扶）,595387
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,10障がい者差別解消関係費,07報償費,01講師等謝礼,66
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,10障がい者差別解消関係費,10需用費,01諸消耗品費,447
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,11障がい福祉サービス利用者助成事業費,18負担金補助及び交付金,01障がい福祉サービス利用者助成金,902
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,12地域活動支援センター関係費,12委託料,01Ⅰ型事業委託料,12598
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,12地域活動支援センター関係費,12委託料,02Ⅱ型事業委託料,30200
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,07報償費,01講師謝礼,140
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,07報償費,01手話通訳者謝礼,3386
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,10需用費,01諸消耗品費,12
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,11役務費,01郵便料,39
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,11役務費,02回線使用料,54
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,11役務費,01保険料,30
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,12委託料,01手話通訳者研修委託料,383
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,12委託料,02手話通訳者等派遣業務委託料,840
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,12委託料,03手話講習会開催委託料,3169
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,12委託料,04手話通訳者等設置委託料,712
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,13使用料及び賃借料,01会場使用料,60
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,18負担金補助及び交付金,01全国手話言語市区長会負担金,10
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,13コミュニケーション支援事業費,18負担金補助及び交付金,01登録手話通訳者頸肩腕検診受診料補助金,80
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,14重度障がい者（児）日常生活用具等給付事業費,19扶助費,01用具給付費（扶）,35391
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,14重度障がい者（児）日常生活用具等給付事業費,19扶助費,02設備改善費（扶）,3214
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,15障がい者移動支援事業費,07報償費,01講師謝礼,10
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,15障がい者移動支援事業費,18負担金補助及び交付金,01移動支援費,90539
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,16障がい者日中一時支援事業費,18負担金補助及び交付金,01日中一時支援費,4253
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,17障がい者更生訓練費等給付事業費,18負担金補助及び交付金,01更生訓練費等給付費,216
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,07報償費,01講師謝礼,37
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,07報償費,01指導者謝礼,1103
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,07報償費,02看護師謝礼,73
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,10需用費,01諸消耗品費,20
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,11役務費,01郵便料,17
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい児（者）水泳教室事業費,13使用料及び賃借料,01会場等使用料,471
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,19市民体育祭バリアフリー化関係費,12委託料,01運営等業務委託料,1156
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,20在宅障がい者訪問入浴サービス事業費,12委託料,01入浴サービス委託料,4839
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,21身体障がい者自動車運転教習費等補助事業費,18負担金補助及び交付金,01自動車運転教習費等補助金,330
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,21身体障がい者自動車運転教習費等補助事業費,18負担金補助及び交付金,02自動車改造費補助金,268
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,22身体障害者手帳交付事務関係費,18負担金補助及び交付金,01身体障害者手帳交付申請用診断書料補助金,1233
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,23精神障害者保健福祉手帳交付事務関係費,01報酬,01月額職員報酬　２人,4702
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,23精神障害者保健福祉手帳交付事務関係費,03職員手当等,01月額職員期末手当,845
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,23精神障害者保健福祉手帳交付事務関係費,04共済費,01月額職員共済費,903
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,23精神障害者保健福祉手帳交付事務関係費,11役務費,01郵便料,567
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,23精神障害者保健福祉手帳交付事務関係費,18負担金補助及び交付金,01精神障害者保健福祉手帳交付申請用診断書料補助金,1880
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,24障がい者作品展事業費,10需用費,01諸消耗品費,9
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,25基幹相談支援センター関係費,07報償費,01講師謝礼,83
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,25基幹相談支援センター関係費,08旅費,01職員調査等旅費,57
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,25基幹相談支援センター関係費,10需用費,01諸消耗品費,46
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,25基幹相談支援センター関係費,11役務費,01郵便料,9
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,25基幹相談支援センター関係費,13使用料及び賃借料,01会場使用料,6
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26地域生活支援拠点事業費,01報酬,01月額職員報酬　１人,3180
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26地域生活支援拠点事業費,03職員手当等,01月額職員期末手当,588
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26地域生活支援拠点事業費,04共済費,01月額職員共済費,593
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26地域生活支援拠点事業費,08旅費,01月額職員調査等旅費,22
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26地域生活支援拠点事業費,10需用費,01諸消耗品費,54
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26地域生活支援拠点事業費,11役務費,01郵便料,5
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26地域生活支援拠点事業費,12委託料,01業務委託料,1860
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27専門相談事業費,07報償費,01講師謝礼,121
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27専門相談事業費,07報償費,02相談員謝礼,573
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27専門相談事業費,10需用費,01諸消耗品費,11
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,28発達障がい児（者）保護者寄り添い支援事業費,12委託料,01業務委託料,710
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,29権利擁護・虐待防止関係費,12委託料,01業務委託料,264
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,30障がい者相談事業費,07報償費,01身体障がい者相談員謝礼,212
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,30障がい者相談事業費,07報償費,02手話通訳者謝礼,7
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,30障がい者相談事業費,07報償費,03知的障がい者相談員謝礼,212
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,30障がい者相談事業費,07報償費,04精神障がい者専門相談医謝礼,300
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,31障がい者相談支援事業委託関係費,12委託料,01事業委託料,25345
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,32精神障がい者自立支援推進事業費,12委託料,01ピアサポート事業委託料,6751
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33障がい者就労支援推進事業費,11役務費,01郵便料,8
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33障がい者就労支援推進事業費,12委託料,01就労支援業務委託料,29586
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,34心身障がい者（児）福祉訪問員派遣事業費,07報償費,01訪問員謝礼,3265
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35心身障がい者（児）一時保護事業費,12委託料,01業務委託料,9953
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35心身障がい者（児）一時保護事業費,13使用料及び賃借料,01テレビ受信料,15
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,36重度身体障がい者等救急通報システム事業費,12委託料,01業務委託料,54
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37福祉タクシー助成事業費,10需用費,01諸印刷費,773
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37福祉タクシー助成事業費,11役務費,01郵便料,358
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37福祉タクシー助成事業費,18負担金補助及び交付金,01利用者助成金,33186
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37福祉タクシー助成事業費,18負担金補助及び交付金,02タクシー会社等助成金,996
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38心身障がい者自動車等燃料費助成事業費,11役務費,01郵便料,97
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38心身障がい者自動車等燃料費助成事業費,11役務費,01口座振替手数料,19
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38心身障がい者自動車等燃料費助成事業費,18負担金補助及び交付金,01自動車燃料費補助金,4613
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39ホームヘルパー等養成事業費,12委託料,01業務委託料,367
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,40中等度難聴児発達支援事業費,18負担金補助及び交付金,01補聴器購入費助成金,1573
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,41重症心身障がい児（者）等家族支援事業費,12委託料,01訪問看護委託料,1486
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,41重症心身障がい児（者）等家族支援事業費,18負担金補助及び交付金,01医師指示書料補助金,24
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42災害時人工呼吸器個別支援計画作成事業費,07報償費,01講師謝礼,28
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42災害時人工呼吸器個別支援計画作成事業費,12委託料,01事業委託料,349
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,07報償費,01判定医謝礼,240
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,10需用費,01諸消耗品費,1
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,10需用費,01諸印刷費,8
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,11役務費,01郵便料,45
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,11役務費,01口座振替手数料,37
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,19扶助費,01福祉手当（扶）,536
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,19扶助費,02特別障害者手当（扶）,63999
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,19扶助費,03障害児福祉手当（扶）,10957
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,44特別障がい手当支給事業費,11役務費,01口座振替手数料,138
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,44特別障がい手当支給事業費,19扶助費,01特別障がい手当（扶）,251100
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,01報酬,01時間額職員報酬,734
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,04共済費,01時間額職員共済費,39
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,10需用費,01諸印刷費,27
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,11役務費,01郵便料,202
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,11役務費,01口座振替手数料,385
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,19扶助費,01一般障がい手当（扶）,120912
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,19扶助費,02特定疾患手当（扶）,91296
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,46東京都重度心身障害者手当支給事務費,11役務費,01郵便料,22
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,47東京都心身障害者扶養年金等事務費,11役務費,01郵便料,4
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,48心身障害者医療費助成等事務費,11役務費,01郵便料,209
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,48心身障害者医療費助成等事務費,11役務費,01口座振替手数料,26
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,01報酬,01月額職員報酬　１人,2351
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,01報酬,01時間額職員報酬,756
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,03職員手当等,01月額職員期末手当,423
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,04共済費,01月額職員共済費,452
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,08旅費,01月額職員旅費,5
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,11役務費,01郵便料,18
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム等助成事業費,18負担金補助及び交付金,01福祉ホーム事業運営費負担金,199
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム等助成事業費,18負担金補助及び交付金,01地域生活移行・定着化支援事業補助金,2400
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム等助成事業費,18負担金補助及び交付金,02設備整備費補助金,500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム等助成事業費,19扶助費,01生活寮利用費（扶）,16807
