事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,244696,297392,197980,213115,253964,176902,201413,11702,31581,43428,21078
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,1月,217433,253944,184894,201898,234278,173041,191512,10386,15535,19666,11853
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,2月,197344,232899,164743,195243,229619,163724,185441,9802,2101,3280,1019
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,3月,212305,248973,179513,209107,243858,178028,197935,11172,3198,5115,1485
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,4月,217857,252741,186611,210112,241790,181738,197477,12635,7745,10951,4873
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,5月,221059,266739,182586,216801,258956,181298,203873,12928,4258,7783,1288
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,6月,353716,455836,266223,222434,268253,183177,210222,12212,131282,187583,83046
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,7月,259970,315012,207457,216931,257787,177952,204794,12137,43039,57225,29505
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,8月,244069,298205,193308,220442,265786,177925,208517,11925,23627,32419,15383
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,9月,218550,268089,175765,216490,265459,174197,205435,11055,2060,2630,1568
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,10月,223399,271843,181735,216221,261768,177048,204649,11572,7178,10075,4687
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,11月,242250,304725,187014,216057,261878,175545,203690,12367,26193,42847,11469
５人以上,"N 生活関連サービス業,娯楽業",平成30,2018,12月,330559,407668,265152,216276,260028,179164,203967,12309,114283,147640,85988
５人以上,"O 教育,学習支援業",平成25,2013,年平均,440224,523668,345558,333318,389510,269570,325525,7793,106906,134158,75988
５人以上,"O 教育,学習支援業",平成26,2014,年平均,428092,507380,340035,326513,383478,263249,318892,7621,101579,123902,76786
５人以上,"O 教育,学習支援業",平成27,2015,年平均,390283,467101,321091,303160,355143,256338,295006,8154,87123,111958,64753
５人以上,"O 教育,学習支援業",平成28,2016,年平均,415747,497876,342347,317294,371336,268996,308729,8565,98453,126540,73351
５人以上,"O 教育,学習支援業",平成29,2017,年平均,404266,483983,333387,312639,370843,260888,303456,9183,91627,113140,72499
５人以上,"O 教育,学習支援業",平成30,2018,年平均,387450,462575,324350,302242,358365,255103,292902,9340,85208,104210,69247
５人以上,"O 教育,学習支援業",平成30,2018,1月,318975,375402,269974,291743,348403,242539,283315,8428,27232,26999,27435
５人以上,"O 教育,学習支援業",平成30,2018,2月,296016,355073,246340,293535,351399,244863,284179,9356,2481,3674,1477
５人以上,"O 教育,学習支援業",平成30,2018,3月,323817,396051,261602,300528,364045,245821,290514,10014,23289,32006,15781
５人以上,"O 教育,学習支援業",平成30,2018,4月,312735,376303,260730,300149,360015,251172,289664,10485,12586,16288,9558
５人以上,"O 教育,学習支援業",平成30,2018,5月,298279,349250,256101,295918,345960,254509,285982,9936,2361,3290,1592
５人以上,"O 教育,学習支援業",平成30,2018,6月,608261,733283,501145,294505,345195,251075,285901,8604,313756,388088,250070
５人以上,"O 教育,学習支援業",平成30,2018,7月,410874,474049,359741,306431,362554,261006,296380,10051,104443,111495,98735
５人以上,"O 教育,学習支援業",平成30,2018,8月,303700,363691,253125,302700,362252,252496,293700,9000,1000,1439,629
５人以上,"O 教育,学習支援業",平成30,2018,9月,317865,376313,266991,312186,368836,262876,304430,7756,5679,7477,4115
５人以上,"O 教育,学習支援業",平成30,2018,10月,319100,376195,272452,309380,364053,264712,300647,8733,9720,12142,7740
５人以上,"O 教育,学習支援業",平成30,2018,11月,336631,398571,285125,311936,365663,267259,301851,10085,24695,32908,17866
５人以上,"O 教育,学習支援業",平成30,2018,12月,795753,966931,652516,308060,362495,262510,298423,9637,487693,604436,390006
５人以上,"P 医療,福祉",平成25,2013,年平均,342758,475513,291546,289555,407175,244182,271901,17654,53203,68338,47364
５人以上,"P 医療,福祉",平成26,2014,年平均,340286,453342,295330,283722,381652,244780,266373,17349,56564,71690,50550
５人以上,"P 医療,福祉",平成27,2015,年平均,324652,423422,290299,271780,356323,242375,258965,12815,52872,67099,47924
５人以上,"P 医療,福祉",平成28,2016,年平均,317911,420364,284138,268126,357775,238574,255047,13079,49785,62589,45564
５人以上,"P 医療,福祉",平成29,2017,年平均,325988,434779,289036,274986,369091,243022,261926,13060,51002,65688,46014
５人以上,"P 医療,福祉",平成30,2018,年平均,320493,412702,284485,270346,352569,238238,256128,14218,50147,60133,46247
５人以上,"P 医療,福祉",平成30,2018,1月,279329,364388,245682,264796,349803,231169,248549,16247,14533,14585,14513
５人以上,"P 医療,福祉",平成30,2018,2月,286569,356742,257759,268540,349380,235350,254224,14316,18029,7362,22409
５人以上,"P 医療,福祉",平成30,2018,3月,344746,444722,305434,272651,356479,239688,258581,14070,72095,88243,65746
５人以上,"P 医療,福祉",平成30,2018,4月,280561,363348,247268,273803,354608,241307,261088,12715,6758,8740,5961
５人以上,"P 医療,福祉",平成30,2018,5月,276379,353064,244796,273152,351108,241046,259242,13910,3227,1956,3750
５人以上,"P 医療,福祉",平成30,2018,6月,404858,515568,359352,271844,349258,240023,255766,16078,133014,166310,119329
５人以上,"P 医療,福祉",平成30,2018,7月,325637,419616,289300,269292,349881,238132,256209,13083,56345,69735,51168
５人以上,"P 医療,福祉",平成30,2018,8月,276509,357405,244774,269910,349734,238595,256708,13202,6599,7671,6179
５人以上,"P 医療,福祉",平成30,2018,9月,277424,363437,245346,273353,358726,241514,260635,12718,4071,4711,3832
５人以上,"P 医療,福祉",平成30,2018,10月,275590,362306,243154,271566,355988,239989,258849,12717,4024,6318,3165
５人以上,"P 医療,福祉",平成30,2018,11月,344721,419990,317087,269711,353726,238866,254760,14951,75010,66264,78221
５人以上,"P 医療,福祉",平成30,2018,12月,475003,641164,413460,265829,352969,233554,249323,16506,209174,288195,179906
５人以上,Q 複合サービス事業,平成25,2013,年平均,399988,516805,285634,306643,391742,223337,288998,17645,93345,125063,62297
５人以上,Q 複合サービス事業,平成26,2014,年平均,415608,512478,308444,321480,393939,241321,302831,18649,94128,118539,67123
５人以上,Q 複合サービス事業,平成27,2015,年平均,443458,531417,344165,334600,399504,261333,317152,17448,108858,131913,82832
５人以上,Q 複合サービス事業,平成28,2016,年平均,456417,553482,358237,339687,409615,268955,322368,17319,116730,143867,89282
５人以上,Q 複合サービス事業,平成29,2017,年平均,440128,571873,334348,331153,422108,258124,314400,16753,108975,149765,76224
５人以上,Q 複合サービス事業,平成30,2018,年平均,500132,601631,347086,373398,443193,268157,342686,30712,126734,158438,78929
５人以上,Q 複合サービス事業,平成30,2018,1月,396279,484598,291963,391747,478170,289671,365218,26529,4532,6428,2292
５人以上,Q 複合サービス事業,平成30,2018,2月,393497,477105,294493,393161,477035,293843,368153,25008,336,70,650
５人以上,Q 複合サービス事業,平成30,2018,3月,402341,489617,300990,401069,487812,300338,373556,27513,1272,1805,652
５人以上,Q 複合サービス事業,平成30,2018,4月,402042,480935,287842,362219,428858,265757,328028,34191,39823,52077,22085
５人以上,Q 複合サービス事業,平成30,2018,5月,378845,441895,277602,374500,439359,270352,341897,32603,4345,2536,7250
５人以上,Q 複合サービス事業,平成30,2018,6月,986357,1194594,656040,373361,439030,269193,341590,31771,612996,755564,386847
５人以上,Q 複合サービス事業,平成30,2018,7月,411834,482675,289467,375071,439167,264355,343825,31246,36763,43508,25112
５人以上,Q 複合サービス事業,平成30,2018,8月,374874,441541,261121,374748,441407,261009,343243,31505,126,134,112
５人以上,Q 複合サービス事業,平成30,2018,9月,352914,422895,250870,351177,422023,247871,326256,24921,1737,872,2999
５人以上,Q 複合サービス事業,平成30,2018,10月,408394,488400,279409,369988,438953,258804,340301,29687,38406,49447,20605
５人以上,Q 複合サービス事業,平成30,2018,11月,394684,462637,284365,370811,439770,258860,336614,34197,23873,22867,25505
５人以上,Q 複合サービス事業,平成30,2018,12月,979873,1190821,647222,367492,436478,258706,333015,34477,612381,754343,388516
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,308779,380043,217615,263450,317086,194837,239690,23760,45329,62957,22778
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,312354,387887,218860,265278,322599,194327,240548,24730,47076,65288,24533
５人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,328491,380968,252473,278817,318694,221051,257027,21790,49674,62274,31422
５人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,317841,373976,242566,272335,315915,213897,252421,19914,45506,58061,28669
５人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,309418,365054,237317,265628,309141,209239,247419,18209,43790,55913,28078
５人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,306076,358314,238278,264092,304950,211064,247213,16879,41984,53364,27214
５人以上,R サービス業（他に分類されないもの）,平成30,2018,1月,275286,320423,215296,259547,301424,203891,243265,16282,15739,18999,11405
５人以上,R サービス業（他に分類されないもの）,平成30,2018,2月,261612,302795,207057,258217,298843,204400,241237,16980,3395,3952,2657
５人以上,R サービス業（他に分類されないもの）,平成30,2018,3月,273350,314877,218648,261894,302182,208824,243934,17960,11456,12695,9824
５人以上,R サービス業（他に分類されないもの）,平成30,2018,4月,283682,328517,225317,261726,299921,212005,243269,18457,21956,28596,13312
５人以上,R サービス業（他に分類されないもの）,平成30,2018,5月,270609,311715,216434,261175,300543,209291,243922,17253,9434,11172,7143
５人以上,R サービス業（他に分類されないもの）,平成30,2018,6月,415131,493371,314096,265668,305547,214170,248092,17576,149463,187824,99926
５人以上,R サービス業（他に分類されないもの）,平成30,2018,7月,334652,401840,249200,266583,307963,213954,249894,16689,68069,93877,35246
５人以上,R サービス業（他に分類されないもの）,平成30,2018,8月,270849,312668,217232,263063,302780,212141,247673,15390,7786,9888,5091
５人以上,R サービス業（他に分類されないもの）,平成30,2018,9月,270526,312251,216818,262784,303639,210195,247770,15014,7742,8612,6623
５人以上,R サービス業（他に分類されないもの）,平成30,2018,10月,277681,323456,219117,269317,311230,215695,252035,17282,8364,12226,3422
５人以上,R サービス業（他に分類されないもの）,平成30,2018,11月,278645,324950,218862,268204,310568,213509,251033,17171,10441,14382,5353
５人以上,R サービス業（他に分類されないもの）,平成30,2018,12月,459302,553283,338621,270790,314926,214115,254262,16528,188512,238357,124506
,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成30年年報,,,,,,,,,,,,,,,
第１－１表　産業、性別常用労働者の１人平均月間現金給与額　（事業所規模５人以上）,,,,,,,,,,,,,,,
