地域階層,地域コード,地域名,産業分類階層,大分類,中分類,分類名,総数／事業所数（事業所）,総数／従業者数（人）,開設時期／昭和59年以前／事業所数（事業所）,開設時期／昭和59年以前／従業者数（人）,開設時期／昭和60年～平成６年／事業所数（事業所）,開設時期／昭和60年～平成６年／従業者数（人）,開設時期／平成７年～平成16年／事業所数（事業所）,開設時期／平成７年～平成16年／従業者数（人）,開設時期／平成17年／事業所数（事業所）,開設時期／平成17年／従業者数（人）,開設時期／平成18年／事業所数（事業所）,開設時期／平成18年／従業者数（人）,開設時期／平成19年／事業所数（事業所）,開設時期／平成19年／従業者数（人）,開設時期／平成20年／事業所数（事業所）,開設時期／平成20年／従業者数（人）,開設時期／平成21年／事業所数（事業所）,開設時期／平成21年／従業者数（人）,開設時期／平成22年／事業所数（事業所）,開設時期／平成22年／従業者数（人）,開設時期／平成23年／事業所数（事業所）,開設時期／平成23年／従業者数（人）,開設時期／平成24年／事業所数（事業所）,開設時期／平成24年／従業者数（人）,開設時期／平成25年／事業所数（事業所）,開設時期／平成25年／従業者数（人）,開設時期／平成26年／事業所数（事業所）,開設時期／平成26年／従業者数（人）,開設時期／平成27年／事業所数（事業所）,開設時期／平成27年／従業者数（人）,開設時期／平成28年／事業所数（事業所）,開設時期／平成28年／従業者数（人）,開設時期／不詳／事業所数（事業所）,開設時期／不詳／従業者数（人）
4,13118,荒川区,1,G,00,情報通信業,85,1399,8,375,10,61,28,368,4,16,2,83,2,5,1,2,5,67,7,140,4,34,4,11,4,201,2,27,1,1,-,-,3,8
4,13118,荒川区,2,G,37,通信業,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,1,2
4,13118,荒川区,2,G,38,放送業,2,19,-,-,1,17,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,G,39,情報サービス業,51,1161,3,250,7,38,16,308,1,9,1,81,2,5,-,-,4,64,5,136,4,34,3,10,3,198,1,27,1,1,-,-,-,-
4,13118,荒川区,2,G,40,インターネット附随サービス業,3,7,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,5
4,13118,荒川区,2,G,41,映像・音声・文字情報制作業,26,204,5,125,2,6,10,55,2,5,1,2,-,-,1,2,1,3,2,4,-,-,1,1,-,-,-,-,-,-,-,-,1,1
4,13118,荒川区,1,H,00,運輸業，郵便業,207,5145,75,2363,54,821,46,540,2,10,2,416,2,385,2,11,1,9,4,38,1,1,5,182,4,197,7,132,1,32,-,-,1,8
4,13118,荒川区,2,H,42,鉄道業,17,1011,2,57,5,194,3,145,-,-,1,396,-,-,-,-,-,-,1,24,-,-,-,-,3,150,2,45,-,-,-,-,-,-
4,13118,荒川区,2,H,43,道路旅客運送業,64,1336,12,1263,26,37,25,35,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,H,44,道路貨物運送業,84,1705,51,937,13,223,11,294,1,8,-,-,1,8,-,-,-,-,2,12,-,-,2,126,-,-,1,57,1,32,-,-,1,8
4,13118,荒川区,2,H,45,水運業,1,4,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,H,46,航空運輸業,1,5,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,H,47,倉庫業,16,155,4,57,5,49,2,5,1,2,1,20,-,-,1,6,-,-,-,-,-,-,-,-,-,-,2,16,-,-,-,-,-,-
4,13118,荒川区,2,H,48,運輸に附帯するサービス業,23,552,6,49,4,314,5,61,-,-,-,-,-,-,-,-,1,9,1,2,-,-,3,56,1,47,2,14,-,-,-,-,-,-
4,13118,荒川区,2,H,49,郵便業（信書便事業を含む）,1,377,-,-,-,-,-,-,-,-,-,-,1,377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,1,I,00,卸売業，小売業,2241,16883,1157,6830,243,1694,347,3179,32,231,42,380,35,280,42,439,41,469,47,675,51,451,57,529,34,332,32,239,25,369,15,302,41,484
4,13118,荒川区,2,I,50,各種商品卸売業,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,I,51,繊維・衣服等卸売業,100,1095,50,591,8,31,20,359,-,-,2,4,1,4,3,62,2,3,1,3,6,11,1,1,2,19,2,4,1,1,-,-,1,2
4,13118,荒川区,2,I,52,飲食料品卸売業,100,963,47,407,13,159,16,248,2,8,4,21,1,1,1,4,1,2,3,37,2,6,1,3,1,7,2,13,2,29,-,-,4,18
4,13118,荒川区,2,I,53,建築材料，鉱物・金属材料等卸売業,242,2291,168,1799,24,176,25,93,2,8,1,8,3,42,6,52,1,1,4,59,-,-,-,-,3,19,-,-,1,10,-,-,4,24
4,13118,荒川区,2,I,54,機械器具卸売業,153,1522,67,655,26,196,23,204,1,12,3,44,3,15,-,-,4,94,1,2,4,26,1,9,7,94,1,2,5,56,3,29,4,84
4,13118,荒川区,2,I,55,その他の卸売業,208,1745,105,887,27,397,30,202,2,8,1,8,3,8,6,22,4,39,4,23,5,25,11,75,2,14,-,-,-,-,5,32,3,5
4,13118,荒川区,2,I,56,各種商品小売業,2,132,-,-,-,-,1,43,-,-,-,-,-,-,-,-,-,-,-,-,1,89,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,I,57,織物・衣服・身の回り品小売業,222,815,96,209,29,118,42,236,2,6,3,4,6,13,2,56,10,44,8,55,5,22,4,12,5,10,5,17,1,3,2,6,2,4
4,13118,荒川区,2,I,58,飲食料品小売業,540,5144,283,1240,36,306,85,1211,6,69,6,155,5,104,9,185,11,215,14,426,15,189,26,357,7,88,15,153,7,55,4,140,11,251
4,13118,荒川区,2,I,59,機械器具小売業,119,422,62,191,28,67,11,63,2,25,6,31,1,11,1,3,-,-,2,11,1,4,1,1,-,-,1,1,2,4,-,-,1,10
4,13118,荒川区,2,I,60,その他の小売業,509,2303,264,789,47,217,87,496,12,63,15,103,12,82,11,47,6,56,9,54,9,53,10,67,6,33,5,39,5,25,1,95,10,84
4,13118,荒川区,2,I,61,無店舗小売業,42,433,14,58,5,27,6,17,3,32,1,2,-,-,2,6,2,15,1,5,2,21,2,4,1,48,1,10,1,186,-,-,1,2
4,13118,荒川区,1,J,00,金融業，保険業,83,1424,29,364,9,82,26,561,4,97,-,-,1,21,1,175,2,20,1,3,2,34,2,9,2,8,1,33,-,-,1,3,2,14
4,13118,荒川区,2,J,62,銀行業,12,405,4,147,1,13,3,125,2,80,-,-,1,21,-,-,-,-,-,-,1,19,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,J,63,協同組織金融業,27,774,10,158,1,13,13,378,-,-,-,-,-,-,1,175,1,17,-,-,-,-,-,-,-,-,1,33,-,-,-,-,-,-
4,13118,荒川区,2,J,64,貸金業，クレジットカード業等非預金信用機関,13,38,11,32,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,J,65,金融商品取引業，商品先物取引業,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,J,66,補助的金融業等,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,29,199,4,27,6,54,10,58,2,17,-,-,-,-,-,-,-,-,1,3,1,15,-,-,2,8,-,-,-,-,1,3,2,14
4,13118,荒川区,1,K,00,不動産業，物品賃貸業,692,2676,332,952,156,390,84,273,9,28,6,32,7,46,15,143,6,109,6,397,11,87,13,52,6,33,8,28,6,27,4,20,23,59
4,13118,荒川区,2,K,68,不動産取引業,120,465,45,147,17,59,22,81,2,7,2,12,1,3,5,19,2,9,1,5,4,37,7,38,1,2,3,13,2,11,2,6,4,16
4,13118,荒川区,2,K,69,不動産賃貸業・管理業,537,1822,279,708,136,272,57,159,6,19,3,8,3,13,8,117,2,2,3,389,7,50,5,11,3,18,5,15,3,13,-,-,17,28
4,13118,荒川区,2,K,70,物品賃貸業,31,383,6,94,3,59,3,30,1,2,1,12,3,30,2,7,2,98,2,3,-,-,1,3,2,13,-,-,1,3,2,14,2,15
4,13118,荒川区,1,L,00,学術研究，専門・技術サービス業,291,2591,72,833,57,482,57,465,6,25,6,27,4,35,4,21,17,155,20,119,12,74,4,33,4,22,7,196,9,57,4,27,8,20
4,13118,荒川区,2,L,71,学術・開発研究機関,6,130,2,82,-,-,1,16,-,-,-,-,-,-,-,-,1,4,-,-,1,1,1,27,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,L,72,専門サービス業（他に分類されないもの）,157,956,44,200,22,86,32,315,4,20,4,17,1,7,3,15,7,27,14,30,6,56,1,2,3,21,4,125,4,13,2,4,6,18
4,13118,荒川区,2,L,73,広告業,9,47,2,22,-,-,3,20,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,1,2,2,2
4,13118,荒川区,2,L,74,技術サービス業（他に分類されないもの）,119,1458,24,529,35,396,21,114,2,5,2,10,3,28,1,6,9,124,5,88,5,17,2,4,1,1,3,71,5,44,1,21,-,-
4,13118,荒川区,1,M,00,宿泊業，飲食サービス業,1154,7049,328,1286,167,881,239,1752,24,163,29,149,34,285,41,306,34,395,31,266,29,139,53,338,33,165,32,284,21,183,14,76,45,381
4,13118,荒川区,2,M,75,宿泊業,58,405,26,107,8,52,10,137,2,38,1,2,1,18,1,-,1,4,1,22,1,2,1,2,-,-,1,1,-,-,-,-,4,20
4,13118,荒川区,2,M,76,飲食店,1010,5860,296,1150,151,585,214,1514,21,100,25,124,30,258,34,268,30,376,29,219,25,114,45,292,30,149,21,209,20,170,12,67,27,265
4,13118,荒川区,2,M,77,持ち帰り・配達飲食サービス業,85,683,6,29,7,143,15,101,1,25,3,23,3,9,6,38,3,15,1,25,3,23,7,44,3,16,10,74,1,13,2,9,14,96
4,13118,荒川区,1,N,00,生活関連サービス業，娯楽業,640,3160,269,942,70,366,120,953,17,120,16,75,13,78,14,35,10,71,20,68,12,54,16,160,13,37,20,98,10,23,4,16,16,64
4,13118,荒川区,2,N,78,洗濯・理容・美容・浴場業,486,1592,234,682,49,145,89,339,14,100,9,21,10,47,7,15,9,58,14,48,8,19,7,21,12,34,9,24,5,14,-,-,10,25
4,13118,荒川区,2,N,79,その他の生活関連サービス業,79,354,23,166,6,51,17,57,1,2,3,6,2,7,6,15,-,-,3,10,2,4,4,8,-,-,3,7,4,7,2,7,3,7
4,13118,荒川区,2,N,80,娯楽業,75,1214,12,94,15,170,14,557,2,18,4,48,1,24,1,5,1,13,3,10,2,31,5,131,1,3,8,67,1,2,2,9,3,32
4,13118,荒川区,1,O,00,教育，学習支援業,193,2452,54,587,19,138,39,452,6,635,4,29,5,39,6,195,7,30,7,19,10,44,8,79,6,25,5,35,2,7,3,21,12,117
4,13118,荒川区,2,O,81,学校教育,37,1415,16,464,-,-,9,168,4,548,1,7,-,-,3,190,1,1,-,-,-,-,1,20,-,-,-,-,-,-,2,17,-,-
4,13118,荒川区,2,O,82,その他の教育，学習支援業,156,1037,38,123,19,138,30,284,2,87,3,22,5,39,3,5,6,29,7,19,10,44,7,59,6,25,5,35,2,7,1,4,12,117
4,13118,荒川区,1,P,00,医療，福祉,732,10313,98,3136,90,693,184,2374,26,389,40,351,26,288,27,337,26,662,36,273,35,261,39,542,34,450,23,210,17,163,7,30,24,154
4,13118,荒川区,2,P,83,医療業,464,5878,86,2793,75,391,116,964,12,205,17,113,20,231,15,107,14,451,25,156,20,125,17,110,14,80,11,54,9,53,4,9,9,36
4,13118,荒川区,2,P,84,保健衛生,3,26,-,-,-,-,1,3,-,-,-,-,-,-,1,15,-,-,-,-,-,-,-,-,-,-,1,8,-,-,-,-,-,-
4,13118,荒川区,2,P,85,社会保険・社会福祉・介護事業,264,4395,12,343,15,302,67,1407,14,184,23,238,6,57,11,215,12,211,11,117,15,136,22,432,20,370,11,148,8,110,3,21,14,104
4,13118,荒川区,1,Q,00,複合サービス事業,21,141,2,4,-,-,-,-,-,-,-,-,17,128,-,-,1,2,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,Q,86,郵便局,18,135,-,-,-,-,-,-,-,-,-,-,17,128,-,-,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,Q,87,協同組合（他に分類されないもの）,3,6,2,4,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,1,R,00,サービス業（他に分類されないもの）,380,5117,193,2397,49,842,55,907,7,58,6,117,-,-,5,16,11,135,10,204,9,50,13,198,4,51,3,24,3,3,-,-,12,115
4,13118,荒川区,2,R,88,廃棄物処理業,12,91,7,46,3,32,2,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,R,89,自動車整備業,47,173,36,134,3,7,4,11,1,1,2,13,-,-,-,-,-,-,-,-,1,7,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,R,90,機械等修理業（別掲を除く）,40,589,9,198,7,54,12,253,-,-,-,-,-,-,1,8,1,4,-,-,1,4,2,22,1,2,2,4,1,1,-,-,3,39
4,13118,荒川区,2,R,91,職業紹介・労働者派遣業,12,381,4,209,2,21,1,76,1,2,1,36,-,-,-,-,-,-,-,-,-,-,-,-,1,11,-,-,-,-,-,-,2,26
4,13118,荒川区,2,R,92,その他の事業サービス業,119,3279,21,1437,27,700,27,458,4,53,2,61,-,-,3,7,7,101,4,150,4,37,9,169,2,38,1,20,2,2,-,-,6,46
4,13118,荒川区,2,R,93,政治・経済・文化団体,51,211,33,110,1,8,6,29,1,2,-,-,-,-,-,-,2,6,4,49,2,2,1,1,-,-,-,-,-,-,-,-,1,4
4,13118,荒川区,2,R,94,宗教,92,372,80,256,6,20,2,67,-,-,-,-,-,-,-,-,1,24,2,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13118,荒川区,2,R,95,その他のサービス業,7,21,3,7,-,-,1,-,-,-,1,7,-,-,1,1,-,-,-,-,-,-,1,6,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,0,A～R,00,全産業（Ｓ公務を除く）,17825,195069,6375,79330,2739,22870,3528,35639,426,4618,430,4027,425,5225,379,3712,395,7610,412,3921,473,4689,459,4545,427,4092,409,4268,340,3824,164,1193,444,5506
4,13119,板橋区,1,A,00,農業，林業,4,14,-,-,1,5,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,-,-,1,1
4,13119,板橋区,2,A,01,農業,4,14,-,-,1,5,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,6,-,-,1,1
4,13119,板橋区,2,A,02,林業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,B,00,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,B,03,漁業（水産養殖業を除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,B,04,水産養殖業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,C,00,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,C,05,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,D,00,建設業,1507,10359,585,3884,315,2070,306,2006,29,157,34,274,23,372,25,176,18,116,32,226,25,255,20,148,19,71,24,185,18,139,11,99,23,181
4,13119,板橋区,2,D,06,総合工事業,486,3380,199,1376,103,635,89,601,11,66,13,160,8,39,6,21,4,24,6,41,8,153,9,44,4,12,10,94,3,7,5,59,8,48
4,13119,板橋区,2,D,07,職別工事業（設備工事業を除く）,551,3378,197,1209,117,834,130,699,10,40,13,56,7,48,8,35,5,42,11,99,8,56,7,74,11,39,9,62,6,27,3,21,9,37
4,13119,板橋区,2,D,08,設備工事業,470,3601,189,1299,95,601,87,706,8,51,8,58,8,285,11,120,9,50,15,86,9,46,4,30,4,20,5,29,9,105,3,19,6,96
4,13119,板橋区,1,E,00,製造業,1901,24275,1130,14909,277,2599,247,2724,20,128,18,204,17,498,17,362,29,1256,15,145,26,250,18,193,21,464,21,224,12,72,8,29,25,218
4,13119,板橋区,2,E,09,食料品製造業,96,1898,56,894,10,256,12,485,1,12,1,4,1,14,1,2,-,-,-,-,3,72,-,-,1,90,-,-,4,27,1,10,5,32
4,13119,板橋区,2,E,10,飲料・たばこ・飼料製造業,1,9,1,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,E,11,繊維工業,68,497,44,394,5,22,9,30,1,3,-,-,2,2,1,7,-,-,2,20,1,2,1,2,-,-,1,12,1,3,-,-,-,-
4,13119,板橋区,2,E,12,木材・木製品製造業（家具を除く）,5,17,3,7,1,6,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,E,13,家具・装備品製造業,36,142,18,80,3,8,8,18,1,4,-,-,-,-,1,2,1,6,-,-,2,15,-,-,-,-,-,-,-,-,-,-,2,9
4,13119,板橋区,2,E,14,パルプ・紙・紙加工品製造業,85,1044,53,719,9,83,10,130,2,9,1,1,-,-,1,3,3,58,1,6,3,26,1,1,1,8,-,-,-,-,-,-,-,-
4,13119,板橋区,2,E,15,印刷・同関連業,489,7643,254,3695,89,1195,78,962,6,33,7,121,5,23,3,272,11,1007,3,27,7,38,4,30,5,79,6,86,4,33,1,5,6,37
4,13119,板橋区,2,E,16,化学工業,58,1104,37,705,3,52,9,82,-,-,1,7,-,-,1,6,1,123,-,-,-,-,1,27,3,81,1,8,-,-,-,-,1,13
4,13119,板橋区,2,E,17,石油製品・石炭製品製造業,2,63,2,63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,E,18,プラスチック製品製造業（別掲を除く）,97,643,60,478,16,83,8,22,-,-,1,2,-,-,1,11,2,9,-,-,2,13,1,2,2,8,3,12,-,-,-,-,1,3
4,13119,板橋区,2,E,19,ゴム製品製造業,13,70,7,35,2,6,-,-,-,-,-,-,-,-,-,-,-,-,1,7,1,18,-,-,-,-,-,-,-,-,1,3,1,1
4,13119,板橋区,2,E,20,なめし革・同製品・毛皮製造業,8,59,3,47,2,2,2,6,-,-,-,-,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,E,21,窯業・土石製品製造業,32,502,22,414,3,6,2,64,-,-,-,-,-,-,1,9,1,1,-,-,-,-,1,3,-,-,-,-,-,-,1,2,1,3
4,13119,板橋区,2,E,22,鉄鋼業,18,841,11,704,4,5,3,132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,E,23,非鉄金属製造業,42,294,34,255,5,21,1,6,-,-,-,-,2,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,E,24,金属製品製造業,195,1588,136,857,26,106,20,147,2,4,2,21,1,429,-,-,2,5,1,2,2,12,-,-,1,2,-,-,-,-,1,2,1,1
4,13119,板橋区,2,E,25,はん用機械器具製造業,55,406,38,301,8,29,7,66,-,-,-,-,-,-,-,-,1,9,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-
4,13119,板橋区,2,E,26,生産用機械器具製造業,154,1170,99,787,20,180,18,71,-,-,2,23,-,-,1,15,-,-,3,45,3,25,1,5,1,1,4,11,1,1,-,-,1,6
4,13119,板橋区,2,E,27,業務用機械器具製造業,153,2596,99,1902,16,113,15,107,2,6,1,19,-,-,1,2,1,5,2,17,-,-,5,75,4,186,2,78,2,8,1,1,2,77
4,13119,板橋区,2,E,28,電子部品・デバイス・電子回路製造業,36,791,20,556,6,65,6,147,-,-,-,-,1,3,-,-,1,13,-,-,-,-,-,-,1,3,-,-,-,-,1,4,-,-
4,13119,板橋区,2,E,29,電気機械器具製造業,56,705,35,538,10,87,4,33,1,9,-,-,-,-,1,12,2,12,-,-,-,-,-,-,1,4,1,7,-,-,-,-,1,3
4,13119,板橋区,2,E,30,情報通信機械器具製造業,16,595,8,560,1,5,3,11,1,4,-,-,-,-,1,9,-,-,1,4,-,-,-,-,1,2,-,-,-,-,-,-,-,-
4,13119,板橋区,2,E,31,輸送用機械器具製造業,38,542,25,466,7,25,2,7,2,41,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-
4,13119,板橋区,2,E,32,その他の製造業,148,1056,65,443,31,244,30,198,1,3,1,2,4,14,2,8,3,8,1,17,2,29,3,48,-,-,1,7,-,-,1,2,3,33
4,13119,板橋区,1,F,00,電気・ガス・熱供給・水道業,10,213,-,-,1,12,4,107,-,-,-,-,2,22,2,32,-,-,-,-,-,-,-,-,1,40,-,-,-,-,-,-,-,-
4,13119,板橋区,2,F,33,電気業,2,98,-,-,-,-,2,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,F,34,ガス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,F,35,熱供給業,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,F,36,水道業,7,115,-,-,1,12,1,9,-,-,-,-,2,22,2,32,-,-,-,-,-,-,-,-,1,40,-,-,-,-,-,-,-,-
4,13119,板橋区,1,G,00,情報通信業,183,2718,18,253,40,776,52,559,8,493,18,90,4,51,7,47,4,31,3,79,5,154,7,25,5,18,5,54,-,-,-,-,7,88
4,13119,板橋区,2,G,37,通信業,7,62,1,2,-,-,1,5,1,24,2,11,1,14,-,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,G,38,放送業,8,136,-,-,-,-,1,78,1,7,1,6,1,6,1,6,1,11,1,16,-,-,-,-,1,6,-,-,-,-,-,-,-,-
4,13119,板橋区,2,G,39,情報サービス業,82,1710,4,67,23,688,22,130,4,457,8,31,1,4,2,30,2,14,-,-,3,152,3,11,3,10,2,43,-,-,-,-,5,73
4,13119,板橋区,2,G,40,インターネット附随サービス業,22,80,1,2,2,9,6,14,-,-,4,30,-,-,2,7,-,-,1,1,1,1,3,13,-,-,2,3,-,-,-,-,-,-
4,13119,板橋区,2,G,41,映像・音声・文字情報制作業,64,730,12,182,15,79,22,332,2,5,3,12,1,27,2,4,-,-,1,62,1,1,1,1,1,2,1,8,-,-,-,-,2,15
4,13119,板橋区,1,H,00,運輸業，郵便業,683,15625,204,6921,171,2456,177,2555,17,141,11,438,9,388,9,255,6,133,14,448,12,377,11,109,10,74,6,245,5,175,4,35,17,875
4,13119,板橋区,2,H,42,鉄道業,1,41,-,-,1,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,H,43,道路旅客運送業,340,7306,68,3535,115,1346,117,1189,7,17,7,416,2,3,1,1,2,2,3,3,4,5,4,5,1,1,-,-,1,50,-,-,8,733
4,13119,板橋区,2,H,44,道路貨物運送業,250,6029,104,2795,44,719,50,1172,5,90,3,21,4,53,3,33,2,54,6,395,5,296,4,63,3,22,4,120,3,61,3,30,7,105
4,13119,板橋区,2,H,45,水運業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,H,46,航空運輸業,2,13,-,-,-,-,1,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,-,-
4,13119,板橋区,2,H,47,倉庫業,36,452,18,108,2,113,1,1,2,3,-,-,-,-,1,1,2,77,3,24,2,50,-,-,3,7,-,-,1,64,-,-,1,4
4,13119,板橋区,2,H,48,運輸に附帯するサービス業,52,1465,14,483,9,237,8,185,2,10,1,1,2,34,4,220,-,-,2,26,1,26,3,41,3,44,2,125,-,-,-,-,1,33
4,13119,板橋区,2,H,49,郵便業（信書便事業を含む）,2,319,-,-,-,-,-,-,1,21,-,-,1,298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,1,I,00,卸売業，小売業,4049,39627,1662,14811,526,4320,733,8500,82,772,77,750,87,768,99,945,98,958,96,930,85,687,110,1172,99,1332,89,952,95,1565,36,369,75,796
4,13119,板橋区,2,I,50,各種商品卸売業,1,4,-,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13119,板橋区,2,I,51,繊維・衣服等卸売業,51,226,14,48,12,87,14,45,-,-,2,4,1,2,-,-,3,9,1,4,-,-,2,14,1,9,-,-,-,-,-,-,1,4
4,13119,板橋区,2,I,52,飲食料品卸売業,192,3016,85,1502,31,417,32,491,4,80,2,5,5,34,7,68,1,10,4,39,-,-,7,214,5,62,1,5,3,22,1,1,4,66
4,13119,板橋区,2,I,53,建築材料，鉱物・金属材料等卸売業,307,2477,164,1498,50,316,33,220,4,7,5,26,5,36,7,53,4,15,9,80,6,51,5,35,3,11,2,11,2,23,4,35,4,60
4,13119,板橋区,2,I,54,機械器具卸売業,349,4266,137,2143,55,406,71,1122,4,22,6,25,8,49,12,89,7,57,8,69,4,31,18,147,3,38,5,17,4,30,1,2,6,19
4,13119,板橋区,2,I,55,その他の卸売業,314,4572,126,2766,59,584,64,431,6,58,5,13,4,33,5,88,5,7,5,39,6,14,5,26,4,52,4,186,7,205,3,6,6,64
4,13119,板橋区,2,I,56,各種商品小売業,8,1277,3,499,1,270,1,355,-,-,-,-,-,-,-,-,-,-,2,13,-,-,-,-,-,-,-,-,-,-,1,140,-,-
4,13119,板橋区,2,I,57,織物・衣服・身の回り品小売業,289,1476,128,343,36,258,52,386,4,22,6,42,7,66,7,16,7,17,6,64,4,17,8,34,4,22,9,65,5,26,1,12,5,86
4,13119,板橋区,2,I,58,飲食料品小売業,1010,12733,427,3207,92,850,167,3234,18,190,21,432,26,315,25,279,25,468,23,355,26,366,23,366,33,756,41,571,41,958,9,101,13,285
