事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,"P 医療,福祉",平成27,2015,9月,377559,2514,6748,373397,200463,6151,7384,199158
５人以上,"P 医療,福祉",平成27,2015,10月,372549,4121,3743,373052,200006,9465,6825,202521
５人以上,"P 医療,福祉",平成27,2015,11月,376692,3446,6981,373244,198881,8271,7015,200050
５人以上,"P 医療,福祉",平成27,2015,12月,369924,2998,3587,369633,203370,6312,5813,203571
５人以上,Q 複合サービス事業,平成22,2010,年平均,46039,954,825,46163,9961,247,332,9880
５人以上,Q 複合サービス事業,平成23,2011,年平均,46972,716,850,46837,9627,133,142,9617
５人以上,Q 複合サービス事業,平成24,2012,年平均,15480,293,282,15488,6056,128,126,6062
５人以上,Q 複合サービス事業,平成25,2013,年平均,15078,224,258,15054,5554,129,182,5492
５人以上,Q 複合サービス事業,平成26,2014,年平均,15250,226,256,15220,4752,92,107,4737
５人以上,Q 複合サービス事業,平成27,2015,年平均,17183,367,311,17237,3470,98,64,3505
５人以上,Q 複合サービス事業,平成27,2015,1月,16903,2,66,16839,2921,58,0,2979
５人以上,Q 複合サービス事業,平成27,2015,2月,16839,114,78,16875,2979,0,0,2979
５人以上,Q 複合サービス事業,平成27,2015,3月,16875,225,233,16867,2979,1,58,2922
５人以上,Q 複合サービス事業,平成27,2015,4月,16867,3145,1680,18333,2922,281,41,3161
５人以上,Q 複合サービス事業,平成27,2015,5月,18333,51,263,18122,3161,58,51,3167
５人以上,Q 複合サービス事業,平成27,2015,6月,18121,229,357,17993,3168,61,107,3122
５人以上,Q 複合サービス事業,平成27,2015,7月,17304,6,285,17025,3811,58,107,3762
５人以上,Q 複合サービス事業,平成27,2015,8月,17025,1,7,17019,3762,313,55,4020
５人以上,Q 複合サービス事業,平成27,2015,9月,17019,163,48,17135,4020,0,167,3852
５人以上,Q 複合サービス事業,平成27,2015,10月,17135,238,395,16977,3852,123,57,3919
５人以上,Q 複合サービス事業,平成27,2015,11月,16896,223,241,16876,4000,71,2,4071
５人以上,Q 複合サービス事業,平成27,2015,12月,16878,2,80,16799,4069,147,117,4100
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,490411,11548,11341,490656,153569,5023,6006,152548
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,476339,12363,12721,476014,168831,7319,7431,168686
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,552880,10905,11110,552753,187637,6750,6967,187343
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,553560,10611,10018,554141,194197,7569,6647,195130
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,566456,11210,10370,567361,195696,7588,7031,196187
５人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,601667,13997,14172,601534,184891,6892,6009,185731
５人以上,R サービス業（他に分類されないもの）,平成27,2015,1月,596162,9691,9024,596804,178403,4680,5251,177857
５人以上,R サービス業（他に分類されないもの）,平成27,2015,2月,598279,10885,11294,597680,176382,7094,4601,179065
５人以上,R サービス業（他に分類されないもの）,平成27,2015,3月,591243,12410,13953,590217,185502,10261,7355,187891
５人以上,R サービス業（他に分類されないもの）,平成27,2015,4月,594907,32829,20422,607229,183201,11299,8512,186073
５人以上,R サービス業（他に分類されないもの）,平成27,2015,5月,614549,12293,14579,612331,178753,6262,5950,178997
５人以上,R サービス業（他に分類されないもの）,平成27,2015,6月,598746,12834,10712,601068,192582,6041,4415,194008
５人以上,R サービス業（他に分類されないもの）,平成27,2015,7月,604945,14158,15099,603624,190130,5874,6348,190036
５人以上,R サービス業（他に分類されないもの）,平成27,2015,8月,612152,12252,12452,611956,181508,5353,5806,181051
５人以上,R サービス業（他に分類されないもの）,平成27,2015,9月,609833,14146,17530,606570,183174,6306,6133,183226
５人以上,R サービス業（他に分類されないもの）,平成27,2015,10月,603568,14567,19168,599283,186228,9766,6763,188915
５人以上,R サービス業（他に分類されないもの）,平成27,2015,11月,594863,12994,10670,597375,193335,5357,5640,192864
５人以上,R サービス業（他に分類されないもの）,平成27,2015,12月,600751,8910,15157,594265,189488,4406,5338,188795
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成27年年報,,,,,,,,,,,,
第１１－１表　産業、就業形態別常用労働者数　（事業所規模５人以上）,,,,,,,,,,,,
