実数・増減率,年次コード,年次,調査世帯数(世帯）,世帯人員（人）,有業人員（人）,世帯主平均年齢（歳）,実収入（円）,実収入／経常収入（円）,実収入／経常収入／勤め先収入（円）,実収入／経常収入／勤め先収入／世帯主収入（円）,実収入／経常収入／勤め先収入／世帯主収入／うち男（円）,実収入／経常収入／勤め先収入／世帯主収入／定期収入（円）,実収入／経常収入／勤め先収入／世帯主収入／臨時収入（円）,実収入／経常収入／勤め先収入／世帯主収入／賞与（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入／うち女（円）,実収入／経常収入／勤め先収入／他の世帯員収入（円）,実収入／経常収入／事業・内職収入（円）,実収入／経常収入／事業・内職収入／家賃収入（円）,実収入／経常収入／事業・内職収入／他の事業収入（円）,実収入／経常収入／事業・内職収入／内職収入（円）,実収入／経常収入／他の経常収入（円）,実収入／特別収入（円）,可処分所得（円）,実支出（円）,実支出／生計支出（円）,実支出／生計支出／消費支出（円）,実支出／生計支出／消費支出／食料（円）,実支出／生計支出／消費支出／食料／穀類（円）,実支出／生計支出／消費支出／食料／魚介類（円）,実支出／生計支出／消費支出／食料／肉類（円）,実支出／生計支出／消費支出／食料／乳卵類（円）,実支出／生計支出／消費支出／食料／野菜・海藻（円）,実支出／生計支出／消費支出／食料／果物（円）,実支出／生計支出／消費支出／食料／油脂・調味料（円）,実支出／生計支出／消費支出／食料／菓子類（円）,実支出／生計支出／消費支出／食料／調理食品（円）,実支出／生計支出／消費支出／食料／飲料（円）,実支出／生計支出／消費支出／食料／酒類（円）,実支出／生計支出／消費支出／食料／外食（円）,実支出／生計支出／消費支出／住居（円）,実支出／生計支出／消費支出／住居／家賃地代（円）,実支出／生計支出／消費支出／住居／設備修繕・維持（円）,実支出／生計支出／消費支出／光熱・水道（円）,実支出／生計支出／消費支出／光熱・水道／電気代（円）,実支出／生計支出／消費支出／光熱・水道／ガス代（円）,実支出／生計支出／消費支出／光熱・水道／他の光熱（円）,実支出／生計支出／消費支出／光熱・水道／上下水道料（円）,実支出／生計支出／消費支出／家具・家事用品（円）,実支出／生計支出／消費支出／家具・家事用品／家庭用耐久財（円）,実支出／生計支出／消費支出／家具・家事用品／室内装備・装飾品（円）,実支出／生計支出／消費支出／家具・家事用品／寝具類（円）,実支出／生計支出／消費支出／家具・家事用品／家事雑貨（円）,実支出／生計支出／消費支出／家具・家事用品／家事用消耗品（円）,実支出／生計支出／消費支出／家具・家事用品／家事サービス（円）,実支出／生計支出／消費支出／被服及び履物（円）,実支出／生計支出／消費支出／被服及び履物／和服（円）,実支出／生計支出／消費支出／被服及び履物／洋服（円）,実支出／生計支出／消費支出／被服及び履物／シャツ・セーター類（円）,実支出／生計支出／消費支出／被服及び履物／下着類（円）,実支出／生計支出／消費支出／被服及び履物／生地・糸類（円）,実支出／生計支出／消費支出／被服及び履物／他の被服（円）,実支出／生計支出／消費支出／被服及び履物／履物類（円）,実支出／生計支出／消費支出／被服及び履物／被服関連サービス（円）,実支出／生計支出／消費支出／保健医療（円）,実支出／生計支出／消費支出／保健医療／医薬品（円）,実支出／生計支出／消費支出／保健医療／健康保持用摂取品（円）,実支出／生計支出／消費支出／保健医療／保健医療用品 ・器具（円）,実支出／生計支出／消費支出／保健医療／保健医療サービス（円）,実支出／生計支出／消費支出／交通・通信（円）,実支出／生計支出／消費支出／交通・通信／交通（円）,実支出／生計支出／消費支出／交通・通信／自動車等関係費（円）,実支出／生計支出／消費支出／交通・通信／通信（円）,実支出／生計支出／消費支出／教育（円）,実支出／生計支出／消費支出／教育／授業料等（円）,実支出／生計支出／消費支出／教育／教科書・学習参考教材（円）,実支出／生計支出／消費支出／教育／補習教育（円）,実支出／生計支出／消費支出／教養娯楽（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用耐久財（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用品（円）,実支出／生計支出／消費支出／教養娯楽／書籍・他の印刷物（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽サービス（円）,実支出／生計支出／消費支出／その他の消費支出（円）,実支出／生計支出／消費支出／その他の消費支出／諸雑費（円）,実支出／生計支出／消費支出／その他の消費支出／こづかい（円）,実支出／生計支出／消費支出／その他の消費支出／交際費（円）,実支出／生計支出／消費支出／その他の消費支出／仕送り金（円）,実支出／生計支出／土地家屋購入（円）,実支出／その他の実支出（円）,平均消費性向（％）,エンゲル係数（％）,選択的支出係数（％）,公共的料金負担率（％）,公共的料金負担率／公共料金等負担率（％）,公共的料金負担率／準公共料金等負担率（％）
jissitu,nen,対前年（同月）実質増加率_令和 2年,-,-,-,-,4.2,2,2.4,0.1,0.3,0.2,6.6,-0.6,14.6,11.3,10.2,-10.6,-1.5,-26.3,-3.9,-2.8,139.1,4.1,-,-,-4.8,1.9,6.6,16,20.7,14.8,14.1,0.7,22.8,4.4,6,6.3,23,-26,9,20.7,-16.3,1,1.7,-2.3,-22.7,3.7,12.8,36.5,-15.7,-17.6,5.2,20.4,-16.1,-22.7,3,-30.4,-22.9,-12,-,-21.2,-19,5.1,5.8,7.3,24.9,35.1,-5.8,-15.6,-38.7,-11.7,0.5,-5.8,-3.3,5.1,-14.6,-14.7,19,-2.8,-1.9,-25.5,-,4.4,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年 1月,-,-,-,-,4.6,3,3.6,4.7,2.8,5.9,5.2,-18.5,0.5,-5,-17.4,6.5,-10.8,-57.2,102.6,-34.6,111.4,5.3,-,-,-3.9,5.6,1.2,3.7,6.2,-5.3,3.8,-4.4,1.4,3.7,3.8,10,30.5,9.6,9.3,16,-21.7,-9.3,-8.3,-13,-19.8,-4,9.2,56.6,143.2,-74.6,-2.2,5.8,33.7,-17.8,-68.8,-21.2,-14.7,-7.6,-,-16.9,-17.2,27.2,5.2,-8.9,100.2,0.7,-1.7,-5,3.8,-7.2,-8.3,-10.6,-13,-69.1,-0.2,-12.4,82.4,-31,-6.8,-13.1,-,13,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年 2月,-,-,-,-,6.6,6.7,6.6,6.6,6.8,5,85,-,11.7,7.2,-34.7,75.7,29.2,-35.6,403.7,-0.5,-3.6,6.5,-,-,3.1,8.6,11.9,3,9.3,7.4,4.2,7,9.2,8.1,6,12.6,18,9.8,28.9,15.7,125.9,-8.1,-5.1,-15.4,-22.9,-1.9,36.9,66.3,-48.2,24.9,32.6,43.9,-14.3,-13.4,313.1,-21.4,-6.5,4.1,-,27.5,0.5,-42.1,18.3,17.2,23.9,116.1,-7.3,-12.4,11.7,-28.2,-7.7,-9.5,-9,-31.5,-10.2,6.9,133.4,-17.5,-13.7,9.7,-,11.6,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年 3月,-,-,-,-,3.7,3.8,5,5.3,5.2,4.5,53,7.7,1.7,0.9,12.3,-36.9,-29.4,-59.7,54.5,-26.1,1.5,2.4,-,-,-8.3,1.3,20.2,11.7,21,21.3,11.7,6.7,32.5,-0.7,0.9,5,-15.2,-25.2,44.4,39.1,106.9,-3.4,-0.1,-6.4,12.6,-5.2,19.4,65.8,-17,-21.8,-12.7,34.6,45.8,-36.9,-100,-44.4,-18.4,-26.6,-,-37.9,-39.8,-21.1,-13.7,-6.5,154.4,-32.3,-20.2,-14.8,-31.5,-13.6,2,-23,-24,-26.3,-22,-26.7,-16.5,-5.5,-10.1,-37.2,-,14.2,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年 4月,-,-,-,-,-6.2,-1.4,1.6,2.5,3.6,-2.5,-0.4,977.5,0.4,-8.8,-21.1,-58.8,-63.4,-65.6,8.1,-20.7,-80.7,-7.8,-,-,-11.2,-5.1,13.8,20.1,44.2,34.4,23.1,5.2,37.5,-4.3,-5.7,3,34.3,-71.2,27.1,40.7,-16.9,3.7,6.2,0.5,27.9,2.7,-6.1,-21.2,-19.5,-72.2,-16.5,49.8,-27.2,-71.2,-93.5,-75.2,-76.8,-57.9,-,-67.1,-72.3,-57.4,18.4,1.2,-10.8,16.1,28.3,-6.4,-73,66.5,15.7,7.6,12,79.4,-11.8,-30.8,-0.3,9.5,3.7,-56.4,-,-21.2,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年 5月,-,-,-,-,-1.5,-2.5,-2.2,-3.6,-1.1,-2.7,-47.3,-53.9,5.8,1.2,-0.9,-51.3,-53.4,-75.5,143.1,21.3,44.5,-1.4,-,-,-26.5,-6,12.2,31.3,38.8,34.5,21.5,1.5,41.8,5.2,0.5,0.3,26.8,-68.2,-17.5,22.8,-79.9,-6.8,-6.8,-8.4,-70,-2.8,9.3,46.3,-40.2,40.5,-9.9,24.1,-32.6,-52.8,-100,-57.7,-54.1,-52,-,-33.7,-49.2,-34.4,9.3,8.6,5.3,31.8,1.9,-35.7,-59.9,-36.8,-6.3,-56.4,-58.3,6,-48.1,-37.1,30,-15.5,1,-61.1,-,-34.5,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年 6月,-,-,-,-,6.2,-3.1,-3.4,-3.2,-0.4,-4.2,5.8,-2.1,3.7,-5.3,-41.7,-39.3,-20.7,-69.5,35.7,4,-,7,-,-,-7.9,-2.4,8.4,24.3,26.7,18.6,15.4,7,21.3,7.9,0,2.9,7.9,-45.2,16.5,18,13.6,8.1,6.2,13.1,-64,6,65.8,126.1,241.6,8.3,47.8,25,-8.3,4.3,334.9,-6.4,4,14.2,-,-14.2,0.5,45.6,-26.1,-0.9,-8,60.8,-47,-34,-43.2,-54,17.9,-6.1,-6.7,307.6,-13,-21.2,47.4,16.7,3,-45.3,-,-14.2,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年 7月,-,-,-,-,4.2,-6.7,-6.3,-6.8,-7.1,-3.7,60,-14.1,-10.8,-11.9,48.2,-17.3,57.6,-70.4,8.2,-23.3,-,8.6,-,-,-11.7,-2.1,3.6,24.1,26.9,14.8,14.6,4.1,32.5,-1.3,-2.1,-4.7,21.7,-35.2,4.9,19.5,-35.5,8.6,13.4,3.5,-81.3,6.6,12.9,14.4,132.7,-19.8,14.7,21.9,-9.9,-5.6,282.1,-15.3,-22.7,1.5,-,-18.4,-2,70.1,29.4,21.5,40.8,71.8,17.5,-34.3,-59.7,-40.2,-1.7,-13.7,28.5,22.4,-51.5,-34.5,122.2,-5.6,4,-55.1,-,-11,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年 8月,-,-,-,-,-2.4,-2.3,-2.4,-6.5,-7.1,-6,-17.6,-28,14,9,41.3,40.3,118,-1.8,-18.1,-5.6,-5.9,-3,-,-,-7.1,1,7.9,34.2,43.2,31.6,23.2,1.3,25.6,10.9,6.3,7.8,21.3,-37.8,29.4,5.9,191.7,8,3,12.9,-46.2,12.2,1.2,9.9,-71.4,66.7,33,39.2,-67.2,-19,-96.7,-37.2,-10.8,1.5,-,-27.4,-1.5,33.4,21.9,21.4,-9.5,66.6,12.9,-25.2,-63.4,-12.7,8.1,-30.3,-34.5,94,-29,-12,25.4,10.3,7.9,-23.7,-,1.4,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年 9月,-,-,-,-,3.9,3.1,1.6,-2.8,-1.6,-1.9,60.8,-60,15.3,15.9,87.4,58.7,59.5,26.8,182,234.3,78,3.4,-,-,-7.8,2.6,3.4,11.5,18.6,13.6,18.3,-11.4,23.7,13,8.6,2.1,22.6,-21.8,-37.7,-12.3,-67.1,1.8,1.5,-0.9,-46.1,6.7,-29.9,-32.3,53.8,-86,1.4,-24.4,-34.2,-15.6,-,-24.8,-17.6,-17.5,-,-29.4,4.9,28.7,-0.9,-15.4,-26.6,3.3,4.9,-9.5,-36.1,18.5,-11.2,8.4,17.8,40.1,-24.2,-11,-41,-5.5,2.3,-8.8,-,3,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年10月,-,-,-,-,5.6,4.7,5.9,0.2,-0.8,1.8,-22.8,-87.8,27.2,26.5,100.2,23.5,-3.5,163.8,-18.8,-9,162.7,5.1,-,-,19.5,6.6,-2.3,9.2,10.7,5.8,8,-7.1,20.5,5.5,19.8,7,28.9,-2.3,98.7,29.8,346.5,13.1,9.1,20.2,-61.4,17.5,10,3.7,103.5,-18.7,-7.7,32.9,18.2,-11.5,-,-16.6,19.6,-6.5,-,-36.9,-33.6,10,34,29.4,24.9,97.1,18.9,24.5,11.3,68.1,-2.9,33.1,26.5,7.2,68.7,10.8,138.9,-3.8,-3.8,6.6,-,50.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年11月,-,-,-,-,8.8,8.3,6.8,2,1.6,1.9,39,-7.7,36,34.7,-6.4,21.4,98.4,134.8,-85.7,147.4,122.8,7,-,-,1.7,6.6,-4.2,11.6,2.8,4.4,6.7,-6.1,7.6,4,18.6,17.8,46.4,-1.7,-37.5,25.8,-72.3,4.9,8.8,4.2,-3.5,-1.2,9.1,59.1,-47,23.6,-3.7,13.4,-36,-10.7,-,-20.5,-35.9,4.4,-,-3.8,-2.9,141.1,10.4,0.2,25.7,43.5,3.5,4.8,-14.4,11.9,10.7,26.3,32.5,-48,16.8,-2.1,-58.9,-4.8,-2.7,10.7,-,21.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 2年12月,-,-,-,-,10.1,9.8,11,4.3,3.4,3.7,-32.7,5.3,52.2,52.8,35.5,-54.7,-35.4,-28.1,-91.1,-0.3,24.8,9.1,-,-,8.4,6.7,2,12.1,8.4,-0.1,16.8,6,23.5,3.6,15.7,17.4,34.4,-11.2,49.5,32.2,125.1,-0.2,-2.3,-1.6,-33,6.7,41.4,114.9,-26.6,206.9,2.7,10.8,41,-9.8,-,-21.5,-29.3,4.2,-,-2.4,30.2,-30.1,-13.4,35.8,38.5,32.5,-35.8,-15.9,-53.5,5.2,-4.4,25.6,43.2,8.9,-0.4,4,47.4,21.6,-6.1,-7.9,-,38.8,-,-,-,-,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第１４表　　　　主　な　収　入　と　支　出　及　び　対　前　年　（同　月）  増　加　率  ―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注１）　平成30年１月に調査で使用する家計簿を改正し順次変更を行ったため、平成30年及び平成31年・令和元年の「対前年増加率」の値には当該改正の影響による変動が含まれ得る。　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注２）　平成31年・令和元年からは、調査対象に農林漁家世帯を含めている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyoutou0,hyoutou0,hyoutou0,hyoutou0,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou3,hyoutou3,hyoutou3,hyoutou3,hyoutou3,hyoutou3,,,
bunrui0,bunrui0,bunrui0,bunrui0,bunrui1,bunrui2,bunrui3,bunrui4,bunrui6,bunrui5,bunrui5,bunrui5,bunrui4,bunrui6,bunrui4,bunrui3,bunrui4,bunrui4,bunrui4,bunrui3,bunrui2,bunrui1,bunrui1,bunrui2,bunrui3,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui3,bunrui2,bunrui1,bunrui1,bunrui1,bunrui1,bunrui2,bunrui2,,,
youto001,youto002,youto003,youto004,youto005,youto006,youto007,youto008,youto009,youto010,youto011,youto012,youto013,youto014,youto015,youto016,youto017,youto018,youto019,youto020,youto021,youto022,youto023,youto024,youto025,youto026,youto027,youto028,youto029,youto030,youto031,youto032,youto033,youto034,youto035,youto036,youto037,youto038,youto039,youto040,youto041,youto042,youto043,youto044,youto045,youto046,youto047,youto048,youto049,youto050,youto051,youto052,youto053,youto054,youto055,youto056,youto057,youto058,youto059,youto060,youto061,youto062,youto063,youto064,youto065,youto066,youto067,youto068,youto069,youto070,youto071,youto072,youto073,youto074,youto075,youto076,youto077,youto078,youto079,youto080,youto081,youto082,youto083,youto084,youto085,youto086,youto087,youto088,youto089,youto090,youto091,youto092,youto093,,,
