産業分類階層,産業コード,産業中分類,従業者規模階層,従業者規模コード,従業者規模,事業所数,従業者数（送出者を除く）／総数（人）,従業者数（送出者を除く）／うち男（人）,個人業主及び無給家族従業者／総数（人）,個人業主及び無給家族従業者／うち男（人）,常用労働者／常用雇用者／正社員・正職員等／総数（人）,常用労働者／常用雇用者／正社員・正職員等／うち男（人）,常用労働者／常用雇用者／ﾊﾟｰﾄ・ｱﾙﾊﾞｲﾄ等／総数（人）,常用労働者／常用雇用者／ﾊﾟｰﾄ・ｱﾙﾊﾞｲﾄ等／うち男（人）,常用労働者／出向・派遣受入者／総数（人）,常用労働者／出向・派遣受入者／うち男（人）,臨時雇用者／総数（人）,臨時雇用者／うち男（人）,現金給与総額（万円）,原材料使用額等（万円）,製造品出荷額等／総額（万円）,製造品出荷額等／製造品出荷額（万円）,製造品出荷額等／加工賃収入額（万円）,製造品出荷額等／修理料収入額（万円）,製造品出荷額等／くず・廃物出荷額（万円）,製造品出荷額等／その他の収入額（万円）,付加価値額（29人以下は粗付加価値額）（万円）,粗付加価値額（万円）,有形固定資産額（30人以上）／年初現在高（万円）,有形固定資産額（30人以上）／取得額（万円）,有形固定資産額（30人以上）／除却額（万円）,有形固定資産額（30人以上）／減価償却額（万円）
1,25,はん用機械器具製造業,1,02,10～19人,94,1255,964,-,-,1085,877,164,82,6,5,2,2,570776,1040764,2250521,1611816,291991,204249,-,142465,1121156,1121156,…,…,…,…
1,25,はん用機械器具製造業,1,03,20～29人,37,907,699,-,-,768,646,140,53,2,2,-,-,407687,722359,1543404,1310083,85237,83830,1252,63002,762666,762666,…,…,…,…
1,25,はん用機械器具製造業,1,04,30～49人,23,918,729,-,-,788,664,118,57,19,15,1,1,437771,773171,1769622,1432465,164119,100960,27,72051,909406,934665,905961,158319,2101,52350
1,25,はん用機械器具製造業,1,05,50～99人,15,1016,840,-,-,888,757,121,76,13,13,-,-,512053,1160760,2310887,2147135,44820,69448,x,x,1023732,1075247,480732,33124,9269,33861
1,25,はん用機械器具製造業,1,06,100～199人,6,767,612,-,-,615,548,112,68,50,4,-,-,385242,1561397,2627936,2053917,-,562128,-,11891,949600,994922,300028,13657,12988,28909
1,25,はん用機械器具製造業,1,07,200～299人,1,200,171,-,-,200,171,-,-,3,3,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,25,はん用機械器具製造業,1,08,300～499人,2,875,712,-,-,676,594,37,20,162,98,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,25,はん用機械器具製造業,1,09,500～999人,1,517,472,-,-,407,386,90,68,20,18,-,-,x,x,x,x,-,-,x,-,x,x,x,x,x,x
1,26,生産用機械器具製造業,0,00,総数,1000,16652,13298,26,20,14105,11924,2081,1021,538,426,79,51,7937772,20650204,38695788,33670684,2355933,x,x,2207413,16911493,17623709,8272862,4906382,311522,786607
1,26,生産用機械器具製造業,1,01,4～9人,534,3155,2294,26,20,2606,2014,516,255,11,7,32,20,1201768,1762992,4295989,3336084,811696,32918,73,115218,2347982,2347982,…,…,…,…
1,26,生産用機械器具製造業,1,02,10～19人,248,3365,2686,-,-,2817,2378,490,259,63,54,11,6,1447253,2301534,5185463,4332635,690121,56496,194,106017,2676853,2676853,…,…,…,…
1,26,生産用機械器具製造業,1,03,20～29人,115,2775,2235,-,-,2400,2058,349,162,32,20,9,7,1371085,3188132,6268614,5580565,463395,113314,57,111283,2899040,2899040,…,…,…,…
1,26,生産用機械器具製造業,1,04,30～49人,62,2416,1984,-,-,2041,1778,302,148,83,68,1,-,1176275,2714064,5126269,4562684,287427,32831,19,243308,2255198,2287674,2050513,260102,87258,115123
1,26,生産用機械器具製造業,1,05,50～99人,25,1654,1366,-,-,1518,1321,124,53,33,12,26,18,913717,3988075,6226913,5817688,10544,44480,-,354201,2232712,2260660,1563236,1148387,50461,98509
1,26,生産用機械器具製造業,1,06,100～199人,11,1435,1126,-,-,1259,1048,147,56,32,25,-,-,799855,2446504,4318523,3210605,48209,23213,-,1036496,1779367,1988142,1425788,2552840,96419,154328
1,26,生産用機械器具製造業,1,07,200～299人,3,754,669,-,-,670,605,31,15,67,62,-,-,x,x,x,x,x,x,-,x,x,x,x,x,x,x
1,26,生産用機械器具製造業,1,08,300～499人,1,327,272,-,-,305,256,22,20,21,17,-,-,x,x,x,x,-,x,x,-,x,x,x,x,x,x
1,26,生産用機械器具製造業,1,09,500～999人,1,771,666,-,-,489,466,100,53,196,161,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,27,業務用機械器具製造業,0,00,総数,539,13266,9843,14,12,10733,8752,2232,900,509,373,99,60,6717200,16662714,30021666,26965652,683069,552802,196,1819947,12773557,12583416,6426891,648403,342165,430909
1,27,業務用機械器具製造業,1,01,4～9人,232,1386,917,14,12,1118,806,252,98,3,2,15,8,531554,681117,1642722,1352726,228565,17869,196,43366,898509,898509,…,…,…,…
1,27,業務用機械器具製造業,1,02,10～19人,133,1790,1264,-,-,1411,1137,379,126,3,2,4,4,761118,1246897,2739549,2351317,219959,38057,-,130216,1391585,1391585,…,…,…,…
1,27,業務用機械器具製造業,1,03,20～29人,84,2036,1493,-,-,1586,1287,423,190,27,16,18,13,889240,1345483,3410408,2950630,111201,98539,-,250038,1933464,1933464,…,…,…,…
1,27,業務用機械器具製造業,1,04,30～49人,48,1857,1346,-,-,1525,1237,294,86,60,40,6,3,912970,2056853,4199859,3630018,101162,207366,-,261313,1901813,2027465,1598977,113726,8234,59840
1,27,業務用機械器具製造業,1,05,50～99人,25,1658,1231,-,-,1381,1138,235,76,45,20,-,-,836208,2030961,3734509,2980367,x,x,-,617321,1480591,1603711,1492071,120969,3216,88310
1,27,業務用機械器具製造業,1,06,100～199人,9,1207,952,-,-,949,812,232,120,59,47,56,32,578681,2375631,2917058,2642124,-,58975,-,215959,1291781,549164,1782195,159666,8517,103823
1,27,業務用機械器具製造業,1,07,200～299人,4,992,726,-,-,749,609,178,74,83,59,-,-,621233,1904775,2810032,2571093,-,-,-,238939,998769,875452,268365,45639,4133,35248
1,27,業務用機械器具製造業,1,08,300～499人,2,967,790,-,-,700,631,172,74,96,86,-,-,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,27,業務用機械器具製造業,1,09,500～999人,2,1373,1124,-,-,1314,1095,67,56,133,101,-,-,x,x,x,x,x,x,-,x,x,x,x,x,x,x
1,28,電子部品・デバイス・電子回路製造業,0,00,総数,270,10396,7257,8,7,7678,6315,2180,702,956,607,48,33,5455816,22791703,33953310,29381568,1009044,5471,583,3556644,9210732,11454153,7718865,3770953,75017,2214118
1,28,電子部品・デバイス・電子回路製造業,1,01,4～9人,108,664,379,8,7,429,317,225,56,5,2,8,6,210839,347560,747843,530552,180196,1845,583,34667,371289,371289,…,…,…,…
1,28,電子部品・デバイス・電子回路製造業,1,02,10～19人,67,937,574,-,-,664,504,269,68,14,10,14,12,357785,501542,1099478,832650,192987,3410,-,70431,555259,555259,…,…,…,…
1,28,電子部品・デバイス・電子回路製造業,1,03,20～29人,38,908,560,-,-,612,481,289,73,7,6,8,4,346679,629658,1465052,1143918,224376,216,-,96542,776716,776716,…,…,…,…
1,28,電子部品・デバイス・電子回路製造業,1,04,30～49人,29,1168,729,-,-,852,658,304,74,33,18,1,1,486564,1387534,2391811,1817894,117168,-,-,456749,885709,935735,619504,63861,3478,51357
1,28,電子部品・デバイス・電子回路製造業,1,05,50～99人,10,601,419,-,-,437,337,101,48,76,44,12,10,269389,1587423,2160820,2056510,103987,-,-,323,469914,532890,542256,18730,11111,49290
1,28,電子部品・デバイス・電子回路製造業,1,06,100～199人,11,1396,807,-,-,846,675,459,69,93,65,-,-,580317,1624874,2804515,2659218,111257,-,-,34040,1080537,1163138,989525,325562,2556,81828
1,28,電子部品・デバイス・電子回路製造業,1,07,200～299人,3,773,475,-,-,325,287,360,170,110,34,5,-,309661,1281977,1394232,1254273,79073,-,-,60886,42125,108985,60974,14843,558,13057
1,28,電子部品・デバイス・電子回路製造業,1,08,300～499人,1,362,293,-,-,331,269,26,19,5,5,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,28,電子部品・デバイス・電子回路製造業,1,09,500～999人,1,860,719,-,-,643,549,-,-,217,170,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,28,電子部品・デバイス・電子回路製造業,1,10,1000人以上,2,2727,2302,-,-,2539,2238,147,125,396,253,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,29,電気機械器具製造業,0,00,総数,597,24338,19242,9,6,19679,16739,3367,1516,1789,1453,64,37,13824158,44703191,80330197,66713815,2210855,390725,1078,11013724,30789694,34171729,x,2024132,661109,x
1,29,電気機械器具製造業,1,01,4～9人,250,1517,1009,7,5,1162,883,343,118,7,5,19,13,553882,1217853,2379690,2002535,279288,7456,31,90380,1076988,1076988,…,…,…,…
1,29,電気機械器具製造業,1,02,10～19人,153,2080,1457,2,1,1578,1272,479,167,23,18,15,11,839564,1538956,3215604,2648920,242676,79794,934,243280,1560981,1560981,…,…,…,…
1,29,電気機械器具製造業,1,03,20～29人,76,1811,1230,-,-,1381,1129,408,93,28,14,14,9,765573,1493969,3139941,2460560,493594,30889,-,154898,1543530,1543530,…,…,…,…
1,29,電気機械器具製造業,1,04,30～49人,51,1884,1421,-,-,1564,1317,372,174,45,25,2,2,896230,1839271,3899994,3743085,72709,10560,5,73635,1778093,1926179,1459729,75091,35014,103404
1,29,電気機械器具製造業,1,05,50～99人,39,2717,2034,-,-,2117,1832,509,154,122,74,10,1,1227299,2691365,5343095,4572013,416952,53429,108,300593,2341480,2490442,1222519,63478,85060,80509
1,29,電気機械器具製造業,1,06,100～199人,15,2034,1647,-,-,1743,1529,300,143,45,29,4,1,1078112,3252400,5687596,5167981,397292,64778,-,57545,2257120,2354262,1622454,123216,29585,98443
1,29,電気機械器具製造業,1,07,200～299人,4,1029,924,-,-,974,904,77,48,29,23,-,-,740403,1325385,2866105,2796768,-,52629,-,16708,1336723,1440305,617696,18413,4006,42574
1,29,電気機械器具製造業,1,08,300～499人,1,391,291,-,-,327,273,43,19,36,10,-,-,x,x,x,x,-,-,-,-,x,x,x,x,x,x
1,29,電気機械器具製造業,1,09,500～999人,5,2961,2470,-,-,2262,1951,548,412,251,188,-,-,1642816,7505699,9597244,9103002,308344,91190,-,94708,1896130,2124773,1321019,897035,3437,191156
1,29,電気機械器具製造業,1,10,1000人以上,3,7914,6759,-,-,6571,5649,288,188,1203,1067,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,30,情報通信機械器具製造業,0,00,総数,127,8295,6778,5,3,6834,5877,731,242,815,733,349,250,5581770,31514313,57683413,48918990,1007804,33153,-,7723466,26035038,24463898,5407040,775686,185928,937142
1,30,情報通信機械器具製造業,1,01,4～9人,37,238,165,5,3,175,144,56,16,2,2,8,4,84485,146635,336996,305243,30461,64,-,1228,176269,176269,…,…,…,…
1,30,情報通信機械器具製造業,1,02,10～19人,39,571,393,-,-,409,337,162,56,1,1,2,1,225968,415956,941411,724320,190851,3490,-,22750,488562,488562,…,…,…,…
1,30,情報通信機械器具製造業,1,03,20～29人,20,487,330,-,-,374,313,153,57,7,4,-,-,207422,300571,750053,624002,112998,10760,-,2293,419129,419129,…,…,…,…
1,30,情報通信機械器具製造業,1,04,30～49人,11,425,318,-,-,324,285,100,33,1,-,-,-,201218,291207,636319,598378,33331,3600,-,1010,297744,320229,250580,912,14,11311
1,30,情報通信機械器具製造業,1,05,50～99人,9,647,450,-,-,508,405,125,33,14,12,-,-,314386,672914,1243340,1196534,33387,3894,-,9525,536166,539567,471436,14560,110736,19803
1,30,情報通信機械器具製造業,1,06,100～199人,8,1077,779,-,-,902,728,104,23,92,44,339,245,564786,1809630,2830538,2378639,337380,11345,-,103174,899108,974430,480952,138114,7880,63799
1,30,情報通信機械器具製造業,1,09,500～999人,1,774,717,-,-,641,589,-,-,133,128,-,-,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,30,情報通信機械器具製造業,1,10,1000人以上,2,4076,3626,-,-,3501,3076,31,24,565,542,-,-,x,x,x,x,x,-,-,x,x,x,x,x,x,x
1,31,輸送用機械器具製造業,0,00,総数,283,22019,19130,6,4,16872,15189,3076,2208,2561,2198,21,16,12991013,83044931,179218108,175677871,2237159,10902,1272,1290904,88747172,89239186,14403611,3429774,83262,2082537
1,31,輸送用機械器具製造業,1,01,4～9人,116,743,537,6,4,604,464,130,65,4,4,8,8,263880,422210,972197,739318,211827,1769,45,19238,510467,510467,…,…,…,…
1,31,輸送用機械器具製造業,1,02,10～19人,75,991,741,-,-,753,617,219,107,19,17,10,6,387399,677463,1421042,1052699,295526,4209,3,68605,688584,688584,…,…,…,…
1,31,輸送用機械器具製造業,1,03,20～29人,33,803,605,-,-,621,523,171,71,15,15,3,2,333336,549490,1185917,868376,281692,1923,530,33396,589283,589283,…,…,…,…
1,31,輸送用機械器具製造業,1,04,30～49人,22,889,690,-,-,681,587,168,64,41,40,-,-,402423,695043,1497889,968569,525625,3001,694,-,692853,760793,800306,113024,28442,65659
1,31,輸送用機械器具製造業,1,05,50～99人,17,1165,993,-,-,919,831,170,106,77,57,-,-,525107,1606826,2659666,2098568,557298,-,-,3800,851017,985263,858533,121066,7153,91725
1,31,輸送用機械器具製造業,1,06,100～199人,14,2066,1717,-,-,1576,1423,269,124,257,205,-,-,1120654,3463259,5769939,5348017,365191,-,-,56731,1923553,2188688,1710380,639632,5943,235147
1,31,輸送用機械器具製造業,1,07,200～299人,2,565,490,-,-,406,365,99,71,60,54,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,31,輸送用機械器具製造業,1,08,300～499人,1,485,436,-,-,432,398,32,25,80,72,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,31,輸送用機械器具製造業,1,10,1000人以上,3,14312,12921,-,-,10880,9981,1818,1575,2008,1734,-,-,9372936,72920849,161343523,161343523,-,-,-,-,82165130,81961926,6858168,1076054,33633,1456632
1,32,その他の製造業,0,00,総数,583,9221,6117,26,21,7118,5433,2024,635,128,95,74,33,3948031,11341636,20433465,16693989,925414,45846,489,2767727,8231601,8517510,2913277,279954,78092,236062
1,32,その他の製造業,1,01,4～9人,344,2045,1250,26,21,1563,1098,456,130,2,1,28,15,686770,1084240,2472450,2053711,266961,8579,489,142710,1287585,1287585,…,…,…,…
1,32,その他の製造業,1,02,10～19人,136,1845,1151,-,-,1404,1029,438,119,6,4,35,14,704006,1731862,3233064,2715149,374618,4101,-,139196,1398160,1398160,…,…,…,…
1,32,その他の製造業,1,03,20～29人,57,1383,896,-,-,1050,801,323,88,11,8,11,4,545303,1281241,2405735,2106723,246904,2700,-,49408,1043211,1043211,…,…,…,…
1,32,その他の製造業,1,04,30～49人,25,947,633,-,-,749,556,190,73,8,4,-,-,396124,975474,2008197,1697277,26990,1,-,283929,887078,958839,355873,19182,1325,19121
1,32,その他の製造業,1,05,50～99人,12,823,570,-,-,694,541,139,40,6,1,-,-,422892,1014490,1931218,1440199,9941,1534,-,479544,838791,861553,868627,57524,46363,29175
1,32,その他の製造業,1,06,100～199人,6,759,597,-,-,599,505,140,78,22,16,-,-,413865,1274288,2092106,1949702,-,28931,-,113473,652632,763231,1056557,81864,4397,92403
1,32,その他の製造業,1,07,200～299人,2,435,276,-,-,330,246,105,31,2,1,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
1,32,その他の製造業,1,09,500～999人,1,984,744,-,-,729,657,233,76,71,60,-,-,x,x,x,x,-,-,-,x,x,x,x,x,x,x
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017東京の工業　平成29年工業統計調査報告（平成28年実績）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第3-1表　産業中分類，従業者規模別統計表（従業者4人以上の事業所）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
産業分類階層（0：総数　1：産業中分類）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
従業者規模階層（0：総数　1：従業者規模）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
