"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","20万円未満／実数（円）","20万円未満／構成比（％）","20万円以上30万円未満／実数（円）","20万円以上30万円未満／構成比（％）","30万円以上40万円未満／実数（円）","30万円以上40万円未満／構成比（％）","40万円以上50万円未満／実数（円）","40万円以上50万円未満／構成比（％）","50万円以上60万円未満／実数（円）","50万円以上60万円未満／構成比（％）","60万円以上70万円未満／実数（円）","60万円以上70万円未満／構成比（％）","70万円以上／実数（円）","70万円以上／構成比（％）"
"2","1","0","0","0","繰越金",232664,-,86653,-,204278,-,264707,-,267676,-,369962,-,247147,-,217443,-
"3","0","0","0","0","可処分所得",550979,-,162512,-,381719,-,492237,-,607669,-,690980,-,780797,-,974386,-
"3","0","0","0","0","黒字",200830,-,-89428,-,91969,-,184934,-,260307,-,307839,-,344818,-,425270,-
"3","1","0","0","0","金融資産純増",186034,-,-58628,-,105753,-,157179,-,219345,-,284683,-,331355,-,385668,-
"3","3","0","0","0","貯蓄純増",176441,-,-59480,-,103220,-,150646,-,208650,-,278281,-,324808,-,355447,-
"3","4","0","0","0","預貯金純増",160215,-,-60901,-,105825,-,139413,-,190610,-,246498,-,301677,-,311544,-
"3","4","0","0","0","保険純増",16226,-,1421,-,-2605,-,11233,-,18040,-,31784,-,23131,-,43903,-
"3","3","0","0","0","有価証券純購入",9593,-,852,-,2533,-,6533,-,10695,-,6402,-,6547,-,30220,-
"3","1","0","0","0","土地家屋借金純減",44024,-,11560,-,15908,-,43804,-,51504,-,60695,-,63038,-,78108,-
"3","1","0","0","0","他の借金純減",1852,-,253,-,609,-,1179,-,1442,-,4660,-,2870,-,1894,-
"3","1","0","0","0","クレジット購入借入金純減",-18000,-,-18018,-,-14353,-,-11283,-,-20729,-,-12746,-,-28778,-,-30334,-
"3","1","0","0","0","土地家屋純増",5831,-,-,-,2279,-,-,-,19333,-,5437,-,-,-,12825,-
"3","1","0","0","0","その他の純増",296,-,550,-,-75,-,201,-,145,-,212,-,550,-,783,-
"3","1","0","0","0","繰越純増",-19207,-,-25144,-,-18152,-,-6147,-,-10733,-,-35103,-,-24217,-,-23673,-
"","","","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 4年","","","","","","","","","","","","","","","","","","","","",""
"第１６表　定期収入階級別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―","","","","","","","","","","","","","","","","","","","","",""
"注）　1)は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。","","","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）","","","","","","","","","","","","","","","","","","","","",""
