"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
"2","4","0","0","0","介護保険料",4061,-,-7.2,2217,-,2390,-,2262,-,2705,-,3276,-,5055,-,10440,-
"2","4","0","0","0","他の社会保険料",1600,-,5.7,76,-,507,-,762,-,1156,-,1517,-,2178,-,4955,-
"2","3","0","0","0","その他",373,-,...,12,-,32,-,134,-,20,-,26,-,2395,-,33,-
"2","1","0","0","0","実支出以外の支払(繰越金を除く)",723924,-,-5.8,175491,-,390534,-,525706,-,615838,-,727469,-,905472,-,1719743,-
"2","2","0","0","0","預貯金",534005,-,-7.9,114845,-,306675,-,377226,-,430538,-,504587,-,654374,-,1343315,-
"2","2","0","0","0","保険料",22663,-,-10.4,4860,-,11166,-,12966,-,17392,-,30970,-,30580,-,50597,-
"2","3","0","0","0","個人・企業年金保険料",5290,-,-2.0,841,-,1584,-,3091,-,3389,-,5940,-,8990,-,13147,-
"2","3","0","0","0","他の保険料",17373,-,-12.7,4019,-,9583,-,9875,-,14004,-,25030,-,21590,-,37450,-
"2","2","0","0","0","有価証券購入",10680,-,150.4,657,-,911,-,12957,-,3264,-,3994,-,10135,-,42188,-
"2","2","0","0","0","土地家屋借金返済",44024,-,-7.8,11402,-,15516,-,39565,-,48849,-,58056,-,59559,-,75724,-
"2","2","0","0","0","他の借金返済",2571,-,36.1,126,-,983,-,1455,-,1632,-,1689,-,2253,-,9869,-
"2","2","0","0","0","クレジット購入借入金返済",109276,-,0.9,42654,-,54803,-,80828,-,113961,-,127711,-,147654,-,196826,-
"2","2","0","0","0","実支出以外の支払のその他",705,-,-7.8,947,-,479,-,708,-,203,-,462,-,916,-,1225,-
"2","1","0","0","0","繰越金",232664,-,-23.4,93950,-,191417,-,267918,-,206966,-,215557,-,387514,-,265187,-
"3","0","0","0","0","可処分所得",550979,-,-5.6,112986,-,309583,-,390804,-,453635,-,537437,-,672920,-,1371328,-
"3","0","0","0","0","黒字",200830,-,-11.3,-132117,-,51102,-,93504,-,126988,-,136852,-,271983,-,848729,-
"3","1","0","0","0","金融資産純増",186034,-,-3.8,-92202,-,71260,-,80061,-,84817,-,105766,-,251981,-,793899,-
"3","3","0","0","0","貯蓄純増",176441,-,-7.4,-92859,-,70349,-,67104,-,82022,-,102137,-,241846,-,758708,-
"3","4","0","0","0","預貯金純増",160215,-,-7.3,-92477,-,67720,-,66554,-,66754,-,72117,-,213358,-,722155,-
"3","4","0","0","0","保険純増",16226,-,-8.7,-382,-,2629,-,550,-,15268,-,30020,-,28488,-,36553,-
"3","3","0","0","0","有価証券純購入",9593,-,261.2,657,-,911,-,12957,-,2795,-,3629,-,10135,-,35191,-
"3","1","0","0","0","土地家屋借金純減",44024,-,-1.1,11402,-,15516,-,39565,-,48849,-,58056,-,59559,-,75724,-
"3","1","0","0","0","他の借金純減",1852,-,55.4,126,-,-43,-,1396,-,1337,-,252,-,1907,-,7995,-
"3","1","0","0","0","クレジット購入借入金純減",-18000,-,16.0,-26919,-,-11584,-,-9606,-,-11273,-,-19422,-,-17103,-,-30913,-
"3","1","0","0","0","土地家屋純増",5831,-,-82.6,-,-,-,-,-,-,29670,-,2352,-,3289,-,4687,-
"3","1","0","0","0","その他の純増",296,-,24.9,577,-,51,-,535,-,-430,-,48,-,650,-,649,-
"3","1","0","0","0","繰越純増",-19207,-,23.2,-25101,-,-24098,-,-18447,-,-25982,-,-10199,-,-28300,-,-3313,-
"","","","","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 4年","","","","","","","","","","","","","","","","","","","","","",""
"第１５表　勤め先収入７分位階層別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―","","","","","","","","","","","","","","","","","","","","","",""
"注）　1)は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。","","","","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）","","","","","","","","","","","","","","","","","","","","","",""
