"項目","階層","大分類","中分類","小分類","項目名","都平均／実数（円）","都平均／構成比（％）","都平均／対前年増加率（％）","第1階層／実数（円）","第1階層／構成比（％）","第2階層／実数（円）","第2階層／構成比（％）","第3階層／実数（円）","第3階層／構成比（％）","第4階層／実数（円）","第4階層／構成比（％）","第5階層／実数（円）","第5階層／構成比（％）","第6階層／実数（円）","第6階層／構成比（％）","第7階層／実数（円）","第7階層／構成比（％）"
"2","4","0","0","0","健康保険料",22152,-,-8.3,12244,-,15974,-,14405,-,19110,-,21996,-,27064,-,43983,-
"2","4","0","0","0","介護保険料",4061,-,-7.2,3308,-,2661,-,2565,-,3273,-,3794,-,4941,-,7813,-
"2","4","0","0","0","他の社会保険料",1600,-,5.7,740,-,973,-,930,-,1300,-,1525,-,2133,-,3555,-
"2","3","0","0","0","その他",373,-,...,-,-,28,-,157,-,69,-,12,-,2387,-,0,-
"2","1","0","0","0","実支出以外の支払(繰越金を除く)",723924,-,-5.8,424341,-,504354,-,525587,-,619473,-,734739,-,893847,-,1359430,-
"2","2","0","0","0","預貯金",534005,-,-7.9,327379,-,384551,-,388926,-,456116,-,545611,-,645417,-,984941,-
"2","2","0","0","0","保険料",22663,-,-10.4,9187,-,13012,-,15398,-,19129,-,24018,-,33946,-,43866,-
"2","3","0","0","0","個人・企業年金保険料",5290,-,-2.0,1265,-,3229,-,3813,-,3563,-,6921,-,8518,-,9682,-
"2","3","0","0","0","他の保険料",17373,-,-12.7,7921,-,9782,-,11585,-,15566,-,17097,-,25428,-,34184,-
"2","2","0","0","0","有価証券購入",10680,-,150.4,2442,-,8347,-,2767,-,2899,-,4921,-,13702,-,39073,-
"2","2","0","0","0","土地家屋借金返済",44024,-,-7.8,21581,-,22920,-,34324,-,43270,-,43987,-,66308,-,76288,-
"2","2","0","0","0","他の借金返済",2571,-,36.1,6876,-,946,-,2115,-,1963,-,807,-,2265,-,3052,-
"2","2","0","0","0","クレジット購入借入金返済",109276,-,0.9,56343,-,73842,-,81301,-,95140,-,114502,-,132071,-,211285,-
"2","2","0","0","0","実支出以外の支払のその他",705,-,-7.8,534,-,737,-,757,-,957,-,893,-,139,-,924,-
"2","1","0","0","0","繰越金",232664,-,-23.4,226756,-,157340,-,116758,-,127781,-,292799,-,300346,-,406650,-
"3","0","0","0","0","可処分所得",550979,-,-5.6,328948,-,394436,-,398307,-,464090,-,588464,-,662577,-,1013251,-
"3","0","0","0","0","黒字",200830,-,-11.3,88735,-,107779,-,114533,-,149774,-,199917,-,247572,-,490010,-
"3","1","0","0","0","金融資産純増",186034,-,-3.8,93073,-,132047,-,106809,-,138000,-,154292,-,234649,-,437970,-
"3","3","0","0","0","貯蓄純増",176441,-,-7.4,90631,-,123701,-,104563,-,135102,-,149371,-,227963,-,399210,-
"3","4","0","0","0","預貯金純増",160215,-,-7.3,83906,-,114745,-,94936,-,120575,-,129013,-,207857,-,366376,-
"3","4","0","0","0","保険純増",16226,-,-8.7,6726,-,8956,-,9628,-,14527,-,20358,-,20107,-,32833,-
"3","3","0","0","0","有価証券純購入",9593,-,261.2,2442,-,8347,-,2246,-,2899,-,4921,-,6686,-,38761,-
"3","1","0","0","0","土地家屋借金純減",44024,-,-1.1,21581,-,22920,-,34324,-,43270,-,43987,-,66308,-,76288,-
"3","1","0","0","0","他の借金純減",1852,-,55.4,4723,-,-922,-,1796,-,1963,-,807,-,1970,-,2647,-
"3","1","0","0","0","クレジット購入借入金純減",-18000,-,16.0,-10278,-,-16006,-,-13414,-,-9403,-,-21176,-,-30578,-,-25982,-
"3","1","0","0","0","土地家屋純増",5831,-,-82.6,-,-,-,-,-,-,-,-,28147,-,3898,-,7976,-
"3","1","0","0","0","その他の純増",296,-,24.9,385,-,399,-,76,-,415,-,438,-,-27,-,391,-
"3","1","0","0","0","繰越純増",-19207,-,23.2,-20750,-,-30658,-,-15058,-,-24472,-,-6579,-,-28648,-,-9280,-
"","","","","","","","","","","","","","","","","","","","","","",""
"東京都生計分析調査　令和 4年","","","","","","","","","","","","","","","","","","","","","",""
"第１８表　年間収入７分位階層別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―","","","","","","","","","","","","","","","","","","","","","",""
"注）　1)は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。","","","","","","","","","","","","","","","","","","","","","",""
"項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）","","","","","","","","","","","","","","","","","","","","","",""
