"名称","名称かな","所在地","TEL","FAX","URL","e-mail","アクセス方法","開館時間","詳細情報","CMS管理番号","分類HCODE","経度","緯度","分類"
"【区民のひろば】中野1-59-5(東Ｂ－１４)","","中野1-59-5","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.672782306645","35.7046492654338","区民のひろば一覧"
"【区民のひろば】弥生町3-28-3（南Ｂ－１４）","","弥生町3-28-3","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.672938323903","35.6881137231953","区民のひろば一覧"
"【区民のひろば】江古田1-24-17(江Ｂ－１３)","","江古田1-24-17","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.672990644612","35.726800791853","区民のひろば一覧"
"【区民のひろば】上高田1-37-6(昭Ｂ－１０)","","上高田1-37-6","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.673142353166","35.7092473866733","区民のひろば一覧"
"【区民のひろば】上高田3-28-5(高Ｂ－０４)","","上高田3-28-5","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.673469321925","35.7131479226311","区民のひろば一覧"
"【区民のひろば】本町4-8-16(鍋Ｂ－０１)","","本町4-8-16","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.673559048989","35.6956125597646","区民のひろば一覧"
"【区民のひろば】中央3-19-1(桃Ｂ－０２)","","中央3-19-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.673641551048","35.7001318585858","区民のひろば一覧"
"【区民のひろば】上高田1-44-6(高Ｂ－０１)","","上高田1-44-6","","","","","","","基準にあった掲示物であれば、週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.673786747271","35.7116383092608","区民のひろば一覧"
"【区民のひろば】中央3-24-7(東Ｂ－１１)","","中央3-24-7","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.673844755771","35.6984934331652","区民のひろば一覧"
"【区民のひろば】中央3-17-7(桃Ｂ－０１)","","中央3-17-7","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.674033147021","35.7008361067018","区民のひろば一覧"
"【区民のひろば】中野1-60(東Ｂ－１５)","","中野1-60","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.674044496395","35.7047710283391","区民のひろば一覧"
"【区民のひろば】江原町1-15(江Ｂ－０６)","","江原町1-15","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.674017356411","35.7294479168663","区民のひろば一覧"
"【区民のひろば】江古田1-4-11(江Ｂ－１２Ｙ)","","江古田1-4-11","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.674802105061","35.7251638213325","区民のひろば一覧"
"【区民のひろば】上高田5-35(高Ｂ－１１)","","上高田5-35","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.675042246098","35.716692454851","区民のひろば一覧"
"【区民のひろば】中野6-16-20(昭Ｂ－０５)","","中野6-16-20","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.675150513273","35.7073207883483","区民のひろば一覧"
"【区民のひろば】江原町1-2-4(江Ｂ－０５)","","江原町1-2-4","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.67547948749","35.7273324991169","区民のひろば一覧"
"【区民のひろば】松が丘1-34(江Ｂ－０３)","","松が丘1-34","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.675549653262","35.7227865264981","区民のひろば一覧"
"【区民のひろば】南台1-7-9（南Ｂ－０１）","","南台1-7-9","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.675758136825","35.6862391850989","区民のひろば一覧"
"【区民のひろば】上高田1-41-16(高Ｂ－０３)","","上高田1-41-16","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.675913305638","35.711041972188","区民のひろば一覧"
"【区民のひろばk】江原町3-5-23(江Ｂ－１１)","","江原町3-5-23","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.675942669663","35.7305797688422","区民のひろば一覧"
"【区民のひろば】中野1-26-1(東Ｂ－１３)","","中野1-26-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.676395630301","35.7023300555569","区民のひろば一覧"
"【区民のひろば】弥生町2-6-2（弥Ｂ－０５）","","弥生町2-6-2","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.676484687512","35.6919462764404","区民のひろば一覧"
"【区民のひろば】本町3-7（弥Ｂ－１０）","","本町3-7","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.676826501804","35.6943635201246","区民のひろば一覧"
"【区民のひろば】中央2-46-9(東Ｂ－０９)","","中央2-46-9","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.677148405247","35.6990088508782","区民のひろば一覧"
"【区民のひろば】本町3-16（弥Ｂ－１１）","","本町3-16","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.677834203593","35.6954443581956","区民のひろば一覧"
"【区民のひろば】上高田1-17-5(旧８－　１)","","上高田1-17-5","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.677915769571","35.7106437070091","区民のひろば一覧"
"【区民のひろば】弥生町1-31-4（弥Ｂ－０３）","","弥生町1-31-4","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.678395091056","35.689737672625","区民のひろば一覧"
"【区民のひろば】上高田5-7(高Ｂ－１０)","","上高田5-7","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.678606976284","35.7164863342547","区民のひろば一覧"
"【区民のひろば】弥生町1-58（弥Ｂ－０４）","","弥生町1-58","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.678680458889","35.6922665250772","区民のひろば一覧"
"【区民のひろば】中野1-3(東Ｂ－１２)","","中野1-3","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.679078973692","35.7022637385664","区民のひろば一覧"
"【区民のひろば】上高田4-18-86(高Ｂ－０７)","","上高田4-18-86","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.679819395837","35.7136106438785","区民のひろば一覧"
"【区民のひろば】弥生町1-25（弥Ｂ－０２）","","弥生町1-25","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.680153956114","35.6917379254862","区民のひろば一覧"
"【区民のひろば】中央2-22(東Ｂ－０８)","","中央2-22","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.680904168915","35.7009243337195","区民のひろば一覧"
"【区民のひろば】本町2-32（弥Ｂ－０９）","","本町2-32","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.681036722312","35.6947350467205","区民のひろば一覧"
"【区民のひろば】東中野2-8(東Ｂ－１９)","","東中野2-8","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.681053676051","35.7032390480021","区民のひろば一覧"
"【区民のひろば】昭Ｂ－０８","","上高田1-1-10","","","","","","","基準にあった掲示物であれば、１週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.681123297389","35.7094548969824","区民のひろば一覧"
"【区民のひろば】本町2-46（東Ｂ－０１）","","本町2-46","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.681953551243","35.6969440653784","区民のひろば一覧"
"【区民のひろば】中央2-8-24(東Ｂ－０７)","","中央2-8-24","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.682621230272","35.6981410746853","区民のひろば一覧"
"【区民のひろば】中央1-49（東Ｂ－０６）","","中央1-49","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.683218220681","35.7004634334396","区民のひろば一覧"
"【区民のひろば】東中野1-11-1(東Ｂ－１７)","","東中野1-11-1","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.683320040311","35.7029907689547","区民のひろば一覧"
"【区民のひろば】東中野3-14-10(昭Ｂ－１１)","","東中野3-14-10","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.683553672029","35.7096599845284","区民のひろば一覧"
"【区民のひろば】中央1-41（東Ｂ－０５）","","中央1-41","","","","","","","基準にあった掲示物であれば、２週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.684380575664","35.6989134665245","区民のひろば一覧"
"【区民のひろば】東中野1-5(東Ｂ－１６)","","東中野1-5","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.685254316345","35.7015721026295","区民のひろば一覧"
"【区民のひろば】東中野1-36-4(東Ｂ－１８)","","東中野1-36-4","","","","","","","基準にあった掲示物であれば、１週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.685638803786","35.7041036153408","区民のひろば一覧"
"【区民のひろば】東中野5-3-11(中Ｂ－０２)","","東中野5-3-11","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.686277957893","35.7064769122182","区民のひろば一覧"
"【区民のひろば】中央1-21-2（東Ｂ－０３）","","中央1-21-2","","","","","","","基準にあった掲示物であれば、２週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.686482186667","35.6977411777581","区民のひろば一覧"
"【区民のひろば】東中野4-28(中Ｂ－０１)","","東中野4-28","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。※アクリル引戸設置済","","477700","139.68697746824","35.710833097435","区民のひろば一覧"
"【区民のひろば】中央1-12(東Ｂ－２１)","","中央1-12","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.687483226578","35.7014496486699","区民のひろば一覧"
"【区民のひろば】中央1-18(東Ｂ－２０)","","中央1-18","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.687515476204","35.7001964729832","区民のひろば一覧"
"【区民のひろば】東中野5-27-8(中Ｂ－０３)","","東中野5-27-8","","","","","","","基準にあった掲示物であれば、2週間以内で区民の方々等にご利用いただける掲示板です。","","477700","139.690303492862","35.7103175083092","区民のひろば一覧"
