"都道府県コード又は市区町村コード","No","都道府県名","市区町村名","名称","名称_カナ","POIコード","住所","電話番号","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","バリアフリー情報","URL","郵便番号","アクセス方法","料金_要否","料金_基本","料金_詳細","利用条件_有無","利用条件_詳細","経度","緯度","分類"
"131148","96","東京都","中野区","大和学童クラブ","ヤマトガクドウクラブ","1404a","中野区大和町4-14-9(大和西児童館内)","03-3330-5399","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0034","西武新宿線「都立家政」(各駅停車のみ)から徒歩15分　JR中央線「高円寺」から徒歩20分　関東バス(中野駅北口発 阿45系統)「大和三丁目」下車徒歩10分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.646413236755","35.7143620280054","児童館・学童・キッズプラザ"
"131148","97","東京都","中野区","啓明学童クラブ","ケイメイガクドウクラブ","1404a","中野区大和町2-8-12(大和児童館内)","03-3330-3261","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0034","西武新宿線「野方」から徒歩10分　関東バス(中野駅北口発 中01系統、中野駅発 なかのん、高円寺駅北口発 高40,60,70系統、新宿西口発 宿05系統)都営バス(新宿駅西口発 王78系統)国際興業(高円寺北口発 赤31系統)「野方駅南口」下車徒歩3分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.65169282658","35.7158661003","児童館・学童・キッズプラザ"
"131148","98","東京都","中野区","鷺ノ杜学童クラブ","サギノモリガクドウクラブ","1404a","中野区鷺宮4-7-3(鷺の杜小学校内)","03-3223-1075","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0032","","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.635682081952","35.7234210969675","児童館・学童・キッズプラザ"
"131148","99","東京都","中野区","西中野学童クラブ","ニシナカノガクドウクラブ","1404a","中野区白鷺3-15-5(西中野児童館内)","03-3339-9826","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0035","西武新宿線「下井草」から徒歩8分　西武新宿線「鷺ノ宮」から徒歩10分　関東バス(阿佐ヶ谷駅発 阿50系統「石神井公園駅」行き、荻窪駅北口発 荻10系統「下井草駅」行き)「下井草駅」下車徒歩8分　関東バス(阿佐ヶ谷駅北口発 阿01系統「中村橋」行き、荻窪駅北口発 荻06系統「中村橋」行き,07系統「練馬駅」行き)「鷺ノ宮駅」下車徒歩10分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.630380245755","35.7220884257813","児童館・学童・キッズプラザ"
"131148","100","東京都","中野区","美鳩学童クラブ","ミハトガクドウクラブ","1404a","中野区大和町4-26-5(美鳩小学校内)","03-3330-5921","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0034","関東バス　大和町3丁目バス停より徒歩8分、西武新宿線都立家政駅より徒歩約13分、JR高円寺駅より徒歩約18分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.645041100088","35.7144758684607","児童館・学童・キッズプラザ"
"131148","101","東京都","中野区","武蔵台学童クラブ","ムサシダイガクドウクラブ","1404a","中野区上鷺宮5-1-1(武蔵台小学校内)","03-3970-0440","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0031","西武新宿線「下井草」から徒歩10分　西武池袋線「富士見台」から徒歩15分　関東バス（中野駅発Ｋ01系統）「武蔵台小学校」または「北中野中学校」下車徒歩2分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.62951716535","35.7274406150234","児童館・学童・キッズプラザ"
"131148","102","東京都","中野区","かみさぎ学童クラブ","カミサギガクドウクラブ","1404a","中野区上鷺宮3-9-19(かみさぎ児童館内)","03-3998-0074","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0031","西武池袋線「富士見台」から徒歩5分　関東バス(阿佐ヶ谷駅発 阿01系統)「中村橋駅」下車徒歩10分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.631462632095","35.7347143133649","児童館・学童・キッズプラザ"
"131148","103","東京都","中野区","緑野学童クラブ","ミドリノガクドウクラブ","1404a","中野区丸山1-17-1(緑野小学校内)","03-5345-7470","月～土","放課後","2022/11/22 19:00:00","学校のない土曜日及び長期休暇中は8:00～19:00","","","165-0021","関東バス（高円寺駅北口発　高70系統）「緑野小」下車徒歩5分　京王バス（中野駅南口発　中92系統）関東バス（高円寺駅北口発　高70系統）「江古田四丁目」下車徒歩10分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.657361183749","35.7255341227918","児童館・学童・キッズプラザ"
"131148","118","東京都","中野区","学童保育じゃんぷ 鷺宮クラブ","ガクドウホイクジャンプサギノミヤクラブ","1404a","中野区鷺宮5-24-23","03-5848-8457","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0032","西武新宿線「下井草」駅から徒歩12分、西武新宿線「鷺ノ宮」駅から徒歩12分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.631437880696","35.7269800862057","児童館・学童・キッズプラザ"
"131148","121","東京都","中野区","キッズ・プラザ鷺の杜","キッズ・プラザサギノモリ","1404a","中野区鷺宮4-7-3(鷺の杜小学校内)","03-3223-1075","月～金・授業のある土","放課後","1900/01/01 18:00:00","授業のない土曜日及び長期休業中は8:30～18:00","","","165-0032","","0","","","1","区内在住在学の小学生","139.635776037592","35.7234952640086","児童館・学童・キッズプラザ"
"131148","113","東京都","中野区","明日葉学童クラブ鷺宮","アシタバガクドウクラブサギノミヤ","1404a","中野区鷺宮4-37-14","03-3223-8106","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0032","西武新宿線「鷺宮駅」徒歩8分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.638107727131","35.7254666592763","児童館・学童・キッズプラザ"
"131148","120","東京都","中野区","ウィルキッズフィールド中野 野方クラブ","ウィルキッズフィールドナカノノガタクラブ","1404a","中野区野方5-28-5 市村ビル2階","03-5356-6651","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0027","西武新宿線 野方駅南口より徒歩1分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.652881442092","35.7194643337782","児童館・学童・キッズプラザ"
"131148","114","東京都","中野区","民間学童クラブ ピノキオハウス","ミンカンガクドウクラブピノキオハウス","1404a","中野区丸山1-6-3","03-5318-5405","月～土","午後1時","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0021","西武新宿線「野方駅」から徒歩12分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.655282564605","35.723016594359","児童館・学童・キッズプラザ"
"131148","109","東京都","中野区","にじいろ のがた","ニジイロノガタ","1404a","中野区沼袋3-13-2 旧沼袋小学校内","03-5942-6002","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0025","西武新宿線「沼袋駅」から徒歩7分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.65956029418","35.7173906776158","児童館・学童・キッズプラザ"
"131148","115","東京都","中野区","ブロッサムキッズ 中野桃園クラブ","ブロッサムキッズ ナカノモモゾノクラブ","1404a","中野区中野3-49-21 第二中野田村ビル1・2階","03-6382-8510","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","164-0001","ＪＲ中央線「中野駅」から徒歩5分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.660849957273","35.7053880017067","児童館・学童・キッズプラザ"
"131148","117","東京都","中野区","キッズボイス学童クラブ 平和の森校","キッズボイスガクドウクラブヘイワノモリコウ","1404a","中野区新井3-16-7","03-5343-5060","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0026","ＪＲ中野駅北口より徒歩15分・西武新宿線「沼袋」駅南口より徒歩10分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.663378642475","35.7139080715339","児童館・学童・キッズプラザ"
"131148","111","東京都","中野区","にじいろ江古田の杜","ニジイロエコダノモリ","1404a","中野区江古田3-14-1 プライムメゾン江古田の杜ウエスト2Ｆ","03-5942-5305","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0022","都営大江戸線「新江古田駅」から徒歩10分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.66641867434","35.7282095426175","児童館・学童・キッズプラザ"
"131148","119","東京都","中野区","学童保育じゃんぷ 中野中央クラブ","ガクドウホイクジャンプナカノチュウオウクラブ","1404a","中野区中央5-40-18 キャピトル丸山2階","03-6382-6375","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","164-0011","ＪＲ中野駅より徒歩7分、ＪＲ中野駅よりバス（南口1番のりば　新宿駅西口行、渋谷行）中央5丁目下車徒歩2分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.666832089833","35.7010243770893","児童館・学童・キッズプラザ"
"131148","106","東京都","中野区","にじいろ ほんごう","ニジイロホンゴウ","1404a","中野区本町4-39-6 ＴＮビル2Ｆ","03-6454-1290","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","164-0012","東京メトロ丸ノ内線「新中野駅」から徒歩1分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.667531164401","35.6961396630656","児童館・学童・キッズプラザ"
"131148","108","東京都","中野区","にじいろ あいロード","ニジイロアイロード","1404a","中野区新井1-35-11 大橋ビル1階","03-3387-1455","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0026","西武新宿線「新井薬師前駅」から徒歩10分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.668001224212","35.7129754844348","児童館・学童・キッズプラザ"
"131148","104","東京都","中野区","コンビプラザ中野南台","コンビプラザナカノミナミダイ","1404a","中野区南台3-6-17 クリスタルコート2F","03-5342-1730","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","164-0014","東京メトロ丸ノ内線「中野富士見町駅」から徒歩8分　京王バス「南中野地域センター」下車","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.668251946729","35.6857476944402","児童館・学童・キッズプラザ"
"131148","112","東京都","中野区","中野江原こどもクラブ","ナカノエハラコドモクラブ","1404a","中野区江原町2-19-5","03-3950-0517","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0023","都営大江戸線「新江古田駅」から徒歩5分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.668973803585","35.7303965238163","児童館・学童・キッズプラザ"
"131148","116","東京都","中野区","キッズボイス学童クラブ 新井薬師前校","キッズボイスガクドウクラブアライヤクシマエコウ","1404a","中野区新井5-27-1 アールウェイ2階","03-5343-6022","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","165-0026","西武新宿線「新井薬師前駅」から徒歩1分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.671174036272","35.7159732552818","児童館・学童・キッズプラザ"
"131148","121","東京都","中野区","ウィルキッズフィールド中野宮園クラブ","ウィルキッズフィールドナカノミヤゾノクラブ","1404a","中野区中野1-55-3","03-5358-9734","月～土","放課後","1900/01/01 19:00:00","学校のない土曜日及び長期休業中は8:00～19:00","","","164-0001","","1","5,600円","減免制度あり","1","区内在住在学の小学生","139.672974761386","35.7024619815392","児童館・学童・キッズプラザ"
"131148","107","東京都","中野区","にじいろ なかの","ニジイロナカノ","1404a","中野区中野6-15-8","03-6272-3290","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","164-0011","ＪＲ「東中野駅」から徒歩15分、ＪＲ「中野駅」から徒歩15分、東京メトロ東西線「落合駅」から徒歩12分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.675019959234","35.7085767978182","児童館・学童・キッズプラザ"
"131148","105","東京都","中野区","トレジャーキッズクラブ 中野新橋校","トレジャーキッズクラブナカノシンバシコウ","1404a","中野区弥生町2-10-1 霜田ビル2階","03-3375-0228","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","164-0013","東京メトロ丸ノ内線「中野新橋駅」徒歩約3分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.675810814854","35.6930029643124","児童館・学童・キッズプラザ"
"131148","110","東京都","中野区","にじいろ はくおう","ニジイロハクオウ","1404a","中野区上高田1-17-5","03-3386-1301","月～土","放課後","2022/11/22 20:00:00","学校のない土曜日及び長期休暇中は8:00～20:00","","","164-0002","東京メトロ東西線「落合駅」徒歩10分　JR・都営大江戸線「東中野駅」徒歩13分","1","5,600円","減免制度あり","1","学童クラブ利用の承認を受けた児童","139.677595716061","35.7104683972414","児童館・学童・キッズプラザ"
