項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,3,0,0,0,他の保険料,22849,-,15.9,8453,-,11736,-,18317,-,18697,-,21326,-,50400,-,31609,-
2,2,0,0,0,有価証券購入,3181,-,135.6,184,-,1433,-,841,-,927,-,3258,-,9651,-,6238,-
2,2,0,0,0,土地家屋借金返済,45358,-,4.5,13488,-,30501,-,38793,-,52685,-,49362,-,59814,-,71253,-
2,2,0,0,0,他の借金返済,1935,-,24,1134,-,954,-,1056,-,1855,-,2602,-,3735,-,2197,-
2,2,0,0,0,分割払購入借入金返済,4407,-,17.8,1884,-,1945,-,3521,-,7644,-,2998,-,5185,-,7787,-
2,2,0,0,0,一括払購入借入金返済,55867,-,7.8,19701,-,29940,-,41998,-,46531,-,54749,-,85844,-,112993,-
2,2,0,0,0,実支出以外の支払のその他,903,-,39.8,1042,-,322,-,202,-,281,-,1017,-,1385,-,2120,-
2,1,0,0,0,繰越金,64304,-,-8.7,51689,-,54880,-,50893,-,62999,-,64422,-,82013,-,83117,-
0,0,0,0,0,現物総額,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,勤め先収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,その他,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,0,0,0,0,現物総額,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,食料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,住居,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,家具・家事用品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,被服及び履物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,保健医療,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,交通・通信,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,教養娯楽,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,その他の消費支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,0,0,0,0,可処分所得,503418,-,7.6,256855,-,337401,-,416009,-,482437,-,537485,-,671143,-,831859,-
3,0,0,0,0,黒字,149477,-,44.7,36133,-,57602,-,104721,-,141510,-,174197,-,249348,-,293213,-
3,1,0,0,0,金融資産純増,142859,-,52.2,45705,-,46535,-,104036,-,125690,-,178561,-,212565,-,297971,-
3,3,0,0,0,貯蓄純増,139831,-,51.1,45521,-,45102,-,103194,-,124763,-,175303,-,202914,-,292827,-
3,4,0,0,0,預貯金純増,115168,-,57.2,38016,-,35826,-,85568,-,105852,-,148942,-,150158,-,252115,-
3,4,0,0,0,保険純増,24664,-,27.8,7505,-,9276,-,17627,-,18911,-,26361,-,52756,-,40712,-
3,3,0,0,0,有価証券純購入,3028,-,131.3,184,-,1433,-,841,-,927,-,3258,-,9651,-,5145,-
3,1,0,0,0,土地家屋借金純減,45358,-,21.8,13488,-,30501,-,38793,-,52685,-,49362,-,59814,-,71253,-
3,1,0,0,0,他の借金純減,1634,-,11.9,580,-,673,-,1056,-,1855,-,2602,-,2476,-,2197,-
3,1,0,0,0,分割払購入借入金純減,538,-,260.6,854,-,1079,-,1756,-,2993,-,-20,-,3176,-,-6225,-
3,1,0,0,0,一括払購入借入金純減,-26049,-,-11.9,-7184,-,-14439,-,-22270,-,-31151,-,-35658,-,-21994,-,-49439,-
3,1,0,0,0,土地家屋純増,546,-,-91.1,-,-,35,-,-,-,-,-,242,-,3250,-,-,-
3,1,0,0,0,その他の純増,519,-,35.5,664,-,224,-,-141,-,193,-,798,-,207,-,1733,-
3,1,0,0,0,繰越純増,-15927,-,-30.5,-17973,-,-7006,-,-18510,-,-10756,-,-21688,-,-10146,-,-24277,-
,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成30年,,,,,,,,,,,,,,,,,,,,,,
第１８表　年間収入７分位階層別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,
注）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）,,,,,,,,,,,,,,,,,,,,,,
