項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,0,0,0,有価証券購入,3181,-,135.6,6202,-,398,-,624,-,1919,-,1485,-,3234,-,8663,-
2,2,0,0,0,土地家屋借金返済,45358,-,4.5,18253,-,19749,-,35926,-,41919,-,56905,-,63926,-,79210,-
2,2,0,0,0,他の借金返済,1935,-,24,217,-,979,-,1775,-,1063,-,819,-,4178,-,4500,-
2,2,0,0,0,分割払購入借入金返済,4407,-,17.8,2506,-,2083,-,3659,-,3310,-,6910,-,5788,-,6709,-
2,2,0,0,0,一括払購入借入金返済,55867,-,7.8,19880,-,22695,-,44135,-,51339,-,55844,-,93201,-,104700,-
2,2,0,0,0,実支出以外の支払のその他,903,-,39.8,515,-,653,-,358,-,697,-,532,-,1673,-,1945,-
2,1,0,0,0,繰越金,64304,-,-8.7,53639,-,59267,-,66595,-,70812,-,58840,-,59749,-,81093,-
0,0,0,0,0,現物総額,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,勤め先収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,その他,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,0,0,0,0,現物総額,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,食料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,住居,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,家具・家事用品,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,被服及び履物,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,保健医療,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,交通・通信,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,教育,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,教養娯楽,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,1,0,0,0,その他の消費支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,0,0,0,0,可処分所得,503418,-,7.6,112936,-,276156,-,357255,-,428438,-,517897,-,622048,-,1218071,-
3,0,0,0,0,黒字,149477,-,44.7,-143770,-,27216,-,45904,-,93901,-,137965,-,183478,-,711548,-
3,1,0,0,0,金融資産純増,142859,-,52.2,-109064,-,32993,-,46279,-,83274,-,123726,-,157976,-,675475,-
3,3,0,0,0,貯蓄純増,139831,-,51.1,-115266,-,32595,-,45655,-,81355,-,122241,-,154742,-,667906,-
3,4,0,0,0,預貯金純増,115168,-,57.2,-137113,-,24920,-,32111,-,59614,-,93832,-,121067,-,621661,-
3,4,0,0,0,保険純増,24664,-,27.8,21847,-,7675,-,13544,-,21741,-,28409,-,33675,-,46245,-
3,3,0,0,0,有価証券純購入,3028,-,131.3,6202,-,398,-,624,-,1919,-,1485,-,3234,-,7570,-
3,1,0,0,0,土地家屋借金純減,45358,-,21.8,18253,-,19749,-,35926,-,41919,-,56905,-,63926,-,79210,-
3,1,0,0,0,他の借金純減,1634,-,11.9,217,-,144,-,1775,-,1063,-,754,-,3018,-,4467,-
3,1,0,0,0,分割払購入借入金純減,538,-,260.6,1978,-,1220,-,-328,-,1507,-,3424,-,3547,-,-7734,-
3,1,0,0,0,一括払購入借入金純減,-26049,-,-11.9,-30336,-,-19349,-,-17759,-,-21444,-,-31913,-,-27882,-,-33488,-
3,1,0,0,0,土地家屋純増,546,-,-91.1,-,-,-,-,35,-,-,-,-,-,3251,-,242,-
3,1,0,0,0,その他の純増,519,-,35.5,483,-,182,-,35,-,531,-,384,-,664,-,1400,-
3,1,0,0,0,繰越純増,-15927,-,-30.5,-25301,-,-7723,-,-20059,-,-12950,-,-15315,-,-21022,-,-8024,-
,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成30年,,,,,,,,,,,,,,,,,,,,,,
第１５表　勤め先収入７分位階層別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,
注）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）,,,,,,,,,,,,,,,,,,,,,,
