項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,0,0,0,有価証券購入,4265,-,-46.9,247,-,1305,-,2860,-,1918,-,5152,-,7379,-,10832,-
2,2,0,0,0,土地家屋借金返済,47766,-,-3.7,16620,-,30377,-,43633,-,39547,-,56254,-,63089,-,84523,-
2,2,0,0,0,他の借金返済,1889,-,43.1,1645,-,1391,-,2408,-,1506,-,2265,-,2154,-,1757,-
2,2,0,0,0,クレジット購入借入金返済,108334,-,-4.6,49361,-,68912,-,87609,-,87869,-,128013,-,131427,-,207727,-
2,2,0,0,0,実支出以外の支払のその他,765,-,-14.2,832,-,911,-,686,-,316,-,965,-,405,-,1217,-
2,1,0,0,0,繰越金,303637,-,126.5,139390,-,120187,-,223528,-,307325,-,197093,-,727196,-,405689,-
3,0,0,0,0,可処分所得,583422,-,3.9,289223,-,389238,-,504276,-,497481,-,662459,-,702232,-,1017575,-
3,0,0,0,0,黒字,226299,-,3.7,73610,-,102789,-,205917,-,173496,-,268345,-,273147,-,464778,-
3,1,0,0,0,金融資産純増,193292,-,1.1,77382,-,111493,-,183861,-,170861,-,277825,-,241941,-,269877,-
3,3,0,0,0,貯蓄純増,190636,-,3.9,77135,-,110188,-,184470,-,169469,-,272673,-,241856,-,259045,-
3,4,0,0,0,預貯金純増,172869,-,5.3,71105,-,101524,-,175403,-,143773,-,248784,-,229455,-,220038,-
3,4,0,0,0,保険純増,17767,-,-7.7,6031,-,8664,-,9067,-,25696,-,23889,-,12401,-,39007,-
3,3,0,0,0,有価証券純購入,2656,-,-65.9,247,-,1305,-,-609,-,1392,-,5152,-,85,-,10832,-
3,1,0,0,0,土地家屋借金純減,44524,-,6.6,16620,-,30377,-,43633,-,39547,-,34397,-,63089,-,84523,-
3,1,0,0,0,他の借金純減,1192,-,139.4,1274,-,178,-,2408,-,1506,-,2265,-,-1125,-,1757,-
3,1,0,0,0,クレジット購入借入金純減,-21422,-,-126.6,-5209,-,-19227,-,-19948,-,-16188,-,-28779,-,-40519,-,-16407,-
3,1,0,0,0,土地家屋純増,33501,-,121.2,-,-,-,-,17477,-,5661,-,-,-,27831,-,179238,-
3,1,0,0,0,その他の純増,237,-,...,517,-,199,-,431,-,249,-,662,-,101,-,-499,-
3,1,0,0,0,繰越純増,-25025,-,-19.2,-16975,-,-20231,-,-21945,-,-28141,-,-18026,-,-18171,-,-53710,-
,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年,,,,,,,,,,,,,,,,,,,,,,
第１８表　年間収入７分位階層別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,
注）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）,,,,,,,,,,,,,,,,,,,,,,
