項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
2,2,0,0,0,土地家屋借金返済,47766,-,-3.7,13757,-,17398,-,54365,-,42662,-,53603,-,70170,-,82107,-
2,2,0,0,0,他の借金返済,1889,-,43.1,1324,-,1656,-,1427,-,1305,-,2024,-,2208,-,3179,-
2,2,0,0,0,クレジット購入借入金返済,108334,-,-4.6,38309,-,74172,-,85633,-,115243,-,122348,-,141146,-,184017,-
2,2,0,0,0,実支出以外の支払のその他,765,-,-14.2,758,-,631,-,906,-,672,-,385,-,377,-,1605,-
2,1,0,0,0,繰越金,303637,-,126.5,105399,-,396167,-,303103,-,205888,-,399456,-,363220,-,346667,-
3,0,0,0,0,可処分所得,583422,-,3.9,140054,-,322592,-,401067,-,487903,-,585163,-,722808,-,1401854,-
3,0,0,0,0,黒字,226299,-,3.7,-97606,-,54350,-,104049,-,144887,-,187026,-,274841,-,893456,-
3,1,0,0,0,金融資産純増,193292,-,1.1,-48099,-,58670,-,90850,-,118352,-,31003,-,240292,-,841236,-
3,3,0,0,0,貯蓄純増,190636,-,3.9,-48292,-,58077,-,89514,-,118231,-,33139,-,235482,-,827754,-
3,4,0,0,0,預貯金純増,172869,-,5.3,-46539,-,52929,-,73324,-,107252,-,7641,-,210242,-,784346,-
3,4,0,0,0,保険純増,17767,-,-7.7,-1753,-,5149,-,16190,-,10980,-,25499,-,25240,-,43408,-
3,3,0,0,0,有価証券純購入,2656,-,-65.9,192,-,593,-,1336,-,121,-,-2136,-,4810,-,13482,-
3,1,0,0,0,土地家屋借金純減,44524,-,6.6,13757,-,17398,-,54365,-,42662,-,53603,-,70170,-,60281,-
3,1,0,0,0,他の借金純減,1192,-,139.4,-2332,-,938,-,932,-,1305,-,2024,-,2208,-,3179,-
3,1,0,0,0,クレジット購入借入金純減,-21422,-,-126.6,-32525,-,-12485,-,-17621,-,-10568,-,-21009,-,-33870,-,-18286,-
3,1,0,0,0,土地家屋純増,33501,-,121.2,-,-,-,-,-,-,18853,-,141774,-,42894,-,26685,-
3,1,0,0,0,その他の純増,237,-,...,480,-,485,-,413,-,354,-,-3,-,-28,-,-40,-
3,1,0,0,0,繰越純増,-25025,-,-19.2,-28886,-,-10656,-,-24889,-,-26072,-,-20366,-,-46825,-,-19599,-
,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年,,,,,,,,,,,,,,,,,,,,,,
第１５表　勤め先収入７分位階層別１世帯当たり年平均１か月間の収入と用途別生計支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,
注）　１）は、「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いたもの。,,,,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：受取　2：支払　3：可処分所得等）,,,,,,,,,,,,,,,,,,,,,,
