実数・増減率,年次コード,年次,調査世帯数(世帯）,世帯人員（人）,有業人員（人）,世帯主平均年齢（歳）,実収入（円）,実収入／経常収入（円）,実収入／経常収入／勤め先収入（円）,実収入／経常収入／勤め先収入／世帯主収入（円）,実収入／経常収入／勤め先収入／世帯主収入／うち男（円）,実収入／経常収入／勤め先収入／世帯主収入／定期収入（円）,実収入／経常収入／勤め先収入／世帯主収入／臨時収入（円）,実収入／経常収入／勤め先収入／世帯主収入／賞与（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入／うち女（円）,実収入／経常収入／勤め先収入／他の世帯員収入（円）,実収入／経常収入／事業・内職収入（円）,実収入／経常収入／事業・内職収入／家賃収入（円）,実収入／経常収入／事業・内職収入／他の事業収入（円）,実収入／経常収入／事業・内職収入／内職収入（円）,実収入／経常収入／他の経常収入（円）,実収入／特別収入（円）,可処分所得（円）,実支出（円）,実支出／生計支出（円）,実支出／生計支出／消費支出（円）,実支出／生計支出／消費支出／食料（円）,実支出／生計支出／消費支出／食料／穀類（円）,実支出／生計支出／消費支出／食料／魚介類（円）,実支出／生計支出／消費支出／食料／肉類（円）,実支出／生計支出／消費支出／食料／乳卵類（円）,実支出／生計支出／消費支出／食料／野菜・海藻（円）,実支出／生計支出／消費支出／食料／果物（円）,実支出／生計支出／消費支出／食料／油脂・調味料（円）,実支出／生計支出／消費支出／食料／菓子類（円）,実支出／生計支出／消費支出／食料／調理食品（円）,実支出／生計支出／消費支出／食料／飲料（円）,実支出／生計支出／消費支出／食料／酒類（円）,実支出／生計支出／消費支出／食料／外食（円）,実支出／生計支出／消費支出／住居（円）,実支出／生計支出／消費支出／住居／家賃地代（円）,実支出／生計支出／消費支出／住居／設備修繕・維持（円）,実支出／生計支出／消費支出／光熱・水道（円）,実支出／生計支出／消費支出／光熱・水道／電気代（円）,実支出／生計支出／消費支出／光熱・水道／ガス代（円）,実支出／生計支出／消費支出／光熱・水道／他の光熱（円）,実支出／生計支出／消費支出／光熱・水道／上下水道料（円）,実支出／生計支出／消費支出／家具・家事用品（円）,実支出／生計支出／消費支出／家具・家事用品／家庭用耐久財（円）,実支出／生計支出／消費支出／家具・家事用品／室内装備・装飾品（円）,実支出／生計支出／消費支出／家具・家事用品／寝具類（円）,実支出／生計支出／消費支出／家具・家事用品／家事雑貨（円）,実支出／生計支出／消費支出／家具・家事用品／家事用消耗品（円）,実支出／生計支出／消費支出／家具・家事用品／家事サービス（円）,実支出／生計支出／消費支出／被服及び履物（円）,実支出／生計支出／消費支出／被服及び履物／和服（円）,実支出／生計支出／消費支出／被服及び履物／洋服（円）,実支出／生計支出／消費支出／被服及び履物／シャツ・セーター類（円）,実支出／生計支出／消費支出／被服及び履物／下着類（円）,実支出／生計支出／消費支出／被服及び履物／生地・糸類（円）,実支出／生計支出／消費支出／被服及び履物／他の被服（円）,実支出／生計支出／消費支出／被服及び履物／履物類（円）,実支出／生計支出／消費支出／被服及び履物／被服関連サービス（円）,実支出／生計支出／消費支出／保健医療（円）,実支出／生計支出／消費支出／保健医療／医薬品（円）,実支出／生計支出／消費支出／保健医療／健康保持用摂取品（円）,実支出／生計支出／消費支出／保健医療／保健医療用品 ・器具（円）,実支出／生計支出／消費支出／保健医療／保健医療サービス（円）,実支出／生計支出／消費支出／交通・通信（円）,実支出／生計支出／消費支出／交通・通信／交通（円）,実支出／生計支出／消費支出／交通・通信／自動車等関係費（円）,実支出／生計支出／消費支出／交通・通信／通信（円）,実支出／生計支出／消費支出／教育（円）,実支出／生計支出／消費支出／教育／授業料等（円）,実支出／生計支出／消費支出／教育／教科書・学習参考教材（円）,実支出／生計支出／消費支出／教育／補習教育（円）,実支出／生計支出／消費支出／教養娯楽（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用耐久財（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用品（円）,実支出／生計支出／消費支出／教養娯楽／書籍・他の印刷物（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽サービス（円）,実支出／生計支出／消費支出／その他の消費支出（円）,実支出／生計支出／消費支出／その他の消費支出／諸雑費（円）,実支出／生計支出／消費支出／その他の消費支出／こづかい（円）,実支出／生計支出／消費支出／その他の消費支出／交際費（円）,実支出／生計支出／消費支出／その他の消費支出／仕送り金（円）,実支出／生計支出／土地家屋購入（円）,実支出／その他の実支出（円）,平均消費性向（％）,エンゲル係数（％）,選択的支出係数（％）,公共的料金負担率（％）,公共的料金負担率／公共料金等負担率（％）,公共的料金負担率／準公共料金等負担率（％）
jissitu,nen,対前年（同月）実質増加率_令和 3年,-,-,-,-,4.4,5.6,5.6,5.3,5.3,5.3,-24,7,10.7,12.1,-20.1,2.9,10.3,-14.8,8.8,6,-25.8,4.2,-,-,4.3,0.9,-3.9,-1.6,-4.5,-5.5,-6.9,3.7,-5.3,8,15.3,4,10.3,-2.6,-2.3,-11.4,27.4,-4.9,-7.4,-4.4,-13.8,-1.1,-0.5,-1.9,39.8,21.2,1.5,-10.9,-20.2,-1.6,-29.9,0.9,0.2,12.1,-,-0.1,6.8,-34.5,2,0.7,-16.6,-8.4,9.4,17.7,-1.1,26.9,21,2.1,0,9.9,8.9,3.9,10.6,6.5,-10,4.8,-,18.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年 1月,-,-,-,-,3.5,4.8,4.6,-1.2,-2.7,2.1,-32,-76.8,36.3,37.9,27.9,-22.7,-7.5,160.2,-70.5,52,-38.4,3,-,-,-3.6,3.1,7.2,12.6,12,9.6,10.2,23.2,24.7,12.9,17,21.3,69.4,-35.2,17.1,-6.2,212.7,11,13.4,12.9,11.1,5.3,20.8,30.4,-16.4,131.5,13.6,16.1,-15.9,-22.3,616.4,-19.3,-36.1,-2.2,-,-28.2,-34.9,-37.1,19.9,-10.9,-56.7,42.5,42.1,-29.3,-53.9,-30.6,-9.2,-19,-27.4,475.5,0.5,-0.4,59.7,25.3,-4.2,-17.3,-,-15.1,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年 2月,-,-,-,-,11.7,11.2,12.9,7.6,6.8,7.1,-13.7,124.4,35.1,39.3,117.8,-52.1,-39.4,57.5,-84.1,7.4,76.3,11.1,-,-,1.1,-0.8,-7,10.3,1,-2.5,-0.8,4,3,4.4,15.8,13.2,58.2,-26,25,0.8,107,6.2,5.2,4.1,-32.8,13.7,-15.9,-20.5,93.1,-15,-9,-21.6,-43.6,3.1,-,6,32.2,6.6,-,-35.2,-24.2,-33.6,-21.9,-9.3,-45.4,-28.3,-18.6,-4.2,-51.8,29.1,1.3,27.3,35.2,245.7,-0.7,-17,2.7,25.5,-4,-34.6,-,-9.9,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年 3月,-,-,-,-,6.9,7.2,6.5,4.6,2.8,1.5,-37.1,61.2,27.6,24.9,-38.9,42.8,66.2,-15.3,56.3,28.5,-7.1,6.4,-,-,22.9,3.8,-16.3,-0.2,-9.8,-13.2,-6.2,-10,-14.4,8.1,25.7,16.3,69.9,9.1,-13.4,-14.2,-1.9,10.8,10.1,11.6,-46.2,17.1,40.8,23,508.1,23.4,40.2,-13.1,-5.9,7.3,-,8.9,4.1,39.1,-,1.6,12.6,-19.5,22.1,26.5,-43.8,18.8,37.6,66.9,-2.8,168.8,29,45.7,45.7,-13.1,56.4,25.9,97.7,48.4,5.8,5.3,-,12.3,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年 4月,-,-,-,-,14.1,11.4,11.5,7.6,6.4,11.5,-23.9,-45.4,35.4,44.9,10.4,96.8,83.9,146,48.7,1.4,233.5,15.3,-,-,26.3,9.7,-12.1,-4.3,-17.1,-18,-12.6,-6.9,-11.9,10.5,27.4,8.9,9.1,160.9,-22.4,-25.1,-2.5,-5.9,-7,-4.5,-14.3,-5.6,69.9,270.1,1,264.7,42.9,-23.3,35.7,180.1,285.6,226.8,319.6,129.3,-,173.6,173.1,50.8,10.3,2.1,33.3,4,12.6,3,169.3,-43.6,20.3,26.6,27.1,24.8,24.3,52.5,54.2,15.1,0.9,103.4,-,169.5,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年 5月,-,-,-,-,31.6,29.2,26.5,26.6,24.4,18.3,16.2,-,29.1,34.7,2.7,197.8,119.3,308.2,267.4,143.6,105.4,33.8,-,-,25.7,9,-5.4,7.2,-7.3,-14.4,-7,6.3,-11.4,11.4,19.9,4.4,17.9,79.9,-14.2,-24.1,82.5,-9.2,-12.2,-4,37.9,-10.1,9.6,30.7,-50.1,26.2,30.1,-9.4,-28.5,41,-,44.6,66.4,90.9,-,17.3,63.6,-12.3,11.5,4.7,5.4,-6.2,22.8,37,-12.6,53.5,27.6,27.3,27.9,-38.2,34.1,37.3,4.1,15.3,-15.9,95,-,157.1,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年 6月,-,-,-,-,5.9,15.7,17.9,14.1,12.6,15.9,-28.8,12.6,41.6,51.2,9.9,126.7,182.6,5.2,96,-17.6,-90.1,2.9,-,-,-5.9,3.7,-8.8,0.4,-3.7,-8.3,-8.9,-2.4,-6.1,6.1,19,6,22.3,16.9,-42.3,-29.7,-72,-9.1,-9.2,-12.1,58.7,-7.2,-45,-69.5,-72.8,-53,-16.1,-8.8,-35,-14.3,-73.2,12.3,-29.7,0.3,-,-12.8,-16.3,-66.9,-6.4,-1,-17.8,-4.9,-7.4,-10.7,2.7,-21.7,0.9,13.1,1.1,-48,34.8,6.5,-9.3,-11.9,-16.7,31.3,-,28.2,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年 7月,-,-,-,-,3.6,15.9,16.4,13.7,15.7,16.1,-61.8,10.3,43.3,43.2,-29.7,8.2,-18.7,11.5,122.7,-29.4,-95,-0.2,-,-,5.6,4.7,-3.9,-3.2,-1.5,-3.4,-5,5.4,-2.4,14,20.8,16.8,7.7,4.5,-0.2,-25.8,138.2,-12.6,-18.5,-9.6,125.1,-4.8,-2.6,-11.7,-12.3,96.2,-6.5,-11.8,-22.2,-14.9,-88.7,-30.5,0.2,-3.7,-,39.4,28.9,-55.6,-5.9,12.4,-46.7,-36.5,7.7,57.5,47.1,98.4,23.6,-11.8,-16,-72.1,-1.9,17.5,2.6,12.3,-14,33,-,14.6,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年 8月,-,-,-,-,10.2,5.9,7.9,10.7,12.9,9.8,-46.8,108.4,4.3,7.4,-39.3,-26.4,-11.3,-87.1,123.7,-12,212.8,9.1,-,-,-2,-3.9,-4.6,-6.8,-4.8,-7.6,-5.6,16,-3.3,5.6,15.9,-7.8,0.3,-21.2,-9,-13.1,1.4,-10.8,-10,-11.5,208.6,-12.4,-12.7,-10,-46.5,-5.7,-20.7,-14.7,140.6,-33.9,-100,-36.1,-30.8,-15.3,-,-21.7,-15,-70.2,3.6,-2.3,-30,-18.5,18,44.4,5.3,95.9,22.5,31.7,3.4,98.6,71.2,-15.1,-36,-12.2,-29.7,-9.9,-,-13.7,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年 9月,-,-,-,-,0.6,1.6,1.3,3.8,4.2,3.3,-35,116,-3.9,-6.1,-32.3,12.3,5.3,10.5,33.7,14.8,-54.3,-0.4,-,-,-5.1,-4.4,6.3,-2.6,-2,-4.7,-11.2,11.2,-7.6,4.5,19.6,-6.8,-16.7,-22.6,1.9,18.4,-43.9,-5.4,-9.3,-0.6,57.7,-1.7,-12.2,-15.7,-23.1,76.3,-7.1,-11.9,-39,-14.3,-14.4,-31,-20.2,1.9,-,-19.2,-3.1,52.3,-1.1,-4.2,-22.7,-11,6.7,12.1,-12,14.7,29.3,-28.5,-34.5,-53.6,7.7,-0.3,-15,3.2,-22,5.3,-,0.7,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年10月,-,-,-,-,-4.7,-5.1,-6.3,-1.3,0,-2,-11.9,611.7,-21,-24.3,-47,-47.8,-4.9,-88.5,-33.8,15.7,17.9,-3.7,-,-,-8.6,-0.8,-0.5,-10,-5.5,-2.1,-8.6,1.4,-5.4,11.7,10.2,-1.2,3.1,-3.6,-33.2,-2.5,-64.4,-7.2,-11,-14.7,-43.4,5.1,47,134.7,385.4,8,-1.6,-11.4,16.7,-14.3,-,-11.4,-43.7,-0.4,-,5.6,30.1,-29.3,0.2,-9.1,129.2,-21.6,2.5,11.9,-15,11.7,38.5,-17.1,-11.3,10.5,-38.1,-13.1,-28.7,-11.7,-13.8,-10.3,-,-24.4,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年11月,-,-,-,-,-9.5,-12.1,-11.9,-9.2,-8.6,-8.1,12.3,-79.4,-20.3,-23.4,-39.4,-42.7,-48.8,-65.5,201.3,1.6,250.2,-7.8,-,-,-4.5,-7.5,1.3,-12.9,-9.1,-1.7,-11.6,-2.1,-11.6,1.7,5.2,-7.3,-23.9,-13.4,-7.5,-4.4,-13.8,-19,-23.3,-16.1,-46.2,-11.9,-18.3,-43.4,-20.4,58.7,-8,-4.6,-20.8,-9,-26.2,-1.8,-2.6,4.5,-,0,5.3,-61.7,-12,6.8,7.1,-4.1,-20,17.4,4.5,23.4,29.9,-26.2,-39,29.3,-6.3,-1.5,163.2,-4.6,-14.4,-11.5,-,15.2,-,-,-,-,-,,,,,,
jissitu,tuki,対前年（同月）実質増加率_令和 3年12月,-,-,-,-,-5.8,-8.1,-9.5,-6.2,-4.9,-7.5,-5.9,-5.1,-20.8,-19,-43.4,23.4,-6.4,1.6,348.9,30,111.2,-3.1,-,-,5.9,-2.8,3.5,-6.6,-1.3,8.8,-10.4,-1.5,-8.4,6,-2.5,-5.7,-17.1,-1,90.7,2.5,306.6,-8.3,-13.8,-9.2,9.7,1.9,-19.1,-11.2,-33.2,-42.4,-14.2,-6.9,-55.2,6.1,-96.9,12.8,39.1,7.5,-,6.8,2.3,-11.7,16.4,-7.1,21.2,0.1,32.3,27,54.3,-3,67.7,-3.7,-2.3,79.8,-8.6,-11.5,-59.1,-6.2,12.9,-6.9,-,-7.2,-,-,-,-,-,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 3年,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第１４表　　　　主　な　収　入　と　支　出　及　び　対　前　年　（同　月）  増　加　率  ―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注１）　平成30年１月に調査で使用する家計簿を改正し順次変更を行ったため、平成30年及び平成31年・令和元年の「対前年増加率」の値には当該改正の影響による変動が含まれ得る。　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注２）　平成31年・令和元年からは、調査対象に農林漁家世帯を含めている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hyoutou0,hyoutou0,hyoutou0,hyoutou0,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou1,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou2,hyoutou3,hyoutou3,hyoutou3,hyoutou3,hyoutou3,hyoutou3,,,
bunrui0,bunrui0,bunrui0,bunrui0,bunrui1,bunrui2,bunrui3,bunrui4,bunrui6,bunrui5,bunrui5,bunrui5,bunrui4,bunrui6,bunrui4,bunrui3,bunrui4,bunrui4,bunrui4,bunrui3,bunrui2,bunrui1,bunrui1,bunrui2,bunrui3,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui4,bunrui5,bunrui5,bunrui5,bunrui5,bunrui3,bunrui2,bunrui1,bunrui1,bunrui1,bunrui1,bunrui2,bunrui2,,,
youto001,youto002,youto003,youto004,youto005,youto006,youto007,youto008,youto009,youto010,youto011,youto012,youto013,youto014,youto015,youto016,youto017,youto018,youto019,youto020,youto021,youto022,youto023,youto024,youto025,youto026,youto027,youto028,youto029,youto030,youto031,youto032,youto033,youto034,youto035,youto036,youto037,youto038,youto039,youto040,youto041,youto042,youto043,youto044,youto045,youto046,youto047,youto048,youto049,youto050,youto051,youto052,youto053,youto054,youto055,youto056,youto057,youto058,youto059,youto060,youto061,youto062,youto063,youto064,youto065,youto066,youto067,youto068,youto069,youto070,youto071,youto072,youto073,youto074,youto075,youto076,youto077,youto078,youto079,youto080,youto081,youto082,youto083,youto084,youto085,youto086,youto087,youto088,youto089,youto090,youto091,youto092,youto093,,,
