事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,2月,13.9,15.6,12.7,97.3,120.8,79.5,91.2,110.2,76.8,6.1,10.6,2.7
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,3月,14.7,16,13.6,102,123.5,85.2,95.2,112.2,81.9,6.8,11.3,3.3
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,4月,14.7,16.2,13.5,102.4,124.9,85.5,95.2,112.7,82,7.2,12.2,3.5
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,5月,14.9,16.2,13.9,104.4,124,88.4,97.2,112.3,84.9,7.2,11.7,3.5
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,6月,15.4,16.8,14.3,106.8,128,89.8,99.8,116.5,86.5,7,11.5,3.3
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,7月,15.2,16.7,14.1,105.7,127.2,88.1,98.4,115.1,84.6,7.3,12.1,3.5
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,8月,15,16.3,13.9,104.2,124.6,86.6,97.3,113.4,83.5,6.9,11.2,3.1
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,9月,14.6,15.9,13.5,100.8,121.2,84,94.1,110.1,81,6.7,11.1,3
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,10月,14.9,16.4,13.6,103.3,124.5,85.2,96.4,113.1,82.1,6.9,11.4,3.1
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,11月,14.7,16.1,13.5,101.5,123.2,83.5,94.2,111.1,80.2,7.3,12.1,3.3
５人以上,"M 宿泊業,飲食サービス業",平成29,2017,12月,14.7,16.1,13.6,102.7,123,85.9,95.2,110.8,82.3,7.5,12.2,3.6
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,19,19.8,18.2,150.3,160.5,139.4,142,150.3,133.1,8.3,10.2,6.3
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,18.7,19.3,18.1,145.5,151.8,139.7,138.1,143.7,133,7.4,8.1,6.7
５人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,18,18.5,17.6,141.6,147.9,136,132.8,138.1,128,8.8,9.8,8
５人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,18.1,18.9,17.4,140.1,151.7,130.4,131.4,141.4,123.1,8.7,10.3,7.3
５人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,17.8,18.4,17.2,135.2,143.4,128.5,129,136.4,122.9,6.2,7,5.6
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,17,17.9,16.4,130.9,141.7,122.4,124,133.1,116.7,6.9,8.6,5.7
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,1月,16.2,17,15.6,125,134.3,116.9,118.7,126.4,111.9,6.3,7.9,5
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,2月,16.5,17.4,15.8,124.9,136.6,115.4,118.6,129,110.2,6.3,7.6,5.2
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,3月,17.2,17.9,16.7,133.2,141.9,126.4,126.6,134,120.8,6.6,7.9,5.6
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,4月,17.7,18.5,17,137.3,147.7,129.2,129.4,137.9,122.8,7.9,9.8,6.4
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,5月,17.4,18.4,16.7,133.9,146.1,124.2,127.7,138,119.6,6.2,8.1,4.6
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,6月,17.8,18.8,17,137.9,150.5,128,130.7,141.7,122.1,7.2,8.8,5.9
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,7月,17.5,18.4,16.8,134.2,146.5,124.9,127.2,137.2,119.7,7,9.3,5.2
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,8月,17.1,18,16.4,133.2,143.6,125,126.8,136,119.6,6.4,7.6,5.4
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,9月,16.9,17.7,16.2,129.3,139.5,121.2,123,131.9,115.9,6.3,7.6,5.3
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,10月,16.8,17.6,16.1,128.8,139,120.8,120.8,129.4,114.1,8,9.6,6.7
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,11月,16.3,17.2,15.6,124.5,135.2,116.2,117,126.2,109.9,7.5,9,6.3
５人以上,"N 生活関連サービス業,娯楽業",平成29,2017,12月,16.8,17.7,16.1,128.7,140.1,120.1,121,130.3,113.9,7.7,9.8,6.2
５人以上,"O 教育,学習支援業",平成24,2012,年平均,16.2,16.1,16.2,114.8,114.2,115.3,111.3,111.4,111.1,3.5,2.8,4.2
５人以上,"O 教育,学習支援業",平成25,2013,年平均,15.7,15.9,15.4,111,113.4,108.3,107.5,110.1,104.6,3.5,3.3,3.7
５人以上,"O 教育,学習支援業",平成26,2014,年平均,15.5,15.8,15.2,109.9,112.2,107.4,106.5,109,103.8,3.4,3.2,3.6
５人以上,"O 教育,学習支援業",平成27,2015,年平均,14.8,14.9,14.8,104.7,103.7,105.4,100.7,99.4,101.8,4,4.3,3.6
５人以上,"O 教育,学習支援業",平成28,2016,年平均,15.2,15.1,15.2,109.2,108,110.3,105,103.6,106.3,4.2,4.4,4
５人以上,"O 教育,学習支援業",平成29,2017,年平均,15.2,15.3,15.1,109.1,109.2,108.9,104.3,104.2,104.4,4.8,5,4.5
５人以上,"O 教育,学習支援業",平成29,2017,1月,14,14,14,99.4,99.4,99.4,95.8,95.4,96.2,3.6,4,3.2
５人以上,"O 教育,学習支援業",平成29,2017,2月,15.1,15,15.2,110.3,110,110.7,105.9,105.1,106.7,4.4,4.9,4
５人以上,"O 教育,学習支援業",平成29,2017,3月,15.3,15.5,15.1,110.3,111.9,108.9,105.5,106.7,104.5,4.8,5.2,4.4
５人以上,"O 教育,学習支援業",平成29,2017,4月,15.7,15.8,15.6,112.6,113.1,112.3,107.6,107.9,107.4,5,5.2,4.9
５人以上,"O 教育,学習支援業",平成29,2017,5月,15.3,15.4,15.2,110.1,110.1,109.9,105.5,104.9,105.9,4.6,5.2,4
５人以上,"O 教育,学習支援業",平成29,2017,6月,16.5,16.6,16.3,117.4,118.2,116.9,112.8,112.8,112.9,4.6,5.4,4
５人以上,"O 教育,学習支援業",平成29,2017,7月,15.4,15.7,15.1,109.5,110.9,108.3,104.7,106,103.6,4.8,4.9,4.7
５人以上,"O 教育,学習支援業",平成29,2017,8月,12.8,13,12.5,92.6,94,91.3,89,90.1,87.9,3.6,3.9,3.4
５人以上,"O 教育,学習支援業",平成29,2017,9月,15.3,15.3,15.3,111.2,109.4,112.8,105.5,103.8,107.1,5.7,5.6,5.7
５人以上,"O 教育,学習支援業",平成29,2017,10月,15.9,16.1,15.7,114,113.4,114.5,108.5,108,108.9,5.5,5.4,5.6
５人以上,"O 教育,学習支援業",平成29,2017,11月,15.8,16,15.6,113.8,113.7,113.9,108.1,108,108.3,5.7,5.7,5.6
５人以上,"O 教育,学習支援業",平成29,2017,12月,15,15.2,14.7,107.4,107.5,107.3,102.4,102.7,102.2,5,4.8,5.1
５人以上,"P 医療,福祉",平成24,2012,年平均,17.2,17.3,17.2,128.7,135.6,125.9,123.1,128.1,121.1,5.6,7.5,4.8
５人以上,"P 医療,福祉",平成25,2013,年平均,16.9,17.1,16.9,126.9,134.3,124,121.1,126.5,119,5.8,7.8,5
５人以上,"P 医療,福祉",平成26,2014,年平均,16.9,17,16.9,126.2,132.7,123.8,120.5,125.3,118.7,5.7,7.4,5.1
５人以上,"P 医療,福祉",平成27,2015,年平均,17.4,17.3,17.4,125.4,133.4,122.5,119.8,126.6,117.4,5.6,6.8,5.1
５人以上,"P 医療,福祉",平成28,2016,年平均,17.5,17.7,17.4,126.1,136.9,122.5,120.6,129.4,117.7,5.5,7.5,4.8
５人以上,"P 医療,福祉",平成29,2017,年平均,17.5,18.2,17.2,125.7,140.8,120.6,120.6,134,116.1,5.1,6.8,4.5
５人以上,"P 医療,福祉",平成29,2017,1月,16.4,17.1,16.1,117.8,131.9,113.4,112.2,125.1,108.1,5.6,6.8,5.3
５人以上,"P 医療,福祉",平成29,2017,2月,17.1,17.8,16.8,123,137.1,118.3,117.5,129.7,113.5,5.5,7.4,4.8
５人以上,"P 医療,福祉",平成29,2017,3月,17.9,18.7,17.6,127.3,143.7,122,121.9,136.4,117.2,5.4,7.3,4.8
５人以上,"P 医療,福祉",平成29,2017,4月,18,18.9,17.7,128.9,146.9,122.9,123.8,139.8,118.5,5.1,7.1,4.4
５人以上,"P 医療,福祉",平成29,2017,5月,17.5,18.3,17.2,126.1,141.4,120.9,121.2,134.8,116.6,4.9,6.6,4.3
５人以上,"P 医療,福祉",平成29,2017,6月,18.3,19.1,18,131.2,148,125.7,125.9,140.8,121,5.3,7.2,4.7
５人以上,"P 医療,福祉",平成29,2017,7月,17.7,18.4,17.5,127.6,142.4,122.5,122.9,136,118.3,4.7,6.4,4.2
５人以上,"P 医療,福祉",平成29,2017,8月,17.6,18.2,17.3,126.5,141.2,121.3,121.9,135,117.3,4.6,6.2,4
５人以上,"P 医療,福祉",平成29,2017,9月,17.3,17.9,17.1,122.6,138,117.4,117.8,131.5,113.1,4.8,6.5,4.3
５人以上,"P 医療,福祉",平成29,2017,10月,17.6,18.1,17.4,128,140.6,123.4,123,133.9,119,5,6.7,4.4
５人以上,"P 医療,福祉",平成29,2017,11月,17.6,18.1,17.3,126.8,140.1,122,121.8,133.2,117.7,5,6.9,4.3
５人以上,"P 医療,福祉",平成29,2017,12月,17,17.9,16.8,122.7,138.6,117.4,117.6,131.8,112.8,5.1,6.8,4.6
５人以上,Q 複合サービス事業,平成24,2012,年平均,18.4,18.8,17.9,139.8,150.7,128.4,131.4,140.8,121.6,8.4,9.9,6.8
５人以上,Q 複合サービス事業,平成25,2013,年平均,18.1,18.7,17.5,139.8,149.7,130,130.5,138.5,122.6,9.3,11.2,7.4
５人以上,Q 複合サービス事業,平成26,2014,年平均,18.4,18.7,18.1,141.7,148.5,134.1,133.6,138.8,127.8,8.1,9.7,6.3
５人以上,Q 複合サービス事業,平成27,2015,年平均,18.4,18.8,17.8,146.5,153,139.2,138.7,143.6,133.1,7.8,9.4,6.1
５人以上,Q 複合サービス事業,平成28,2016,年平均,18.2,18.8,17.6,145.6,153.3,137.9,138.1,144.3,131.9,7.5,9,6
５人以上,Q 複合サービス事業,平成29,2017,年平均,18.7,19,18.5,147.3,153.4,142.4,140.3,144.4,137,7,9,5.4
５人以上,Q 複合サービス事業,平成29,2017,1月,17.5,17.6,17.5,139.1,140.9,137.5,132.4,133.1,131.8,6.7,7.8,5.7
５人以上,Q 複合サービス事業,平成29,2017,2月,18,18.2,17.9,142,146.4,138.2,135.9,138.7,133.5,6.1,7.7,4.7
５人以上,Q 複合サービス事業,平成29,2017,3月,20,20.3,19.7,157.1,164,151.4,149.6,153.7,146.2,7.5,10.3,5.2
５人以上,Q 複合サービス事業,平成29,2017,4月,19.3,19.9,18.8,153.6,162.4,146.3,145.9,152.3,140.6,7.7,10.1,5.7
５人以上,Q 複合サービス事業,平成29,2017,5月,18.7,18.9,18.5,147.4,152.4,143.2,140.3,142.8,138.2,7.1,9.6,5
５人以上,Q 複合サービス事業,平成29,2017,6月,19.7,19.9,19.5,155.8,162.2,150.4,148.4,152.6,144.9,7.4,9.6,5.5
５人以上,Q 複合サービス事業,平成29,2017,7月,18.3,18.7,18,144,151.1,138.7,136.8,141.7,133.1,7.2,9.4,5.6
５人以上,Q 複合サービス事業,平成29,2017,8月,18.5,18.7,18.3,145,149.8,141.2,140,143.6,137.2,5,6.2,4
５人以上,Q 複合サービス事業,平成29,2017,9月,17.8,18.3,17.5,139.7,148.2,133.1,133.3,139.7,128.4,6.4,8.5,4.7
５人以上,Q 複合サービス事業,平成29,2017,10月,19.1,19.4,18.8,149,155.8,143.6,142.3,147.4,138.3,6.7,8.4,5.3
５人以上,Q 複合サービス事業,平成29,2017,11月,18.6,18.8,18.4,145.3,150.7,141,137.2,140.2,134.8,8.1,10.5,6.2
５人以上,Q 複合サービス事業,平成29,2017,12月,19.2,19.7,18.8,150.3,157.9,144.5,141.6,147.7,137,8.7,10.2,7.5
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,18.8,19.6,17.8,148,163.5,128.4,134.6,145.8,120.4,13.4,17.7,8
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,18.4,19.2,17.4,144.6,159.6,125.5,131.5,142.4,117.6,13.1,17.2,7.9
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,18.2,19.2,17.1,143.3,159.6,123.2,129.9,141.7,115.3,13.4,17.9,7.9
５人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,18.5,19.1,17.7,146.7,157.2,131.3,134.3,141.8,123.3,12.4,15.4,8
５人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,18.4,19.1,17.6,143.8,154.6,129.3,132.8,141.4,121.4,11,13.2,7.9
５人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,18.3,18.9,17.6,141.6,152.3,127.9,131.3,139.4,120.9,10.3,12.9,7
５人以上,R サービス業（他に分類されないもの）,平成29,2017,1月,17.3,18,16.4,135.3,147.1,119.3,124.9,134,112.6,10.4,13.1,6.7
５人以上,R サービス業（他に分類されないもの）,平成29,2017,2月,17.9,18.6,17.1,137.3,149.3,122,127.2,136.4,115.5,10.1,12.9,6.5
５人以上,R サービス業（他に分類されないもの）,平成29,2017,3月,18.9,19.5,18.1,145,156.3,130.5,134.2,142.9,123.1,10.8,13.4,7.4
５人以上,R サービス業（他に分類されないもの）,平成29,2017,4月,18.5,19.1,17.6,142.8,153.5,128.2,132.3,140.6,121,10.5,12.9,7.2
５人以上,R サービス業（他に分類されないもの）,平成29,2017,5月,18,18.6,17.3,139.8,149.3,127.3,129.5,136.5,120.3,10.3,12.8,7
５人以上,R サービス業（他に分類されないもの）,平成29,2017,6月,18.8,19.4,18.1,144.5,154.5,131.4,134.7,142.1,124.9,9.8,12.4,6.5
５人以上,R サービス業（他に分類されないもの）,平成29,2017,7月,18.5,19.1,17.9,142.9,153,129.6,132.7,140.2,122.9,10.2,12.8,6.7
５人以上,R サービス業（他に分類されないもの）,平成29,2017,8月,18.3,18.8,17.7,141.9,151.1,129.8,131.9,138.7,122.9,10,12.4,6.9
５人以上,R サービス業（他に分類されないもの）,平成29,2017,9月,18.4,19,17.6,141.7,152.6,128.1,131.7,140.2,121.2,10,12.4,6.9
５人以上,R サービス業（他に分類されないもの）,平成29,2017,10月,18.4,19,17.7,142.1,152.6,129.3,132.2,140.2,122.4,9.9,12.4,6.9
５人以上,R サービス業（他に分類されないもの）,平成29,2017,11月,18.5,19.2,17.7,144.3,155.3,130.6,133,141.2,122.7,11.3,14.1,7.9
５人以上,R サービス業（他に分類されないもの）,平成29,2017,12月,18.3,19,17.5,141.9,153,127.8,131.4,139.9,120.6,10.5,13.1,7.2
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成24,2012,年平均,19.5,20.2,18.1,158.8,168.6,140.7,144.8,153.4,128.9,14,15.2,11.8
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成25,2013,年平均,19.3,20,18,157.2,167.9,139.4,142.5,151.2,128.1,14.7,16.7,11.3
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成26,2014,年平均,19,19.8,17.6,155.2,166.1,136.5,140.9,150.1,125.1,14.3,16,11.4
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成27,2015,年平均,18.3,19.3,17,147.3,159.4,130,135.2,146.1,119.6,12.1,13.3,10.4
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成28,2016,年平均,18.7,19.7,17.2,151.1,162.9,133.3,139.1,149.5,123.3,12,13.4,10
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,年平均,18.7,19.7,17.3,150.7,162.1,133.8,138.7,149.1,123.1,12,13,10.7
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,1月,17.5,18.6,15.9,142,153.3,124.7,130.4,141,114.1,11.6,12.3,10.6
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,2月,18.2,19.2,16.7,148.1,160,130.4,135.4,146.3,119.2,12.7,13.7,11.2
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,3月,18.6,19.3,17.5,150.9,160.6,135.8,138.4,147.2,124.8,12.5,13.4,11
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,4月,19.6,20.7,17.9,159.4,171.4,141.1,145.9,156.9,129.2,13.5,14.5,11.9
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,5月,18.4,19.3,17.1,149,159.8,132.6,136.4,146.1,121.7,12.6,13.7,10.9
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,6月,19.8,20.7,18.4,156.5,167.9,139.2,145,155.2,129.5,11.5,12.7,9.7
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,7月,19.5,20.6,17.9,157,169.6,138.4,145.4,157.1,128.3,11.6,12.5,10.1
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,8月,18.4,19.5,16.8,148.4,160,131.1,136.8,147.7,120.6,11.6,12.3,10.5
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,9月,18.3,19.3,16.8,147.2,159.2,129.6,136,147,119.9,11.2,12.2,9.7
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,10月,18.5,19.4,17.1,147.6,159.2,130.4,136.3,147,120.6,11.3,12.2,9.8
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,11月,19,19.9,17.7,152.2,163.3,135.9,139.9,150,125,12.3,13.3,10.9
５人以上,E09、10 食料品製造業、飲料・たばこ・飼料製造業,平成29,2017,12月,18.8,19.6,17.7,150.7,160.5,136.2,138.4,147.7,124.6,12.3,12.8,11.6
５人以上,E11 繊維工業,平成24,2012,年平均,19.9,20.2,19.3,157.7,164.6,147,148.7,153.2,141.6,9,11.4,5.4
５人以上,E11 繊維工業,平成25,2013,年平均,19.2,19.6,18.5,153.5,160.6,142.3,142.4,147.5,134.3,11.1,13.1,8
５人以上,E11 繊維工業,平成26,2014,年平均,19.1,19.6,18.7,150.8,154.6,147.7,143.7,146.9,141.1,7.1,7.7,6.6
５人以上,E11 繊維工業,平成27,2015,年平均,19.9,20.3,19.5,158.1,160.5,155.9,155.4,159.9,151.4,2.7,0.6,4.5
５人以上,E11 繊維工業,平成28,2016,年平均,20.1,20.2,20,164.2,166.2,161.1,162,164.7,157.8,2.2,1.5,3.3
５人以上,E11 繊維工業,平成29,2017,年平均,20.1,20.1,20.1,159.7,161.8,156.8,156.8,158.3,154.7,2.9,3.5,2.1
５人以上,E11 繊維工業,平成29,2017,1月,17.8,17.8,17.7,142.6,143.4,141,138.3,139.5,136.1,4.3,3.9,4.9
５人以上,E11 繊維工業,平成29,2017,2月,20.8,20.8,20.7,165.8,168,162,162.5,164.3,159.3,3.3,3.7,2.7
５人以上,E11 繊維工業,平成29,2017,3月,19.4,19.5,19.1,154.6,157.2,150.4,150.9,153,147.4,3.7,4.2,3
５人以上,E11 繊維工業,平成29,2017,4月,21.7,21.8,21.6,172.8,174.5,169.9,168.5,169.9,166,4.3,4.6,3.9
５人以上,E11 繊維工業,平成29,2017,5月,18.6,18.3,19,148.2,147.9,148.7,144.4,143.5,145.8,3.8,4.4,2.9
５人以上,E11 繊維工業,平成29,2017,6月,20.7,20.7,20.9,166.9,167.7,165.7,162.6,162.9,162.1,4.3,4.8,3.6
５人以上,E11 繊維工業,平成29,2017,7月,20.7,20.8,20.5,161.2,165.2,155.8,159.4,162.4,155.3,1.8,2.8,0.5
５人以上,E11 繊維工業,平成29,2017,8月,18.5,18.7,18.2,145.4,149.4,139.9,144,147.1,139.7,1.4,2.3,0.2
５人以上,E11 繊維工業,平成29,2017,9月,20.6,20.9,20.1,161.4,167.8,152.9,159.8,165.1,152.7,1.6,2.7,0.2
５人以上,E11 繊維工業,平成29,2017,10月,20.1,20.4,19.6,158.4,163.1,151.8,156.7,160.4,151.6,1.7,2.7,0.2
５人以上,E11 繊維工業,平成29,2017,11月,21.1,20.8,21.6,168.2,167.5,169.2,165.6,164.7,166.9,2.6,2.8,2.3
５人以上,E11 繊維工業,平成29,2017,12月,21.6,21.3,22,172.1,171.8,172.4,169.8,168.8,171.1,2.3,3,1.3
５人以上,E12 木材・木製品製造業（家具を除く）,平成24,2012,年平均,19,20.5,15.1,152.8,167.3,111.9,142.9,154.8,109.5,9.9,12.5,2.4
５人以上,E12 木材・木製品製造業（家具を除く）,平成25,2013,年平均,18.3,19.2,15.5,149.9,159.3,120,141.7,149.3,117.7,8.2,10,2.3
５人以上,E12 木材・木製品製造業（家具を除く）,平成26,2014,年平均,19.4,19.4,19.5,165.7,167.3,159,155.8,155.9,155.2,9.9,11.4,3.8
５人以上,E12 木材・木製品製造業（家具を除く）,平成27,2015,年平均,19.8,20.2,18.4,159.2,165.8,134.6,153.2,158.6,133.1,6,7.2,1.5
５人以上,E12 木材・木製品製造業（家具を除く）,平成28,2016,年平均,20.3,21,18.7,152.2,158.6,136.7,138,145.1,120.7,14.2,13.5,16
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,年平均,20.8,21.2,20.1,162.9,171.1,149.5,144.5,151.8,132.5,18.4,19.3,17
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,1月,17.5,18.2,16.4,135.3,146,120.1,120.6,130.3,106.9,14.7,15.7,13.2
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,2月,21.4,22.4,20,165.1,180.3,144,147.7,160.2,130.4,17.4,20.1,13.6
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,3月,19.8,21,18,151.9,165.8,131.9,138.8,152.5,119.1,13.1,13.3,12.8
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,4月,22.6,23.2,21.6,175.1,186.9,156.3,154.4,164.8,137.8,20.7,22.1,18.5
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,5月,19.8,20.1,19.2,157.6,163.2,148.2,138.7,143.5,130.5,18.9,19.7,17.7
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,6月,21.9,21.7,22.4,178.3,184.4,168.3,157.3,161.2,150.9,21,23.2,17.4
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,7月,21.4,21.2,21.6,168.3,172.1,162.4,148.2,152.7,141,20.1,19.4,21.4
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,8月,20.2,20.6,19.6,160,166.6,149.3,141.3,148.3,129.8,18.7,18.3,19.5
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,9月,21,21.2,20.6,166,171.5,156.6,145.6,151.5,135.4,20.4,20,21.2
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,10月,20.9,21,20.7,168,172.3,160.3,146,150.9,137.2,22,21.4,23.1
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,11月,21.7,21.7,21.7,166.6,171.3,157.7,149.2,152.5,143,17.4,18.8,14.7
５人以上,E12 木材・木製品製造業（家具を除く）,平成29,2017,12月,21.2,21.6,20.4,163.3,172.7,146.1,146.7,153.4,134.4,16.6,19.3,11.7
５人以上,E13 家具・装備品製造業,平成24,2012,年平均,19.1,19.5,18.3,152.4,158.8,138.3,143.8,150.2,129.7,8.6,8.6,8.6
５人以上,E13 家具・装備品製造業,平成25,2013,年平均,19.1,19.3,18.5,155.8,157.4,151.6,145.2,147,140.3,10.6,10.4,11.3
５人以上,E13 家具・装備品製造業,平成26,2014,年平均,20,20.4,19.1,157.7,158.6,155.4,148,148.7,146.1,9.7,9.9,9.3
５人以上,E13 家具・装備品製造業,平成27,2015,年平均,19.3,19.2,19.6,165.8,167.8,160.2,151.5,151.1,152.6,14.3,16.7,7.6
５人以上,E13 家具・装備品製造業,平成28,2016,年平均,19.1,19.4,18.7,164.2,168.4,153.9,153.4,155.5,148.3,10.8,12.9,5.6
５人以上,E13 家具・装備品製造業,平成29,2017,年平均,21.6,22.2,18.9,178.6,190.3,128.5,163.4,172.2,125.6,15.2,18.1,2.9
５人以上,E13 家具・装備品製造業,平成29,2017,1月,17.8,18.9,15,148.5,161.4,116.8,138.9,148.6,115.2,9.6,12.8,1.6
５人以上,E13 家具・装備品製造業,平成29,2017,2月,22.1,23.4,18.3,179.8,200.6,117.3,163.7,180.1,114.3,16.1,20.5,3
５人以上,E13 家具・装備品製造業,平成29,2017,3月,22.2,22.8,19.9,185.9,201.9,133.8,164.9,175.5,130.3,21,26.4,3.5
５人以上,E13 家具・装備品製造業,平成29,2017,4月,23,24,20,187.4,204.4,131.7,171.3,184.7,127.5,16.1,19.7,4.2
５人以上,E13 家具・装備品製造業,平成29,2017,5月,20.6,21.1,18.7,160.9,170.8,129.2,146.5,152.7,126.6,14.4,18.1,2.6
５人以上,E13 家具・装備品製造業,平成29,2017,6月,23,23.8,20.4,174.1,188.2,130.7,163.7,176.1,125.4,10.4,12.1,5.3
５人以上,E13 家具・装備品製造業,平成29,2017,7月,22.2,22.4,20.7,192,199.3,139.5,176.8,182.3,137.3,15.2,17,2.2
５人以上,E13 家具・装備品製造業,平成29,2017,8月,21.4,21.7,19.8,185.4,192.6,132.1,168.1,173.3,129,17.3,19.3,3.1
５人以上,E13 家具・装備品製造業,平成29,2017,9月,25.2,25.6,21.6,212.1,221.5,140.7,197.4,205.1,139.2,14.7,16.4,1.5
５人以上,E13 家具・装備品製造業,平成29,2017,10月,21.4,21.4,21.8,182.4,187.3,142.7,167.6,171.2,138.9,14.8,16.1,3.8
５人以上,E13 家具・装備品製造業,平成29,2017,11月,21.2,21.3,20.6,173.1,178.2,133.3,154,157,131,19.1,21.2,2.3
５人以上,E13 家具・装備品製造業,平成29,2017,12月,22.1,22.3,20.8,188.4,195.2,137.4,170,174.6,135.5,18.4,20.6,1.9
５人以上,E14 パルプ・紙・紙加工品製造業,平成24,2012,年平均,19.7,20.3,18.8,157.4,166.2,143.8,148.2,156.4,135.5,9.2,9.8,8.3
５人以上,E14 パルプ・紙・紙加工品製造業,平成25,2013,年平均,19.6,19.8,19.3,161,161.8,159.3,149.5,151,146.6,11.5,10.8,12.7
５人以上,E14 パルプ・紙・紙加工品製造業,平成26,2014,年平均,19.8,20,19.4,164.9,165.6,163.6,152.6,153.8,150.1,12.3,11.8,13.5
５人以上,E14 パルプ・紙・紙加工品製造業,平成27,2015,年平均,19.8,19.8,19.7,160.8,163.2,154.8,152,153.7,147.9,8.8,9.5,6.9
５人以上,E14 パルプ・紙・紙加工品製造業,平成28,2016,年平均,19.5,19.9,18.5,155.1,162.5,139.6,147.1,153.3,134.1,8,9.2,5.5
５人以上,E14 パルプ・紙・紙加工品製造業,平成29,2017,年平均,19.1,19.6,18.1,151.6,160.4,133.4,143.3,150.6,128.2,8.3,9.8,5.2
５人以上,E14 パルプ・紙・紙加工品製造業,平成29,2017,1月,16,16.6,15,125.9,134.2,110.5,119.6,126.7,106.3,6.3,7.5,4.2
