事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,4月,20.5,169.5,156.6,12.9,14.4,93.8,91.6,2.2
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,5月,19.3,163,149.9,13.1,15.4,98.7,96.3,2.4
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,6月,21.1,175.5,161.1,14.4,15.3,94.8,93.4,1.4
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,7月,20.6,184,167.8,16.2,15.3,95.1,93.6,1.5
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,8月,20.4,176.2,160.6,15.6,14.3,93.1,91,2.1
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,9月,20.1,168.6,153.5,15.1,14.5,93.1,91.2,1.9
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,10月,19.9,164.9,150.4,14.5,15,96.7,94.6,2.1
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,11月,20.3,168.4,153.3,15.1,15,95.6,93.3,2.3
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,12月,19.9,164.2,150.9,13.3,15.6,99.3,96.8,2.5
30人以上,"O 教育,学習支援業",平成17,2005,年平均,18.4,137.7,131.6,6.1,8.2,42.8,41.5,1.3
30人以上,"O 教育,学習支援業",平成18,2006,年平均,18.5,139.6,133.8,5.8,8.4,45.9,44.7,1.2
30人以上,"O 教育,学習支援業",平成19,2007,年平均,19.6,148.4,139,9.4,7.6,45.6,44.4,1.2
30人以上,"O 教育,学習支援業",平成20,2008,年平均,19.4,146.7,137.1,9.6,7.8,46.7,45.5,1.2
30人以上,"O 教育,学習支援業",平成21,2009,年平均,18.4,137.3,132,5.3,8.1,43.5,42.7,0.8
30人以上,"O 教育,学習支援業",平成22,2010,年平均,18.8,141.1,135.4,5.7,8.3,42.4,41.9,0.5
30人以上,"O 教育,学習支援業",平成23,2011,年平均,18.6,138.3,133.2,5.1,8,40.4,40,0.4
30人以上,"O 教育,学習支援業",平成23,2011,1月,17.1,127.7,122.9,4.8,7.4,37.1,36.6,0.5
30人以上,"O 教育,学習支援業",平成23,2011,2月,18,135.2,129.4,5.8,7.3,36.6,36.1,0.5
30人以上,"O 教育,学習支援業",平成23,2011,3月,19.4,142.1,136.7,5.4,7.5,40.9,40.7,0.2
30人以上,"O 教育,学習支援業",平成23,2011,4月,19.7,148.3,142,6.3,7.8,40.5,40.1,0.4
30人以上,"O 教育,学習支援業",平成23,2011,5月,19,141.5,136.3,5.2,9.1,44.7,44.1,0.6
30人以上,"O 教育,学習支援業",平成23,2011,6月,21,156.6,151.1,5.5,10.3,50.8,50.4,0.4
30人以上,"O 教育,学習支援業",平成23,2011,7月,18.7,137.7,132.9,4.8,8.1,41.1,40.8,0.3
30人以上,"O 教育,学習支援業",平成23,2011,8月,14.5,107.1,104.4,2.7,4.9,26.3,26.1,0.2
30人以上,"O 教育,学習支援業",平成23,2011,9月,18.4,139.9,134.9,5,9,43.5,43,0.5
30人以上,"O 教育,学習支援業",平成23,2011,10月,19.8,147,141.5,5.5,9,44.4,43.9,0.5
30人以上,"O 教育,学習支援業",平成23,2011,11月,19.6,147,141.6,5.4,8.9,44.4,43.8,0.6
30人以上,"O 教育,学習支援業",平成23,2011,12月,17.5,128.8,124.1,4.7,7.3,36.4,36,0.4
30人以上,"P 医療,福祉",平成17,2005,年平均,19.1,152.9,145,7.9,11,63.1,62.4,0.7
30人以上,"P 医療,福祉",平成18,2006,年平均,18.8,150.9,142.8,8.1,10.4,58.6,57.9,0.7
30人以上,"P 医療,福祉",平成19,2007,年平均,19.4,152.3,144.3,8,13.7,72.2,70.4,1.8
30人以上,"P 医療,福祉",平成20,2008,年平均,19.6,154.3,145.5,8.8,13.2,69.3,67.4,1.9
30人以上,"P 医療,福祉",平成21,2009,年平均,19.2,156,146.9,9.1,12.8,71,69.5,1.5
30人以上,"P 医療,福祉",平成22,2010,年平均,19.7,159.5,148.6,10.9,13.9,79.2,76.8,2.4
30人以上,"P 医療,福祉",平成23,2011,年平均,19.6,158.4,149.3,9.1,13.7,79.7,77.4,2.3
30人以上,"P 医療,福祉",平成23,2011,1月,18.8,153.9,143.3,10.6,13.4,75.9,73.1,2.8
30人以上,"P 医療,福祉",平成23,2011,2月,18.5,149,142.3,6.7,12.5,72.6,70.7,1.9
30人以上,"P 医療,福祉",平成23,2011,3月,20,163.3,153,10.3,13.8,81.8,79,2.8
30人以上,"P 医療,福祉",平成23,2011,4月,20.3,163.4,153.9,9.5,14.5,85.8,82.9,2.9
30人以上,"P 医療,福祉",平成23,2011,5月,19,156.8,146.4,10.4,13.7,79,76.8,2.2
30人以上,"P 医療,福祉",平成23,2011,6月,20.4,163.3,153.7,9.6,14.3,82,79.9,2.1
30人以上,"P 医療,福祉",平成23,2011,7月,19.8,159.8,149.9,9.9,14.7,84,81.6,2.4
30人以上,"P 医療,福祉",平成23,2011,8月,20.3,165.3,156.5,8.8,14.4,83.3,81,2.3
30人以上,"P 医療,福祉",平成23,2011,9月,19.6,160,151.2,8.8,14,83.1,80.7,2.4
30人以上,"P 医療,福祉",平成23,2011,10月,19.2,153.5,147.3,6.2,13.1,76.2,74.3,1.9
30人以上,"P 医療,福祉",平成23,2011,11月,19.5,154.1,147.1,7,12.9,75.1,73.3,1.8
30人以上,"P 医療,福祉",平成23,2011,12月,19.4,156.9,146.1,10.8,13.5,79.9,77.3,2.6
30人以上,Q 複合サービス事業,平成17,2005,年平均,19.2,162.9,145.3,17.6,19.5,107,93.6,13.4
30人以上,Q 複合サービス事業,平成18,2006,年平均,18.8,160,143.1,16.9,19.4,110.5,97,13.5
30人以上,Q 複合サービス事業,平成19,2007,年平均,18.5,164.9,149.2,15.7,19,119.7,100,19.7
30人以上,Q 複合サービス事業,平成20,2008,年平均,18.1,158.8,146.6,12.2,18.4,111.8,103.1,8.7
30人以上,Q 複合サービス事業,平成21,2009,年平均,18.8,160.7,147.8,12.9,15.8,101.3,98.6,2.7
30人以上,Q 複合サービス事業,平成22,2010,年平均,18.9,160.9,146.7,14.2,16.6,113.2,111.8,1.4
30人以上,Q 複合サービス事業,平成23,2011,年平均,18.8,157.8,145.4,12.4,16.2,102.5,101.5,1
30人以上,Q 複合サービス事業,平成23,2011,1月,17.5,148.3,135.6,12.7,14.7,92.7,91.4,1.3
30人以上,Q 複合サービス事業,平成23,2011,2月,17.6,150.1,136.9,13.2,15.5,97.7,96.9,0.8
30人以上,Q 複合サービス事業,平成23,2011,3月,20.5,173.7,158.5,15.2,18.9,119.5,118,1.5
30人以上,Q 複合サービス事業,平成23,2011,4月,19.7,166.1,152.6,13.5,15,95.3,94.4,0.9
30人以上,Q 複合サービス事業,平成23,2011,5月,17.7,148.5,136.6,11.9,14.4,91,90.7,0.3
30人以上,Q 複合サービス事業,平成23,2011,6月,20.5,171.1,160.2,10.9,19.3,121.3,120.7,0.6
30人以上,Q 複合サービス事業,平成23,2011,7月,18.5,154.5,143.8,10.7,17.6,110.5,110.2,0.3
30人以上,Q 複合サービス事業,平成23,2011,8月,18.9,157.8,148.4,9.4,18.4,115.6,115.2,0.4
30人以上,Q 複合サービス事業,平成23,2011,9月,18.5,155.9,142.9,13,14.7,92.7,92,0.7
30人以上,Q 複合サービス事業,平成23,2011,10月,18.8,153.1,138.7,14.4,15.6,98.8,97.1,1.7
30人以上,Q 複合サービス事業,平成23,2011,11月,18.5,156.1,143.6,12.5,16.2,102.5,101.3,1.2
30人以上,Q 複合サービス事業,平成23,2011,12月,19,159.1,147.9,11.2,14.5,93.1,91.1,2
30人以上,R サービス業（他に分類されないもの）,平成17,2005,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,19.1,157.9,143.8,14.1,14.8,88.4,84.6,3.8
30人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,19.2,157.7,144.2,13.5,15,94.7,90.3,4.4
30人以上,R サービス業（他に分類されないもの）,平成23,2011,1月,17.7,145.6,131.4,14.2,14.3,90.7,86.2,4.5
30人以上,R サービス業（他に分類されないもの）,平成23,2011,2月,18.8,155.4,141.6,13.8,13.8,85.4,81.3,4.1
30人以上,R サービス業（他に分類されないもの）,平成23,2011,3月,19.5,159.4,145.4,14,14.4,91.7,87.6,4.1
30人以上,R サービス業（他に分類されないもの）,平成23,2011,4月,19.6,159.6,146.3,13.3,14.9,95.5,90.8,4.7
30人以上,R サービス業（他に分類されないもの）,平成23,2011,5月,18.4,152.3,138.8,13.5,15,95,90.7,4.3
30人以上,R サービス業（他に分類されないもの）,平成23,2011,6月,20.3,165.6,152.8,12.8,15.9,99.9,95.4,4.5
30人以上,R サービス業（他に分類されないもの）,平成23,2011,7月,19.6,161.6,148.6,13,15.7,99.4,94.8,4.6
30人以上,R サービス業（他に分類されないもの）,平成23,2011,8月,19.4,159.4,147,12.4,15.5,98.3,94.3,4
30人以上,R サービス業（他に分類されないもの）,平成23,2011,9月,19.3,158.3,145.4,12.9,15.2,95.8,91.6,4.2
30人以上,R サービス業（他に分類されないもの）,平成23,2011,10月,19.4,158.2,144.7,13.5,15.1,95.6,91.2,4.4
30人以上,R サービス業（他に分類されないもの）,平成23,2011,11月,19.5,159.3,145.1,14.2,15,94.7,90.2,4.5
30人以上,R サービス業（他に分類されないもの）,平成23,2011,12月,19.3,158,143.7,14.3,15.2,96,91,5
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成23年確報,,,,,,,,,,,,
第７－２表　産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,
