事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,3月,20.1,168.4,157.1,11.3,12.9,82.8,81.6,1.2
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,4月,21.3,176.2,166.1,10.1,14.7,95.6,94.1,1.5
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,5月,20,167.3,158.5,8.8,15.3,98.6,97.1,1.5
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,6月,21.4,176.2,167,9.2,15.4,98.6,97.4,1.2
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,7月,21.2,181.4,169.2,12.2,16,101.3,98.8,2.5
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,8月,20.9,174.5,162.7,11.8,15.1,96.5,94.7,1.8
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,9月,20.8,171.9,160.5,11.4,14.9,92.7,91,1.7
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,10月,20.5,168.8,157.8,11,15.3,95.4,93.6,1.8
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,11月,20.8,171.1,159.8,11.3,15.2,96,94,2
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,12月,20.5,168.3,158.8,9.5,15.8,99.3,97.1,2.2
５人以上,"O 教育,学習支援業",平成17,2005,年平均,18.5,139.5,134.4,5.1,8.8,45.7,44.6,1.1
５人以上,"O 教育,学習支援業",平成18,2006,年平均,18.8,143.3,138.5,4.8,9.1,49.8,48.8,1
５人以上,"O 教育,学習支援業",平成19,2007,年平均,19.5,148.6,140.7,7.9,8.9,52.3,51.4,0.9
５人以上,"O 教育,学習支援業",平成20,2008,年平均,19.2,146.4,137.8,8.6,8.8,50.3,49.1,1.2
５人以上,"O 教育,学習支援業",平成21,2009,年平均,18.5,139.6,133.8,5.8,9.2,48.1,47.4,0.7
５人以上,"O 教育,学習支援業",平成22,2010,年平均,18.9,143.2,137.3,5.9,9.4,50.3,49.6,0.7
５人以上,"O 教育,学習支援業",平成23,2011,年平均,18.7,141.2,135.5,5.7,8.9,47,46.5,0.5
５人以上,"O 教育,学習支援業",平成23,2011,1月,17.1,129.6,124.2,5.4,8.4,44.8,44.2,0.6
５人以上,"O 教育,学習支援業",平成23,2011,2月,18.1,137.7,131.4,6.3,8.4,44.5,44,0.5
５人以上,"O 教育,学習支援業",平成23,2011,3月,19.5,145.4,139.4,6,8.6,47.6,47.3,0.3
５人以上,"O 教育,学習支援業",平成23,2011,4月,19.8,151.4,144.2,7.2,8.8,47,46.6,0.4
５人以上,"O 教育,学習支援業",平成23,2011,5月,19,143.8,137.7,6.1,9.5,48.8,48.3,0.5
５人以上,"O 教育,学習支援業",平成23,2011,6月,21,159.2,152.7,6.5,10.5,52.8,52.4,0.4
５人以上,"O 教育,学習支援業",平成23,2011,7月,18.9,141.4,135.9,5.5,8.9,47.3,46.9,0.4
５人以上,"O 教育,学習支援業",平成23,2011,8月,15,111.9,109,2.9,6.8,37.5,37.2,0.3
５人以上,"O 教育,学習支援業",平成23,2011,9月,18.6,142.9,137.3,5.6,9.7,51.1,50.6,0.5
５人以上,"O 教育,学習支援業",平成23,2011,10月,19.8,149.4,143.3,6.1,9.5,49.3,48.8,0.5
５人以上,"O 教育,学習支援業",平成23,2011,11月,19.6,149.1,142.9,6.2,9.5,50,49.4,0.6
５人以上,"O 教育,学習支援業",平成23,2011,12月,17.6,132.4,127.1,5.3,8.2,43.4,43,0.4
５人以上,"P 医療,福祉",平成17,2005,年平均,19.2,151.5,144.3,7.2,12.2,64.7,62.9,1.8
５人以上,"P 医療,福祉",平成18,2006,年平均,19.2,151.3,144.1,7.2,11.1,59.8,59.1,0.7
５人以上,"P 医療,福祉",平成19,2007,年平均,19.4,152,144.9,7.1,12.8,68.2,66.8,1.4
５人以上,"P 医療,福祉",平成20,2008,年平均,19.7,154.5,146.2,8.3,13.6,70.8,68.5,2.3
５人以上,"P 医療,福祉",平成21,2009,年平均,19.4,156.5,148.1,8.4,12.8,69.8,68.2,1.6
５人以上,"P 医療,福祉",平成22,2010,年平均,19.6,157.4,148,9.4,13.4,75.1,73.4,1.7
５人以上,"P 医療,福祉",平成23,2011,年平均,19.6,157.5,149.1,8.4,13.3,74,72.4,1.6
５人以上,"P 医療,福祉",平成23,2011,1月,18.7,151.5,142.2,9.3,12.5,66.6,64.8,1.8
５人以上,"P 医療,福祉",平成23,2011,2月,18.9,149.7,143.3,6.4,12.5,68.7,67.4,1.3
５人以上,"P 医療,福祉",平成23,2011,3月,20.1,162.5,153.2,9.3,13.4,74.3,72.5,1.8
５人以上,"P 医療,福祉",平成23,2011,4月,20.4,163.2,154.5,8.7,13.7,76.7,74.9,1.8
５人以上,"P 医療,福祉",平成23,2011,5月,19,155.1,145.8,9.3,13,71.4,70,1.4
５人以上,"P 医療,福祉",平成23,2011,6月,20.6,163.6,154.9,8.7,14,77.6,76.2,1.4
５人以上,"P 医療,福祉",平成23,2011,7月,19.8,159,149.9,9.1,14,78,76.2,1.8
５人以上,"P 医療,福祉",平成23,2011,8月,20.2,162.5,154.4,8.1,13.4,76.3,74.7,1.6
５人以上,"P 医療,福祉",平成23,2011,9月,19.6,158.8,150.7,8.1,13.5,76.9,75.1,1.8
５人以上,"P 医療,福祉",平成23,2011,10月,19.2,153.1,146.6,6.5,13.1,74,72.6,1.4
５人以上,"P 医療,福祉",平成23,2011,11月,19.6,154.5,147.5,7,13.1,73.7,72.3,1.4
５人以上,"P 医療,福祉",平成23,2011,12月,19.3,155.7,145.9,9.8,13.1,74.2,72.4,1.8
５人以上,Q 複合サービス事業,平成17,2005,年平均,19,160,145,15,19.1,106.9,94.9,12
５人以上,Q 複合サービス事業,平成18,2006,年平均,19,158.7,144.8,13.9,18.8,107.7,95.5,12.2
５人以上,Q 複合サービス事業,平成19,2007,年平均,18.8,162.6,148.9,13.7,18.6,116.3,98.7,17.6
５人以上,Q 複合サービス事業,平成20,2008,年平均,18.4,159.5,148,11.5,17.5,107.1,100.1,7
５人以上,Q 複合サービス事業,平成21,2009,年平均,18.8,159.5,147.4,12.1,15.5,98.7,96.1,2.6
５人以上,Q 複合サービス事業,平成22,2010,年平均,18.9,159.8,146.8,13,16.3,109.6,107.8,1.8
５人以上,Q 複合サービス事業,平成23,2011,年平均,18.8,156.5,145.4,11.1,16,104.2,102.9,1.3
５人以上,Q 複合サービス事業,平成23,2011,1月,17.5,147.1,136.1,11,14.6,96.2,95,1.2
５人以上,Q 複合サービス事業,平成23,2011,2月,17.7,148.6,137,11.6,15.2,100.9,99.9,1
５人以上,Q 複合サービス事業,平成23,2011,3月,20.4,171.3,158.2,13.1,18.3,120.1,118.7,1.4
５人以上,Q 複合サービス事業,平成23,2011,4月,19.5,163.1,151.3,11.8,15.1,99.6,98.6,1
５人以上,Q 複合サービス事業,平成23,2011,5月,17.6,147.5,136.9,10.6,14.5,95.2,94.6,0.6
５人以上,Q 複合サービス事業,平成23,2011,6月,20.3,168.5,158.7,9.8,18.5,120.5,119.7,0.8
５人以上,Q 複合サービス事業,平成23,2011,7月,18.3,151.8,142.2,9.6,16.7,107.7,107,0.7
５人以上,Q 複合サービス事業,平成23,2011,8月,19.2,158,149.2,8.8,17.7,112.7,111.6,1.1
５人以上,Q 複合サービス事業,平成23,2011,9月,18.3,153.6,142.4,11.2,15,97.4,96.4,1
５人以上,Q 複合サービス事業,平成23,2011,10月,18.7,152.9,139.9,13,15.3,98.7,96.5,2.2
５人以上,Q 複合サービス事業,平成23,2011,11月,18.5,155.4,144,11.4,16.1,102.4,100.4,2
５人以上,Q 複合サービス事業,平成23,2011,12月,19.2,160.1,149,11.1,15.5,100.4,97.5,2.9
５人以上,R サービス業（他に分類されないもの）,平成17,2005,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,19.4,159.5,146.2,13.3,14.9,89.5,85.9,3.6
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,19.5,159.3,146.3,13,15.1,95.6,91.4,4.2
５人以上,R サービス業（他に分類されないもの）,平成23,2011,1月,18,145.8,132.4,13.4,14.4,91.7,87.5,4.2
５人以上,R サービス業（他に分類されないもの）,平成23,2011,2月,19,157.2,144.3,12.9,14.1,87.6,83.7,3.9
５人以上,R サービス業（他に分類されないもの）,平成23,2011,3月,19.8,160.7,147.6,13.1,14.6,93,89.1,3.9
５人以上,R サービス業（他に分類されないもの）,平成23,2011,4月,19.8,160.6,148,12.6,15,97,92.6,4.4
５人以上,R サービス業（他に分類されないもの）,平成23,2011,5月,18.6,152.5,139.7,12.8,15.1,95.9,92,3.9
５人以上,R サービス業（他に分類されないもの）,平成23,2011,6月,20.5,166.8,154.8,12,16,100.8,96.7,4.1
５人以上,R サービス業（他に分類されないもの）,平成23,2011,7月,20,164,151.4,12.6,15.6,99.7,95.2,4.5
５人以上,R サービス業（他に分類されないもの）,平成23,2011,8月,19.7,161.7,149.4,12.3,15.6,99.4,95.3,4.1
５人以上,R サービス業（他に分類されないもの）,平成23,2011,9月,19.6,160.9,148,12.9,15.1,95.9,91.8,4.1
５人以上,R サービス業（他に分類されないもの）,平成23,2011,10月,19.5,159.7,146.5,13.2,15.2,96.1,91.8,4.3
５人以上,R サービス業（他に分類されないもの）,平成23,2011,11月,19.8,161.3,147.4,13.9,15,95.1,90.8,4.3
５人以上,R サービス業（他に分類されないもの）,平成23,2011,12月,19.5,160.1,146.2,13.9,15.2,96.6,91.7,4.9
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成23年確報,,,,,,,,,,,,
第７－１表　産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,
