事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,10月,21.6,190.2,172,18.2,13.7,79,76.8,2.2
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,11月,21.5,191.4,171.7,19.7,13.6,78.5,76.1,2.4
５人以上,"M 宿泊業,飲食サービス業",平成25,2013,12月,21,185.7,168,17.7,13.7,81.5,78.5,3
５人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,20.8,172.1,160.6,11.5,14,91.2,89.5,1.7
５人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,20.6,171.4,160.6,10.8,14.9,95.2,93.5,1.7
５人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,20.7,172.2,162,10.2,15.1,98.7,94.9,3.8
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,20.5,169.3,160,9.3,14.8,95.4,92.1,3.3
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,1月,19.5,161.5,153.5,8,13.8,90.3,87.1,3.2
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,2月,20.2,166.2,157.6,8.6,14.3,91.5,89.1,2.4
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,3月,20.1,167.7,159.3,8.4,13.9,91.3,89,2.3
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,4月,21.4,177.1,167.6,9.5,14.9,98.3,93.8,4.5
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,5月,21.1,173.7,165.1,8.6,15.1,100.7,96.9,3.8
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,6月,21,173.2,163.2,10,15.2,101.3,96.4,4.9
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,7月,20.9,170.9,160.9,10,15.5,100.1,95.6,4.5
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,8月,21.1,172.8,163.5,9.3,15.3,94.9,92.4,2.5
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,9月,20,164.7,155.6,9.1,14.8,92.6,90.1,2.5
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,10月,20.5,167.4,157.5,9.9,15.1,96.1,93.2,2.9
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,11月,20.3,171,160.4,10.6,15,94.6,91.5,3.1
５人以上,"N 生活関連サービス業,娯楽業",平成25,2013,12月,19.9,165.2,155.3,9.9,14.9,92.8,89.8,3
５人以上,"O 教育,学習支援業",平成18,2006,年平均,18.8,143.3,138.5,4.8,9.1,49.8,48.8,1
５人以上,"O 教育,学習支援業",平成19,2007,年平均,19.5,148.6,140.7,7.9,8.9,52.3,51.4,0.9
５人以上,"O 教育,学習支援業",平成20,2008,年平均,19.2,146.4,137.8,8.6,8.8,50.3,49.1,1.2
５人以上,"O 教育,学習支援業",平成21,2009,年平均,18.5,139.6,133.8,5.8,9.2,48.1,47.4,0.7
５人以上,"O 教育,学習支援業",平成22,2010,年平均,18.9,143.2,137.3,5.9,9.4,50.3,49.6,0.7
５人以上,"O 教育,学習支援業",平成23,2011,年平均,18.7,141.2,135.5,5.7,8.9,47,46.5,0.5
５人以上,"O 教育,学習支援業",平成24,2012,年平均,19.4,144.6,139.9,4.7,8.9,47.5,46.8,0.7
５人以上,"O 教育,学習支援業",平成25,2013,年平均,18.8,140.5,135.8,4.7,8.5,44.2,43.4,0.8
５人以上,"O 教育,学習支援業",平成25,2013,1月,17.6,132.4,127.3,5.1,8.2,41.4,40.5,0.9
５人以上,"O 教育,学習支援業",平成25,2013,2月,18.8,140.8,135.2,5.6,8.5,43.5,42.5,1
５人以上,"O 教育,学習支援業",平成25,2013,3月,18.5,140.9,135.7,5.2,8,42.8,41.9,0.9
５人以上,"O 教育,学習支援業",平成25,2013,4月,20.5,153.2,147.7,5.5,8.6,50.5,49.6,0.9
５人以上,"O 教育,学習支援業",平成25,2013,5月,19.7,147.9,142.9,5,9.2,45.6,44.8,0.8
５人以上,"O 教育,学習支援業",平成25,2013,6月,19.6,146.5,142,4.5,9.6,47.4,46.7,0.7
５人以上,"O 教育,学習支援業",平成25,2013,7月,19.9,146.5,142.1,4.4,8.9,46.9,46.1,0.8
５人以上,"O 教育,学習支援業",平成25,2013,8月,15.4,111.8,108.4,3.4,7.2,38.8,37.9,0.9
５人以上,"O 教育,学習支援業",平成25,2013,9月,18.2,134.8,131,3.8,8.6,44.8,44,0.8
５人以上,"O 教育,学習支援業",平成25,2013,10月,20.7,154,149.3,4.7,8.8,44.7,43.9,0.8
５人以上,"O 教育,学習支援業",平成25,2013,11月,19.6,146.3,141.5,4.8,9.1,45.4,44.7,0.7
５人以上,"O 教育,学習支援業",平成25,2013,12月,17.7,131.2,127.2,4,7.9,39.3,38.7,0.6
５人以上,"P 医療,福祉",平成18,2006,年平均,19.2,151.3,144.1,7.2,11.1,59.8,59.1,0.7
５人以上,"P 医療,福祉",平成19,2007,年平均,19.4,152,144.9,7.1,12.8,68.2,66.8,1.4
５人以上,"P 医療,福祉",平成20,2008,年平均,19.7,154.5,146.2,8.3,13.6,70.8,68.5,2.3
５人以上,"P 医療,福祉",平成21,2009,年平均,19.4,156.5,148.1,8.4,12.8,69.8,68.2,1.6
５人以上,"P 医療,福祉",平成22,2010,年平均,19.6,157.4,148,9.4,13.4,75.1,73.4,1.7
５人以上,"P 医療,福祉",平成23,2011,年平均,19.6,157.5,149.1,8.4,13.3,74,72.4,1.6
５人以上,"P 医療,福祉",平成24,2012,年平均,19.6,156.2,148.7,7.5,12.1,70.1,68.6,1.5
５人以上,"P 医療,福祉",平成25,2013,年平均,19.3,154.6,147,7.6,12.1,70.3,68.2,2.1
５人以上,"P 医療,福祉",平成25,2013,1月,18.1,144.6,137.7,6.9,11.1,65.5,63.4,2.1
５人以上,"P 医療,福祉",平成25,2013,2月,18.9,151.8,144.2,7.6,11.8,68.5,66.7,1.8
５人以上,"P 医療,福祉",平成25,2013,3月,19.2,153.4,145.6,7.8,11.8,68.2,66.3,1.9
５人以上,"P 医療,福祉",平成25,2013,4月,20.2,161,153.1,7.9,12.4,70.9,69.2,1.7
５人以上,"P 医療,福祉",平成25,2013,5月,19.4,155.6,147.8,7.8,12,69.5,67.3,2.2
５人以上,"P 医療,福祉",平成25,2013,6月,19.8,158.1,150.5,7.6,12.5,72.3,70.1,2.2
５人以上,"P 医療,福祉",平成25,2013,7月,19.9,159.3,151.5,7.8,12.6,73.4,70.9,2.5
５人以上,"P 医療,福祉",平成25,2013,8月,19.4,155.7,148,7.7,12.2,71.6,69.8,1.8
５人以上,"P 医療,福祉",平成25,2013,9月,18.8,152.2,145.1,7.1,12.4,71.6,69.2,2.4
５人以上,"P 医療,福祉",平成25,2013,10月,19.3,155.4,147.8,7.6,12.2,72.1,69.8,2.3
５人以上,"P 医療,福祉",平成25,2013,11月,19.7,156.7,148.6,8.1,12.1,71.7,69.3,2.4
５人以上,"P 医療,福祉",平成25,2013,12月,18.9,151.1,143.7,7.4,11.7,68.9,66.7,2.2
５人以上,Q 複合サービス事業,平成18,2006,年平均,19,158.7,144.8,13.9,18.8,107.7,95.5,12.2
５人以上,Q 複合サービス事業,平成19,2007,年平均,18.8,162.6,148.9,13.7,18.6,116.3,98.7,17.6
５人以上,Q 複合サービス事業,平成20,2008,年平均,18.4,159.5,148,11.5,17.5,107.1,100.1,7
５人以上,Q 複合サービス事業,平成21,2009,年平均,18.8,159.5,147.4,12.1,15.5,98.7,96.1,2.6
５人以上,Q 複合サービス事業,平成22,2010,年平均,18.9,159.8,146.8,13,16.3,109.6,107.8,1.8
５人以上,Q 複合サービス事業,平成23,2011,年平均,18.8,156.5,145.4,11.1,16,104.2,102.9,1.3
５人以上,Q 複合サービス事業,平成24,2012,年平均,19.2,158.8,147.9,10.9,16.2,90.9,89.1,1.8
５人以上,Q 複合サービス事業,平成25,2013,年平均,19,157.2,145.1,12.1,15.7,92.4,90.7,1.7
５人以上,Q 複合サービス事業,平成25,2013,1月,17.8,144.8,133.8,11,14.1,78.3,76.9,1.4
５人以上,Q 複合サービス事業,平成25,2013,2月,18.1,148.8,137.2,11.6,13.8,76.9,75.8,1.1
５人以上,Q 複合サービス事業,平成25,2013,3月,18.9,157.3,144.2,13.1,15,84.2,82.7,1.5
５人以上,Q 複合サービス事業,平成25,2013,4月,20,165.3,153.4,11.9,14.9,85.2,83.9,1.3
５人以上,Q 複合サービス事業,平成25,2013,5月,19.7,161.1,150.3,10.8,16.1,91,89.9,1.1
５人以上,Q 複合サービス事業,平成25,2013,6月,19,154.3,143.6,10.7,15.1,84.5,83.4,1.1
５人以上,Q 複合サービス事業,平成25,2013,7月,19.8,164.7,151.9,12.8,17.4,107.1,105.2,1.9
５人以上,Q 複合サービス事業,平成25,2013,8月,18.7,154.7,144.8,9.9,16.2,99.9,98.5,1.4
５人以上,Q 複合サービス事業,平成25,2013,9月,17.8,149.3,137,12.3,15.3,95,93.5,1.5
５人以上,Q 複合サービス事業,平成25,2013,10月,20,166.4,154.8,11.6,17.4,106.2,104.2,2
５人以上,Q 複合サービス事業,平成25,2013,11月,18.9,158.4,144.7,13.7,16.3,99.7,97.4,2.3
５人以上,Q 複合サービス事業,平成25,2013,12月,19.1,161.1,145.5,15.6,16.9,104.5,100.2,4.3
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,19.4,159.5,146.2,13.3,14.9,89.5,85.9,3.6
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,19.5,159.3,146.3,13,15.1,95.6,91.4,4.2
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,19.8,166.6,149.8,16.8,15.8,93.3,89.7,3.6
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,19.5,164.3,147.9,16.4,15.2,88.8,85.1,3.7
５人以上,R サービス業（他に分類されないもの）,平成25,2013,1月,17.8,149.8,134.7,15.1,14.7,88.2,84.2,4
５人以上,R サービス業（他に分類されないもの）,平成25,2013,2月,19.1,161.1,145,16.1,15,87.7,84.1,3.6
５人以上,R サービス業（他に分類されないもの）,平成25,2013,3月,19.2,162.1,145.1,17,14.9,87.6,83.8,3.8
５人以上,R サービス業（他に分類されないもの）,平成25,2013,4月,20.1,170.6,153.3,17.3,15.6,90.8,86.8,4
５人以上,R サービス業（他に分類されないもの）,平成25,2013,5月,19.6,165.5,149.1,16.4,14.8,87.8,83.9,3.9
５人以上,R サービス業（他に分類されないもの）,平成25,2013,6月,19.9,167.8,151.5,16.3,15.2,90.4,86.6,3.8
５人以上,R サービス業（他に分類されないもの）,平成25,2013,7月,20.2,169.2,152.9,16.3,15.4,89,85.5,3.5
５人以上,R サービス業（他に分類されないもの）,平成25,2013,8月,19.7,165.3,149.4,15.9,15.4,89.6,86,3.6
５人以上,R サービス業（他に分類されないもの）,平成25,2013,9月,19.2,162.5,146,16.5,14.7,85.3,81.8,3.5
５人以上,R サービス業（他に分類されないもの）,平成25,2013,10月,19.9,165.3,148.7,16.6,15.5,88.1,84.7,3.4
５人以上,R サービス業（他に分類されないもの）,平成25,2013,11月,20.2,170.3,153.2,17.1,16.1,93.8,90.1,3.7
５人以上,R サービス業（他に分類されないもの）,平成25,2013,12月,19.3,161.7,145.2,16.5,15,87,83.5,3.5
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成25年年報,,,,,,,,,,,,
第７－１表　産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間　（事業所規模５人以上）,,,,,,,,,,,,
