事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／出勤日数(日),一般労働者／総実労働時間(時間),一般労働者／所定内労働時間(時間),一般労働者／所定外労働時間(時間),パートタイム労働者／出勤日数(日),パートタイム労働者／総実労働時間(時間),パートタイム労働者／所定内労働時間(時間),パートタイム労働者／所定外労働時間(時間)
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,9月,20.4,176.5,159.5,17,14.7,83.1,80.9,2.2
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,10月,21.3,188.1,168.7,19.4,15.3,85.3,83.1,2.2
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,11月,21,187.4,165,22.4,15.1,84,81.7,2.3
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,12月,20.2,179.2,160.2,19,15.1,86.5,83.7,2.8
30人以上,"N 生活関連サービス業,娯楽業",平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,"N 生活関連サービス業,娯楽業",平成22,2010,年平均,20.2,169.6,153.9,15.7,14,91.1,88.6,2.5
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,20.1,169,154.1,14.9,14.6,93.2,91.2,2
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,19.8,163.6,151.1,12.5,14.7,99.9,94.5,5.4
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,19.4,158.5,148.2,10.3,14.8,99.4,95.3,4.1
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,1月,18.2,148.5,139.2,9.3,13.6,91.9,88.9,3
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,2月,19,153.3,143.1,10.2,14.1,93.2,90.9,2.3
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,3月,18.8,155.6,145.9,9.7,13.9,95.5,92.8,2.7
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,4月,20.4,164.9,154,10.9,15.2,105,98.6,6.4
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,5月,19.9,161.1,150,11.1,15.3,106.9,101.4,5.5
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,6月,20.1,161.7,150.9,10.8,15.3,104.7,97.9,6.8
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,7月,20.2,162.3,151.3,11,15.4,105.7,99.5,6.2
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,8月,20.4,164.6,155.2,9.4,15.1,97.7,94.7,3
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,9月,18.9,154.2,144.8,9.4,14.6,96.2,93.7,2.5
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,10月,19.5,158.2,147.5,10.7,14.9,99.5,96,3.5
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,11月,19.1,163.2,152.3,10.9,15,99.5,95.7,3.8
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,12月,18.8,155.4,145.2,10.2,14.5,96.7,93.3,3.4
30人以上,"O 教育,学習支援業",平成18,2006,年平均,18.5,139.6,133.8,5.8,8.4,45.9,44.7,1.2
30人以上,"O 教育,学習支援業",平成19,2007,年平均,19.6,148.4,139,9.4,7.6,45.6,44.4,1.2
30人以上,"O 教育,学習支援業",平成20,2008,年平均,19.4,146.7,137.1,9.6,7.8,46.7,45.5,1.2
30人以上,"O 教育,学習支援業",平成21,2009,年平均,18.4,137.3,132,5.3,8.1,43.5,42.7,0.8
30人以上,"O 教育,学習支援業",平成22,2010,年平均,18.8,141.1,135.4,5.7,8.3,42.4,41.9,0.5
30人以上,"O 教育,学習支援業",平成23,2011,年平均,18.6,138.3,133.2,5.1,8,40.4,40,0.4
30人以上,"O 教育,学習支援業",平成24,2012,年平均,19.4,143.4,138.7,4.7,8,42.6,41.8,0.8
30人以上,"O 教育,学習支援業",平成25,2013,年平均,18.7,138.4,134.1,4.3,7.9,42.7,41.9,0.8
30人以上,"O 教育,学習支援業",平成25,2013,1月,17.7,132,127,5,7.6,40.5,39.8,0.7
30人以上,"O 教育,学習支援業",平成25,2013,2月,18.6,138.2,132.8,5.4,7.5,41.4,40.5,0.9
30人以上,"O 教育,学習支援業",平成25,2013,3月,18.3,138.6,133.9,4.7,7,40.7,39.7,1
30人以上,"O 教育,学習支援業",平成25,2013,4月,20.6,152.6,147.5,5.1,8.2,53.4,52.2,1.2
30人以上,"O 教育,学習支援業",平成25,2013,5月,19.8,147.2,142.6,4.6,8.8,45.4,44.5,0.9
30人以上,"O 教育,学習支援業",平成25,2013,6月,19.4,143.3,139.3,4,8.8,45.3,44.6,0.7
30人以上,"O 教育,学習支援業",平成25,2013,7月,19.7,143.8,139.9,3.9,8.4,44.8,44,0.8
30人以上,"O 教育,学習支援業",平成25,2013,8月,15,107.8,104.6,3.2,5.6,32.9,32.2,0.7
30人以上,"O 教育,学習支援業",平成25,2013,9月,18.1,132,128.7,3.3,8.1,43.8,43,0.8
30人以上,"O 教育,学習支援業",平成25,2013,10月,20.6,152.4,148.2,4.2,8.7,44.8,44,0.8
30人以上,"O 教育,学習支援業",平成25,2013,11月,19.5,144.3,139.9,4.4,8.6,43.3,42.5,0.8
30人以上,"O 教育,学習支援業",平成25,2013,12月,17.4,128.7,124.9,3.8,7.2,36.9,36.2,0.7
30人以上,"P 医療,福祉",平成18,2006,年平均,18.8,150.9,142.8,8.1,10.4,58.6,57.9,0.7
30人以上,"P 医療,福祉",平成19,2007,年平均,19.4,152.3,144.3,8,13.7,72.2,70.4,1.8
30人以上,"P 医療,福祉",平成20,2008,年平均,19.6,154.3,145.5,8.8,13.2,69.3,67.4,1.9
30人以上,"P 医療,福祉",平成21,2009,年平均,19.2,156,146.9,9.1,12.8,71,69.5,1.5
30人以上,"P 医療,福祉",平成22,2010,年平均,19.7,159.5,148.6,10.9,13.9,79.2,76.8,2.4
30人以上,"P 医療,福祉",平成23,2011,年平均,19.6,158.4,149.3,9.1,13.7,79.7,77.4,2.3
30人以上,"P 医療,福祉",平成24,2012,年平均,19.5,155.8,148.1,7.7,11.9,73,71,2
30人以上,"P 医療,福祉",平成25,2013,年平均,19.1,153.9,146,7.9,11.7,72.9,70.7,2.2
30人以上,"P 医療,福祉",平成25,2013,1月,18.1,144.9,137.9,7,10.7,67.3,65,2.3
30人以上,"P 医療,福祉",平成25,2013,2月,18.6,149.6,141.6,8,11.2,70.3,68.3,2
30人以上,"P 医療,福祉",平成25,2013,3月,19.1,152.8,144.8,8,11.1,69.1,67,2.1
30人以上,"P 医療,福祉",平成25,2013,4月,20,160.4,152,8.4,11.8,72.7,71.2,1.5
30人以上,"P 医療,福祉",平成25,2013,5月,19.2,155.3,147.3,8,12.1,74.8,72.3,2.5
30人以上,"P 医療,福祉",平成25,2013,6月,19.5,156.6,148.8,7.8,12,74.9,72.4,2.5
30人以上,"P 医療,福祉",平成25,2013,7月,19.7,158.6,150.4,8.2,12.1,75.2,72.6,2.6
30人以上,"P 医療,福祉",平成25,2013,8月,19.2,155.1,147.2,7.9,12.1,74.3,73,1.3
30人以上,"P 医療,福祉",平成25,2013,9月,18.5,151.9,144.5,7.4,12.4,74.6,72.1,2.5
30人以上,"P 医療,福祉",平成25,2013,10月,19.2,155.7,147.6,8.1,12,76,73.6,2.4
30人以上,"P 医療,福祉",平成25,2013,11月,19.5,156.3,147.6,8.7,11.8,74.4,72,2.4
30人以上,"P 医療,福祉",平成25,2013,12月,18.6,149.8,142,7.8,11.2,70.7,68.6,2.1
30人以上,Q 複合サービス事業,平成18,2006,年平均,18.8,160,143.1,16.9,19.4,110.5,97,13.5
30人以上,Q 複合サービス事業,平成19,2007,年平均,18.5,164.9,149.2,15.7,19,119.7,100,19.7
30人以上,Q 複合サービス事業,平成20,2008,年平均,18.1,158.8,146.6,12.2,18.4,111.8,103.1,8.7
30人以上,Q 複合サービス事業,平成21,2009,年平均,18.8,160.7,147.8,12.9,15.8,101.3,98.6,2.7
30人以上,Q 複合サービス事業,平成22,2010,年平均,18.9,160.9,146.7,14.2,16.6,113.2,111.8,1.4
30人以上,Q 複合サービス事業,平成23,2011,年平均,18.8,157.8,145.4,12.4,16.2,102.5,101.5,1
30人以上,Q 複合サービス事業,平成24,2012,年平均,19.4,161.4,146.2,15.2,16.5,76.7,75.6,1.1
30人以上,Q 複合サービス事業,平成25,2013,年平均,19.2,162.8,145.1,17.7,17,79.8,78.4,1.4
30人以上,Q 複合サービス事業,平成25,2013,1月,18,151.2,135.7,15.5,15.5,70.5,69.5,1
30人以上,Q 複合サービス事業,平成25,2013,2月,17.9,154.3,135.5,18.8,15.7,72.6,72,0.6
30人以上,Q 複合サービス事業,平成25,2013,3月,19.8,171.3,149.2,22.1,16.9,80,79.1,0.9
30人以上,Q 複合サービス事業,平成25,2013,4月,21,179,159.4,19.6,17.1,81.4,79.7,1.7
30人以上,Q 複合サービス事業,平成25,2013,5月,19.8,166.6,150.2,16.4,18.1,86.1,85.2,0.9
30人以上,Q 複合サービス事業,平成25,2013,6月,18.7,154.2,139.5,14.7,16.4,74.8,73.5,1.3
30人以上,Q 複合サービス事業,平成25,2013,7月,20.4,171.9,154.8,17.1,18.5,87.2,86,1.2
30人以上,Q 複合サービス事業,平成25,2013,8月,18.2,149.6,139.4,10.2,16.6,79.4,78.4,1
30人以上,Q 複合サービス事業,平成25,2013,9月,17.9,152.4,135.5,16.9,15.8,74.7,73.5,1.2
30人以上,Q 複合サービス事業,平成25,2013,10月,20.6,173.1,156.5,16.6,18.2,85.1,83.8,1.3
30人以上,Q 複合サービス事業,平成25,2013,11月,19.1,165.6,143.3,22.3,17,78.9,76.8,2.1
30人以上,Q 複合サービス事業,平成25,2013,12月,19.2,164.6,142.6,22,18.4,88.3,84.3,4
30人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
30人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,19.1,157.9,143.8,14.1,14.8,88.4,84.6,3.8
30人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,19.2,157.7,144.2,13.5,15,94.7,90.3,4.4
30人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,19.6,165.2,147.8,17.4,16,93.2,89.5,3.7
30人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,19.3,163.2,145.8,17.4,15.2,89.3,85.3,4
30人以上,R サービス業（他に分類されないもの）,平成25,2013,1月,17.7,150.3,134,16.3,14.8,88.4,84.1,4.3
30人以上,R サービス業（他に分類されないもの）,平成25,2013,2月,18.9,159.4,142.3,17.1,15,86.9,83.1,3.8
30人以上,R サービス業（他に分類されないもの）,平成25,2013,3月,19,161.1,143,18.1,15,87.8,83.7,4.1
30人以上,R サービス業（他に分類されないもの）,平成25,2013,4月,19.9,170.2,151.5,18.7,15.8,91.6,87.2,4.4
30人以上,R サービス業（他に分類されないもの）,平成25,2013,5月,19.4,164.5,146.9,17.6,14.9,87.9,83.7,4.2
30人以上,R サービス業（他に分類されないもの）,平成25,2013,6月,19.5,165.4,148.3,17.1,15.4,91,86.9,4.1
30人以上,R サービス業（他に分類されないもの）,平成25,2013,7月,20.1,168.3,151.1,17.2,15.4,90.1,86.2,3.9
30人以上,R サービス業（他に分類されないもの）,平成25,2013,8月,19.5,164.8,147.9,16.9,15.4,90.6,86.6,4
30人以上,R サービス業（他に分類されないもの）,平成25,2013,9月,18.9,161.5,144.1,17.4,14.6,85.7,81.9,3.8
30人以上,R サービス業（他に分類されないもの）,平成25,2013,10月,19.6,163.8,146.4,17.4,15.5,88.9,85.3,3.6
30人以上,R サービス業（他に分類されないもの）,平成25,2013,11月,19.8,169,151,18,16.1,95,90.9,4.1
30人以上,R サービス業（他に分類されないもの）,平成25,2013,12月,19,159.7,142.6,17.1,15,87.3,83.6,3.7
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成25年年報,,,,,,,,,,,,
第７－２表　産業、就業形態別労働者の１人平均月間出勤日数及び実労働時間　（事業所規模３０人以上）,,,,,,,,,,,,
