01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26障がい者相談事業費,08報償費,01身体障がい者相談員謝礼,282
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26障がい者相談事業費,08報償費,02手話通訳者謝礼,7
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26障がい者相談事業費,08報償費,03知的障がい者相談員謝礼,212
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,26障がい者相談事業費,08報償費,04精神障がい者専門相談医謝礼,360
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27障がい者相談支援事業委託関係費,13委託料,01事業委託料,21890
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,28精神障がい者自立支援推進事業費,13委託料,01ピアサポート事業委託料,6747
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,29障がい者就労支援推進事業費,12役務費,01郵便料,8
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,29障がい者就労支援推進事業費,13委託料,01就労支援業務委託料,25009
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,30心身障がい者（児）福祉訪問員派遣事業費,08報償費,01訪問員謝礼,3804
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,31心身障がい者（児）一時保護事業費,13委託料,01業務委託料,10495
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,31心身障がい者（児）一時保護事業費,14使用料及び賃借料,01テレビ受信料,15
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,32重度身体障がい者緊急通報システム事業費,08報償費,01手話通訳者謝礼,12
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,32重度身体障がい者緊急通報システム事業費,13委託料,01業務委託料,227
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33福祉タクシー助成事業費,11需用費,01諸印刷費,457
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33福祉タクシー助成事業費,12役務費,01郵便料,292
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33福祉タクシー助成事業費,19負担金補助及び交付金,01利用者助成金,36340
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33福祉タクシー助成事業費,19負担金補助及び交付金,02タクシー会社等助成金,1091
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,34心身障がい者自動車等燃料費助成事業費,12役務費,01郵便料,88
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,34心身障がい者自動車等燃料費助成事業費,12役務費,01口座振替手数料,19
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,34心身障がい者自動車等燃料費助成事業費,19負担金補助及び交付金,01自動車燃料費補助金,5004
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35ホームヘルパー等養成事業費,13委託料,01業務委託料,521
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,36中等度難聴児発達支援事業費,19負担金補助及び交付金,01補聴器購入費助成金,822
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37特別障害者手当等支給事業費,08報償費,01判定医謝礼,240
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37特別障害者手当等支給事業費,12役務費,01郵便料,19
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37特別障害者手当等支給事業費,12役務費,01口座振替手数料,29
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37特別障害者手当等支給事業費,20扶助費,01福祉手当（扶）,696
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37特別障害者手当等支給事業費,20扶助費,02特別障害者手当（扶）,49833
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37特別障害者手当等支給事業費,20扶助費,03障害児福祉手当（扶）,7993
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38特別障がい手当支給事業費,12役務費,01口座振替手数料,112
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38特別障がい手当支給事業費,20扶助費,01特別障がい手当（扶）,249984
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39一般障がい手当等支給事業費,04共済費,01臨時職員共済費,127
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39一般障がい手当等支給事業費,07賃金,01臨時職員賃金,655
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39一般障がい手当等支給事業費,12役務費,01郵便料,109
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39一般障がい手当等支給事業費,12役務費,01口座振替手数料,374
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39一般障がい手当等支給事業費,20扶助費,01一般障がい手当（扶）,122832
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39一般障がい手当等支給事業費,20扶助費,02特定疾患手当（扶）,80280
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,40東京都重度心身障害者手当支給事務費,12役務費,01郵便料,19
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,41心身障害者医療費助成等事務費,12役務費,01郵便料,134
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,41心身障害者医療費助成等事務費,12役務費,01口座振替手数料,19
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42難病等医療費助成等関係費,01報酬,01市政嘱託員報酬　１人,2326
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42難病等医療費助成等関係費,04共済費,01市政嘱託員共済費,373
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42難病等医療費助成等関係費,07賃金,01臨時職員賃金,389
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42難病等医療費助成等関係費,09旅費,01市政嘱託員旅費,5
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42難病等医療費助成等関係費,12役務費,01郵便料,15
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホーム助成事業費,19負担金補助及び交付金,01地域生活移行・定着化支援事業補助金,2400
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホーム助成事業費,19負担金補助及び交付金,02設備整備費補助金,1000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43知的障がい者グループホーム助成事業費,20扶助費,01生活寮利用費（扶）,15161
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,44精神障がい者グループホーム助成事業費,19負担金補助及び交付金,01事業補助金,27386
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45知的障がい者グループホームピアいのかしら運営事業費,01報酬,01医師報酬  １人,468
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45知的障がい者グループホームピアいのかしら運営事業費,08報償費,01委員謝礼,6
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45知的障がい者グループホームピアいのかしら運営事業費,11需用費,01施設修繕料,165
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45知的障がい者グループホームピアいのかしら運営事業費,11需用費,01電気料,222
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45知的障がい者グループホームピアいのかしら運営事業費,11需用費,02ガス料,170
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45知的障がい者グループホームピアいのかしら運営事業費,11需用費,03水道料,192
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45知的障がい者グループホームピアいのかしら運営事業費,12役務費,01郵便料,17
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45知的障がい者グループホームピアいのかしら運営事業費,12役務費,01家電リサイクル収集処理手数料,3
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45知的障がい者グループホームピアいのかしら運営事業費,13委託料,01運営委託料,9340
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,46障害者支援施設みずき関係費,13委託料,01重度身体障がい者（児）ショートステイ事業委託料,5051
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,46障害者支援施設みずき関係費,19負担金補助及び交付金,01生活介護事業運営費補助金,20603
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,47三市共同知的障害者援護施設関係費,19負担金補助及び交付金,01管理運営費負担金,56705
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,48障がい者施設等自主製品開発・販売ネットワーク事業費,13委託料,01運営委託料,8455
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49障がい者地域緑化推進事業費,13委託料,01事業委託料,2113
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50障がい者日中活動系サービス事業所助成事業費,12役務費,01郵便料,6
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50障がい者日中活動系サービス事業所助成事業費,19負担金補助及び交付金,01事業補助金,154468
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,51下連雀複合施設管理運営費,11需用費,01施設修繕料,200
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,51下連雀複合施設管理運営費,11需用費,01電気料,1800
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,51下連雀複合施設管理運営費,11需用費,02水道料,20
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,51下連雀複合施設管理運営費,13委託料,01設備保守委託料,845
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,51下連雀複合施設管理運営費,13委託料,02清掃委託料,2155
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,51下連雀複合施設管理運営費,13委託料,03警備等委託料,1367
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52心身障がい者施設新川作業所管理関係費,11需用費,01施設修繕料,1709
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52心身障がい者施設新川作業所管理関係費,13委託料,01設備保守委託料,539
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52心身障がい者施設新川作業所管理関係費,13委託料,02清掃委託料,93
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52心身障がい者施設新川作業所管理関係費,13委託料,03警備委託料,114
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,53心身障がい者施設タートルステップ関係費,11需用費,01施設修繕料,17
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,53心身障がい者施設タートルステップ関係費,13委託料,01清掃委託料,54
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,11需用費,01施設修繕料,200
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,11需用費,01電気料,1572
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,11需用費,02ガス料,198
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,11需用費,03水道料,264
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,12役務費,01電話料,36
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,12役務費,02郵便料,3
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,13委託料,01設備保守委託料,741
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,13委託料,02清掃委託料,1885
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,13委託料,03警備等委託料,2861
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54福祉コアかみれん管理関係費,13委託料,04設計委託料,2821
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,55心身障がい児通所訓練施設なかよし教室管理関係費,13委託料,01樹木剪定等委託料,152
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,55心身障がい児通所訓練施設なかよし教室管理関係費,13委託料,02清掃委託料,110
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56障がい者施設整備助成事業費,19負担金補助及び交付金,01障がい者生活介護事業所アクティビティセンターはばたけ建設費補助金,3500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56障がい者施設整備助成事業費,19負担金補助及び交付金,02障がい者多機能型事業所はあと・ふる・えりあ建設費補助金,990
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56障がい者施設整備助成事業費,19負担金補助及び交付金,03障がい者就労支援事業所ワークショップハーモニー建設費補助金,1570
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56障がい者施設整備助成事業費,19負担金補助及び交付金,04障がい者生活介護事業所にじアート建設費補助金,1500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56障がい者施設整備助成事業費,19負担金補助及び交付金,05障がい者就労支援事業所工房時建設費補助金,1085
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56障がい者施設整備助成事業費,19負担金補助及び交付金,06障がい者就労支援等事業所巣立ち風建設費補助金,1084
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56障がい者施設整備助成事業費,19負担金補助及び交付金,07障がい者就労支援事業所ひまわり第一共同作業所建設費補助金,1049
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,57東京都心身障害者扶養年金等事務費,11需用費,01諸消耗品費,6
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,57東京都心身障害者扶養年金等事務費,12役務費,01郵便料,4
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58市民体育祭バリアフリー化関係費,11需用費,01諸消耗品費,33
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58市民体育祭バリアフリー化関係費,13委託料,01運営等業務委託料,1080
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59障がい者等実態調査事業費,13委託料,01障がい者等実態調査委託料,3240
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59障がい者等実態調査事業費,13委託料,02全国在宅障がい児・者実態調査委託料,1300
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,02給料,01一般職給料  １５人,60312
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,03職員手当等,01一般職手当,46456
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,03職員手当等,01児童手当,470
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,04共済費,01共済組合市負担金,21270
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,120
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,01職員人件費その他,09旅費,01職員普通旅費,164
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,01報酬,01医師報酬  １人,1518
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,04共済費,01臨時職員共済費,135
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,07賃金,01臨時職員賃金,778
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01諸消耗品費,906
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,02新聞雑誌等購読料,152
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01自動車修繕料,110
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,02諸修繕料,1180
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01医薬品購入費,162
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01自動車用燃料費,63
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,01電気料,5226
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,02ガス料,1103
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,11需用費,03水道料,1027
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,01郵便料,48
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,02電話料,587
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,03ＣＡＴＶ利用料,99
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,04回線使用料,130
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,01洗濯代,30
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,02細菌等検査手数料,156
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,03ピアノ調律料,28
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,04口座振替手数料,7
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,05簡易専用水道検査手数料,20
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,12役務費,01保険料,180
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,01設備保守等委託料,3000
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,02警備等委託料,2011
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,03清掃等委託料,4428
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,04送迎用巡回バス運行委託料,23406
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,05機器保守委託料,653
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,06ごみ収集処理委託料,948
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,13委託料,07電算業務委託料,6
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,14使用料及び賃借料,01機器使用料,402
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,14使用料及び賃借料,02電子複写機使用料,286
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,14使用料及び賃借料,03テレビ受信料,14
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,14使用料及び賃借料,04ＡＥＤ機器使用料,48
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,02北野ハピネスセンター管理運営費,19負担金補助及び交付金,01東京都市立心身障害児者施設協議会負担金,15
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,03北野ハピネスセンター改修事業費,13委託料,01設計委託料,13419
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,03北野ハピネスセンター改修事業費,15工事請負費,01維持補修工事費,1378
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,03北野ハピネスセンター改修事業費,15工事請負費,02施設改修工事費,667
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,04北野ハピネスセンター療育訓練支援会議等関係費,01報酬,01委員報酬  ６人,270
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,04北野ハピネスセンター療育訓練支援会議等関係費,08報償費,01運営連絡会委員謝礼,165
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,01報酬,01市政嘱託員報酬　３人,7370
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,01報酬,02相談員報酬  １人,2457
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,04共済費,01市政嘱託員共済費,1198
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,04共済費,02相談員共済費,400
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,08報償費,01講師謝礼,100
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,08報償費,01医師等謝礼,1111
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,08報償費,02理学療法士等謝礼,17260
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,08報償費,03研修等講師謝礼,1124
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,08報償費,04助言者謝礼,30
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,09旅費,01相談員等旅費,40
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,11需用費,01諸消耗品費,503
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,11需用費,01諸賄費,10
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,12役務費,01郵便料,50
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,13委託料,01専門研修委託料,648
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,13委託料,02歯科相談業務委託料,877
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,05相談訓練事業費,18備品購入費,01諸備品購入費,78
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,01報酬,01指導員報酬  ９人,22108
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,04共済費,01指導員共済費,3593
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,04共済費,01臨時職員共済費,28
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,07賃金,01臨時職員賃金,2992
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,08報償費,01理学療法士等謝礼,7671
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,11需用費,01教材用消耗品費,600
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,11需用費,01給食材料費,1906
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,11需用費,01諸賄費,14
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,14使用料及び賃借料,01施設使用料,86
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,14使用料及び賃借料,02バス借上料,105
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,06児童発達支援事業費,18備品購入費,01諸備品購入費,150
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,07障がい児一時保育事業費,04共済費,01臨時職員共済費,6
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,07障がい児一時保育事業費,07賃金,01臨時職員賃金,1445
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,07障がい児一時保育事業費,11需用費,01諸消耗品費,16
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,08障がい者団体等育成事業費,08報償費,01講師等謝礼,70
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,08障がい者団体等育成事業費,11需用費,01諸消耗品費,61
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,08障がい者団体等育成事業費,13委託料,01センター行事設営委託料,394
01一般会計,03民生費,01社会福祉費,03障がい者福祉センター費,09障がい者生活介護等事業費,13委託料,01運営委託料,81898
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,01高齢者総合調整会議関係費,08報償費,01委員謝礼,453
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,02高齢者福祉事務関係費,01報酬,01市政嘱託員報酬　１人,2326
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,02高齢者福祉事務関係費,04共済費,01市政嘱託員共済費,373
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,02高齢者福祉事務関係費,11需用費,01相談事務消耗品費,310
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,02高齢者福祉事務関係費,11需用費,02支援事務諸消耗品費,255
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,02高齢者福祉事務関係費,11需用費,01自動車修繕料,119
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,02高齢者福祉事務関係費,11需用費,01自動車燃料費,57
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,02高齢者福祉事務関係費,12役務費,01相談事務郵便料,200
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,02高齢者福祉事務関係費,12役務費,02支援事務郵便料,85
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,03第三者評価関係事業費,19負担金補助及び交付金,01第三者評価受審事業補助金,6000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,04高齢者措置費,13委託料,01措置費支払代行事務委託料,228
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,04高齢者措置費,20扶助費,01施設入所措置費（扶）,90255
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,08報償費,01訪問員活動費,4320
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,11需用費,01諸消耗品費,308
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,11需用費,01諸賄費,141
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,12役務費,01郵便料,225
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,12役務費,01細菌等検査手数料,121
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,12役務費,02口座振替手数料,22
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,13委託料,01業務委託料,50990
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,13委託料,02電算業務委託料,27
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,14使用料及び賃借料,01施設使用料,225
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,05給食サービス事業費,14使用料及び賃借料,02バス借上料,430
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,06高齢者福祉電話設置事業費,20扶助費,01電話料（扶）,1901
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,07ねたきり高齢者訪問理美容サービス事業費,08報償費,01奉仕者謝礼,1690
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,08高齢者等紙おむつ支給事業費,11需用費,01諸消耗品費,8
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,08高齢者等紙おむつ支給事業費,12役務費,01郵便料,19
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,08高齢者等紙おむつ支給事業費,13委託料,01業務委託料,8305
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,08報償費,01生活協力員謝礼,30974
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,11需用費,01諸消耗品費,181
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,11需用費,01諸修繕料,2940
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,11需用費,01電気料,4602
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,11需用費,02ガス料,102
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,11需用費,03水道料,281
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,12役務費,01郵便料,33
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,12役務費,02電話料,1672
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,12役務費,01ごみ収集処理手数料,12
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,12役務費,01保険料,339
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,13委託料,01清掃委託料,2237
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,13委託料,02樹木剪定委託料,1345
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,09福祉住宅提供事業費,13委託料,03設備機器保守点検委託料,4275
