01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13委託料,01設備保守委託料,172
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13委託料,02樹木剪定委託料,722
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13委託料,03清掃委託料,3288
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13委託料,04警備委託料,2760
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13委託料,05企画展示業務委託料,700
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13委託料,06体験活動事業委託料,496
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13委託料,07パンフレット等作成委託料,450
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13委託料,08周年事業準備業務委託料,300
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13委託料,09蔵書管理システム開発委託料,1412
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,14使用料及び賃借料,01テレビ受信料,23
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,14使用料及び賃借料,02玄関マット使用料,200
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,14使用料及び賃借料,03ＡＥＤ機器使用料,60
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,15工事請負費,01施設改修工事費,2000
01一般会計,02総務費,01総務管理費,13文化費,11太宰治没後７０年特別展事業費,11需用費,01諸賄費,18
01一般会計,02総務費,01総務管理費,13文化費,11太宰治没後７０年特別展事業費,12役務費,01郵便料,5
01一般会計,02総務費,01総務管理費,13文化費,11太宰治没後７０年特別展事業費,13委託料,01事業委託料,13349
01一般会計,02総務費,01総務管理費,13文化費,12文学者顕彰事業費,08報償費,01委員謝礼,960
01一般会計,02総務費,01総務管理費,13文化費,12文学者顕彰事業費,11需用費,01諸消耗品費,40
01一般会計,02総務費,01総務管理費,13文化費,12文学者顕彰事業費,13委託料,01顕彰事業等企画委託料,4000
01一般会計,02総務費,01総務管理費,13文化費,12文学者顕彰事業費,13委託料,02寄贈文献調査等委託料,962
01一般会計,02総務費,01総務管理費,14安全安心推進費,01生活安全推進協議会関係費,08報償費,01委員謝礼,149
01一般会計,02総務費,01総務管理費,14安全安心推進費,01生活安全推進協議会関係費,08報償費,01記念品購入費,50
01一般会計,02総務費,01総務管理費,14安全安心推進費,01生活安全推進協議会関係費,11需用費,01諸消耗品費,160
01一般会計,02総務費,01総務管理費,14安全安心推進費,01生活安全推進協議会関係費,12役務費,01郵便料,10
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,08報償費,01助言者等謝礼,59
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,11需用費,01マップづくり講習会用消耗品費,30
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,11需用費,02防犯環境整備活動用消耗品費,50
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,11需用費,03自動通話録音機購入費,1340
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,11需用費,04啓発用消耗品費,162
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,12役務費,01郵便料,10
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,12役務費,02電話料,78
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,13委託料,01地域安全マップ作成業務委託料,1221
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,13委託料,02防犯パンフレット等作成委託料,112
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,19負担金補助及び交付金,01三鷹防犯協会補助金,1500
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,01報酬,01市政嘱託員報酬　４人,11568
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,04共済費,01市政嘱託員共済費,1851
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,11需用費,01パトロール用消耗品費,1028
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,11需用費,02貸与被服購入費,70
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,11需用費,01自動車修繕料,220
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,11需用費,01自動車用燃料費,430
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,11需用費,01諸賄費,35
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,12役務費,01郵便料,15
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,12役務費,02電話料,261
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,12役務費,01自動車リサイクル処理手数料,10
01一般会計,02総務費,01総務管理費,14安全安心推進費,03安全安心パトロール関係費,18備品購入費,01自動車購入費,2200
01一般会計,02総務費,01総務管理費,14安全安心推進費,04防犯設備整備事業費,11需用費,01電気料,52
01一般会計,02総務費,01総務管理費,14安全安心推進費,04防犯設備整備事業費,13委託料,01周知用シール等作成委託料,162
01一般会計,02総務費,01総務管理費,14安全安心推進費,04防犯設備整備事業費,13委託料,02防犯カメラ設置委託料,778
01一般会計,02総務費,01総務管理費,14安全安心推進費,04防犯設備整備事業費,13委託料,03防犯カメラ保守点検委託料,87
01一般会計,02総務費,01総務管理費,14安全安心推進費,04防犯設備整備事業費,14使用料及び賃借料,01電柱共架料,25
01一般会計,02総務費,01総務管理費,14安全安心推進費,04防犯設備整備事業費,19負担金補助及び交付金,01防犯設備整備費補助金,12474
01一般会計,02総務費,01総務管理費,15財政調整基金費,01財政調整基金積立金,25積立金,01利子相当額積立金,1911
01一般会計,02総務費,01総務管理費,16まちづくり施設整備基金費,01まちづくり施設整備基金積立金,25積立金,01利子相当額積立金,1532
01一般会計,02総務費,01総務管理費,17平和基金費,01平和基金積立金,25積立金,01利子相当額積立金,321
01一般会計,02総務費,01総務管理費,18庁舎等建設基金費,01庁舎等建設基金積立金,25積立金,01元金積立金,100000
01一般会計,02総務費,01総務管理費,18庁舎等建設基金費,01庁舎等建設基金積立金,25積立金,01利子相当額積立金,1850
01一般会計,02総務費,01総務管理費,19三鷹市土地開発公社取得用地買取事業費,01三鷹市土地開発公社関係費,17公有財産購入費,01公社取得用地買取費,602238
01一般会計,02総務費,01総務管理費,20諸費,01税収払戻金及び還付加算金,23償還金利子及び割引料,01税収払戻金及び還付加算金,124999
01一般会計,02総務費,01総務管理費,20諸費,02国庫支出金等超過収入額返還金,23償還金利子及び割引料,01国庫支出金等超過収入額返還金,122050
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,02給料,01一般職給料　６６人,234768
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,03職員手当等,01一般職手当,183473
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,03職員手当等,01児童手当,1800
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,04共済費,01共済組合市負担金,86630
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,482
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,04共済費,01再任用職員共済費,542
01一般会計,02総務費,02徴税費,01税務総務費,01職員人件費その他,09旅費,01職員普通旅費,710
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,01報酬,01委員報酬　６人,318
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,09旅費,01委員旅費,30
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,11需用費,01諸消耗品費,31
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,12役務費,01郵便料,6
01一般会計,02総務費,02徴税費,01税務総務費,02固定資産評価審査委員会関係費,19負担金補助及び交付金,01審査事務協議会等負担金,28
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,11需用費,01新聞雑誌購読料,416
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,11需用費,02諸消耗品費,470
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,11需用費,03法規追録代,2233
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,11需用費,01諸印刷費,19
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,11需用費,01器具修繕料,45
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,12役務費,01郵便料,7
01一般会計,02総務費,02徴税費,01税務総務費,03税務事務管理費,19負担金補助及び交付金,01東京税務協会負担金,86
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,01報酬,01市政嘱託員報酬　１人,2351
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,04共済費,01市政嘱託員共済費,386
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,04共済費,01臨時職員共済費,77
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,07賃金,01臨時職員賃金,8455
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,11需用費,01諸消耗品費,789
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,11需用費,02資料等購入費,165
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,11需用費,01諸印刷費,6140
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,12役務費,01郵便料,14225
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,13委託料,01通知書封入等委託料,8010
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,13委託料,02データ入力委託料,7085
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,13委託料,03課税状況調資料作成委託料,540
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,13委託料,04確定申告受付業務委託料,1361
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,14使用料及び賃借料,01電子複写機使用料,120
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,14使用料及び賃借料,02受付用機器使用料,141
01一般会計,02総務費,02徴税費,02賦課徴収費,01市民税賦課関係費（個人分）,14使用料及び賃借料,03会場使用料,30
01一般会計,02総務費,02徴税費,02賦課徴収費,02市民税賦課関係費（法人分）,11需用費,01諸消耗品費,63
01一般会計,02総務費,02徴税費,02賦課徴収費,02市民税賦課関係費（法人分）,11需用費,01諸印刷費,93
01一般会計,02総務費,02徴税費,02賦課徴収費,02市民税賦課関係費（法人分）,12役務費,01郵便料,619
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,04共済費,01臨時職員共済費,26
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,07賃金,01臨時職員賃金,3120
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,11需用費,01諸消耗品費,1037
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,11需用費,01諸印刷費,3200
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,11需用費,01諸修繕料,158
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,12役務費,01郵便料,7396
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,12役務費,02電話料,103
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,12役務費,01システムサービス利用料,2722
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,13委託料,01鑑定等委託料,713
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,13委託料,02航空写真作成委託料,1796
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,13委託料,03公図修正委託料,391
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,13委託料,04電算業務等委託料,2832
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,13委託料,05土地評価資料作成業務委託料,3780
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,13委託料,06家屋現況図修正業務委託料,3996
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,13委託料,07調査委託料,185
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,14使用料及び賃借料,01事務機器使用料,104
01一般会計,02総務費,02徴税費,02賦課徴収費,03固定資産税賦課関係費,19負担金補助及び交付金,01諸負担金,90
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,07賃金,01臨時職員賃金,304
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,11需用費,01諸消耗品費,180
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,11需用費,01諸印刷費,364
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,12役務費,01郵便料,1101
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,12役務費,01軽自動車等情報提供手数料,109
01一般会計,02総務費,02徴税費,02賦課徴収費,04軽自動車税賦課関係費,13委託料,01通知書作成委託料,117
01一般会計,02総務費,02徴税費,02賦課徴収費,05市たばこ税関係費,11需用費,01諸消耗品費,10
01一般会計,02総務費,02徴税費,02賦課徴収費,05市たばこ税関係費,12役務費,01郵便料,11
01一般会計,02総務費,02徴税費,02賦課徴収費,06事業所税等賦課関係費,11需用費,01諸消耗品費,26
01一般会計,02総務費,02徴税費,02賦課徴収費,06事業所税等賦課関係費,12役務費,01郵便料,25
01一般会計,02総務費,02徴税費,02賦課徴収費,06事業所税等賦課関係費,19負担金補助及び交付金,01事業所税都市連絡協議会負担金,3
01一般会計,02総務費,02徴税費,02賦課徴収費,07地方税電子申告関係費,12役務費,01システムサービス利用料,6552
01一般会計,02総務費,02徴税費,02賦課徴収費,07地方税電子申告関係費,19負担金補助及び交付金,01地方税電子化協議会負担金,3858
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,01報酬,01市政嘱託員報酬　２人,4702
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,04共済費,01市政嘱託員共済費,771
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,04共済費,01臨時職員共済費,3
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,07賃金,01臨時職員賃金,283
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,11需用費,01諸消耗品費,483
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,11需用費,01諸印刷費,2854
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,12役務費,01郵便料,5715
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,12役務費,01郵便振替等手数料,13818
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,12役務費,02収納データ連携業務手数料,1037
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,13委託料,01電算業務委託料,2835
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,13委託料,02コンビニ収納通信ソフト保守委託料,17
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,13委託料,03封入封かん業務委託料,1300
01一般会計,02総務費,02徴税費,02賦課徴収費,08収納管理関係費,14使用料及び賃借料,01発券機使用料,120
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,01報酬,01市政嘱託員報酬　３人,7053
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,01報酬,02納税指導員報酬　１人,3000
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,04共済費,01市政嘱託員共済費,1156
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,07賃金,01臨時職員賃金,1725
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,09旅費,01市政嘱託員等旅費,48
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,11需用費,01諸消耗品費,244
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,11需用費,01諸印刷費,1252
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,12役務費,01郵便料等,3142
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,12役務費,02電話料,52
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,12役務費,03運搬料,71
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,12役務費,01広告料,128
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,12役務費,01調査照会手数料,34
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,12役務費,02申請等手数料,40
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,12役務費,03鑑定料,783
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,12役務費,04洗濯代,9
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,12役務費,01自動車保管料,95
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,13委託料,01電話催告業務委託料,5152
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,13委託料,02遠隔地滞納者現地訪問調査委託料,540
01一般会計,02総務費,02徴税費,02賦課徴収費,09滞納整理関係費,14使用料及び賃借料,01システム使用料,65
01一般会計,02総務費,02徴税費,02賦課徴収費,10納税協力団体関係費,19負担金補助及び交付金,01三鷹市納税貯蓄組合連合会補助金,700
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,01職員人件費その他,02給料,01一般職給料　２５人,95816
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,01職員人件費その他,03職員手当等,01一般職手当,75880
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,01職員人件費その他,03職員手当等,01児童手当,915
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,01職員人件費その他,04共済費,01共済組合市負担金,33575
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,188
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,01職員人件費その他,04共済費,01再任用職員共済費,1627
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,01職員人件費その他,09旅費,01職員普通旅費,226
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,01報酬,01市政嘱託員報酬　１人,2351
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,04共済費,01市政嘱託員共済費,386
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,11需用費,01諸消耗品費,365
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,11需用費,01諸印刷費,174
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,11需用費,01諸修繕料,94
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,12役務費,01郵便料,319
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,12役務費,02回線使用料,251
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,13委託料,01戸籍システム保守委託料,7090
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,13委託料,02システム修正委託料,540
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,14使用料及び賃借料,01戸籍システム機器等使用料,13840
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,02戸籍記録事務費,14使用料及び賃借料,02電子複写機使用料,148
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,01報酬,01市政嘱託員報酬　９人,21158
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,04共済費,01市政嘱託員共済費,3466
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,04共済費,01臨時職員共済費,274
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,07賃金,01臨時職員賃金,4798
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,11需用費,01諸消耗品費,1379
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,11需用費,01諸印刷費,1009
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,12役務費,01郵便料,735
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,13委託料,01入力業務委託料,9269
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,13委託料,02システム修正委託料,3219
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,13委託料,03システム保守委託料,376
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,13委託料,04システム構築委託料,1404
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,14使用料及び賃借料,01総合証明システム機器等使用料,139
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,03住民基本台帳記録事務費,15工事請負費,01臨時窓口設置・撤去工事費,316
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,04印鑑登録事務費,11需用費,01諸消耗品費,153
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,04印鑑登録事務費,11需用費,01諸印刷費,844
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,04印鑑登録事務費,12役務費,01郵便料,255
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,04印鑑登録事務費,18備品購入費,01諸備品購入費,88
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,01報酬,01市政嘱託員報酬　２人,4702
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,04共済費,01市政嘱託員共済費,771
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,04共済費,01臨時職員共済費,2
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,07賃金,01臨時職員賃金,277
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,11需用費,01諸消耗品費,99
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,11需用費,02法規追録代,399
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,11需用費,01器具修繕料,51
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,13委託料,01機器保守委託料,170
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,14使用料及び賃借料,01レジスター等使用料,2722
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,15工事請負費,01交付窓口呼出システム改修工事費,786
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,05証明書交付等事務費,19負担金補助及び交付金,01戸籍住民基本台帳事務協議会等負担金,8
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,06証明書コンビニ交付関係費,12役務費,01交付手数料,1271
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,06証明書コンビニ交付関係費,13委託料,01システム保守業務委託料,3051
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,06証明書コンビニ交付関係費,19負担金補助及び交付金,01交付センター負担金,4700
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,07証明書自動交付関係費,11需用費,01諸消耗品費,413
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,07証明書自動交付関係費,13委託料,01機器保守委託料,9980
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,07証明書自動交付関係費,14使用料及び賃借料,01機器使用料,11966
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,08社会保障・税番号制度推進関係費,01報酬,01市政嘱託員報酬　４人,9404
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,08社会保障・税番号制度推進関係費,04共済費,01市政嘱託員共済費,1541
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,08社会保障・税番号制度推進関係費,11需用費,01諸消耗品費,1400
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,08社会保障・税番号制度推進関係費,12役務費,01郵便料,2047
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,08社会保障・税番号制度推進関係費,14使用料及び賃借料,01機器等使用料,878
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,08社会保障・税番号制度推進関係費,18備品購入費,01諸備品購入費,200
01一般会計,02総務費,03戸籍住民基本台帳費,01戸籍住民基本台帳費,08社会保障・税番号制度推進関係費,19負担金補助及び交付金,01地方公共団体情報システム機構交付金,37211
01一般会計,02総務費,04選挙費,01選挙管理委員会費,01職員人件費その他,02給料,01一般職給料　４人,17740
01一般会計,02総務費,04選挙費,01選挙管理委員会費,01職員人件費その他,03職員手当等,01一般職手当,13777
01一般会計,02総務費,04選挙費,01選挙管理委員会費,01職員人件費その他,03職員手当等,01児童手当,360
01一般会計,02総務費,04選挙費,01選挙管理委員会費,01職員人件費その他,04共済費,01共済組合市負担金,7500
01一般会計,02総務費,04選挙費,01選挙管理委員会費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,86
01一般会計,02総務費,04選挙費,01選挙管理委員会費,01職員人件費その他,09旅費,01職員普通旅費,130
01一般会計,02総務費,04選挙費,01選挙管理委員会費,02選挙管理委員会費,01報酬,01委員報酬　４人,3522
01一般会計,02総務費,04選挙費,01選挙管理委員会費,02選挙管理委員会費,09旅費,01委員旅費,60
01一般会計,02総務費,04選挙費,01選挙管理委員会費,02選挙管理委員会費,10交際費,01交際費,30
01一般会計,02総務費,04選挙費,01選挙管理委員会費,02選挙管理委員会費,19負担金補助及び交付金,01選挙管理委員会連合会関係負担金,139
01一般会計,02総務費,04選挙費,01選挙管理委員会費,03選挙管理委員会事務局費,11需用費,01諸消耗品費,208
01一般会計,02総務費,04選挙費,01選挙管理委員会費,03選挙管理委員会事務局費,11需用費,02法規追録代,220
01一般会計,02総務費,04選挙費,01選挙管理委員会費,03選挙管理委員会事務局費,11需用費,03図書等購入費,125
01一般会計,02総務費,04選挙費,01選挙管理委員会費,03選挙管理委員会事務局費,11需用費,01電気料,13
