01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,04共済費,01時間額職員共済費,3
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,10需用費,01諸消耗品費,342
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,10需用費,01諸修繕料,1438
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,10需用費,01電気料,1386
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,10需用費,02水道料,264
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,11役務費,01電話料,319
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,11役務費,01ごみ収集処理手数料,71
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,12委託料,01設備保守点検等委託料,4344
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,12委託料,02市政窓口業務委託料,61815
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,01テレビ受信料,22
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,02電子複写機等使用料,71
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,03事務機器使用料,1994
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,04ＡＥＤ機器使用料,49
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,05情報機器等使用料,28
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,01賃借料等,20156
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,01報酬,01時間額職員報酬,183
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,04共済費,01時間額職員共済費,2
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,10需用費,01諸消耗品費,142
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,10需用費,01電気料,489
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,10需用費,02水道料,27
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,11役務費,01電話料,195
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,11役務費,01ごみ収集処理手数料,14
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,12委託料,01設備保守委託料,275
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,12委託料,02清掃委託料,479
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,12委託料,03警備委託料,343
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,12委託料,04市政窓口業務委託料,13686
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,13使用料及び賃借料,01テレビ受信料,14
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,13使用料及び賃借料,02事務機器使用料,534
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,13使用料及び賃借料,03ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,13使用料及び賃借料,04情報機器等使用料,19
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,01報酬,01時間額職員報酬,183
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,04共済費,01時間額職員共済費,2
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,10需用費,01諸消耗品費,97
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,10需用費,01電気料,317
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,10需用費,02水道料,25
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,11役務費,01電話料,176
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,11役務費,01ごみ収集処理手数料,12
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,01機器保守委託料,71
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,02清掃委託料,367
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,03警備委託料,86
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,04設備保守点検委託料,184
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,05市政窓口業務委託料,12097
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,13使用料及び賃借料,01テレビ受信料,14
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,13使用料及び賃借料,02事務機器使用料,534
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,13使用料及び賃借料,03ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,13使用料及び賃借料,04情報機器等使用料,14
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,14工事請負費,01施設改修工事費,9378
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,01報酬,01時間額職員報酬,183
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,04共済費,01時間額職員共済費,2
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,10需用費,01諸消耗品費,162
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,10需用費,01電気料,326
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,10需用費,02水道料,22
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,11役務費,01電話料,123
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,11役務費,01ごみ収集処理手数料,12
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,11役務費,02洗濯代,55
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,12委託料,01機器保守委託料,219
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,12委託料,02清掃委託料,367
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,12委託料,03警備委託料,86
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,12委託料,04市政窓口業務委託料,12097
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,13使用料及び賃借料,01テレビ受信料,14
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,13使用料及び賃借料,02事務機器使用料,534
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,13使用料及び賃借料,03ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,13使用料及び賃借料,04情報機器等使用料,14
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,10需用費,01諸消耗品費,160
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,10需用費,01自動車修繕料,27
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,10需用費,01自動車用燃料費,29
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,11役務費,01郵便料,15
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,11役務費,01電柱広告料,106
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,13使用料及び賃借料,01自動券売機使用料,464
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,13使用料及び賃借料,02電柱共架料,8
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,13使用料及び賃借料,03施設使用料,480
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,13使用料及び賃借料,04情報機器等使用料,84
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,02コミュニティ創生研究事業費,07報償費,01助言者謝礼,164
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,02コミュニティ創生研究事業費,07報償費,02行政書士謝礼,260
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,02コミュニティ創生研究事業費,10需用費,01諸消耗品費,63
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,02コミュニティ創生研究事業費,11役務費,01郵便料,7
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,02コミュニティ創生研究事業費,12委託料,01マップ作成委託料,313
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,07報償費,01委員謝礼,208
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,07報償費,02手話通訳者謝礼,21
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,10需用費,01諸消耗品費,10
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,11役務費,01郵便料,90
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,12委託料,01地域自治組織活性化事業運営委託料,300
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,18負担金補助及び交付金,01町会等自治組織助成金,8040
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,18負担金補助及び交付金,02地域自治組織活性化助成金,1560
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,10需用費,01諸消耗品費,741
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,10需用費,01施設修繕料,1874
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,10需用費,01諸賄費,7
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,11役務費,01郵便料,30
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,01警備委託料,647
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,02設備保守点検委託料,730
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,03樹木剪定等委託料,1327
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,04特別清掃委託料,407
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,05管理運営委託料,38183
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,06調査委託料,330
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,13使用料及び賃借料,01ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,13使用料及び賃借料,01借地料,2397
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,14工事請負費,01施設改修工事費,59845
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,17備品購入費,01諸備品購入費,796
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,18負担金補助及び交付金,01民間集会施設運営事業費補助金,1541
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,01大沢コミュニティ・センター指定管理料,33595
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,02牟礼コミュニティ・センター指定管理料,30827
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,03井口コミュニティ・センター指定管理料,30534
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,04井の頭コミュニティ・センター指定管理料,33125
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,05新川中原コミュニティ・センター指定管理料,36870
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,06連雀コミュニティ・センター指定管理料,38583
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,07三鷹駅前コミュニティ・センター指定管理料,57429
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,13使用料及び賃借料,01ＡＥＤ機器使用料,342
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,01大沢コミュニティ・センター運営費助成金,41174
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,02牟礼コミュニティ・センター運営費助成金,42468
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,03井口コミュニティ・センター運営費助成金,34205
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,04井の頭コミュニティ・センター運営費助成金,35767
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,05新川中原コミュニティ・センター運営費助成金,32404
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,06連雀コミュニティ・センター運営費助成金,41882
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,07三鷹駅前コミュニティ・センター運営費助成金,43514
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,08市制施行７０周年記念事業助成金,600
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,07図書館連携事業費,12委託料,01指定管理料,1329
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,07図書館連携事業費,18負担金補助及び交付金,01運営費助成金,9217
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,01大沢住民協議会活動事業費助成金,3949
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,02東部地区住民協議会活動事業費助成金,4493
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,03西部地区住民協議会活動事業費助成金,4876
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,04井の頭地区住民協議会活動事業費助成金,4419
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,05新川中原住民協議会活動事業費助成金,4728
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,06連雀地区住民協議会活動事業費助成金,5060
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,07三鷹駅周辺住民協議会活動事業費助成金,4319
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,08住民協議会活性化事業支援助成金,300
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,09コミュニティ・センター改修等事業費,12委託料,01調査委託料,946
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,09コミュニティ・センター改修等事業費,13使用料及び賃借料,01空調機器使用料,899
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,09コミュニティ・センター改修等事業費,14工事請負費,01施設改修工事費,109783
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,10牟礼西地区公会堂耐震補強事業費,12委託料,01調査委託料,385
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,10牟礼西地区公会堂耐震補強事業費,12委託料,02設計委託料,6152
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,12委託料,01指定管理料,24603
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,12委託料,02調査委託料,451
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,13使用料及び賃借料,01ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,13使用料及び賃借料,02情報機器等使用料,20
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,14工事請負費,01施設改修工事費,52646
01一般会計,02総務費,01総務管理費,12市民協働センター費,02市民協働推進事業費,07報償費,01委員謝礼,26
01一般会計,02総務費,01総務管理費,12市民協働センター費,02市民協働推進事業費,18負担金補助及び交付金,01みたか市民協働ネットワーク負担金,5
01一般会計,02総務費,01総務管理費,12市民協働センター費,02市民協働推進事業費,18負担金補助及び交付金,01事業運営費補助金,10725
01一般会計,02総務費,01総務管理費,12市民協働センター費,02市民協働推進事業費,22償還金利子及び割引料,01過誤納使用料還付金,23
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,11役務費,01電柱広告料,80
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,12委託料,01芸術文化センター等指定管理料,293851
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,12委託料,02廃棄物品処理委託料,15
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,13使用料及び賃借料,01ＡＥＤ機器使用料,280
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,13使用料及び賃借料,02映像機器使用料,1149
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,13使用料及び賃借料,01借地料,49
01一般会計,02総務費,01総務管理費,13文化費,02スポーツと文化財団運営費,18負担金補助及び交付金,01芸術文化センター事業運営費補助金,215870
01一般会計,02総務費,01総務管理費,13文化費,02スポーツと文化財団運営費,18負担金補助及び交付金,02美術ギャラリー事業運営費補助金,61469
01一般会計,02総務費,01総務管理費,13文化費,02スポーツと文化財団運営費,18負担金補助及び交付金,03公会堂等事業運営費補助金,60967
01一般会計,02総務費,01総務管理費,13文化費,03芸術文化施設改修等事業費,13使用料及び賃借料,01空調機器使用料,6509
01一般会計,02総務費,01総務管理費,13文化費,03芸術文化施設改修等事業費,13使用料及び賃借料,02音響卓等使用料,2772
01一般会計,02総務費,01総務管理費,13文化費,03芸術文化施設改修等事業費,14工事請負費,01施設改修工事費,44445
01一般会計,02総務費,01総務管理費,13文化費,03芸術文化施設改修等事業費,17備品購入費,01諸備品購入費,2350
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,01報酬,01時間額職員報酬,43
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,12委託料,01指定管理料,50000
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,12委託料,02事業委託料,1425
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,01施設使用料,700
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,02ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,01借地料,2
01一般会計,02総務費,01総務管理費,13文化費,05中近東文化センター関係費,18負担金補助及び交付金,01事業費負担金,1000
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,07報償費,01手話通訳者謝礼,14
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,07報償費,01賞金及び記念品購入費,620
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,10需用費,01図書購入費,44
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,10需用費,01諸賄費,83
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,11役務費,01郵便料,13
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,12委託料,01事業委託料,10195
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,13使用料及び賃借料,01会場使用料,64
01一般会計,02総務費,01総務管理費,13文化費,07太宰治文学サロン管理運営関係費,12委託料,01管理運営委託料,12642
01一般会計,02総務費,01総務管理費,13文化費,07太宰治文学サロン管理運営関係費,12委託料,02機械警備業務委託料,168
01一般会計,02総務費,01総務管理費,13文化費,07太宰治文学サロン管理運営関係費,13使用料及び賃借料,01賃借料,2700
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,10需用費,01諸消耗品費,315
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,11役務費,01郵便料,40
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,11役務費,02運搬料,280
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,11役務費,01鑑定料,60
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,11役務費,01保管料,4172
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,11役務費,01動産保険料,1895
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,12委託料,01美術資料表装等整備委託料,735
01一般会計,02総務費,01総務管理費,13文化費,09みたか・子どもと絵本プロジェクト関係費,07報償費,01講師等謝礼,250
01一般会計,02総務費,01総務管理費,13文化費,09みたか・子どもと絵本プロジェクト関係費,07報償費,01保育者謝礼,108
01一般会計,02総務費,01総務管理費,13文化費,09みたか・子どもと絵本プロジェクト関係費,07報償費,02助言者謝礼,120
01一般会計,02総務費,01総務管理費,13文化費,09みたか・子どもと絵本プロジェクト関係費,10需用費,01諸消耗品費,94
01一般会計,02総務費,01総務管理費,13文化費,09みたか・子どもと絵本プロジェクト関係費,18負担金補助及び交付金,01みたか・子どもと絵本プロジェクト連絡会事業補助金,50
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,01報酬,01月額職員報酬　２人,4865
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,01報酬,01時間額職員報酬,3747
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,03職員手当等,01月額職員期末手当,713
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,04共済費,01月額職員共済費,916
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,04共済費,01時間額職員共済費,15
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,07報償費,01講師謝礼,145
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,07報償費,01助言者謝礼,190
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,10需用費,01諸消耗品費,875
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,10需用費,01自動車修繕料,109
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,10需用費,02諸修繕料,1490
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,10需用費,01自動車用燃料費,30
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,10需用費,02行事用燃料費,16
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,10需用費,01電気料,1272
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,10需用費,02水道料,523
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,10需用費,01諸賄費,30
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,11役務費,01郵便料,87
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,11役務費,02電話料,114
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,11役務費,03ＣＡＴＶ利用料,37
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,11役務費,01ごみ収集処理手数料,35
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,12委託料,01設備保守委託料,175
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,12委託料,02樹木剪定委託料,344
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,12委託料,03清掃委託料,3662
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,12委託料,04警備委託料,2811
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,12委託料,05企画展示業務委託料,700
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,12委託料,06体験活動事業委託料,496
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,12委託料,07パンフレット等作成委託料,565
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,12委託料,08蔵書管理システム保守委託料,181
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,12委託料,09ホームページ保守管理委託料,83
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,01テレビ受信料,23
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,02玄関マット使用料,204
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,03ＡＥＤ機器使用料,61
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,04著作物使用料,30
01一般会計,02総務費,01総務管理費,13文化費,10星と森と絵本の家管理運営関係費,13使用料及び賃借料,05情報機器等使用料,77
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,01報酬,01月額職員報酬　１人,2351
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,03職員手当等,01月額職員期末手当,344
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,04共済費,01月額職員共済費,444
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,07報償費,01委員謝礼,420
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,10需用費,01諸消耗品費,40
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,10需用費,01諸賄費,53
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,11役務費,01郵便料,3
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,12委託料,01録音反訳委託料,33
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,12委託料,02事業委託料,15022
01一般会計,02総務費,01総務管理費,13文化費,11文学者顕彰事業費,17備品購入費,01諸備品購入費,4411
01一般会計,02総務費,01総務管理費,14安全安心推進費,01生活安全推進協議会関係費,07報償費,01委員謝礼,149
01一般会計,02総務費,01総務管理費,14安全安心推進費,01生活安全推進協議会関係費,07報償費,01記念品購入費,56
01一般会計,02総務費,01総務管理費,14安全安心推進費,01生活安全推進協議会関係費,10需用費,01諸消耗品費,145
01一般会計,02総務費,01総務管理費,14安全安心推進費,01生活安全推進協議会関係費,11役務費,01郵便料,5
01一般会計,02総務費,01総務管理費,14安全安心推進費,02安全安心推進費,07報償費,01手話通訳者謝礼,14
