01会計,02款,03項,04目,05事項,06節,07細々節,08予算額
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38心身障がい者自動車等燃料費助成事業費,11役務費,01口座振替手数料,19
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38心身障がい者自動車等燃料費助成事業費,18負担金補助及び交付金,01自動車燃料費補助金,4907
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39ホームヘルパー等養成事業費,12委託料,01業務委託料,320
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,40中等度難聴児発達支援事業費,18負担金補助及び交付金,01補聴器購入費助成金,1370
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,41重症心身障がい児（者）等在宅レスパイトサービス事業費,12委託料,01訪問看護委託料,1073
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,41重症心身障がい児（者）等在宅レスパイトサービス事業費,18負担金補助及び交付金,01医師指示書料補助金,15
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42災害時人工呼吸器個別支援計画作成事業費,07報償費,01講師謝礼,55
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42災害時人工呼吸器個別支援計画作成事業費,12委託料,01事業委託料,114
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,07報償費,01判定医謝礼,240
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,10需用費,01諸消耗品費,1
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,10需用費,01諸印刷費,8
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,11役務費,01郵便料,42
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,11役務費,01口座振替手数料,37
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,19扶助費,01福祉手当（扶）,893
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,19扶助費,02特別障害者手当（扶）,62030
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,19扶助費,03障害児福祉手当（扶）,11506
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,44特別障がい手当支給事業費,11役務費,01口座振替手数料,138
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,44特別障がい手当支給事業費,19扶助費,01特別障がい手当（扶）,251100
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,01報酬,01時間額職員報酬,721
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,04共済費,01時間額職員共済費,39
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,10需用費,01諸印刷費,32
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,11役務費,01郵便料,202
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,11役務費,01口座振替手数料,375
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,19扶助費,01一般障がい手当（扶）,120648
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,19扶助費,02特定疾患手当（扶）,83052
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,46東京都重度心身障害者手当支給事務費,11役務費,01郵便料,21
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,47東京都心身障害者扶養年金等事務費,11役務費,01郵便料,4
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,48心身障害者医療費助成等事務費,11役務費,01郵便料,226
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,48心身障害者医療費助成等事務費,11役務費,01口座振替手数料,26
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,01報酬,01月額職員報酬　１人,2351
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,01報酬,01時間額職員報酬,429
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,03職員手当等,01月額職員期末手当,440
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,04共済費,01月額職員共済費,461
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,08旅費,01月額職員旅費,5
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,11役務費,01郵便料,16
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム等助成事業費,18負担金補助及び交付金,01福祉ホーム事業運営費負担金,199
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム等助成事業費,18負担金補助及び交付金,01地域生活移行・定着化支援事業補助金,2400
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム等助成事業費,18負担金補助及び交付金,02設備整備費補助金,500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム等助成事業費,19扶助費,01生活寮利用費（扶）,16869
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,51精神障がい者グループホーム助成事業費,18負担金補助及び交付金,01事業補助金,34185
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,01報酬,01医師報酬  １人,468
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,07報償費,01委員謝礼,3
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,10需用費,01施設修繕料,200
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,10需用費,01電気料,384
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,10需用費,02ガス料,180
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,10需用費,03水道料,258
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,11役務費,01郵便料,11
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,11役務費,01電子証明書発行手数料,8
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,12委託料,01運営委託料,9720
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,53障害者支援施設みずき関係費,12委託料,01重度身体障がい者（児）ショートステイ事業委託料,5051
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,53障害者支援施設みずき関係費,18負担金補助及び交付金,01生活介護事業運営費補助金,20603
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54三市共同知的障害者援護施設関係費,18負担金補助及び交付金,01管理運営費負担金,58814
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,55障がい者施設等自主製品開発・販売ネットワーク事業費,12委託料,01運営委託料,7250
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56障がい者地域緑化推進事業費,12委託料,01事業委託料,2070
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,57障がい者日中活動系サービス事業所助成事業費,11役務費,01郵便料,6
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,57障がい者日中活動系サービス事業所助成事業費,18負担金補助及び交付金,01事業補助金,173338
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,10需用費,01施設修繕料,655
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,10需用費,01電気料,1380
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,10需用費,02水道料,21
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,12委託料,01設備保守委託料,982
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,12委託料,02清掃委託料,3543
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,12委託料,03警備等委託料,116
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59心身障がい者施設新川作業所管理関係費,10需用費,01施設修繕料,200
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59心身障がい者施設新川作業所管理関係費,12委託料,01設備保守委託料,570
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59心身障がい者施設新川作業所管理関係費,12委託料,02清掃委託料,76
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59心身障がい者施設新川作業所管理関係費,12委託料,03警備委託料,116
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,60心身障がい者施設タートルステップ関係費,12委託料,01清掃委託料,48
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,10需用費,01施設修繕料,300
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,10需用費,01電気料,1584
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,10需用費,02ガス料,42
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,10需用費,03水道料,270
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,11役務費,01電話料,36
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,11役務費,02郵便料,4
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,12委託料,01設備保守委託料,727
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,12委託料,02清掃委託料,4683
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,12委託料,03警備等委託料,116
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,62心身障がい児通所訓練施設なかよし教室管理関係費,12委託料,01樹木剪定等委託料,154
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,62心身障がい児通所訓練施設なかよし教室管理関係費,12委託料,02清掃委託料,112
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,63北野ハピネスセンター管理運営費,12委託料,01指定管理料,82059
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,63北野ハピネスセンター管理運営費,12委託料,02調査委託料,110
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,63北野ハピネスセンター管理運営費,14工事請負費,01維持補修工事費,1000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,63北野ハピネスセンター管理運営費,14工事請負費,02体育館照明設備改修工事費,2973
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,18負担金補助及び交付金,01障がい者多機能型事業所はあと・ふる・えりあ建設費補助金,990
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,18負担金補助及び交付金,02障がい者就労支援事業所ワークショップハーモニー建設費補助金,1570
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,18負担金補助及び交付金,03障がい者生活介護事業所にじアート建設費補助金,1500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,18負担金補助及び交付金,04障がい者就労支援事業所工房時建設費補助金,1085
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,18負担金補助及び交付金,05障がい者就労支援等事業所巣立ち風建設費補助金,1084
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,18負担金補助及び交付金,06障がい者就労支援事業所ひまわり第一共同作業所建設費補助金,1049
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,65調布基地跡地福祉施設整備事業費,10需用費,01諸消耗品費,5
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,01高齢者総合調整会議関係費,07報償費,01委員謝礼,453
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,01報酬,01月額職員報酬　１人,2351
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,03職員手当等,01月額職員期末手当,440
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,04共済費,01月額職員共済費,461
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,10需用費,01相談事務消耗品費,272
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,10需用費,02支援事務諸消耗品費,54
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,10需用費,01自動車修繕料,94
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,10需用費,01自動車用燃料費,57
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,11役務費,01相談事務郵便料,218
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,11役務費,02支援事務郵便料,80
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,12委託料,01システム修正委託料,359
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,13使用料及び賃借料,01情報機器等使用料,209
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,03第三者評価関係事業費,18負担金補助及び交付金,01第三者評価受審事業補助金,5600
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,04高齢者措置費,12委託料,01措置費支払代行事務委託料,246
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,04高齢者措置費,19扶助費,01施設入所措置費（扶）,110443
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,07報償費,01訪問員活動費,3360
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,10需用費,01諸消耗品費,280
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,10需用費,01諸賄費,44
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,11役務費,01郵便料,178
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,11役務費,01細菌等検査手数料,114
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,11役務費,02口座振替手数料,20
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,12委託料,01業務委託料,63152
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,12委託料,02電算業務委託料,14
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,12委託料,03システム保守委託料,440
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,13使用料及び賃借料,01施設使用料,46
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,13使用料及び賃借料,02バス借上料,330
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,18負担金補助及び交付金,01講習会受講料補助金,50
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,06高齢者福祉電話設置事業費,19扶助費,01電話料（扶）,770
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,07ねたきり高齢者訪問理美容サービス事業費,07報償費,01奉仕者謝礼,1400
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,08高齢者等紙おむつ支給事業費,10需用費,01諸消耗品費,7
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,08高齢者等紙おむつ支給事業費,11役務費,01郵便料,56
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,08高齢者等紙おむつ支給事業費,12委託料,01業務委託料,9966
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,08高齢者等紙おむつ支給事業費,18負担金補助及び交付金,01利用助成金,3486
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,07報償費,01生活協力員謝礼,32385
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,10需用費,01諸消耗品費,160
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,10需用費,01諸修繕料,6866
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,10需用費,01電気料,5025
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,10需用費,02ガス料,227
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,10需用費,03水道料,354
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,11役務費,01郵便料,32
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,11役務費,02電話料,829
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,11役務費,01ごみ収集処理手数料,7
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,11役務費,01保険料,397
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,12委託料,01清掃委託料,2385
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,12委託料,02樹木剪定委託料,1320
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,12委託料,03設備機器保守点検委託料,4739
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,12委託料,04警備等委託料,4644
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,12委託料,05生活援助員業務委託料,12783
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,13使用料及び賃借料,01玄関マット使用料,91
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,13使用料及び賃借料,02テレビ受信料,110
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,13使用料及び賃借料,01住宅借上料,146079
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,14工事請負費,01設備改修工事費,490
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,14工事請負費,02維持補修工事費,800
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,18負担金補助及び交付金,01研修等参加負担金,11
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,18負担金補助及び交付金,01交通費補助金,14
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,10高齢者緊急通報システム事業費,10需用費,01諸消耗品費,8
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,10高齢者緊急通報システム事業費,12委託料,01機器保守委託料,35
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,10高齢者緊急通報システム事業費,12委託料,02機器等設置・撤去委託料,62
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,10高齢者緊急通報システム事業費,12委託料,03事業委託料,504
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,11高齢者自立支援住宅改修給付事業費,19扶助費,01設備改善費（扶）,3822
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,12認知症高齢者支援事業費,07報償費,01講師等謝礼,179
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,12認知症高齢者支援事業費,07報償費,01委員謝礼,420
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,12認知症高齢者支援事業費,10需用費,01諸消耗品費,212
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,12認知症高齢者支援事業費,10需用費,01ポスター等印刷費,671
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,12認知症高齢者支援事業費,11役務費,01郵便料,63
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,12認知症高齢者支援事業費,12委託料,01録音反訳委託料,132
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,12認知症高齢者支援事業費,13使用料及び賃借料,01会場使用料,49
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,07報償費,01講師等謝礼,270
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,07報償費,01委員謝礼,1964
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,10需用費,01諸消耗品費,171
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,10需用費,01諸印刷費,198
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,10需用費,01諸賄費,2
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,11役務費,01郵便料,28
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,12委託料,01録音反訳委託料,66
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,12委託料,02作成委託料,52
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,13使用料及び賃借料,01会場使用料,62
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,13使用料及び賃借料,02情報機器等使用料,26
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13在宅医療・介護連携推進事業費,18負担金補助及び交付金,01ＩＣＴ活用事業費補助金,1056
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14高齢者緊急保護等事業費,07報償費,01講師謝礼,49
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14高齢者緊急保護等事業費,11役務費,01電話料,72
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14高齢者緊急保護等事業費,12委託料,01入所委託料,3208
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14高齢者緊急保護等事業費,13使用料及び賃借料,01移送車借上料,40
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,15高齢者社会活動マッチング推進事業費,12委託料,01事業運営委託料,5470
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,16生きがい活動支援事業費,12委託料,01事業委託料,900
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,17井の頭地域福祉支援センター関係費,12委託料,01事業委託料,9116
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,18老人クラブ関係費,12委託料,01事業委託料,2441
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,18老人クラブ関係費,18負担金補助及び交付金,01活動事業費補助金,10197
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,19敬老のつどい事業費,18負担金補助及び交付金,01事業補助金,8142
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,20高齢者作品展事業費,10需用費,01諸消耗品費,4
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,20高齢者作品展事業費,11役務費,01洗濯代,5
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,21三鷹市シルバー人材センター関係費,18負担金補助及び交付金,01全国シルバー人材センター協会賛助金,50
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,21三鷹市シルバー人材センター関係費,18負担金補助及び交付金,01運営費補助金,63195
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,21三鷹市シルバー人材センター関係費,20貸付金,01運転資金貸付金,10000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,22敬老金贈呈事業費,10需用費,01諸消耗品費,67
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,22敬老金贈呈事業費,11役務費,01郵便料,37
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,22敬老金贈呈事業費,18負担金補助及び交付金,01敬老金,2250
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,23高齢者公衆浴場利用助成事業費,10需用費,01諸印刷費,94
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,23高齢者公衆浴場利用助成事業費,11役務費,01郵便料,76
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,23高齢者公衆浴場利用助成事業費,18負担金補助及び交付金,01利用助成金,8640
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,24訪問介護等利用者助成事業費,10需用費,01諸消耗品費,1
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,24訪問介護等利用者助成事業費,11役務費,01郵便料,8
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,24訪問介護等利用者助成事業費,11役務費,01口座振替手数料,5
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,24訪問介護等利用者助成事業費,18負担金補助及び交付金,01訪問介護等利用者助成金,224
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,25介護保険サービス利用者助成事業費,10需用費,01諸消耗品費,13
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,25介護保険サービス利用者助成事業費,11役務費,01郵便料,7
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,25介護保険サービス利用者助成事業費,18負担金補助及び交付金,01社会福祉法人等負担軽減費助成金,4137
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,25介護保険サービス利用者助成事業費,18負担金補助及び交付金,02介護保険サービス事業者負担軽減費助成金,53
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,26特別養護老人ホーム利用料補助事業費,11役務費,01郵便料,15
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,26特別養護老人ホーム利用料補助事業費,18負担金補助及び交付金,01利用料補助金,11204
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,27みたかふれあい支援員事業費,12委託料,01事業委託料,909
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,28介護人財確保事業費,10需用費,01諸消耗品費,83
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,28介護人財確保事業費,10需用費,01諸印刷費,26
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,28介護人財確保事業費,11役務費,01郵便料,30
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,28介護人財確保事業費,12委託料,01研修委託料,504
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,28介護人財確保事業費,13使用料及び賃借料,01会場使用料,141
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,28介護人財確保事業費,18負担金補助及び交付金,01家賃補助金,9600
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,28介護人財確保事業費,18負担金補助及び交付金,02研修費等補助金,2700
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,28介護人財確保事業費,18負担金補助及び交付金,03介護支援機器等導入費補助金,1000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,29介護事業者地域連携推進事業費,01報酬,01月額職員報酬　１人,2351
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,29介護事業者地域連携推進事業費,03職員手当等,01月額職員期末手当,440
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,29介護事業者地域連携推進事業費,04共済費,01月額職員共済費,461
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,29介護事業者地域連携推進事業費,10需用費,01諸消耗品費,1
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,29介護事業者地域連携推進事業費,11役務費,01郵便料,6
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,29介護事業者地域連携推進事業費,18負担金補助及び交付金,01事業補助金,6741
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,30特別養護老人ホームあさひ苑管理運営費,18負担金補助及び交付金,01運営費負担金,33891
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,31特別養護老人ホームちょうふの里管理運営費,18負担金補助及び交付金,01運営費負担金,55427
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,32特別養護老人ホーム等整備助成事業費,18負担金補助及び交付金,01介護専用型ケアハウス弘陽園建設費補助金,1000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,32特別養護老人ホーム等整備助成事業費,18負担金補助及び交付金,02介護老人福祉施設みたか紫水園建設費補助金,8145
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,32特別養護老人ホーム等整備助成事業費,18負担金補助及び交付金,03介護老人保健施設三鷹中央リハケアセンター建設費補助金,2850
