01会計,02款,03項,04目,05節,06細節,07細々節,08予算額
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,03学校教育設備整備費等補助金,01理科教育等設備整備費補助金,02中学校,250
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,04特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,01小学校,135
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,04特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,02中学校,433
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,04特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,01小学校,110
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,04特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,02中学校,102
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,05就学援助費補助金,01要保護生徒修学旅行費補助金,01中学校,493
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,06国宝重要文化財等保存整備費補助金,01遺跡発掘調査事業費補助金,0,5000
01一般会計,13国庫支出金,02国庫補助金,05教育費国庫補助金,06国宝重要文化財等保存整備費補助金,02地域の特色ある埋蔵文化財活用事業費補助金,0,2500
01一般会計,13国庫支出金,03委託金,01総務費委託金,01自衛官募集事務費委託金,01自衛官募集事務費委託金,0,26
01一般会計,13国庫支出金,03委託金,01総務費委託金,02中長期在留者住居地届出等事務費委託金,01中長期在留者住居地届出等事務費委託金,0,1114
01一般会計,13国庫支出金,03委託金,02民生費委託金,01遺族及び留守家族等援護事務費委託金,01遺族及び留守家族等援護事務費委託金,0,2878
01一般会計,13国庫支出金,03委託金,02民生費委託金,02健康保険日雇特例被保険者事務費委託金,01健康保険日雇特例被保険者事務費委託金,0,2
01一般会計,13国庫支出金,03委託金,02民生費委託金,03国民年金事務費委託金,01国民年金事務費委託金,0,45515
01一般会計,13国庫支出金,03委託金,02民生費委託金,04特別児童扶養手当事務費委託金,01特別児童扶養手当事務費委託金,0,226
01一般会計,14都支出金,01都負担金,01民生費都負担金,01民生委員推薦会負担金,01民生委員推薦会負担金,0,328
01一般会計,14都支出金,01都負担金,01民生費都負担金,02社会福祉費負担金,01民生委員費負担金,0,13300
01一般会計,14都支出金,01都負担金,01民生費都負担金,02社会福祉費負担金,02民生・児童委員協力員費負担金,0,850
01一般会計,14都支出金,01都負担金,01民生費都負担金,03行旅死亡人等取扱費負担金,01行旅死亡人等取扱費負担金,0,1426
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,114585
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,18441
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,214928
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,24016
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,67447
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,12616
01一般会計,14都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,07自立生活援助給付費負担金,0,422
01一般会計,14都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,32792
01一般会計,14都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,153490
01一般会計,14都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,03就労定着支援給付費負担金,0,2844
01一般会計,14都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,04共同生活援助給付費負担金,0,79787
01一般会計,14都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,05自立訓練給付費負担金,0,6146
01一般会計,14都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,54416
01一般会計,14都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,221
01一般会計,14都支出金,01都負担金,01民生費都負担金,07障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,7157
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,28588
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,198
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,80402
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,4148
01一般会計,14都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,05保育所等訪問支援給付費負担金,0,402
01一般会計,14都支出金,01都負担金,01民生費都負担金,09心身障害者福祉手当負担金,01心身障害者福祉手当負担金,0,250170
01一般会計,14都支出金,01都負担金,01民生費都負担金,10国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,301926
01一般会計,14都支出金,01都負担金,01民生費都負担金,11介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,2305
01一般会計,14都支出金,01都負担金,01民生費都負担金,12後期高齢者医療保険基盤安定負担金,01保険基盤安定負担金,0,195531
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,01児童育成手当負担金,0,291044
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,02母子生活支援施設入所措置費負担金,0,6524
01一般会計,14都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,03入院助産措置費負担金,0,734
01一般会計,14都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,01３歳未満被用者児童手当負担金,0,55116
01一般会計,14都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,224010
01一般会計,14都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,03非被用者児童手当負担金,0,73382
01一般会計,14都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,04特例給付負担金,0,58663
01一般会計,14都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,01私立保育園給付費負担金,0,334102
01一般会計,14都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,02公私連携型保育園給付費負担金,0,62922
01一般会計,14都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,03公私連携型認定こども園施設給付費負担金,0,19120
01一般会計,14都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,01小規模保育施設給付費負担金,0,29788
01一般会計,14都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,12398
01一般会計,14都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,8585
01一般会計,14都支出金,01都負担金,01民生費都負担金,17生活保護費負担金,01生活保護費負担金,0,252238
01一般会計,14都支出金,01都負担金,02衛生費都負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,1952
01一般会計,14都支出金,01都負担金,02衛生費都負担金,02感染症予防費負担金,01感染症予防費負担金,0,119
01一般会計,14都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,122863
01一般会計,14都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,19350
01一般会計,14都支出金,02都補助金,01総務費都補助金,01市町村総合交付金,01市町村総合交付金,0,1050000
01一般会計,14都支出金,02都補助金,01総務費都補助金,02国土利用計画法事務費交付金,01国土利用計画法事務費交付金,0,71
01一般会計,14都支出金,02都補助金,01総務費都補助金,03人権啓発活動区市町村補助金,01人権啓発活動区市町村補助金,0,752
01一般会計,14都支出金,02都補助金,01総務費都補助金,04ユニバーサルデザインのまちづくり緊急推進事業補助金,01ユニバーサルデザインのまちづくり緊急推進事業補助金,0,5425
01一般会計,14都支出金,02都補助金,01総務費都補助金,05自動通話録音機設置促進補助金,01自動通話録音機設置促進補助金,0,670
01一般会計,14都支出金,02都補助金,01総務費都補助金,06区市町村青色防犯パトロール支援事業補助金,01区市町村青色防犯パトロール支援事業補助金,0,50
01一般会計,14都支出金,02都補助金,01総務費都補助金,07防犯設備整備費補助金,01防犯設備整備補助事業費補助金,0,7938
01一般会計,14都支出金,02都補助金,02民生費都補助金,01地域福祉推進区市町村包括補助金,01地域福祉推進区市町村包括補助金,0,55529
01一般会計,14都支出金,02都補助金,02民生費都補助金,02地域福祉推進事業補助金,01ハンディキャブ助成事業補助金,0,2500
01一般会計,14都支出金,02都補助金,02民生費都補助金,03地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,28884
01一般会計,14都支出金,02都補助金,02民生費都補助金,04重度訪問介護等の利用促進に係る市町村支援事業費補助金,01重度訪問介護等の利用促進に係る市町村支援事業費補助金,0,6668
01一般会計,14都支出金,02都補助金,02民生費都補助金,05重度脳性マヒ者等介護人派遣事業費補助金,01重度脳性マヒ者等介護人派遣事業費補助金,0,945
01一般会計,14都支出金,02都補助金,02民生費都補助金,06障害者施策推進区市町村包括補助金,01障害者施策推進区市町村包括補助金,0,353324
01一般会計,14都支出金,02都補助金,02民生費都補助金,07区市町村特別支援事業補助金,01区市町村特別支援事業補助金,0,15560
01一般会計,14都支出金,02都補助金,02民生費都補助金,08区市町村高次脳機能障害者支援促進事業補助金,01区市町村高次脳機能障害者支援促進事業補助金,0,330
01一般会計,14都支出金,02都補助金,02民生費都補助金,09ユニバーサルデザインのまちづくり緊急推進事業補助金,01ユニバーサルデザインのまちづくり緊急推進事業補助金,0,8475
01一般会計,14都支出金,02都補助金,02民生費都補助金,10医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,5318
01一般会計,14都支出金,02都補助金,02民生費都補助金,11区市町村在宅療養推進事業補助金,01区市町村在宅療養推進事業補助金,0,1037
01一般会計,14都支出金,02都補助金,02民生費都補助金,12高齢者見守り相談窓口設置事業補助金,01高齢者見守り相談窓口設置事業補助金,0,3936
01一般会計,14都支出金,02都補助金,02民生費都補助金,13老人クラブ等助成費補助金,01老人クラブ等助成費補助金,0,1243
01一般会計,14都支出金,02都補助金,02民生費都補助金,14シルバー人材センター運営費補助金,01シルバー人材センター運営費補助金,0,14995
01一般会計,14都支出金,02都補助金,02民生費都補助金,15高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,29268
01一般会計,14都支出金,02都補助金,02民生費都補助金,16社会福祉法人等による介護保険サービス利用者負担軽減費補助金,01社会福祉法人等による介護保険サービス利用者負担軽減費補助金,0,561
01一般会計,14都支出金,02都補助金,02民生費都補助金,17介護保険サービス提供事業者による利用者負担軽減費補助金,01介護保険サービス提供事業者による利用者負担軽減費補助金,0,58
01一般会計,14都支出金,02都補助金,02民生費都補助金,18介護予防機能強化推進事業補助金,01介護予防機能強化推進事業補助金,0,11000
01一般会計,14都支出金,02都補助金,02民生費都補助金,19区市町村介護人材緊急対策事業費補助金,01区市町村介護人材緊急対策事業費補助金,0,4050
01一般会計,14都支出金,02都補助金,02民生費都補助金,20子育て推進交付金,01子育て推進交付金,0,816426
01一般会計,14都支出金,02都補助金,02民生費都補助金,21乳幼児医療費助成事業費補助金,01乳幼児医療費助成事業費補助金,0,163131
01一般会計,14都支出金,02都補助金,02民生費都補助金,22義務教育就学児医療費助成事業費補助金,01義務教育就学児医療費助成事業費補助金,0,132688
01一般会計,14都支出金,02都補助金,02民生費都補助金,23子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,115772
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,01利用者支援事業交付金,0,9924
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,620
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,03子育て援助活動支援事業交付金,0,3605
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,04養育支援訪問事業交付金,0,98
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,26471
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,06一時預かり事業交付金,0,14835
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,07子育て短期支援事業交付金,0,917
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,08病児保育事業交付金,0,5115
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,3323
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,10延長保育事業交付金,0,14452
01一般会計,14都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,58037
01一般会計,14都支出金,02都補助金,02民生費都補助金,25重大事故防止のための巡回支援指導事業費補助金,01重大事故防止のための巡回支援指導事業費補助金,0,6096
01一般会計,14都支出金,02都補助金,02民生費都補助金,26一時預かり事業・定期利用保育事業費補助金,01一時預かり事業・定期利用保育事業費補助金,0,938
01一般会計,14都支出金,02都補助金,02民生費都補助金,27認証保育所運営費補助金,01認証保育所運営費補助金,0,334873
01一般会計,14都支出金,02都補助金,02民生費都補助金,28認可外保育施設利用支援事業補助金,01認可外保育施設利用支援事業補助金,0,58800
01一般会計,14都支出金,02都補助金,02民生費都補助金,29保育士等キャリアアップ補助金,01保育士等キャリアアップ補助金,0,225935
01一般会計,14都支出金,02都補助金,02民生費都補助金,30保育従事職員宿舎借り上げ支援事業費補助金,01保育従事職員宿舎借り上げ支援事業費補助金,0,55259
01一般会計,14都支出金,02都補助金,02民生費都補助金,31待機児童解消区市町村支援事業補助金,01待機児童解消区市町村支援事業補助金,0,327481
01一般会計,14都支出金,02都補助金,02民生費都補助金,32ひとり親家庭等医療費助成事業費補助金,01ひとり親家庭等医療費助成事業費補助金,0,36937
01一般会計,14都支出金,02都補助金,02民生費都補助金,33ひとり親家庭ホームヘルプサービス事業補助金,01ひとり親家庭ホームヘルプサービス事業補助金,0,1724
01一般会計,14都支出金,02都補助金,02民生費都補助金,34都型学童クラブ事業補助金,01都型学童クラブ事業補助金,0,52402
01一般会計,14都支出金,02都補助金,03衛生費都補助金,01医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,32842
01一般会計,14都支出金,02都補助金,03衛生費都補助金,02小児初期救急平日夜間診療事業補助金,01小児初期救急平日夜間診療事業補助金,0,3675
01一般会計,14都支出金,02都補助金,03衛生費都補助金,03子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,1470
01一般会計,14都支出金,02都補助金,03衛生費都補助金,04区市町村食育推進活動支援事業費補助金,01区市町村食育推進活動支援事業費補助金,0,672
01一般会計,14都支出金,02都補助金,03衛生費都補助金,05子ども・子育て支援交付金,01利用者支援事業交付金,0,2854
01一般会計,14都支出金,02都補助金,03衛生費都補助金,06出産・子育て応援事業補助金,01出産・子育て応援事業補助金,0,27363
01一般会計,14都支出金,02都補助金,03衛生費都補助金,06出産・子育て応援事業補助金,02産後ケア事業補助金,0,2944
01一般会計,14都支出金,02都補助金,03衛生費都補助金,06出産・子育て応援事業補助金,03妊娠・出産包括支援緊急整備事業補助金,0,1000
01一般会計,14都支出金,02都補助金,03衛生費都補助金,07健康増進事業費補助金,01健康増進事業費補助金,0,16516
01一般会計,14都支出金,02都補助金,03衛生費都補助金,08後期高齢者医療制度事業費補助金,01後期高齢者医療制度事業費補助金,0,268
01一般会計,14都支出金,02都補助金,03衛生費都補助金,09予防接種事故処理費補助金,01予防接種事故処理費補助金,0,10968
01一般会計,14都支出金,02都補助金,03衛生費都補助金,10高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,4035
01一般会計,14都支出金,02都補助金,04労働費都補助金,01はつらつ高齢者就業機会創出支援事業補助金,01はつらつ高齢者就業機会創出支援事業補助金,0,8230
01一般会計,14都支出金,02都補助金,04労働費都補助金,02東京都地域人材確保・育成支援事業補助金,01東京都地域人材確保・育成支援事業補助金,0,20815
01一般会計,14都支出金,02都補助金,05農林費都補助金,01農業委員会交付金,01農業委員会交付金,0,1126
01一般会計,14都支出金,02都補助金,05農林費都補助金,02農業経営基盤強化措置特別会計事務費交付金,01国有農地管理事務費交付金,0,50
01一般会計,14都支出金,02都補助金,05農林費都補助金,03高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,2485
01一般会計,14都支出金,02都補助金,05農林費都補助金,04農作物獣害防止対策事業補助金,01農作物獣害防止対策事業補助金,0,324
01一般会計,14都支出金,02都補助金,05農林費都補助金,05都市農業活性化支援事業補助金,01都市農業活性化支援事業補助金,0,24940
01一般会計,14都支出金,02都補助金,06商工費都補助金,01商店街チャレンジ戦略支援事業補助金,01商店街チャレンジ戦略支援事業補助金,0,11208
01一般会計,14都支出金,02都補助金,06商工費都補助金,02産業集積活性化支援事業費補助金,01産業集積活性化支援事業費補助金,0,5750
01一般会計,14都支出金,02都補助金,06商工費都補助金,03都内ものづくり企業立地継続支援事業補助金,01都内ものづくり企業立地継続支援事業補助金,0,15000
01一般会計,14都支出金,02都補助金,06商工費都補助金,04消費者行政推進交付金,01消費者行政推進交付金,0,1487
01一般会計,14都支出金,02都補助金,07土木費都補助金,01地籍整備推進調査費補助金,01地籍整備推進調査費補助金,0,28443
01一般会計,14都支出金,02都補助金,07土木費都補助金,02地域福祉推進区市町村包括補助金,01バリアフリーのまちづくり推進事業費補助金,0,780
01一般会計,14都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,01市道第１２９号線整備事業費補助金,0,2100
01一般会計,14都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,02橋梁長寿命化事業補助金,0,3240
01一般会計,14都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,03宮下橋架替事業費補助金,0,7000
01一般会計,14都支出金,02都補助金,07土木費都補助金,04区市自転車走行空間整備事業補助金,01自転車推奨ルート整備事業補助金,0,12239
01一般会計,14都支出金,02都補助金,07土木費都補助金,05街路事業費補助金,01都市計画道路３・４・１３号（牟礼）整備事業費補助金,0,6500
01一般会計,14都支出金,02都補助金,07土木費都補助金,06雨水流出抑制助成事業補助金,01雨水浸透ます設置費補助金,0,399
01一般会計,14都支出金,02都補助金,07土木費都補助金,07都市計画公園事業費補助金,01野崎三丁目公園整備事業費補助金,0,1000
01一般会計,14都支出金,02都補助金,07土木費都補助金,07都市計画公園事業費補助金,02新川あおやぎ公園用地取得事業費補助金,0,23000
01一般会計,14都支出金,02都補助金,07土木費都補助金,07都市計画公園事業費補助金,03丸池公園用地取得事業費補助金,0,22500
01一般会計,14都支出金,02都補助金,07土木費都補助金,07都市計画公園事業費補助金,04大沢の里公園整備事業費補助金,0,1500
01一般会計,14都支出金,02都補助金,07土木費都補助金,08ユニバーサルデザインのまちづくり緊急推進事業補助金,01ユニバーサルデザインのまちづくり緊急推進事業補助金,0,1427
01一般会計,14都支出金,02都補助金,07土木費都補助金,09特定緊急輸送道路沿道建築物耐震化促進事業補助金,01特定緊急輸送道路沿道建築物耐震化促進事業補助金,0,23789
01一般会計,14都支出金,02都補助金,07土木費都補助金,10空き家利活用等区市町村支援事業補助金,01空き家利活用等区市町村支援事業補助金,0,247
01一般会計,14都支出金,02都補助金,08消防費都補助金,01高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,199
01一般会計,14都支出金,02都補助金,09教育費都補助金,01東京都公立学校防犯設備整備補助金,01東京都公立学校防犯設備整備補助金,0,840
01一般会計,14都支出金,02都補助金,09教育費都補助金,02部活動指導員配置促進事業補助金,01部活動指導員配置促進事業補助金,0,4246
01一般会計,14都支出金,02都補助金,09教育費都補助金,03コミュニティ・スクール推進体制構築事業補助金,01コミュニティ・スクール推進体制構築事業補助金,0,375
01一般会計,14都支出金,02都補助金,09教育費都補助金,04スクールソーシャルワーカー活用事業補助金,01スクールソーシャルワーカー活用事業補助金,0,15641
01一般会計,14都支出金,02都補助金,09教育費都補助金,05東京都学校支援ボランティア推進協議会事業費補助金,01東京都学校支援ボランティア推進協議会事業費補助金,0,3752
01一般会計,14都支出金,02都補助金,09教育費都補助金,06学校マネジメント強化モデル事業補助金,01学校マネジメント強化モデル事業補助金,0,5029
01一般会計,14都支出金,02都補助金,09教育費都補助金,07スクール・サポート・スタッフ配置事業補助金,01スクール・サポート・スタッフ配置事業補助金,0,8737
01一般会計,14都支出金,02都補助金,09教育費都補助金,08私立幼稚園等園児保護者負担軽減事業費補助金,01私立幼稚園児保護者負担軽減事業費補助金,0,48219
01一般会計,14都支出金,02都補助金,09教育費都補助金,08私立幼稚園等園児保護者負担軽減事業費補助金,02幼稚園類似施設児保護者負担軽減事業費補助金,0,67
01一般会計,14都支出金,02都補助金,09教育費都補助金,08私立幼稚園等園児保護者負担軽減事業費補助金,03特定教育・保育施設児保護者負担軽減事業費補助金,0,32778
01一般会計,14都支出金,02都補助金,09教育費都補助金,09子ども・子育て支援交付金,01一時預かり事業交付金,0,11517
01一般会計,14都支出金,02都補助金,09教育費都補助金,10一時預かり事業補助金,01一時預かり事業補助金,0,8300
01一般会計,14都支出金,02都補助金,09教育費都補助金,11公立学校運動場芝生化事業補助金,01公立学校運動場芝生化事業補助金,0,2737
01一般会計,14都支出金,02都補助金,09教育費都補助金,12通学路防犯設備整備補助金,01通学路防犯設備整備補助金,0,2850
01一般会計,14都支出金,02都補助金,09教育費都補助金,13被災児童生徒就学支援等事業補助金,01被災児童就学援助等補助金,01小学校,43
01一般会計,14都支出金,02都補助金,09教育費都補助金,13被災児童生徒就学支援等事業補助金,02被災児童給食費補助金,01小学校,103
01一般会計,14都支出金,02都補助金,09教育費都補助金,13被災児童生徒就学支援等事業補助金,03被災生徒就学援助等補助金,01中学校,106
01一般会計,14都支出金,02都補助金,09教育費都補助金,13被災児童生徒就学支援等事業補助金,04被災生徒給食費補助金,01中学校,61
01一般会計,14都支出金,02都補助金,09教育費都補助金,14家庭教育支援基盤形成事業補助金,01家庭教育支援基盤形成事業補助金,0,433
01一般会計,14都支出金,02都補助金,09教育費都補助金,15文化財保存事業費補助金,01遺跡発掘調査事業費補助金,0,2500
01一般会計,14都支出金,02都補助金,09教育費都補助金,15文化財保存事業費補助金,02遺跡緊急発掘調査事業費補助金,0,4
01一般会計,14都支出金,02都補助金,09教育費都補助金,16高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,1308
01一般会計,14都支出金,02都補助金,09教育費都補助金,17放課後子どもプラン事業費補助金,01放課後子どもプラン事業費補助金,0,12813
01一般会計,14都支出金,02都補助金,09教育費都補助金,18ユニバーサルデザインのまちづくり緊急推進事業補助金,01ユニバーサルデザインのまちづくり緊急推進事業補助金,0,2666
01一般会計,14都支出金,02都補助金,09教育費都補助金,19スポーツ振興等事業費補助金,01スポーツ振興等事業費補助金,0,3689
01一般会計,14都支出金,03委託金,01総務費委託金,01都税徴収委託金,01都税徴収委託金,0,326816
01一般会計,14都支出金,03委託金,01総務費委託金,02住民基本台帳人口調査費委託金,01住民基本台帳人口調査費委託金,0,356
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,01人口動態調査委託金,0,143
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,02統計調査員確保対策事業委託金,0,151
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,03建設工事統計調査委託金,0,80
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,04学校基本調査委託金,0,30
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,05経済センサス調査区管理委託金,0,20
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,06経済センサス基礎調査準備事務委託金,0,40
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,07工業統計調査委託金,0,417
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,08住宅･土地統計調査委託金,0,11958
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,09農林業センサス調査区設定委託金,0,20
01一般会計,14都支出金,03委託金,01総務費委託金,03統計調査費委託金,10国勢調査調査区設定準備事務委託金,0,20
01一般会計,14都支出金,03委託金,01総務費委託金,04私立学校指導監督費委託金,01私立学校指導監督費委託金,0,2000
01一般会計,14都支出金,03委託金,01総務費委託金,05在外選挙人名簿登録事務委託金,01在外選挙人名簿登録事務委託金,0,170
01一般会計,14都支出金,03委託金,02民生費委託金,01東京都福祉のまちづくり条例事務委託金,01東京都福祉のまちづくり条例事務委託金,0,45
01一般会計,14都支出金,03委託金,02民生費委託金,02都営交通機関無料乗車券発行事務費委託金,01都営交通機関無料乗車券発行事務費委託金,0,70
01一般会計,14都支出金,03委託金,02民生費委託金,03原子爆弾被爆者等援護事務交付金,01原子爆弾被爆者等援護事務交付金,0,7
01一般会計,14都支出金,03委託金,02民生費委託金,04女性福祉資金貸付事務費交付金,01女性福祉資金貸付事務費交付金,0,1358
01一般会計,14都支出金,03委託金,02民生費委託金,05難病等医療費助成事務交付金,01難病等医療費助成事務交付金,0,1241
01一般会計,14都支出金,03委託金,02民生費委託金,06身体障害者福祉法施行事務費委託金,01身体障害者福祉法施行事務費委託金,0,123
01一般会計,14都支出金,03委託金,02民生費委託金,07精神障害者医療費助成申請等事務交付金,01精神障害者医療費助成申請等事務交付金,0,97
01一般会計,14都支出金,03委託金,02民生費委託金,08精神障害者保健福祉事業人件費委託金,01精神障害者保健福祉事業人件費委託金,0,10720
01一般会計,14都支出金,03委託金,02民生費委託金,09重度心身障害者手当施行事務費委託金,01重度心身障害者手当施行事務費委託金,0,518
01一般会計,14都支出金,03委託金,02民生費委託金,10心身障害者医療費助成等事務費委託金,01心身障害者医療費助成等事務費委託金,0,1679
01一般会計,14都支出金,03委託金,02民生費委託金,11心身障害者扶養年金等事務費委託金,01心身障害者扶養年金事務費委託金,0,600
01一般会計,14都支出金,03委託金,02民生費委託金,11心身障害者扶養年金等事務費委託金,02心身障害者扶養共済事務費委託金,0,161
01一般会計,14都支出金,03委託金,02民生費委託金,12小児慢性特定疾病医療費助成事務交付金,01小児慢性特定疾病医療費助成事務交付金,0,52
01一般会計,14都支出金,03委託金,02民生費委託金,13児童福祉施設設置届等事務費交付金,01児童福祉施設設置届等事務費交付金,0,259
01一般会計,14都支出金,03委託金,02民生費委託金,14母子及び父子福祉資金貸付事業事務費交付金,01母子及び父子福祉資金貸付事業事務費交付金,0,8235
01一般会計,14都支出金,03委託金,03衛生費委託金,01大気汚染健康障害者医療費助成事務交付金,01大気汚染健康障害者医療費助成事務交付金,0,498
01一般会計,14都支出金,03委託金,03衛生費委託金,02先天性風しん対策抗体検査事務交付金,01先天性風しん対策抗体検査事務交付金,0,1949
01一般会計,14都支出金,03委託金,03衛生費委託金,03公害防止事務費委託金,01公害防止事務費委託金,0,20083
01一般会計,14都支出金,03委託金,03衛生費委託金,04犬猫等の公示事務費委託金,01犬猫等の公示事務費委託金,0,1
01一般会計,14都支出金,03委託金,04土木費委託金,01建物調査委託金,01建築動態統計調査事務費委託金,0,53
01一般会計,14都支出金,03委託金,04土木費委託金,02都条例認定許可事務費委託金,01都条例認定許可事務費委託金,0,45
01一般会計,14都支出金,03委託金,04土木費委託金,03屋外広告物許可事務費委託金,01屋外広告物許可事務費委託金,0,6555
01一般会計,14都支出金,03委託金,04土木費委託金,04都市計画基礎調査費委託金,01都市計画基礎調査費委託金,0,2275
