01会計,02款,03項,04目,05節,06細節,07細々節,08決算額
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,12母子家庭等対策総合支援事業費補助金,01母子家庭等対策総合支援事業費補助金,0,4757000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,13新型コロナウイルス感染症セーフティネット強化交付金,01新型コロナウイルス感染症セーフティネット強化交付金,0,342368000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,14子育て世帯への臨時特別給付事業費補助金,01子育て世帯への臨時特別給付事業費補助金,0,2117489000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,15住民税非課税世帯等に対する臨時特別給付金給付事業費補助金,01住民税非課税世帯等に対する臨時特別給付金給付事業費補助金,0,1645716000
01一般会計,15国庫支出金,02国庫補助金,02民生費国庫補助金,16保育士等処遇改善臨時特例交付金,01保育士等処遇改善臨時特例交付金,0,23584020
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,01子ども・子育て支援交付金,01利用者支援事業交付金,0,7704000
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,01産後ケア事業補助金,0,15939000
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,02妊娠・出産包括支援緊急整備事業補助金,0,66000
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,03多胎妊産婦等支援事業補助金,0,95000
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,04産前・産後サポート事業補助金,0,4783000
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,02妊娠・出産包括支援事業補助金,05感染拡大防止対策事業補助金,0,1000000
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,03地域自殺対策強化交付金,01地域自殺対策強化交付金,0,156000
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,04特定感染症検査等事業補助金,01特定感染症検査等事業補助金,0,6727000
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,06新型コロナウイルスワクチン接種体制確保事業費補助金,01新型コロナウイルスワクチン接種体制確保事業費補助金,0,929353000
01一般会計,15国庫支出金,02国庫補助金,03衛生費国庫補助金,07多胎妊婦健康診査支援事業補助金,01多胎妊婦健康診査支援事業補助金,0,250000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,01狭あい道路拡幅整備費交付金,0,25000000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,02雨水貯留施設整備事業費交付金,0,28000000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,03ブロック塀等安全対策促進事業補助金,0,374000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,04新川天神山公園用地取得事業費交付金,0,60940000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,05北野公園用地取得事業費交付金,0,17000000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,06木造住宅耐震診断助成事業費交付金,0,270000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,02道路メンテナンス事業補助金,01三鷹駅前デッキ長寿命化事業費補助金,0,7700000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,02道路メンテナンス事業補助金,02橋梁改修事業費補助金,0,5500000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,02道路メンテナンス事業補助金,03橋梁現況調査事業費補助金,0,644000
01一般会計,15国庫支出金,02国庫補助金,04土木費国庫補助金,03無電柱化推進計画事業補助金,01都市計画道路３・４・１３号（牟礼）整備事業費補助金,0,18500000
01一般会計,15国庫支出金,02国庫補助金,05消防費国庫補助金,01消防団設備整備費補助金,01消防団救助能力向上資機材緊急整備事業補助金,0,1363000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,01教育支援体制整備事業費補助金,01教育支援体制整備事業費補助金,0,2202000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,02子ども・子育て支援交付金,01実費徴収に係る補足給付事業費交付金,0,2286000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,02子ども・子育て支援交付金,02一時預かり事業交付金,0,16306000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,02子ども・子育て支援交付金,03多様な事業者の参入促進・能力活用事業交付金,0,4000000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,03学校教育設備整備費等補助金,01理科教育等設備整備費補助金,01小学校,232000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,03学校教育設備整備費等補助金,01理科教育等設備整備費補助金,02中学校,232000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,04特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,01小学校,315000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,04特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,02中学校,534000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,04特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,01小学校,480000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,04特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,02中学校,332000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,05就学援助費補助金,01要保護生徒修学旅行費補助金,01中学校,146000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,06学校施設環境改善交付金,01大規模改造事業費交付金,01老朽改修工事,31824000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,06学校施設環境改善交付金,01大規模改造事業費交付金,02空調設備整備工事,25963000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,06学校施設環境改善交付金,01大規模改造事業費交付金,03トイレ改修工事,10424000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,06学校施設環境改善交付金,02防災機能強化事業費交付金,01ブロック塀等改修工事,10561000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,07国宝重要文化財等保存整備費補助金,01遺跡発掘調査事業費補助金,0,5000000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,07国宝重要文化財等保存整備費補助金,02地域の特色ある埋蔵文化財活用事業費補助金,0,2500000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,08学校保健特別対策事業費補助金,01学校保健特別対策事業費補助金,0,16911000
01一般会計,15国庫支出金,02国庫補助金,06教育費国庫補助金,09公立学校情報機器整備費補助金,01公立学校情報機器整備費補助金,0,3643000
01一般会計,15国庫支出金,03委託金,01総務費委託金,01自衛官募集事務費委託金,01自衛官募集事務費委託金,0,25000
01一般会計,15国庫支出金,03委託金,01総務費委託金,02中長期在留者住居地届出等事務費委託金,01中長期在留者住居地届出等事務費委託金,0,819601
01一般会計,15国庫支出金,03委託金,02民生費委託金,01遺族及び留守家族等援護事務費委託金,01遺族及び留守家族等援護事務費委託金,0,1673625
01一般会計,15国庫支出金,03委託金,02民生費委託金,02国民年金事務費委託金,01国民年金事務費委託金,0,51795903
01一般会計,15国庫支出金,03委託金,02民生費委託金,03特別児童扶養手当事務費委託金,01特別児童扶養手当事務費委託金,0,270801
01一般会計,16都支出金,01都負担金,01民生費都負担金,01民生委員推薦会負担金,01民生委員推薦会負担金,0,82200
01一般会計,16都支出金,01都負担金,01民生費都負担金,02社会福祉費負担金,01民生委員費負担金,0,13230320
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,127968704
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,17614917
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,246868432
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,14624971
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,66995640
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,24416485
01一般会計,16都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,07自立生活援助給付費負担金,0,264247
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,24681924
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,135377309
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,03就労定着支援給付費負担金,0,3488380
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,04共同生活援助給付費負担金,0,116267945
01一般会計,16都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,05自立訓練給付費負担金,0,4079269
01一般会計,16都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,62675000
01一般会計,16都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,48240
01一般会計,16都支出金,01都負担金,01民生費都負担金,07障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,8687088
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,42981618
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,31304
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,91590448
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,4523074
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,05保育所等訪問支援給付費負担金,0,360948
01一般会計,16都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,06追加交付額（前年度不足分）,0,312951
01一般会計,16都支出金,01都負担金,01民生費都負担金,09心身障害者福祉手当負担金,01心身障害者福祉手当負担金,0,243706500
01一般会計,16都支出金,01都負担金,01民生費都負担金,10国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,328013769
01一般会計,16都支出金,01都負担金,01民生費都負担金,11介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,40760400
01一般会計,16都支出金,01都負担金,01民生費都負担金,11介護保険低所得者保険料軽減負担金,02追加交付額（前年度不足分）,0,491400
01一般会計,16都支出金,01都負担金,01民生費都負担金,12後期高齢者医療保険基盤安定負担金,01保険基盤安定負担金,0,211452487
01一般会計,16都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,01児童育成手当負担金,0,250965500
01一般会計,16都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,02母子生活支援施設入所措置費負担金,0,7365657
01一般会計,16都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,03入院助産措置費負担金,0,356750
01一般会計,16都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,04追加交付額（前年度不足分）,0,121876
01一般会計,16都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,01３歳未満被用者児童手当負担金,0,46720000
01一般会計,16都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,219230000
01一般会計,16都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,03非被用者児童手当負担金,0,62316666
01一般会計,16都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,04特例給付負担金,0,69814166
01一般会計,16都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,01私立保育園給付費負担金,0,587058724
01一般会計,16都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,02公私連携型保育園給付費負担金,0,79383728
01一般会計,16都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,03認定こども園施設給付費負担金,0,27981179
01一般会計,16都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,04追加交付額（前年度不足分）,0,659678
01一般会計,16都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,01小規模保育施設給付費負担金,0,17821193
01一般会計,16都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,13703309
01一般会計,16都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,7417548
01一般会計,16都支出金,01都負担金,01民生費都負担金,17子育てのための施設等利用費負担金,01子育てのための施設等利用費負担金,0,31410500
01一般会計,16都支出金,01都負担金,01民生費都負担金,17子育てのための施設等利用費負担金,02追加交付額（前年度不足分）,0,4865043
01一般会計,16都支出金,01都負担金,01民生費都負担金,18生活保護費負担金,01生活保護費負担金,0,207633000
01一般会計,16都支出金,01都負担金,01民生費都負担金,18生活保護費負担金,02追加交付額（前年度不足分）,0,388712
01一般会計,16都支出金,01都負担金,02衛生費都負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,1453719
01一般会計,16都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,162800650
01一般会計,16都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,31760124
01一般会計,16都支出金,01都負担金,03教育費都負担金,02子育てのための施設等利用費負担金,01子育てのための施設等利用費負担金,0,111364500
01一般会計,16都支出金,01都負担金,04総務費都負担金,01アスベスト資格取得促進事業負担金,01アスベスト資格取得促進事業負担金,0,14580
01一般会計,16都支出金,02都補助金,01総務費都補助金,01市町村総合交付金,01市町村総合交付金,0,1485434000
01一般会計,16都支出金,02都補助金,01総務費都補助金,02国土利用計画法事務費交付金,01国土利用計画法事務費交付金,0,55000
01一般会計,16都支出金,02都補助金,01総務費都補助金,03人権啓発活動区市町村補助金,01人権啓発活動区市町村補助金,0,64254
01一般会計,16都支出金,02都補助金,01総務費都補助金,04ユニバーサルデザインのまちづくり緊急推進事業補助金,01ユニバーサルデザインのまちづくり緊急推進事業補助金,0,1991000
01一般会計,16都支出金,02都補助金,01総務費都補助金,05自動通話録音機設置促進補助金,01自動通話録音機設置促進補助金,0,352000
01一般会計,16都支出金,02都補助金,01総務費都補助金,06防犯設備整備費補助金,01防犯設備整備補助事業費補助金,0,462000
01一般会計,16都支出金,02都補助金,01総務費都補助金,07防犯設備維持管理費補助金,01防犯設備維持管理費補助金,0,44000
01一般会計,16都支出金,02都補助金,01総務費都補助金,07防犯設備維持管理費補助金,02防犯設備運用経費補助金,0,17000
01一般会計,16都支出金,02都補助金,01総務費都補助金,09子供・長寿・居場所区市町村包括補助金,01子供・長寿・居場所区市町村包括補助金,0,11423000
01一般会計,16都支出金,02都補助金,02民生費都補助金,01地域福祉推進区市町村包括補助金,01地域福祉推進区市町村包括補助金,0,42252000
01一般会計,16都支出金,02都補助金,02民生費都補助金,02地域福祉推進事業補助金,01ハンディキャブ助成事業補助金,0,2500000
01一般会計,16都支出金,02都補助金,02民生費都補助金,03地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,25706000
01一般会計,16都支出金,02都補助金,02民生費都補助金,04重度訪問介護等の利用促進に係る市町村支援事業費補助金,01重度訪問介護等の利用促進に係る市町村支援事業費補助金,0,16749000
01一般会計,16都支出金,02都補助金,02民生費都補助金,05重度障害者に係る区市町村特別支援事業補助金,01重度障害者に係る区市町村特別支援事業補助金,0,2913000
01一般会計,16都支出金,02都補助金,02民生費都補助金,06重度脳性マヒ者等介護人派遣事業費補助金,01重度脳性マヒ者等介護人派遣事業費補助金,0,944000
01一般会計,16都支出金,02都補助金,02民生費都補助金,07障害者施策推進区市町村包括補助金,01障害者施策推進区市町村包括補助金,0,361057000
01一般会計,16都支出金,02都補助金,02民生費都補助金,08区市町村特別支援事業補助金,01区市町村特別支援事業補助金,0,39081000
01一般会計,16都支出金,02都補助金,02民生費都補助金,09区市町村高次脳機能障害者支援促進事業補助金,01区市町村高次脳機能障害者支援促進事業補助金,0,341000
01一般会計,16都支出金,02都補助金,02民生費都補助金,10医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,4637000
01一般会計,16都支出金,02都補助金,02民生費都補助金,11区市町村在宅療養推進事業補助金,01区市町村在宅療養推進事業補助金,0,528000
01一般会計,16都支出金,02都補助金,02民生費都補助金,12人生１００年時代セカンドライフ応援事業補助金,01人生１００年時代セカンドライフ応援事業補助金,0,3646000
01一般会計,16都支出金,02都補助金,02民生費都補助金,13高齢者見守り相談窓口設置事業補助金,01高齢者見守り相談窓口設置事業補助金,0,4003000
01一般会計,16都支出金,02都補助金,02民生費都補助金,14老人クラブ等助成費補助金,01老人クラブ等助成費補助金,0,1073000
01一般会計,16都支出金,02都補助金,02民生費都補助金,15シルバー人材センター運営費補助金,01シルバー人材センター運営費補助金,0,12495000
01一般会計,16都支出金,02都補助金,02民生費都補助金,16高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,24110000
01一般会計,16都支出金,02都補助金,02民生費都補助金,17社会福祉法人等による介護保険サービス利用者負担軽減費補助金,01社会福祉法人等による介護保険サービス利用者負担軽減費補助金,0,1151000
01一般会計,16都支出金,02都補助金,02民生費都補助金,18介護保険サービス提供事業者による利用者負担軽減費補助金,01介護保険サービス提供事業者による利用者負担軽減費補助金,0,12000
01一般会計,16都支出金,02都補助金,02民生費都補助金,19介護予防・フレイル予防推進員配置事業補助金,01介護予防・フレイル予防推進員配置事業補助金,0,11000000
01一般会計,16都支出金,02都補助金,02民生費都補助金,20区市町村介護人材対策事業費補助金,01区市町村介護人材対策事業費補助金,0,3435000
01一般会計,16都支出金,02都補助金,02民生費都補助金,21介護事業者の地域連携推進事業補助金,01介護事業者の地域連携推進事業補助金,0,6020000
01一般会計,16都支出金,02都補助金,02民生費都補助金,22在宅要介護者の受入体制整備事業補助金,01在宅要介護者の受入体制整備事業補助金,0,10000000
01一般会計,16都支出金,02都補助金,02民生費都補助金,23子育て推進交付金,01子育て推進交付金,0,1066143000
01一般会計,16都支出金,02都補助金,02民生費都補助金,24乳幼児医療費助成事業費補助金,01乳幼児医療費助成事業費補助金,0,147924000
01一般会計,16都支出金,02都補助金,02民生費都補助金,25義務教育就学児医療費助成事業費補助金,01義務教育就学児医療費助成事業費補助金,0,126964000
01一般会計,16都支出金,02都補助金,02民生費都補助金,26小児慢性特定疾病児童等日常生活用具給付事業費補助金,01小児慢性特定疾病児童等日常生活用具給付事業費補助金,0,71000
01一般会計,16都支出金,02都補助金,02民生費都補助金,27子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,48714000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,01利用者支援事業交付金,0,8081000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,659000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,03子育て援助活動支援事業交付金,0,3816000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,04養育支援訪問事業交付金,0,36000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,33439000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,06一時預かり事業交付金,0,18600000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,07子育て短期支援事業交付金,0,696000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,08病児保育事業交付金,0,6741000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,1599000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,10延長保育事業交付金,0,16499000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,82333000
01一般会計,16都支出金,02都補助金,02民生費都補助金,28子ども・子育て支援交付金,12新型コロナウイルス感染症対策事業交付金,0,7354000
01一般会計,16都支出金,02都補助金,02民生費都補助金,29保育所等の質の確保・向上のための巡回支援指導事業費補助金,01保育所等の質の確保・向上のための巡回支援指導事業費補助金,0,16357000
01一般会計,16都支出金,02都補助金,02民生費都補助金,30とうきょうママパパ応援事業補助金,01多胎児家庭支援事業補助金,0,481000
01一般会計,16都支出金,02都補助金,02民生費都補助金,30とうきょうママパパ応援事業補助金,02産後家事・育児支援事業補助金,0,1484000
01一般会計,16都支出金,02都補助金,02民生費都補助金,31一時預かり事業・定期利用保育事業費補助金,01一時預かり事業・定期利用保育事業費補助金,0,739000
01一般会計,16都支出金,02都補助金,02民生費都補助金,32公共施設への多摩産材利用促進プロジェクト事業費補助金,01公共施設への多摩産材利用促進プロジェクト事業費補助金,0,5882000
01一般会計,16都支出金,02都補助金,02民生費都補助金,33保育所等利用多子世帯負担軽減事業補助金,01保育所等利用多子世帯負担軽減事業補助金,0,103946000
01一般会計,16都支出金,02都補助金,02民生費都補助金,34認証保育所運営費補助金,01認証保育所運営費補助金,0,307922000
01一般会計,16都支出金,02都補助金,02民生費都補助金,35認証保育所１歳児受入促進事業補助金,01認証保育所１歳児受入促進事業補助金,0,1414000
01一般会計,16都支出金,02都補助金,02民生費都補助金,36認可外保育施設利用支援事業補助金,01認可外保育施設利用支援事業補助金,0,105987000
01一般会計,16都支出金,02都補助金,02民生費都補助金,37保育士等キャリアアップ補助金,01保育士等キャリアアップ補助金,0,241037000
01一般会計,16都支出金,02都補助金,02民生費都補助金,38保育サービス推進事業補助金,01保育サービス推進事業補助金,0,63832000
01一般会計,16都支出金,02都補助金,02民生費都補助金,39保育力強化事業補助金,01認証保育所保育力強化事業補助金,0,6842000
01一般会計,16都支出金,02都補助金,02民生費都補助金,40保育従事職員宿舎借り上げ支援事業費補助金,01保育従事職員宿舎借り上げ支援事業費補助金,0,115099000
01一般会計,16都支出金,02都補助金,02民生費都補助金,41保育体制強化事業費補助金,01保育体制強化事業費補助金,0,9578000
01一般会計,16都支出金,02都補助金,02民生費都補助金,42幼児教育・保育無償化実施事業費補助金,01幼児教育・保育無償化実施事業費補助金,0,8718000
01一般会計,16都支出金,02都補助金,02民生費都補助金,43待機児童解消区市町村支援事業補助金,01待機児童解消区市町村支援事業補助金,0,103205000
01一般会計,16都支出金,02都補助金,02民生費都補助金,44児童発達支援センター地域支援体制確保事業補助金,01児童発達支援センター地域支援体制確保事業補助金,0,5902000
01一般会計,16都支出金,02都補助金,02民生費都補助金,45ひとり親家庭等医療費助成事業費補助金,01ひとり親家庭等医療費助成事業費補助金,0,32957000
01一般会計,16都支出金,02都補助金,02民生費都補助金,46ひとり親家庭ホームヘルプサービス事業補助金,01ひとり親家庭ホームヘルプサービス事業補助金,0,3412000
01一般会計,16都支出金,02都補助金,02民生費都補助金,47都型学童クラブ事業補助金,01都型学童クラブ事業補助金,0,37500000
01一般会計,16都支出金,02都補助金,02民生費都補助金,48私立幼稚園新型コロナウイルス感染症対策事業費補助金,01私立幼稚園新型コロナウイルス感染症対策事業費補助金,0,2729000
01一般会計,16都支出金,02都補助金,02民生費都補助金,49介護予防・フレイル予防活動支援事業補助金,01介護予防・フレイル予防活動支援事業補助金,0,3000000
01一般会計,16都支出金,02都補助金,02民生費都補助金,50保育補助者雇上強化事業費補助金,01保育補助者雇上強化事業費補助金,0,8000
01一般会計,16都支出金,02都補助金,02民生費都補助金,51養育困難児童の受入体制整備事業補助金,01養育困難児童の受入体制整備事業補助金,0,10000000
01一般会計,16都支出金,02都補助金,02民生費都補助金,52認証保育所臨時休園等に対する支援事業補助金,01認証保育所臨時休園等に対する支援事業補助金,0,3487000
01一般会計,16都支出金,02都補助金,02民生費都補助金,53衛生管理体制確保支援事業補助金,01衛生管理体制確保支援事業補助金,0,176000
01一般会計,16都支出金,02都補助金,02民生費都補助金,54医療的ケア児保育支援事業費補助金,01医療的ケア児保育支援事業費補助金,0,2929000
01一般会計,16都支出金,02都補助金,02民生費都補助金,55保育人材確保支援事業補助金,01保育人材確保支援事業補助金,0,623000
01一般会計,16都支出金,02都補助金,02民生費都補助金,56保育従事職員等処遇改善事業補助金,01保育従事職員等処遇改善事業補助金,0,5090680
01一般会計,16都支出金,02都補助金,02民生費都補助金,57感染拡大防止対策推進事業補助金,01感染拡大防止対策推進事業補助金,0,8113000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,01医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,42573000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,02小児初期救急平日夜間診療事業補助金,01小児初期救急平日夜間診療事業補助金,0,3675000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,03子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,2466000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,04区市町村食育推進活動支援事業費補助金,01区市町村食育推進活動支援事業費補助金,0,275000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,05子ども・子育て支援交付金,01利用者支援事業交付金,0,1926000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,01出産・子育て応援事業補助金,0,26780000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,02産後ケア事業補助金,0,12139000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,03妊娠・出産包括支援緊急整備事業補助金,0,33000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,04産前・産後サポート事業補助金,0,2945000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,05多胎児家庭支援事業補助金,0,1460000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,06とうきょうママパパ応援事業補助金,06ファーストバースデイサポート事業補助金,0,27653000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,07健康増進事業費補助金,01健康増進事業費補助金,0,16146000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,08予防接種事故処理費補助金,01予防接種事故処理費補助金,0,10795762
01一般会計,16都支出金,02都補助金,03衛生費都補助金,09高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,4105000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,11高齢者肺炎球菌ワクチン定期接種補助金,01高齢者肺炎球菌ワクチン定期接種補助金,0,5447000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,12感染拡大防止対策推進事業補助金,01感染拡大防止対策推進事業補助金,0,37072000
01一般会計,16都支出金,02都補助金,03衛生費都補助金,13受動喫煙防止対策促進事業経費補助金,01受動喫煙防止対策促進事業経費補助金,0,131000
01一般会計,16都支出金,02都補助金,04労働費都補助金,01はつらつ高齢者就業機会創出支援事業補助金,01はつらつ高齢者就業機会創出支援事業補助金,0,7691072
01一般会計,16都支出金,02都補助金,04労働費都補助金,02地域人材確保総合支援事業補助金,01地域人材確保総合支援事業補助金,0,9294230
01一般会計,16都支出金,02都補助金,05農林費都補助金,01農業委員会交付金,01農業委員会交付金,0,1257000
01一般会計,16都支出金,02都補助金,05農林費都補助金,02農業経営基盤強化措置特別会計事務費交付金,01国有農地管理事務費交付金,0,35102
01一般会計,16都支出金,02都補助金,05農林費都補助金,03地場産農産物消費拡大支援事業費補助金,01地場産農産物消費拡大支援事業費補助金,0,1848000
