01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,10需用費,01施設修繕料,1660230
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,10需用費,02諸修繕料,191510
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,10需用費,01電気料,41297126
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,10需用費,02ガス料,1679757
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,10需用費,03水道料,9470553
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,10需用費,01諸賄費,85968
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,11役務費,01電話料,12418797
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,11役務費,02移転作業料,354200
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,11役務費,01洗濯代,7000
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,11役務費,02電子マネー決済手数料,76740
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,12委託料,01設備保守委託料,16575616
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,12委託料,02清掃委託料,16796008
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,12委託料,03総合管理業務委託料,186773442
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,12委託料,05電気工作物保守委託料,3018620
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,12委託料,06表示板等製作取付委託料,102410
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,12委託料,08機械警備委託料,594000
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,12委託料,09中庭芝生管理委託料,1287000
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,12委託料,10飛沫防止パーテーション設置委託料,999075
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,01機械使用料,2767992
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,02施設使用料,2979100
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,03玄関マット使用料,391991
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,04テレビ受信料,439560
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,05器具等使用料,771600
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,06駐車場管制機器使用料,2251860
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,07鉢植木借上料,710820
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,08電柱共架料,3960
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,09ＡＥＤ機器使用料,121440
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,13使用料及び賃借料,10情報機器等使用料,176404
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,15原材料費,01原材料費,35750
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,17備品購入費,01管理用諸備品購入費,3274780
01一般会計,02総務費,01総務管理費,07市民センター管理費,01市民センター管理運営費,18負担金補助及び交付金,01防火管理研究会負担金,8000
01一般会計,02総務費,01総務管理費,07市民センター管理費,02市民センター改修事業費,14工事請負費,01施設改修工事費,41344094
01一般会計,02総務費,01総務管理費,08庁舎等建設費,01市庁舎・議場棟等基礎調査関係費,12委託料,01調査委託料,15829000
01一般会計,02総務費,01総務管理費,09住居表示費,01住居表示整備管理費,10需用費,01諸消耗品費,82759
01一般会計,02総務費,01総務管理費,09住居表示費,01住居表示整備管理費,10需用費,02表示板購入費,402380
01一般会計,02総務費,01総務管理費,09住居表示費,01住居表示整備管理費,12委託料,01システム保守委託料,643500
01一般会計,02総務費,01総務管理費,09住居表示費,01住居表示整備管理費,12委託料,02街区表示板整備等委託料,105252
01一般会計,02総務費,01総務管理費,10市政窓口費,01市政窓口管理費,10需用費,01諸印刷費,51425
01一般会計,02総務費,01総務管理費,10市政窓口費,01市政窓口管理費,12委託料,01収納金集金業務委託料,3036000
01一般会計,02総務費,01総務管理費,10市政窓口費,01市政窓口管理費,12委託料,02文書交換業務委託料,2016300
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,01報酬,01時間額職員報酬,206050
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,04共済費,01時間額職員共済費,1998
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,10需用費,01諸消耗品費,341838
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,10需用費,01諸修繕料,1337864
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,10需用費,01電気料,1078986
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,10需用費,02水道料,206112
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,11役務費,01電話料,293300
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,12委託料,01設備保守点検等委託料,4249362
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,12委託料,02市政窓口業務委託料,61814264
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,01テレビ受信料,21817
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,02電子複写機等使用料,49987
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,03事務機器使用料,1993284
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,04ＡＥＤ機器使用料,48840
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,05情報機器等使用料,33248
01一般会計,02総務費,01総務管理費,10市政窓口費,02三鷹駅前市政窓口運営費,13使用料及び賃借料,01賃借料等,20155018
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,01報酬,01時間額職員報酬,93730
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,04共済費,01時間額職員共済費,711
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,10需用費,01諸消耗品費,131779
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,10需用費,01電気料,444982
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,10需用費,02水道料,24349
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,11役務費,01電話料,164009
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,11役務費,01ごみ収集処理手数料,13600
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,12委託料,01設備保守委託料,274890
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,12委託料,02清掃委託料,478720
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,12委託料,03警備委託料,342144
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,12委託料,04市政窓口業務委託料,13685464
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,13使用料及び賃借料,01テレビ受信料,13990
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,13使用料及び賃借料,02事務機器使用料,533724
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,13使用料及び賃借料,03ＡＥＤ機器使用料,60720
01一般会計,02総務費,01総務管理費,10市政窓口費,03三鷹台市政窓口運営費,13使用料及び賃借料,04情報機器等使用料,15465
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,01報酬,01時間額職員報酬,127720
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,04共済費,01時間額職員共済費,837
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,10需用費,01諸消耗品費,95322
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,10需用費,01電気料,301905
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,10需用費,02水道料,24457
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,11役務費,01電話料,172468
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,11役務費,01ごみ収集処理手数料,11900
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,01機器保守委託料,70400
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,02清掃委託料,366520
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,03警備委託料,85800
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,04設備保守点検委託料,183150
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,12委託料,05市政窓口業務委託料,12096972
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,13使用料及び賃借料,01テレビ受信料,13990
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,13使用料及び賃借料,02事務機器使用料,533724
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,13使用料及び賃借料,03ＡＥＤ機器使用料,60720
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,13使用料及び賃借料,04情報機器等使用料,12390
01一般会計,02総務費,01総務管理費,10市政窓口費,04三鷹東部市政窓口運営費,14工事請負費,01施設改修工事費,10502800
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,01報酬,01時間額職員報酬,134415
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,04共済費,01時間額職員共済費,783
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,10需用費,01諸消耗品費,161125
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,10需用費,01電気料,273639
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,10需用費,02水道料,20088
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,11役務費,01電話料,107245
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,11役務費,01ごみ収集処理手数料,11700
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,11役務費,02洗濯代,54280
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,12委託料,01機器保守委託料,218790
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,12委託料,02清掃委託料,366520
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,12委託料,03警備委託料,85800
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,12委託料,04市政窓口業務委託料,12096972
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,13使用料及び賃借料,01テレビ受信料,13990
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,13使用料及び賃借料,02事務機器使用料,533724
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,13使用料及び賃借料,03ＡＥＤ機器使用料,60720
01一般会計,02総務費,01総務管理費,10市政窓口費,05三鷹西部市政窓口運営費,13使用料及び賃借料,04情報機器等使用料,9694
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,10需用費,01諸消耗品費,158385
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,10需用費,01自動車修繕料,19580
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,10需用費,02諸修繕料,60500
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,10需用費,01自動車用燃料費,22057
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,11役務費,01郵便料,4334
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,11役務費,01電柱広告料,105600
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,13使用料及び賃借料,01自動券売機使用料,463968
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,13使用料及び賃借料,02電柱共架料,3960
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,13使用料及び賃借料,03施設使用料,97300
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,01コミュニティ推進事務関係費,13使用料及び賃借料,04情報機器等使用料,151728
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,02コミュニティ創生研究事業費,07報償費,02行政書士謝礼,20000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,02コミュニティ創生研究事業費,12委託料,01マップ作成委託料,312400
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,07報償費,01委員謝礼,117000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,11役務費,01郵便料,137070
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,12委託料,01地域自治組織活性化事業運営委託料,300000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,18負担金補助及び交付金,01町会等自治組織助成金,7042664
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,03市民組織活動助成費,18負担金補助及び交付金,02地域自治組織活性化助成金,442994
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,10需用費,01諸消耗品費,144865
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,10需用費,02マスク等購入費（新型コロナウイルス対策分）,327030
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,10需用費,01諸印刷費,253000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,10需用費,01施設修繕料,1848154
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,11役務費,01郵便料,26608
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,01警備委託料,646800
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,02設備保守点検委託料,729410
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,03樹木剪定等委託料,1516800
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,04特別清掃委託料,407000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,05管理運営委託料,33079421
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,12委託料,06調査委託料,1441000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,13使用料及び賃借料,01ＡＥＤ機器使用料,60720
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,13使用料及び賃借料,01借地料,2394999
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,14工事請負費,01施設改修工事費,14860780
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,17備品購入費,01諸備品購入費,752400
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,04地区公会堂維持管理費,18負担金補助及び交付金,01民間集会施設運営事業費補助金,1541000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,01大沢コミュニティ・センター指定管理料,28737106
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,02牟礼コミュニティ・センター指定管理料,27733272
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,03井口コミュニティ・センター指定管理料,25567411
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,04井の頭コミュニティ・センター指定管理料,29590744
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,05新川中原コミュニティ・センター指定管理料,32230123
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,06連雀コミュニティ・センター指定管理料,33845750
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,12委託料,07三鷹駅前コミュニティ・センター指定管理料,52443756
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,05コミュニティ・センター管理関係費,13使用料及び賃借料,01ＡＥＤ機器使用料,341880
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,01大沢コミュニティ・センター運営費助成金,34318749
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,02牟礼コミュニティ・センター運営費助成金,36124617
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,03井口コミュニティ・センター運営費助成金,28938712
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,04井の頭コミュニティ・センター運営費助成金,31609998
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,05新川中原コミュニティ・センター運営費助成金,27363535
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,06連雀コミュニティ・センター運営費助成金,36645128
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,06コミュニティ・センター運営費,18負担金補助及び交付金,07三鷹駅前コミュニティ・センター運営費助成金,40911973
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,07図書館連携事業費,12委託料,01指定管理料,1329000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,07図書館連携事業費,18負担金補助及び交付金,01運営費助成金,8645197
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,01大沢住民協議会活動事業費助成金,3036486
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,02東部地区住民協議会活動事業費助成金,3654019
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,03西部地区住民協議会活動事業費助成金,4628838
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,04井の頭地区住民協議会活動事業費助成金,3515534
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,05新川中原住民協議会活動事業費助成金,2365316
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,06連雀地区住民協議会活動事業費助成金,3653420
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,08住民協議会活動支援事業費,18負担金補助及び交付金,07三鷹駅周辺住民協議会活動事業費助成金,1886046
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,09コミュニティ・センター改修等事業費,12委託料,01調査委託料,638000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,09コミュニティ・センター改修等事業費,13使用料及び賃借料,01空調機器使用料,898920
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,09コミュニティ・センター改修等事業費,14工事請負費,01施設改修工事費,83136273
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,10牟礼西地区公会堂耐震補強事業費,11役務費,01運搬料,407000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,10牟礼西地区公会堂耐震補強事業費,12委託料,01調査委託料,411400
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,10牟礼西地区公会堂耐震補強事業費,12委託料,02設計委託料,5984000
01一般会計,02総務費,01総務管理費,11コミュニティ育成費,10牟礼西地区公会堂耐震補強事業費,14工事請負費,01施設改修工事費,20369800
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,10需用費,01オンライン会議用消耗品費,168560
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,12委託料,01指定管理料,23396978
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,12委託料,02調査委託料,165000
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,13使用料及び賃借料,01ＡＥＤ機器使用料,60720
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,13使用料及び賃借料,02情報機器等使用料,20488
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,14工事請負費,01施設改修工事費,52514892
01一般会計,02総務費,01総務管理費,12市民協働センター費,01市民協働センター管理関係費,17備品購入費,01オンライン会議用備品購入費,1008150
01一般会計,02総務費,01総務管理費,12市民協働センター費,02市民協働推進事業費,07報償費,01委員謝礼,13000
01一般会計,02総務費,01総務管理費,12市民協働センター費,02市民協働推進事業費,18負担金補助及び交付金,01みたか市民協働ネットワーク負担金,5000
01一般会計,02総務費,01総務管理費,12市民協働センター費,02市民協働推進事業費,18負担金補助及び交付金,01事業運営費補助金,12931996
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,11役務費,01回線使用料,21628
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,11役務費,01電柱広告料,79200
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,12委託料,01芸術文化センター等指定管理料,272970600
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,12委託料,02廃棄物品処理委託料,416460
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,12委託料,03消毒作業委託料（新型コロナウイルス対策分）,812514
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,13使用料及び賃借料,01ＡＥＤ機器使用料,279840
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,13使用料及び賃借料,02映像機器使用料,1127520
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,13使用料及び賃借料,01借地料,48528
01一般会計,02総務費,01総務管理費,13文化費,01芸術文化施設管理関係費,22償還金利子及び割引料,01過誤納使用料還付金,870000
01一般会計,02総務費,01総務管理費,13文化費,02スポーツと文化財団運営費,18負担金補助及び交付金,01芸術文化センター事業運営費補助金,201546722
01一般会計,02総務費,01総務管理費,13文化費,02スポーツと文化財団運営費,18負担金補助及び交付金,02美術ギャラリー事業運営費補助金,42885939
01一般会計,02総務費,01総務管理費,13文化費,02スポーツと文化財団運営費,18負担金補助及び交付金,03公会堂等事業運営費補助金,56468209
01一般会計,02総務費,01総務管理費,13文化費,03芸術文化施設改修等事業費,12委託料,01看板撤去委託料,114400
01一般会計,02総務費,01総務管理費,13文化費,03芸術文化施設改修等事業費,13使用料及び賃借料,01空調機器使用料,6508512
01一般会計,02総務費,01総務管理費,13文化費,03芸術文化施設改修等事業費,13使用料及び賃借料,02音響卓等使用料,2732832
01一般会計,02総務費,01総務管理費,13文化費,03芸術文化施設改修等事業費,14工事請負費,01施設改修工事費,37735610
01一般会計,02総務費,01総務管理費,13文化費,03芸術文化施設改修等事業費,17備品購入費,01諸備品購入費,2319900
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,01報酬,01時間額職員報酬,27026
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,10需用費,01マスク購入費（新型コロナウイルス対策分）,297000
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,10需用費,02消毒液購入費（新型コロナウイルス対策分）,379500
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,11役務費,01郵便料（新型コロナウイルス対策分）,252000
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,12委託料,01指定管理料,50000000
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,12委託料,02事業委託料,1425000
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,01施設使用料,694000
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,02ＡＥＤ機器使用料,60720
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,03施設使用料（新型コロナウイルス対策分）,5856100
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,13使用料及び賃借料,01借地料,7200
01一般会計,02総務費,01総務管理費,13文化費,04アニメーション美術館管理等関係費,18負担金補助及び交付金,01運営支援交付金（新型コロナウイルス対策分）,50000000
01一般会計,02総務費,01総務管理費,13文化費,05中近東文化センター関係費,18負担金補助及び交付金,01事業費負担金,1000000
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,07報償費,01賞金及び記念品購入費,619149
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,10需用費,01図書購入費,44000
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,10需用費,01諸賄費,16720
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,11役務費,01郵便料,1386
01一般会計,02総務費,01総務管理費,13文化費,06太宰治賞関係費,12委託料,01事業委託料,7258171
01一般会計,02総務費,01総務管理費,13文化費,07太宰治文学サロン管理運営関係費,12委託料,01管理運営委託料,11298008
01一般会計,02総務費,01総務管理費,13文化費,07太宰治文学サロン管理運営関係費,12委託料,02機械警備業務委託料,167640
01一般会計,02総務費,01総務管理費,13文化費,07太宰治文学サロン管理運営関係費,13使用料及び賃借料,01賃借料,2700000
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,10需用費,01諸消耗品費,186285
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,11役務費,01郵便料,39578
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,11役務費,02運搬料,275744
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,11役務費,01保管料,4171200
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,11役務費,01動産保険料,1176750
01一般会計,02総務費,01総務管理費,13文化費,08美術資料等収集関係費,12委託料,01美術資料表装等整備委託料,559900
01一般会計,02総務費,01総務管理費,13文化費,09みたか・子どもと絵本プロジェクト関係費,07報償費,01講師等謝礼,40000
01一般会計,02総務費,01総務管理費,13文化費,09みたか・子どもと絵本プロジェクト関係費,07報償費,02助言者謝礼,60000
01一般会計,02総務費,01総務管理費,13文化費,09みたか・子どもと絵本プロジェクト関係費,10需用費,01諸消耗品費,93789
01一般会計,02総務費,01総務管理費,13文化費,09みたか・子どもと絵本プロジェクト関係費,18負担金補助及び交付金,01みたか・子どもと絵本プロジェクト連絡会事業補助金,50000
