全国地方公共団体コード,ID,地方公共団体名,地区名,ゴミの品目,ゴミの品目_カナ,ゴミの品目_英字,分別区分,注意点,備考,粗大ごみ回収料金
132047,132047GMLT000532,三鷹市,全域,シャープペンシル,シャープペンシル,Mechanical pencil,燃やせないごみ,,,
132047,132047GMLT000536,三鷹市,全域,シュシュ・髪ゴム,シュシュ・カミゴム,Chou chou hair elastics,燃やせるごみ,,,
132047,132047GMLT000538,三鷹市,全域,シュレッダー紙,シュレッダーシ,Shredded paper,古紙・古着,,,
132047,132047GMLT000539,三鷹市,全域,消火器,ショウカキ,Fire extinguisher,収集しません,,株式会社消火器リサイクル推進センター（https：／／www．ferpc．jp／）をご覧ください,
132047,132047GMLT000058,三鷹市,全域,照明器具（シーリングライト、スタンドライト、ペンダントライトなど）,ショウメイキグ,"Lighting fixtures (ceiling lights, stand lights, pendant lights, etc.)",燃やせないごみ,,最大辺40センチメートル未満は燃やせないごみ 電球等は外す,
132047,132047GMLT000542,三鷹市,全域,照明器具（シーリングライト、スタンドライト、ペンダントライトなど）,ショウメイキグ,"Lighting fixtures (ceiling lights, stand lights, pendant lights, etc.)",粗大ごみ,,最大辺40センチメートル未満は燃やせないごみ 電球等は外す,200
132047,132047GMLT000543,三鷹市,全域,食品トレイ,ショクヒントレイ,Food Tray,プラスチック類,,,
132047,132047GMLT000544,三鷹市,全域,食用油,ショクヨウアブラ,Cooking oil,燃やせるごみ,,固めるか、紙・布等にしみ込ませる,
132047,132047GMLT000545,三鷹市,全域,食用油の容器（びん・缶）,ショクヨウアブラノヨウキ,Edible oil containers (bottles and cans),燃やせないごみ,,中身を使い切って出す,
132047,132047GMLT000546,三鷹市,全域,食用油の容器（プラスチック製）,ショクヨウアブラノヨウキ,Cooking oil containers (plastic),燃やせるごみ,,中身を使い切って出す,
132047,132047GMLT000548,三鷹市,全域,書籍,ショセキ,Book,古紙・古着,,表紙が紙製以外のもの（布、革、フィルムコーティングをしているもの等）は取り外して表紙だけ燃やせるごみで出す,
132047,132047GMLT000060,三鷹市,全域,書籍,ショセキ,Book,燃やせるごみ,,表紙が紙製以外のもの（布、革、フィルムコーティングをしているもの等）は取り外して表紙だけ燃やせるごみで出す,
132047,132047GMLT000549,三鷹市,全域,食器類（ガラス・陶器製）,ショッキルイ,Tableware (glass and ceramic),燃やせないごみ,,,
132047,132047GMLT000550,三鷹市,全域,食器類（プラスチック製）,ショッキルイ,Tableware (plastic),プラスチック類,,汚れているものは燃やせるごみ,
132047,132047GMLT000061,三鷹市,全域,食器類（プラスチック製）,ショッキルイ,Tableware (plastic),燃やせるごみ,,汚れているものは燃やせるごみ,
132047,132047GMLT000124,三鷹市,全域,食器類（木製）,ショッキルイ,Tableware (wooden),燃やせるごみ,,,
132047,132047GMLT000125,三鷹市,全域,シリコン製品,シリコンセイヒン,Silicon Products,燃やせるごみ,,,
132047,132047GMLT000530,三鷹市,全域,シーツ,シーツ,Sheet,古紙・古着,,キルティング加工のものは粗大ごみ 汚れているもの、破れているもの、濡れているものは燃やせるごみ,
132047,132047GMLT000009,三鷹市,全域,シーツ,シーツ,Sheet,燃やせるごみ,,汚れているもの、破れているもの、濡れているものは燃やせるごみ キルティング加工のものは粗大ごみ,
132047,132047GMLT000054,三鷹市,全域,シーツ,シーツ,Sheet,粗大ごみ,,キルティング加工のもののみ粗大ごみ,200
132047,132047GMLT000527,三鷹市,全域,CD（コンパクトディスク）,シーディー,CD (compact disc),プラスチック類,,,
132047,132047GMLT000529,三鷹市,全域,磁石,ジシャク,Magnet,燃やせないごみ,,,
132047,132047GMLT000531,三鷹市,全域,自転車,ジテンシャ,Bicycle,粗大ごみ,,バッテリーは収集不可 タイヤ径18インチ以下（電気式を除く）の場合 200円 タイヤ径18インチ超（電気式を除く）の場合 600円 電気式かつタイヤ径18インチ以下（電池除く）の場合 600円 電気式かつタイヤ径18インチ超（電池除く）の場合 1000円,
132047,132047GMLT000535,三鷹市,全域,じゅうたん,ジュウタン,Rug,燃やせないごみ,,1畳以下はM袋（20リットル）、1畳を超えて2畳以下はL袋（40リットル）の指定収集袋を1枚貼って出す 2畳を超えるものは粗大ごみへ,
132047,132047GMLT000056,三鷹市,全域,じゅうたん,ジュウタン,Rug,粗大ごみ,,2畳を超えるものは粗大ごみ　2畳超6畳以下の場合400円6畳超10畳以下の場合600円,
132047,132047GMLT000537,三鷹市,全域,数珠,ジュズ,Rosary,燃やせないごみ,,,
132047,132047GMLT000540,三鷹市,全域,定規,ジョウギ,(measuring) ruler,プラスチック類,,木製は燃やせるごみ、金属製は燃やせないごみ プラスチック製はプラスチック類,
132047,132047GMLT000010,三鷹市,全域,定規,ジョウギ,(measuring) ruler,燃やせないごみ,,木製は燃やせるごみ、金属製は燃やせないごみ プラスチック製はプラスチック類,
132047,132047GMLT000057,三鷹市,全域,定規,ジョウギ,(measuring) ruler,燃やせるごみ,,木製は燃やせるごみ、金属製は燃やせないごみ プラスチック製はプラスチック類,
132047,132047GMLT000541,三鷹市,全域,浄水器カートリッジ,ジョウスイキカートリッジ,Water Purifier Cartridge,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000547,三鷹市,全域,除湿器,ジョシツキ,Dehumidifier,燃やせないごみ,,フロンや代替フロンを使用しているものは収集不可 最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000059,三鷹市,全域,除湿器,ジョシツキ,Dehumidifier,粗大ごみ,,フロンや代替フロンを使用しているものは収集不可 最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000126,三鷹市,全域,水槽,スイソウ,Water tank,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000062,三鷹市,全域,水槽,スイソウ,Water tank,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ 最大辺40㎝以上60㎝以下（付属品含む）の場合 200円 最大辺60cm超（付属品含む）の場合 400円,
132047,132047GMLT000127,三鷹市,全域,水筒,スイトウ,Water bottle,燃やせないごみ,,,
132047,132047GMLT000128,三鷹市,全域,炊飯器,スイハンキ,Rice cooker,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000063,三鷹市,全域,炊飯器,スイハンキ,Rice cooker,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000129,三鷹市,全域,スキー板,スキーイタ,Ski boards ,粗大ごみ,,,200
132047,132047GMLT000130,三鷹市,全域,スキー靴・スノーボード用ブーツ,スキーグツ・スノーボードヨウブーツ,Ski Shoes and Snowboard Boots,燃やせないごみ,,,
132047,132047GMLT000131,三鷹市,全域,スキーストック,スキーストック,Ski pole,燃やせないごみ,,5本まではミニ袋（5リットル）、6～10本まではS袋（10リットル）の指定収集袋を1枚貼って出す,
132047,132047GMLT000132,三鷹市,全域,すだれ,スダレ,Bamboo blind,燃やせるごみ,,1畳以下はミニ袋（5リットル）、1畳を超えて2畳以下はS袋（10リットル）の指定収集袋を1枚貼って出す 2畳を超えるものは粗大ごみ,
132047,132047GMLT000064,三鷹市,全域,すだれ,スダレ,Bamboo blind,粗大ごみ,,2畳を超えるものは粗大ごみ,200
132047,132047GMLT000134,三鷹市,全域,ステンドグラス,ステンドグラス,Stained glass,燃やせないごみ,,,
132047,132047GMLT000135,三鷹市,全域,ストッキング,ストッキング,Stockings,燃やせるごみ,,,
132047,132047GMLT000136,三鷹市,全域,すのこ,スノコ,Slatted wood,燃やせるごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000066,三鷹市,全域,すのこ,スノコ,Slatted wood,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000138,三鷹市,全域,スプレー缶,スプレーカン,Spray can,有害ごみ,,使い切って、穴は開けずに出す,
132047,132047GMLT000012,三鷹市,全域,スプーン,スプーン,Spoon,プラスチック類,,木製は燃やせるごみ、プラスチック製はプラスチック類　それ以外は燃やせないごみ,
132047,132047GMLT000139,三鷹市,全域,スプーン,スプーン,Spoon,燃やせないごみ,,木製は燃やせるごみ、プラスチック製はプラスチック類　それ以外は燃やせないごみ,
132047,132047GMLT000067,三鷹市,全域,スプーン,スプーン,Spoon,燃やせるごみ,,木製は燃やせるごみ、プラスチック製はプラスチック類　それ以外は燃やせないごみ,
132047,132047GMLT000140,三鷹市,全域,スポンジ,スポンジ,Sponge,プラスチック類,,汚れているものは燃やせるごみ,
132047,132047GMLT000068,三鷹市,全域,スポンジ,スポンジ,Sponge,燃やせるごみ,,汚れているものは燃やせるごみ,
132047,132047GMLT000141,三鷹市,全域,スライム,スライム,Slime,燃やせるごみ,,,
132047,132047GMLT000142,三鷹市,全域,スリッパ,スリッパ,Slippers,燃やせるごみ,,,
132047,132047GMLT000133,三鷹市,全域,スーツケース,スーツケース,Suitcase,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000065,三鷹市,全域,スーツケース,スーツケース,Suitcase,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000137,三鷹市,全域,スーパーボール,スーパーボール,SuperBall,燃やせるごみ,,,
132047,132047GMLT000143,三鷹市,全域,生花、花材,セイカ、カザイ,Fresh flowers and floral materials,燃やせるごみ,,,
132047,132047GMLT000144,三鷹市,全域,製図板,セイズバン,"Drafting (draughting, drawing) board",燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000069,三鷹市,全域,製図板,セイズバン,"Drafting (draughting, drawing) board",粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000145,三鷹市,全域,生理用品,セイリヨウヒン,Sanitary items,燃やせるごみ,,,
132047,132047GMLT000146,三鷹市,全域,石けん,セッケン,Soap,燃やせるごみ,,,
132047,132047GMLT000147,三鷹市,全域,石膏ボード,セッコウボード,Plasterboard,収集しません,,,
132047,132047GMLT000148,三鷹市,全域,せともの,セトモノ,Chinaware,燃やせないごみ,,,
132047,132047GMLT000149,三鷹市,全域,セラミック包丁,セラミックホウチョウ,Ceramic knife,燃やせないごみ,,新聞紙等で包み、袋に危険と表示する,
132047,132047GMLT000150,三鷹市,全域,セロハンテープ,セロハンテープ,Scotch tape,燃やせるごみ,,,
132047,132047GMLT000151,三鷹市,全域,線香,センコウ,Incense stick,燃やせるごみ,,水に浸して出す,
132047,132047GMLT000152,三鷹市,全域,洗濯かご,センタクカゴ,Laundry basket,プラスチック類,,汚れているものは燃やせるごみ,
132047,132047GMLT000070,三鷹市,全域,洗濯かご,センタクカゴ,Laundry basket,燃やせるごみ,,汚れているものは燃やせるごみ,
132047,132047GMLT000153,三鷹市,全域,洗濯機,センタクキ,Washing machine (laundry),収集しません,,家電リサイクル受付センター（電話：042ー383ー0531）へご連絡ください,
132047,132047GMLT000154,三鷹市,全域,洗濯ネット,センタクネット,Laundry net,燃やせるごみ,,,
132047,132047GMLT000155,三鷹市,全域,洗濯ばさみ,センタクバサミ,Clothes peg,燃やせないごみ,,,
132047,132047GMLT000156,三鷹市,全域,洗濯物干し,センタクモノホシ,Clothesline,粗大ごみ,,,200
132047,132047GMLT000157,三鷹市,全域,剪定枝,センテイシ,Pruned branch,燃やせるごみ,,有料化除外品 太さ直径8センチメートル迄で長さ80センチメートル迄,
132047,132047GMLT000158,三鷹市,全域,栓抜き,センヌキ,Corkscrew,燃やせないごみ,,,
132047,132047GMLT000071,三鷹市,全域,扇風機,センプウキ,Electric fan,燃やせないごみ,,最大辺40センチメートル未満のものは燃やせないごみ,
132047,132047GMLT000159,三鷹市,全域,扇風機,センプウキ,Electric fan,粗大ごみ,,最大辺40センチメートル未満のものは燃やせないごみ,200
132047,132047GMLT000072,三鷹市,全域,洗面器,センメンキ,Wash bowl,プラスチック類,,プラスチック製のものはプラスチック類 それ以外のものは燃やせないごみ,
132047,132047GMLT000160,三鷹市,全域,洗面器,センメンキ,Wash bowl,燃やせないごみ,,プラスチック製のものはプラスチック類 それ以外のものは燃やせないごみ,
132047,132047GMLT000163,三鷹市,全域,双眼鏡,ソウガンキョウ,Binoculars,燃やせないごみ,,,
132047,132047GMLT000164,三鷹市,全域,掃除機,ソウジキ,Cleaner (usu. vacuum cleaner),燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000073,三鷹市,全域,掃除機,ソウジキ,Cleaner (usu. vacuum cleaner),粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000165,三鷹市,全域,ソファー,ソファー,Sofa,粗大ごみ,,1人用の場合 400円 2人用の場合 800円 3人以上（2m以内）の場合 1200円,
132047,132047GMLT000166,三鷹市,全域,そり,ソリ,Sled ,粗大ごみ,,,200
132047,132047GMLT000167,三鷹市,全域,そろばん,ソロバン,Abacus,燃やせるごみ,,,
132047,132047GMLT000161,三鷹市,全域,造花,ゾウカ,Artificial flowers,燃やせないごみ,,,
132047,132047GMLT000162,三鷹市,全域,草履,ゾウリ,Zori (Japanese footwear sandals),燃やせるごみ,,,
132047,132047GMLT000168,三鷹市,全域,体温計,タイオンケイ,Medical thermometer,有害ごみ,,,
132047,132047GMLT000169,三鷹市,全域,耐火金庫,タイカキンコ,Fireproof safe,収集しません,,販売店へ相談,
132047,132047GMLT000170,三鷹市,全域,体重計,タイジュウケイ,Scales,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000074,三鷹市,全域,体重計,タイジュウケイ,Scales,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000171,三鷹市,全域,タイヤ（自転車・バイク）,タイヤ,Tires (bicycles and motorcycles),収集しません,,,
132047,132047GMLT000172,三鷹市,全域,タオル・タオルケット,タオル・タオルケット,Towel/towel blanket,古紙・古着,,汚れているもの、破れているもの、濡れているものは燃やせるごみ,
132047,132047GMLT000075,三鷹市,全域,タオル・タオルケット,タオル・タオルケット,Towel/towel blanket,燃やせるごみ,,汚れているもの、破れているもの、濡れているものは燃やせるごみ,
132047,132047GMLT000173,三鷹市,全域,高枝切はさみ,タカエダキリハサミ,Branch Cutting Scissors,粗大ごみ,,,200
132047,132047GMLT000174,三鷹市,全域,畳,タタミ,Tatami mat,粗大ごみ,,半畳の場合 200円 1畳の場合 600円 置き畳、ユニット畳（2畳以内）の場合 400円,
132047,132047GMLT000177,三鷹市,全域,タッパー,タッパー,Tupperware,プラスチック類,,,
132047,132047GMLT000178,三鷹市,全域,たばこの吸い殻,タバコノスイガラ,Cigarette butt,燃やせるごみ,,,
132047,132047GMLT000076,三鷹市,全域,たわし,タワシ,Scrubbing brush ,燃やせないごみ,,金たわしは燃やせないごみ,
132047,132047GMLT000179,三鷹市,全域,たわし,タワシ,Scrubbing brush ,燃やせるごみ,,金たわしは燃やせないごみ,
132047,132047GMLT000180,三鷹市,全域,タンス,タンス,Chest of drawers,粗大ごみ,,3辺の和が195cm以下の場合 200円 3辺の和が195cmを超え240cm以下の場合 400円 3辺の和が240cmを超え330cm以下の場合 600円 3辺の和が330cm超の場合 1000円,
132047,132047GMLT000175,三鷹市,全域,脱脂綿,ダッシメン,Absorbent cotton,燃やせるごみ,,,
132047,132047GMLT000176,三鷹市,全域,脱臭剤,ダッシュウザイ,Deodorant,燃やせるごみ,,,
132047,132047GMLT000181,三鷹市,全域,ダンベル,ダンベル,Dumbbell,燃やせないごみ,,1個が3キロを超えるものは粗大ごみ,
132047,132047GMLT000077,三鷹市,全域,ダンベル,ダンベル,Dumbbell,粗大ごみ,,1個が3キロを超えるものは粗大ごみ 3㎏超10kg以下の場合 200円 10kg超25kg以下の場合 400円 25kg超60kg以下の場合 600円,
132047,132047GMLT000182,三鷹市,全域,チェーンソー,チェーンソー,Chainsaw,粗大ごみ,,,200
132047,132047GMLT000183,三鷹市,全域,地球儀,チキュウギ,Globe (map),燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000078,三鷹市,全域,地球儀,チキュウギ,Globe (map),粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000185,三鷹市,全域,茶碗（木製）,チャワン,Teacup (wooden),燃やせるごみ,,,
132047,132047GMLT000184,三鷹市,全域,茶碗（陶器・せともの）,チャワン,Teacups (ceramic and ceramic ware),燃やせないごみ,,,
132047,132047GMLT000186,三鷹市,全域,中華鍋,チュウカナベ,Wok,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000186,三鷹市,全域,中華鍋,チュウカナベ,Wok,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000187,三鷹市,全域,注射針（使用済）,チュウシャバリ,Needle (used),収集しません,,詳細は三鷹市薬剤師会（電話：0422ー49ー7766）へご連絡ください,
132047,132047GMLT000188,三鷹市,全域,彫刻刀,チョウコクトウ,Chisel,燃やせないごみ,,刃先は新聞紙等に包み、袋に危険と表示する,
132047,132047GMLT000189,三鷹市,全域,調味料のびん,チョウミリョウノビン,Seasoning Bottle,ビン・カン,,中身は使い切ってよくすすぐ,
132047,132047GMLT000190,三鷹市,全域,ちりとり,チリトリ,Dustpan,プラスチック類,,汚れているものは燃やせるごみ 金属製のものは燃やせないごみ,
132047,132047GMLT000013,三鷹市,全域,ちりとり,チリトリ,Dustpan,燃やせないごみ,,汚れているものは燃やせるごみ 金属製のものは燃やせないごみ,
132047,132047GMLT000079,三鷹市,全域,ちりとり,チリトリ,Dustpan,燃やせるごみ,,汚れているものは燃やせるごみ 金属製のものは燃やせないごみ,
132047,132047GMLT000191,三鷹市,全域,使い捨てカイロ,ツカイステカイロ,Disposable body warmer,燃やせるごみ,,,
132047,132047GMLT000192,三鷹市,全域,机,ツクエ,Desk,粗大ごみ,,平机・片袖机・上棚付学習机（椅子は別）の場合 600円 両袖机（椅子は別）の場合 2000円 文机の場合 200円 ライティングデスク（椅子は別）の場合 600円 パソコンデスク・PCデスク・パソコンラック（椅子は別）の場合 600円 学習机の上棚のみの場合 200円 製図机（椅子は別）の場合 600円 特大製図机の場合 2000円 製図板の場合 200円,
132047,132047GMLT000193,三鷹市,全域,漬物石,ツケモノイシ,Weight stone (placed on pickles),収集しません,,,
132047,132047GMLT000194,三鷹市,全域,土,ツチ,Soil,収集しません,,,
132047,132047GMLT000196,三鷹市,全域,つっぱり棚,ツッパリダナ,(spring) tension shelf,粗大ごみ,,,200
132047,132047GMLT000195,三鷹市,全域,つっぱり棒,ツッパリボウ,(spring) tension rod or pole,燃やせないごみ,,5本まではミニ袋（5リットル）、6～10本まではS袋（10リットル）の指定収集袋を1枚貼って出す,
132047,132047GMLT000197,三鷹市,全域,つまようじ,ツマヨウジ,Toothpick,燃やせるごみ,,,
132047,132047GMLT000198,三鷹市,全域,積み木,ツミキ,(toy) building blocks,燃やせるごみ,,,
132047,132047GMLT000199,三鷹市,全域,つめ切り,ツメキリ,Nail clipper,燃やせないごみ,,,
132047,132047GMLT000200,三鷹市,全域,釣り糸,ツリイト,Fishing line,燃やせるごみ,,,
132047,132047GMLT000201,三鷹市,全域,釣り竿,ツリザオ,Fishing rod,燃やせないごみ,,5本まではミニ袋（5リットル）、6～10本まではS袋（10リットル）の指定収集袋を1枚貼って出す,
132047,132047GMLT000203,三鷹市,全域,ティッシュペーパー,ティッシュペーパー,(a) tissue,燃やせるごみ,,,
132047,132047GMLT000204,三鷹市,全域,手鏡,テカガミ,Hand-mirror,燃やせないごみ,,,
132047,132047GMLT000205,三鷹市,全域,テニスラケット,テニスラケット,Tennis racket,燃やせないごみ,,,
132047,132047GMLT000206,三鷹市,全域,手袋,テブクロ,Glove,燃やせるごみ,,,
132047,132047GMLT000208,三鷹市,全域,テレビ,テレビ,TV,収集しません,,家電リサイクル受付センター（電話：042ー383ー0531）へご連絡ください,
132047,132047GMLT000209,三鷹市,全域,テレビ台,テレビダイ,TV stand,粗大ごみ,,3辺の和が195㎝以下の場合 200円 3辺の和が195cmを超え240cm以下の場合 400円 3辺の和が240cmを超え330cm以下の場合 600円 3辺の和が330cm超の場合 1000円,
132047,132047GMLT000218,三鷹市,全域,テント,テント,Tent,燃やせないごみ,,折りたたんで40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000082,三鷹市,全域,テント,テント,Tent,粗大ごみ,,折りたたんで40センチメートル以上あるものは粗大ごみ,400
132047,132047GMLT000207,三鷹市,全域,テーブル,テーブル,Table,粗大ごみ,,最大90cm以下の場合 200円 最大辺90cm超180cm以下の場合 400円 最大辺180cm超の場合 600円,
132047,132047GMLT000202,三鷹市,全域,DVD、ブルーレイディスク,ディーブイディー、ブルーレイディスク,"DVD, Blu-ray Disc",プラスチック類,,,
132047,132047GMLT000210,三鷹市,全域,電気ポット,デンキポット,Hot water dispenser,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000080,三鷹市,全域,電気ポット,デンキポット,Hot water dispenser,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000211,三鷹市,全域,電気毛布,デンキモウフ,Electric blanket,燃やせないごみ,,,
132047,132047GMLT000212,三鷹市,全域,電球,デンキュウ,Light bulb,燃やせないごみ,,,
132047,132047GMLT000213,三鷹市,全域,電子たばこ,デンシタバコ,Electronic cigarette,有害ごみ,,カートリッジ等は燃やせるごみ,
132047,132047GMLT000081,三鷹市,全域,電子たばこ,デンシタバコ,Electronic cigarette,燃やせるごみ,,カートリッジ等は燃やせるごみ,
132047,132047GMLT000214,三鷹市,全域,電子ピアノ,デンシピアノ,Digital piano,粗大ごみ,,,1000
132047,132047GMLT000215,三鷹市,全域,電子レンジ,デンシレンジ,Microwave oven,粗大ごみ,,,400
132047,132047GMLT000216,三鷹市,全域,電卓,デンタク,Calculator (electronic),燃やせないごみ,,,
132047,132047GMLT000217,三鷹市,全域,電池,デンチ,Battery,有害ごみ,,,
132047,132047GMLT000219,三鷹市,全域,電動自転車,デンドウジテンシャ,Electric bicycle,粗大ごみ,,バッテリーは収集不可 タイヤ径18インチ以下の場合 600円 タイヤ径18インチ超の場合 1000円,
132047,132047GMLT000220,三鷹市,全域,電話機,デンワキ,Telephone instrument,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000083,三鷹市,全域,電話機,デンワキ,Telephone instrument,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000221,三鷹市,全域,電話帳,デンワチョウ,Telephone directory,古紙・古着,,,
132047,132047GMLT000222,三鷹市,全域,トイレットペーパー,トイレットペーパー,Toilet paper,燃やせるごみ,,,
132047,132047GMLT000223,三鷹市,全域,灯油（オイル類）,トウユ,Kerosene (oils),収集しません,,,
132047,132047GMLT000225,三鷹市,全域,時計,トケイ,Clock,燃やせないごみ,,,
132047,132047GMLT000228,三鷹市,全域,トランプ,トランプ,Playing cards,燃やせるごみ,,,
132047,132047GMLT000229,三鷹市,全域,トレイ,トレイ,Tray,プラスチック類,,,
132047,132047GMLT000230,三鷹市,全域,トロフィー・優勝カップ,トロフィー・ユウショウカップ,Trophies & Cups,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000086,三鷹市,全域,トロフィー・優勝カップ,トロフィー・ユウショウカップ,Trophies & Cups,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000224,三鷹市,全域,トースター,トースター,Toaster,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000084,三鷹市,全域,トースター,トースター,Toaster,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000226,三鷹市,全域,土鍋,ドナベ,Earthenware pot,燃やせないごみ,,,
132047,132047GMLT000227,三鷹市,全域,ドライヤー,ドライヤー,Dryer,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000085,三鷹市,全域,ドライヤー,ドライヤー,Dryer,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000231,三鷹市,全域,ナイフ,ナイフ,Knife,燃やせないごみ,,刃の部分は新聞紙等に包み、袋に危険と表示する,
132047,132047GMLT000232,三鷹市,全域,長靴,ナガグツ,Rubber boots,燃やせるごみ,,,
132047,132047GMLT000233,三鷹市,全域,ナップサック,ナップサック,Backpack,燃やせるごみ,,,
132047,132047GMLT000234,三鷹市,全域,鍋,ナベ,Pot,燃やせないごみ,,,
132047,132047GMLT000235,三鷹市,全域,人形,ニンギョウ,Puppet,燃やせないごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000087,三鷹市,全域,人形,ニンギョウ,Puppet,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000236,三鷹市,全域,ぬいぐるみ,ヌイグルミ,Stuffed toy,燃やせないごみ,,最大辺80センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000088,三鷹市,全域,ぬいぐるみ,ヌイグルミ,Stuffed toy,粗大ごみ,,最大辺80センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000237,三鷹市,全域,縫い針,ヌイバリ,Sewing needle,燃やせないごみ,,新聞紙等に包み、袋に危険と表示する,
132047,132047GMLT000238,三鷹市,全域,ぬか,ヌカ,Rice bran,燃やせるごみ,,,
132047,132047GMLT000239,三鷹市,全域,布類,ヌノルイ,Cloth,古紙・古着,,汚れているもの、破れているもの、濡れているものは燃やせるごみ,
132047,132047GMLT000089,三鷹市,全域,布類,ヌノルイ,Cloth,燃やせるごみ,,汚れているもの、破れているもの、濡れているものは燃やせるごみ,
132047,132047GMLT000240,三鷹市,全域,ネガフィルム,ネガフィルム,Negative film,プラスチック類,,,
132047,132047GMLT000241,三鷹市,全域,ネクタイ,ネクタイ,Tie,燃やせるごみ,,,
132047,132047GMLT000242,三鷹市,全域,猫トイレの砂,ネコトイレノスナ,Cat litter,燃やせるごみ,,,
132047,132047GMLT000243,三鷹市,全域,寝袋,ネブクロ,Sleeping bag,燃やせるごみ,,,
132047,132047GMLT000244,三鷹市,全域,粘着テープ,ネンチャクテープ,Adhesive tape,燃やせるごみ,,,
132047,132047GMLT000245,三鷹市,全域,粘土,ネンド,Clay,燃やせないごみ,,紙粘土は燃やせるごみ,
132047,132047GMLT000090,三鷹市,全域,粘土,ネンド,Clay,燃やせるごみ,,紙粘土は燃やせるごみ,
132047,132047GMLT000246,三鷹市,全域,農薬,ノウヤク,Agrochemical,収集しません,,販売店または専門業者に相談,
132047,132047GMLT000247,三鷹市,全域,のこぎり,ノコギリ,Saw,燃やせないごみ,,刃の部分は新聞紙等に包み、袋に危険と表示する 最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000091,三鷹市,全域,のこぎり,ノコギリ,Saw,粗大ごみ,,刃の部分は新聞紙等に包み、袋に危険と表示する 最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000248,三鷹市,全域,剥製,ハクセイ,Stuffed animal,燃やせるごみ,,最大辺40センチメートル以上あるものは粗大ごみ,
132047,132047GMLT000092,三鷹市,全域,剥製,ハクセイ,Stuffed animal,粗大ごみ,,最大辺40センチメートル以上あるものは粗大ごみ,200
132047,132047GMLT000250,三鷹市,全域,はさみ,ハサミ,Scissors,燃やせないごみ,,新聞紙等に包み、袋に危険と表示する,
132047,132047GMLT000094,三鷹市,全域,箸,ハシ,Chopsticks,燃やせないごみ,,金属製は燃やせないごみ,
132047,132047GMLT000251,三鷹市,全域,箸,ハシ,Chopsticks,燃やせるごみ,,金属製は燃やせないごみ,
132047,132047GMLT000252,三鷹市,全域,はしご,ハシゴ,Ladder,粗大ごみ,,,200
