全国地方公共団体コード,ID,地方公共団体名,地区名,ごみの品目,ごみの品目_カナ,ごみの品目_英字,分別区分,出し方,注意点,備考,粗大ごみ回収料金
132012,132012GMLT000746,八王子市,全域,ギター,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000747,八王子市,全域,木づち,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000748,八王子市,全域,キッチンペーパー,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000749,八王子市,全域,杵（きね）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000750,八王子市,全域,キーボード（楽器）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000751,八王子市,全域,キーボード（パソコン用等）,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ。外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000752,八王子市,全域,着物,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000753,八王子市,全域,キャスターハンガー,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000754,八王子市,全域,脚立,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000755,八王子市,全域,急須,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000756,八王子市,全域,給湯器,,,粗大ごみ（不燃）,お問い合わせください,,立会い確認をする場合があります,
132012,132012GMLT000757,八王子市,全域,牛乳パック,,,紙パック,ひもでしっかりとしばる,,,
132012,132012GMLT000758,八王子市,全域,牛乳びん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000759,八王子市,全域,給油ポンプ（手動式）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000760,八王子市,全域,給油ポンプ（電動式）,,,不燃ごみ,指定袋（黄色）,,電池は外して有害ごみへ,
132012,132012GMLT000761,八王子市,全域,教科書,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000762,八王子市,全域,鏡台（ドレッサー）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000763,八王子市,全域,金庫（耐火・大型）,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000764,八王子市,全域,金庫（手提げ）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000765,八王子市,全域,空気入れ（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000766,八王子市,全域,空気入れ（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000767,八王子市,全域,空気清浄機,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000768,八王子市,全域,釘,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000769,八王子市,全域,草刈り鎌,,,不燃ごみ,指定袋（黄色）,,厚紙などに包んでください,
132012,132012GMLT000770,八王子市,全域,草刈り機（エンジン式）,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000771,八王子市,全域,草刈り機（手動式・電動式）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,充電式の物の小型充電式電池 はリサイクル協力店または有害ごみへ。 外せない場合は本体ごと有害ごみへ,
132012,132012GMLT000772,八王子市,全域,草・花,,,可燃ごみ,透明・半透明の袋,,1回につき45L以下、2袋まで無料,
132012,132012GMLT000773,八王子市,全域,鎖（くさり）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,指定収集袋に入り、重さが5kg未満の場合は不燃ごみとして出せます,
132012,132012GMLT000774,八王子市,全域,串・櫛（金属製）,,,不燃ごみ,指定袋（黄色）,,尖ったものは厚紙などで包んでください,
132012,132012GMLT000775,八王子市,全域,串・櫛（木製・竹製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,尖ったものは厚紙などで包んでください,
132012,132012GMLT000776,八王子市,全域,薬（医薬品）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000777,八王子市,全域,薬のびん（市販の医薬品）,,,びん,家庭で用意した容器,,,
132012,132012GMLT000778,八王子市,全域,薬のプラスチック包装,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000779,八王子市,全域,果物の保護材（発泡スチロール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000780,八王子市,全域,口紅ケース（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000781,八王子市,全域,口紅ケース（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000782,八王子市,全域,靴,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000783,八王子市,全域,靴下,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000784,八王子市,全域,クッションカバー,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000785,八王子市,全域,クッション（綿・ビーズを含むもの）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000786,八王子市,全域,靴べら（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000787,八王子市,全域,靴べら（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000788,八王子市,全域,首輪,,,可燃ごみ,指定袋（青色）,,金具はできるだけ外して不燃ごみへ,
132012,132012GMLT000789,八王子市,全域,クーラー,,,家電リサイクル,市では処理できません,,家電リサイクル法対象品目なので、市の指定業者に収集依頼をするか、指定引取場所に持ち込みをお願いします。,
132012,132012GMLT000790,八王子市,全域,グラス,,,不燃ごみ,指定袋（黄色）,,割れている場合、厚紙などに包んで「キケン」と書いてください。,
132012,132012GMLT000791,八王子市,全域,クーラーバッグ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000792,八王子市,全域,クーラーボックス,,,不燃ごみ,指定袋（黄色）,,プラスチック製のものは可燃ごみへ,
132012,132012GMLT000793,八王子市,全域,クリスタルガラス,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000794,八王子市,全域,クリスマスツリー（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000795,八王子市,全域,クリップ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000796,八王子市,全域,クリーニングの袋,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000797,八王子市,全域,車いす（電動・手動）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,電動はバッテリーを外してください,
132012,132012GMLT000798,八王子市,全域,クレヨン,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000799,八王子市,全域,グロー球,,,不燃ごみ,指定袋（黄色）,,割れている場合は、厚紙などに包んで「キケン」と書いてください。,
132012,132012GMLT000800,八王子市,全域,グローブ（スポーツ用品）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000801,八王子市,全域,軍手,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000802,八王子市,全域,蛍光管・蛍光灯,,,有害ごみ,透明・半透明の袋,,,
132012,132012GMLT000803,八王子市,全域,珪藻土製品,,,不燃ごみ,指定袋（黄色）,,石綿（アスベスト）を含有する製品はメーカーに処分方法を確認してください。メーカー不明の場合・石綿（アスベスト）を含有しない製品は透明・半透明の袋に入れた上から、指定袋（黄色）の袋に入れてください。,
132012,132012GMLT000804,八王子市,全域,携帯電話・スマートフォン（電池が外せないもの）,,,有害ごみ,透明・半透明の袋,,できるだけ販売店に持込んでください,
132012,132012GMLT000805,八王子市,全域,携帯電話・スマートフォン（電池を外したもの）,,,不燃ごみ,指定袋（黄色）,,できるだけ販売店に持込んでください,
132012,132012GMLT000806,八王子市,全域,毛糸,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000807,八王子市,全域,計量ばかり,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000808,八王子市,全域,化粧品のびん,,,びん,家庭で用意した容器,,乳白色のびんは不燃ごみへ,
132012,132012GMLT000809,八王子市,全域,化粧品の容器（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000810,八王子市,全域,化粧品の容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000811,八王子市,全域,下駄,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000812,八王子市,全域,下駄箱,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000813,八王子市,全域,ケチャップの容器,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000814,八王子市,全域,血圧計（電池が外せないもの）,,,有害ごみ,透明・半透明の袋,,,
132012,132012GMLT000815,八王子市,全域,血圧計（水銀）,,,有害ごみ,透明・半透明の袋,,購入時のケースに入れるか厚紙などに包んで「水銀」と書いてビニール袋に入れてください。割れてしまっている場合は、半透明の袋で二重にして袋の口をきちんとしばってください。,
132012,132012GMLT000816,八王子市,全域,血圧計（電池を外したもの）,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池はリサイクル協力店または有害ごみへ,
132012,132012GMLT000817,八王子市,全域,ゲーム機,,,不燃ごみ,指定袋（黄色）,,乾電池は有害ごみへ。小型充電式電池は外してリサイクル協力店または有害ごみへ。電池が外せない物は有害ごみへ,
132012,132012GMLT000818,八王子市,全域,玄関マット,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000819,八王子市,全域,健康器具,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,プラスチック製のものは可燃ごみへ,
132012,132012GMLT000820,八王子市,全域,建設廃材,,,,市では処理できません,,専門業者へ処理を依頼してください,
132012,132012GMLT000821,八王子市,全域,鍵盤ハーモニカ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000822,八王子市,全域,ござ（化学繊維製・天然繊維製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000823,八王子市,全域,こたつ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000824,八王子市,全域,こたつ板,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000825,八王子市,全域,こたつ下敷き,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000826,八王子市,全域,こたつ電熱機器,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000827,八王子市,全域,こたつ布団,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000828,八王子市,全域,コップ（紙製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,紙製は雑誌・雑紙には出せません,
132012,132012GMLT000829,八王子市,全域,コップ（金属製・ガラス製・陶器製）,,,不燃ごみ,指定袋（黄色）,,割れている場合は、厚紙などに包んで「キケン」と書いてください。,
132012,132012GMLT000830,八王子市,全域,琴,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000831,八王子市,全域,コート,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000832,八王子市,全域,コード,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000833,八王子市,全域,子供用自転車,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000834,八王子市,全域,子供用遊具（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000835,八王子市,全域,子供用遊具（木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000836,八王子市,全域,コードリール,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000837,八王子市,全域,粉ミルクの缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT000838,八王子市,全域,コーヒーカップ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000839,八王子市,全域,コーヒーメーカー,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000840,八王子市,全域,コピー用紙,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000841,八王子市,全域,ごみ箱（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000842,八王子市,全域,ごみ箱（プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000843,八王子市,全域,ゴム製品,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000844,八王子市,全域,米びつ,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,金属製のものは粗大ごみ（不燃）へ,
132012,132012GMLT000845,八王子市,全域,米袋（ビニール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000846,八王子市,全域,ゴルフクラブ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000847,八王子市,全域,ゴルフバッグ,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000848,八王子市,全域,ゴルフボール,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000849,八王子市,全域,ゴルフマット,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000850,八王子市,全域,コンクリート,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください。,
132012,132012GMLT000851,八王子市,全域,サイクリングマシン,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000852,八王子市,全域,座椅子（金属製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000853,八王子市,全域,座椅子（木製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000854,八王子市,全域,サイドボード,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000855,八王子市,全域,財布（化学繊維製・革製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000856,八王子市,全域,サインペン（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000857,八王子市,全域,サインペン（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000858,八王子市,全域,魚の骨,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000859,八王子市,全域,作業服,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000860,八王子市,全域,酒びん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000861,八王子市,全域,座卓,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000862,八王子市,全域,雑草,,,可燃ごみ,透明・半透明の袋,,1回につき45L以下、2袋まで無料,
132012,132012GMLT000863,八王子市,全域,殺虫剤（スプレー缶）,,,有害ごみ,透明・半透明の袋,,中身を必ず使い切って、穴を開けずに出してください,
132012,132012GMLT000864,八王子市,全域,錆びた缶,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000865,八王子市,全域,座布団,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000866,八王子市,全域,サーフボード,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000867,八王子市,全域,サマーベッド,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000868,八王子市,全域,皿（紙製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,紙製は雑誌・雑紙には出せません,
132012,132012GMLT000869,八王子市,全域,皿（金属製・ガラス製・陶器製）,,,不燃ごみ,指定袋（黄色）,,割れている場合は、厚紙などに包んで「キケン」と書いてください。,
132012,132012GMLT000870,八王子市,全域,サラダ油の缶,,,缶,家庭で用意した容器,,油を切ってから出してください,
132012,132012GMLT000871,八王子市,全域,サラダ油の容器（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,油を切ってから出してください,
132012,132012GMLT000872,八王子市,全域,ざる（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000873,八王子市,全域,ざる（竹製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000874,八王子市,全域,三脚（カメラ・ビデオ用）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000875,八王子市,全域,サンダル,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000876,八王子市,全域,残土,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000877,八王子市,全域,三輪車,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000878,八王子市,全域,磁気マットレス,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000879,八王子市,全域,磁石,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000880,八王子市,全域,辞書・辞典,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000881,八王子市,全域,下着類,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000882,八王子市,全域,七輪,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000883,八王子市,全域,シーツ,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000884,八王子市,全域,湿布薬,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000885,八王子市,全域,ＣＤ,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000886,八王子市,全域,ＣＤケース,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000887,八王子市,全域,ＣＤプレーヤー,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000888,八王子市,全域,ＣＤラジカセ,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000889,八王子市,全域,自転車,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000890,八王子市,全域,自転車の空気入れ（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000891,八王子市,全域,自転車の空気入れ（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000892,八王子市,全域,自転車のタイヤ（チューブ）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000893,八王子市,全域,自動車部品,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000894,八王子市,全域,竹刀,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000895,八王子市,全域,芝,,,可燃ごみ,透明・半透明の袋,,1回につき45L以下、2袋まで無料,
132012,132012GMLT000896,八王子市,全域,芝刈り機（エンジン式）,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000897,八王子市,全域,芝刈り機（手動式・電動式）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000898,八王子市,全域,杓子（おたま）（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000899,八王子市,全域,杓子（おたま）（竹製・木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000900,八王子市,全域,ジャケット,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000901,八王子市,全域,写真,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000902,八王子市,全域,ジャー（炊飯器）,,,不燃ごみ,指定袋（黄色）,,重さが5kg以上の場合は粗大ごみへ,
132012,132012GMLT000903,八王子市,全域,シャッター,,,,市では処理できません,,専門業者に処理を依頼してください,
132012,132012GMLT000904,八王子市,全域,シャープペンシルの芯,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000905,八王子市,全域,シャープペンシル（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000906,八王子市,全域,シャープペンシル（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000907,八王子市,全域,しゃもじ（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000908,八王子市,全域,しゃもじ（竹製・木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000909,八王子市,全域,シャンデリア,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000910,八王子市,全域,シャンプーの詰め替え用袋,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000911,八王子市,全域,シャンプー容器（詰め替え用）（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000912,八王子市,全域,シャンプー容器（ポンプ部分含む）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000913,八王子市,全域,週刊誌,,,雑誌・雑紙,ひもでしっかりとしばる,,,
132012,132012GMLT000914,八王子市,全域,じゅうたん,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000915,八王子市,全域,収納ケース（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000916,八王子市,全域,収納ケース（ダンボール製）,,,ダンボール,ひもでしっかりとしばる,,,
132012,132012GMLT000917,八王子市,全域,収納ケース（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000918,八王子市,全域,ジューサーミキサー,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000919,八王子市,全域,ジュース缶,,,缶,家庭で用意した容器,,,
132012,132012GMLT000920,八王子市,全域,シューズ（靴）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000921,八王子市,全域,シューズケース,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000922,八王子市,全域,ジュースのびん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000923,八王子市,全域,ジュースのふた（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000924,八王子市,全域,朱肉,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000925,八王子市,全域,シュレッダー紙,,,雑誌・雑紙,紙袋・封筒,,飛散しないようにしてください,
132012,132012GMLT000926,八王子市,全域,瞬間湯沸器（台所用）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000927,八王子市,全域,消火器,,,,市では処理できません,,消火器リサイクル推進センター（03ー5829ー6773）へ,
132012,132012GMLT000928,八王子市,全域,消火器（スプレー缶タイプ）,,,有害ごみ,透明・半透明の袋,,中身が残っている場合は各担当清掃事業所へご連絡ください。,
132012,132012GMLT000929,八王子市,全域,定規（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000930,八王子市,全域,定規（竹製・木製・プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000931,八王子市,全域,障子,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,数量制限があります。お問い合わせください。,
132012,132012GMLT000932,八王子市,全域,浄水器,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000933,八王子市,全域,焼酎のびん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000934,八王子市,全域,照明器具,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,蛍光管は外して有害ごみへ,
132012,132012GMLT000935,八王子市,全域,醤油びん,,,びん,家庭で用意した容器,,,
132012,132012GMLT000936,八王子市,全域,じょうろ（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000937,八王子市,全域,じょうろ（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000938,八王子市,全域,食品トレイ（発泡スチロール製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000939,八王子市,全域,食品トレイ（プラスチック製）,,,容器包装プラスチック,家庭で用意した容器など,,プラマークがついていないものは可燃ごみへ,
132012,132012GMLT000940,八王子市,全域,食用油,,,可燃ごみ,指定袋（青色）,,紙・布にしみ込ませるか、凝固剤で固めてください,
132012,132012GMLT000941,八王子市,全域,除湿器,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000942,八王子市,全域,除湿剤,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000943,八王子市,全域,食器（洗い）乾燥機,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000944,八王子市,全域,食器棚,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000945,八王子市,全域,食器の水切り（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000946,八王子市,全域,食器の水切り（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000947,八王子市,全域,シルバーカー,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000948,八王子市,全域,寝具類（ふとん）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000949,八王子市,全域,人工芝,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000950,八王子市,全域,ジーンズ,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000951,八王子市,全域,新聞折り込みチラシ,,,新聞・チラシ,ひもでしっかりとしばる,,チラシのみ出す場合は雑誌・雑紙へ,
132012,132012GMLT000952,八王子市,全域,新聞紙,,,新聞・チラシ,ひもでしっかりとしばる,,,
132012,132012GMLT000953,八王子市,全域,吸いがら,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000954,八王子市,全域,水槽（ガラス製）,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,割れている場合は、厚紙などに包んで「キケン」と書いてください。,
132012,132012GMLT000955,八王子市,全域,水槽（プラスチック製）,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000956,八王子市,全域,水筒（金属製）,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000957,八王子市,全域,水筒（プラスチック製）,,,可燃ごみ,指定袋（青色）,,,
132012,132012GMLT000958,八王子市,全域,炊飯器,,,不燃ごみ,指定袋（黄色）,,重さが5kg以上の場合は粗大ごみへ,
132012,132012GMLT000959,八王子市,全域,姿見,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000960,八王子市,全域,スカート,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000961,八王子市,全域,スキー板,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000962,八王子市,全域,スキーウェア,,,古着・古布,透明・半透明の袋,,汚れのひどいものは可燃ごみへ,
132012,132012GMLT000963,八王子市,全域,スキーキャリア,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000964,八王子市,全域,スキー靴,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000965,八王子市,全域,スキーストック,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000966,八王子市,全域,スケート靴,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000967,八王子市,全域,スケートボード,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000968,八王子市,全域,スコップ,,,粗大ごみ（不燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000969,八王子市,全域,すずり,,,不燃ごみ,指定袋（黄色）,,,
132012,132012GMLT000970,八王子市,全域,すだれ,,,粗大ごみ（可燃）,直接持ち込みまたは収集依頼,,,
132012,132012GMLT000971,八王子市,全域,スタンプ台（金属製）,,,不燃ごみ,指定袋（黄色）,,,
