"設置","施設名","郵便番号","所在地","経度","緯度","座標系","電話番号","定員"
"区市町村","大和児童館","165-0034","中野区大和町２－８－１２","139.651661","35.715925","JGD2011","03-3330-3261","-"
"区市町村","西中野児童館","165-0035","中野区白鷺３－１５－５","139.630354","35.722163","JGD2011","03-3339-9826","-"
"区市町村","阿佐谷児童館","166-0001","杉並区阿佐谷北１－６－１４","139.63741","35.706476","JGD2011","03-3337-7481","-"
"区市町村","高円寺北児童館","166-0002","杉並区高円寺北２－２－１８","139.652559","35.706282","JGD2011","03-3339-2621","-"
"区市町村","馬橋児童館","166-0002","杉並区高円寺北４－２－１７","139.643501","35.705926","JGD2011","03-3330-0794","-"
"区市町村","高円寺東児童館","166-0003","杉並区高円寺南１－７－２２","139.658108","35.698655","JGD2011","03-3315-1802","-"
"区市町村","高円寺中央児童館","166-0003","杉並区高円寺南２－５２－２","139.651762","35.702057","JGD2011","03-3315-0395","-"
"区市町村","高円寺南児童館","166-0003","杉並区高円寺南３－２４－１５","139.645773","35.701429","JGD2011","03-3315-1866","-"
"区市町村","阿佐ヶ谷南児童館","166-0004","杉並区阿佐谷南１－１４－８","139.63711","35.699774","JGD2011","03-3315-0439","-"
"区市町村","和田中央児童館","166-0012","杉並区和田１－３８－１８","139.661117","35.692372","JGD2011","03-3382-0400","-"
"区市町村","堀ノ内東児童館","166-0013","杉並区堀ノ内３－４９－１９－１０１","139.653667","35.692422","JGD2011","03-3315-7923","-"
"区市町村","堀ノ内南児童館","166-0013","杉並区堀ノ内１－９－２６","139.650879","35.68359","JGD2011","03-3316-5090","-"
"区市町村","松ノ木児童館","166-0014","杉並区松ノ木２－３３－６","139.646035","35.692339","JGD2011","03-3315-6028","-"
"区市町村","成田児童館","166-0015","杉並区成田東２－１６－５","139.633791","35.689072","JGD2011","03-3315-1865","-"
"区市町村","杉並区立子ども・子育てプラザ成田西","166-0016","杉並区成田西３－１０－３８","139.630706","35.691183","JGD2011","03-3391-1857","-"
"区市町村","井草児童館","167-0021","杉並区井草２－１５－１５","139.61953","35.727031","JGD2011","03-3390-9666","-"
"区市町村","下井草児童館","167-0022","杉並区下井草３－１３－９","139.624571","35.719396","JGD2011","03-3396-8888","-"
"区市町村","東原児童館","167-0022","杉並区下井草１－２３－２３","139.631829","35.715863","JGD2011","03-3395-1573","-"
"区市町村","上井草児童館","167-0023","杉並区上井草３－６－２４","139.602443","35.718568","JGD2011","03-3390-2228","-"
"区市町村","四宮森児童館","167-0023","杉並区上井草２－４１－１１","139.608153","35.724356","JGD2011","03-3395-1574","-"
"区市町村","本天沼児童館","167-0031","杉並区本天沼３－３４－３５","139.623074","35.716316","JGD2011","03-3395-3803","-"
"区市町村","天沼児童館","167-0032","杉並区天沼１－６－２５","139.627141","35.705661","JGD2011","03-3398-8717","-"
"区市町村","杉並区立子ども・子育てプラザ天沼","167-0032","杉並区天沼３－１９－１６","139.620908","35.71038","JGD2011","03-5335-7319","-"
"区市町村","桃井児童館","167-0034","杉並区桃井２－１０－９","139.610773","35.712024","JGD2011","03-3396-4527","-"
"区市町村","今川児童館","167-0035","杉並区今川３－３－１８","139.606001","35.715504","JGD2011","03-3394-5302","-"
"区市町村","善福寺北児童館","167-0041","杉並区善福寺３－１３－１０","139.592791","35.717759","JGD2011","03-3396-7936","-"
"区市町村","善福寺児童館","167-0041","杉並区善福寺１－１８－９","139.597682","35.713043","JGD2011","03-3395-1576","-"
"区市町村","西荻北児童館","167-0042","杉並区西荻北１－９－５","139.608826","35.704739","JGD2011","03-3395-3461","-"
"区市町村","上荻児童館","167-0043","杉並区上荻１－２０－１３","139.6169","35.706056","JGD2011","03-3392-2356","-"
"区市町村","荻窪児童館","167-0051","杉並区荻窪２－４０－２","139.622323","35.697959","JGD2011","03-3391-0017","-"
"区市町村","児童青少年センター","167-0051","杉並区荻窪１－５６－３","139.627395","35.694552","JGD2011","03-3393-4760","-"
"区市町村","西荻南児童館","167-0053","杉並区西荻南３－５－２３","139.601849","35.701533","JGD2011","03-3334-0903","-"
"区市町村","松庵児童館","167-0054","杉並区松庵２－２３－３４","139.593269","35.699592","JGD2011","03-3334-0067","-"
"区市町村","大宮児童館","168-0061","杉並区大宮２－１６－１６","139.636178","35.683237","JGD2011","03-3315-7083","-"
"区市町村","方南児童館","168-0062","杉並区方南１－５１－７","139.658929","35.679066","JGD2011","03-3323-6105","-"
"区市町村","子ども・子育てプラザ和泉","168-0063","杉並区和泉２－３６－１４","139.651071","35.675169","JGD2011","03-3328-6550","-"
"区市町村","永福南児童館","168-0064","杉並区永福２－６－１２","139.639397","35.67171","JGD2011","03-3322-6148","-"
"区市町村","浜田山児童館","168-0065","杉並区浜田山４－２１－３","139.628706","35.686492","JGD2011","03-3317-5166","-"
"区市町村","高井戸児童館","168-0071","杉並区高井戸西２－５－１０","139.611866","35.684016","JGD2011","03-3334-0902","-"
"区市町村","高井戸西児童館","168-0071","杉並区高井戸西１－１７－５","139.60686","35.681411","JGD2011","03-3332-0438","-"
"区市町村","上高井戸児童館","168-0072","杉並区高井戸東１－１８－５","139.619729","35.682622","JGD2011","03-3304-4773","-"
"区市町村","下高井戸児童館","168-0073","杉並区下高井戸４－１９－６","139.630526","35.673651","JGD2011","03-3304-0260","-"
"区市町村","宮前北児童館","168-0081","杉並区宮前３－２９－６","139.608221","35.696548","JGD2011","03-3332-0431","-"
"区市町村","宮前児童館","168-0081","杉並区宮前４－１５－１３","139.602488","35.692354","JGD2011","03-3332-0455","-"
"区市町村","ジャンプ東池袋","170-0013","豊島区東池袋２－３８－１０","139.721529","35.731925","JGD2011","03-3971-4931","-"
"区市町村","豊島区立ジャンプ長崎","171-0051","豊島区長崎２－２４－１３","139.691321","35.729969","JGD2011","03-3972-0035","-"
"区市町村","東十条東児童館","114-0001","北区東十条３－１０－１","139.732771","35.766344","JGD2011","03-3912-3078","-"
"区市町村","王子東児童館","114-0002","北区王子６－２－６０","139.740824","35.759436","JGD2011","03-3913-8851","-"
"区市町村","豊島児童館","114-0003","北区豊島７－１７－１","139.744354","35.76445","JGD2011","03-3911-9481","-"
"区市町村","豊島東児童館","114-0003","北区豊島５－５－９－１２０","139.753611","35.766594","JGD2011","03-3913-8822","-"
"区市町村","栄町子どもセンター","114-0005","北区栄町３３－３","139.742305","35.749998","JGD2011","03-3911-5836","-"
"区市町村","田端児童館","114-0014","北区田端３－２４－１４","139.75611","35.736717","JGD2011","03-3823-2720","-"
"区市町村","滝野川北児童館","114-0023","北区滝野川３－７９－１－２０１","139.728517","35.751451","JGD2011","03-3915-6237","-"
"区市町村","滝野川西児童館","114-0023","北区滝野川６－２１－２５","139.725845","35.745574","JGD2011","03-3916-3224","-"
"区市町村","滝野川東児童館","114-0023","北区滝野川１－４６－７","139.734075","35.746932","JGD2011","03-3910-0886","-"
"区市町村","西ケ原子どもセンター","114-0024","北区西ケ原１－４１－３","139.744638","35.741744","JGD2011","03-3949-1481","-"
"区市町村","十条台子どもセンター","114-0032","北区中十条１－２－１８","139.729536","35.757603","JGD2011","03-3905-7120","-"
"区市町村","八幡山子どもセンター","114-0032","北区中十条４－１５－７","139.7225","35.768332","JGD2011","03-3905-0713","-"
"区市町村","志茂子ども交流館","115-0042","北区志茂５－１８－３","139.731321","35.783433","JGD2011","03-3902-4646","-"
"区市町村","神谷子どもセンター","115-0043","北区神谷３－３５－１７","139.731082","35.771368","JGD2011","03-3902-3306","-"
"区市町村","赤羽児童館","115-0044","北区赤羽南１－１６－１－１０１","139.725347","35.776814","JGD2011","03-3901-1208","-"
"区市町村","浮間児童館","115-0051","北区浮間１－８－２－１０１","139.702731","35.789989","JGD2011","03-3960-5301","-"
"区市町村","赤羽北児童館","115-0052","北区赤羽北１－５－５","139.715208","35.785796","JGD2011","03-3906-1149","-"
"区市町村","袋児童館","115-0052","北区赤羽北３－７－２－１０１","139.705962","35.782863","JGD2011","03-3908-8561","-"
"区市町村","桐ヶ丘児童館","115-0054","北区桐ヶ丘１－１６－２７－１０２","139.70659","35.778202","JGD2011","03-3906-7763","-"
"区市町村","赤羽西五丁目児童館","115-0055","北区赤羽西５－７－５","139.710509","35.775461","JGD2011","03-3907-5768","-"
"区市町村","赤羽西児童館","115-0055","北区赤羽西４－４２－９","139.714048","35.773084","JGD2011","03-3906-3642","-"
"区市町村","西が丘児童館","115-0056","北区西が丘２－４－１","139.714098","35.766482","JGD2011","03-3907-7394","-"
"区市町村","荒木田ふれあい館","116-0001","荒川区町屋６－１３－２","139.783398","35.750405","JGD2011","03-3800-1981","-"
"区市町村","町屋ふれあい館","116-0001","荒川区町屋１－３５－８","139.785824","35.744087","JGD2011","03-3800-2011","-"
"区市町村","花の木ひろば館","116-0002","荒川区荒川５－５０－５","139.7748","35.740215","JGD2011","03-3895-6923","-"
"区市町村","峡田ふれあい館","116-0002","荒川区荒川３－３－１０","139.784164","35.733786","JGD2011","03-3807-2886","-"
"区市町村","荒川山吹ふれあい館","116-0002","荒川区荒川７－６－８","139.783986","35.742546","JGD2011","03-3805-2860","-"
"区市町村","汐入ふれあい館","116-0003","荒川区南千住８－２－２","139.807354","35.735222","JGD2011","03-3806-9928","-"
"区市町村","南千住ふれあい館","116-0003","荒川区南千住６－３６－１３","139.791013","35.738133","JGD2011","03-3807-1131","-"
"区市町村","南千住駅前ふれあい館","116-0003","荒川区南千住７－１－１－２０８","139.798215","35.73308","JGD2011","03-3803-0571","-"
"区市町村","石浜ふれあい館","116-0003","荒川区南千住３－２８－２","139.806446","35.73129","JGD2011","03-3805-5301","-"
"区市町村","尾久ふれあい館","116-0011","荒川区西尾久２－２５－１３","139.763303","35.750308","JGD2011","03-3809-2511","-"
"区市町村","西尾久ふれあい館","116-0011","荒川区西尾久８－３３－３１","139.753365","35.751604","JGD2011","03-3810-6219","-"
"区市町村","熊野前ひろば館","116-0012","荒川区東尾久５－９－３","139.768922","35.748255","JGD2011","03-3893-2362","-"
"区市町村","西日暮里二丁目ひろば館","116-0013","荒川区西日暮里２－３２－２５","139.772409","35.731683","JGD2011","03-3807-4720","-"
"区市町村","西日暮里ふれあい館","116-0013","荒川区西日暮里６－２４－４","139.770781","35.736279","JGD2011","03-3819-6945","-"
"区市町村","東日暮里ふれあい館","116-0014","荒川区東日暮里１－１７－１３","139.790188","35.729666","JGD2011","03-3807-6383","-"
"区市町村","夕やけこやけふれあい館","116-0014","荒川区東日暮里３－１１－１９","139.781378","35.729964","JGD2011","03-3801-0715","-"
"区市町村","南板橋児童館","173-0004","板橋区板橋１－３９－１","139.714626","35.748262","JGD2011","03-3963-4518","-"
"区市町村","氷川児童館","173-0013","板橋区氷川町２４－２","139.705124","35.754425","JGD2011","03-3961-5723","-"
"区市町村","大山東児童館","173-0014","板橋区大山東町８－７","139.706219","35.747512","JGD2011","03-3579-6767","-"
"区市町村","弥生児童館","173-0021","板橋区弥生町１６－３","139.694483","35.753183","JGD2011","03-3956-8311","-"
"区市町村","向原児童館","173-0036","板橋区向原１－１８－５","139.68474","35.742545","JGD2011","03-3974-6736","-"
"区市町村","志村橋児童館","174-0041","板橋区舟渡３－６－３","139.680289","35.793578","JGD2011","03-3966-6849","-"
"区市町村","蓮根児童館","174-0046","板橋区蓮根２－６－１５","139.676351","35.78089","JGD2011","03-3968-0688","-"
"区市町村","蓮根第二児童館","174-0046","板橋区蓮根３－１５－１－１０４","139.67667","35.788614","JGD2011","03-3969-5582","-"
"区市町村","あずさわ児童館","174-0051","板橋区小豆沢３－９－２－１０３","139.696004","35.78056","JGD2011","03-3966-2825","-"
"区市町村","さかうえ児童館","174-0051","板橋区小豆沢１－２０－１７","139.702335","35.775855","JGD2011","03-3965-9733","-"
"区市町村","清水児童館","174-0053","板橋区清水町７２－７","139.704602","35.765448","JGD2011","03-3963-3313","-"
"区市町村","志村児童館","174-0056","板橋区志村２－１６－１１","139.685933","35.774863","JGD2011","03-3969-5881","-"
"区市町村","富士見台児童館","174-0063","板橋区前野町１－８－１","139.696191","35.763971","JGD2011","03-3965-8524","-"
"区市町村","緑が丘児童館","174-0064","板橋区中台３－２７－２","139.67912","35.773216","JGD2011","03-3934-4176","-"
"区市町村","東新児童館","174-0074","板橋区東新町２－４３－５","139.680579","35.752572","JGD2011","03-3972-8020","-"
"区市町村","上板橋児童館","174-0076","板橋区上板橋２－３－８","139.673843","35.761809","JGD2011","03-3933-6970","-"
"区市町村","西徳児童館","175-0045","板橋区西台４－４－３７","139.668057","35.770202","JGD2011","03-3936-2409","-"
"区市町村","新河岸児童館","175-0081","板橋区新河岸１－３－２－１０１","139.664249","35.793816","JGD2011","03-3937-8337","-"
"区市町村","高島平児童館","175-0082","板橋区高島平３－１２－２８","139.658921","35.787072","JGD2011","03-3979-3894","-"
"区市町村","はすのみ児童館","175-0082","板橋区高島平１－５０－２","139.671615","35.78417","JGD2011","03-3934-5980","-"
"区市町村","紅梅児童館","175-0083","板橋区徳丸６－２－１０","139.662952","35.776365","JGD2011","03-3934-6477","-"
"区市町村","赤塚児童館","175-0092","板橋区赤塚６－３８－１","139.644887","35.77877","JGD2011","03-3938-8821","-"
"区市町村","ゆりの木児童館","175-0093","板橋区赤塚新町３－３２－１１－２０９","139.638232","35.769116","JGD2011","03-3977-2651","-"
"区市町村","しらさぎ児童館","175-0094","板橋区成増５－１９－４１","139.632454","35.787771","JGD2011","03-3979-3895","-"
"区市町村","なります児童館","175-0094","板橋区成増３－３４－２１","139.631491","35.781303","JGD2011","03-3939-6502","-"
"区市町村","厚生文化会館","176-0001","練馬区練馬４－２－３","139.650221","35.740275","JGD2011","03-3991-3080","-"
"区市町村","桜台地区区民館","176-0002","練馬区桜台３－３９－１７","139.663211","35.745916","JGD2011","03-3993-5461","-"
"区市町村","栄町児童館","176-0006","練馬区栄町４０－７","139.671192","35.739487","JGD2011","03-3994-3287","-"
"区市町村","豊玉北地区区民館","176-0012","練馬区豊玉北３－７－９","139.661379","35.732623","JGD2011","03-3948-3061","-"
"区市町村","中村児童館","176-0024","練馬区中村２－２５－３","139.6423","35.731748","JGD2011","03-3998-4890","-"
"区市町村","三原台児童館","177-0031","練馬区三原台２－１１－２９","139.606474","35.757236","JGD2011","03-3924-8796","-"
"区市町村","南田中児童館","177-0035","練馬区南田中５－１５－２５","139.611516","35.737835","JGD2011","03-3995-5534","-"
"区市町村","石神井児童館","177-0041","練馬区石神井町７－２８－２１","139.598284","35.744787","JGD2011","03-3996-3800","-"
"営利法人","上石神井児童館","177-0044","練馬区上石神井１－５－２","139.592446","35.725686","JGD2011","03-3929-0999","-"
"区市町村","石神井台児童館","177-0045","練馬区石神井台２－１８－１３","139.589785","35.735682","JGD2011","03-3995-8267","-"
"区市町村","関町北地区区民館","177-0051","練馬区関町北４－１２－２１","139.577103","35.729766","JGD2011","03-3594-2603","-"
"区市町村","関町児童館","177-0053","練馬区関町南４－１５－７－１０２","139.572326","35.722672","JGD2011","03-3920-1601","-"
"区市町村","北大泉児童館","178-0062","練馬区大泉町４－１５－１５","139.599988","35.76296","JGD2011","03-3921-4856","-"
"区市町村","東大泉児童館","178-0063","練馬区東大泉７－２０－１","139.577399","35.742339","JGD2011","03-3921-9128","-"
"区市町村","西大泉児童館","178-0065","練馬区西大泉３－２１－１６","139.578932","35.759537","JGD2011","03-3924-9537","-"
"区市町村","西大泉地区区民館","178-0065","練馬区西大泉５－３－３２","139.572502","35.760059","JGD2011","03-3921-6493","-"
"区市町村","光が丘児童館","179-0072","練馬区光が丘１－３－１","139.639129","35.767702","JGD2011","03-3975-7137","-"
"区市町村","光が丘なかよし児童館","179-0072","練馬区光が丘２－９－６","139.629589","35.759486","JGD2011","03-5997-7720","-"
"区市町村","田柄地区区民館","179-0073","練馬区田柄３－２８－１３","139.637246","35.762169","JGD2011","03-3926-4932","-"
"区市町村","春日町児童館","179-0074","練馬区春日町２－２８－３","139.646351","35.757087","JGD2011","03-3998-8799","-"
"区市町村","高松地区区民館","179-0075","練馬区高松３－２４－２７","139.625392","35.750031","JGD2011","03-3999-7911","-"
"区市町村","土支田児童館","179-0076","練馬区土支田２－３２－８","139.613804","35.763474","JGD2011","03-3925-4784","-"
"区市町村","北町児童館","179-0081","練馬区北町１－１９－１７","139.667902","35.764139","JGD2011","03-3931-5481","-"
"区市町村","北町地区区民館","179-0081","練馬区北町２－２６－１","139.660433","35.76755","JGD2011","03-3937-1931","-"
"区市町村","平和台児童館","179-0083","練馬区平和台２－１８－１４","139.661608","35.760173","JGD2011","03-3933-0297","-"
"区市町村","大谷田児童館","120-0001","足立区大谷田１－１－２－１０１","139.844536","35.776839","JGD2011","03-3629-5460","-"
"区市町村","大谷田谷中児童館","120-0001","足立区大谷田４－１６－６","139.838417","35.780903","JGD2011","03-5697-3390","-"
"区市町村","長門児童館","120-0002","足立区中川２－２４－２－１０１","139.857191","35.768638","JGD2011","03-3629-8231","-"
"区市町村","東和児童館","120-0003","足立区東和３－１２－９","139.839515","35.771123","JGD2011","03-3628-6206","-"
"区市町村","東綾瀬児童館","120-0004","足立区東綾瀬１－２８－７","139.833077","35.766246","JGD2011","03-5697-3370","-"
"区市町村","綾瀬児童館","120-0005","足立区綾瀬３－１７－９","139.824547","35.764682","JGD2011","03-3628-9908","-"
"区市町村","弘道児童館","120-0013","足立区弘道２－１６－１－１０１","139.816833","35.768601","JGD2011","03-3840-9354","-"
"区市町村","五反野児童館","120-0014","足立区西綾瀬２－１－１３","139.81397","35.76168","JGD2011","03-3886-2643","-"
"区市町村","千住あずま児童館","120-0025","足立区千住東２－２１－１８","139.810255","35.745754","JGD2011","03-3882-1218","-"
"区市町村","千住本町児童館","120-0034","足立区千住５－６－２","139.803688","35.754728","JGD2011","03-3870-6221","-"
"区市町村","千住河原町児童館","120-0037","足立区千住河原町５－１２","139.795765","35.74451","JGD2011","03-3870-7229","-"
"区市町村","江南児童館","120-0046","足立区小台２－４－１８","139.757781","35.755551","JGD2011","03-3914-3427","-"
"区市町村","栗島児童館","121-0011","足立区中央本町４－５－２","139.805931","35.776744","JGD2011","03-3848-3471","-"
"区市町村","中央本町児童館","121-0011","足立区中央本町３－１５－１","139.809662","35.772256","JGD2011","03-3852-1434","-"
"区市町村","青井児童館","121-0012","足立区青井５－１１－４０－１０１","139.819988","35.777047","JGD2011","03-3852-3750","-"
"区市町村","六木児童館","121-0052","足立区六木３－３９－５－１０１","139.839983","35.799695","JGD2011","03-3629-1716","-"
"区市町村","佐野児童館","121-0053","足立区佐野２－４３－５","139.840264","35.788127","JGD2011","03-3628-3277","-"
"区市町村","加平児童館","121-0055","足立区加平１－１０－６","139.828127","35.775014","JGD2011","03-3605-8842","-"
"区市町村","神明児童館","121-0057","足立区神明南２－６－１９","139.833273","35.787477","JGD2011","03-5682-5089","-"
"区市町村","花畑児童館","121-0061","足立区花畑４－１６－８","139.807472","35.802789","JGD2011","03-3850-2602","-"
"区市町村","桜花児童館","121-0061","足立区花畑６－４－１６","139.81689","35.804827","JGD2011","03-3850-7190","-"
"区市町村","南花畑児童館","121-0062","足立区南花畑３－１４－７","139.824865","35.790501","JGD2011","03-3859-9868","-"
"区市町村","花保児童館","121-0063","足立区東保木間１－２５－４－１０１","139.815213","35.790812","JGD2011","03-3884-1229","-"
"区市町村","保塚児童館","121-0072","足立区保塚町７－１６","139.815927","35.786893","JGD2011","03-3858-1876","-"
"区市町村","平野児童館","121-0076","足立区平野２－２－１４","139.804498","35.78221","JGD2011","03-3884-7765","-"
"区市町村","東伊興住区センター　児童館","121-0801","足立区東伊興１－５－２２","139.785835","35.803416","JGD2011","03-3899-8531","-"
"区市町村","東伊興生活館児童館","121-0801","足立区東伊興３－２３－６","139.79347","35.804372","JGD2011","03-3897-2225","-"
"区市町村","渕江住区センター分館児童館","121-0812","足立区西保木間３－１４－１６－１０１","139.800236","35.804383","JGD2011","03-3884-1159","-"
"区市町村","渕江児童館","121-0812","足立区西保木間１－２－１－１０１","139.80142","35.795128","JGD2011","03-3850-3467","-"
"区市町村","竹の塚六月児童館","121-0814","足立区六月２－２６－３－１０１","139.796532","35.788226","JGD2011","03-3850-3494","-"
"区市町村","島根児童館","121-0815","足立区島根４－１９－１－１０１","139.796565","35.782657","JGD2011","03-3850-9966","-"
"区市町村","梅島児童館","121-0816","足立区梅島２－１４－５","139.799318","35.775494","JGD2011","03-3849-6374","-"
"区市町村","伊興児童館","121-0823","足立区伊興５－２２－１３","139.780027","35.798147","JGD2011","03-3855-2707","-"
"区市町村","西伊興児童館","121-0824","足立区西伊興１－１２－１２","139.773525","35.790825","JGD2011","03-3896-7362","-"
"区市町村","入谷児童館","121-0831","足立区舎人６－１２－４－１０１","139.761934","35.811364","JGD2011","03-3855-1050","-"
"区市町村","舎人児童館","121-0831","足立区舎人１－３－２６","139.773161","35.806001","JGD2011","03-3857-0881","-"
"区市町村","西新井児童館","123-0841","足立区西新井７－１９－６","139.772134","35.781887","JGD2011","03-3854-1527","-"
"区市町村","栗原北児童館","123-0842","足立区栗原４－１９－１５","139.784994","35.786801","JGD2011","03-3899-8761","-"
"区市町村","西新井栄町児童館","123-0843","足立区西新井栄町３－１－６－１０１","139.783733","35.774869","JGD2011","03-3880-7705","-"
"区市町村","西新井本町児童館","123-0845","足立区西新井本町２－３０－３７","139.771367","35.77653","JGD2011","03-3890-5555","-"
"区市町村","梅田児童館","123-0851","足立区梅田６－２６－１","139.797474","35.76757","JGD2011","03-3848-3421","-"
"区市町村","本木関原児童館","123-0852","足立区関原１－２１－１１","139.787225","35.764662","JGD2011","03-3849-9735","-"
"区市町村","興本児童館","123-0853","足立区本木東１７－１０","139.781136","35.767462","JGD2011","03-3889-0388","-"
"区市町村","加賀児童館","123-0861","足立区加賀２－３１－６－１０１","139.760615","35.794286","JGD2011","03-3857-4639","-"
"区市町村","押皿谷児童館","123-0864","足立区鹿浜８－２７－１５","139.764951","35.789938","JGD2011","03-3857-4231","-"
"区市町村","鹿浜児童館","123-0864","足立区鹿浜６－８－１","139.758174","35.783962","JGD2011","03-3857-6550","-"
"区市町村","鹿浜いきいき館児童館","123-0864","足立区鹿浜２－２４－２","139.749153","35.780595","JGD2011","03-3853-5071","-"
"区市町村","新田児童館","123-0865","足立区新田２－２－２","139.738226","35.771596","JGD2011","03-3912-3421","-"
"区市町村","江北児童館","123-0872","足立区江北２－８－２","139.763177","35.767214","JGD2011","03-3890-6224","-"
"区市町村","扇児童館","123-0873","足立区扇１－４７－３８","139.775337","35.765678","JGD2011","03-3896-0688","-"
"区市町村","小菅児童館","124-0001","葛飾区小菅２－１９－１３","139.826206","35.750481","JGD2011","03-3604-2645","-"
"区市町村","中道児童館","124-0002","葛飾区西亀有１－２－７","139.83709","35.756814","JGD2011","03-3604-6561","-"
"区市町村","東堀切児童館","124-0004","葛飾区東堀切２－２０－８","139.83508","35.751507","JGD2011","03-3602-6808","-"
"区市町村","宝町児童館","124-0005","葛飾区宝町１－５－１","139.835272","35.742227","JGD2011","03-5698-1703","-"
"区市町村","堀切児童館","124-0006","葛飾区堀切１－９－１８","139.828026","35.740139","JGD2011","03-5698-1706","-"
"区市町村","梅田児童館","124-0012","葛飾区立石３－２６－１０","139.845377","35.741097","JGD2011","03-5698-1701","-"
"区市町村","渋江児童館","124-0014","葛飾区東四つ木２－１５－１１","139.843677","35.730865","JGD2011","03-5698-1702","-"
"区市町村","細田児童館","124-0021","葛飾区細田４－１９－８","139.872107","35.742964","JGD2011","03-5694-3254","-"
"区市町村","西奥戸児童館","124-0022","葛飾区奥戸１－１２－１","139.854054","35.728595","JGD2011","03-5698-1704","-"
"区市町村","東奥戸児童館","124-0022","葛飾区奥戸４－２０－１１","139.867925","35.728829","JGD2011","03-5698-1705","-"
"区市町村","南奥戸児童館","124-0022","葛飾区奥戸２－３０－１１","139.859895","35.733698","JGD2011","03-5698-1707","-"
"区市町村","葛飾区児童会館","124-0025","葛飾区西新小岩４－３３－２","139.853708","35.718721","JGD2011","03-5698-1700","-"
"区市町村","西亀有児童館","125-0002","葛飾区西亀有４－２４－１","139.84357","35.764838","JGD2011","03-5616-1776","-"
"区市町村","幸田児童館","125-0031","葛飾区西水元２－１６－１０","139.851336","35.786074","JGD2011","03-5699-1244","-"
"区市町村","新水元児童館","125-0033","葛飾区東水元３－５－７","139.866129","35.784191","JGD2011","03-5699-1260","-"
"区市町村","花の木児童館","125-0035","葛飾区南水元３－７－１","139.86564","35.773806","JGD2011","03-5699-1298","-"
"区市町村","葛飾区金町子どもセンター","125-0041","葛飾区東金町３－８－１","139.875482","35.771529","JGD2011","03-5699-1224","-"
"区市町村","東金町児童館","125-0041","葛飾区東金町５－２２－１８","139.878048","35.779325","JGD2011","03-5699-1314","-"
"区市町村","末広児童館","125-0042","葛飾区金町５－４－１","139.866357","35.765966","JGD2011","03-5699-1275","-"
"区市町村","南新宿児童館","125-0051","葛飾区新宿１－２３－４","139.860985","35.760481","JGD2011","03-5699-1333","-"
"区市町村","柴又児童館","125-0052","葛飾区柴又２－４－５","139.870066","35.758011","JGD2011","03-5699-1257","-"
"区市町村","新柴又児童館","125-0052","葛飾区柴又５－３３－８","139.881882","35.753673","JGD2011","03-5694-2982","-"
"区市町村","鎌倉児童館","125-0053","葛飾区鎌倉２－６－２０","139.874471","35.745277","JGD2011","03-5694-2292","-"
"区市町村","高砂児童館","125-0054","葛飾区高砂５－６－７","139.865202","35.751398","JGD2011","03-3627-6948","-"
"区市町村","亀有児童館","125-0061","葛飾区亀有１－１７－５","139.846028","35.759119","JGD2011","03-3604-7756","-"
"区市町村","青戸中央児童館","125-0062","葛飾区青戸６－１６－１２","139.857092","35.752973","JGD2011","03-3604-6306","-"
"区市町村","青戸児童館","125-0062","葛飾区青戸３－１０－５","139.848815","35.746321","JGD2011","03-3602-0221","-"
"区市町村","白鳥児童館","125-0063","葛飾区白鳥３－３２－６","139.844095","35.75555","JGD2011","03-3602-3452","-"
"区市町村","共育プラザ一之江","132-0024","江戸川区一之江３－１３－７","139.884256","35.689768","JGD2011","03-3652-5911","-"
"区市町村","共育プラザ平井","132-0035","江戸川区平井７－２１－６","139.840134","35.714593","JGD2011","03-3618-4031","-"
"区市町村","共育プラザ小岩","133-0051","江戸川区北小岩２－１４－１７","139.884893","35.740158","JGD2011","03-3672-0604","-"
"区市町村","共育プラザ南小岩","133-0056","江戸川区南小岩４－５－８","139.885652","35.720925","JGD2011","03-3673-2206","-"
"区市町村","共育プラザ南篠崎","133-0065","江戸川区南篠崎町３－１２－８","139.899063","35.696777","JGD2011","03-3678-8241","-"
"区市町村","共育プラザ葛西","134-0082","江戸川区宇喜田町１７５","139.860928","35.673385","JGD2011","03-3688-8611","-"
"区市町村","南大谷児童館","192-0034","八王子市大谷町４６－１","139.353716","35.669334","JGD2011","042-645-0482","-"
"区市町村","中野児童館","192-0042","八王子市中野山王３－６－２７","139.32536","35.674569","JGD2011","042-624-9559","-"
"区市町村","松が谷児童館鹿島分館","192-0353","八王子市鹿島２","139.426711","35.633018","JGD2011","042-675-0150","-"
"区市町村","松が谷児童館","192-0354","八王子市松が谷１３","139.413932","35.629348","JGD2011","042-675-0151","-"
"区市町村","由木児童館","192-0361","八王子市越野６９２－１","139.384378","35.629367","JGD2011","042-676-8713","-"
"区市町村","北野児童館","192-0906","八王子市北野町５４９－９","139.353075","35.646448","JGD2011","042-645-8580","-"
"区市町村","川口児童館","193-0801","八王子市川口町３９７４","139.282171","35.692682","JGD2011","042-654-4757","-"
"区市町村","元八王子児童館","193-0816","八王子市大楽寺町５０８－３","139.29654","35.671755","JGD2011","042-625-6484","-"
"区市町村","中郷児童館","193-0824","八王子市長房町８９１－２","139.290694","35.65349","JGD2011","042-663-6770","-"
"区市町村","中郷児童館長房分館","193-0824","八王子市長房町３４１","139.297399","35.65612","JGD2011","042-663-6485","-"
