"最終更新日","ページタイトル","分類","第1分類","第2分類","ファイルパス","地区","紹介文","所在地","連絡先","開館時間","休業日","施設の概要","受付時間","電車","バス","駐車場","駐輪場","画像1","画像キャプション1","画像2","画像キャプション2","画像3","画像キャプション3","画像4","画像キャプション4","画像5","画像キャプション5","緯度","経度",""
"2021-07-28 10:19:06","北青山高齢者在宅サービスセンター","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/07.html","赤坂地区","","港区北青山一丁目6番1号","電話：03-5410-3410
ファックス：03-5410-3418","","","","","■地下鉄
銀座線・半蔵門線・大江戸線
「青山一丁目駅」0番・1番出口下車　徒歩5分
■JR
「信濃町駅」下車　徒歩10分","■都バス
（品97）品川車庫前から新宿駅西口
「北青山一丁目アパート前」バス停　徒歩3分

■ちぃばす
（赤坂ルート）六本木ヒルズから赤坂方面から六本木ヒルズ
47番「青山一丁目駅前」バス停　徒歩5分
（青山ルート）六本木ヒルズから赤坂見附駅
123・129番「北青山二丁目」バス停　徒歩3分
124・128番「青山一丁目駅前」バス停　徒歩5分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/images/kita_aoyama.jpg","北青山高齢者在宅サービスセンターの外観","","","","","","","","","35.673644","139.72167",""
"2021-07-05 10:41:00","芝高齢者在宅サービスセンター","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/08.html","芝地区","","港区芝三丁目24番5号","電話：03-5232-0848
ファックス：03-5446-5857","","","","","■JR
山手線・京浜東北線
「田町駅」三田口（西口）　徒歩12分
■地下鉄
三田線
「芝公園駅」A2出口　徒歩5分
浅草線・三田線
「三田駅」A8出口　徒歩6分","■都バス
（都06）渋谷駅前から新橋駅前
「芝園橋」バス停　徒歩5分

（東98）東京駅丸の内南口から等々力操車所前
「慶応義塾東門」バス停　徒歩8分

（田87）田町駅前から渋谷駅前
「田町駅前」バス停　徒歩12分

■ちぃばす
（田町ルート）田町駅東口から六本木ヒルズ
7番「芝三丁目」バス停　徒歩3分

（高輪ルート）浅草線三田駅前から品川駅港南口
6番「芝五丁目」バス停　徒歩3分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/images/shiba.jpg","芝高齢者在宅サービスセンターの外観","","","","","","","","","35.651516","139.748084",""
"2015-02-05 11:40:37","デイサービスセンター　新橋さくらの園（社会福祉法人）","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/10.html","芝地区","","港区新橋六丁目19番2号","電話：03-3433-0185
ファックス：03-3433-7320","","","新橋さくらの園と新橋ばらの園があります。","","■JR
「新橋駅」下車　徒歩12分
「浜松町駅」下車　徒歩10分
■地下鉄
都営三田線
「御成門駅」下車　徒歩5分
都営浅草線・大江戸線
「大門駅」下車　徒歩8分","■都バス
（浜95甲）品川駅東口から東京タワー
（浜95乙）品川駅東口から赤羽橋駅
（橋86）目黒駅から新橋駅
「新橋六丁目」下車　徒歩1分","なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/images/shinbashisakuranosono.png","デイサービスセンター新橋さくらの園の地図","","","","","","","","","35.66128","139.75369",""
"2021-02-10 15:08:22","小規模多機能型居宅介護施設　ありすの杜きのこ南麻布（社会福祉法人）","009006012000","福祉施設","小規模多機能型居宅介護施設","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/11.html","麻布地区","","港区南麻布四丁目6番1号","電話：03-5739-0585
ファックス：03-3445-5309","","","","","■地下鉄　日比谷線
　「広尾駅」1番・2番出口下車　徒歩7分","■都バス
（橋86）新橋駅前から目黒駅前（東京タワーから目黒駅前）
「元麻布二丁目」バス停　徒歩5分
■ちぃばす
（麻布西ルート）広尾駅から広尾駅
96番「元麻布二丁目」バス停　徒歩5分
101-2番「本村小学校入口」バス停　徒歩3分","駐車場なし","","","","","","","","","","","","35.650396","139.726798",""
"2021-02-10 15:08:04","デイサービスセンター　洛和デイセンター南麻布（社会福祉法人）","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/12.html","麻布地区","","港区南麻布四丁目6番1号","電話：03-6408-8966
ファックス：03-5420-8711","","","","","■地下鉄　日比谷線
　「広尾駅」1番・2番出口下車　徒歩7分","■都バス
（橋86）新橋駅前から目黒駅前（東京タワーから目黒駅前）
「元麻布二丁目」バス停　徒歩5分
■ちぃばす
（麻布西ルート）広尾駅から広尾駅
96番「元麻布二丁目」バス停　徒歩5分
101-2番「本村小学校入口」バス停　徒歩3分","駐車場なし","","","","","","","","","","","","35.650383","139.726835",""
"2016-03-02 12:00:00","デイサービスセンター　みたて（社会福祉法人）","009006003000","福祉施設","高齢者在宅サービスセンター（デイサービスセンター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/13.html","芝浦港南地区","","港区港南四丁目5番3号","電話：03-5463-8521
ファックス：03-5463-8522","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-zaitaku/images/mitate.png","デイサービスセンター　みたての地図","","","","","","","","","35.626636","139.746518",""
"2023-05-18 14:50:00","芝地区高齢者相談センター（芝地域包括支援センター）","009006004000","福祉施設","高齢者相談センター（地域包括支援センター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-sodan/01.html","芝地区","平成23年4月1日から、地域包括支援センターの通称名を「高齢者相談センター」としました。

相談区域：芝、海岸1丁目、東新橋、新橋、西新橋、三田1～3丁目、浜松町、芝大門、芝公園、虎ノ門、愛宕","港区芝三丁目24番5号","電話：03-5232-0840（代表）
ファックス：03-5446-5857","月曜から土曜　午前9時から午後7時30分
日曜、祝日、年末年始　午前9時から午後5時","","","","JR（山手線・京浜東北線）
　田町駅三田口（西口） 徒歩12分
地下鉄
（三田線）
　芝公園駅A2出口 徒歩5分
（浅草線・三田線）
　三田駅A8出口 徒歩6分","都バス
（都06）
　渋谷駅前から新橋駅前
　芝園橋バス停　徒歩5分
（東98）
　東京駅丸の内南口から等々力操車所前
　慶応義塾東門バス停　徒歩8分
（田87）
　田町駅前から渋谷駅前
　田町駅前バス停 徒歩12分
ちぃばす
（田町ルート）
　田町駅東口から六本木ヒルズ
　7番「芝三丁目」バス停 徒歩3分
（高輪ルート）
　浅草線三田駅前から品川駅港南口
　6番「芝五丁目」バス停 徒歩3分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-sodan/images/shiba.jpg","芝地区高齢者相談センターの外観","","","","","","","","","35.651377","139.748148",""
"2023-05-18 14:50:21","麻布地区高齢者相談センター（南麻布地域包括支援センター）","009006004000","福祉施設","高齢者相談センター（地域包括支援センター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-sodan/02.html","麻布地区","平成23年4月1日から、地域包括支援センターの通称名を「高齢者相談センター」としました。

相談区域：東麻布、麻布台、麻布狸穴町、麻布永坂町、麻布十番、南麻布、元麻布、西麻布、六本木","港区南麻布一丁目5番26号","電話：03-3453-8032（代表）
ファックス：03-3453-6269","月曜から土曜　午前9時から午後7時30分
日曜、祝日、年末年始　午前9時から午後5時","","","","■地下鉄
南北線・大江戸線　麻布十番駅1番出口徒歩10分","■都バス
（橋86）新橋駅前から目黒駅前「仙台坂下」バス停 徒歩3分
（都06）新橋駅前から渋谷駅前「二ノ橋」バス停 徒歩5分
（反94）五反田駅から赤羽橋駅前「二ノ橋」バス停 徒歩5分
（反96）五反田駅から六本木ヒルズ駅「二ノ橋」バス停 徒歩5分

■ちぃばす（麻布西ルート）
広尾駅から六本木けやき坂から広尾駅
93-2番・104番「二ノ橋」バス停 徒歩5分
94番・103番「仙台坂下」バス停 徒歩3分
※麻布東ルートは停車しません。","","","","","","","","","","","","","35.651486","139.735051",""
"2023-05-18 14:50:39","赤坂地区高齢者相談センター（北青山地域包括支援センター）","009006004000","福祉施設","高齢者相談センター（地域包括支援センター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-sodan/03.html","赤坂地区","平成23年4月1日から、地域包括支援センターの通称名を「高齢者相談センター」としました。

相談区域：元赤坂、赤坂、南青山、北青山","港区北青山一丁目6番1号","電話：03-5410-3415（代表）
ファックス：03-5410-3417","月曜から土曜　午前9時から午後7時30分
日曜、祝日、年末年始　午前9時から午後5時","","","","地下鉄
（銀座線・半蔵門線・大江戸線）
　青山一丁目駅0番・1番出口　徒歩5分","都バス
（品97）
　品川車庫前から新宿駅西口
　北青山一丁目アパート前バス停
　徒歩3分
ちぃばす
（赤坂ルート）
　六本木ヒルズから赤坂方面から六本木ヒルズ
　47番「青山一丁目駅前」
　バス停 徒歩5分
（青山ルート）
　六本木ヒルズから赤坂見附駅
　123・129番「北青山二丁目」
　バス停 徒歩3分
　124・128番「青山一丁目駅前」
　バス停 徒歩5分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-sodan/images/kita_aoyama.jpg","赤坂地区高齢者相談センターの外観","","","","","","","","","35.673644","139.721696",""
"2023-06-23 13:46:04","高輪地区高齢者相談センター（地域包括支援センター白金の森）","009006004000","福祉施設","高齢者相談センター（地域包括支援センター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-sodan/04.html","高輪地区","平成23年4月1日から、地域包括支援センターの通称名を「高齢者相談センター」としました。

相談区域：三田4・5丁目、高輪、白金、白金台","港区白金台五丁目20番5号","電話：03-3449-9669（代表）
ファックス：03-3449-9668","月曜から土曜　午前9時から午後7時30分
日曜、祝日、年末年始　午前9時から午後5時","","","","JR
（山手線）目黒駅東口　徒歩10分
地下鉄
（南北線・三田線）
　白金台駅
　1番出口　徒歩5分","都バス
（橋86）目黒駅前から新橋駅前
（品93）大井競馬場前から目黒駅前
（黒77）千駄ヶ谷駅前から目黒駅前
東急バス
（東98）東京駅南口から等々力操車所
　白金台五丁目バス停　徒歩1分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-sodan/images/shirogane_mori.jpg","高輪地区高齢者相談センターの外観","","","","","","","","","35.637102","139.721965",""
"2023-05-16 13:30:37","芝浦港南地区高齢者相談センター（地域包括支援センター港南の郷）","009006004000","福祉施設","高齢者相談センター（地域包括支援センター）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-sodan/05.html","芝浦港南地区","平成23年4月1日から、地域包括支援センターの通称名を「高齢者相談センター」としました。

相談区域：芝浦、海岸2・3丁目、港南、台場","港区港南三丁目3番23号","電話番号：03-3450-5905
ファックス番号：03-3450-5909","月曜から土曜　午前9時から午後7時30分
日曜、祝日、年末年始　午前9時から午後5時","","","","JR（山手線・京浜東北線）・京浜急行
品川駅港南口（東口）徒歩15分","都バス
（田92）品川車庫前から田町駅東口 芝浦水再生センター前バス停　徒歩5分
（品99）品川駅港南口（循環）品川駅港南口
 港南中学校前バス停　徒歩3分
ちぃばす
（芝浦港南ルート）
　品川駅港南口から田町駅東口
　田町駅東口から品川駅港南口
　177番「港南の郷」バス停 徒歩1分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-sodan/images/kounan_sato.jpg","芝浦港南地区高齢者相談センターの外観","","","","","","","","","35.633377","139.749243",""
"2021-07-28 14:32:09","高齢者集合住宅　ピア白金","009006005000","福祉施設","高齢者集合住宅","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-shugojutaku/01.html","高輪地区","","港区白金一丁目28番13号","高齢者支援課　高齢者施設係
電話：（代表）03-3578-2111

03-3473-2507","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-shugojutaku/images/piasirokane.gif","高齢者集合住宅ピア白金の地図","","","","","","","","","35.643687","139.733571",""
"2021-07-28 14:50:49","高齢者集合住宅　フィオーレ白金","009006005000","福祉施設","高齢者集合住宅","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-shugojutaku/02.html","高輪地区","","港区白金三丁目10番11号","高齢者支援課　高齢者施設係
電話：（代表）03-3578-2111

03-5420-3710","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-shugojutaku/images/fiosirokane.gif","高齢者集合住宅フィオーレ白金の地図","","","","","","","","","35.644975","139.731387",""
"2021-07-28 14:34:38","高齢者集合住宅　はなみずき白金","009006005000","福祉施設","高齢者集合住宅","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-shugojutaku/03.html","高輪地区","","港区白金三丁目3番3号","高齢者支援課　高齢者施設係
電話：（代表）03-3578-2111

03-3443-5810","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-shugojutaku/images/hanamizukisirokane.gif","高齢者集合住宅はなみずき白金の地図","","","","","","","","","35.646534","139.729271",""
"2021-07-05 12:02:19","高齢者集合住宅　はなみずき三田","009006005000","福祉施設","高齢者集合住宅","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-shugojutaku/04.html","芝地区","","港区三田一丁目11番14号","高齢者支援課　高齢者施設係
電話：（代表）03-3578-2111

03-3453-7695","","","","","","","","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/k-shugojutaku/images/hanamizukimita.gif","高齢者集合住宅はなみずき三田の地図","","","","","","","","","35.653862","139.739624",""
"2015-02-05 11:23:07","福祉事務所（芝地区総合支所内）","009006006000","福祉施設","福祉事務所","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/01.html","芝地区","","港区芝公園一丁目5番25号","電話：03-3578-3111（代表）
ファックス：03-3578-3183","","土曜、日曜、祝日、年末年始（12月29日から1月3日）","休館日：土曜、日曜、祝日、年末年始（12月29日から1月3日）
利用時間：午前8時30分～午後5時
※水曜日は、区民課窓口サービス係、保健福祉係、外国人登録係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","午前8時30分から午後5時
※水曜日は、区民課窓口サービス係、保健福祉係、外国人登録係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","JR山手線浜松町駅北口　徒歩10分
地下鉄浅草線、大江戸線大門駅
A6出口徒歩5分
三田線御成門駅A2出口　徒歩5分","港区コミュニティバス（ちぃばす）芝ルート、麻布ルート「港区役所」から徒歩約2分","駐車場あり","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/images/minatokuyakusho.jpg","芝地区総合支所（港区役所）の外観","","","","","","","","","35.658066","139.751587",""
"2015-02-05 11:22:45","福祉事務所（麻布地区総合支所内）","009006006000","福祉施設","福祉事務所","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/02.html","麻布地区","","港区六本木五丁目16番45号","電話：03-3583-4151（代表）
ファックス：03-3583-3782","","土曜、日曜、祝日、年末年始（12月29日から1月3日）","休館日：土曜、日曜、祝日、年末年始（12月29日から1月3日）
利用時間：午前8時30分～午後5時
※水曜日は、区民課窓口サービス係、保健福祉係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","午前8時30分から午後5時
※水曜日は、区民課窓口サービス係、保健福祉係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","地下鉄
日比谷線、大江戸線六本木駅
3番出口　徒歩7分
大江戸線、南北線麻布十番駅
7番出口　徒歩10分","港区コミュニティバス（ちぃばす）麻布ルート、田町ルート「麻布地区総合支所前」から徒歩0分","駐車場あり","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/images/fc105-1.jpg","麻布地区総合支所の外観","","","","","","","","","35.660731","139.735054",""
"2015-02-05 11:22:26","福祉事務所（赤坂地区総合支所内）","009006006000","福祉施設","福祉事務所","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/03.html","赤坂地区","","港区赤坂四丁目18番13号","電話：03-5413-7011（代表）
ファックス：03-5413-2019（管理課及び協働推進課）
ファックス：03-3402-8192（区民課）","","土曜、日曜、祝日、年末年始（12月29日から1月3日）","休館日：土曜、日曜、祝日、年末年始（12月29日から1月3日）
利用時間：午前8時30分～午後5時
※水曜日は、区民課窓口サービス係、保健福祉係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","午前8時30分から午後5時
※水曜日は、区民課窓口サービス係、保健福祉係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","地下鉄
銀座線、丸の内線
半蔵門線赤坂見附駅
A出口　徒歩8分
銀座線、半蔵門線
大江戸線青山一丁目駅
4番出口　徒歩10分","港区コミュニティバス（ちぃばす）赤坂ルート、青山ルート「赤坂地区総合支所前」から徒歩0分","駐車場あり","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/images/fc106-1.jpg","赤坂地区総合支所の外観","","","","","","","","","35.67486","139.731626",""
"2023-08-04 10:57:43","福祉事務所（高輪地区総合支所内）","009006006000","福祉施設","福祉事務所","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/04.html","高輪地区","","港区高輪一丁目16番25号","電話：03-5421-7611（代表）
ファックス：03-5421-7613","","土曜、日曜、祝日、年末年始（12月29日から1月3日）","休館日：土曜、日曜、祝日、年末年始（12月29日から1月3日）
利用時間：午前8時30分～午後5時
※水曜日は、区民課窓口サービス係、保健福祉係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","午前8時30分～午後5時
※水曜日は、区民課窓口サービス係、保健福祉係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","地下鉄南北線、三田線白金高輪駅
1番出口徒歩1分","港区コミュニティバス（ちぃばす）高輪ルート、「高輪地区総合支所前」から徒歩0分","駐車場あり","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/images/fc107-1.jpg","高輪地区総合支所の外観","","","","","","","","","35.642035","139.734043",""
"2016-12-15 15:36:59","福祉事務所（芝浦港南地区総合支所内）","009006006000","福祉施設","福祉事務所","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/05.html","芝浦港南地区","","港区芝浦一丁目16番1号","電話：03-3456-4151（代表）
ファックス：03-5445-4590","","土曜、日曜、祝日、年末年始（12月29日から1月3日）","休館日：土曜、日曜、祝日、年末年始（12月29日から1月3日）
利用時間：午前8時30分～午後5時
※水曜日は、区民課窓口サービス係、保健福祉係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","午前8時30分～午後5時
※水曜日は、区民課窓口サービス係、保健福祉係で午後7時まで受付しています。時間延長の際は、取扱い業務が限定されますのでお問い合わせください。","JR田町駅東口徒歩5分
都営地下鉄三田駅A6出口徒歩6分","ちぃばす芝ルート・芝浦港南ルート（品川駅港南口行）「みなとパーク芝浦」徒歩0分、芝浦港南ルート（田町駅東口行）「芝浦一丁目」徒歩4分

お台場レインボーバス「田町駅東口」徒歩6分

都営交通「田町駅東口」徒歩7分","駐車台数：自動車／189台、自動二輪車／20台（一部、庁有車等の専用）
※原動機付自転車は、1階専用駐車場利用で無料

利用日：年末年始及び臨時の全館休館日を除く通年

利用時間：午前7時から午後11時まで

駐車料金：30分あたり自動車250円、自動二輪車50円
（当日最大料金　自動車2,500円、自動二輪車800円）
無料措置：
（1）みなとパーク芝浦施設利用者は、最初の2時間まで無料。ただし、障害者の乗車する車両は、最初の3時間まで無料
※福祉喫茶カフェフルールのご利用の際も無料措置の対象となります。
※コンビニエンスストアでの住民票等のコンビニ交付や自動交付機利用も対象になります。
（2）区の事業運営に協力する場合は、対象時間無料
※コンビニエンスストアのみを利用する場合は、駐車料金の無料措置はありません。

利用方法：利用する窓口で、駐車券の無料措置認証を受けてください。
住民票等のコンビニ交付や夜間及び土・日・祝日の自動交付機利用の場合は、防災センターで無料措置認証を受けてください。","駐輪台数：一般利用／265台
※別に原動機付自転車（50cc未満）駐車場あり／10台

利用日：年末年始及び臨時の全館休館日を除く通年

利用時間：午前8時から午後11時まで

駐輪料金：無料","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/images/park-01.jpg","芝浦港南地区総合支所の外観","https://www.city.minato.tokyo.jp/shisetsu/fukushi/fukushi/images/1608-minatopark-map.png","芝浦港南地区総合支所の地図","","","","","","","35.645775","139.749012",""
"2023-02-10 11:53:03","ケアハウス　港南の郷","009006007000","福祉施設","ケアハウス","https://www.city.minato.tokyo.jp/shisetsu/fukushi/care-house/01.html","芝浦港南地区","","港区港南三丁目3番23号","電話番号：03-3450-5950
ファックス番号：03-3450-5577","","","","","JR（山手線・京浜東北線）・京浜急行　品川駅港南口（東口）徒歩15分","都バス
（田92）品川車庫前から田町駅東口
芝浦水再生センター前バス停　徒歩5分
（品99）品川駅港南口（循環）品川駅港南口
港南中学校前バス停　徒歩3分

ちいばす
（芝浦港南ルート）
・品川駅港南口から田町駅東口
・田町駅東口から品川駅港南口
177番「港南の郷」バス停　徒歩1分","駐車場なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/care-house/images/kounan_sato.jpg","ケアハウス　港南の郷の外観","","","","","","","","","35.633385","139.749243",""
"2021-02-10 15:32:34","ケアハウス　ありすの杜きのこ南麻布","009006007000","福祉施設","ケアハウス","https://www.city.minato.tokyo.jp/shisetsu/fukushi/care-house/02.html","麻布地区","","港区南麻布四丁目6番1号","電話：03-5739-0595
ファックス：03-3445-5309","","","","","■地下鉄　日比谷線
　「広尾駅」1番・2番出口下車　徒歩7分","■都バス
（橋86）新橋駅前から目黒駅前（東京タワーから目黒駅前）
「元麻布二丁目」バス停　徒歩5分
■ちぃばす
（麻布西ルート）広尾駅から広尾駅
96番「元麻布二丁目」バス停　徒歩5分
101-2番「本村小学校入口」バス停　徒歩3分","駐車場なし","","","","","","","","","","","","35.650392","139.726825",""
"2015-02-05 11:21:10","老人保健施設　ルネサンス麻布","009006008000","福祉施設","老人保健施設（介護老人保健施設）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/rojinhoken/01.html","麻布地区","","港区南麻布二丁目10番21号","電話：03-3453-5015
ファックス：03-3453-5026","","","","","■地下鉄
南北線・三田線
「白金高輪駅」下車　徒歩10分","■都バス
（都06）新橋駅から渋谷駅
（品97）品川車庫から新宿駅西口
（反96）五反田駅（循環）五反田駅
（反94）五反田駅から赤羽橋駅
「古川橋」下車　徒歩3分","なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/rojinhoken/images/runesasu.png","老人保健施設ルネサンス麻布の地図","","","","","","","","","35.647968","139.735153",""
"2017-03-17 11:40:32","老人保健施設　新橋ばらの園","009006008000","福祉施設","老人保健施設（介護老人保健施設）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/rojinhoken/02.html","芝地区","","港区新橋六丁目19番2号","電話：03-3433-0182","","","","","■JR
「新橋駅」下車　徒歩12分
「浜松町」下車　徒歩10分
■地下鉄
都営三田線
「御成門駅」下車　徒歩5分
都営浅草線・大江戸線
「大門駅」下車　徒歩8分","■都バス
（浜95甲）品川駅東口から東京タワー
（浜95乙）品川駅東口から赤羽橋駅
（橋86）目黒駅から新橋駅
「新橋六丁目」下車　徒歩1分","なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/rojinhoken/images/shinbashisakuranosono.png","老人保健施設新橋ばらの園の地図","","","","","","","","","35.661258","139.7537",""
"2021-02-10 15:08:31","老人保健施設　洛和ヴィラサラサ","009006008000","福祉施設","老人保健施設（介護老人保健施設）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/rojinhoken/03.html","麻布地区","","港区南麻布四丁目6番1号","電話：03-6408-8677
ファックス：03-5420-8711","","","","","■地下鉄　日比谷線
　「広尾駅」1番・2番出口下車　徒歩7分","■都バス
（橋86）新橋駅前から目黒駅前（東京タワーから目黒駅前）
「元麻布二丁目」バス停　徒歩5分
■ちぃばす
（麻布西ルート）広尾駅から広尾駅
96番「元麻布二丁目」バス停　徒歩5分
101-2番「本村小学校入口」バス停　徒歩3分","駐車場なし","","","","","","","","","","","","35.650392","139.726819",""
"2021-08-10 15:25:54","グループホーム　すこやかの家みたて","009006009000","福祉施設","認知症高齢者グループホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ninchisho/01.html","芝浦港南地区","","港区港南四丁目5番3号","電話：03-5463-8735
ファックス：03-5463-8736","","","","","■JR・京浜急行
「品川駅」港南口　下車　徒歩10分
■東京モノレール・りんかい線
「天王洲アイル駅」下車　徒歩10分","","なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ninchisho/images/mitate.png","グループホームすこやかの家みたての地図","","","","","","","","","35.62664","139.746475",""
"2015-02-05 11:19:56","グループホーム　しろかね","009006009000","福祉施設","認知症高齢者グループホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ninchisho/02.html","高輪地区","","港区白金三丁目3番1号","電話：03-5447-1573
ファックス：03-3440-6271","","","","","■地下鉄
南北線・三田線
「白金高輪駅」下車　徒歩10分","■都営バス
（都06）渋谷駅から新橋駅
（品97）品川車庫から新宿駅西口
「光林寺前」下車　徒歩3分","なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ninchisho/images/shirokane.png","グループホームしろかねの地図","","","","","","","","","35.646418","139.729099",""
"2015-02-05 11:19:26","グループホーム　青山","009006009000","福祉施設","認知症高齢者グループホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ninchisho/03.html","赤坂地区","","港区南青山一丁目3番16号","電話：03-3402-3155
ファックス：03-3402-3155","","","","","■地下鉄
銀座線・半蔵門線・大江戸線
「青山一丁目駅」4番出口下車　徒歩3分","■都営バス
（品97）品川車庫から新宿駅西口
「青山一丁目駅」下車　徒歩3分
■ちぃばす
（赤坂ルート）六本木ヒルズ（循環）六本木ヒルズ
48番「南青山一丁目」下車　徒歩1分","なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ninchisho/images/aoyama.png","グループホーム青山の地図","","","","","","","","","35.671289","139.725545",""
"2021-02-10 15:08:13","グループホーム　ありすの杜きのこ南麻布","009006009000","福祉施設","認知症高齢者グループホーム","https://www.city.minato.tokyo.jp/shisetsu/fukushi/ninchisho/04.html","麻布地区","","港区南麻布四丁目6番1号","電話：03-5739-0585
ファックス：03-3445-5309","","","","","■地下鉄　日比谷線
　「広尾駅」1番・2番出口下車　徒歩7分","■都バス
（橋86）新橋駅前から目黒駅前（東京タワーから目黒駅前）
「元麻布二丁目」バス停　徒歩5分
■ちぃばす
（麻布西ルート）広尾駅から広尾駅
96番「元麻布二丁目」バス停　徒歩5分
101-2番「本村小学校入口」バス停　徒歩3分","駐車場なし","","","","","","","","","","","","35.650392","139.726793",""
"2015-02-05 11:18:53","グループリビング　みたて","009006010000","福祉施設","高齢者グループリビング（見守りつき住宅）","https://www.city.minato.tokyo.jp/shisetsu/fukushi/group-living/01.html","芝浦港南地区","","港区港南四丁目5番3号","電話：03-5783-5120
ファックス：03-5783-5122","","","","","■JR・京浜急行
「品川駅」港南口　下車　徒歩10分
■東京モノレール・りんかい線
「天王洲アイル駅」下車　徒歩10分","","なし","","https://www.city.minato.tokyo.jp/shisetsu/fukushi/group-living/images/mitate.png","グループリビングみたての地図","","","","","","","","","35.626636","139.746469",""
