01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,16障がい者移動支援事業費,19負担金補助及び交付金,01移動支援費,89945940
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,17障がい者日中一時支援事業費,19負担金補助及び交付金,01日中一時支援費,3390866
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,18障がい者生活サポート事業費,19負担金補助及び交付金,01生活支援等給付費,261050
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,20障がい児（者）水泳教室事業費,08報償費,01講師謝礼,31000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,20障がい児（者）水泳教室事業費,08報償費,01指導者謝礼,846000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,20障がい児（者）水泳教室事業費,08報償費,02看護師謝礼,63000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,20障がい児（者）水泳教室事業費,11需用費,01諸消耗品費,34170
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,20障がい児（者）水泳教室事業費,12役務費,01郵便料,14942
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,20障がい児（者）水泳教室事業費,14使用料及び賃借料,01会場等使用料,425600
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,21市民体育祭バリアフリー化関係費,11需用費,01諸消耗品費,29697
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,21市民体育祭バリアフリー化関係費,13委託料,01運営等業務委託料,672940
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,22在宅障がい者訪問入浴サービス事業費,13委託料,01入浴サービス委託料,5070000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,23身体障がい者自動車運転教習費等補助事業費,19負担金補助及び交付金,01自動車運転教習費等補助金,136400
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,23身体障がい者自動車運転教習費等補助事業費,19負担金補助及び交付金,02自動車改造費補助金,133900
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,24身体障害者手帳交付事務関係費,19負担金補助及び交付金,01身体障害者手帳交付申請用診断書料補助金,1049350
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,25精神障害者保健福祉手帳交付事務関係費,01報酬,01市政嘱託員報酬　１人,2132817
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,25精神障害者保健福祉手帳交付事務関係費,04共済費,01市政嘱託員共済費,349767
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,25精神障害者保健福祉手帳交付事務関係費,19負担金補助及び交付金,01精神障害者保健福祉手帳交付申請用診断書料補助金,1452045
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27基幹相談支援センター関係費,01報酬,01市政嘱託員報酬　１人,3170476
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27基幹相談支援センター関係費,04共済費,01市政嘱託員共済費,487575
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27基幹相談支援センター関係費,08報償費,01講師謝礼,30000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27基幹相談支援センター関係費,09旅費,01市政嘱託員調査等旅費,38148
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27基幹相談支援センター関係費,09旅費,01職員調査等旅費,36020
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27基幹相談支援センター関係費,11需用費,01諸消耗品費,43938
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,27基幹相談支援センター関係費,12役務費,01郵便料,8391
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,28専門相談事業費,08報償費,01講師謝礼,26000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,28専門相談事業費,08報償費,02相談員謝礼,375000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,28専門相談事業費,11需用費,01諸消耗品費,2414
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,28専門相談事業費,11需用費,01諸印刷費,97200
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,29発達障がい児（者）保護者寄り添い支援事業費,13委託料,01業務委託料,811100
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,30権利擁護・虐待防止関係費,13委託料,01業務委託料,240000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,31障がい者相談事業費,08報償費,01身体障がい者相談員謝礼,211320
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,31障がい者相談事業費,08報償費,03知的障がい者相談員謝礼,211320
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,31障がい者相談事業費,08報償費,04精神障がい者専門相談医謝礼,300000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,32障がい者相談支援事業委託関係費,13委託料,01事業委託料,21889600
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,33精神障がい者自立支援推進事業費,13委託料,01ピアサポート事業委託料,6747000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,34障がい者就労支援推進事業費,12役務費,01郵便料,4930
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,34障がい者就労支援推進事業費,13委託料,01就労支援業務委託料,26319844
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,35心身障がい者（児）福祉訪問員派遣事業費,08報償費,01訪問員謝礼,3161965
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,36心身障がい者（児）一時保護事業費,13委託料,01業務委託料,9953000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,36心身障がい者（児）一時保護事業費,14使用料及び賃借料,01テレビ受信料,13990
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,37重度身体障がい者等緊急通報システム事業費,13委託料,01業務委託料,142290
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38福祉タクシー助成事業費,11需用費,01諸印刷費,551947
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38福祉タクシー助成事業費,12役務費,01郵便料,310275
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38福祉タクシー助成事業費,19負担金補助及び交付金,01利用者助成金,30891900
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,38福祉タクシー助成事業費,19負担金補助及び交付金,02タクシー会社等助成金,926757
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39心身障がい者自動車等燃料費助成事業費,12役務費,01郵便料,69240
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39心身障がい者自動車等燃料費助成事業費,12役務費,01口座振替手数料,17175
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,39心身障がい者自動車等燃料費助成事業費,19負担金補助及び交付金,01自動車燃料費補助金,4576024
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,40ホームヘルパー等養成事業費,13委託料,01業務委託料,484709
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,41中等度難聴児発達支援事業費,19負担金補助及び交付金,01補聴器購入費助成金,241800
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42重症心身障がい児（者）等在宅レスパイトサービス事業費,13委託料,01訪問看護委託料,954830
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,42重症心身障がい児（者）等在宅レスパイトサービス事業費,19負担金補助及び交付金,01医師指示書料補助金,3370
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,08報償費,01判定医謝礼,240000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,11需用費,01諸消耗品費,1000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,11需用費,01諸印刷費,3000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,12役務費,01郵便料,36558
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,12役務費,01口座振替手数料,33290
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,20扶助費,01福祉手当（扶）,413560
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,20扶助費,02特別障害者手当（扶）,57138840
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,43特別障害者手当等支給事業費,20扶助費,03障害児福祉手当（扶）,10410150
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,44特別障がい手当支給事業費,12役務費,01口座振替手数料,132048
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,44特別障がい手当支給事業費,20扶助費,01特別障がい手当（扶）,246651500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,04共済費,01臨時職員共済費,4626
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,07賃金,01臨時職員賃金,351204
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,11需用費,01諸印刷費,19000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,12役務費,01郵便料,107415
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,12役務費,01口座振替手数料,363580
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,20扶助費,01一般障がい手当（扶）,122236000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,45一般障がい手当等支給事業費,20扶助費,02特定疾患手当（扶）,78060000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,46東京都重度心身障害者手当支給事務費,12役務費,01郵便料,17276
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,47東京都心身障害者扶養年金等事務費,12役務費,01郵便料,1318
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,48心身障害者医療費助成等事務費,12役務費,01郵便料,205419
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,48心身障害者医療費助成等事務費,12役務費,01口座振替手数料,17086
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,01報酬,01市政嘱託員報酬　１人,2110800
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,04共済費,01市政嘱託員共済費,330777
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,07賃金,01臨時職員賃金,416252
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,09旅費,01市政嘱託員旅費,2116
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,49難病等医療費助成等関係費,12役務費,01郵便料,7160
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム助成事業費,19負担金補助及び交付金,01地域生活移行・定着化支援事業補助金,900000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム助成事業費,19負担金補助及び交付金,02設備整備費補助金,500000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,50知的障がい者グループホーム助成事業費,20扶助費,01生活寮利用費（扶）,15702667
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,51精神障がい者グループホーム助成事業費,19負担金補助及び交付金,01事業補助金,26199389
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,01報酬,01医師報酬  １人,468000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,08報償費,01委員謝礼,3000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,11需用費,01施設修繕料,183924
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,11需用費,01電気料,361860
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,11需用費,02ガス料,174173
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,11需用費,03水道料,236946
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,12役務費,01郵便料,13751
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,52知的障がい者グループホームピアいのかしら運営事業費,13委託料,01運営委託料,9720000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,53障害者支援施設みずき関係費,13委託料,01重度身体障がい者（児）ショートステイ事業委託料,5064708
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,53障害者支援施設みずき関係費,19負担金補助及び交付金,01生活介護事業運営費補助金,20603000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,54三市共同知的障害者援護施設関係費,19負担金補助及び交付金,01管理運営費負担金,53699000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,55障がい者施設等自主製品開発・販売ネットワーク事業費,13委託料,01運営委託料,7200000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,56障がい者地域緑化推進事業費,13委託料,01事業委託料,1988924
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,57障がい者日中活動系サービス事業所助成事業費,12役務費,01郵便料,3208
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,57障がい者日中活動系サービス事業所助成事業費,19負担金補助及び交付金,01事業補助金,142743150
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,11需用費,01施設修繕料,43000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,11需用費,01電気料,1267115
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,11需用費,02水道料,19789
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,13委託料,01設備保守委託料,968450
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,13委託料,02清掃委託料,3528685
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,58下連雀複合施設管理運営費,13委託料,03警備等委託料,114450
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59心身障がい者施設新川作業所管理関係費,11需用費,01施設修繕料,1549448
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59心身障がい者施設新川作業所管理関係費,13委託料,01設備保守委託料,543466
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59心身障がい者施設新川作業所管理関係費,13委託料,02清掃委託料,93500
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,59心身障がい者施設新川作業所管理関係費,13委託料,03警備委託料,114450
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,60心身障がい者施設タートルステップ関係費,13委託料,01清掃委託料,53755
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,11需用費,01施設修繕料,917276
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,11需用費,01電気料,1527980
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,11需用費,02ガス料,40697
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,11需用費,03水道料,223692
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,12役務費,01電話料,33327
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,12役務費,02郵便料,2918
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,13委託料,01設備保守委託料,703620
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,13委託料,02清掃委託料,4655410
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,61福祉コアかみれん管理関係費,13委託料,03警備等委託料,114450
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,62心身障がい児通所訓練施設なかよし教室管理関係費,13委託料,01樹木剪定等委託料,151000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,62心身障がい児通所訓練施設なかよし教室管理関係費,13委託料,02清掃委託料,110090
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,63北野ハピネスセンター管理運営費,13委託料,01指定管理料,85763269
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,63北野ハピネスセンター管理運営費,15工事請負費,01維持補修工事費,812640
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,63北野ハピネスセンター管理運営費,15工事請負費,02施設改修工事費,682344
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,19負担金補助及び交付金,01障がい者多機能型事業所はあと・ふる・えりあ建設費補助金,990000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,19負担金補助及び交付金,02障がい者就労支援事業所ワークショップハーモニー建設費補助金,1570000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,19負担金補助及び交付金,03障がい者生活介護事業所にじアート建設費補助金,1500000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,19負担金補助及び交付金,04障がい者就労支援事業所工房時建設費補助金,1085000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,19負担金補助及び交付金,05障がい者就労支援等事業所巣立ち風建設費補助金,1084000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,64障がい者施設整備助成事業費,19負担金補助及び交付金,06障がい者就労支援事業所ひまわり第一共同作業所建設費補助金,1049000
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,65調布基地跡地福祉施設整備事業費,11需用費,01諸消耗品費,4796
01一般会計,03民生費,01社会福祉費,02障がい者福祉費,66障がい者等実態調査事業費,13委託料,01障がい者等実態調査委託料,3601400
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,01高齢者総合調整会議関係費,08報償費,01委員謝礼,319000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,01報酬,01市政嘱託員報酬　１人,2132694
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,04共済費,01市政嘱託員共済費,349767
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,11需用費,01相談事務消耗品費,287529
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,11需用費,02支援事務諸消耗品費,54066
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,11需用費,01自動車修繕料,59438
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,11需用費,01自動車燃料費,27930
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,12役務費,01相談事務郵便料,219147
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,12役務費,02支援事務郵便料,76961
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,13委託料,01システム開発委託料,1598400
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,02高齢者福祉事務関係費,14使用料及び賃借料,01情報機器等使用料,155705
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,03第三者評価関係事業費,19負担金補助及び交付金,01第三者評価受審事業補助金,1429000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,04高齢者措置費,13委託料,01措置費支払代行事務委託料,206901
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,04高齢者措置費,20扶助費,01施設入所措置費（扶）,91752888
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,08報償費,01訪問員活動費,3604000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,11需用費,01諸消耗品費,216076
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,11需用費,01諸印刷費,59400
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,11需用費,01諸賄費,83600
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,12役務費,01郵便料,157579
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,12役務費,01細菌等検査手数料,101631
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,12役務費,02口座振替手数料,18323
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,13委託料,01業務委託料,46098824
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,13委託料,02電算業務委託料,15965
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,13委託料,03システム修正委託料,745200
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,05給食サービス事業費,14使用料及び賃借料,02バス借上料,351600
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,06高齢者福祉電話設置事業費,20扶助費,01電話料（扶）,722631
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,07ねたきり高齢者訪問理美容サービス事業費,08報償費,01奉仕者謝礼,1170000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,08高齢者等紙おむつ支給事業費,12役務費,01郵便料,17938
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,08高齢者等紙おむつ支給事業費,13委託料,01業務委託料,8496567
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,08高齢者等紙おむつ支給事業費,19負担金補助及び交付金,01利用助成金,1250914
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,08報償費,01生活協力員謝礼,26460071
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,11需用費,01諸消耗品費,361765
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,11需用費,01諸修繕料,4451985
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,11需用費,01電気料,4112567
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,11需用費,02ガス料,85850
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,11需用費,03水道料,266768
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,12役務費,01郵便料,31986
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,12役務費,02電話料,1675482
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,12役務費,01保険料,304010
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,13委託料,01清掃委託料,1803810
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,13委託料,02樹木剪定委託料,1278420
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,13委託料,03設備機器保守点検委託料,4146213
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,13委託料,04警備等委託料,4601544
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,13委託料,05生活援助員業務委託料,10835000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,14使用料及び賃借料,01玄関マット使用料,112805
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,14使用料及び賃借料,02テレビ受信料,111920
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,14使用料及び賃借料,01住宅借上料,146044764
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,15工事請負費,01設備改修工事費,14740000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,15工事請負費,02維持補修工事費,932800
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,09福祉住宅提供事業費,19負担金補助及び交付金,01交通費補助金,754
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,10高齢者緊急通報システム事業費,11需用費,01諸消耗品費,9125
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,10高齢者緊急通報システム事業費,13委託料,01機器保守委託料,125226
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,10高齢者緊急通報システム事業費,13委託料,02機器等設置・撤去委託料,103020
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,10高齢者緊急通報システム事業費,13委託料,03事業委託料,222587
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,11高齢者火災安全システム事業費,13委託料,01機器等設置・撤去委託料,6600
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,12高齢者自立支援住宅改修給付事業費,20扶助費,01設備改善費（扶）,2006243
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13認知症高齢者支援事業費,08報償費,01講師等謝礼,41600
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13認知症高齢者支援事業費,11需用費,01諸消耗品費,165475
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13認知症高齢者支援事業費,11需用費,01ポスター等印刷費,668196
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13認知症高齢者支援事業費,12役務費,01郵便料,45423
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13認知症高齢者支援事業費,13委託料,01認知症ケア研修委託料,176000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,13認知症高齢者支援事業費,14使用料及び賃借料,01会場使用料,36800
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14在宅医療・介護連携推進事業費,08報償費,01講師等謝礼,67500
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14在宅医療・介護連携推進事業費,08報償費,01委員謝礼,1433000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14在宅医療・介護連携推進事業費,11需用費,01諸消耗品費,25338
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14在宅医療・介護連携推進事業費,12役務費,01郵便料,11050
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14在宅医療・介護連携推進事業費,12役務費,02電話料,39426
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14在宅医療・介護連携推進事業費,13委託料,01速記反訳委託料,90150
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14在宅医療・介護連携推進事業費,14使用料及び賃借料,01会場使用料,29000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14在宅医療・介護連携推進事業費,14使用料及び賃借料,02情報機器等使用料,16505
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,14在宅医療・介護連携推進事業費,19負担金補助及び交付金,01ＩＣＴ活用事業費補助金,938320
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,15高齢者緊急保護等事業費,08報償費,01講師謝礼,26000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,15高齢者緊急保護等事業費,12役務費,01電話料,40176
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,15高齢者緊急保護等事業費,13委託料,01入所委託料,4038000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,16高齢者社会活動マッチング推進事業費,13委託料,01事業運営委託料,5586500
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,17生きがい活動支援事業費,13委託料,01事業委託料,672216
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,18井の頭地域福祉支援センター関係費,13委託料,01事業委託料,8920536
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,19老人クラブ関係費,13委託料,01事業委託料,2284278
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,19老人クラブ関係費,19負担金補助及び交付金,01活動事業費補助金,9498635
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,20敬老のつどい事業費,19負担金補助及び交付金,01事業補助金,6674996
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,21高齢者作品展事業費,11需用費,01諸消耗品費,3734
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,21高齢者作品展事業費,12役務費,01洗濯代,3870
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,22三鷹市シルバー人材センター関係費,19負担金補助及び交付金,01全国シルバー人材センター協会賛助金,50000
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,22三鷹市シルバー人材センター関係費,19負担金補助及び交付金,01運営費補助金,67209770
01一般会計,03民生費,01社会福祉費,03高齢者福祉費,22三鷹市シルバー人材センター関係費,21貸付金,01運転資金貸付金,10000000
