01会計,02款,03項,04目,05節,06細節,07細々節,08決算額
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,09大沢二丁目公園整備事業費交付金,0,1500000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,10木造住宅耐震診断助成事業費交付金,0,244000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,13都市計画道路３・４・１３号（牟礼）整備事業費交付金,0,1850000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,01社会資本整備総合交付金,14丸池公園用地取得事業費交付金,0,44250000
01一般会計,14国庫支出金,02国庫補助金,04土木費国庫補助金,02地籍整備推進調査費補助金,01地籍整備推進調査費補助金,0,3542000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,01幼稚園就園奨励費補助金,01私立幼稚園就園奨励費補助金,0,25810000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,02子ども・子育て支援交付金,01一時預かり事業交付金,0,13078000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,03学校教育設備整備費等補助金,01理科教育等設備整備費補助金,01小学校,249000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,03学校教育設備整備費等補助金,01理科教育等設備整備費補助金,02中学校,249000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,04特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,01小学校,281000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,04特別支援教育就学奨励費補助金,01特別支援教育就学奨励費補助金,02中学校,599000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,04特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,01小学校,372000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,04特別支援教育就学奨励費補助金,02特別支援教育就学奨励費給食費補助金,02中学校,292000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,05就学援助費補助金,01要保護生徒修学旅行費補助金,01中学校,668000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,06国宝重要文化財等保存整備費補助金,01遺跡発掘調査事業費補助金,0,5000000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,06国宝重要文化財等保存整備費補助金,02地域の特色ある埋蔵文化財活用事業費補助金,0,2500000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,07学校施設環境改善交付金,01大規模改造事業費交付金,01老朽改修工事,108163000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,07学校施設環境改善交付金,01大規模改造事業費交付金,03トイレ改修工事,46363000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,07学校施設環境改善交付金,02防災機能強化事業費交付金,01建築非構造部材耐震化工事,6233000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,08ブロック塀・冷房設備対応臨時特例交付金,01ブロック塀等安全対策事業交付金,0,2557000
01一般会計,14国庫支出金,02国庫補助金,05教育費国庫補助金,09子ども・子育て支援事業費補助金,01実費徴収に係る補足給付事業費補助金,0,1500000
01一般会計,14国庫支出金,02国庫補助金,06商工費国庫補助金,01プレミアム付商品券事務費補助金,01プレミアム付商品券事務費補助金,0,77922000
01一般会計,14国庫支出金,02国庫補助金,06商工費国庫補助金,02プレミアム付商品券事業費補助金,01プレミアム付商品券事業費補助金,0,48693700
01一般会計,14国庫支出金,03委託金,01総務費委託金,01自衛官募集事務費委託金,01自衛官募集事務費委託金,0,25000
01一般会計,14国庫支出金,03委託金,01総務費委託金,02中長期在留者住居地届出等事務費委託金,01中長期在留者住居地届出等事務費委託金,0,1396000
01一般会計,14国庫支出金,03委託金,02民生費委託金,01遺族及び留守家族等援護事務費委託金,01遺族及び留守家族等援護事務費委託金,0,2115800
01一般会計,14国庫支出金,03委託金,02民生費委託金,03国民年金事務費委託金,01国民年金事務費委託金,0,41019227
01一般会計,14国庫支出金,03委託金,02民生費委託金,04特別児童扶養手当事務費委託金,01特別児童扶養手当事務費委託金,0,263490
01一般会計,15都支出金,01都負担金,01民生費都負担金,01民生委員推薦会負担金,01民生委員推薦会負担金,0,411000
01一般会計,15都支出金,01都負担金,01民生費都負担金,02社会福祉費負担金,01民生委員費負担金,0,12161800
01一般会計,15都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,01居宅介護給付費負担金,0,116035259
01一般会計,15都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,02療養介護給付費負担金,0,17327816
01一般会計,15都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,03生活介護給付費負担金,0,237196595
01一般会計,15都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,04短期入所給付費負担金,0,20118024
01一般会計,15都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,05施設支援給付費負担金,0,67016831
01一般会計,15都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,06サービス利用計画作成費負担金,0,15229911
01一般会計,15都支出金,01都負担金,01民生費都負担金,04障害者自立支援介護給付費負担金,07自立生活援助給付費負担金,0,272335
01一般会計,15都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,01就労移行支援給付費負担金,0,28969111
01一般会計,15都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,02就労継続支援給付費負担金,0,128612541
01一般会計,15都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,03就労定着支援給付費負担金,0,1392600
01一般会計,15都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,04共同生活援助給付費負担金,0,94521622
01一般会計,15都支出金,01都負担金,01民生費都負担金,05障害者自立支援訓練等給付費負担金,05自立訓練給付費負担金,0,6017846
01一般会計,15都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,01更生医療給付費負担金,0,61782560
01一般会計,15都支出金,01都負担金,01民生費都負担金,06障害者自立支援医療給付費負担金,02育成医療給付費負担金,0,42769
01一般会計,15都支出金,01都負担金,01民生費都負担金,07障害者自立支援補装具費支給事業負担金,01障害者自立支援補装具費支給事業負担金,0,7644076
01一般会計,15都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,01児童発達支援給付費負担金,0,33239021
01一般会計,15都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,02医療型児童発達支援給付費負担金,0,550877
01一般会計,15都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,03放課後等デイサービス給付費負担金,0,73213366
01一般会計,15都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,04障がい児相談支援給付費負担金,0,3438069
01一般会計,15都支出金,01都負担金,01民生費都負担金,08障害児通所支援給付費負担金,05保育所等訪問支援給付費負担金,0,280355
01一般会計,15都支出金,01都負担金,01民生費都負担金,09心身障害者福祉手当負担金,01心身障害者福祉手当負担金,0,246496500
01一般会計,15都支出金,01都負担金,01民生費都負担金,10国民健康保険保険基盤安定負担金,01保険基盤安定負担金,0,313233243
01一般会計,15都支出金,01都負担金,01民生費都負担金,11介護保険低所得者保険料軽減負担金,01介護保険低所得者保険料軽減負担金,0,14222100
01一般会計,15都支出金,01都負担金,01民生費都負担金,12後期高齢者医療保険基盤安定負担金,01保険基盤安定負担金,0,197490800
01一般会計,15都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,01児童育成手当負担金,0,270501000
01一般会計,15都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,02母子生活支援施設入所措置費負担金,0,6161153
01一般会計,15都支出金,01都負担金,01民生費都負担金,13児童福祉費負担金,03入院助産措置費負担金,0,230790
01一般会計,15都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,01３歳未満被用者児童手当負担金,0,49696000
01一般会計,15都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,02３歳から中学校修了前被用者児童手当負担金,0,217610833
01一般会計,15都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,03非被用者児童手当負担金,0,68205000
01一般会計,15都支出金,01都負担金,01民生費都負担金,14児童手当等負担金,04特例給付負担金,0,64190833
01一般会計,15都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,01私立保育園給付費負担金,0,413368071
01一般会計,15都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,02公私連携型保育園給付費負担金,0,67331093
01一般会計,15都支出金,01都負担金,01民生費都負担金,15施設型給付費負担金,03公私連携型認定こども園施設給付費負担金,0,19046340
01一般会計,15都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,01小規模保育施設給付費負担金,0,24166629
01一般会計,15都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,02家庭的保育施設給付費負担金,0,11808155
01一般会計,15都支出金,01都負担金,01民生費都負担金,16地域型保育給付費負担金,03事業所内保育施設給付費負担金,0,6644294
01一般会計,15都支出金,01都負担金,01民生費都負担金,17生活保護費負担金,01生活保護費負担金,0,239849000
01一般会計,15都支出金,01都負担金,01民生費都負担金,18子育てのための施設等利用費負担金,01子育てのための施設等利用費負担金,0,8325000
01一般会計,15都支出金,01都負担金,02衛生費都負担金,01母子保健衛生費負担金,01未熟児養育医療給付費負担金,0,2892906
01一般会計,15都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,01幼稚園施設給付費負担金,0,136761818
01一般会計,15都支出金,01都負担金,03教育費都負担金,01施設型給付費負担金,02認定こども園施設給付費負担金,0,27316263
01一般会計,15都支出金,01都負担金,03教育費都負担金,02子育てのための施設等利用費負担金,01子育てのための施設等利用費負担金,0,62938000
01一般会計,15都支出金,02都補助金,01総務費都補助金,01市町村総合交付金,01市町村総合交付金,0,1221581000
01一般会計,15都支出金,02都補助金,01総務費都補助金,02国土利用計画法事務費交付金,01国土利用計画法事務費交付金,0,54000
01一般会計,15都支出金,02都補助金,01総務費都補助金,03人権啓発活動区市町村補助金,01人権啓発活動区市町村補助金,0,51514
01一般会計,15都支出金,02都補助金,01総務費都補助金,04受動喫煙防止対策の強化に伴う喫煙環境の整備事業経費補助金,01受動喫煙防止対策の強化に伴う喫煙環境の整備事業経費補助金,0,14781000
01一般会計,15都支出金,02都補助金,01総務費都補助金,05幼児教育・保育無償化実施事業費補助金,01幼児教育・保育無償化実施事業費補助金,0,28001000
01一般会計,15都支出金,02都補助金,01総務費都補助金,06ユニバーサルデザインのまちづくり緊急推進事業補助金,01ユニバーサルデザインのまちづくり緊急推進事業補助金,0,19763000
01一般会計,15都支出金,02都補助金,01総務費都補助金,07自動通話録音機設置促進補助金,01自動通話録音機設置促進補助金,0,648000
01一般会計,15都支出金,02都補助金,01総務費都補助金,08防犯設備整備費補助金,01防犯設備整備補助事業費補助金,0,539000
01一般会計,15都支出金,02都補助金,01総務費都補助金,09防犯設備維持管理費補助金,01防犯設備維持管理費補助金,0,220000
01一般会計,15都支出金,02都補助金,01総務費都補助金,10市町村災害復旧・復興特別交付金,01市町村災害復旧・復興特別交付金,0,57039000
01一般会計,15都支出金,02都補助金,01総務費都補助金,11地域福祉推進区市町村包括補助金,01地域福祉推進区市町村包括補助金,0,2729000
01一般会計,15都支出金,02都補助金,02民生費都補助金,01地域福祉推進区市町村包括補助金,01地域福祉推進区市町村包括補助金,0,47750000
01一般会計,15都支出金,02都補助金,02民生費都補助金,02地域福祉推進事業補助金,01ハンディキャブ助成事業補助金,0,2500000
01一般会計,15都支出金,02都補助金,02民生費都補助金,03地域生活支援事業費等補助金,01地域生活支援事業費等補助金,0,26460000
01一般会計,15都支出金,02都補助金,02民生費都補助金,04重度訪問介護等の利用促進に係る市町村支援事業費補助金,01重度訪問介護等の利用促進に係る市町村支援事業費補助金,0,11168000
01一般会計,15都支出金,02都補助金,02民生費都補助金,05重度脳性マヒ者等介護人派遣事業費補助金,01重度脳性マヒ者等介護人派遣事業費補助金,0,944000
01一般会計,15都支出金,02都補助金,02民生費都補助金,06障害者施策推進区市町村包括補助金,01障害者施策推進区市町村包括補助金,0,322751000
01一般会計,15都支出金,02都補助金,02民生費都補助金,07区市町村特別支援事業補助金,01区市町村特別支援事業補助金,0,26464000
01一般会計,15都支出金,02都補助金,02民生費都補助金,08区市町村高次脳機能障害者支援促進事業補助金,01区市町村高次脳機能障害者支援促進事業補助金,0,184000
01一般会計,15都支出金,02都補助金,02民生費都補助金,09医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,3173000
01一般会計,15都支出金,02都補助金,02民生費都補助金,10区市町村在宅療養推進事業補助金,01区市町村在宅療養推進事業補助金,0,938000
01一般会計,15都支出金,02都補助金,02民生費都補助金,11高齢者見守り相談窓口設置事業補助金,01高齢者見守り相談窓口設置事業補助金,0,3955000
01一般会計,15都支出金,02都補助金,02民生費都補助金,12老人クラブ等助成費補助金,01老人クラブ等助成費補助金,0,1172000
01一般会計,15都支出金,02都補助金,02民生費都補助金,13シルバー人材センター運営費補助金,01シルバー人材センター運営費補助金,0,12495000
01一般会計,15都支出金,02都補助金,02民生費都補助金,14高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,25986000
01一般会計,15都支出金,02都補助金,02民生費都補助金,15社会福祉法人等による介護保険サービス利用者負担軽減費補助金,01社会福祉法人等による介護保険サービス利用者負担軽減費補助金,0,1055000
01一般会計,15都支出金,02都補助金,02民生費都補助金,16介護保険サービス提供事業者による利用者負担軽減費補助金,01介護保険サービス提供事業者による利用者負担軽減費補助金,0,14000
01一般会計,15都支出金,02都補助金,02民生費都補助金,17介護予防による地域づくり推進員の配置事業補助金,01介護予防による地域づくり推進員の配置事業補助金,0,11000000
01一般会計,15都支出金,02都補助金,02民生費都補助金,18区市町村介護人材緊急対策事業費補助金,01区市町村介護人材緊急対策事業費補助金,0,136000
01一般会計,15都支出金,02都補助金,02民生費都補助金,19認知症高齢者グループホーム等整備事業補助金,04施設開設準備経費等支援事業補助金,0,15102000
01一般会計,15都支出金,02都補助金,02民生費都補助金,20子育て推進交付金,01子育て推進交付金,0,952947000
01一般会計,15都支出金,02都補助金,02民生費都補助金,21乳幼児医療費助成事業費補助金,01乳幼児医療費助成事業費補助金,0,162304000
01一般会計,15都支出金,02都補助金,02民生費都補助金,22義務教育就学児医療費助成事業費補助金,01義務教育就学児医療費助成事業費補助金,0,136798000
01一般会計,15都支出金,02都補助金,02民生費都補助金,23子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,79657000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,01利用者支援事業交付金,0,13526000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,02子どもを守る地域ネットワーク機能強化事業交付金,0,685000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,03子育て援助活動支援事業交付金,0,3680000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,04養育支援訪問事業交付金,0,98000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,05地域子育て支援拠点事業交付金,0,27933000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,06一時預かり事業交付金,0,16471000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,07子育て短期支援事業交付金,0,968000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,08病児保育事業交付金,0,6440000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,09乳児家庭全戸訪問事業交付金,0,3546000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,10延長保育事業交付金,0,19871000
01一般会計,15都支出金,02都補助金,02民生費都補助金,24子ども・子育て支援交付金,11放課後児童健全育成事業交付金,0,70731000
01一般会計,15都支出金,02都補助金,02民生費都補助金,25重大事故防止のための巡回支援指導事業費補助金,01重大事故防止のための巡回支援指導事業費補助金,0,9139000
01一般会計,15都支出金,02都補助金,02民生費都補助金,26一時預かり事業・定期利用保育事業費補助金,01一時預かり事業・定期利用保育事業費補助金,0,843000
01一般会計,15都支出金,02都補助金,02民生費都補助金,27認証保育所運営費補助金,01認証保育所運営費補助金,0,350689000
01一般会計,15都支出金,02都補助金,02民生費都補助金,28認可外保育施設利用支援事業補助金,01認可外保育施設利用支援事業補助金,0,56282000
01一般会計,15都支出金,02都補助金,02民生費都補助金,29保育士等キャリアアップ補助金,01保育士等キャリアアップ補助金,0,221683000
01一般会計,15都支出金,02都補助金,02民生費都補助金,30保育従事職員宿舎借り上げ支援事業費補助金,01保育従事職員宿舎借り上げ支援事業費補助金,0,91417000
01一般会計,15都支出金,02都補助金,02民生費都補助金,31ひとり親家庭等医療費助成事業費補助金,01ひとり親家庭等医療費助成事業費補助金,0,34678000
01一般会計,15都支出金,02都補助金,02民生費都補助金,32ひとり親家庭ホームヘルプサービス事業補助金,01ひとり親家庭ホームヘルプサービス事業補助金,0,744000
01一般会計,15都支出金,02都補助金,02民生費都補助金,33都型学童クラブ事業補助金,01都型学童クラブ事業補助金,0,32020000
01一般会計,15都支出金,02都補助金,02民生費都補助金,34待機児童解消区市町村支援事業補助金,01待機児童解消区市町村支援事業補助金,0,214614000
01一般会計,15都支出金,02都補助金,02民生費都補助金,35保育所等における児童の安全対策強化事業補助金,01保育所等における児童の安全対策強化事業補助金,0,7005000
01一般会計,15都支出金,02都補助金,02民生費都補助金,36幼児教育・保育無償化実施事業費補助金,01幼児教育・保育無償化実施事業費補助金,0,15851000
01一般会計,15都支出金,02都補助金,02民生費都補助金,37保育所等利用多子世帯負担軽減事業補助金,01保育所等利用多子世帯負担軽減事業補助金,0,44577000
01一般会計,15都支出金,02都補助金,02民生費都補助金,38児童発達支援センター地域支援体制確保事業補助金,01児童発達支援センター地域支援体制確保事業補助金,0,3271000
01一般会計,15都支出金,02都補助金,02民生費都補助金,39人生１００年時代セカンドライフ応援事業補助金,01人生１００年時代セカンドライフ応援事業補助金,0,3724000
01一般会計,15都支出金,02都補助金,02民生費都補助金,40重度障害者に係る区市町村特別支援事業補助金,01重度障害者に係る区市町村特別支援事業補助金,0,1386000
01一般会計,15都支出金,02都補助金,02民生費都補助金,41保育サービス推進事業補助金,01保育サービス推進事業補助金,0,51772000
01一般会計,15都支出金,02都補助金,02民生費都補助金,42保育力強化事業補助金,01認証保育所保育力強化事業補助金,0,11036000
01一般会計,15都支出金,02都補助金,02民生費都補助金,43私立幼稚園新型コロナウィルス感染症対策事業費補助金,01私立幼稚園新型コロナウィルス感染症対策事業費補助金,0,798000
01一般会計,15都支出金,02都補助金,02民生費都補助金,44特別支援学校等の臨時休業に伴うデイサービス支援事業補助金,01特別支援学校等の臨時休業に伴うデイサービス支援事業補助金,0,8869000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,01医療保健政策区市町村包括補助金,01医療保健政策区市町村包括補助金,0,33426000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,02小児初期救急平日夜間診療事業補助金,01小児初期救急平日夜間診療事業補助金,0,3675000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,03子ども家庭支援区市町村包括補助金,01子ども家庭支援区市町村包括補助金,0,1664000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,04区市町村食育推進活動支援事業費補助金,01区市町村食育推進活動支援事業費補助金,0,534000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,05子ども・子育て支援交付金,01利用者支援事業交付金,0,3176000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,06出産・子育て応援事業補助金,01出産・子育て応援事業補助金,0,28831000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,06出産・子育て応援事業補助金,02産後ケア事業補助金,0,4032000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,07健康増進事業費補助金,01健康増進事業費補助金,0,17200000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,08後期高齢者医療制度事業費補助金,01後期高齢者医療制度事業費補助金,0,250880
01一般会計,15都支出金,02都補助金,03衛生費都補助金,09予防接種事故処理費補助金,01予防接種事故処理費補助金,0,10718400
01一般会計,15都支出金,02都補助金,03衛生費都補助金,10高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,3875000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,11ユニバーサルデザインのまちづくり緊急推進事業補助金,01ユニバーサルデザインのまちづくり緊急推進事業補助金,0,2566000
01一般会計,15都支出金,02都補助金,03衛生費都補助金,12受動喫煙防止対策促進事業経費補助金,01受動喫煙防止対策促進事業経費補助金,0,272000
01一般会計,15都支出金,02都補助金,04労働費都補助金,01はつらつ高齢者就業機会創出支援事業補助金,01はつらつ高齢者就業機会創出支援事業補助金,0,8081088
01一般会計,15都支出金,02都補助金,04労働費都補助金,02地域人材確保・育成支援事業補助金,01地域人材確保・育成支援事業補助金,0,20820926
01一般会計,15都支出金,02都補助金,05農林費都補助金,01農業委員会交付金,01農業委員会交付金,0,1328000
01一般会計,15都支出金,02都補助金,05農林費都補助金,02農業経営基盤強化措置特別会計事務費交付金,01国有農地管理事務費交付金,0,50000
01一般会計,15都支出金,02都補助金,05農林費都補助金,03高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,2705000
01一般会計,15都支出金,02都補助金,05農林費都補助金,04農作物獣害防止対策事業補助金,01農作物獣害防止対策事業補助金,0,242000
01一般会計,15都支出金,02都補助金,05農林費都補助金,05都市農業活性化支援事業補助金,01都市農業活性化支援事業補助金,0,39274000
01一般会計,15都支出金,02都補助金,05農林費都補助金,06被災農業者向け経営体育成支援事業補助金,01被災農業者向け経営体育成支援事業補助金,0,5094000
01一般会計,15都支出金,02都補助金,06商工費都補助金,01商店街チャレンジ戦略支援事業補助金,01商店街チャレンジ戦略支援事業補助金,0,8303000
01一般会計,15都支出金,02都補助金,06商工費都補助金,02産業集積活性化支援事業費補助金,01産業集積活性化支援事業費補助金,0,139000
01一般会計,15都支出金,02都補助金,06商工費都補助金,03都内ものづくり企業地域共生推進事業補助金,01都内ものづくり企業地域共生推進事業補助金,0,4823000
01一般会計,15都支出金,02都補助金,06商工費都補助金,04消費者行政推進交付金,01消費者行政推進交付金,0,1144584
01一般会計,15都支出金,02都補助金,07土木費都補助金,01地籍整備推進調査費補助金,01地籍整備推進調査費補助金,0,21719500
01一般会計,15都支出金,02都補助金,07土木費都補助金,02地域福祉推進区市町村包括補助金,01バリアフリーのまちづくり推進事業費補助金,0,1319000
01一般会計,15都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,01市道第１４７号線整備事業費補助金,0,2100000
01一般会計,15都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,02三鷹駅前デッキ長寿命化事業費補助金,0,3750000
01一般会計,15都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,03市道第７９３号線整備事業費補助金,0,24845000
01一般会計,15都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,04橋梁長寿命化事業補助金,0,2725000
01一般会計,15都支出金,02都補助金,07土木費都補助金,03道路橋梁費補助金,06三鷹台駅前広場整備事業費補助金,0,81375000
01一般会計,15都支出金,02都補助金,07土木費都補助金,04自転車点検整備等促進事業費補助金,01自転車点検整備等促進事業費補助金,0,294000
01一般会計,15都支出金,02都補助金,07土木費都補助金,05雨水流出抑制助成事業補助金,01雨水浸透ます設置費補助金,0,280800
01一般会計,15都支出金,02都補助金,07土木費都補助金,06ブロック塀等安全対策促進事業補助金,01ブロック塀等安全対策促進事業補助金,0,73000
01一般会計,15都支出金,02都補助金,07土木費都補助金,07都市計画公園事業費補助金,01大沢二丁目公園整備事業費補助金,0,750000
01一般会計,15都支出金,02都補助金,07土木費都補助金,07都市計画公園事業費補助金,02丸池公園用地取得事業費補助金,0,44250000
01一般会計,15都支出金,02都補助金,07土木費都補助金,08ユニバーサルデザインのまちづくり緊急推進事業補助金,01ユニバーサルデザインのまちづくり緊急推進事業補助金,0,1254000
01一般会計,15都支出金,02都補助金,07土木費都補助金,10空き家利活用等区市町村支援事業補助金,01空き家利活用等区市町村支援事業補助金,0,1251000
01一般会計,15都支出金,02都補助金,07土木費都補助金,11街路事業費補助金,01都市計画道路３・４・１３号（牟礼）整備事業費補助金,0,4225000
01一般会計,15都支出金,02都補助金,07土木費都補助金,12台風第15号・第19号住宅被害対策区市町村支援事業補助金,01台風第15号・第19号住宅被害対策区市町村支援事業補助金,0,2242000
01一般会計,15都支出金,02都補助金,08消防費都補助金,01高齢社会対策区市町村包括補助金,01高齢社会対策区市町村包括補助金,0,79000
01一般会計,15都支出金,02都補助金,09教育費都補助金,01区市町村が設置する中学校における部活動指導員配置経費補助事業補助金,01区市町村が設置する中学校における部活動指導員配置経費補助事業補助金,0,4838000
01一般会計,15都支出金,02都補助金,09教育費都補助金,03スクールソーシャルワーカー活用事業補助金,01スクールソーシャルワーカー活用事業補助金,0,18152317
01一般会計,15都支出金,02都補助金,09教育費都補助金,04地域学校協働活動推進事業費補助金,01地域学校協働活動推進事業費補助金,0,3951000
01一般会計,15都支出金,02都補助金,09教育費都補助金,05学校マネジメント強化モデル事業補助金,01学校マネジメント強化モデル事業補助金,0,4392952
01一般会計,15都支出金,02都補助金,09教育費都補助金,06スクール・サポート・スタッフ配置支援事業補助金,01スクール・サポート・スタッフ配置支援事業補助金,0,23620992
01一般会計,15都支出金,02都補助金,09教育費都補助金,07私立幼稚園等園児保護者負担軽減事業費補助金,01私立幼稚園児保護者負担軽減事業費補助金,0,39402800
01一般会計,15都支出金,02都補助金,09教育費都補助金,07私立幼稚園等園児保護者負担軽減事業費補助金,02幼稚園類似施設児保護者負担軽減事業費補助金,0,140400
01一般会計,15都支出金,02都補助金,09教育費都補助金,07私立幼稚園等園児保護者負担軽減事業費補助金,03特定教育・保育施設児保護者負担軽減事業費補助金,0,26797400
01一般会計,15都支出金,02都補助金,09教育費都補助金,08子ども・子育て支援交付金,01一時預かり事業交付金,0,13078000
01一般会計,15都支出金,02都補助金,09教育費都補助金,09一時預かり事業補助金,01一時預かり事業補助金,0,8580000
01一般会計,15都支出金,02都補助金,09教育費都補助金,10公立学校運動場芝生化事業補助金,01公立学校運動場芝生化事業補助金,0,1727000
01一般会計,15都支出金,02都補助金,09教育費都補助金,12文化財保存事業費補助金,01遺跡発掘調査事業費補助金,0,2500000
01一般会計,15都支出金,02都補助金,09教育費都補助金,13放課後子どもプラン事業費補助金,01放課後子どもプラン事業費補助金,0,11229000
01一般会計,15都支出金,02都補助金,09教育費都補助金,14スポーツ振興等事業費補助金,01スポーツ振興等事業費補助金,0,3339000
01一般会計,15都支出金,02都補助金,09教育費都補助金,15公立学校施設防災機能強化支援事業補助金,01公立学校施設防災機能強化支援事業補助金,01非構造部材耐震化工事,3168000
01一般会計,15都支出金,02都補助金,09教育費都補助金,15公立学校施設防災機能強化支援事業補助金,01公立学校施設防災機能強化支援事業補助金,02ブロック塀等改修工事,953000
01一般会計,15都支出金,02都補助金,09教育費都補助金,16公立中学校特別支援教室設置条件整備費補助金,01公立中学校特別支援教室設置条件整備費補助金,0,7000000
01一般会計,15都支出金,02都補助金,09教育費都補助金,17人生１００年時代セカンドライフ応援事業補助金,01人生１００年時代セカンドライフ応援事業補助金,0,1504000
01一般会計,15都支出金,02都補助金,09教育費都補助金,19公立学校施設トイレ整備支援事業補助金,01公立学校施設トイレ整備支援事業補助金,0,62027000
01一般会計,15都支出金,02都補助金,09教育費都補助金,22公立学校施設冷房化支援特別事業補助金,01公立学校施設冷房化支援特別事業補助金,0,1632000
01一般会計,15都支出金,02都補助金,09教育費都補助金,23東京２０２０大会及びラグビーワールドカップ２０１９ＴＭ開催関連事業費補助金,01東京２０２０大会及びラグビーワールドカップ２０１９ＴＭ開催関連事業費補助金,0,367000
