01会計,02款,03項,04目,05事項,06節,07細々節,08決算額
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,15在宅医療・介護連携推進事業費,11需用費,01諸印刷費,212760
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,15在宅医療・介護連携推進事業費,11需用費,01諸賄費,1755
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,15在宅医療・介護連携推進事業費,12役務費,01郵便料,68304
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,15在宅医療・介護連携推進事業費,12役務費,02電話料,25546
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,15在宅医療・介護連携推進事業費,13委託料,01地域資源調査業務委託料,1458000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,15在宅医療・介護連携推進事業費,13委託料,02速記反訳委託料,105300
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,15在宅医療・介護連携推進事業費,14使用料及び賃借料,01会場使用料,42300
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,15在宅医療・介護連携推進事業費,18備品購入費,01諸備品購入費,35424
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,16高齢者緊急保護等事業費,08報償費,01講師謝礼,27600
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,16高齢者緊急保護等事業費,12役務費,01電話料,40328
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,16高齢者緊急保護等事業費,13委託料,01入所委託料,1573799
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,17高齢者社会活動マッチング推進事業費,13委託料,01事業運営委託料,5816000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,18生きがい活動支援事業費,13委託料,01事業委託料,720000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,19井の頭地域福祉支援センター関係費,13委託料,01事業委託料,9612672
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,20老人クラブ関係費,13委託料,01事業委託料,2521876
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,20老人クラブ関係費,19負担金補助及び交付金,01活動事業費補助金,11049900
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,21敬老のつどい事業費,19負担金補助及び交付金,01事業補助金,5618523
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,22高齢者作品展事業費,11需用費,01諸消耗品費,2937
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,22高齢者作品展事業費,12役務費,01洗濯代,3888
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,23三鷹市シルバー人材センター関係費,19負担金補助及び交付金,01全国シルバー人材センター協会賛助金,50000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,23三鷹市シルバー人材センター関係費,19負担金補助及び交付金,01運営費補助金,61879902
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,23三鷹市シルバー人材センター関係費,21貸付金,01運転資金貸付金,10000000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,24敬老金贈呈事業費,11需用費,01諸消耗品費,47899
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,24敬老金贈呈事業費,12役務費,01郵便料,23174
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,24敬老金贈呈事業費,19負担金補助及び交付金,01敬老金,1560000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,25高齢者公衆浴場利用助成事業費,11需用費,01諸印刷費,135216
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,25高齢者公衆浴場利用助成事業費,12役務費,01郵便料,91657
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,25高齢者公衆浴場利用助成事業費,19負担金補助及び交付金,01利用助成金,8750320
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,26訪問介護等利用者助成事業費,11需用費,01諸消耗品費,10800
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,26訪問介護等利用者助成事業費,11需用費,01諸印刷費,33696
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,26訪問介護等利用者助成事業費,12役務費,01郵便料,159344
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,26訪問介護等利用者助成事業費,12役務費,01口座振替手数料,14878
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,26訪問介護等利用者助成事業費,19負担金補助及び交付金,01訪問介護等利用者助成金,6435674
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,27介護保険サービス利用者助成事業費,12役務費,01郵便料,902
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,27介護保険サービス利用者助成事業費,19負担金補助及び交付金,01社会福祉法人等負担軽減費助成金,488021
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,28みたかふれあい支援員事業費,13委託料,01事業委託料,1000000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,29特別養護老人ホームあさひ苑管理運営費,19負担金補助及び交付金,01運営費負担金,29661400
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,30特別養護老人ホームちょうふの里管理運営費,19負担金補助及び交付金,01運営費負担金,42148540
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,31特別養護老人ホーム等整備助成事業費,19負担金補助及び交付金,01特別養護老人ホーム恵比寿苑建設費補助金,31808205
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,31特別養護老人ホーム等整備助成事業費,19負担金補助及び交付金,02特別養護老人ホーム砂川園建設費補助金,8800000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,31特別養護老人ホーム等整備助成事業費,19負担金補助及び交付金,03特別養護老人ホーム羽生の里建設費補助金,7031410
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,31特別養護老人ホーム等整備助成事業費,19負担金補助及び交付金,04介護専用型ケアハウス弘陽園建設費補助金,1000000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,31特別養護老人ホーム等整備助成事業費,19負担金補助及び交付金,05介護老人福祉施設みたか紫水園建設費補助金,8144736
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,32認知症高齢者グループホーム等整備事業費,19負担金補助及び交付金,01認知症高齢者グループホーム緊急整備支援事業補助金,47500000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,32認知症高齢者グループホーム等整備事業費,19負担金補助及び交付金,02地域密着型サービス等整備助成事業補助金,60800000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,32認知症高齢者グループホーム等整備事業費,19負担金補助及び交付金,03施設開設準備経費等支援事業補助金,14283000
01一般会計,03民生費,01社会福祉費,04高齢者福祉費,32認知症高齢者グループホーム等整備事業費,19負担金補助及び交付金,04地域密着型サービス等重点整備事業補助金,15532000
01一般会計,03民生費,01社会福祉費,05国民年金費,01職員人件費その他,02給料,01一般職給料　４人,15507600
01一般会計,03民生費,01社会福祉費,05国民年金費,01職員人件費その他,03職員手当等,01一般職手当,10341142
01一般会計,03民生費,01社会福祉費,05国民年金費,01職員人件費その他,04共済費,01共済組合市負担金,5229421
01一般会計,03民生費,01社会福祉費,05国民年金費,01職員人件費その他,04共済費,01地方公務員災害補償基金負担金,25706
01一般会計,03民生費,01社会福祉費,05国民年金費,01職員人件費その他,09旅費,01職員普通旅費,50410
01一般会計,03民生費,01社会福祉費,05国民年金費,02国民年金事務費,01報酬,01市政嘱託員報酬　２人,4297525
01一般会計,03民生費,01社会福祉費,05国民年金費,02国民年金事務費,04共済費,01市政嘱託員共済費,674651
01一般会計,03民生費,01社会福祉費,05国民年金費,02国民年金事務費,07賃金,01臨時職員賃金,253825
01一般会計,03民生費,01社会福祉費,05国民年金費,02国民年金事務費,11需用費,01新聞雑誌購読料,47400
01一般会計,03民生費,01社会福祉費,05国民年金費,02国民年金事務費,11需用費,02諸消耗品費,470914
01一般会計,03民生費,01社会福祉費,05国民年金費,02国民年金事務費,11需用費,01諸印刷費,27972
01一般会計,03民生費,01社会福祉費,05国民年金費,02国民年金事務費,12役務費,01郵便料,25299
01一般会計,03民生費,01社会福祉費,06国民健康保険事業特別会計繰出金,01国民健康保険事業特別会計繰出金,28繰出金,01保険基盤安定繰出金（保険税軽減分）,318445100
01一般会計,03民生費,01社会福祉費,06国民健康保険事業特別会計繰出金,01国民健康保険事業特別会計繰出金,28繰出金,02保険基盤安定繰出金（保険者支援分）,221636537
01一般会計,03民生費,01社会福祉費,06国民健康保険事業特別会計繰出金,01国民健康保険事業特別会計繰出金,28繰出金,03職員給与費等繰出金,160000000
01一般会計,03民生費,01社会福祉費,06国民健康保険事業特別会計繰出金,01国民健康保険事業特別会計繰出金,28繰出金,04出産育児一時金繰出金,42280000
01一般会計,03民生費,01社会福祉費,06国民健康保険事業特別会計繰出金,01国民健康保険事業特別会計繰出金,28繰出金,06その他国民健康保険事業特別会計繰出金,1813000000
01一般会計,03民生費,01社会福祉費,07介護サービス事業特別会計繰出金,01介護サービス事業特別会計繰出金,28繰出金,01高齢者センターけやき苑運営事業繰出金,56000000
01一般会計,03民生費,01社会福祉費,07介護サービス事業特別会計繰出金,01介護サービス事業特別会計繰出金,28繰出金,03特別養護老人ホームどんぐり山運営事業繰出金,145000000
01一般会計,03民生費,01社会福祉費,07介護サービス事業特別会計繰出金,01介護サービス事業特別会計繰出金,28繰出金,04その他介護サービス事業特別会計繰出金,3181512
01一般会計,03民生費,01社会福祉費,08介護保険事業特別会計繰出金,01介護保険事業特別会計繰出金,28繰出金,01介護給付費繰出金,1380000000
01一般会計,03民生費,01社会福祉費,08介護保険事業特別会計繰出金,01介護保険事業特別会計繰出金,28繰出金,02地域支援事業繰出金（介護予防・日常生活支援総合事業）,50628000
01一般会計,03民生費,01社会福祉費,08介護保険事業特別会計繰出金,01介護保険事業特別会計繰出金,28繰出金,03地域支援事業繰出金（包括的支援事業・任意事業）,52307000
01一般会計,03民生費,01社会福祉費,08介護保険事業特別会計繰出金,01介護保険事業特別会計繰出金,28繰出金,04低所得者保険料軽減繰出金,9162000
01一般会計,03民生費,01社会福祉費,08介護保険事業特別会計繰出金,01介護保険事業特別会計繰出金,28繰出金,05職員給与費等繰出金,164000000
01一般会計,03民生費,01社会福祉費,08介護保険事業特別会計繰出金,01介護保険事業特別会計繰出金,28繰出金,06事務費繰出金,128000000
01一般会計,03民生費,01社会福祉費,09後期高齢者医療特別会計繰出金,01後期高齢者医療特別会計繰出金,28繰出金,01療養給付費繰出金,1136240141
01一般会計,03民生費,01社会福祉費,09後期高齢者医療特別会計繰出金,01後期高齢者医療特別会計繰出金,28繰出金,02保険基盤安定繰出金,244636459
01一般会計,03民生費,01社会福祉費,09後期高齢者医療特別会計繰出金,01後期高齢者医療特別会計繰出金,28繰出金,03広域連合事務費繰出金,57258292
01一般会計,03民生費,01社会福祉費,09後期高齢者医療特別会計繰出金,01後期高齢者医療特別会計繰出金,28繰出金,04審査支払手数料繰出金,42079766
01一般会計,03民生費,01社会福祉費,09後期高齢者医療特別会計繰出金,01後期高齢者医療特別会計繰出金,28繰出金,05保険料未収金補填分繰出金,2913816
01一般会計,03民生費,01社会福祉費,09後期高齢者医療特別会計繰出金,01後期高齢者医療特別会計繰出金,28繰出金,06保険料所得割額減額分繰出金,2054753
01一般会計,03民生費,01社会福祉費,09後期高齢者医療特別会計繰出金,01後期高齢者医療特別会計繰出金,28繰出金,07葬祭費繰出金,49690000
01一般会計,03民生費,01社会福祉費,09後期高齢者医療特別会計繰出金,01後期高齢者医療特別会計繰出金,28繰出金,08その他後期高齢者医療特別会計繰出金,32000000
01一般会計,03民生費,01社会福祉費,10健康福祉基金費,01健康福祉基金積立金,25積立金,01元金積立金,2376906
01一般会計,03民生費,01社会福祉費,10健康福祉基金費,01健康福祉基金積立金,25積立金,01利子相当額積立金,3107286
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,01臨時福祉給付金（経済対策分）支給事業費（繰越明許費執行額）,19負担金補助及び交付金,01臨時福祉給付金（経済対策分）,241215000
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,02臨時福祉給付金（経済対策分）支給事務費（繰越明許費執行額）,03職員手当等,01一般職手当,112011
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,02臨時福祉給付金（経済対策分）支給事務費（繰越明許費執行額）,07賃金,01臨時職員賃金,203775
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,02臨時福祉給付金（経済対策分）支給事務費（繰越明許費執行額）,11需用費,01諸消耗品費,89388
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,02臨時福祉給付金（経済対策分）支給事務費（繰越明許費執行額）,12役務費,01郵便料,2002284
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,02臨時福祉給付金（経済対策分）支給事務費（繰越明許費執行額）,12役務費,02電話料,74805
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,02臨時福祉給付金（経済対策分）支給事務費（繰越明許費執行額）,12役務費,01口座振替手数料,401398
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,02臨時福祉給付金（経済対策分）支給事務費（繰越明許費執行額）,13委託料,01支給事務等委託料,10439996
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,02臨時福祉給付金（経済対策分）支給事務費（繰越明許費執行額）,13委託料,02システム開発等委託料,5572800
01一般会計,03民生費,01社会福祉費,11臨時福祉給付金支給事業費,02臨時福祉給付金（経済対策分）支給事務費（繰越明許費執行額）,14使用料及び賃借料,01事務機器使用料,212328
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,01子ども・子育て会議関係費,01報酬,01委員報酬　１９人,630000
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,01子ども・子育て会議関係費,01報酬,01市政嘱託員報酬　１人,2085600
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,01子ども・子育て会議関係費,04共済費,01市政嘱託員共済費,327448
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,01子ども・子育て会議関係費,08報償費,01保育者謝礼,10000
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,01子ども・子育て会議関係費,12役務費,01郵便料,12827
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,01子ども・子育て会議関係費,13委託料,01テープ反訳委託料,137700
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,02三鷹子ども憲章関係費,11需用費,01諸印刷費,42660
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,03児童扶養手当支給事業費,07賃金,01臨時職員賃金,405699
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,03児童扶養手当支給事業費,11需用費,01諸消耗品費,19141
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,03児童扶養手当支給事業費,11需用費,01諸印刷費,10800
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,03児童扶養手当支給事業費,12役務費,01郵便料,679983
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,03児童扶養手当支給事業費,12役務費,01口座振替手数料,83423
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,03児童扶養手当支給事業費,20扶助費,01児童扶養手当（扶）,381460100
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,04児童育成手当支給事業費,11需用費,01諸消耗品費,14255
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,04児童育成手当支給事業費,11需用費,01諸印刷費,22680
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,04児童育成手当支給事業費,12役務費,01郵便料,119609
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,04児童育成手当支給事業費,12役務費,01口座振替手数料,126153
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,04児童育成手当支給事業費,20扶助費,01障害手当（扶）,18631000
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,04児童育成手当支給事業費,20扶助費,02育成手当（扶）,264910500
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,05児童手当等支給事業費,07賃金,01臨時職員賃金,1607368
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,05児童手当等支給事業費,11需用費,01諸消耗品費,337809
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,05児童手当等支給事業費,11需用費,01諸印刷費,555552
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,05児童手当等支給事業費,12役務費,01郵便料,3694164
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,05児童手当等支給事業費,12役務費,01口座振替手数料,1456015
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,05児童手当等支給事業費,20扶助費,01児童手当（扶）,2636535000
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,06乳幼児医療費助成事業費,07賃金,01臨時職員賃金,292009
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,06乳幼児医療費助成事業費,11需用費,01諸消耗品費,121514
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,06乳幼児医療費助成事業費,11需用費,01諸印刷費,279396
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,06乳幼児医療費助成事業費,12役務費,01郵便料,922968
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,06乳幼児医療費助成事業費,13委託料,01医療費審査支払事務委託料,14805328
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,06乳幼児医療費助成事業費,20扶助費,01医療費助成金（扶）,354802042
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,07義務教育就学児医療費助成事業費,07賃金,01臨時職員賃金,302280
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,07義務教育就学児医療費助成事業費,11需用費,01諸消耗品費,249864
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,07義務教育就学児医療費助成事業費,11需用費,01諸印刷費,259902
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,07義務教育就学児医療費助成事業費,12役務費,01郵便料,688576
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,07義務教育就学児医療費助成事業費,13委託料,01医療費審査支払事務委託料,8243271
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,07義務教育就学児医療費助成事業費,20扶助費,01医療費助成金（扶）,229084842
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,08育成医療給付等関係費,11需用費,01諸消耗品費,4492
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,08育成医療給付等関係費,12役務費,01郵便料,2802
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,08育成医療給付等関係費,13委託料,01医療費支払事務委託料,294
01一般会計,03民生費,02児童福祉費,01児童福祉総務費,08育成医療給付等関係費,20扶助費,01育成医療給付費（扶）,209629
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,01報酬,01市政嘱託員報酬  ４人,8934183
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,04共済費,01市政嘱託員共済費,1442180
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,04共済費,01臨時職員共済費,10806
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,07賃金,01臨時職員賃金,2591475
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,08報償費,01講師謝礼,382000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,08報償費,01管理人謝礼,48000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,11需用費,01諸消耗品費,368459
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,11需用費,01諸修繕料,191592
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,11需用費,01電気料,834521
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,11需用費,02ガス料,11226
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,11需用費,03水道料,88708
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,11需用費,01諸賄費,4000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,12役務費,01郵便料,4750
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,12役務費,02電話料,189280
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,12役務費,01細菌検査手数料,2418
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,12役務費,02ごみ収集処理手数料,12700
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,12役務費,03ピアノ調律料,12343
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,13委託料,01設備保守委託料,16632
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,13委託料,02清掃委託料,59400
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,13委託料,03警備委託料,101088
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,13委託料,04相談業務委託料,259200
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,15工事請負費,01維持補修工事費,340329
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,01子ども家庭支援センターすくすくひろば管理運営費,18備品購入費,01諸備品購入費,74970
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,01報酬,01市政嘱託員報酬　４人,10787748
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,04共済費,01市政嘱託員共済費,1691664
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,04共済費,01臨時職員共済費,9000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,07賃金,01臨時職員賃金,2422411
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,08報償費,01講師等謝礼,1356500
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,09旅費,01市政嘱託員旅費,34565
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,11需用費,01諸消耗品費,457462
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,11需用費,01諸修繕料,141217
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,11需用費,01電気料,1048111
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,11需用費,02ガス料,496030
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,11需用費,01諸賄費,3926
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,12役務費,01郵便料,6000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,12役務費,02電話料,676577
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,12役務費,01ごみ収集処理手数料,3000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,13委託料,01清掃等委託料,4582864
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,13委託料,02設備保守委託料,22096
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,13委託料,03システム保守委託料,777600
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,13委託料,04警備委託料,745038
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,14使用料及び賃借料,01移送車借上料,15600
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,02子ども家庭支援センターのびのびひろば管理運営費,14使用料及び賃借料,02券売機使用料,187236
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,01報酬,01市政嘱託員報酬　２人,4668217
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,04共済費,01市政嘱託員共済費,711453
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,08報償費,01講師等謝礼,370000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,09旅費,01市政嘱託員旅費,1182
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,11需用費,01諸消耗品費,114864
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,11需用費,01諸印刷費,165942
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,11需用費,01諸賄費,4000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,12役務費,01電話料,341870
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,12役務費,02郵便料,45144
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,12役務費,01傷害保険料,190790
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,03ファミリー・サポート・センター事業費,19負担金補助及び交付金,01女性労働協会負担金,54000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,04養育支援訪問事業費,08報償費,01講師等謝礼,25000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,04養育支援訪問事業費,12役務費,01保険料,81390
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,04養育支援訪問事業費,19負担金補助及び交付金,01利用助成金,51600
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,05保育園地域開放事業費,08報償費,01講師謝礼,440000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,05保育園地域開放事業費,11需用費,01諸消耗品費,463813
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,05保育園地域開放事業費,11需用費,01諸印刷費,74520
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,05保育園地域開放事業費,18備品購入費,01諸備品購入費,429000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,06子育てひろば事業費,19負担金補助及び交付金,01事業補助金,36642000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,07一時預かり事業費,19負担金補助及び交付金,01事業補助金,28642000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,08緊急一時保育事業費,13委託料,01事業委託料,1468581
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,09子どもショートステイ事業費,13委託料,01事業委託料,1960000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,10病児保育事業費,13委託料,01事業委託料,22800000
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,11インターネット子育て支援事業費,13委託料,01機器保守等委託料,5781240
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,12トワイライトステイ事業費,13委託料,01派遣業務委託料,129600
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,12トワイライトステイ事業費,13委託料,02保育園巡回委託料,75190
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,12トワイライトステイ事業費,13委託料,03学童保育所巡回委託料,55980
01一般会計,03民生費,02児童福祉費,02在宅子育て支援費,12トワイライトステイ事業費,13委託料,04事業委託料,9065000
